
[00:00:00.000 --> 00:00:05.480]  以往我們一直在說創世紀一到六章頭
[00:19:46.480 --> 00:19:48.480]  第九章
[00:19:48.480 --> 00:19:50.480]  自然的段落
[00:19:50.480 --> 00:19:52.480]  就是在看九至十一章
[00:19:52.480 --> 00:19:54.480]  因為九至十一章很明顯就是說到
[00:19:54.480 --> 00:19:56.480]  神對以色列的計劃
[00:19:56.480 --> 00:19:58.480]  會怎樣呢
[00:19:58.480 --> 00:20:00.480]  然後整個書卷
[00:20:00.480 --> 00:20:02.480]  就是羅馬書
[00:20:02.480 --> 00:20:04.480]  再看看保羅的神學
[00:20:04.480 --> 00:20:06.480]  再擴大一點
[00:20:06.480 --> 00:20:08.480]  就看到保羅的文集
[00:20:08.480 --> 00:20:10.480]  看看保羅的書信
[00:20:10.480 --> 00:20:12.480]  到底怎樣去看
[00:20:12.480 --> 00:20:14.480]  猶太人這個種族
[00:20:14.480 --> 00:20:16.480]  在末世的時候
[00:20:16.480 --> 00:20:20.480]  上帝對他們有什麼計劃呢
[00:20:20.480 --> 00:20:22.480]  然後再擴大一點
[00:20:22.480 --> 00:20:24.480]  就是舊約和新約
[00:20:24.480 --> 00:20:26.480]  這個很明顯了
[00:20:26.480 --> 00:20:28.480]  新約的自然是整本新約傳書
[00:20:28.480 --> 00:20:30.480]  舊約的就是整本舊約
[00:20:30.480 --> 00:20:32.480]  Torah
[00:20:32.480 --> 00:20:34.480]  然後我們就看整本的正典
[00:20:34.480 --> 00:20:36.480]  Canonical的Context
[00:20:36.480 --> 00:20:40.480]  比如說創世紀一至十一章
[00:20:40.480 --> 00:20:44.480]  在整本的正典裡面的發展
[00:20:44.480 --> 00:20:46.480]  到底有什麼回應呢
[00:20:46.480 --> 00:20:48.480]  有什麼呼應呢
[00:20:48.480 --> 00:20:50.480]  等等
[00:20:50.480 --> 00:20:52.480]  然後我們就可以從聖經裡面的世界
[00:20:52.480 --> 00:20:54.480]  剛才我們綠色的
[00:20:54.480 --> 00:20:56.480]  都是在聖經裡面
[00:20:56.480 --> 00:20:58.480]  在聖經裡面
[00:20:58.480 --> 00:21:00.480]  我們需要考慮的
[00:21:00.480 --> 00:21:02.480]  但是也需要考慮什麼呢
[00:21:02.480 --> 00:21:04.480]  就是聖經背後的世界
[00:21:04.480 --> 00:21:06.480]  聖經背後的世界
[00:21:06.480 --> 00:21:08.480]  就有什麼呢
[00:21:08.480 --> 00:21:10.480]  Extra canonical 經外的文獻
[00:21:10.480 --> 00:21:12.480]  所以我們有時候會看看
[00:21:12.480 --> 00:21:14.480]  比如我們之前看過
[00:21:14.480 --> 00:21:16.480]  創世紀第六章
[00:21:16.480 --> 00:21:18.480]  創世紀第六章
[00:21:18.480 --> 00:21:20.480]  說到神的遺址
[00:21:20.480 --> 00:21:24.480]  有沒有一些君王會說自己是神的遺址呢
[00:21:24.480 --> 00:21:26.480]  我們看過Gilgamesh epic
[00:21:26.480 --> 00:21:28.480]  這些就是經外的文獻
[00:21:28.480 --> 00:21:32.480]  然後有些歷史的背景
[00:21:32.480 --> 00:21:34.480]  文化背景
[00:21:34.480 --> 00:21:36.480]  甚至地理的背景
[00:21:36.480 --> 00:21:40.480]  所以為什麼經常打開Google Earth
[00:21:40.480 --> 00:21:42.480]  我們沒有地理的背景
[00:21:42.480 --> 00:21:44.480]  我們不知道原來
[00:21:44.480 --> 00:21:48.480]  聖經在創世紀第一至十一章
[00:21:48.480 --> 00:21:50.480]  那個背景
[00:21:50.480 --> 00:21:52.480]  其實就是
[00:21:52.480 --> 00:21:54.480]  米索不達米亞
[00:21:54.480 --> 00:21:56.480]  你記得阿巴拉罕
[00:21:56.480 --> 00:21:58.480]  就是在米索不達米亞
[00:21:58.480 --> 00:22:00.480]  在五二出來
[00:22:00.480 --> 00:22:02.480]  所以很有道理來說
[00:22:02.480 --> 00:22:04.480]  一至十一章很多時候的背景
[00:22:04.480 --> 00:22:06.480]  地理的背景甚至文化的背景
[00:22:06.480 --> 00:22:08.480]  都是和Mesopotamia
[00:22:08.480 --> 00:22:12.480]  早期的人類的文明
[00:22:12.480 --> 00:22:14.480]  他們的寫作
[00:22:14.480 --> 00:22:16.480]  他們的思維有關
[00:22:16.480 --> 00:22:18.480]  最後有考古的背景
[00:22:18.480 --> 00:22:20.480]  當然這些不是一層一層的
[00:22:20.480 --> 00:22:24.480]  規劃得很嚴謹
[00:22:24.480 --> 00:22:27.480]  但是藍色的主要是
[00:22:27.480 --> 00:22:31.480]  world behind the bible
[00:22:31.480 --> 00:22:33.480]  所以你記得
[00:22:33.480 --> 00:22:35.480]  我們在聖經的視野
[00:22:35.480 --> 00:22:37.480]  就需要有這幾樣東西
[00:22:37.480 --> 00:22:39.480]  所以為什麼今天第一節
[00:22:39.480 --> 00:22:41.480]  是有這個必要的
[00:22:41.480 --> 00:22:43.480]  因為我們不是一張白紙
[00:22:43.480 --> 00:22:45.480]  我們總會帶著我們的預言
[00:22:45.480 --> 00:22:47.480]  當我們明白多一點
[00:22:47.480 --> 00:22:49.480]  聖經背後的世界的時候
[00:22:49.480 --> 00:22:52.480]  我們會深入一點了解
[00:22:52.480 --> 00:22:54.480]  到底聖經裡面在做什麼
[00:22:54.480 --> 00:22:55.480]  說什麼
[00:22:55.480 --> 00:22:57.480]  就不是純粹翻譯了
[00:22:57.480 --> 00:22:59.480]  只是原文
[00:22:59.480 --> 00:23:01.480]  正如我所說
[00:23:01.480 --> 00:23:03.480]  原文有很多東西是翻譯不到的
[00:23:03.480 --> 00:23:04.480]  什麼叫巴別塔
[00:23:04.480 --> 00:23:06.480]  你可以翻譯成塔字
[00:23:06.480 --> 00:23:08.480]  或者成流這個字
[00:23:08.480 --> 00:23:10.480]  但是翻譯不到就是那個
[00:23:10.480 --> 00:23:12.480]  就是廟塔的
[00:23:12.480 --> 00:23:14.480]  在近東裡面的功能
[00:23:15.480 --> 00:23:17.480]  如果你喜歡我們的youtube channel
[00:23:17.480 --> 00:23:21.480]  就記得like comment和subscribe

