
[00:00:00.000 --> 00:00:06.080]  我們一向都在講這個創世記
[00:17:48.800 --> 00:17:50.800]  他就很怕
[00:17:50.800 --> 00:17:52.800]  他就以為文學式經和歷史是對立的
[00:17:52.800 --> 00:17:54.800]  一直學界以來
[00:17:54.800 --> 00:17:56.800]  都沒有這節過長
[00:17:56.800 --> 00:17:58.800]  這些保守的學者
[00:17:58.800 --> 00:18:00.800]  John Ward and John Berman
[00:18:00.800 --> 00:18:02.800]  都是用文學式經
[00:18:02.800 --> 00:18:04.800]  來解釋聖經
[00:18:04.800 --> 00:18:06.800]  所以你不要想著
[00:18:06.800 --> 00:18:08.800]  文學式經
[00:18:08.800 --> 00:18:10.800]  Literary approach
[00:18:10.800 --> 00:18:12.800]  和歷史性
[00:18:12.800 --> 00:18:14.800]  Historical history
[00:18:14.800 --> 00:18:16.800]  就是對立的
[00:18:16.800 --> 00:18:18.800]  兩者不是對立的
[00:18:18.800 --> 00:18:20.800]  但是我們要留意
[00:18:20.800 --> 00:18:22.800]  這些古文獻是有寫東西的手法
[00:18:22.800 --> 00:18:24.800]  是跟我們寫東西是不同的
[00:18:24.800 --> 00:18:26.800]  正如我們講到
[00:18:26.800 --> 00:18:28.800]  創世的第一章
[00:18:28.800 --> 00:18:30.800]  123456
[00:18:30.800 --> 00:18:32.800]  兩個是平衡的
[00:18:32.800 --> 00:18:34.800]  1和4 2和5 3和6
[00:18:34.800 --> 00:18:36.800]  這些古代近東的
[00:18:36.800 --> 00:18:38.800]  修辭手法
[00:18:38.800 --> 00:18:40.800]  不是我們今天寫東西的手法
[00:18:40.800 --> 00:18:42.800]  我們掌握了的時候
[00:18:42.800 --> 00:18:44.800]  就明白多一點
[00:18:44.800 --> 00:18:46.800]  經文想表達什麼
[00:18:46.800 --> 00:18:48.800]  第四方面
[00:18:48.800 --> 00:18:50.800]  聖經是用誇式法來描述歷史事件
[00:18:50.800 --> 00:18:52.800]  Hyperbole
[00:18:52.800 --> 00:18:54.800]  即是說
[00:18:54.800 --> 00:18:56.800]  一件事件
[00:18:56.800 --> 00:18:58.800]  可以將它誇大來形容
[00:18:58.800 --> 00:19:00.800]  講到這裡我們就很緊張
[00:19:00.800 --> 00:19:02.800]  誇大什麼?即是說謊?
[00:19:02.800 --> 00:19:04.800]  不是的
[00:19:04.800 --> 00:19:06.800]  因為這些古代文獻
[00:19:06.800 --> 00:19:08.800]  很多時候是用一個這樣的
[00:19:08.800 --> 00:19:10.800]  Rhetorical device
[00:19:10.800 --> 00:19:12.800]  Hyperbole 來表述一些東西
[00:19:12.800 --> 00:19:14.800]  等於
[00:19:14.800 --> 00:19:16.800]  耶穌在比喻裡面說什麼
[00:19:16.800 --> 00:19:18.800]  他說
[00:19:18.800 --> 00:19:20.800]  界賽種就是百種裡面最少的
[00:19:20.800 --> 00:19:22.800]  你真的見過界賽種你就知道
[00:19:22.800 --> 00:19:24.800]  不是百種裡面最少的
[00:19:24.800 --> 00:19:26.800]  你可不可以說耶穌說錯話
[00:19:26.800 --> 00:19:28.800]  當然不可以
[00:19:28.800 --> 00:19:30.800]  Hyperbole 是一種誇式的手法
[00:19:30.800 --> 00:19:32.800]  讓聽眾
[00:19:32.800 --> 00:19:34.800]  讀者
[00:19:34.800 --> 00:19:36.800]  他們能夠
[00:19:36.800 --> 00:19:38.800]  更加容易理解到這個點
[00:19:38.800 --> 00:19:40.800]  所以我們都要留意
[00:19:40.800 --> 00:19:42.800]  如何去解釋
[00:19:42.800 --> 00:19:44.800]  聖經裡面的一些資料
[00:19:44.800 --> 00:19:46.800]  一些經文
[00:19:46.800 --> 00:19:48.800]  往往很多時候
[00:19:48.800 --> 00:19:50.800]  都會記載一個歷史的事件
[00:19:50.800 --> 00:19:52.800]  是用一些誇式的手法
[00:19:52.800 --> 00:19:54.800]  告訴你那個嚴重性在哪裡
[00:19:54.800 --> 00:19:56.800]  其實
[00:19:56.800 --> 00:19:58.800]  在這裡提一提
[00:19:58.800 --> 00:20:00.800]  如果你還沒聽過的話
[00:20:00.800 --> 00:20:02.800]  有一個叫做聖經的
[00:20:02.800 --> 00:20:06.800]  教義的宣言
[00:20:06.800 --> 00:20:08.800]  一個Statement of Faith
[00:20:08.800 --> 00:20:10.800]  聖經教義的宣言
[00:20:10.800 --> 00:20:12.800]  或者聖經無誤的宣言
[00:20:12.800 --> 00:20:14.800]  是在70年代的時候
[00:20:14.800 --> 00:20:16.800]  產生的
[00:20:16.800 --> 00:20:18.800]  在哪裡產生的呢
[00:20:18.800 --> 00:20:20.800]  就是我住的這個地方
[00:20:20.800 --> 00:20:22.800]  芝加哥
[00:20:22.800 --> 00:20:24.800]  當時是搜集了所有
[00:20:24.800 --> 00:20:26.800]  在北美最出名的方派的
[00:20:26.800 --> 00:20:28.800]  學者
[00:20:28.800 --> 00:20:30.800]  就來到芝加哥這個地方開會
[00:20:30.800 --> 00:20:32.800]  去討論什麼叫做聖經無誤
[00:20:32.800 --> 00:20:34.800]  在這個Statement of Faith
[00:20:34.800 --> 00:20:36.800]  講到
[00:20:36.800 --> 00:20:38.800]  聖經的教義的時候
[00:20:38.800 --> 00:20:40.800]  聖經無誤的時候
[00:20:40.800 --> 00:20:42.800]  也提過
[00:20:42.800 --> 00:20:44.800]  聖經的作者
[00:20:44.800 --> 00:20:46.800]  是會用誇式的手法
[00:20:46.800 --> 00:20:48.800]  來形容表述一件事
[00:20:48.800 --> 00:20:50.800]  所以一講到誇式
[00:20:50.800 --> 00:20:52.800]  哇
[00:20:52.800 --> 00:20:54.800]  你不要以為這個人是新派
[00:20:54.800 --> 00:20:56.800]  Marx是Liberal
[00:20:56.800 --> 00:20:58.800]  Chicago Statement of the Bible
[00:20:58.800 --> 00:21:00.800]  也是這樣說
[00:21:00.800 --> 00:21:02.800]  是不是
[00:21:02.800 --> 00:21:04.800]  所以見到這些東西我們不需要說
[00:21:04.800 --> 00:21:06.800]  哇這麼緊張
[00:21:06.800 --> 00:21:08.800]  因為確實聖經裡面有很多東西
[00:21:08.800 --> 00:21:10.800]  明明不是講到全世界的東西
[00:21:10.800 --> 00:21:12.800]  他描述的那件事
[00:21:12.800 --> 00:21:14.800]  是不一樣的
[00:21:14.800 --> 00:21:16.800]  包括洪水
[00:21:16.800 --> 00:21:18.800]  第五個命題
[00:21:18.800 --> 00:21:20.800]  聖經很適當地用一些誇式的修辭
[00:21:20.800 --> 00:21:22.800]  來表述洪水的事件
[00:21:22.800 --> 00:21:24.800]  Hyperbolic account of the biblical flood
[00:21:24.800 --> 00:21:26.800]  Hyperbolic account of the biblical flood
[00:21:26.800 --> 00:21:28.800]  用一些Hyperbole
[00:21:28.800 --> 00:21:30.800]  全地
[00:21:30.800 --> 00:21:32.800]  整個世界
[00:21:32.800 --> 00:21:34.800]  這些字眼
[00:21:34.800 --> 00:21:36.800]  來形容洪水
[00:21:36.800 --> 00:21:38.800]  所以這個是適當的
[00:21:38.800 --> 00:21:40.800]  因為其他的
[00:21:40.800 --> 00:21:42.800]  例如近東
[00:21:42.800 --> 00:21:44.800]  講到洪水的文獻
[00:21:44.800 --> 00:21:46.800]  都是用一些這樣的手法
[00:21:46.800 --> 00:21:48.800]  這個後話
[00:21:48.800 --> 00:21:50.800]  第六個
[00:21:50.800 --> 00:21:52.800]  就是講到
[00:21:52.800 --> 00:21:54.800]  洪水是一個
[00:21:54.800 --> 00:21:56.800]  Global event
[00:21:56.800 --> 00:21:58.800]  創世紀將洪水
[00:21:58.800 --> 00:22:00.800]  表達成為
[00:22:00.800 --> 00:22:02.800]  描述成為一個全球的事件
[00:22:02.800 --> 00:22:04.800]  第六個命題
[00:22:04.800 --> 00:22:06.800]  第七個
[00:22:06.800 --> 00:22:08.800]  講到背景
[00:22:08.800 --> 00:22:10.800]  就是古美索不達米亞
[00:22:10.800 --> 00:22:12.800]  也有其他洪水的故事
[00:22:12.800 --> 00:22:14.800]  這些其他洪水的故事
[00:22:14.800 --> 00:22:16.800]  都是講到World Wide Flood
[00:22:16.800 --> 00:22:18.800]  世界性的洪水的故事
[00:22:18.800 --> 00:22:20.800]  第八個命題
[00:22:20.800 --> 00:22:22.800]  就是聖經
[00:22:22.800 --> 00:22:24.800]  洪水的技術
[00:22:24.800 --> 00:22:26.800]  與古近東
[00:22:26.800 --> 00:22:28.800]  洪水技術有相似
[00:22:28.800 --> 00:22:30.800]  也有很多差異的地方
[00:22:30.800 --> 00:22:32.800]  這個第八個命題
[00:22:32.800 --> 00:22:34.800]  第九個命題
[00:22:34.800 --> 00:22:36.800]  就是一個
[00:22:36.800 --> 00:22:38.800]  局部的
[00:22:38.800 --> 00:22:40.800]  地區性的災難性的洪水
[00:22:40.800 --> 00:22:42.800]  被刻劃成
[00:22:42.800 --> 00:22:44.800]  全球的洪水
[00:22:44.800 --> 00:22:46.800]  以達致什麼呢
[00:22:46.800 --> 00:22:48.800]  就是一些修辭
[00:22:48.800 --> 00:22:50.800]  或者神學的原因
[00:22:50.800 --> 00:22:52.800]  以達致一些這樣的
[00:22:52.800 --> 00:22:54.800]  解釋一些這樣的理由
[00:22:54.800 --> 00:22:56.800]  所以雖然那個事件
[00:22:56.800 --> 00:22:58.800]  本身
[00:22:58.800 --> 00:23:00.800]  可能是局部性的
[00:23:00.800 --> 00:23:02.800]  但是將它去到刻意描述
[00:23:02.800 --> 00:23:04.800]  成為全球性
[00:23:04.800 --> 00:23:06.800]  其實是想做到
[00:23:06.800 --> 00:23:08.800]  一個神學的教導
[00:23:08.800 --> 00:23:10.800]  一個神學的
[00:23:10.800 --> 00:23:12.800]  元素表達出來
[00:23:12.800 --> 00:23:14.800]  這個第九個命題
[00:23:14.800 --> 00:23:16.800]  作者說
[00:23:16.800 --> 00:23:18.800]  然後第十個命題就是洪水的
[00:23:18.800 --> 00:23:20.800]  技術是罪惡審判的一部分
[00:23:20.800 --> 00:23:22.800]  這個就作為
[00:23:22.800 --> 00:23:24.800]  所謂的covenant
[00:23:24.800 --> 00:23:26.800]  盟約背景的故事
[00:23:26.800 --> 00:23:28.800]  因為在
[00:23:28.800 --> 00:23:30.800]  第一至到第十一章都是在講一個covenant
[00:23:30.800 --> 00:23:32.800]  然後我們曾經說過
[00:23:32.800 --> 00:23:34.800]  作者在
[00:23:34.800 --> 00:23:36.800]  頭十一章就用
[00:23:36.800 --> 00:23:38.800]  不同的事件
[00:23:38.800 --> 00:23:40.800]  去到講出什麼
[00:23:40.800 --> 00:23:42.800]  講出這個罪與審判
[00:23:42.800 --> 00:23:44.800]  的故事
[00:23:44.800 --> 00:23:46.800]  第十一
[00:23:46.800 --> 00:23:48.800]  的命題
[00:23:48.800 --> 00:23:50.800]  就是神學史
[00:23:50.800 --> 00:23:52.800]  的重點
[00:23:52.800 --> 00:23:54.800]  就是神的同在
[00:23:54.800 --> 00:23:56.800]  神要做什麼呢
[00:23:56.800 --> 00:23:58.800]  就是去確立那個秩序
[00:23:58.800 --> 00:24:00.800]  還有去講出
[00:24:00.800 --> 00:24:02.800]  在第十一章裏面
[00:24:02.800 --> 00:24:04.800]  創世紀
[00:24:04.800 --> 00:24:06.800]  就是神所訂立的
[00:24:06.800 --> 00:24:08.800]  秩序
[00:24:08.800 --> 00:24:10.800]  是怎樣被罪所破壞
[00:24:10.800 --> 00:24:12.800]  然後第十二個
[00:24:12.800 --> 00:24:14.800]  就是我們講到神的眾子
[00:24:14.800 --> 00:24:16.800]  這個段落
[00:24:16.800 --> 00:24:18.800]  不是洪水的前奏
[00:24:18.800 --> 00:24:20.800]  這麼簡單
[00:24:20.800 --> 00:24:22.800]  而是King and Abel
[00:24:22.800 --> 00:24:24.800]  這個
[00:24:24.800 --> 00:24:26.800]  該隱與阿伯的
[00:24:26.800 --> 00:24:28.800]  敘事這個故事的
[00:24:28.800 --> 00:24:30.800]  一連續下去
[00:24:30.800 --> 00:24:32.800]  第四章一直下去
[00:24:32.800 --> 00:24:34.800]  去到第六章就是洪水
[00:24:34.800 --> 00:24:36.800]  然後第十三個命題
[00:24:36.800 --> 00:24:38.800]  就是最後一個故事
[00:24:38.800 --> 00:24:40.800]  第十一章巴別塔的故事
[00:24:40.800 --> 00:24:42.800]  就是這個所謂
[00:24:42.800 --> 00:24:44.800]  起源敘事
[00:24:44.800 --> 00:24:46.800]  這十一章
[00:24:46.800 --> 00:24:48.800]  的起源史
[00:24:48.800 --> 00:24:50.800]  一個最恰當的結論
[00:24:50.800 --> 00:24:52.800]  因為到第十一章的時候
[00:24:52.800 --> 00:24:54.800]  我們假意事又去到第十一章
[00:24:54.800 --> 00:24:56.800]  就會告訴我們
[00:24:56.800 --> 00:24:58.800]  這個世界是需要救贖
[00:24:58.800 --> 00:25:00.800]  這個世界被罪破壞得太厲害
[00:25:00.800 --> 00:25:02.800]  上帝呼召阿伯拉罕
[00:25:02.800 --> 00:25:04.800]  和他的子民
[00:25:04.800 --> 00:25:06.800]  這個屬靈的子民
[00:25:06.800 --> 00:25:08.800]  來拯救這個世界
[00:25:08.800 --> 00:25:10.800]  我們繼續下去
[00:25:10.800 --> 00:25:12.800]  第十四個的命題
[00:25:12.800 --> 00:25:14.800]  就是洪水故事背後
[00:25:14.800 --> 00:25:16.800]  是一個真實的故事
[00:25:16.800 --> 00:25:18.800]  真實的事件
[00:25:18.800 --> 00:25:20.800]  另外
[00:25:20.800 --> 00:25:22.800]  地質學並不支持
[00:25:22.800 --> 00:25:24.800]  有全球洪水
[00:25:24.800 --> 00:25:26.800]  這個第十五個的段落
[00:25:26.800 --> 00:25:28.800]  就是一位
[00:25:28.800 --> 00:25:30.800]  如果比較細一點
[00:25:30.800 --> 00:25:32.800]  看不到的叫做斯蒂夫·摩西
[00:25:32.800 --> 00:25:34.800]  斯蒂夫·摩西
[00:25:34.800 --> 00:25:36.800]  也是在威廷大學教地質學的
[00:25:36.800 --> 00:25:38.800]  一個基督徒的地質學家
[00:25:38.800 --> 00:25:40.800]  他就寫
[00:25:40.800 --> 00:25:42.800]  第十五段
[00:25:42.800 --> 00:25:44.800]  他就說Geology
[00:25:44.800 --> 00:25:46.800]  沒有任何證據
[00:25:46.800 --> 00:25:48.800]  去證明曾經有一個全球性的洪水
[00:25:48.800 --> 00:25:50.800]  第十六
[00:25:50.800 --> 00:25:52.800]  世界各地有洪水的故事
[00:25:52.800 --> 00:25:54.800]  但不能證明
[00:25:54.800 --> 00:25:56.800]  曾經有一個全球的洪水
[00:25:56.800 --> 00:25:58.800]  這些可能
[00:25:58.800 --> 00:26:00.800]  你和我
[00:26:00.800 --> 00:26:02.800]  從小到大都是這樣聽回來的
[00:26:02.800 --> 00:26:04.800]  在主要學裡面
[00:26:04.800 --> 00:26:06.800]  主要學老師就說
[00:26:06.800 --> 00:26:08.800]  什麼民族都有洪水的故事
[00:26:08.800 --> 00:26:10.800]  所以曾經有一個全球的洪水
[00:26:10.800 --> 00:26:12.800]  如果你想清楚
[00:26:12.800 --> 00:26:14.800]  邏輯上
[00:26:14.800 --> 00:26:16.800]  是不carry的
[00:26:16.800 --> 00:26:18.800]  你可以同樣說
[00:26:18.800 --> 00:26:20.800]  全球各地
[00:26:20.800 --> 00:26:22.800]  有很多洪水
[00:26:22.800 --> 00:26:24.800]  以往古代流下來的故事
[00:26:24.800 --> 00:26:26.800]  其實就證明不是全球洪水
[00:26:26.800 --> 00:26:28.800]  是證明一個很大的地區性的洪水
[00:26:28.800 --> 00:26:30.800]  一樣可以
[00:26:30.800 --> 00:26:32.800]  因為人擴散
[00:26:32.800 --> 00:26:34.800]  繼續搬去別的地方
[00:26:34.800 --> 00:26:36.800]  失傳了或者遺留了
[00:26:36.800 --> 00:26:38.800]  就說回有些洪水的故事
[00:26:38.800 --> 00:26:40.800]  所以不一定
[00:26:40.800 --> 00:26:42.800]  去證明到全球洪水這件事
[00:26:42.800 --> 00:26:44.800]  第十七
[00:26:44.800 --> 00:26:46.800]  科學能夠淨化我們的信仰
[00:26:46.800 --> 00:26:48.800]  其實這裡說得清楚
[00:26:48.800 --> 00:26:50.800]  能夠修正
[00:26:50.800 --> 00:26:52.800]  修正和淨化我們對聖經的傳承
[00:26:52.800 --> 00:26:54.800]  信仰
[00:26:54.800 --> 00:26:56.800]  反過來
[00:26:56.800 --> 00:26:58.800]  就能夠去purify
[00:26:58.800 --> 00:27:00.800]  能夠淨化
[00:27:00.800 --> 00:27:02.800]  科學
[00:27:02.800 --> 00:27:04.800]  現代科學那種偶像
[00:27:04.800 --> 00:27:06.800]  或者虛假的絕對
[00:27:06.800 --> 00:27:08.800]  以為科學就是陳述整個所有真理
[00:27:08.800 --> 00:27:10.800]  的唯一方法
[00:27:10.800 --> 00:27:12.800]  但信仰
[00:27:12.800 --> 00:27:14.800]  神學就是告訴我們
[00:27:14.800 --> 00:27:16.800]  這個神學
[00:27:16.800 --> 00:27:18.800]  告訴我們
[00:27:18.800 --> 00:27:20.800]  不一定是
[00:27:20.800 --> 00:27:22.800]  全部真理
[00:27:22.800 --> 00:27:24.800]  不一定是真理的全部
[00:27:24.800 --> 00:27:26.800]  科學不是真理的全部
[00:27:26.800 --> 00:27:28.800]  只是一部份
[00:27:28.800 --> 00:27:30.800]  另外一部份就是
[00:27:30.800 --> 00:27:32.800]  信仰、宗教
[00:27:32.800 --> 00:27:34.800]  聖經能夠給予我們
[00:27:34.800 --> 00:27:36.800]  所以有大概17個
[00:27:36.800 --> 00:27:38.800]  的命題
[00:27:38.800 --> 00:27:40.800]  所以這裡每一章
[00:27:40.800 --> 00:27:42.800]  都是這樣
[00:27:42.800 --> 00:27:44.800]  組織出來
[00:27:44.800 --> 00:27:46.800]  如果你喜歡我們的影片
[00:27:46.800 --> 00:27:48.800]  就記得要讚好、留言和分享吧!
[00:27:48.800 --> 00:27:50.800]  謝謝啦
[00:27:50.800 --> 00:27:52.800]  (音樂播放)

