
[00:00:00.000 --> 00:00:10.780]  各位好 各位好 《經衛線》又回來了
[00:20:13.300 --> 00:20:17.300]  而罔顧了這個環境
[00:20:17.300 --> 00:20:21.300]  我覺得這個要反映
[00:20:21.300 --> 00:20:22.300]  這是一個好點
[00:20:22.300 --> 00:20:25.300]  因為整本書的結局是很過癮的
[00:20:25.300 --> 00:20:30.300]  並有很多生畜是這樣結束的
[00:20:30.300 --> 00:20:35.300]  因為上帝說他很在意利尼城裏面的小孩
[00:20:35.300 --> 00:20:37.300]  或者宗教的小孩
[00:20:37.300 --> 00:20:40.300]  分不到左右手的十二萬人
[00:20:40.300 --> 00:20:43.300]  還有很多那些生物
[00:20:43.300 --> 00:20:45.300]  他都很在意的
[00:20:45.300 --> 00:20:47.300]  豬狗羊貓
[00:20:47.300 --> 00:20:51.300]  因為所有都是屬於神的創造物
[00:20:51.300 --> 00:20:54.300]  所以剛才丹尼所說的情
[00:20:54.300 --> 00:20:56.300]  其實都是基於耶和神的愛
[00:20:56.300 --> 00:20:58.300]  也因為基於耶和神的愛
[00:20:58.300 --> 00:21:00.300]  才有這個恩典
[00:21:00.300 --> 00:21:04.300]  整個宗拿四張書都是在說神的恩典
[00:21:04.300 --> 00:21:07.300]  所有的創造物
[00:21:07.300 --> 00:21:10.300]  都在神的恩典底下被創造
[00:21:10.300 --> 00:21:12.300]  也都在神的恩典底下被拯救
[00:21:12.300 --> 00:21:13.300]  特別是人類
[00:21:13.300 --> 00:21:17.300]  如果我們這樣看的時候
[00:21:17.300 --> 00:21:18.300]  其實約拿書
[00:21:18.300 --> 00:21:22.300]  可以這樣說是耶和華上帝
[00:21:22.300 --> 00:21:28.300]  展現出他那份恩慈慈愛的一本書
[00:21:28.300 --> 00:21:30.300]  而在這本書裏面
[00:21:30.300 --> 00:21:33.300]  正正是反照出先知
[00:21:33.300 --> 00:21:35.300]  甚至我們剛才給了名字
[00:21:35.300 --> 00:21:37.300]  反先知的約拿
[00:21:37.300 --> 00:21:39.300]  他那份的自然
[00:21:39.300 --> 00:21:43.300]  他那份為了要堅信自己那種
[00:21:43.300 --> 00:21:46.300]  你可以說他對利利美人那種
[00:21:46.300 --> 00:21:48.300]  民族情感那種的憎恨
[00:21:48.300 --> 00:21:49.300]  而抗拒他們
[00:21:49.300 --> 00:21:51.300]  拒絕他們
[00:21:51.300 --> 00:21:55.300]  希望他們不進入上帝的恩典範疇裏面
[00:21:55.300 --> 00:21:58.300]  我想這個是值得我們今天
[00:21:58.300 --> 00:22:01.300]  去好好思想
[00:22:01.300 --> 00:22:03.300]  上帝的恩典和慈愛
[00:22:03.300 --> 00:22:05.300]  是給所有人
[00:22:05.300 --> 00:22:07.300]  但是會不會有時候我們信一主太久
[00:22:07.300 --> 00:22:10.300]  我們已經定死了一些人
[00:22:10.300 --> 00:22:12.300]  是不能夠
[00:22:12.300 --> 00:22:15.300]  也都不可以接受上帝的恩典
[00:22:15.300 --> 00:22:17.300]  同時剛才大家都說得很好
[00:22:17.300 --> 00:22:19.300]  會不會也都同一時間
[00:22:19.300 --> 00:22:22.300]  我們都沒有留意到原來上帝的愛
[00:22:22.300 --> 00:22:23.300]  不單止是愛我
[00:22:23.300 --> 00:22:27.300]  他愛整個他所創造的世界
[00:22:27.300 --> 00:22:29.300]  如果從一個末世論來講
[00:22:29.300 --> 00:22:31.300]  最後上帝再回來的時候
[00:22:31.300 --> 00:22:34.300]  他回來是重新再做
[00:22:34.300 --> 00:22:36.300]  將整個世界重做
[00:22:36.300 --> 00:22:39.300]  我想這件事是值得我們做基督徒
[00:22:39.300 --> 00:22:41.300]  怎樣對我們現在所處身的世界
[00:22:41.300 --> 00:22:43.300]  都要有一個責任
[00:22:43.300 --> 00:22:46.300]  這是上帝的國度
[00:22:46.300 --> 00:22:50.300]  好啊 我們四章看完了
[00:22:50.300 --> 00:22:51.300]  完沒呢?
[00:22:51.300 --> 00:22:52.300]  還沒
[00:22:52.300 --> 00:22:54.300]  我們下一集
[00:22:54.300 --> 00:22:56.300]  也是最後一集
[00:22:56.300 --> 00:22:58.300]  分享我們幾個人
[00:22:58.300 --> 00:23:01.300]  在看約拿書當中
[00:23:01.300 --> 00:23:03.300]  我們自己的心路歷程和感受
[00:23:03.300 --> 00:23:06.300]  同時也會介紹一些資源給大家
[00:23:06.300 --> 00:23:08.300]  希望幫助大家
[00:23:08.300 --> 00:23:10.300]  進深入去約拿書
[00:23:10.300 --> 00:23:14.300]  所以下一次和大家進入經緯線
[00:23:14.300 --> 00:23:17.300]  去看看我們看完約拿書之後
[00:23:17.300 --> 00:23:19.300]  我們四個人的感受
[00:23:19.300 --> 00:23:21.300]  和一些資源介紹
[00:23:21.300 --> 00:23:23.300]  不要錯過了
[00:23:23.300 --> 00:23:24.300]  拜拜
[00:23:24.300 --> 00:23:28.300]  (音樂)

