
[00:00:00.000 --> 00:00:01.000]   Right here?
[00:23:26.000 --> 00:23:30.000]   You say, "Lord, what is it that you're calling me to do?
[00:23:30.000 --> 00:23:38.000]   And whatever path you ask me to do, I will be faithful to that,
[00:23:38.000 --> 00:23:44.000]   and I will give you the best I can to glorify and honor you,
[00:23:44.000 --> 00:23:48.000]   because you have called me to do it with excellence and to
[00:23:48.000 --> 00:23:54.000]   continue to pursue the calling that you have for your life."
[00:23:54.000 --> 00:23:58.000]   And we may not know what that calling is.
[00:23:58.000 --> 00:24:01.000]   God may not reveal to you what that calling is.
[00:24:01.000 --> 00:24:04.000]   It may take 20 years.
[00:24:04.000 --> 00:24:07.000]   It may take five years.
[00:24:07.000 --> 00:24:15.000]   But we're pursuing every single day, and we are faithful every
[00:24:15.000 --> 00:24:21.000]   single day, and we are coming before the Lord to seek what
[00:24:21.000 --> 00:24:22.000]   that means.
[00:24:22.000 --> 00:24:24.000]   Let me give you an example of that.
[00:24:24.000 --> 00:24:25.000]   Here's an example.
[00:24:25.000 --> 00:24:28.000]   And I hope as I tell you this story, you're going to sit
[00:24:28.000 --> 00:24:30.000]   there, "Tommy, what are you trying to do?"
[00:24:30.000 --> 00:24:33.000]   It's not me bragging about myself, but this is what I
[00:24:33.000 --> 00:24:35.000]   learned about faith, work, integration, right?
[00:24:35.000 --> 00:24:37.000]   When I graduated from Washington University in St.
[00:24:37.000 --> 00:24:40.000]   Louis, I actually didn't know what I was going to do.
[00:24:40.000 --> 00:24:41.000]   I had no job.
[00:24:41.000 --> 00:24:46.000]   And so I got introduced to a guy who introduced me to a
[00:24:46.000 --> 00:24:49.000]   company that built cell towers for a living.
[00:24:49.000 --> 00:24:51.000]   And so a lot of times I got a job.
[00:24:51.000 --> 00:24:53.000]   I had no engineering degree.
[00:24:53.000 --> 00:24:55.000]   I was a general management major.
[00:24:55.000 --> 00:24:58.000]   And a lot of times, where am I going to go to work?
[00:24:58.000 --> 00:24:59.000]   I don't know.
[00:24:59.000 --> 00:25:00.000]   So I get an introduction.
[00:25:00.000 --> 00:25:01.000]   I get an interview.
[00:25:01.000 --> 00:25:06.000]   I sat with this guy named Mike Mitchell, and he's a director
[00:25:06.000 --> 00:25:07.000]   at Tower Operations.
[00:25:07.000 --> 00:25:09.000]   Later on, I reported this guy named Dan.
[00:25:09.000 --> 00:25:12.000]   But Mike sits there, and he looks at my resume, and he
[00:25:12.000 --> 00:25:14.000]   says, "Did you have an internship?"
[00:25:14.000 --> 00:25:15.000]   "Nope."
[00:25:15.000 --> 00:25:17.000]   "Do you have an engineering degree?"
[00:25:17.000 --> 00:25:18.000]   "Nope."
[00:25:18.000 --> 00:25:21.000]   "Do you have any experience in the cell phone industry?"
[00:25:21.000 --> 00:25:22.000]   "Nope."
[00:25:22.000 --> 00:25:23.000]   And he puts it down.
[00:25:23.000 --> 00:25:26.000]   He says, "Tell me why I need to hire you.
[00:25:26.000 --> 00:25:27.000]   Just give me a reason why."
[00:25:27.000 --> 00:25:30.000]   And I said, "There's no reason why you should hire me."
[00:25:30.000 --> 00:25:32.000]   And he looks at me, and he says, "Really?"
[00:25:32.000 --> 00:25:35.000]   "Yes, there's no reason why you should hire me, but give
[00:25:35.000 --> 00:25:36.000]   me one year.
[00:25:36.000 --> 00:25:43.000]   I will work as hard as I can, and I will give you everything
[00:25:43.000 --> 00:25:47.000]   I have, and I will learn this business, and in one year,
[00:25:47.000 --> 00:25:49.000]   I will make a difference in this company."
[00:25:49.000 --> 00:25:50.000]   He says, "Oh, yeah.
[00:25:50.000 --> 00:25:51.000]   I like your answer.
[00:25:51.000 --> 00:25:53.000]   You're hired."
[00:25:53.000 --> 00:25:56.000]   And so the first thing that he says, I get to work, and he
[00:25:56.000 --> 00:26:01.000]   says, "We just acquired 200 towers from Verizon Wireless,
[00:26:01.000 --> 00:26:04.000]   and those cell towers and all the file folders and all the
[00:26:04.000 --> 00:26:08.000]   construction drawings all came in, but here's my problem.
[00:26:08.000 --> 00:26:12.000]   They didn't put any order to it, so they're all in different--
[00:26:12.000 --> 00:26:14.000]   they're all in this room.
[00:26:14.000 --> 00:26:17.000]   Your first job for the next five months, go organize
[00:26:17.000 --> 00:26:18.000]   the file room."
[00:26:18.000 --> 00:26:22.000]   I'm a college grad from Washington University in St.
[00:26:22.000 --> 00:26:23.000]   Louis.
[00:26:23.000 --> 00:26:25.000]   I was a pre-med major.
[00:26:25.000 --> 00:26:30.000]   You want me to be a file room, yes?
[00:26:30.000 --> 00:26:34.000]   And the Lord said to me, "Tommy, wherever I put you, may
[00:26:34.000 --> 00:26:38.000]   you be faithful to where I place you."
[00:26:38.000 --> 00:26:42.000]   And so I went, and I had the best attitude because, "Lord,
[00:26:42.000 --> 00:26:46.000]   I don't know why you put me here, but whatever it is, let
[00:26:46.000 --> 00:26:49.000]   me be faithful to where you have put me."
[00:26:49.000 --> 00:26:53.000]   And I learned that file room really well, and I learned to
[00:26:53.000 --> 00:26:58.000]   tell the difference between FAA, FCC, environmental, structural
[00:26:58.000 --> 00:27:00.000]   analysis, everything.
[00:27:00.000 --> 00:27:04.000]   But what I didn't realize during all that time was God was in
[00:27:04.000 --> 00:27:09.000]   the midst of working and creating me the habits, the
[00:27:09.000 --> 00:27:14.000]   discipline of looking at details and being organized and seeing
[00:27:14.000 --> 00:27:21.000]   structure every single day for five to six months.
[00:27:21.000 --> 00:27:24.000]   I had to look at these details.
[00:27:24.000 --> 00:27:28.000]   After that five months was over, a lot of times they promoted me
[00:27:28.000 --> 00:27:30.000]   over to scanner guy.
[00:27:30.000 --> 00:27:32.000]   I had to scan all these documents.
[00:27:32.000 --> 00:27:34.000]   I said, "Oh, my gosh, I've got to scan everything, create a
[00:27:34.000 --> 00:27:36.000]   system to scan everything."
[00:27:36.000 --> 00:27:39.000]   So I did that for another four months.
[00:27:39.000 --> 00:27:42.000]   During that period of time, I had this one guy named Dan.
[00:27:42.000 --> 00:27:45.000]   He was our project director, and he says, "Tommy, you've done
[00:27:45.000 --> 00:27:46.000]   really well.
[00:27:46.000 --> 00:27:51.000]   Get some files and meet me every single day," and we did this
[00:27:51.000 --> 00:27:54.000]   for three months at 5 o'clock, and I will show you what it
[00:27:54.000 --> 00:27:57.000]   means to be a project manager.
[00:27:57.000 --> 00:28:00.000]   We did that for another three months.
[00:28:00.000 --> 00:28:03.000]   So all together, I'm now in my company for nine months, and
[00:28:03.000 --> 00:28:06.000]   after that, they promoted me as project manager with no
[00:28:06.000 --> 00:28:09.000]   engineering skills or anything like that.
[00:28:09.000 --> 00:28:11.000]   Here's a couple of other things as well, too.
[00:28:11.000 --> 00:28:16.000]   Now I had a rough boss, but, Lord, are you helping me?
[00:28:16.000 --> 00:28:17.000]   Are you working with me?
[00:28:17.000 --> 00:28:20.000]   Are we faithful to where our -- the one thing I encourage you
[00:28:20.000 --> 00:28:25.000]   wherever you are, are you faithful to where God has
[00:28:25.000 --> 00:28:27.000]   placed you to be?
[00:28:27.000 --> 00:28:31.000]   Here I am as a project manager, and now I am working on the
[00:28:31.000 --> 00:28:35.000]   Sprint project, and usually a lot of times you're building
[00:28:35.000 --> 00:28:36.000]   20 towers.
[00:28:36.000 --> 00:28:40.000]   This year, I had to build 40 towers, and then one day, I'm in
[00:28:40.000 --> 00:28:44.000]   a deployment meeting at Sprint, and there's this guy named
[00:28:44.000 --> 00:28:45.000]   Sonny Peterman.
[00:28:45.000 --> 00:28:47.000]   He's the vice president of our region.
[00:28:47.000 --> 00:28:49.000]   Sonny, you should never work for a boss like that.
[00:28:49.000 --> 00:28:51.000]   The guy was a crook.
[00:28:51.000 --> 00:28:53.000]   I mean, the guy was just terrorizing.
[00:28:53.000 --> 00:29:00.000]   So he walks in, and he sits down unannounced, and the guy
[00:29:00.000 --> 00:29:02.000]   from Sprint -- now, back in the days, we had audio
[00:29:02.000 --> 00:29:07.000]   conferencing and he says to me, "Tommy, can you get this done?"
[00:29:07.000 --> 00:29:10.000]   And I said to him, "I will try my best."
[00:29:10.000 --> 00:29:14.000]   Sonny then says to the guy at Sprint, "Let me mute you, and
[00:29:14.000 --> 00:29:16.000]   I'll get right back to you."
[00:29:16.000 --> 00:29:18.000]   And he mutes him, and he says, "Tommy, can you get this job
[00:29:18.000 --> 00:29:19.000]   done?"
[00:29:19.000 --> 00:29:22.000]   And I said to Sonny, "I will try."
[00:29:22.000 --> 00:29:24.000]   And you know what he says to me?
[00:29:24.000 --> 00:29:27.000]   "I don't care if you try.
[00:29:27.000 --> 00:29:30.000]   I didn't hire you to try.
[00:29:30.000 --> 00:29:32.000]   I hired you to get this job done.
[00:29:32.000 --> 00:29:35.000]   Now, if you can't get this done, I will fire you right now and
[00:29:35.000 --> 00:29:37.000]   replace you with someone who can.
[00:29:37.000 --> 00:29:38.000]   Can you get the job done?"
[00:29:38.000 --> 00:29:40.000]   I says, "I will."
[00:29:40.000 --> 00:29:42.000]   And he unmutes me and says, "We'll get the job done."
[00:29:42.000 --> 00:29:46.000]   He walks out of there and says, "Always remember, don't try
[00:29:46.000 --> 00:29:47.000]   hard.
[00:29:47.000 --> 00:29:48.000]   Get the job done."
[00:29:48.000 --> 00:29:50.000]   And he walks out.
[00:29:50.000 --> 00:29:54.000]   A year later, and this is the biggest lesson I learned, and it
[00:29:54.000 --> 00:29:56.000]   ties in with everything that we're talking about a year
[00:29:56.000 --> 00:29:57.000]   later.
[00:29:57.000 --> 00:30:02.000]   Sonny comes in, and we have an employee gathering, and he says,
[00:30:02.000 --> 00:30:05.000]   "This year's Employee of the Year is Tommy Lee."
[00:30:05.000 --> 00:30:08.000]   And he says, "Tommy Lee, wherever I go, in all of the
[00:30:08.000 --> 00:30:11.000]   travels, and all the -- when I talk with clients like AT&T,
[00:30:11.000 --> 00:30:15.000]   Sprint, and Verizon, they all say, 'If Tommy Lee's on the job,
[00:30:15.000 --> 00:30:17.000]   we'll hire you and give you the business.'
[00:30:17.000 --> 00:30:20.000]   All of the sales development, all of our -- and when I talk
[00:30:20.000 --> 00:30:23.000]   with the janitors, they all know who this guy is.
[00:30:23.000 --> 00:30:27.000]   And then I talk with him, and all of us go out to the bars on
[00:30:27.000 --> 00:30:31.000]   Fridays, but this guy goes to his church and works with his
[00:30:31.000 --> 00:30:32.000]   youth.
[00:30:32.000 --> 00:30:33.000]   That's why I hear him.
[00:30:33.000 --> 00:30:38.000]   And he says to this, he says, "I don't follow Jesus, but if this
[00:30:38.000 --> 00:30:42.000]   is what it means to follow Jesus, then sign me up."
[00:30:42.000 --> 00:30:45.000]   And he says that.
[00:30:45.000 --> 00:30:48.000]   And you know what happened after that?
[00:30:48.000 --> 00:30:53.000]   I had a girl who comes over to me, and she was my admin.
[00:30:53.000 --> 00:30:57.000]   And she says, "Tommy, how are you so joyful?
[00:30:57.000 --> 00:31:00.000]   I've had three miscarriages.
[00:31:00.000 --> 00:31:04.000]   How do you see God in the midst of all these things?"
[00:31:04.000 --> 00:31:06.000]   I had another guy, his name was Patrick.
[00:31:06.000 --> 00:31:08.000]   Patrick would go out to the bars all the time.
[00:31:08.000 --> 00:31:11.000]   Patrick was always getting drunk.
[00:31:11.000 --> 00:31:15.000]   And he says to me, "Tommy, what keeps you going?
[00:31:15.000 --> 00:31:17.000]   What's your purpose in life?
[00:31:17.000 --> 00:31:20.000]   Because I haven't found it yet."
[00:31:20.000 --> 00:31:24.000]   My boss, Dan, who promoted me as project manager, calls me up one
[00:31:24.000 --> 00:31:27.000]   day and says, "Tommy, I need you to stay after work.
[00:31:27.000 --> 00:31:29.000]   I need to talk with you about something."
[00:31:29.000 --> 00:31:32.000]   I walk in after work, and he says, "Hey, Tommy, my daughter
[00:31:32.000 --> 00:31:35.000]   has been diagnosed with a heart issue.
[00:31:35.000 --> 00:31:36.000]   Can you pray for me?
[00:31:36.000 --> 00:31:39.000]   Can we spend some time praying?"
[00:31:39.000 --> 00:31:42.000]   And during Christmas, I would give their names,
[00:31:42.000 --> 00:31:44.000]   give them all Bibles.
[00:31:44.000 --> 00:31:46.000]   And that was what I did for Christmas, and I would put their
[00:31:46.000 --> 00:31:48.000]   name on it and gave it to each one of them.
[00:31:48.000 --> 00:31:51.000]   And during my cancer journey when I was gone,
[00:31:51.000 --> 00:31:53.000]   I got these Facebook messages.
[00:31:53.000 --> 00:31:56.000]   And this is now 10 years later.
[00:31:56.000 --> 00:31:58.000]   And I get these Facebook messages.
[00:31:58.000 --> 00:32:00.000]   One of them was from Erin, the girl who had three miscarriages,
[00:32:00.000 --> 00:32:05.000]   and says to me, "Tommy, I have three beautiful daughters now.
[00:32:05.000 --> 00:32:08.000]   I lead the VBS in their church.
[00:32:08.000 --> 00:32:12.000]   I came to know the Lord, and I read your Bible.
[00:32:12.000 --> 00:32:14.000]   Your Bible's still with me."
[00:32:14.000 --> 00:32:17.000]   The other guy, Patrick, Patrick says to me, "Tommy, I'm still,
[00:32:17.000 --> 00:32:20.000]   like, going out all the time and drinking, but I got married.
[00:32:20.000 --> 00:32:23.000]   But I did start going to church, and your Bible's the one that I
[00:32:23.000 --> 00:32:26.000]   bring to church every single day."
[00:32:26.000 --> 00:32:31.000]   Dan, these are all 10 years later, his wife calls me up
[00:32:31.000 --> 00:32:35.000]   and says to me, "I saw on Facebook that you were
[00:32:35.000 --> 00:32:37.000]   struggling with cancer.
[00:32:37.000 --> 00:32:42.000]   Your former boss, Dan, is also struggling with cancer.
[00:32:42.000 --> 00:32:46.000]   Can you call him because your Bible is still sitting right
[00:32:46.000 --> 00:32:49.000]   there by his bedside?"
[00:32:49.000 --> 00:32:52.000]   You never know how God uses you.
[00:32:52.000 --> 00:32:56.000]   You never know what God is calling you to do,
[00:32:56.000 --> 00:33:01.000]   all because you do your job well.
[00:33:01.000 --> 00:33:07.000]   And you are faithful to wherever God has called you to be.
[00:33:07.000 --> 00:33:10.000]   Whether it's a job that you can't stand,
[00:33:10.000 --> 00:33:13.000]   whether it's a job that you hate,
[00:33:13.000 --> 00:33:16.000]   whether it's a job where you just don't like the industry,
[00:33:16.000 --> 00:33:19.000]   where you don't like your characters, all of those things,
[00:33:19.000 --> 00:33:24.000]   are you faithful to where God has placed you at?
[00:33:24.000 --> 00:33:27.000]   And are you always praying and asking,
[00:33:27.000 --> 00:33:30.000]   "What is that vision that you have for me?
[00:33:30.000 --> 00:33:32.000]   What are you preparing me to do?"
[00:33:32.000 --> 00:33:35.000]   For Gideon, he leads him on this journey.
[00:33:35.000 --> 00:33:39.000]   This guy who is at the weakest of all of the clans,
[00:33:39.000 --> 00:33:42.000]   that he is the weakest, he is the lowest of all the clans,
[00:33:42.000 --> 00:33:46.000]   God is preparing him to be the leader of--
[00:33:46.000 --> 00:33:48.000]   to fight against the minions.
[00:33:48.000 --> 00:33:51.000]   He is going to be their victor.
[00:33:51.000 --> 00:33:54.000]   What is God preparing you to be?
[00:33:54.000 --> 00:33:57.000]   And how is God using all the things that you're doing right
[00:33:57.000 --> 00:34:03.000]   now in your job to prepare you for what you're doing right now?
[00:34:03.000 --> 00:34:05.000]   Because you don't know.
[00:34:05.000 --> 00:34:07.000]   He may call you now.
[00:34:07.000 --> 00:34:10.000]   He may be calling you 10 years from now,
[00:34:10.000 --> 00:34:12.000]   do something unique or--
[00:34:12.000 --> 00:34:15.000]   what he's calling you to do is be faithful.
[00:34:15.000 --> 00:34:18.000]   If you look at Nehemiah, he didn't call him until the late
[00:34:18.000 --> 00:34:23.000]   '70s, but he was faithful as compared to the king.
[00:34:23.000 --> 00:34:25.000]   And when it was time to rebuild the walls,
[00:34:25.000 --> 00:34:27.000]   do you know what the king did?
[00:34:27.000 --> 00:34:31.000]   His boss, the king, gave him time off,
[00:34:31.000 --> 00:34:33.000]   gave him all the money that he need,
[00:34:33.000 --> 00:34:35.000]   gave him all the papers that he need to get all of those
[00:34:35.000 --> 00:34:38.000]   different things, and gave him all the resources and materials.
[00:34:38.000 --> 00:34:39.000]   Why?
[00:34:39.000 --> 00:34:42.000]   Because he liked Nehemiah and he had nothing better to do?
[00:34:42.000 --> 00:34:43.000]   No.
[00:34:43.000 --> 00:34:48.000]   He was faithful as compared to the king.
[00:34:48.000 --> 00:34:52.000]   Do your job well.
[00:34:52.000 --> 00:34:57.000]   Be faithful day in and day out in your job.
[00:34:57.000 --> 00:35:02.000]   Make such a difference and impact in your job that you leave
[00:35:02.000 --> 00:35:08.000]   a lasting impact on the lives of people around you,
[00:35:08.000 --> 00:35:10.000]   that when you walk away from that job,
[00:35:10.000 --> 00:35:16.000]   they're going to sit there and say, "Wow, look at that person.
[00:35:16.000 --> 00:35:20.000]   I'm able to see Jesus through that person."
[00:35:20.000 --> 00:35:23.000]   That's what it means to be a Christ follower.
[00:35:23.000 --> 00:35:26.000]   That means you treat the janitors well.
[00:35:26.000 --> 00:35:28.000]   That means you treat the admins well.
[00:35:28.000 --> 00:35:30.000]   That means you treat your boss well.
[00:35:30.000 --> 00:35:35.000]   That means that every single person you treat well,
[00:35:35.000 --> 00:35:39.000]   that you do a good job, that you are productive,
[00:35:39.000 --> 00:35:42.000]   that because God has put me in that situation,
[00:35:42.000 --> 00:35:47.000]   I will honor my boss by doing my work with such excellence.
[00:35:47.000 --> 00:35:51.000]   It glorifies God in all that we do.
[00:35:51.000 --> 00:35:54.000]   And during that time, you are always praying,
[00:35:54.000 --> 00:35:58.000]   "Lord, what is that vision that you have given me?
[00:35:58.000 --> 00:36:01.000]   What are you calling me to do?"
[00:36:01.000 --> 00:36:04.000]   Because God may choose and show you different things
[00:36:04.000 --> 00:36:06.000]   that he wants you to do.
[00:36:06.000 --> 00:36:10.000]   That's so important about faith and work.
[00:36:10.000 --> 00:36:14.000]   Sixty percent of our day is spent at work.
[00:36:14.000 --> 00:36:17.000]   God calls us to work.
[00:36:17.000 --> 00:36:20.000]   God calls us to flourish and redeem.
[00:36:20.000 --> 00:36:26.000]   God has given you skills and talents to change your city,
[00:36:26.000 --> 00:36:31.000]   to change your community, to change your work,
[00:36:31.000 --> 00:36:35.000]   to make this world a different place.
[00:36:35.000 --> 00:36:38.000]   What is God calling you to do?
[00:36:38.000 --> 00:36:41.000]   What is the picture and name that he has given you?
[00:36:41.000 --> 00:36:44.000]   For Gideon, it was "Mighty Warrior."
[00:36:44.000 --> 00:36:49.000]   But too often, our insecurities causes us to look past
[00:36:49.000 --> 00:36:51.000]   what God is calling us to do.
[00:36:51.000 --> 00:36:54.000]   And for Gideon, he had to get past that insecurity
[00:36:54.000 --> 00:36:56.000]   of being from the weakest clan
[00:36:56.000 --> 00:36:59.000]   and being the weakest in the weakest clan.
[00:36:59.000 --> 00:37:03.000]   What is God calling you to do?
[00:37:03.000 --> 00:37:05.000]   We are motivated by grace.
[00:37:05.000 --> 00:37:07.000]   We are saved by grace.
[00:37:07.000 --> 00:37:12.000]   The cross causes us, motivates us to be where we are.
[00:37:12.000 --> 00:37:17.000]   Our job now is to take that grace that we have in our life
[00:37:17.000 --> 00:37:20.000]   and to make a difference in all that we do.
[00:37:20.000 --> 00:37:23.000]   In Christ we pray. Amen.
[00:37:23.000 --> 00:37:27.000]   Father, thank you for how you continue to serve and use us,
[00:37:27.000 --> 00:37:32.000]   how you've created us to become the person you want us to be.
[00:37:32.000 --> 00:37:37.000]   And so, Lord, may you continue to paint that journey over to us
[00:37:37.000 --> 00:37:44.000]   and allow us to see what that name that you have given us is, Lord.
[00:37:44.000 --> 00:37:48.000]   What is that name you have given us?
[00:37:48.000 --> 00:37:55.000]   How have you uniquely designed us to flourish
[00:37:55.000 --> 00:37:59.000]   and change this world and redeem this world for you?
[00:37:59.000 --> 00:38:03.000]   I pray all of us will be in that journey to see you.
[00:38:03.000 --> 00:38:05.000]   In Christ we pray. Amen.
[00:38:05.000 --> 00:38:07.000]   Thank you. Thanks, Mark.

