
[00:00:00.000 --> 00:00:04.800]  今年2020年見到天災人禍接二連三的發生
[00:22:37.000 --> 00:22:40.000]  按照這些原則
[00:22:40.000 --> 00:22:42.000]  這些道理來生活
[00:22:42.000 --> 00:22:44.000]  以致在萬國當中
[00:22:44.000 --> 00:22:45.000]  以色列民
[00:22:45.000 --> 00:22:46.000]  神的子民
[00:22:46.000 --> 00:22:49.000]  在地上能夠見證上帝
[00:22:49.000 --> 00:22:51.000]  所以最後你這樣看的時候
[00:22:51.000 --> 00:22:53.000]  你看完十災的故事
[00:22:53.000 --> 00:22:57.000]  你就要問一個現在我們應用的問題
[00:22:57.000 --> 00:23:00.000]  就是上帝在歷史的舞台當中
[00:23:00.000 --> 00:23:02.000]  他輝煌立和
[00:23:02.000 --> 00:23:06.000]  將世界不斷瓦解重整
[00:23:06.000 --> 00:23:09.000]  其實要說清楚一件事
[00:23:09.000 --> 00:23:12.000]  就是上帝要創造一班新的子民
[00:23:12.000 --> 00:23:14.000]  都是見到很多災禍
[00:23:14.000 --> 00:23:17.000]  很多翻天覆地的事發生
[00:23:17.000 --> 00:23:19.000]  整個世界被重整的時候
[00:23:19.000 --> 00:23:24.000]  其實上帝就是要創造自己的子民
[00:23:24.000 --> 00:23:28.000]  新的創造就是我們這班在基督裡面的人
[00:23:28.000 --> 00:23:29.000]  在疫情當中
[00:23:29.000 --> 00:23:31.000]  翻天覆地的裡面
[00:23:31.000 --> 00:23:35.000]  各地都有不同的新的屬靈的模式
[00:23:35.000 --> 00:23:38.000]  以往我們習慣了的實體的聚會
[00:23:38.000 --> 00:23:40.000]  是其中一個例子
[00:23:40.000 --> 00:23:43.000]  今天我們就需要新的適應
[00:23:43.000 --> 00:23:45.000]  我們或許都會想
[00:23:45.000 --> 00:23:47.000]  什麼時候才回到以前的正常
[00:23:47.000 --> 00:23:49.000]  但是疫情過了之後
[00:23:49.000 --> 00:23:51.000]  還是不會有正常
[00:23:51.000 --> 00:23:52.000]  就算有正常
[00:23:52.000 --> 00:23:54.000]  都是一個新的正常
[00:23:54.000 --> 00:23:57.000]  一個新的常規
[00:23:57.000 --> 00:24:01.000]  我們現在要做一些創新的事
[00:24:01.000 --> 00:24:05.000]  就是上帝迫我們去有新的經歷
[00:24:05.000 --> 00:24:07.000]  新的屬靈的經歷
[00:24:07.000 --> 00:24:10.000]  以往習慣了實體的模式當中
[00:24:10.000 --> 00:24:11.000]  我們有的經歷
[00:24:11.000 --> 00:24:14.000]  現在我們可能是混雜有實體
[00:24:14.000 --> 00:24:17.000]  更加有妄想
[00:24:17.000 --> 00:24:19.000]  這個時候弟兄姊妹
[00:24:19.000 --> 00:24:20.000]  所有神的子民
[00:24:20.000 --> 00:24:22.000]  我們就要學習
[00:24:22.000 --> 00:24:25.000]  如何去自己去更新自己
[00:24:25.000 --> 00:24:27.000]  在不同新的模式當中
[00:24:27.000 --> 00:24:31.000]  我們要學習去認識上帝的旨意
[00:24:31.000 --> 00:24:36.000]  並且以前我們有的心思意念
[00:24:36.000 --> 00:24:37.000]  可能我們只是在想
[00:24:37.000 --> 00:24:40.000]  上帝可不可以幫我防災
[00:24:40.000 --> 00:24:41.000]  讓我平安
[00:24:41.000 --> 00:24:43.000]  今天我們可能在想
[00:24:43.000 --> 00:24:45.000]  今天是一個新的時代
[00:24:45.000 --> 00:24:48.000]  上帝令到世界翻天覆地之後
[00:24:48.000 --> 00:24:49.000]  再重整過之後
[00:24:49.000 --> 00:24:53.000]  我自己應該如何學到去成長
[00:24:53.000 --> 00:24:56.000]  學懂如何自我學習
[00:24:56.000 --> 00:25:00.000]  學懂如何在我現在的位置裡
[00:25:00.000 --> 00:25:03.000]  去見證和侍奉祂
[00:25:03.000 --> 00:25:06.000]  或許上帝要你做一些新的事情
[00:25:06.000 --> 00:25:07.000]  在這個時候
[00:25:07.000 --> 00:25:09.000]  其實是最佳的時候
[00:25:09.000 --> 00:25:11.000]  你去祈禱
[00:25:11.000 --> 00:25:13.000]  求主親自用你
[00:25:13.000 --> 00:25:17.000]  可能用你一些完全沒有想過的方法
[00:25:17.000 --> 00:25:19.000]  完全沒有想過的崗位
[00:25:19.000 --> 00:25:21.000]  求上帝幫助我們
[00:25:21.000 --> 00:25:25.000]  求主也幫助我們在疫情裡
[00:25:25.000 --> 00:25:27.000]  在這些翻天覆地的浩劫當中
[00:25:27.000 --> 00:25:30.000]  我們心意更新重新過來
[00:25:30.000 --> 00:25:33.000]  我們繼續盡心盡力愛主
[00:25:33.000 --> 00:25:36.000]  縱使沒有了以往我們所依靠的東西
[00:25:36.000 --> 00:25:41.000]  但今天我們真心歸向主耶穌基督
[00:25:41.000 --> 00:25:45.000]  在我們主耶穌基督的心意和使命下
[00:25:45.000 --> 00:25:48.000]  我們用盡不同的新方法
[00:25:48.000 --> 00:25:51.000]  去見證祂、侍奉祂
[00:25:51.000 --> 00:25:54.000]  我們同心低頭祈禱
[00:25:54.000 --> 00:25:58.000]  主,我們感謝祢藉著不同的災患
[00:25:58.000 --> 00:26:00.000]  不同的浩劫
[00:26:00.000 --> 00:26:03.000]  來幫助我們反省
[00:26:03.000 --> 00:26:06.000]  去迫使我們前進成長
[00:26:06.000 --> 00:26:08.000]  主,我們過往很多時候
[00:26:08.000 --> 00:26:12.000]  只是當祢給我們安書、平安
[00:26:12.000 --> 00:26:15.000]  今天我們在疫情當中
[00:26:15.000 --> 00:26:18.000]  在人生不同的境況裡
[00:26:18.000 --> 00:26:20.000]  我們知道祢仍然是掌權
[00:26:20.000 --> 00:26:22.000]  祢才是那位歷史的主宰
[00:26:22.000 --> 00:26:27.000]  我們見到世界裡有很多不同的災患
[00:26:27.000 --> 00:26:29.000]  有很多不同的浩劫
[00:26:29.000 --> 00:26:31.000]  我們知道祢仍然是掌權
[00:26:31.000 --> 00:26:34.000]  我們要去敬拜祢、侍奉祢
[00:26:34.000 --> 00:26:37.000]  幫助我們在這個新的世界當中
[00:26:37.000 --> 00:26:39.000]  在新的創造裡
[00:26:39.000 --> 00:26:42.000]  祢重新更新我們的生命
[00:26:42.000 --> 00:26:44.000]  以致我們繼續在我們的崗位中
[00:26:44.000 --> 00:26:46.000]  忠心來侍奉祢
[00:26:46.000 --> 00:26:51.000]  縱使是一些新的侍奉、新的領域、新的工作
[00:26:51.000 --> 00:26:53.000]  求祢教導自己的子民
[00:26:53.000 --> 00:26:55.000]  我們的弟兄姊妹
[00:26:55.000 --> 00:26:56.000]  每一個的教會
[00:26:56.000 --> 00:26:59.000]  我們在這個世界當中
[00:26:59.000 --> 00:27:01.000]  我們能夠繼續堅持
[00:27:01.000 --> 00:27:05.000]  去督順祢、去信服祢、去侍奉祢
[00:27:05.000 --> 00:27:07.000]  祈禱奉主耶穌基督的名字
[00:27:07.000 --> 00:27:33.000]  《祈禱》
[00:27:33.000 --> 00:27:37.000]  在困苦艱難
[00:27:37.000 --> 00:27:40.000]  仍欠卑土告
[00:27:40.000 --> 00:27:43.000]  要安靜
[00:27:43.000 --> 00:27:47.000]  知道祢是神
[00:27:47.000 --> 00:27:50.000]  無罪羔羊
[00:27:50.000 --> 00:27:54.000]  曾被殺願犧牲
[00:27:54.000 --> 00:27:57.000]  為救贖
[00:27:57.000 --> 00:28:00.000]  流血捨身
[00:28:00.000 --> 00:28:04.000]  在困苦艱難
[00:28:04.000 --> 00:28:07.000]  仍欠卑土告
[00:28:07.000 --> 00:28:10.000]  要安靜
[00:28:10.000 --> 00:28:14.000]  知道祢是神
[00:28:14.000 --> 00:28:17.000]  無罪羔羊
[00:28:17.000 --> 00:28:21.000]  曾被殺願犧牲
[00:28:21.000 --> 00:28:24.000]  為救贖
[00:28:24.000 --> 00:28:28.000]  流血捨身
[00:28:29.000 --> 00:28:34.000]  令我如月死亡
[00:28:34.000 --> 00:28:37.000]  越過風浪
[00:28:37.000 --> 00:28:43.000]  神恩手把我恩寵
[00:28:43.000 --> 00:28:47.000]  勝過危疾災禍
[00:28:47.000 --> 00:28:51.000]  潔淨一生過錯
[00:28:51.000 --> 00:28:58.000]  藉基督補血保護我
[00:28:58.000 --> 00:29:14.000]  在困苦艱難
[00:29:14.000 --> 00:29:17.000]  仍欠卑土告
[00:29:17.000 --> 00:29:20.000]  要安靜
[00:29:20.000 --> 00:29:23.000]  知道祢是神
[00:29:23.000 --> 00:29:27.000]  無罪羔羊
[00:29:27.000 --> 00:29:30.000]  曾被殺願犧牲
[00:29:30.000 --> 00:29:33.000]  為救贖
[00:29:33.000 --> 00:29:36.000]  流血捨身
[00:29:36.000 --> 00:29:39.000]  為救贖
[00:29:39.000 --> 00:29:43.000]  流血捨身
[00:29:43.000 --> 00:29:47.000]  令我如月死亡
[00:29:47.000 --> 00:29:50.000]  越過風浪
[00:29:50.000 --> 00:29:56.000]  神恩手把我恩寵
[00:29:56.000 --> 00:30:00.000]  勝過危疾災禍
[00:30:00.000 --> 00:30:03.000]  潔淨一生過錯
[00:30:03.000 --> 00:30:09.000]  藉基督補血保護我
[00:30:09.000 --> 00:30:13.000]  令我如月死亡
[00:30:13.000 --> 00:30:16.000]  越過風浪
[00:30:16.000 --> 00:30:21.000]  神恩手把我恩寵
[00:30:21.000 --> 00:30:25.000]  勝過危疾災禍
[00:30:25.000 --> 00:30:29.000]  潔淨一生過錯
[00:30:29.000 --> 00:30:35.000]  藉基督補血保護我
[00:30:35.000 --> 00:31:00.000]  (音樂)
[00:31:00.000 --> 00:31:04.000]  願救恩歸於
[00:31:04.000 --> 00:31:08.000]  坐在寶座上羔羊
[00:31:08.000 --> 00:31:14.000]  耶穌
[00:31:14.000 --> 00:31:17.000]  願救恩歸於
[00:31:17.000 --> 00:31:21.000]  坐在寶座上羔羊
[00:31:21.000 --> 00:31:27.000]  耶穌
[00:31:27.000 --> 00:31:30.000]  願救恩歸於
[00:31:30.000 --> 00:31:34.000]  坐在寶座上羔羊
[00:31:34.000 --> 00:31:40.000]  耶穌
[00:31:40.000 --> 00:31:43.000]  願救恩歸於
[00:31:43.000 --> 00:31:47.000]  坐在寶座上羔羊
[00:31:47.000 --> 00:31:53.000]  耶穌
[00:31:53.000 --> 00:31:57.000]  令我如月死亡
[00:31:57.000 --> 00:32:00.000]  越過風浪
[00:32:00.000 --> 00:32:06.000]  神恩手把我恩寵
[00:32:06.000 --> 00:32:10.000]  勝過危疾災禍
[00:32:10.000 --> 00:32:13.000]  潔淨一生過錯
[00:32:13.000 --> 00:32:19.000]  藉基督補血保護我
[00:32:19.000 --> 00:32:23.000]  令我如月死亡
[00:32:23.000 --> 00:32:26.000]  越過風浪
[00:32:26.000 --> 00:32:31.000]  神恩手把我恩寵
[00:32:31.000 --> 00:32:35.000]  勝過危疾災禍
[00:32:35.000 --> 00:32:39.000]  潔淨一生過錯
[00:32:39.000 --> 00:32:45.000]  藉基督補血託活我
[00:32:45.000 --> 00:32:53.000]  藉基督補血託活我
[00:32:53.000 --> 00:32:56.000]  願救恩歸於
[00:32:56.000 --> 00:32:59.000]  坐在寶座上羔羊
[00:32:59.000 --> 00:33:03.000]  耶穌
[00:33:03.000 --> 00:33:06.000]  願救恩歸於
[00:33:06.000 --> 00:33:09.000]  坐在寶座上羔羊
[00:33:09.000 --> 00:33:12.000]  耶穌

