
[00:00:00.000 --> 00:00:02.320]  歡迎來到《九月網上》第六集
[00:19:30.520 --> 00:19:34.520]  或者當時是跟著國際的路線
[00:19:34.520 --> 00:19:37.520]  一路在哈蘭古城南下
[00:19:37.520 --> 00:19:43.520]  在阿不蘭這個大古城城邦的東邊經過
[00:19:43.520 --> 00:19:46.520]  然後去到另一個大的站
[00:19:46.520 --> 00:19:49.520]  就是大馬士革Damascus
[00:19:49.520 --> 00:19:53.520]  後來他們終於進入迦南地
[00:19:53.520 --> 00:19:56.520]  他們可能去到第一個大的站
[00:19:56.520 --> 00:19:59.520]  就是夏索這個大城
[00:19:59.520 --> 00:20:01.520]  到第六節
[00:20:01.520 --> 00:20:03.520]  阿不蘭穿過那裡
[00:20:03.520 --> 00:20:05.520]  到了事件的地方
[00:20:05.520 --> 00:20:08.520]  摩利的橡樹那裡
[00:20:08.520 --> 00:20:10.520]  當時迦南人住在那裡
[00:20:10.520 --> 00:20:13.520]  耶和華向阿不蘭顯然說
[00:20:13.520 --> 00:20:16.520]  我要把這地賜給你的後裔
[00:20:16.520 --> 00:20:18.520]  阿不蘭就在那裡
[00:20:18.520 --> 00:20:22.520]  為向他顯然的耶和華築了一座祭壇
[00:20:22.520 --> 00:20:26.520]  後來他也在那裡遷到南邊
[00:20:26.520 --> 00:20:29.520]  就是伯特利東邊的山地
[00:20:29.520 --> 00:20:31.520]  在那裡搭起帳篷
[00:20:31.520 --> 00:20:35.520]  西邊是伯特利東邊是艾城
[00:20:35.520 --> 00:20:39.520]  他在那裡也為耶和華築了一座祭壇
[00:20:39.520 --> 00:20:41.520]  呼求耶和華的名
[00:20:41.520 --> 00:20:44.520]  阿不蘭又在那裡起程
[00:20:44.520 --> 00:20:49.520]  再南下漸漸移到南地Negev這個地方
[00:20:49.520 --> 00:20:52.520]  迦南地的地理
[00:20:52.520 --> 00:20:54.520]  有一個中央的山地
[00:20:54.520 --> 00:20:57.520]  這是一個天然的分水嶺
[00:20:57.520 --> 00:21:02.520]  這條山路是由士劍這一帶開始
[00:21:02.520 --> 00:21:07.520]  士劍本身地理是一個十字路口
[00:21:07.520 --> 00:21:10.520]  士劍這個城市到今天
[00:21:10.520 --> 00:21:16.520]  還是一個繁榮很大的巴勒斯坦城鎮
[00:21:16.520 --> 00:21:20.520]  它是一個十字路口東南西北的交匯之處
[00:21:20.520 --> 00:21:26.520]  然後再去看伯特利和艾這個地方
[00:21:26.520 --> 00:21:31.520]  其實就是中央山地中間的另一個十字路口
[00:21:31.520 --> 00:21:36.520]  它連絡東邊耶利哥平原死海一帶
[00:21:36.520 --> 00:21:40.520]  經過中央山地就可以往西
[00:21:40.520 --> 00:21:46.520]  去到迦南地沿海貿易的國際路線
[00:21:46.520 --> 00:21:48.520]  所以又是另一個交匯點
[00:21:48.520 --> 00:21:51.520]  去到南地也是一樣
[00:21:51.520 --> 00:21:56.520]  Negev這個地方也是迦南地另一個交匯點
[00:21:56.520 --> 00:22:01.520]  連絡阿拉伯地約旦河東邊的貿易
[00:22:01.520 --> 00:22:05.520]  和沿海國際平原的路線
[00:22:05.520 --> 00:22:12.520]  所以三個地方都是迦南地天然的交匯點
[00:22:12.520 --> 00:22:15.520]  士劍、伯特利和艾和南地
[00:22:15.520 --> 00:22:17.520]  在迦南地做什麼呢?
[00:22:17.520 --> 00:22:19.520]  在迦南地做什麼呢? 祝祭壇
[00:22:19.520 --> 00:22:21.520]  去呼求耶和華的名
[00:22:21.520 --> 00:22:23.520]  什麼意思呢?
[00:22:23.520 --> 00:22:26.520]  呼求可能是call upon的意思
[00:22:26.520 --> 00:22:29.520]  即是祈禱向上 去到上帝呼求
[00:22:29.520 --> 00:22:32.520]  求上帝給恩典或幫助
[00:22:32.520 --> 00:22:39.520]  但是呼求也可以是call out的意思
[00:22:39.520 --> 00:22:41.520]  calling out是什麼意思呢?
[00:22:41.520 --> 00:22:45.520]  即是在眾人面前宣揚神的名聲
[00:22:45.520 --> 00:22:47.520]  宣揚神的大名
[00:22:47.520 --> 00:22:51.520]  要眾人認識他所敬拜的上帝
[00:22:51.520 --> 00:22:55.520]  聖經講到信心之父阿巴拉罕的事跡的時候
[00:22:55.520 --> 00:22:59.520]  第一件事要交代的就是他的旅程
[00:22:59.520 --> 00:23:00.520]  journey
[00:23:00.520 --> 00:23:03.520]  很多時候我們會說什麼叫做旅程
[00:23:03.520 --> 00:23:05.520]  就是由一個地方去另一個地方
[00:23:05.520 --> 00:23:07.520]  這個就是行程
[00:23:07.520 --> 00:23:13.520]  但很多時候文學研究都會有更加仔細的定義
[00:23:13.520 --> 00:23:14.520]  什麼叫做旅程呢?
[00:23:14.520 --> 00:23:19.520]  一個定義就是adventure 一個歷險
[00:23:19.520 --> 00:23:21.520]  什麼叫做歷險呢?
[00:23:21.520 --> 00:23:24.520]  歷險就是一個行程
[00:23:24.520 --> 00:23:27.520]  由開始到完結的時候
[00:23:27.520 --> 00:23:29.520]  你去一個地方再回來
[00:23:29.520 --> 00:23:35.520]  你自己本身沒有什麼大的影響和改變
[00:23:35.520 --> 00:23:39.520]  譬如在阿巴拉罕那段時間
[00:23:39.520 --> 00:23:42.520]  當時埃及有一個很有名的
[00:23:42.520 --> 00:23:47.520]  耳熟能詳的並且找到很多抄本的旅程故事
[00:23:47.520 --> 00:23:50.520]  當時埃及是中王國的時候
[00:23:50.520 --> 00:23:51.520]  Middle Kingdom
[00:23:51.520 --> 00:23:53.520]  有一個文學著作很有名
[00:23:53.520 --> 00:23:55.520]  叫做西魯克故事
[00:23:55.520 --> 00:23:57.520]  Tale of Sinuhe
[00:23:57.520 --> 00:24:02.520]  簡單來說這個故事是講一個埃及的大臣叫西魯克
[00:24:02.520 --> 00:24:05.520]  因為政變的緣故他離開了自己的家園埃及
[00:24:05.520 --> 00:24:09.520]  他逃亡到迦南地那裡寄居
[00:24:09.520 --> 00:24:15.520]  跟那裡的城邦有很多族長去周旋化險為夷
[00:24:15.520 --> 00:24:17.520]  最後埃及的政局穩定下來
[00:24:17.520 --> 00:24:19.520]  他就回到國家
[00:24:19.520 --> 00:24:21.520]  然後回到自己的家園升官發財
[00:24:21.520 --> 00:24:23.520]  然後風光泰壯
[00:24:23.520 --> 00:24:25.520]  這個故事形容迦南地的情況
[00:24:25.520 --> 00:24:30.520]  就好像創世紀阿巴拉罕等等故事的描述相似
[00:24:30.520 --> 00:24:33.520]  所以可以做一些歷史背景的研究
[00:24:33.520 --> 00:24:36.520]  從文學看來西魯克的故事
[00:24:36.520 --> 00:24:39.520]  可以算是一個自傳的故事
[00:24:39.520 --> 00:24:42.520]  一個冒險的故事
[00:24:42.520 --> 00:24:44.520]  因為以動作為主
[00:24:44.520 --> 00:24:47.520]  去了一個旅程增廣見聞
[00:24:47.520 --> 00:24:53.520]  然後就像我們今天在網上看到的旅行日誌
[00:24:53.520 --> 00:24:57.520]  去完之後人生多了很多內容
[00:24:57.520 --> 00:24:59.520]  拍了很多照片等等
[00:24:59.520 --> 00:25:05.520]  但是他的生命的角色根本上沒有什麼大的改變
[00:25:05.520 --> 00:25:07.520]  小孩子小的時候
[00:25:07.520 --> 00:25:10.520]  有時候會陪他們看一些兒童的卡通節目
[00:25:10.520 --> 00:25:13.520]  很多時候就是一種冒險
[00:25:13.520 --> 00:25:15.520]  是幻想出來的
[00:25:15.520 --> 00:25:16.520]  下午很悶
[00:25:16.520 --> 00:25:19.520]  他們幻想去到另一個美地
[00:25:19.520 --> 00:25:22.520]  一個世界那裡可能很有趣
[00:25:22.520 --> 00:25:26.520]  有很多不同的有趣的情節
[00:25:26.520 --> 00:25:27.520]  見識多了
[00:25:27.520 --> 00:25:30.520]  回到家就依然很窩
[00:25:30.520 --> 00:25:32.520]  這個叫做冒險
[00:25:32.520 --> 00:25:36.520]  亞巴肯的故事不是一個歷險
[00:25:36.520 --> 00:25:38.520]  不是一個冒險
[00:25:38.520 --> 00:25:42.520]  而是一個探索
[00:25:42.520 --> 00:25:46.520]  你說冒險和探索有什麼分別
[00:25:46.520 --> 00:25:50.520]  探索是一個探索的旅程
[00:25:50.520 --> 00:25:55.520]  就是以主角的演變為導向
[00:25:55.520 --> 00:25:58.520]  不是他所見所聞這麼簡單
[00:25:58.520 --> 00:26:04.520]  而是說這個角色在行程當中有什麼改變
[00:26:04.520 --> 00:26:09.520]  旅程當中甚至未結尾也好
[00:26:09.520 --> 00:26:12.520]  他不斷在改變
[00:26:12.520 --> 00:26:15.520]  或者完了行程的時候
[00:26:15.520 --> 00:26:17.520]  你完全不認得這個人
[00:26:17.520 --> 00:26:19.520]  因為這個人的改變實在太大
[00:26:19.520 --> 00:26:21.520]  其實你有沒有想過
[00:26:21.520 --> 00:26:22.520]  聖經的信仰
[00:26:22.520 --> 00:26:24.520]  去認識神
[00:26:24.520 --> 00:26:26.520]  基督教的信仰
[00:26:26.520 --> 00:26:28.520]  其實不是一個歷險
[00:26:28.520 --> 00:26:30.520]  不是一個冒險
[00:26:30.520 --> 00:26:32.520]  而是一個探索
[00:26:32.520 --> 00:26:34.520]  一個任務
[00:26:34.520 --> 00:26:36.520]  在這個旅程當中
[00:26:36.520 --> 00:26:40.520]  你會發現自己不斷有改變
[00:26:40.520 --> 00:26:44.520]  不斷對世界的事情
[00:26:44.520 --> 00:26:45.520]  對世情
[00:26:45.520 --> 00:26:46.520]  對生老病死
[00:26:46.520 --> 00:26:48.520]  對名氣
[00:26:48.520 --> 00:26:50.520]  對錢財
[00:26:50.520 --> 00:26:52.520]  對成功失敗
[00:26:52.520 --> 00:26:54.520]  對人生的事情
[00:26:54.520 --> 00:26:56.520]  都會不斷改變
[00:26:56.520 --> 00:27:00.520]  到最後可能是完全不同的角度
[00:27:00.520 --> 00:27:02.520]  因為在你身上
[00:27:02.520 --> 00:27:05.520]  應該是看到上帝的恩典
[00:27:05.520 --> 00:27:07.520]  上帝的明星
[00:27:07.520 --> 00:27:10.520]  看到上帝不斷在你身上工作
[00:27:10.520 --> 00:27:13.520]  所以在這個旅程這個任務當中
[00:27:13.520 --> 00:27:16.520]  你是不斷地演進的
[00:27:16.520 --> 00:27:19.520]  我們回到《創世紀》十二章第一節
[00:27:19.520 --> 00:27:21.520]  這裡有什麼特別的地方
[00:27:21.520 --> 00:27:24.520]  你看看經文裏面
[00:27:24.520 --> 00:27:27.520]  神對阿布拉罕的呼召是怎樣的
[00:27:27.520 --> 00:27:31.520]  通常叫一個人去到起行
[00:27:31.520 --> 00:27:33.520]  進入一個旅程的時候
[00:27:33.520 --> 00:27:35.520]  最重要講述的
[00:27:35.520 --> 00:27:37.520]  應該是目的地
[00:27:37.520 --> 00:27:39.520]  他的destiny
[00:27:39.520 --> 00:27:42.520]  你參加一個旅行
[00:27:42.520 --> 00:27:44.520]  你最關心的是什麼
[00:27:44.520 --> 00:27:46.520]  當然是目的地
[00:27:46.520 --> 00:27:47.520]  那裡的氣候是怎樣的
[00:27:47.520 --> 00:27:48.520]  風土人情是怎樣的
[00:27:48.520 --> 00:27:50.520]  習慣是怎樣的
[00:27:50.520 --> 00:27:53.520]  目的地是我們最關注的
[00:27:53.520 --> 00:27:57.520]  但是在這個旅程的呼召裏面
[00:27:57.520 --> 00:27:59.520]  神呼召阿布拉罕
[00:27:59.520 --> 00:28:01.520]  怎樣講目的地呢
[00:28:01.520 --> 00:28:04.520]  他說到我指示你的地方去
[00:28:04.520 --> 00:28:06.520]  你看《上下文》當然我們知道
[00:28:06.520 --> 00:28:08.520]  就是迦南地
[00:28:08.520 --> 00:28:11.520]  但目的地其實不是講得那麼清楚
[00:28:11.520 --> 00:28:15.520]  沒有什麼地圖或藍圖給他看
[00:28:15.520 --> 00:28:17.520]  總之就是說
[00:28:17.520 --> 00:28:19.520]  你會成為泰國
[00:28:19.520 --> 00:28:21.520]  你現在不育
[00:28:21.520 --> 00:28:23.520]  誰是後代
[00:28:23.520 --> 00:28:25.520]  所以你看阿布拉罕的故事的時候
[00:28:25.520 --> 00:28:26.520]  你就不斷猜
[00:28:26.520 --> 00:28:28.520]  到底誰是繼承人
[00:28:28.520 --> 00:28:31.520]  到底是羅德還是其中一個僕人
[00:28:31.520 --> 00:28:33.520]  是不是以實馬利呢
[00:28:33.520 --> 00:28:35.520]  所以開頭的時候沒有講清楚
[00:28:35.520 --> 00:28:38.520]  之後故事才慢慢去到交代
[00:28:38.520 --> 00:28:40.520]  這個旅程的描述
[00:28:40.520 --> 00:28:43.520]  往往跟我們常理相反
[00:28:43.520 --> 00:28:45.520]  你看《十二章》第一節
[00:28:45.520 --> 00:28:47.520]  所關心的是什麼
[00:28:47.520 --> 00:28:49.520]  是起點
[00:28:49.520 --> 00:28:52.520]  是起始的地方
[00:28:52.520 --> 00:28:54.520]  或者是旅客本身
[00:28:54.520 --> 00:28:57.520]  你要離開本地本族 父家
[00:28:57.520 --> 00:28:59.520]  你看原文
[00:28:59.520 --> 00:29:01.520]  應該是這樣翻譯
[00:29:01.520 --> 00:29:03.520]  你要離開你的地
[00:29:03.520 --> 00:29:06.520]  你的族群
[00:29:06.520 --> 00:29:09.520]  你的父家
[00:29:09.520 --> 00:29:11.520]  唯一一個命令
[00:29:11.520 --> 00:29:13.520]  就是離開
[00:29:13.520 --> 00:29:16.520]  猶太人的拉比文學
[00:29:16.520 --> 00:29:19.520]  經常討論這句話
[00:29:19.520 --> 00:29:21.520]  就是離開
[00:29:21.520 --> 00:29:23.520]  整本聖經
[00:29:23.520 --> 00:29:25.520]  這個命令
[00:29:25.520 --> 00:29:27.520]  是出現過兩次
[00:29:27.520 --> 00:29:29.520]  除了這裡之外
[00:29:29.520 --> 00:29:31.520]  第二次是何時出現的呢
[00:29:31.520 --> 00:29:34.520]  就是創世紀第二十二章
[00:29:34.520 --> 00:29:36.520]  一個很熟悉的故事
[00:29:36.520 --> 00:29:38.520]  也是令我們非常費解的故事
[00:29:38.520 --> 00:29:40.520]  就是阿布拉罕獻意殺
[00:29:40.520 --> 00:29:42.520]  二十二章第一節
[00:29:42.520 --> 00:29:44.520]  「這事事以後
[00:29:44.520 --> 00:29:46.520]  臣要試驗阿布拉罕對他說
[00:29:46.520 --> 00:29:48.520]  阿布拉罕回答
[00:29:48.520 --> 00:29:50.520]  我在這裡
[00:29:50.520 --> 00:29:52.520]  臣說帶著你的兒子
[00:29:52.520 --> 00:29:54.520]  就是你的獨一
[00:29:54.520 --> 00:29:56.520]  你所愛的
[00:29:56.520 --> 00:29:58.520]  意殺
[00:29:58.520 --> 00:30:00.520]  你離開
[00:30:00.520 --> 00:30:02.520]  到摩里亞地去
[00:30:02.520 --> 00:30:04.520]  獻意殺故事
[00:30:04.520 --> 00:30:08.520]  又是用到這個字眼
[00:30:08.520 --> 00:30:10.520]  離開
[00:30:10.520 --> 00:30:12.520]  並且三次說你的
[00:30:12.520 --> 00:30:14.520]  你的獨一 你所愛的
[00:30:14.520 --> 00:30:16.520]  你的意志
[00:30:16.520 --> 00:30:18.520]  兩段很清楚
[00:30:18.520 --> 00:30:20.520]  是頭尾呼應
[00:30:20.520 --> 00:30:22.520]  十二章第一節
[00:30:22.520 --> 00:30:26.520]  臣第一次對阿布拉罕說話
[00:30:26.520 --> 00:30:28.520]  整個敘述的歷史故事
[00:30:28.520 --> 00:30:30.520]  到二十二章
[00:30:30.520 --> 00:30:32.520]  這個獻意殺故事
[00:30:32.520 --> 00:30:34.520]  又是耶和華
[00:30:34.520 --> 00:30:36.520]  最後一次跟阿布拉罕說話
[00:30:36.520 --> 00:30:38.520]  之後就沒有直接跟他說話
[00:30:38.520 --> 00:30:40.520]  兩次都是說什麼
[00:30:40.520 --> 00:30:42.520]  Lack luck
[00:30:42.520 --> 00:30:44.520]  是離開
[00:30:44.520 --> 00:30:46.520]  或者中文可以這樣翻譯
[00:30:46.520 --> 00:30:48.520]  擺脫
[00:30:48.520 --> 00:30:52.520]  擺脫你的地方
[00:30:52.520 --> 00:30:56.520]  擺脫你令你安心的地方
[00:30:56.520 --> 00:30:58.520]  擺脫那些最綁著你的東西
[00:30:58.520 --> 00:31:02.520]  那些可能是你最愛的東西
[00:31:02.520 --> 00:31:04.520]  你留意他不斷強調
[00:31:04.520 --> 00:31:06.520]  你的
[00:31:06.520 --> 00:31:08.520]  你自己
[00:31:08.520 --> 00:31:10.520]  是綁著、枷鎖著你的
[00:31:10.520 --> 00:31:15.520]  以致你不能夠去宣告上帝的名
[00:31:15.520 --> 00:31:20.520]  以致你不能夠去經歷上帝在你身上的工作
[00:31:20.520 --> 00:31:22.520]  你的地
[00:31:22.520 --> 00:31:24.520]  你的民族
[00:31:24.520 --> 00:31:26.520]  你的富家
[00:31:26.520 --> 00:31:30.520]  很可能也是你最心愛的東西
[00:31:31.520 --> 00:31:37.520]  這些可能就是在我們旅程裏面最大的難阻
[00:31:37.520 --> 00:31:41.520]  讓我們體會不到上帝的工作
[00:31:41.520 --> 00:31:43.520]  所以可能這樣翻譯
[00:31:43.520 --> 00:31:45.520]  是什麼叫離開
[00:31:45.520 --> 00:31:47.520]  離開你本族、本地、富家
[00:31:47.520 --> 00:31:51.520]  Journey out of yourself
[00:31:51.520 --> 00:31:53.520]  從你自己的生命當中
[00:31:53.520 --> 00:31:58.520]  擺脫自我一個長征旅程
[00:31:58.520 --> 00:32:00.520]  信心之父
[00:32:00.520 --> 00:32:02.520]  第一個旅程
[00:32:02.520 --> 00:32:06.520]  就是告訴他你要看見上帝
[00:32:06.520 --> 00:32:09.520]  你要和上帝建立關係
[00:32:09.520 --> 00:32:12.520]  你要與上帝同行
[00:32:12.520 --> 00:32:14.520]  在一個旅程裏面
[00:32:14.520 --> 00:32:16.520]  最重要的不是目的地
[00:32:16.520 --> 00:32:19.520]  最重要的是起點
[00:32:19.520 --> 00:32:22.520]  是我們自己
[00:32:22.520 --> 00:32:26.520]  當我們決定跟隨耶穌基督的時候
[00:32:26.520 --> 00:32:28.520]  其實起不起也是一樣
[00:32:28.520 --> 00:32:30.520]  耶穌對我們的呼召
[00:32:30.520 --> 00:32:32.520]  Follow me
[00:32:32.520 --> 00:32:33.520]  跟隨我
[00:32:33.520 --> 00:32:35.520]  是一個旅程
[00:32:35.520 --> 00:32:38.520]  最重要的不是目的地
[00:32:38.520 --> 00:32:41.520]  而是我們能否起步
[00:32:41.520 --> 00:32:46.520]  我們能否放下一些綁著我們的東西
[00:32:46.520 --> 00:32:50.520]  以致我們看見上帝在我們生命當中
[00:32:50.520 --> 00:32:52.520]  不斷有的工作
[00:32:52.520 --> 00:32:54.520]  在這個quest裏面
[00:32:54.520 --> 00:32:56.520]  這個探索當中
[00:32:56.520 --> 00:32:57.520]  我們的生命
[00:32:57.520 --> 00:32:58.520]  我們的信心
[00:32:58.520 --> 00:33:00.520]  不斷地改變
[00:33:23.520 --> 00:33:28.520]  最近你和上帝有什麼祈禱
[00:33:28.520 --> 00:33:31.520]  或者你對上帝有什麼要求
[00:33:31.520 --> 00:33:33.520]  很多時候不是祈禱多少的問題
[00:33:33.520 --> 00:33:35.520]  有時候可能越祈禱得多
[00:33:35.520 --> 00:33:37.520]  反而不是一件好事
[00:33:37.520 --> 00:33:40.520]  因為視乎你怎樣祈禱
[00:33:40.520 --> 00:33:42.520]  視乎你祈禱的方向
[00:33:42.520 --> 00:33:45.520]  很多時候我們祈禱的
[00:33:45.520 --> 00:33:48.520]  很多時候都是一些安全的禱告
[00:33:48.520 --> 00:33:50.520]  Safe prayer
[00:33:50.520 --> 00:33:52.520]  上帝我有難你救我
[00:33:52.520 --> 00:33:54.520]  上帝你醫我
[00:33:54.520 --> 00:33:56.520]  上帝祝福我兒女
[00:33:56.520 --> 00:33:58.520]  祝福我的家庭
[00:33:58.520 --> 00:34:00.520]  保護我等等
[00:34:00.520 --> 00:34:02.520]  這些有沒有錯
[00:34:02.520 --> 00:34:04.520]  不一定錯
[00:34:04.520 --> 00:34:06.520]  但很多時候不知不覺
[00:34:06.520 --> 00:34:09.520]  反而會讓我們的旅程
[00:34:09.520 --> 00:34:12.520]  我們的探索停下來
[00:34:12.520 --> 00:34:14.520]  變成上帝是為我服務
[00:34:14.520 --> 00:34:18.520]  最終是為自己臨命
[00:34:18.520 --> 00:34:20.520]  不是為上帝建制壇
[00:34:20.520 --> 00:34:24.520]  不是去叫出上帝的名字
[00:34:24.520 --> 00:34:26.520]  不是宣揚上帝的名字
[00:34:26.520 --> 00:34:29.520]  宣揚上帝在我身上所做的事
[00:34:29.520 --> 00:34:32.520]  在這個信心之父的第一個旅程
[00:34:32.520 --> 00:34:34.520]  就是給我們的挑戰
[00:34:34.520 --> 00:34:36.520]  在旅程當中
[00:34:36.520 --> 00:34:41.520]  上帝要實行他在你身上的計劃
[00:34:41.520 --> 00:34:45.520]  使更多人認識上帝的偉大
[00:34:45.520 --> 00:34:47.520]  認識上帝的名義
[00:34:47.520 --> 00:34:51.520]  不如我們試試一些比較危險的祈禱
[00:34:51.520 --> 00:34:53.520]  危險的祈禱就是
[00:34:53.520 --> 00:34:56.520]  上帝你可否容我?
[00:34:56.520 --> 00:34:58.520]  使用我?
[00:34:58.520 --> 00:35:01.520]  叫人在我身上
[00:35:01.520 --> 00:35:04.520]  見到你的名偉大
[00:35:04.520 --> 00:35:07.520]  見到更多人藉著我
[00:35:07.520 --> 00:35:09.520]  他們可以得福
[00:35:09.520 --> 00:35:12.520]  可以認識創造主你自己
[00:35:12.520 --> 00:35:14.520]  一個危險的祈禱
[00:35:14.520 --> 00:35:18.520]  一個探索旅程的禱告
[00:35:18.520 --> 00:35:21.520]  邀請你和我們一齊來到去
[00:35:21.520 --> 00:35:22.520]  這樣禱告
[00:35:22.520 --> 00:35:24.520]  這樣經歷神
[00:35:24.520 --> 00:35:26.520]  我們同心得著祈禱
[00:35:26.520 --> 00:35:28.520]  上主,我們感謝你
[00:35:28.520 --> 00:35:30.520]  因為你是那位帶領我們
[00:35:30.520 --> 00:35:34.520]  人生旅程探索的神
[00:35:34.520 --> 00:35:36.520]  主,我們來到你面前
[00:35:36.520 --> 00:35:39.520]  我們也求你幫助我們
[00:35:39.520 --> 00:35:41.520]  我們所求所想的
[00:35:41.520 --> 00:35:45.520]  是一些所謂危險的祈禱
[00:35:45.520 --> 00:35:48.520]  好像阿伯拉罕第一個旅程
[00:35:48.520 --> 00:35:50.520]  告訴我們一樣
[00:35:50.520 --> 00:35:54.520]  我們要見到你自己的名偉大
[00:35:54.520 --> 00:35:58.520]  你要使我們成為一個
[00:35:58.520 --> 00:36:00.520]  祝福其他人的生命
[00:36:00.520 --> 00:36:02.520]  叫其他人欣賞
[00:36:02.520 --> 00:36:05.520]  你自己在我們身上的工作
[00:36:05.520 --> 00:36:07.520]  你自己的名聲
[00:36:07.520 --> 00:36:09.520]  能夠被宣揚
[00:36:09.520 --> 00:36:11.520]  叫更多人來認識你
[00:36:11.520 --> 00:36:13.520]  叫更多人能夠得福
[00:36:13.520 --> 00:36:15.520]  祝福我們
[00:36:15.520 --> 00:36:18.520]  祝福你自己的子民
[00:36:18.520 --> 00:36:20.520]  你的教會
[00:36:20.520 --> 00:36:21.520]  讓我們成為一個
[00:36:21.520 --> 00:36:26.520]  好像阿伯拉罕探索旅程的生命一樣
[00:36:26.520 --> 00:36:29.520]  你在我們生命當中所做的新工作
[00:36:29.520 --> 00:36:33.520]  叫我們的生命能夠祝福更多的人
[00:36:33.520 --> 00:36:35.520]  祈禱奉主耶穌基督的名字
[00:36:35.520 --> 00:36:37.520]  谢谢观看 下集再见
[00:36:37.520 --> 00:36:39.520]  (字幕製作:貝爾)

