
[00:00:00.000 --> 00:00:11.540]  我們現在打開聖經
[00:18:31.840 --> 00:18:38.840]  還是我們只是口說反墮胎
[00:18:38.840 --> 00:18:40.840]  這樣就夠了嗎
[00:18:40.840 --> 00:18:42.840]  和這個麵包的比喻有什麼關係
[00:18:42.840 --> 00:18:44.840]  我覺得有關係
[00:18:44.840 --> 00:18:47.840]  巴黎在最後的結論
[00:18:47.840 --> 00:18:51.840]  他說當信仰獨立於政治的權勢的時候
[00:18:51.840 --> 00:18:53.840]  才能夠發揮最大的作用
[00:18:53.840 --> 00:18:55.840]  初期教會的信徒
[00:18:55.840 --> 00:18:56.840]  是反文化
[00:18:56.840 --> 00:18:58.840]  他們是反文化
[00:18:58.840 --> 00:19:02.840]  是因為他們當時和當時的政權是分開的
[00:19:02.840 --> 00:19:04.840]  正是因為分開了
[00:19:04.840 --> 00:19:07.840]  沒有任何利益的關係
[00:19:07.840 --> 00:19:10.840]  就能夠去批判強權者
[00:19:10.840 --> 00:19:12.840]  因為他們是連結的
[00:19:12.840 --> 00:19:14.840]  disinterest
[00:19:14.840 --> 00:19:17.840]  沒有投身在一個權貴的架構裡面
[00:19:17.840 --> 00:19:19.840]  事實上歷史裡面
[00:19:19.840 --> 00:19:21.840]  告訴我最有效最有活力的
[00:19:21.840 --> 00:19:23.840]  宗教信仰的運動
[00:19:23.840 --> 00:19:25.840]  都是和弱勢認同
[00:19:25.840 --> 00:19:28.840]  將自己定位在社會的邊緣
[00:19:28.840 --> 00:19:31.840]  而不是在政權的中心
[00:19:31.840 --> 00:19:33.840]  你想一想
[00:19:33.840 --> 00:19:35.840]  耶穌說的比喻
[00:19:35.840 --> 00:19:37.840]  很多都是這樣
[00:19:37.840 --> 00:19:41.840]  是社會的franchise或者margin
[00:19:41.840 --> 00:19:46.840]  不是去靠攏一些地上的權貴或者政黨
[00:19:46.840 --> 00:19:51.840]  這是對我們一個當頭棒喝
[00:19:51.840 --> 00:19:57.840]  到底什麼時候我們專門靠一些政黨
[00:19:57.840 --> 00:20:01.840]  或者靠國家的權貴
[00:20:01.840 --> 00:20:03.840]  去做神的工作
[00:20:03.840 --> 00:20:04.840]  上帝的工作
[00:20:04.840 --> 00:20:05.840]  耶穌說什麼呢
[00:20:05.840 --> 00:20:07.840]  是等於面孝
[00:20:07.840 --> 00:20:09.840]  是不明顯的
[00:20:09.840 --> 00:20:11.840]  是從裡面滲透的
[00:20:11.840 --> 00:20:14.840]  沒有政治的強勢
[00:20:14.840 --> 00:20:16.840]  是隱藏的
[00:20:16.840 --> 00:20:19.840]  是由人的內心開始發出來的
[00:20:19.840 --> 00:20:22.840]  天國就是面孝
[00:20:22.840 --> 00:20:24.840]  我們就是面孝
[00:20:24.840 --> 00:20:27.840]  在各自不同的地方
[00:20:27.840 --> 00:20:31.840]  我們將我們信仰給我們的能力
[00:20:31.840 --> 00:20:33.840]  愛和恩典
[00:20:33.840 --> 00:20:34.840]  都去影響
[00:20:34.840 --> 00:20:36.840]  滲透在這個世界當中
[00:20:36.840 --> 00:20:40.840]  這就是神做事的方法
[00:20:40.840 --> 00:20:43.840]  不是以外向內
[00:20:43.840 --> 00:20:45.840]  而是以內向外
[00:20:45.840 --> 00:20:48.840]  說到政治倫理等等
[00:20:48.840 --> 00:20:50.840]  我一定不是專家
[00:20:50.840 --> 00:20:52.840]  我們中間有一個專家
[00:20:52.840 --> 00:20:53.840]  張國棟博士
[00:20:53.840 --> 00:20:54.840]  在我們中間
[00:20:54.840 --> 00:20:57.840]  張國棟博士今天飛回香港
[00:20:57.840 --> 00:21:03.840]  他會去神學院和不同的教會講學
[00:21:03.840 --> 00:21:05.840]  他七月尾就會回來
[00:21:05.840 --> 00:21:06.840]  經過芝加哥
[00:21:06.840 --> 00:21:10.840]  我們會特別邀請他講講這些專題
[00:21:10.840 --> 00:21:12.840]  這些是值得我們去問的問題
[00:21:12.840 --> 00:21:14.840]  我不是想今天講一些
[00:21:14.840 --> 00:21:17.840]  只是yes或者no
[00:21:17.840 --> 00:21:22.840]  而是我想擴大討論的領域
[00:21:22.840 --> 00:21:25.840]  讓我們多問一些應該問的倫理問題
[00:21:25.840 --> 00:21:26.840]  天國的問題
[00:21:26.840 --> 00:21:28.840]  到底神做事是怎樣做
[00:21:28.840 --> 00:21:32.840]  我們最精會神要做的事是甚麼
[00:21:32.840 --> 00:21:33.840]  這是第一點
[00:21:33.840 --> 00:21:36.840]  面孝是一種滲透力
[00:21:36.840 --> 00:21:38.840]  是內之外
[00:21:38.840 --> 00:21:41.840]  不是靠一些強權或勢力去做事
[00:21:41.840 --> 00:21:43.840]  而是我們自己各自
[00:21:43.840 --> 00:21:44.840]  在我們社區
[00:21:44.840 --> 00:21:46.840]  在世界裡面去做事
[00:21:46.840 --> 00:21:50.840]  最後一樣我相信面孝可以告訴我們的是甚麼
[00:21:50.840 --> 00:21:52.840]  就是需要時間
[00:21:52.840 --> 00:21:54.840]  我第一次做麵包
[00:21:54.840 --> 00:21:56.840]  那個video
[00:21:56.840 --> 00:21:59.840]  我以為兩個小時就搞定
[00:21:59.840 --> 00:22:02.840]  原來這樣看太幼稚了
[00:22:02.840 --> 00:22:05.840]  因為那個星期六的中午我們開始
[00:22:05.840 --> 00:22:06.840]  當然我們set up camera等等
[00:22:06.840 --> 00:22:07.840]  其實也不是浪費很多時間
[00:22:07.840 --> 00:22:09.840]  因為很低製作
[00:22:09.840 --> 00:22:13.840]  我以為要兩個小時就搞定
[00:22:13.840 --> 00:22:15.840]  原來要幾個小時
[00:22:15.840 --> 00:22:19.840]  誰知一搞就搞到我吃晚飯
[00:22:19.840 --> 00:22:21.840]  搞了五六個小時
[00:22:21.840 --> 00:22:23.840]  六七個小時
[00:22:23.840 --> 00:22:28.840]  就是等那些孝嫂去做他們的事
[00:22:28.840 --> 00:22:30.840]  急不來的
[00:22:30.840 --> 00:22:32.840]  我不可以用風筒吹他們
[00:22:32.840 --> 00:22:34.840]  然後叫他們快點去做事
[00:22:34.840 --> 00:22:35.840]  現在我明白了
[00:22:35.840 --> 00:22:37.840]  為甚麼那些餅店的工作人員
[00:22:37.840 --> 00:22:40.840]  要早上三四點起床
[00:22:40.840 --> 00:22:43.840]  去搓麵包
[00:22:43.840 --> 00:22:44.840]  現在我明白了
[00:22:44.840 --> 00:22:48.840]  原來那一元的麵包其實也不是那麼貴
[00:22:48.840 --> 00:22:50.840]  天未亮真的要做
[00:22:50.840 --> 00:22:53.840]  你要知道上帝的工作也是這樣
[00:22:53.840 --> 00:22:56.840]  不是很壯觀放煙花
[00:22:56.840 --> 00:23:00.840]  不是我們人可以去控制的
[00:23:00.840 --> 00:23:02.840]  我記得我女兒我們開始這個church plan的時候
[00:23:02.840 --> 00:23:06.840]  她星期五晚開始了一個青年團契
[00:23:06.840 --> 00:23:07.840]  現在說回來的時候
[00:23:07.840 --> 00:23:09.840]  她開始的時候有點失望
[00:23:09.840 --> 00:23:11.840]  因為開始的時候只有十個人
[00:23:11.840 --> 00:23:12.840]  八個人
[00:23:12.840 --> 00:23:14.840]  她以為是一個很大的turn out
[00:23:14.840 --> 00:23:17.840]  但學習了甚麼呢
[00:23:17.840 --> 00:23:19.840]  是需要很多耐性
[00:23:19.840 --> 00:23:21.840]  很多時間
[00:23:21.840 --> 00:23:23.840]  不是放煙花
[00:23:23.840 --> 00:23:26.840]  麵包是需要時間來工作
[00:23:26.840 --> 00:23:28.840]  神的角度其實也是一樣
[00:23:28.840 --> 00:23:30.840]  往往都是看不見的
[00:23:30.840 --> 00:23:33.840]  是一些無名氏在背後來工作
[00:23:33.840 --> 00:23:35.840]  我們就是麵包
[00:23:35.840 --> 00:23:37.840]  我跟你們說過
[00:23:37.840 --> 00:23:45.840]  我最近一年在西南面一間中學做義工
[00:23:45.840 --> 00:23:47.840]  做翻譯的義工
[00:23:47.840 --> 00:23:49.840]  那裡有一些華人的家庭
[00:23:49.840 --> 00:23:51.840]  一些新移民的家庭
[00:23:51.840 --> 00:23:54.840]  你說辛苦嗎幫人家做這些翻譯
[00:23:54.840 --> 00:23:55.840]  做的時候不辛苦
[00:23:55.840 --> 00:23:57.840]  但時間是需要的
[00:23:57.840 --> 00:24:00.840]  因為他們有report card day的時候
[00:24:00.840 --> 00:24:01.840]  我要在那裡等
[00:24:01.840 --> 00:24:03.840]  這個就大半天的時間
[00:24:03.840 --> 00:24:06.840]  你不要以為我們監獄沒事做
[00:24:06.840 --> 00:24:08.840]  我兒女以前就以為我沒事做
[00:24:08.840 --> 00:24:10.840]  你只是做一個上半天的工作
[00:24:10.840 --> 00:24:12.840]  不錯啊
[00:24:12.840 --> 00:24:14.840]  平時在家裡喝下咖啡
[00:24:14.840 --> 00:24:16.840]  不是那麼簡單
[00:24:16.840 --> 00:24:22.840]  一花了你大半天的時間和精力
[00:24:22.840 --> 00:24:25.840]  但我覺得是有教無類
[00:24:25.840 --> 00:24:28.840]  特別是一些新移民的家庭來的時候
[00:24:28.840 --> 00:24:29.840]  是需要幫助他們
[00:24:29.840 --> 00:24:31.840]  這些就是麵包的工作
[00:24:31.840 --> 00:24:35.840]  上帝就說天國好像麵包
[00:24:35.840 --> 00:24:39.840]  你有沒有做一些這樣的工作
[00:24:39.840 --> 00:24:42.840]  可能是一些隱藏的工作
[00:24:42.840 --> 00:24:44.840]  你有沒有讓上帝的能力
[00:24:44.840 --> 00:24:47.840]  在你內心裡面開始發起
[00:24:47.840 --> 00:24:50.840]  以致影響你自己的生命
[00:24:50.840 --> 00:24:53.840]  你的生命可以影響其他人的生命
[00:24:53.840 --> 00:24:55.840]  我們同心低頭祈禱
[00:24:55.840 --> 00:24:57.840]  上主我們多謝祢
[00:24:57.840 --> 00:24:59.840]  因為祢是我們的神
[00:24:59.840 --> 00:25:01.840]  主我們求祢幫助我們
[00:25:01.840 --> 00:25:03.840]  讓我們每一個小信徒
[00:25:03.840 --> 00:25:05.840]  在我們這個世界
[00:25:05.840 --> 00:25:06.840]  在我們這個社區
[00:25:06.840 --> 00:25:07.840]  能夠成為面孝
[00:25:07.840 --> 00:25:12.840]  以致更多人被你感染
[00:25:12.840 --> 00:25:13.840]  你先用你的福音
[00:25:13.840 --> 00:25:15.840]  你的恩典來感染我們
[00:25:15.840 --> 00:25:16.840]  以致我們的生命
[00:25:16.840 --> 00:25:18.840]  我們的家庭
[00:25:18.840 --> 00:25:19.840]  我們的婚姻
[00:25:19.840 --> 00:25:20.840]  我們和兒女的關係
[00:25:20.840 --> 00:25:22.840]  我們和家人的關係
[00:25:22.840 --> 00:25:24.840]  我們和朋友的關係
[00:25:24.840 --> 00:25:25.840]  我們的工作
[00:25:25.840 --> 00:25:26.840]  我們的工場
[00:25:26.840 --> 00:25:28.840]  我們的學校
[00:25:28.840 --> 00:25:30.840]  能夠使更多人認識主
[00:25:30.840 --> 00:25:32.840]  讓我們的教會
[00:25:32.840 --> 00:25:34.840]  能夠成為一個面孝的教會
[00:25:34.840 --> 00:25:36.840]  是你自己所用的
[00:25:36.840 --> 00:25:38.840]  能夠去影響這個社區
[00:25:38.840 --> 00:25:40.840]  影響這個世界
[00:25:40.840 --> 00:25:42.840]  祈禱奉主耶穌基督的名字
[00:25:42.840 --> 00:25:44.840]  原上祝福各位
[00:25:44.840 --> 00:25:45.840]  我們11點半鐘
[00:25:45.840 --> 00:25:47.840]  我們也會有主日學時間
[00:25:47.840 --> 00:25:49.840]  我們希望能夠見到你
[00:25:49.840 --> 00:25:51.840]  (音樂停止)
[00:25:51.840 --> 00:25:53.840]  (CC字幕製作:貝爾)

