
[00:00:00.000 --> 00:00:04.480]  你知道聖經裡面有很多不同的內容
[00:18:37.280 --> 00:18:40.280]  你看到A-24
[00:18:40.280 --> 00:18:44.280]  神的榮耀首先來到西大山
[00:18:44.280 --> 00:18:47.280]  然後將這些律法書
[00:18:47.280 --> 00:18:49.280]  或者是會幕裏面的藍圖
[00:18:49.280 --> 00:18:51.280]  告訴摩西
[00:18:51.280 --> 00:18:52.280]  你要準備了
[00:18:52.280 --> 00:18:56.280]  要怎樣弄祭壇、約櫃
[00:18:56.280 --> 00:18:58.280]  會幕裏面的布
[00:18:58.280 --> 00:19:01.280]  等等不同的金燈台
[00:19:01.280 --> 00:19:04.280]  這就是一個所謂的Portable的聖殿
[00:19:04.280 --> 00:19:06.280]  就是說神願意
[00:19:06.280 --> 00:19:07.280]  我願意
[00:19:07.280 --> 00:19:09.280]  永恆的主願意住在你們中間
[00:19:09.280 --> 00:19:11.280]  你就要建造這個會幕
[00:19:11.280 --> 00:19:13.280]  他拿了藍圖之後
[00:19:13.280 --> 00:19:15.280]  32章就交代什麼事呢?
[00:19:15.280 --> 00:19:16.280]  C-32
[00:19:16.280 --> 00:19:18.280]  就是人民背若
[00:19:18.280 --> 00:19:20.280]  他們就做了一隻金牛
[00:19:20.280 --> 00:19:22.280]  原來摩西受到政懲
[00:19:22.280 --> 00:19:26.280]  不如弄一隻金牛吧
[00:19:26.280 --> 00:19:28.280]  摩西還沒下山就聽到他們
[00:19:28.280 --> 00:19:30.280]  下面搞什麼鬼呢?
[00:19:30.280 --> 00:19:32.280]  然後呢
[00:19:32.280 --> 00:19:34.280]  上帝就發怒
[00:19:34.280 --> 00:19:36.280]  因為我剛剛才拯救了你們出來
[00:19:36.280 --> 00:19:38.280]  你們就背著我
[00:19:38.280 --> 00:19:40.280]  然後就弄了一隻金牛
[00:19:40.280 --> 00:19:42.280]  拜一隻金牛、拜假神
[00:19:42.280 --> 00:19:44.280]  拜偶像
[00:19:44.280 --> 00:19:46.280]  然後呢
[00:19:46.280 --> 00:19:47.280]  這裡很奇妙
[00:19:47.280 --> 00:19:49.280]  就是摩西
[00:19:49.280 --> 00:19:52.280]  在上帝發異怒的時候
[00:19:52.280 --> 00:19:54.280]  想說殲滅他的人民的時候
[00:19:54.280 --> 00:19:57.280]  摩西就為了他的人民來禱告
[00:19:59.280 --> 00:20:02.280]  告訴上帝求你赦免他們
[00:20:02.280 --> 00:20:04.280]  並且回傳
[00:20:04.280 --> 00:20:06.280]  上帝真的有這樣做
[00:20:06.280 --> 00:20:10.280]  然後上帝就仍然願意
[00:20:10.280 --> 00:20:13.280]  用他的榮耀帶領他的子民
[00:20:13.280 --> 00:20:14.280]  一路走
[00:20:14.280 --> 00:20:16.280]  曠野他們
[00:20:16.280 --> 00:20:18.280]  這就是X-33章
[00:20:18.280 --> 00:20:19.280]  這個地方
[00:20:19.280 --> 00:20:21.280]  34章又說
[00:20:21.280 --> 00:20:23.280]  雖然他們背若
[00:20:23.280 --> 00:20:25.280]  但上帝願意再立若
[00:20:25.280 --> 00:20:26.280]  摩西不是很生氣嗎?
[00:20:26.280 --> 00:20:27.280]  你記得那個故事
[00:20:27.280 --> 00:20:29.280]  那個法板打爛了
[00:20:29.280 --> 00:20:31.280]  但上帝說你再上來
[00:20:31.280 --> 00:20:35.280]  我願意再跟他們立若
[00:20:35.280 --> 00:20:37.280]  再雕法板
[00:20:37.280 --> 00:20:39.280]  然後再帶回來
[00:20:39.280 --> 00:20:41.280]  到B所謂一點
[00:20:41.280 --> 00:20:42.280]  B'
[00:20:42.280 --> 00:20:44.280]  35至39章
[00:20:44.280 --> 00:20:46.280]  就真的可以建造回望
[00:20:46.280 --> 00:20:48.280]  這個故事結束
[00:20:48.280 --> 00:20:49.280]  出埃及的結束
[00:20:49.280 --> 00:20:50.280]  最後那章40章
[00:20:50.280 --> 00:20:52.280]  A'
[00:20:52.280 --> 00:20:53.280]  神的榮耀
[00:20:53.280 --> 00:20:55.280]  仍然在回望
[00:20:56.280 --> 00:20:58.280]  這個就是那個故事的背景
[00:20:58.280 --> 00:20:59.280]  我相信就是
[00:20:59.280 --> 00:21:01.280]  詩篇90篇
[00:21:01.280 --> 00:21:03.280]  背後的故事
[00:21:03.280 --> 00:21:06.280]  就是他怎樣為人民來土共
[00:21:06.280 --> 00:21:08.280]  我們來看看
[00:21:08.280 --> 00:21:10.280]  出埃及的第32章
[00:21:10.280 --> 00:21:12.280]  然後對摩西說
[00:21:12.280 --> 00:21:15.280]  你看看這些百姓是硬著脖子的百姓
[00:21:15.280 --> 00:21:17.280]  你扯油著我
[00:21:17.280 --> 00:21:19.280]  你誘我
[00:21:19.280 --> 00:21:21.280]  我要向我的百姓發烈怒
[00:21:21.280 --> 00:21:23.280]  憤怒
[00:21:23.280 --> 00:21:24.280]  將他們滅絕
[00:21:24.280 --> 00:21:26.280]  使你的後裔成為大國
[00:21:26.280 --> 00:21:28.280]  這句才是過癮的
[00:21:28.280 --> 00:21:31.280]  他說我要滅絕我所拯救的這班子民
[00:21:31.280 --> 00:21:33.280]  因為他們背弱
[00:21:33.280 --> 00:21:34.280]  但是呢
[00:21:34.280 --> 00:21:35.280]  如果將他們滅絕的話
[00:21:35.280 --> 00:21:36.280]  他說摩西
[00:21:36.280 --> 00:21:38.280]  不如從你身上
[00:21:38.280 --> 00:21:42.280]  我將你成為大國好不好
[00:21:42.280 --> 00:21:44.280]  如果是你的你好不好
[00:21:44.280 --> 00:21:46.280]  都挺好的
[00:21:46.280 --> 00:21:49.280]  因為我的名聲就會顯大
[00:21:49.280 --> 00:21:51.280]  但摩西居然做了一件事
[00:21:51.280 --> 00:21:55.280]  他說摩西便懇求耶和華他力神說
[00:21:55.280 --> 00:21:56.280]  耶和華
[00:21:56.280 --> 00:22:00.280]  你為什麼向你的百姓來發烈怒
[00:22:00.280 --> 00:22:02.280]  求你轉回
[00:22:02.280 --> 00:22:05.280]  求你轉移不發你的烈怒
[00:22:05.280 --> 00:22:06.280]  回心轉意
[00:22:06.280 --> 00:22:08.280]  不要降和於你的百姓
[00:22:08.280 --> 00:22:12.280]  求你紀念你僕人阿拉罕爾薩
[00:22:12.280 --> 00:22:14.280]  以色列亞國
[00:22:14.280 --> 00:22:15.280]  第14節
[00:22:15.280 --> 00:22:19.280]  於是耶和華神就回心轉意
[00:22:19.280 --> 00:22:21.280]  回心轉意
[00:22:21.280 --> 00:22:22.280]  發烈怒等等
[00:22:22.280 --> 00:22:25.280]  這些我們已經highlight了的字
[00:22:25.280 --> 00:22:28.280]  正正是在詩篇第90篇
[00:22:28.280 --> 00:22:30.280]  經常出現
[00:22:30.280 --> 00:22:32.280]  他說求你轉回
[00:22:32.280 --> 00:22:33.280]  13節
[00:22:33.280 --> 00:22:34.280]  他說耶和華
[00:22:34.280 --> 00:22:35.280]  我們要等到什麼時候
[00:22:35.280 --> 00:22:37.280]  求你轉回
[00:22:37.280 --> 00:22:41.280]  為你的僕人回心轉意
[00:22:41.280 --> 00:22:44.280]  求你使我們早早飽得你的慈愛
[00:22:44.280 --> 00:22:46.280]  好叫我們一生一世可以歡呼喜樂
[00:22:46.280 --> 00:22:50.280]  求你照著你使我們受苦的日子
[00:22:50.280 --> 00:22:53.280]  糟爛的年歲叫我們有喜樂
[00:22:53.280 --> 00:22:55.280]  願你的作為向你的僕人顯現
[00:22:55.280 --> 00:22:59.280]  願你的榮耀向他們子孫
[00:22:59.280 --> 00:23:01.280]  他們下一代來顯明
[00:23:01.280 --> 00:23:04.280]  願主我們的神榮美歸於我們的身上
[00:23:04.280 --> 00:23:06.280]  願你建立我們手足做的功
[00:23:06.280 --> 00:23:07.280]  我們手足做的功
[00:23:07.280 --> 00:23:09.280]  願你建立
[00:23:09.280 --> 00:23:12.280]  這篇詩篇是一首哀歌
[00:23:12.280 --> 00:23:15.280]  他說如果永恆的主常常見到我們的罪
[00:23:15.280 --> 00:23:17.280]  常常擺在他面前的話
[00:23:17.280 --> 00:23:19.280]  我們就不得了
[00:23:19.280 --> 00:23:21.280]  下一半他說
[00:23:21.280 --> 00:23:26.280]  可不可以用另一個定義來跟我們相處
[00:23:26.280 --> 00:23:28.280]  你這位上帝
[00:23:28.280 --> 00:23:30.280]  可不可以你回心轉意
[00:23:30.280 --> 00:23:31.280]  在你的慈愛
[00:23:31.280 --> 00:23:32.280]  在你的恩典當中
[00:23:32.280 --> 00:23:35.280]  來跟我們建立關係
[00:23:35.280 --> 00:23:37.280]  下一半這裡說
[00:23:37.280 --> 00:23:39.280]  請求上帝你
[00:23:39.280 --> 00:23:42.280]  根據你的慈愛
[00:23:42.280 --> 00:23:46.280]  你都決定神與人之間的關係
[00:23:46.280 --> 00:23:48.280]  你要轉會
[00:23:48.280 --> 00:23:49.280]  因為沒有了恩典的話
[00:23:49.280 --> 00:23:51.280]  我們只有審判
[00:23:51.280 --> 00:23:55.280]  我們過這一生只有憤怒
[00:23:55.280 --> 00:23:57.280]  上帝的耳濡
[00:23:57.280 --> 00:24:01.280]  我們只有苦難糟難的日子
[00:24:01.280 --> 00:24:05.280]  所以為什麼詩篇第九十篇結論的時候這麼說
[00:24:05.280 --> 00:24:09.280]  他說願主我們的神
[00:24:09.280 --> 00:24:12.280]  祂的慈愛臨到我們身上
[00:24:12.280 --> 00:24:15.280]  願祢為我們的緣故
[00:24:15.280 --> 00:24:17.280]  建立我們所做的功
[00:24:17.280 --> 00:24:20.280]  我們所做的功願祢建立
[00:24:20.280 --> 00:24:25.280]  你再回到剛才回顧摩西這一段的時候
[00:24:25.280 --> 00:24:28.280]  你就知道工作這個字在哪裡出現
[00:24:28.280 --> 00:24:30.280]  就是在拜金牛之後
[00:24:30.280 --> 00:24:32.280]  上帝說我回心轉意
[00:24:32.280 --> 00:24:34.280]  我願意赦免他們
[00:24:34.280 --> 00:24:35.280]  再跟他們納藥
[00:24:35.280 --> 00:24:37.280]  然後他們興建會幕的時候
[00:24:37.280 --> 00:24:39.280]  就經常提到有工作
[00:24:39.280 --> 00:24:41.280]  出現工作這個字
[00:24:41.280 --> 00:24:43.280]  很多很多次
[00:24:43.280 --> 00:24:46.280]  就是興建會幕的工作
[00:24:46.280 --> 00:24:50.280]  興建會幕就是說讓上帝的榮耀能夠住在我們中間
[00:24:50.280 --> 00:24:55.280]  上帝不依我們的罪來跟我們相處
[00:24:55.280 --> 00:24:57.280]  上帝以祂的慈愛
[00:24:57.280 --> 00:25:00.280]  祂的恩典臨到我們身上
[00:25:00.280 --> 00:25:02.280]  跟我們一起同行
[00:25:02.280 --> 00:25:06.280]  這是摩西在CB90篇的禱告
[00:25:06.280 --> 00:25:08.280]  願我所做的工作
[00:25:08.280 --> 00:25:10.280]  你能夠建立
[00:25:10.280 --> 00:25:12.280]  那些工作是什麼工作
[00:25:12.280 --> 00:25:19.280]  就是我們可以參與在神的會幕興建的工作
[00:25:19.280 --> 00:25:23.280]  就是說上帝用祂的恩典赦免了我們之後
[00:25:23.280 --> 00:25:25.280]  我們得到赦罪之恩
[00:25:25.280 --> 00:25:28.280]  我們能夠參與祂的工作
[00:25:28.280 --> 00:25:31.280]  這是很美的事
[00:25:31.280 --> 00:25:33.280]  我們是有罪
[00:25:33.280 --> 00:25:35.280]  我們是很脆弱
[00:25:35.280 --> 00:25:37.280]  我們是如水沖去
[00:25:37.280 --> 00:25:40.280]  我們是人生很快會過
[00:25:40.280 --> 00:25:43.280]  但是上帝居然肯去施恩
[00:25:43.280 --> 00:25:47.280]  我們蒙恩得救赦免的罪人
[00:25:47.280 --> 00:25:51.280]  我們能夠去參與祂榮耀的工作
[00:25:51.280 --> 00:25:55.280]  你有沒有想過你可以參與上帝的工作
[00:25:55.280 --> 00:25:57.280]  不是因為你自己碰
[00:25:57.280 --> 00:26:00.280]  不是因為你被人好
[00:26:00.280 --> 00:26:04.280]  我們很容易在教會跟別人比較
[00:26:04.280 --> 00:26:08.280]  在我們生命跟別人去比較
[00:26:08.280 --> 00:26:10.280]  你看我不是比他好嗎
[00:26:10.280 --> 00:26:12.280]  為什麼上帝不選擇我做
[00:26:12.280 --> 00:26:14.280]  你有沒有想過這裡說的
[00:26:14.280 --> 00:26:17.280]  你能夠參與上帝的工作
[00:26:17.280 --> 00:26:19.280]  不是因為你有多少才幹
[00:26:19.280 --> 00:26:22.280]  不是你覺得自己有多好
[00:26:22.280 --> 00:26:25.280]  而是因為上帝赦罪的恩典
[00:26:25.280 --> 00:26:28.280]  不要輕看上帝的恩典
[00:26:28.280 --> 00:26:30.280]  不要看你自己那麼高
[00:26:30.280 --> 00:26:32.280]  因為你可驚誇的
[00:26:32.280 --> 00:26:35.280]  只不過是老虎受煩
[00:26:35.280 --> 00:26:37.280]  不是你自己有多少
[00:26:37.280 --> 00:26:42.280]  你要誇的就是誇上帝的恩典
[00:26:42.280 --> 00:26:46.280]  祂願意讓我能夠參與祂的工作
[00:26:46.280 --> 00:26:53.280]  有生之年能夠去做到上帝的聖供
[00:26:53.280 --> 00:26:55.280]  我們多麼好
[00:26:55.280 --> 00:26:59.280]  剛才進來崇拜之前
[00:26:59.280 --> 00:27:01.280]  有些弟兄姐妹早到
[00:27:01.280 --> 00:27:04.280]  有個會友給我一張照片
[00:27:04.280 --> 00:27:08.280]  他說有朋友在別的地方
[00:27:08.280 --> 00:27:12.280]  都算年長了
[00:27:12.280 --> 00:27:17.280]  剛剛到完神學科程
[00:27:17.280 --> 00:27:22.280]  裝備自己
[00:27:22.280 --> 00:27:25.280]  能夠參與上帝的工作
[00:27:25.280 --> 00:27:28.280]  有生之年我們能夠有這樣的機會
[00:27:28.280 --> 00:27:32.280]  能夠去討好上帝
[00:27:32.280 --> 00:27:37.280]  真是很大的恩典
[00:27:37.280 --> 00:27:39.280]  我們生命是有限期
[00:27:39.280 --> 00:27:43.280]  並且有很多事情是我們猜不到的
[00:27:43.280 --> 00:27:48.280]  我媽現在71歲
[00:27:48.280 --> 00:27:50.280]  前兩星期她去醫院
[00:27:50.280 --> 00:27:51.280]  突然間去醫院
[00:27:51.280 --> 00:27:53.280]  我們不是剛剛去完嗎
[00:27:53.280 --> 00:27:55.280]  為什麼突然去醫院
[00:27:55.280 --> 00:27:57.280]  因為急症她就進了醫院
[00:27:57.280 --> 00:27:59.280]  因為血壓高
[00:27:59.280 --> 00:28:01.280]  一直都下不來
[00:28:01.280 --> 00:28:03.280]  她完全掌握不到
[00:28:03.280 --> 00:28:05.280]  為什麼突然間會這樣
[00:28:05.280 --> 00:28:09.280]  我們人繼續大下去
[00:28:09.280 --> 00:28:12.280]  當我們發現生日越來越快的時候
[00:28:12.280 --> 00:28:14.280]  就好像車一樣
[00:28:14.280 --> 00:28:18.280]  有些事情會故障
[00:28:18.280 --> 00:28:24.280]  上星期我以為我可以專心預備教會的事
[00:28:24.280 --> 00:28:26.280]  誰知道我又病了
[00:28:26.280 --> 00:28:31.280]  我以為我老虎打死幾隻
[00:28:31.280 --> 00:28:32.280]  剛好上星期
[00:28:32.280 --> 00:28:33.280]  天氣又好
[00:28:33.280 --> 00:28:35.280]  誰知道我又病了
[00:28:35.280 --> 00:28:38.280]  我又躺下了一天半
[00:28:38.280 --> 00:28:41.280]  我們沒有什麼可以經過
[00:28:41.280 --> 00:28:44.280]  但既然上帝給我們有赦罪的恩典
[00:28:44.280 --> 00:28:47.280]  我們能夠參與他的工作
[00:28:47.280 --> 00:28:52.280]  這是我們應該把握的機會
[00:28:52.280 --> 00:28:57.280]  你能夠參與上帝的工作不會多
[00:28:57.280 --> 00:28:58.280]  救主給我們
[00:28:58.280 --> 00:29:00.280]  建立我們守守祖國
[00:29:00.280 --> 00:29:03.280]  (字幕由 Amara.org 社群提供)
[00:29:03.280 --> 00:29:06.280]  (字幕由 Amara.org 社群提供)

