
[00:00:00.000 --> 00:00:03.000]  開始之前 我想問問大家
[00:22:15.160 --> 00:22:20.160]  你對真理有多掌握
[00:22:20.160 --> 00:22:22.160]  你在你的生活裡面
[00:22:22.160 --> 00:22:23.160]  你每天的生活裡面
[00:22:23.160 --> 00:22:27.160]  你花多少時間去看聖經
[00:22:27.160 --> 00:22:31.160]  去閱讀神的話語
[00:22:31.160 --> 00:22:34.160]  羅馬書十二章一至二節
[00:22:34.160 --> 00:22:35.160]  所以弟兄們
[00:22:35.160 --> 00:22:38.160]  我以神的慈悲勸你們
[00:22:38.160 --> 00:22:40.160]  將身體獻上
[00:22:40.160 --> 00:22:41.160]  當作活祭
[00:22:41.160 --> 00:22:43.160]  是聖潔的
[00:22:43.160 --> 00:22:45.160]  是神所喜悅的
[00:22:45.160 --> 00:22:47.160]  你們如此侍奉
[00:22:47.160 --> 00:22:50.160]  乃是理所當然的
[00:22:50.160 --> 00:22:53.160]  不要效法這個世界
[00:22:53.160 --> 00:22:56.160]  只要心意根深而變化
[00:22:56.160 --> 00:22:59.160]  叫你們察驗何為神的善良
[00:22:59.160 --> 00:23:04.160]  順存可喜悅的旨意
[00:23:04.160 --> 00:23:07.160]  生命的祭
[00:23:07.160 --> 00:23:10.160]  耶穌已經首先擺上
[00:23:10.160 --> 00:23:15.160]  一次過成為最完美的祭
[00:23:15.160 --> 00:23:18.160]  你們怎麼回應
[00:23:18.160 --> 00:23:22.160]  我們教會的弟兄姊妹
[00:23:22.160 --> 00:23:25.160]  作為一個信仰的群體
[00:23:25.160 --> 00:23:33.160]  我們怎麼一起去回應
[00:23:33.160 --> 00:23:35.160]  我很想問候你們
[00:23:35.160 --> 00:23:42.160]  你們在做什麼
[00:23:42.160 --> 00:23:43.160]  你們有沒有信耶穌
[00:23:43.160 --> 00:23:46.160]  信到滑了牙
[00:23:46.160 --> 00:23:50.160]  上次看聖經是什麼時候
[00:23:50.160 --> 00:23:53.160]  神的話語在你們的生命里
[00:23:53.160 --> 00:23:57.160]  有沒有份
[00:23:57.160 --> 00:23:59.160]  生命的祭
[00:23:59.160 --> 00:24:01.160]  重生得救的生命
[00:24:01.160 --> 00:24:02.160]  願意活出一個
[00:24:02.160 --> 00:24:04.160]  與舊恩相請的生活
[00:24:04.160 --> 00:24:06.160]  全人擺上
[00:24:06.160 --> 00:24:08.160]  回應我們一點功勞都沒有
[00:24:08.160 --> 00:24:10.160]  而得到的舊恩
[00:24:10.160 --> 00:24:12.160]  定義如此侍奉
[00:24:12.160 --> 00:24:13.160]  正正是因為
[00:24:13.160 --> 00:24:16.160]  這是對我們領受福音的
[00:24:16.160 --> 00:24:18.160]  每一個基督徒
[00:24:18.160 --> 00:24:19.160]  最理所當然
[00:24:19.160 --> 00:24:24.160]  感恩合乎情理的回應
[00:24:24.160 --> 00:24:25.160]  求主幫助
[00:24:25.160 --> 00:24:27.160]  面對將來的不明朗
[00:24:27.160 --> 00:24:28.160]  時代的挑戰
[00:24:28.160 --> 00:24:33.160]  我們每個人
[00:24:33.160 --> 00:24:36.160]  個人所面對的掙扎
[00:24:36.160 --> 00:24:38.160]  願意在神的面前
[00:24:38.160 --> 00:24:41.160]  承認我們無能為力
[00:24:41.160 --> 00:24:43.160]  我們需要神
[00:24:43.160 --> 00:24:45.160]  基督徒要抓緊神
[00:24:45.160 --> 00:24:48.160]  我們要努力讀神的話語
[00:24:48.160 --> 00:24:50.160]  因為唯有靠著神的話語
[00:24:50.160 --> 00:24:52.160]  幫助我們
[00:24:52.160 --> 00:24:54.160]  有辨別示我的能力
[00:24:54.160 --> 00:24:56.160]  靠著聖靈重新規劃
[00:24:56.160 --> 00:24:59.160]  這個世代的墮落思想
[00:24:59.160 --> 00:25:01.160]  在動蕩不安的世代
[00:25:01.160 --> 00:25:03.160]  我們每一個基督徒
[00:25:03.160 --> 00:25:07.160]  能夠站立得穩
[00:25:07.160 --> 00:25:10.160]  中國人有句話很好
[00:25:10.160 --> 00:25:13.160]  台上一分鐘
[00:25:13.160 --> 00:25:16.160]  台下十年功
[00:25:16.160 --> 00:25:18.160]  求主幫助我們
[00:25:18.160 --> 00:25:19.160]  不要做一個
[00:25:19.160 --> 00:25:22.160]  沒有餡的基督徒
[00:25:22.160 --> 00:25:33.160]  我們一起低頭祈禱
[00:25:33.160 --> 00:25:35.160]  主
[00:25:35.160 --> 00:25:42.160]  感謝禰愛我們
[00:25:42.160 --> 00:25:48.160]  感謝主耶穌基督的擺上犧牲
[00:25:48.160 --> 00:25:49.160]  我們每一個人
[00:25:49.160 --> 00:25:51.160]  在禰面前的光景是怎樣
[00:25:51.160 --> 00:25:54.160]  禰是最清楚的
[00:25:54.160 --> 00:25:57.160]  主求禰繼續引領我們的生活
[00:25:57.160 --> 00:25:58.160]  禰幫助我們
[00:25:58.160 --> 00:26:02.160]  不要忘記禰的恩惠
[00:26:02.160 --> 00:26:05.160]  叫我們回應禰的愛
[00:26:05.160 --> 00:26:07.160]  全人擺上
[00:26:07.160 --> 00:26:10.160]  當作活祭
[00:26:10.160 --> 00:26:13.160]  求聖靈提醒
[00:26:13.160 --> 00:26:14.160]  幫助我們緊緊緊
[00:26:14.160 --> 00:26:18.160]  在禰的話語上
[00:26:18.160 --> 00:26:20.160]  讓我們在動蕩不安的世代
[00:26:20.160 --> 00:26:22.160]  裡面
[00:26:22.160 --> 00:26:25.160]  站立得穩
[00:26:25.160 --> 00:26:27.160]  在這裡我也很想特別
[00:26:27.160 --> 00:26:29.160]  為一些正在掙扎
[00:26:29.160 --> 00:26:33.160]  軟弱的弟兄姊妹禱告
[00:26:33.160 --> 00:26:36.160]  掙扎的找到出路
[00:26:36.160 --> 00:26:41.160]  軟弱的得著主的同行同在
[00:26:41.160 --> 00:26:43.160]  一些生活得不開心
[00:26:43.160 --> 00:26:49.160]  有很多事務纏繞
[00:26:49.160 --> 00:26:51.160]  主是禰陪伴
[00:26:51.160 --> 00:26:53.160]  禰給智慧
[00:26:53.160 --> 00:26:56.160]  傷痛憂傷的
[00:26:56.160 --> 00:26:57.160]  禰抱緊
[00:26:57.160 --> 00:27:01.160]  禰安慰
[00:27:01.160 --> 00:27:04.160]  主求加添力量
[00:27:04.160 --> 00:27:06.160]  生活越難過
[00:27:06.160 --> 00:27:07.160]  越混亂
[00:27:07.160 --> 00:27:09.160]  越壓迫
[00:27:09.160 --> 00:27:11.160]  追求從禰話語
[00:27:11.160 --> 00:27:14.160]  支取力量的心更強
[00:27:14.160 --> 00:27:17.160]  叫我們來到禰的台前
[00:27:17.160 --> 00:27:23.160]  可以成為一個土地喜悅的活祭
[00:27:23.160 --> 00:27:27.160]  感謝神禰從來不會撇棄跟隨你的人
[00:27:27.160 --> 00:27:30.160]  你也是一個聽禱告的神
[00:27:30.160 --> 00:27:33.160]  心存感恩
[00:27:33.160 --> 00:27:35.160]  不配的禱告
[00:27:35.160 --> 00:27:38.160]  奉主耶穌基督的聖命祈求
[00:27:38.160 --> 00:27:42.160]  Amen
[00:27:42.160 --> 00:27:44.160]  多謝Joyce給我們提醒

