
[00:00:00.000 --> 00:00:01.660]  各位,我不是Hanna
[00:18:10.540 --> 00:18:14.540]  而是在基督裡面生命的成熟
[00:18:14.540 --> 00:18:17.540]  在基督裡面生命的成熟
[00:18:17.540 --> 00:18:20.540]  我們去呈獻給神
[00:18:20.540 --> 00:18:22.540]  將人帶到神的面前
[00:18:22.540 --> 00:18:23.540]  但是一個大前提
[00:18:23.540 --> 00:18:25.540]  如果我們看一章二十二節的話
[00:18:25.540 --> 00:18:28.540]  是基督先讓補血潔淨我們
[00:18:28.540 --> 00:18:29.540]  使我們始為始
[00:18:29.540 --> 00:18:30.540]  我們成為聖潔
[00:18:30.540 --> 00:18:34.540]  我們才在這個位分上被稱為義
[00:18:34.540 --> 00:18:36.540]  被稱為神的兒女
[00:18:36.540 --> 00:18:38.540]  是可以來到神的面前
[00:18:38.540 --> 00:18:41.540]  而保羅他在一章二十八節裡面
[00:18:41.540 --> 00:18:43.540]  同樣是二十二節和二十八節
[00:18:43.540 --> 00:18:45.540]  都有一個呈獻
[00:18:45.540 --> 00:18:46.540]  或者獻情
[00:18:46.540 --> 00:18:47.540]  就是Present
[00:18:47.540 --> 00:18:48.540]  把人引到基督面前
[00:18:48.540 --> 00:18:51.540]  其實都是用這個詞
[00:18:51.540 --> 00:18:52.540]  Present
[00:18:52.540 --> 00:18:56.540]  怎樣去將基督已經幫助我們
[00:18:56.540 --> 00:18:59.540]  進入到和祂和好的關係
[00:18:59.540 --> 00:19:01.540]  而保羅所說的
[00:19:01.540 --> 00:19:02.540]  我們要做的
[00:19:02.540 --> 00:19:06.540]  是幫助人進入到基督裡的關係
[00:19:06.540 --> 00:19:09.540]  讓我們的生命可以成熟
[00:19:09.540 --> 00:19:11.540]  所以二十二節和二十八節
[00:19:11.540 --> 00:19:14.540]  都是提到我們呈獻
[00:19:14.540 --> 00:19:18.540]  是耶穌基督先將我們用補血來洗淨
[00:19:18.540 --> 00:19:20.540]  以致我們可以和祂聯合
[00:19:20.540 --> 00:19:24.540]  但是我們的生命是否成熟呢?
[00:19:24.540 --> 00:19:26.540]  是否好像當年我自己這樣
[00:19:26.540 --> 00:19:27.540]  是的,我信了主
[00:19:27.540 --> 00:19:30.540]  我應該是被主所潔淨
[00:19:30.540 --> 00:19:31.540]  但是我生命裡面
[00:19:31.540 --> 00:19:34.540]  我卻是不理神要我去做什麼
[00:19:34.540 --> 00:19:36.540]  我仍然大發脾氣呢?
[00:19:36.540 --> 00:19:40.540]  如果我們真的引領人進入到基督裡的話
[00:19:40.540 --> 00:19:43.540]  是讓基督在我裡面掌權
[00:19:43.540 --> 00:19:44.540]  讓我掌權
[00:19:44.540 --> 00:19:47.540]  而我生命是得以長大成熟
[00:19:47.540 --> 00:19:48.540]  這個是非常重要
[00:19:48.540 --> 00:19:51.540]  所以不單止是在線上做培訓
[00:19:51.540 --> 00:19:55.540]  告訴大家有關耶穌基督的真理
[00:19:55.540 --> 00:19:56.540]  而是更多的
[00:19:56.540 --> 00:19:58.540]  讓我們知道怎樣去活出這個真理
[00:19:58.540 --> 00:20:01.540]  怎樣讓真理在我們裡面
[00:20:01.540 --> 00:20:04.540]  使我們產生生命的轉化
[00:20:04.540 --> 00:20:09.540]  如果我們不願意神介入我們的生命的話
[00:20:09.540 --> 00:20:12.540]  不願意神做我的生命的主
[00:20:12.540 --> 00:20:16.540]  是很難讓我們的生命看到轉變
[00:20:16.540 --> 00:20:18.540]  我接受耶穌基督做我的救主
[00:20:18.540 --> 00:20:20.540]  但是做我的主呢?
[00:20:20.540 --> 00:20:21.540]  等一下
[00:20:21.540 --> 00:20:24.540]  我請耶穌在我的客廳坐一坐
[00:20:24.540 --> 00:20:26.540]  我不請祂進我的客廳
[00:20:26.540 --> 00:20:28.540]  我就在房間裡看我裡面的髒東西
[00:20:28.540 --> 00:20:32.540]  這就是我們不讓耶穌基督做我們生命的主
[00:20:32.540 --> 00:20:36.540]  也就是說當我們去讀耶穌基督的相關話語的時候
[00:20:36.540 --> 00:20:38.540]  水過鴨背
[00:20:38.540 --> 00:20:41.540]  那些話語對我有什麼關係呢?
[00:20:41.540 --> 00:20:42.540]  有時候我有疑問
[00:20:42.540 --> 00:20:43.540]  我問誰呢?
[00:20:43.540 --> 00:20:45.540]  我生命當中有掙扎
[00:20:45.540 --> 00:20:47.540]  我所理解的和我所讀的經文
[00:20:47.540 --> 00:20:49.540]  是不一樣的時候
[00:20:49.540 --> 00:20:50.540]  很掙扎的時候
[00:20:50.540 --> 00:20:51.540]  怎麼辦呢?
[00:20:51.540 --> 00:20:54.540]  我前個星期去東岸
[00:20:54.540 --> 00:20:58.540]  參加一個單身成長營
[00:20:58.540 --> 00:21:01.540]  很多單身弟兄姊妹在那裡
[00:21:01.540 --> 00:21:04.540]  其中有一位姊妹跟我分享了這個掙扎
[00:21:04.540 --> 00:21:05.540]  信了主十幾年
[00:21:05.540 --> 00:21:06.540]  但是呢
[00:21:06.540 --> 00:21:12.540]  她很多時候在兩性關係當中有很多的不理解
[00:21:12.540 --> 00:21:16.540]  為什麼神要這樣去對待她
[00:21:16.540 --> 00:21:17.540]  在這個過程當中
[00:21:17.540 --> 00:21:21.540]  其實有很多時候是關乎到她平時
[00:21:21.540 --> 00:21:25.540]  我們平時是怎樣去讀神的話語
[00:21:25.540 --> 00:21:27.540]  還有我們有沒有一個群體
[00:21:27.540 --> 00:21:29.540]  是可以一起來彼此的勉勵
[00:21:29.540 --> 00:21:31.540]  能夠彼此的勸戒
[00:21:31.540 --> 00:21:33.540]  彼此的教導
[00:21:33.540 --> 00:21:37.540]  保羅
[00:21:37.540 --> 00:21:39.540]  他在《哥羅西書》裡面
[00:21:39.540 --> 00:21:43.540]  他說要讓人能夠進入到基督裡面
[00:21:43.540 --> 00:21:45.540]  讓他們生命得以成熟
[00:21:45.540 --> 00:21:46.540]  是不容易的
[00:21:46.540 --> 00:21:49.540]  這個不容易是包括了
[00:21:49.540 --> 00:21:52.540]  我們怎樣去陪伴
[00:21:52.540 --> 00:21:55.540]  怎樣去按著真理去勸戒
[00:21:55.540 --> 00:21:56.540]  保羅這麼說
[00:21:56.540 --> 00:21:58.540]  我要為此勞苦
[00:21:58.540 --> 00:22:03.540]  照著他在我裡面運行的大能盡心竭力
[00:22:03.540 --> 00:22:04.540]  新譯本是這樣翻譯
[00:22:04.540 --> 00:22:06.540]  我為了這事勞苦
[00:22:06.540 --> 00:22:10.540]  按著他用大能在我心中運行的動力
[00:22:10.540 --> 00:22:12.540]  竭力奮鬥
[00:22:12.540 --> 00:22:16.540]  當我們去看保羅的時候
[00:22:16.540 --> 00:22:17.540]  他真的很竭力
[00:22:17.540 --> 00:22:21.540]  他的竭力不是只是在這一次裡面
[00:22:21.540 --> 00:22:23.540]  他一直持續的
[00:22:23.540 --> 00:22:25.540]  是持續不斷的
[00:22:25.540 --> 00:22:26.540]  他靠的是什麼呢
[00:22:26.540 --> 00:22:27.540]  如果我們看回
[00:22:27.540 --> 00:22:29.540]  看善後行傳所說的保羅
[00:22:29.540 --> 00:22:31.540]  他在傳福音的過程當中
[00:22:31.540 --> 00:22:34.540]  他怎樣去讓人得生命
[00:22:34.540 --> 00:22:38.540]  而且不單只是去到一個地方去傳一傳
[00:22:38.540 --> 00:22:41.540]  而且他還有很多生命的建築在後面
[00:22:41.540 --> 00:22:43.540]  很多的困難
[00:22:43.540 --> 00:22:44.540]  很多的挑戰
[00:22:44.540 --> 00:22:47.540]  很多時候我們陪伴弟兄姊妹
[00:22:47.540 --> 00:22:49.540]  或者是讓一個舞蹈朋友
[00:22:49.540 --> 00:22:52.540]  讓他更知道我們所相信的是什麼
[00:22:52.540 --> 00:22:54.540]  不僅僅是請我們參加聚會
[00:22:54.540 --> 00:22:57.540]  聽某一場講座這麼簡單
[00:22:57.540 --> 00:22:59.540]  很多時候是生命的陪伴
[00:22:59.540 --> 00:23:01.540]  在過去的復仇裡面
[00:23:01.540 --> 00:23:03.540]  我和我先生我們開放家庭
[00:23:03.540 --> 00:23:07.540]  幫助我們當時只有語堂和英文堂的教會
[00:23:07.540 --> 00:23:08.540]  去建立國語堂
[00:23:08.540 --> 00:23:10.540]  經過十年我們建立了國語堂
[00:23:10.540 --> 00:23:12.540]  還有很多弟兄姊妹一起去幫忙
[00:23:12.540 --> 00:23:15.540]  在這個過程當中是很不容易的
[00:23:15.540 --> 00:23:19.540]  而後來我們也進入了UIC的校園當中
[00:23:19.540 --> 00:23:22.540]  是和一個叫Asian Campus Church來去配搭
[00:23:22.540 --> 00:23:25.540]  我們住在校園裡面
[00:23:25.540 --> 00:23:26.540]  學生在前後街
[00:23:26.540 --> 00:23:28.540]  我們是不關門的
[00:23:28.540 --> 00:23:30.540]  學生可以隨時來
[00:23:30.540 --> 00:23:33.540]  隨時來有些是哭著來失戀
[00:23:33.540 --> 00:23:36.540]  打著交流分手打交打進來
[00:23:36.540 --> 00:23:39.540]  有些是洗衣服沒地方洗
[00:23:39.540 --> 00:23:41.540]  很辛苦的幾年
[00:23:41.540 --> 00:23:44.540]  但是也讓我們去反思
[00:23:44.540 --> 00:23:47.540]  我們本身的生命是什麼
[00:23:47.540 --> 00:23:49.540]  我們有沒有活出那個
[00:23:49.540 --> 00:23:52.540]  真是基督的愛出來
[00:23:52.540 --> 00:23:53.540]  很多的挑戰
[00:23:53.540 --> 00:23:55.540]  很多的眼淚
[00:23:55.540 --> 00:23:58.540]  但是真是體會一些些
[00:23:58.540 --> 00:24:00.540]  保羅在這裡所說的
[00:24:00.540 --> 00:24:04.540]  真是靠著主在我們心裡面所運行的動力
[00:24:04.540 --> 00:24:06.540]  這個是在基督裡的
[00:24:06.540 --> 00:24:08.540]  因為我們已經與祂連接
[00:24:08.540 --> 00:24:15.540]  我們的侍奉不是靠著自己的一些熱誠來去做
[00:24:15.540 --> 00:24:18.540]  更不是靠著我們自己的聰明智慧去做
[00:24:18.540 --> 00:24:20.540]  乃是靠著我們在基督裡
[00:24:20.540 --> 00:24:23.540]  在基督裡的真理
[00:24:23.540 --> 00:24:25.540]  以及在基督裡
[00:24:25.540 --> 00:24:29.540]  祂在我們裡面的大能大力
[00:24:29.540 --> 00:24:31.540]  保羅在後面
[00:24:31.540 --> 00:24:34.540]  其實在《哥羅西書2》一節裡已經說到
[00:24:34.540 --> 00:24:36.540]  祂的盡心竭力要做的是什麼
[00:24:36.540 --> 00:24:43.540]  要使人希望能夠使人能夠進入到那個完全的成熟當中
[00:24:43.540 --> 00:24:44.540]  明白真理
[00:24:44.540 --> 00:24:45.540]  祂心裡得安慰
[00:24:45.540 --> 00:24:46.540]  明白真理
[00:24:46.540 --> 00:24:48.540]  是能夠分辨什麼是對的
[00:24:48.540 --> 00:24:49.540]  什麼是錯的
[00:24:49.540 --> 00:24:52.540]  也是在基督裡面生命得以成熟
[00:24:52.540 --> 00:24:53.540]  還有一點很重要
[00:24:53.540 --> 00:24:58.540]  是他們能夠真正靈明成熟的是彼此相憐
[00:24:58.540 --> 00:25:03.540]  這是在《哥羅西書2》一節裡面所說到的
[00:25:03.540 --> 00:25:06.540]  在基督裡面的免渡同行會辛苦
[00:25:06.540 --> 00:25:08.540]  但是我要體會到
[00:25:08.540 --> 00:25:13.540]  是靠著基督我們是可以的
[00:25:13.540 --> 00:25:15.540]  我很喜歡一首詩歌
[00:25:15.540 --> 00:25:18.540]  《在花園裡》
[00:25:18.540 --> 00:25:22.540]  當我說前個星期跟一個職稱或者是寫稱
[00:25:22.540 --> 00:25:23.540]  他對神很不滿
[00:25:23.540 --> 00:25:25.540]  因為他很盡心侍奉主
[00:25:25.540 --> 00:25:31.540]  但是他認識的幾個男朋友都反應後來發現
[00:25:31.540 --> 00:25:40.540]  要麼就去看色情網站
[00:25:40.540 --> 00:25:43.540]  他很疑問
[00:25:43.540 --> 00:25:45.540]  他覺得神愛他
[00:25:45.540 --> 00:25:49.540]  我問他有沒有跟耶穌散散步
[00:25:49.540 --> 00:25:53.540]  他說跟耶穌散步?
[00:25:53.540 --> 00:25:55.540]  我跟他分享這首詩歌
[00:25:55.540 --> 00:26:02.540]  這首詩歌原本是Charles Austin Miles寫的
[00:26:02.540 --> 00:26:04.540]  他寫的時候是1912年
[00:26:04.540 --> 00:26:07.540]  他寫的時候是在一個黑房裡面
[00:26:07.540 --> 00:26:09.540]  他沖洗照片
[00:26:09.540 --> 00:26:14.540]  他同時也用那些時間去讀經
[00:26:14.540 --> 00:26:15.540]  來默想
[00:26:15.540 --> 00:26:19.540]  當時他看到馬尼亞
[00:26:19.540 --> 00:26:22.540]  發現耶穌不在了
[00:26:22.540 --> 00:26:24.540]  找不到他的身體
[00:26:24.540 --> 00:26:26.540]  而那時候
[00:26:26.540 --> 00:26:29.540]  耶穌向他顯現
[00:26:29.540 --> 00:26:31.540]  在那時候
[00:26:31.540 --> 00:26:33.540]  Charles Austin Miles
[00:26:33.540 --> 00:26:35.540]  他有一個很深的體會
[00:26:35.540 --> 00:26:38.540]  覺得耶穌彷彿就在黑房裡
[00:26:38.540 --> 00:26:39.540]  就在跟他一起
[00:26:39.540 --> 00:26:41.540]  而他就寫了這個《In the Garden》
[00:26:41.540 --> 00:26:44.540]  其實在花園裡是在墓園裡
[00:26:44.540 --> 00:26:49.540]  我們花園裡是很浪漫的
[00:26:49.540 --> 00:26:50.540]  大家注意看
[00:26:50.540 --> 00:26:52.540]  一般我們的版本
[00:26:52.540 --> 00:26:53.540]  《In the Garden》
[00:26:53.540 --> 00:26:55.540]  在花園裡是頭兩節
[00:26:55.540 --> 00:26:57.540]  就是獨步徘徊
[00:26:57.540 --> 00:26:58.540]  在花園裡
[00:26:58.540 --> 00:26:59.540]  多好啊
[00:26:59.540 --> 00:27:02.540]  有溫柔的聲音傳入我耳中
[00:27:02.540 --> 00:27:04.540]  應該是神子耶穌
[00:27:04.540 --> 00:27:05.540]  第二段
[00:27:05.540 --> 00:27:07.540]  我主持的聲音多麼甜蜜
[00:27:07.540 --> 00:27:09.540]  很優美的歌聲
[00:27:09.540 --> 00:27:11.540]  他的旋律也很輕快
[00:27:11.540 --> 00:27:13.540]  有一個版本是用Waltz
[00:27:13.540 --> 00:27:16.540]  真的你聽到都想跟他一起跳
[00:27:16.540 --> 00:27:18.540]  但是很多時候我們發覺
[00:27:18.540 --> 00:27:20.540]  現在網上流傳的版本
[00:27:20.540 --> 00:27:21.540]  是沒有第三節的
[00:27:21.540 --> 00:27:22.540]  而第三節是重點
[00:27:22.540 --> 00:27:24.540]  也是Charles Austin Miles
[00:27:24.540 --> 00:27:27.540]  他寫這首詩歌的時候
[00:27:27.540 --> 00:27:28.540]  很重要的
[00:27:28.540 --> 00:27:30.540]  也是將我們與主同行
[00:27:30.540 --> 00:27:32.540]  更加是要什麼呢
[00:27:32.540 --> 00:27:33.540]  信服主
[00:27:33.540 --> 00:27:35.540]  被主所拆牌
[00:27:35.540 --> 00:27:36.540]  第三節
[00:27:36.540 --> 00:27:38.540]  天色將暗夜幕
[00:27:38.540 --> 00:27:40.540]  將暗夜幕漸睡
[00:27:40.540 --> 00:27:44.540]  我甚願與主留在園中
[00:27:44.540 --> 00:27:46.540]  但主命我去
[00:27:46.540 --> 00:27:48.540]  懇切呼召我
[00:27:48.540 --> 00:27:51.540]  要我心向他順從
[00:27:51.540 --> 00:27:54.540]  很多時候我們與主同行
[00:27:54.540 --> 00:27:57.540]  似乎是很享受當中的美
[00:27:57.540 --> 00:27:59.540]  但是更重要的是
[00:27:59.540 --> 00:28:02.540]  與主同行是要完成主給我們的使命
[00:28:02.540 --> 00:28:03.540]  使得萬民
[00:28:03.540 --> 00:28:05.540]  使得各族群
[00:28:05.540 --> 00:28:06.540]  使得各個年齡層
[00:28:06.540 --> 00:28:08.540]  能夠認識耶穌基督
[00:28:08.540 --> 00:28:10.540]  認識祂給我們的救恩
[00:28:10.540 --> 00:28:14.540]  這個圖我是借回來的
[00:28:14.540 --> 00:28:16.540]  希望不會侵犯版權
[00:28:16.540 --> 00:28:19.540]  大家知不知道這個圖
[00:28:19.540 --> 00:28:23.540]  是張顯在聖經裡面哪一段的經文
[00:28:23.540 --> 00:28:27.540]  我快點揭曉
[00:28:27.540 --> 00:28:28.540]  是二萬五詩
[00:28:28.540 --> 00:28:29.540]  耶穌復活之後
[00:28:29.540 --> 00:28:31.540]  跟他們一起來對同行
[00:28:31.540 --> 00:28:33.540]  一邊聊一邊說
[00:28:33.540 --> 00:28:35.540]  大家想像一下
[00:28:35.540 --> 00:28:37.540]  你有沒有與神同行
[00:28:37.540 --> 00:28:39.540]  耶穌每天與我們同行
[00:28:39.540 --> 00:28:41.540]  祂願意與我們同行
[00:28:41.540 --> 00:28:44.540]  祂願意向我們講解祂所說的話語
[00:28:44.540 --> 00:28:47.540]  祂更加願意讓我們在祂裡面
[00:28:47.540 --> 00:28:51.540]  更深入地進入與祂密切的關係當中
[00:28:51.540 --> 00:28:53.540]  幫助我們更多地去了解祂
[00:28:53.540 --> 00:28:55.540]  當我與主同行的時候
[00:28:55.540 --> 00:28:57.540]  跟我一起走的人
[00:28:57.540 --> 00:29:01.540]  很自然就會一起與主同行
[00:29:01.540 --> 00:29:04.540]  這是我們說在基督裡
[00:29:04.540 --> 00:29:07.540]  免導同行很重要的關鍵
[00:29:07.540 --> 00:29:09.540]  如果我本身沒有與主同行的時候
[00:29:09.540 --> 00:29:13.540]  我如何讓我所接觸的人
[00:29:13.540 --> 00:29:15.540]  一同走向神
[00:29:15.540 --> 00:29:18.540]  一起在基督裡與神同行
[00:29:18.540 --> 00:29:20.540]  免導同行的免禮和引導
[00:29:20.540 --> 00:29:22.540]  又如何能夠產生
[00:29:22.540 --> 00:29:24.540]  沒有連接
[00:29:24.540 --> 00:29:26.540]  沒有接觸、沒有連接、沒有同行
[00:29:26.540 --> 00:29:29.540]  我們又如何能夠在基督裡
[00:29:29.540 --> 00:29:31.540]  讓基督來得著
[00:29:31.540 --> 00:29:33.540]  來得成
[00:29:33.540 --> 00:29:35.540]  因著這個緣故
[00:29:35.540 --> 00:29:38.540]  我所參與現在在基督使者協會的事工
[00:29:38.540 --> 00:29:40.540]  我們有一個叫做
[00:29:40.540 --> 00:29:43.540]  青年大使命生命培育
[00:29:43.540 --> 00:29:46.540]  我們的重點是以禱告關懷為主軸
[00:29:46.540 --> 00:29:49.540]  禱告是與神的連接與神同行
[00:29:49.540 --> 00:29:52.540]  關懷是彼此的關懷
[00:29:52.540 --> 00:29:54.540]  我們在年輕人當中
[00:29:54.540 --> 00:29:56.540]  我們有並肩同行的培訓
[00:29:56.540 --> 00:29:58.540]  並肩關懷的培訓
[00:29:58.540 --> 00:30:01.540]  我們有一個M&M免導同行的使工
[00:30:01.540 --> 00:30:04.540]  M&M不是巧克力
[00:30:04.540 --> 00:30:06.540]  大寫的M是mentor
[00:30:06.540 --> 00:30:08.540]  是導師
[00:30:08.540 --> 00:30:11.540]  小寫的M是mentee
[00:30:11.540 --> 00:30:15.540]  我們在年輕人當中建立這些屬靈關係
[00:30:15.540 --> 00:30:18.540]  在城區當中有很多年輕人還沒有接觸到教會
[00:30:18.540 --> 00:30:20.540]  或者他們建立教會
[00:30:20.540 --> 00:30:23.540]  但是有幾個城區的年輕人教會
[00:30:23.540 --> 00:30:25.540]  是沒有長輩在當中
[00:30:25.540 --> 00:30:29.540]  我們與教區的一些教會來聯絡
[00:30:29.540 --> 00:30:33.540]  一些牧者也都拆派他們成熟的基督徒
[00:30:33.540 --> 00:30:35.540]  進入到年輕人當中
[00:30:35.540 --> 00:30:37.540]  來做他們的Mentor
[00:30:37.540 --> 00:30:39.540]  我們也有體驗教育
[00:30:39.540 --> 00:30:41.540]  大家來藉著戶外活動
[00:30:41.540 --> 00:30:43.540]  藉著各樣的體驗活動
[00:30:43.540 --> 00:30:45.540]  包括靈修
[00:30:45.540 --> 00:30:48.540]  我如何進入與神密切的關係當中
[00:30:48.540 --> 00:30:50.540]  這個也是體驗教育的部分
[00:30:50.540 --> 00:30:52.540]  我們還有跨文化的培育
[00:30:52.540 --> 00:30:57.540]  跨文化的培育是幫助我們可以進入到不同的族群當中
[00:30:57.540 --> 00:30:59.540]  還沒有說宣教
[00:30:59.540 --> 00:31:02.540]  而是提升我們的文化相素
[00:31:02.540 --> 00:31:04.540]  Cultural intelligence
[00:31:04.540 --> 00:31:07.540]  是讓我們願意接觸不同文化的人
[00:31:07.540 --> 00:31:09.540]  包括代製的文化
[00:31:09.540 --> 00:31:11.540]  年輕人願意跨向長輩
[00:31:11.540 --> 00:31:13.540]  長輩願意跨向年輕人
[00:31:13.540 --> 00:31:16.540]  我們有即場的同行
[00:31:16.540 --> 00:31:20.540]  這是一個很龐大的工程
[00:31:20.540 --> 00:31:23.540]  需要大家一起來去同工
[00:31:23.540 --> 00:31:24.540]  我們還有在總部
[00:31:24.540 --> 00:31:25.540]  使者總部
[00:31:25.540 --> 00:31:27.540]  還有不同的事工
[00:31:27.540 --> 00:31:30.540]  但是我們有一個共同的目標方向
[00:31:30.540 --> 00:31:36.540]  是盼望我們能夠裝備來者
[00:31:36.540 --> 00:31:38.540]  我們從不同地方來
[00:31:38.540 --> 00:31:43.540]  裝備來者成為基督的使者
[00:31:43.540 --> 00:31:50.540]  求主幫助我們在基督裡使來者成為使者
[00:31:50.540 --> 00:31:52.540]  透過緬度同行
[00:31:52.540 --> 00:31:54.540]  我們一切都轉向神
[00:31:54.540 --> 00:31:57.540]  我們的主,我們的神
[00:31:57.540 --> 00:31:59.540]  感謝祢給我們的話語
[00:31:59.540 --> 00:32:02.540]  感謝祢給我們保羅的榜樣
[00:32:02.540 --> 00:32:05.540]  更感謝祢給我們在主內有弟兄姊妹
[00:32:05.540 --> 00:32:07.540]  我們能夠成為弟兄姊妹
[00:32:07.540 --> 00:32:09.540]  我們能夠有同一個阿爸父
[00:32:09.540 --> 00:32:11.540]  是因為我們主耶穌基督的救贖
[00:32:11.540 --> 00:32:13.540]  因著祂的緣故
[00:32:13.540 --> 00:32:15.540]  我們才能夠同聲
[00:32:15.540 --> 00:32:17.540]  我們在天上的父
[00:32:17.540 --> 00:32:20.540]  但是還有很多人還沒聽到救恩
[00:32:20.540 --> 00:32:22.540]  這個好消息
[00:32:22.540 --> 00:32:24.540]  很多人哪怕得著救恩
[00:32:24.540 --> 00:32:27.540]  但是生命仍然活在自己的腦窩當中
[00:32:27.540 --> 00:32:31.540]  主啊,我們很需要這個同行的關係
[00:32:31.540 --> 00:32:36.540]  我們很需要回到在基督裡的真理當中
[00:32:36.540 --> 00:32:39.540]  讓我們能夠一起靠著我們的主
[00:32:39.540 --> 00:32:41.540]  緬度同行
[00:32:41.540 --> 00:32:43.540]  求主幫助
[00:32:43.540 --> 00:32:45.540]  幫助成為社區教會
[00:32:45.540 --> 00:32:48.540]  是能夠成為一個在基督裡
[00:32:48.540 --> 00:32:51.540]  與眾人緬度同行的教會
[00:32:51.540 --> 00:32:54.540]  讓人能夠在主耶穌基督裡
[00:32:54.540 --> 00:32:56.540]  得以成熟
[00:32:56.540 --> 00:32:58.540]  呈現給我們的神
[00:32:58.540 --> 00:33:00.540]  我們交託給主
[00:33:00.540 --> 00:33:02.540]  求主繼續向我們說話
[00:33:02.540 --> 00:33:05.540]  交託仰望奉主耶穌基督得勝的名
[00:33:05.540 --> 00:33:07.540]  阿們
[00:33:08.540 --> 00:33:11.540]  再次感謝Hanna
[00:33:11.540 --> 00:33:13.540]  感謝她的圈面
[00:33:13.540 --> 00:33:16.540]  還有在我們教會的城市裡
[00:33:16.540 --> 00:33:19.540]  我們實在需要這樣的合作夥伴
[00:33:19.540 --> 00:33:23.540]  希望將來能夠有合作和夥伴
[00:33:23.540 --> 00:33:26.540]  但是今天我們一定可以做的
[00:33:26.540 --> 00:33:29.540]  就是她剛才所給我們的挑戰提醒
[00:33:29.540 --> 00:33:31.540]  打開我們的眼界
[00:33:31.540 --> 00:33:33.540]  外面有很多人需要服藥
[00:33:33.540 --> 00:33:35.540]  打開我們的眼界,我們去禱告
[00:33:35.540 --> 00:33:37.540]  為了他們的事公禱告
[00:33:37.540 --> 00:33:38.540]  為了我們教會禱告
[00:33:38.540 --> 00:33:40.540]  為了我們自己禱告
[00:33:40.540 --> 00:33:42.540]  願上帝祝福各位
[00:33:42.540 --> 00:33:44.540]  下星期希望能夠和大家一起來敬拜
[00:33:44.540 --> 00:33:45.540]  拜拜!

