
[00:00:00.000 --> 00:00:04.600]  各位好,很久沒有跟大家講過聖經考古探秘的節目了
[00:20:44.100 --> 00:20:50.100]  以至能夠建立到以農耕為中心的城鎮
[00:20:50.100 --> 00:20:54.100]  所以這個大的草籃
[00:20:54.100 --> 00:20:58.100]  可能都是跟農業有關
[00:20:58.100 --> 00:21:01.100]  所以在這個區域
[00:21:01.100 --> 00:21:04.100]  其實由新石器時代開始
[00:21:04.100 --> 00:21:09.100]  我們已經看到有些人開始聚居
[00:21:09.100 --> 00:21:14.100]  以及有農業的活動
[00:21:14.100 --> 00:21:17.100]  這些都不是很詫異的事
[00:21:17.100 --> 00:21:18.100]  為甚麼呢
[00:21:18.100 --> 00:21:20.100]  因為你再回到這個區域
[00:21:20.100 --> 00:21:22.100]  又是用區域的方向
[00:21:22.100 --> 00:21:25.100]  你會看到有些甚麼
[00:21:25.100 --> 00:21:28.100]  就是當時有些很古舊的城市
[00:21:28.100 --> 00:21:30.100]  其中一個最古舊的當然就是
[00:21:30.100 --> 00:21:32.100]  耶利哥
[00:21:32.100 --> 00:21:38.100]  因為耶利哥是世界上最古舊的一個城市
[00:21:38.100 --> 00:21:43.100]  因為找到土丘考古的土層
[00:21:43.100 --> 00:21:48.100]  可以追溯至公元前一萬至八千年的時候
[00:21:48.100 --> 00:21:50.100]  這個草籃在哪裡找到
[00:21:50.100 --> 00:21:54.100]  就是在這個cave of horror找到
[00:21:54.100 --> 00:21:56.100]  所以同期的時候
[00:21:56.100 --> 00:21:59.100]  到底大家有甚麼聯絡呢
[00:21:59.100 --> 00:22:04.100]  就是講到這個新石器時代到底發生了甚麼事
[00:22:04.100 --> 00:22:06.100]  有草籃
[00:22:06.100 --> 00:22:11.100]  有城鎮的建立
[00:22:11.100 --> 00:22:14.100]  有農業的開始
[00:22:14.100 --> 00:22:18.100]  你看到整個地區這樣看的時候
[00:22:18.100 --> 00:22:21.100]  你會發現原來不是一些孤立的發現
[00:22:21.100 --> 00:22:24.100]  而是跟整個region
[00:22:24.100 --> 00:22:28.100]  一個歷史上不同時期的一些演變
[00:22:28.100 --> 00:22:30.100]  無論如何
[00:22:30.100 --> 00:22:35.100]  現今來說這個草籃還有蓋子
[00:22:35.100 --> 00:22:39.100]  是世界上最古老的一個草籃
[00:22:39.100 --> 00:22:41.100]  是非常重要的發現
[00:22:41.100 --> 00:22:43.100]  希望告訴大家
[00:22:43.100 --> 00:22:46.100]  用甚麼方法去聽這些新聞
[00:22:46.100 --> 00:22:48.100]  以及用甚麼角度去分析
[00:22:48.100 --> 00:22:51.100]  希望今次這個regional approach
[00:22:51.100 --> 00:22:54.100]  給大家能夠connect the dots
[00:22:54.100 --> 00:22:57.100]  讓大家聽這些考古新聞的時候
[00:22:57.100 --> 00:22:59.100]  能夠多一點資訊
[00:22:59.100 --> 00:23:01.100]  明白當時的世界發生了甚麼事
[00:23:01.100 --> 00:23:05.100]  說不定也可以跟聖經做一些連接
[00:23:05.100 --> 00:23:07.100]  希望下一次和大家再分享
[00:23:07.100 --> 00:23:09.100]  (音樂)

