
[00:00:00.000 --> 00:00:02.320]   Hey guys, good morning.
[00:21:04.420 --> 00:21:05.980]   You know, I have a friend in Taiwan
[00:21:05.980 --> 00:21:08.300]   who just visited Chicago not too long ago.
[00:21:08.300 --> 00:21:13.300]   And he moved from Hong Kong with his young kid,
[00:21:13.500 --> 00:21:17.540]   small family, moved from Hong Kong to Taiwan for some years.
[00:21:17.540 --> 00:21:22.060]   And we were having coffee and he shared with me
[00:21:22.060 --> 00:21:25.020]   why he stayed in Taiwan for a few years only
[00:21:25.020 --> 00:21:26.760]   and he could not tolerate anymore.
[00:21:26.760 --> 00:21:29.340]   And he moved back to Hong Kong.
[00:21:29.340 --> 00:21:34.340]   And the reality was that in the city that he lived in, Taiwan
[00:21:34.340 --> 00:21:36.940]   you know, the kids, the children,
[00:21:36.940 --> 00:21:40.660]   they go to elementary school, right?
[00:21:41.580 --> 00:21:46.580]   But from time to time, especially before their final exam,
[00:21:46.580 --> 00:21:50.040]   before some sort of standardized test,
[00:21:50.040 --> 00:21:54.500]   you know, he said the whole class of kids
[00:21:54.500 --> 00:21:57.100]   would have to go to some sort of temple next door.
[00:21:57.100 --> 00:22:01.660]   You know, they got to worship,
[00:22:01.660 --> 00:22:06.500]   they got to get some lucks or some fortunes from the temple.
[00:22:06.500 --> 00:22:10.580]   And then before they take the test, you know.
[00:22:10.580 --> 00:22:13.740]   So it's kind of very, very strange and pagan culture.
[00:22:13.740 --> 00:22:18.620]   And you have to pray to the gods and even small kids,
[00:22:18.620 --> 00:22:22.540]   you know, they grow up in that kind of environment
[00:22:22.540 --> 00:22:26.340]   and they have to pray to the pagan gods
[00:22:26.340 --> 00:22:30.700]   to bless their upcoming exams or whatever, right?
[00:22:30.700 --> 00:22:34.340]   So my friend said he just can't stand it anymore.
[00:22:34.340 --> 00:22:37.960]   He can't stand the folk religion culture in Taiwan.
[00:22:37.960 --> 00:22:39.260]   It's just too much for him.
[00:22:39.260 --> 00:22:40.860]   So he moved away.
[00:22:40.860 --> 00:22:42.460]   Now that kind of environment
[00:22:42.460 --> 00:22:45.340]   is kind of like the first century environment
[00:22:45.340 --> 00:22:47.420]   where the church or the Christians
[00:22:47.420 --> 00:22:51.420]   attempted to compromise their faith, right?
[00:22:51.420 --> 00:22:54.920]   To go to some sort of pagan gods to get the blessing
[00:22:54.920 --> 00:22:59.060]   and not knowing that the true source of blessing
[00:22:59.060 --> 00:23:02.140]   is actually from Jesus Christ himself.
[00:23:02.140 --> 00:23:05.460]   So they were being tempted to have to eat the meat
[00:23:05.460 --> 00:23:07.100]   and you have to get the membership,
[00:23:07.100 --> 00:23:08.500]   you have to get the association.
[00:23:08.500 --> 00:23:11.340]   And then the problem becomes you bury
[00:23:11.340 --> 00:23:15.520]   the line between Christians and pagans, right?
[00:23:15.520 --> 00:23:18.980]   You get one foot in there, right?
[00:23:18.980 --> 00:23:20.900]   Try to get some benefit.
[00:23:20.900 --> 00:23:22.620]   Now here's the key issue.
[00:23:22.620 --> 00:23:26.460]   It's compromising our faith with the surrounding culture.
[00:23:26.460 --> 00:23:30.100]   Now in America, of course, our society,
[00:23:30.100 --> 00:23:35.100]   our culture is less religious, right?
[00:23:35.580 --> 00:23:38.720]   However, we also face another challenge, right?
[00:23:38.720 --> 00:23:41.480]   Secularization.
[00:23:41.480 --> 00:23:46.860]   Because our society, our world is so secularized, right?
[00:23:46.860 --> 00:23:50.280]   And faith is being treated as something,
[00:23:50.280 --> 00:23:53.100]   you know, just private, just personal, right?
[00:23:53.100 --> 00:23:54.780]   You don't have to show it.
[00:23:54.780 --> 00:23:56.080]   You don't have to live it.
[00:23:56.080 --> 00:24:00.300]   However, if you come to the Bible,
[00:24:00.300 --> 00:24:02.540]   biblical faith is always public.
[00:24:03.780 --> 00:24:07.780]   Biblical faith is always witnessing, right?
[00:24:07.780 --> 00:24:10.060]   You bear witness to other people.
[00:24:10.060 --> 00:24:13.780]   I don't care what you do for your day job.
[00:24:13.780 --> 00:24:16.540]   You may work in the kitchen.
[00:24:16.540 --> 00:24:21.540]   You may work in the IT field, doing computer works,
[00:24:21.540 --> 00:24:25.820]   or you do, you know, any kind of works.
[00:24:25.820 --> 00:24:30.280]   Your faith has to be open, has to be public.
[00:24:30.280 --> 00:24:31.940]   That is biblical faith.
[00:24:31.940 --> 00:24:34.700]   And also, the faith in the Bible,
[00:24:34.700 --> 00:24:39.540]   if we believe in Jesus, is in essence exclusive, right?
[00:24:39.540 --> 00:24:43.780]   Yeah, in our environment, in our culture,
[00:24:43.780 --> 00:24:47.960]   we always treasure tolerance, right?
[00:24:47.960 --> 00:24:50.420]   We tolerate all kinds of views, right?
[00:24:50.420 --> 00:24:56.740]   But biblical faith is always down to the bottom.
[00:24:56.740 --> 00:24:58.180]   It's exclusive.
[00:24:58.180 --> 00:25:00.620]   Jesus is the way.
[00:25:00.620 --> 00:25:02.980]   It's not one of the ways.
[00:25:02.980 --> 00:25:06.620]   Jesus Christ is the way to God.
[00:25:06.620 --> 00:25:10.860]   You put your faith in Christ, you believe in Christ alone,
[00:25:10.860 --> 00:25:15.860]   and Christ has a claim for every single aspect of your life.
[00:25:15.860 --> 00:25:17.060]   When I first came to faith,
[00:25:17.060 --> 00:25:18.660]   one of the little book that helped me
[00:25:18.660 --> 00:25:21.460]   was "My Heart Cries Home."
[00:25:21.460 --> 00:25:25.300]   The book title is called "My Heart Cries Home."
[00:25:25.300 --> 00:25:28.820]   And it's a story about inviting Christ into your house,
[00:25:28.820 --> 00:25:29.980]   into your home.
[00:25:29.980 --> 00:25:33.180]   And in a lot of houses, there are different rooms, right?
[00:25:33.180 --> 00:25:35.820]   You got your bedroom, you got your living room,
[00:25:35.820 --> 00:25:38.920]   you got your kitchen, you got your different kinds of room,
[00:25:38.920 --> 00:25:40.100]   and even your closet.
[00:25:40.100 --> 00:25:43.820]   And the story goes, Jesus is being invited into the house,
[00:25:43.820 --> 00:25:47.220]   and he has to have the key to every single room,
[00:25:47.220 --> 00:25:51.340]   because Jesus is the Lord of all, right?
[00:25:51.340 --> 00:25:55.180]   Your entertainment, Jesus is the Lord.
[00:25:55.180 --> 00:25:57.460]   Whatever you watch, right?
[00:25:57.460 --> 00:26:01.260]   YouTube, TikTok, or whatever.
[00:26:01.260 --> 00:26:02.620]   Christ is the Lord.
[00:26:02.620 --> 00:26:08.060]   Christ is going to say, "Okay, you know, you can read this.
[00:26:08.060 --> 00:26:12.580]   "You can watch this, but you cannot watch this, right?
[00:26:12.580 --> 00:26:15.080]   "You have to follow my leadership.
[00:26:15.080 --> 00:26:16.980]   "Jesus is the Lord of everything."
[00:26:16.980 --> 00:26:23.340]   Our faith is comprehensive, right?
[00:26:23.340 --> 00:26:26.140]   Christ's worship should be comprehensive.
[00:26:26.140 --> 00:26:30.180]   You cannot mix some of your past religion
[00:26:30.180 --> 00:26:33.900]   with Christianity, with biblical faith.
[00:26:33.900 --> 00:26:37.120]   And again, our faith has to be public,
[00:26:37.120 --> 00:26:40.440]   has to be going outside and being open
[00:26:40.440 --> 00:26:44.220]   to invite other people, to see who Christ is.
[00:26:44.220 --> 00:26:45.380]   Remember what Jesus said,
[00:26:45.380 --> 00:26:49.220]   "We are the salt and the light of the world,
[00:26:49.220 --> 00:26:53.200]   "and we are being called to transform wherever we are."
[00:26:54.300 --> 00:26:58.880]   That little phrase has been really, really helpful for me
[00:26:58.880 --> 00:27:00.020]   since I came to faith.
[00:27:00.020 --> 00:27:04.960]   The phrase has to do with our relationship
[00:27:04.960 --> 00:27:07.880]   with the world, with the culture.
[00:27:07.880 --> 00:27:11.100]   And that phrase is, is love.
[00:27:11.100 --> 00:27:15.820]   That phrase is in the world, but not of the world.
[00:27:15.820 --> 00:27:20.700]   We Christians are in the world.
[00:27:20.700 --> 00:27:22.900]   We're not going to isolate ourselves, right?
[00:27:23.820 --> 00:27:25.780]   We are living in the world,
[00:27:25.780 --> 00:27:29.160]   but we are not of the world, right?
[00:27:29.160 --> 00:27:32.980]   You're living in the world, but not of the world.
[00:27:32.980 --> 00:27:35.860]   What a reminder for us.
[00:27:35.860 --> 00:27:39.340]   And the Christians in Thyatira are being wanted,
[00:27:39.340 --> 00:27:43.660]   wanted not to compromise their faith.
[00:27:43.660 --> 00:27:46.580]   So number two, point number two,
[00:27:46.580 --> 00:27:49.300]   is a Christ-honoring church
[00:27:49.300 --> 00:27:51.300]   will take the gospel seriously.
[00:27:52.300 --> 00:27:56.740]   It's exclusive, it's open, it's comprehensive, right?
[00:27:56.740 --> 00:28:02.860]   Verse 21, Jesus continues His warning.
[00:28:02.860 --> 00:28:04.820]   He said, "I've given her Jezebel,"
[00:28:04.820 --> 00:28:08.240]   or some of the false teachers in the midst of the church,
[00:28:08.240 --> 00:28:11.440]   "given her time to repent from her immorality,
[00:28:11.440 --> 00:28:12.960]   "but she is unwilling.
[00:28:12.960 --> 00:28:15.260]   "So I will cast her on a bed of suffering,
[00:28:15.260 --> 00:28:18.900]   "and I will make those who commit adultery with her
[00:28:18.900 --> 00:28:23.800]   "suffer intensely unless they repent of her ways.
[00:28:23.800 --> 00:28:26.020]   "I will strike her children dead.
[00:28:26.020 --> 00:28:28.940]   "Then all the churches will know that I am He
[00:28:28.940 --> 00:28:31.700]   "who searches hearts and minds,
[00:28:31.700 --> 00:28:35.820]   "and I will repay each of you according to your deeds."
[00:28:35.820 --> 00:28:38.840]   Boy, this is very, very difficult words, right?
[00:28:38.840 --> 00:28:41.560]   Not very comfortable words.
[00:28:41.560 --> 00:28:47.220]   But that's the treasure of the Bible, right?
[00:28:47.220 --> 00:28:49.500]   That's the treasure of the Word of God.
[00:28:49.500 --> 00:28:51.420]   It's not just scratching you, you know,
[00:28:51.420 --> 00:28:53.220]   just to make you comfortable,
[00:28:53.220 --> 00:28:54.580]   but it's to shake you up
[00:28:54.580 --> 00:28:59.320]   so that you will live a holy life, right?
[00:28:59.320 --> 00:29:02.380]   Jesus said, "I've given her time."
[00:29:02.380 --> 00:29:05.380]   Those who compromise their faith,
[00:29:05.380 --> 00:29:09.140]   given them time to repent.
[00:29:09.140 --> 00:29:12.300]   And use very vivid metaphor, right?
[00:29:12.300 --> 00:29:14.460]   The metaphor of adultery,
[00:29:14.460 --> 00:29:17.800]   the metaphor of sexual immorality
[00:29:17.800 --> 00:29:22.800]   to describe the act of compromising one's faith.
[00:29:22.800 --> 00:29:25.780]   And there was also warning for these consequence,
[00:29:25.780 --> 00:29:28.980]   and the consequence is nothing but death, right?
[00:29:28.980 --> 00:29:33.460]   Now, don't take these words like,
[00:29:33.460 --> 00:29:35.500]   okay, it's talking about child abuse.
[00:29:35.500 --> 00:29:40.500]   No, it is using the ancient way of saying things,
[00:29:41.660 --> 00:29:45.900]   ancient rhetoric to wake you up, to shake you up
[00:29:45.900 --> 00:29:50.820]   so that you know who you really believe in, right?
[00:29:50.820 --> 00:29:55.540]   That's the good news of the Bible, right?
[00:29:55.540 --> 00:29:56.440]   The goodness of the Bible,
[00:29:56.440 --> 00:29:59.460]   you have to understand the bad news first,
[00:29:59.460 --> 00:30:02.620]   that we are sinners, we are up for judgment,
[00:30:02.620 --> 00:30:05.980]   no one can save ourselves.
[00:30:05.980 --> 00:30:08.900]   And that's the bad news.
[00:30:08.900 --> 00:30:10.060]   Once we get the bad news,
[00:30:10.060 --> 00:30:12.420]   we understand what the good news is.
[00:30:12.420 --> 00:30:14.940]   We have to repent and turn around
[00:30:14.940 --> 00:30:19.140]   and run to Jesus and we'll be saved.
[00:30:19.140 --> 00:30:20.820]   And that is the warning for all of us.
[00:30:20.820 --> 00:30:25.060]   If we compromise our faith in any way, any single way,
[00:30:25.060 --> 00:30:28.500]   this is the time for us to repent and to return
[00:30:28.500 --> 00:30:32.660]   so that our faith can be vibrant, we can be used by God.
[00:30:32.660 --> 00:30:35.860]   Otherwise, judgment is waiting at the door.
[00:30:37.100 --> 00:30:40.020]   Verse 24, let me finish this letter.
[00:30:40.020 --> 00:30:42.740]   "Now I say to the rest of you in Thyatira,
[00:30:42.740 --> 00:30:47.260]   to you who do not hold to the teaching of Jezebel
[00:30:47.260 --> 00:30:50.580]   and have not learned the way of Satan,
[00:30:50.580 --> 00:30:52.580]   the so-called deep secrets,
[00:30:52.580 --> 00:30:57.380]   I will not impose any other burden on you."
[00:30:57.380 --> 00:30:59.060]   Hey, that's a good news.
[00:30:59.060 --> 00:31:00.460]   Some of the people in Thyatira,
[00:31:00.460 --> 00:31:03.820]   some of the Christians are standing firm in their faith.
[00:31:03.820 --> 00:31:05.580]   They're being solid in their commitment
[00:31:05.580 --> 00:31:07.860]   and they don't buy the teaching of Jezebel,
[00:31:07.860 --> 00:31:10.780]   the so-called secret, right?
[00:31:10.780 --> 00:31:12.900]   There's nothing secret about it.
[00:31:12.900 --> 00:31:14.380]   It's actually satanic.
[00:31:14.380 --> 00:31:17.740]   And Jesus is encouraging them,
[00:31:17.740 --> 00:31:23.180]   the rest of you who do not hold to the false teaching,
[00:31:23.180 --> 00:31:26.740]   I will not impose any other burden on you.
[00:31:26.740 --> 00:31:28.340]   I will give you strength.
[00:31:28.340 --> 00:31:33.340]   25, "Only hold on to what you have until I come.
[00:31:34.100 --> 00:31:37.220]   To him who overcomes and does my will to the end,
[00:31:37.220 --> 00:31:40.100]   I will give authority over the nations.
[00:31:40.100 --> 00:31:43.740]   He will rule them with the iron scepter.
[00:31:43.740 --> 00:31:47.180]   He will dash them to pieces like pottery,
[00:31:47.180 --> 00:31:50.900]   just as I have received authority from my Father."
[00:31:50.900 --> 00:31:52.980]   Now this is from Psalm 2.
[00:31:52.980 --> 00:31:54.860]   Remember Psalm 2 is a royal psalm
[00:31:54.860 --> 00:31:57.620]   that talks about God has chosen his son,
[00:31:57.620 --> 00:32:01.540]   his king on earth to rule the nations for him.
[00:32:01.540 --> 00:32:04.980]   And that promised son is kind of like David
[00:32:04.980 --> 00:32:06.500]   and finally being fulfilled
[00:32:06.500 --> 00:32:08.700]   in the person and work of Jesus Christ.
[00:32:08.700 --> 00:32:12.580]   So Jesus is quoting that psalm that applies to him.
[00:32:12.580 --> 00:32:14.420]   He will rule them with iron scepter.
[00:32:14.420 --> 00:32:16.700]   He will dash the nations,
[00:32:16.700 --> 00:32:19.740]   the rebellious nation in judgment,
[00:32:19.740 --> 00:32:24.060]   like breaking them into pieces like pottery
[00:32:24.060 --> 00:32:28.420]   because that is the comprehensive authority
[00:32:28.420 --> 00:32:30.420]   of Jesus Christ himself.
[00:32:30.420 --> 00:32:32.700]   If he does not have that kind of authority,
[00:32:32.700 --> 00:32:34.460]   he is not Christ.
[00:32:34.460 --> 00:32:36.140]   He is not the true God.
[00:32:36.140 --> 00:32:37.420]   He is not the true Lord,
[00:32:37.420 --> 00:32:41.580]   but he indeed has that kind of authority over everything,
[00:32:41.580 --> 00:32:45.380]   over all nations, over every single aspect of your life.
[00:32:45.380 --> 00:32:47.220]   And that's why we have to turn to him
[00:32:47.220 --> 00:32:48.700]   and worship him alone.
[00:32:48.700 --> 00:32:54.140]   28, "I will give him the morning star.
[00:32:54.140 --> 00:32:56.260]   He who has an ear,
[00:32:56.260 --> 00:32:58.820]   let him hear what the Spirit says to the churches.
[00:32:59.980 --> 00:33:01.900]   The morning star, right?
[00:33:01.900 --> 00:33:07.380]   It's kind of a symbol for divine status.
[00:33:07.380 --> 00:33:09.580]   You know, the highest status
[00:33:09.580 --> 00:33:12.420]   is to receive that kind of morning star.
[00:33:12.420 --> 00:33:14.900]   And that is also from the Old Testament.
[00:33:14.900 --> 00:33:19.140]   Simply put, if you overcome,
[00:33:19.140 --> 00:33:22.860]   if you continue to believe in Jesus and follow him,
[00:33:22.860 --> 00:33:26.020]   if you listen to his word,
[00:33:26.020 --> 00:33:28.940]   Jesus has promised you the morning star.
[00:33:29.780 --> 00:33:34.260]   You will shine like morning star in the sky,
[00:33:34.260 --> 00:33:35.860]   in the dark sky.
[00:33:35.860 --> 00:33:39.860]   And that is the status of authority
[00:33:39.860 --> 00:33:42.020]   and status of dignity.
[00:33:42.020 --> 00:33:46.500]   And that is the promise to encourage each and every one of us
[00:33:46.500 --> 00:33:49.020]   to continue and not to compromise,
[00:33:49.020 --> 00:33:51.540]   to stand solidly in our faith,
[00:33:51.540 --> 00:33:53.620]   to hold on to our faith,
[00:33:53.620 --> 00:33:54.780]   hold on to the gospel.
[00:33:56.940 --> 00:34:01.780]   Now, there are ways to avoid spiritual compromise.
[00:34:01.780 --> 00:34:07.620]   Let me end with some of the points here, all right?
[00:34:07.620 --> 00:34:10.780]   How do we avoid compromising our faith?
[00:34:10.780 --> 00:34:14.580]   Number one, well, first of all,
[00:34:14.580 --> 00:34:17.940]   you have to identify your weakness,
[00:34:17.940 --> 00:34:22.140]   your shortcoming, where you have to compromise.
[00:34:22.140 --> 00:34:25.620]   So first step is to identify.
[00:34:26.620 --> 00:34:28.220]   You have to know your situation.
[00:34:28.220 --> 00:34:30.180]   There are some environments,
[00:34:30.180 --> 00:34:31.660]   there are some situations,
[00:34:31.660 --> 00:34:34.580]   some places that we put ourselves in
[00:34:34.580 --> 00:34:37.500]   that will lead us into compromise.
[00:34:37.500 --> 00:34:39.860]   We have to identify it, right?
[00:34:39.860 --> 00:34:42.700]   Bring it to the open, you know?
[00:34:42.700 --> 00:34:44.740]   Tell other people to pray for you, right?
[00:34:44.740 --> 00:34:49.740]   To identify the situation where you are often being tempted.
[00:34:49.740 --> 00:34:52.700]   And second is to repent.
[00:34:53.940 --> 00:34:55.780]   Confess our sin, right?
[00:34:55.780 --> 00:34:59.700]   Ask God for mercy, and He's always there.
[00:34:59.700 --> 00:35:01.620]   He's always there.
[00:35:01.620 --> 00:35:03.660]   Confess our sin.
[00:35:03.660 --> 00:35:07.780]   And number three is set boundaries.
[00:35:07.780 --> 00:35:14.060]   That means having the courage to walk away from temptations,
[00:35:14.060 --> 00:35:18.060]   walk away from places that will lead us
[00:35:18.060 --> 00:35:20.300]   into compromising our faith, our commitment.
[00:35:21.660 --> 00:35:25.820]   Number four is to renew our spirit and our mind.
[00:35:25.820 --> 00:35:29.660]   Now, there's no shortcut here.
[00:35:29.660 --> 00:35:32.140]   To renew our mind, to renew our spiritual life
[00:35:32.140 --> 00:35:34.540]   so that our spiritual life will be vibrant,
[00:35:34.540 --> 00:35:35.980]   there's no shortcut.
[00:35:35.980 --> 00:35:37.740]   We need much prayers.
[00:35:37.740 --> 00:35:39.300]   We need to continue to pray.
[00:35:39.300 --> 00:35:42.300]   For us, stick to our prayer life,
[00:35:42.300 --> 00:35:45.700]   pray consistently, and reading the Word of God, you know?
[00:35:45.700 --> 00:35:47.780]   Immerse ourselves in the Word of God.
[00:35:47.780 --> 00:35:52.100]   Knowing the Word of God is a daily habit.
[00:35:52.100 --> 00:35:52.940]   There's no shortcut.
[00:35:52.940 --> 00:35:55.820]   We have to build this kind of habit, right?
[00:35:55.820 --> 00:35:58.940]   So that our spiritual life can be strong.
[00:35:58.940 --> 00:36:01.780]   And also, we have to plug into the community.
[00:36:01.780 --> 00:36:07.780]   No one can be a Christian alone, by himself or by herself.
[00:36:07.780 --> 00:36:09.980]   We need other people, right?
[00:36:09.980 --> 00:36:11.260]   We need to serve other people,
[00:36:11.260 --> 00:36:13.540]   and other people have to encourage us
[00:36:13.540 --> 00:36:15.980]   and to keep us accountable, right?
[00:36:15.980 --> 00:36:20.060]   These are the ways that we can avoid spiritual compromising.
[00:36:20.060 --> 00:36:26.020]   Let's close with a short word of prayer.
[00:36:26.020 --> 00:36:29.540]   We're gonna pray to God,
[00:36:29.540 --> 00:36:32.900]   asking Jesus at this point,
[00:36:32.900 --> 00:36:37.300]   hey, are there any places, you know,
[00:36:37.300 --> 00:36:40.340]   I find myself compromising my commitment?
[00:36:40.340 --> 00:36:43.220]   Confess our sin.
[00:36:44.980 --> 00:36:49.540]   And ask God for the courage and the strength to walk away,
[00:36:49.540 --> 00:36:52.420]   and to renew our spirit,
[00:36:52.420 --> 00:36:56.500]   so that we can truly, truly worship God.
[00:36:56.500 --> 00:36:58.740]   Let's all pray together.
[00:36:58.740 --> 00:37:01.660]   (soft piano music)
[00:37:01.660 --> 00:37:19.900]   Father, listen to our prayer.
[00:37:19.900 --> 00:37:24.540]   Tell us the good news.
[00:37:25.660 --> 00:37:27.780]   So, though we are broken,
[00:37:27.780 --> 00:37:29.180]   although we are sinful,
[00:37:29.180 --> 00:37:32.380]   but you are there.
[00:37:32.380 --> 00:37:37.100]   Thank you for what you have done for us in Jesus.
[00:37:37.100 --> 00:37:40.580]   Come before you, we pray that you will remind us.
[00:37:40.580 --> 00:37:44.260]   Shine a light into our hearts, any dark corners.
[00:37:44.260 --> 00:37:47.380]   That we do have some places
[00:37:47.380 --> 00:37:50.420]   that we compromise our commitment to you.
[00:37:51.860 --> 00:37:56.860]   And I pray, and I pray that as I confess our sins,
[00:37:56.860 --> 00:37:59.860]   you'll cleanse us.
[00:37:59.860 --> 00:38:05.580]   Because you are righteous, you are holy,
[00:38:05.580 --> 00:38:06.860]   and you are full of grace.
[00:38:06.860 --> 00:38:11.060]   Father, cleanse each and every one of us.
[00:38:11.060 --> 00:38:14.220]   Cleanse our heart and our mind.
[00:38:14.220 --> 00:38:17.100]   Renew our spirit,
[00:38:17.100 --> 00:38:20.820]   knowing that you are full of love and full of grace.
[00:38:20.820 --> 00:38:22.100]   That's why we run to you.
[00:38:22.100 --> 00:38:27.660]   As we confess our sin, you will grant us forgiveness.
[00:38:27.660 --> 00:38:29.020]   Yes, indeed, you will.
[00:38:29.020 --> 00:38:32.380]   Thank you for your forgiveness,
[00:38:32.380 --> 00:38:34.940]   and thank you for your acceptance.
[00:38:34.940 --> 00:38:37.780]   I pray that you will renew our spiritual life,
[00:38:37.780 --> 00:38:40.940]   so that we will not continue to be weak.
[00:38:40.940 --> 00:38:44.420]   We'll be strong because of your grace.
[00:38:44.420 --> 00:38:47.340]   We'll be solid in our commitment because of your grace.
[00:38:47.340 --> 00:38:50.300]   Renew our mind and our lives,
[00:38:50.300 --> 00:38:53.220]   so that we can follow you wholeheartedly.
[00:38:53.220 --> 00:38:56.660]   Can worship you and call you our Lord and our Savior.
[00:38:56.660 --> 00:38:57.900]   And you'll lead our life.
[00:38:57.900 --> 00:39:02.420]   Let your comprehensive lordship over us.
[00:39:02.420 --> 00:39:05.100]   We surrender our life.
[00:39:05.100 --> 00:39:10.420]   Help us and cleanse us and renew our lives,
[00:39:10.420 --> 00:39:12.580]   so that we can be used by you.
[00:39:12.580 --> 00:39:13.980]   May our faith be open.
[00:39:13.980 --> 00:39:16.740]   May our faith be inviting other people
[00:39:16.740 --> 00:39:20.740]   to enjoy your presence, to come to taste your grace.
[00:39:20.740 --> 00:39:27.140]   May your Holy Spirit be with us as your church.
[00:39:27.140 --> 00:39:30.580]   And we are a community that is totally,
[00:39:30.580 --> 00:39:32.820]   totally committed to you,
[00:39:32.820 --> 00:39:35.780]   to serve you and to honor and to worship you.
[00:39:35.780 --> 00:39:37.900]   Thank you for listening our prayer.
[00:39:37.900 --> 00:39:41.260]   Thank you for your everlasting grace.
[00:39:41.260 --> 00:39:44.980]   Again, we come to worship you and we love you.
[00:39:44.980 --> 00:39:48.300]   Thank you very much for being our loving
[00:39:48.300 --> 00:39:49.340]   and gracious Father.
[00:39:49.340 --> 00:39:52.940]   In Christ name we pray.
[00:39:52.940 --> 00:39:59.860]   Well, once again, we are very blessed to have you,
[00:39:59.860 --> 00:40:02.540]   and have your presence and to worship together.
[00:40:02.540 --> 00:40:05.300]   And today we're gonna have Bible study
[00:40:05.300 --> 00:40:08.580]   and we're gonna have a quick lunch, right?
[00:40:08.580 --> 00:40:11.820]   No, Patrick, he's already outside and prepare.
[00:40:11.820 --> 00:40:13.580]   Is it taco today?
[00:40:13.580 --> 00:40:16.220]   Yeah, we have a taco lunch, all right?
[00:40:16.220 --> 00:40:21.220]   And then after the lunch, we will speak to two groups,
[00:40:21.220 --> 00:40:23.380]   Chinese group and English speaking groups,
[00:40:23.380 --> 00:40:26.100]   and we'll continue to dig into the Word of God, right?
[00:40:26.100 --> 00:40:30.140]   We will continue our study on the Book of Romans,
[00:40:30.140 --> 00:40:31.060]   and chapter one and two.
[00:40:31.060 --> 00:40:34.580]   And I tell you, we have to understand these two chapters.
[00:40:34.580 --> 00:40:37.300]   The good news of Jesus Christ
[00:40:37.300 --> 00:40:39.220]   come from these two chapters, all right?
[00:40:39.220 --> 00:40:40.820]   So stay with us, all right?

