
[00:00:00.000 --> 00:00:04.200]  各位好,希望大家聽得清楚
[00:21:07.000 --> 00:21:12.000]  他們的生命裡面就有很多問題出現
[00:21:12.000 --> 00:21:17.000]  我們去到最後就是歷代誌的中心
[00:21:17.000 --> 00:21:20.000]  在這裡最後想點出幾點
[00:21:20.000 --> 00:21:22.000]  有三點
[00:21:22.000 --> 00:21:27.000]  第一 歷代誌想告訴回歸了的神的子民
[00:21:27.000 --> 00:21:30.000]  他們真正的神國身份
[00:21:30.000 --> 00:21:35.000]  其實是去redefine神的子民的identity
[00:21:35.000 --> 00:21:38.000]  什麼叫神的子民 什麼叫基督徒
[00:21:38.000 --> 00:21:40.000]  什麼叫教會
[00:21:40.000 --> 00:21:43.000]  今時今日在我們現在這個時代
[00:21:43.000 --> 00:21:47.000]  我們的身份是用地上的東西來決定
[00:21:47.000 --> 00:21:52.000]  有些人用他社會地位 用他賺多少錢來決定
[00:21:52.000 --> 00:21:55.000]  用他的身份來決定 用他自己的權力來決定
[00:21:55.000 --> 00:22:00.000]  甚至用他的政治來決定他的身份
[00:22:00.000 --> 00:22:03.000]  歷代誌就是去挑戰我們
[00:22:03.000 --> 00:22:07.000]  我們真正的身份是在上帝的國度裡面
[00:22:07.000 --> 00:22:10.000]  我們真正的身份是屬於上帝的國
[00:22:10.000 --> 00:22:14.000]  所以一開始就說 由第一章至第九章
[00:22:14.000 --> 00:22:19.000]  就說加普 由亞當 亞當開始一直傳下去的時候
[00:22:19.000 --> 00:22:23.000]  他們的歷代誌就說我們真正屬於的是誰
[00:22:23.000 --> 00:22:25.000]  不是任何帝國
[00:22:25.000 --> 00:22:27.000]  巴比倫或者波斯
[00:22:27.000 --> 00:22:31.000]  或者將來改朝換代的希臘或者羅馬
[00:22:31.000 --> 00:22:34.000]  這些會變 這些會expire
[00:22:34.000 --> 00:22:37.000]  但我們神國的身份是不會變
[00:22:37.000 --> 00:22:41.000]  我們真正效忠的是上帝 不是地上的東西
[00:22:41.000 --> 00:22:45.000]  第二就是一個敬拜的呼召
[00:22:45.000 --> 00:22:46.000]  一個call to worship
[00:22:46.000 --> 00:22:48.000]  如果你看歷代誌的話
[00:22:48.000 --> 00:22:50.000]  你就知道他們經常說聖殿
[00:22:50.000 --> 00:22:51.000]  聖殿的敬拜
[00:22:51.000 --> 00:22:56.000]  怎樣回歸到上帝面前 真正去worship 真正去敬拜
[00:22:56.000 --> 00:23:00.000]  第三就是說到神仍然似盼望
[00:23:00.000 --> 00:23:03.000]  有一個問題剛才提過的
[00:23:03.000 --> 00:23:05.000]  有一位朋友
[00:23:05.000 --> 00:23:09.000]  就是我們面對很多苦難 面對很多改朝換代
[00:23:09.000 --> 00:23:10.000]  很多未知之數的時候
[00:23:10.000 --> 00:23:12.000]  怎樣去定位
[00:23:12.000 --> 00:23:15.000]  歷代誌最後那兩節就很有意思
[00:23:15.000 --> 00:23:20.000]  故意這樣去結束整本書
[00:23:20.000 --> 00:23:21.000]  三學章二十二節
[00:23:21.000 --> 00:23:23.000]  就是波斯王 Cyrus 的元年
[00:23:23.000 --> 00:23:27.000]  當時就是539年
[00:23:27.000 --> 00:23:30.000]  耶和華要去應驗耶利米茲所說的話
[00:23:30.000 --> 00:23:32.000]  就激動波斯王的心
[00:23:32.000 --> 00:23:35.000]  然後他就下詔全國
[00:23:35.000 --> 00:23:36.000]  然後他就說什麼呢
[00:23:36.000 --> 00:23:41.000]  他說天上的神已經將天下的萬國賜給我了
[00:23:41.000 --> 00:23:48.000]  又祝福我在猶大的耶路撒冷為他建造殿院
[00:23:48.000 --> 00:23:51.000]  你們中間凡是他的子民就可以上去
[00:23:51.000 --> 00:23:52.000]  上回去
[00:23:52.000 --> 00:23:54.000]  Go up to Jerusalem
[00:23:54.000 --> 00:23:59.000]  願耶和華你們上帝與他同在
[00:23:59.000 --> 00:24:01.000]  被擄之後
[00:24:01.000 --> 00:24:05.000]  上帝的手仍然去帶領著
[00:24:05.000 --> 00:24:09.000]  仍然去引領著自己的子民
[00:24:09.000 --> 00:24:11.000]  沒有丟下過他們
[00:24:11.000 --> 00:24:13.000]  將他們帶回來
[00:24:13.000 --> 00:24:18.000]  是一個恩典的結束
[00:24:18.000 --> 00:24:20.000]  但也是一個開放的結束
[00:24:20.000 --> 00:24:23.000]  一個開啟的開放的結束
[00:24:23.000 --> 00:24:26.000]  看完《易代志》再去定義自己的時候
[00:24:26.000 --> 00:24:29.000]  到底我們真正屬於誰
[00:24:29.000 --> 00:24:31.000]  然後到最後這兩節
[00:24:31.000 --> 00:24:35.000]  就告訴我們經歷過公元前586年
[00:24:35.000 --> 00:24:39.000]  我們亡國 被擄 流放 再回歸
[00:24:39.000 --> 00:24:41.000]  仍然在帝國底下
[00:24:41.000 --> 00:24:44.000]  但是上帝仍然在助我們
[00:24:44.000 --> 00:24:47.000]  上帝仍然去帶領著我們
[00:24:47.000 --> 00:24:50.000]  這樣去到回憶歷史
[00:24:50.000 --> 00:24:54.000]  可能給我們一些角度去看2020年
[00:24:54.000 --> 00:24:57.000]  在2020年裏面
[00:24:57.000 --> 00:24:59.000]  發生了很多不同的事情
[00:24:59.000 --> 00:25:01.000]  可能你的個人生命
[00:25:01.000 --> 00:25:03.000]  發生了很多不同的事情
[00:25:03.000 --> 00:25:05.000]  可能你的教會
[00:25:05.000 --> 00:25:08.000]  有很多不同的衝擊
[00:25:08.000 --> 00:25:11.000]  世界有疫情影響
[00:25:11.000 --> 00:25:14.000]  工作裏面遇見很多不同的挑戰
[00:25:14.000 --> 00:25:17.000]  或者家庭遇見很多不同的危機
[00:25:17.000 --> 00:25:19.000]  不同的危機
[00:25:19.000 --> 00:25:21.000]  怎樣去回頭看
[00:25:21.000 --> 00:25:25.000]  我們仍然有一個theological perspective
[00:25:25.000 --> 00:25:30.000]  有一個神學的角度
[00:25:30.000 --> 00:25:32.000]  我們能夠去理解
[00:25:32.000 --> 00:25:35.000]  理解上帝在我們身上
[00:25:35.000 --> 00:25:38.000]  仍然沒有放過手
[00:25:38.000 --> 00:25:40.000]  是和我們同行
[00:25:40.000 --> 00:25:42.000]  我們先低頭祈禱
[00:25:42.000 --> 00:25:47.000]  上主我們多謝你
[00:25:47.000 --> 00:25:50.000]  當世界翻天覆地
[00:25:50.000 --> 00:25:53.000]  改朝換代的時候
[00:25:53.000 --> 00:25:58.000]  在我們面對很多未知之數
[00:25:58.000 --> 00:26:02.000]  我們很難做一些打算的時候
[00:26:02.000 --> 00:26:06.000]  但我們知道你仍然是引領著歷史
[00:26:06.000 --> 00:26:10.000]  特別是引領著屬於你的子民
[00:26:10.000 --> 00:26:15.000]  上帝求你再一次提醒我們
[00:26:15.000 --> 00:26:18.000]  你依然是歷史的主宰
[00:26:18.000 --> 00:26:21.000]  縱使疫情橫掃全球
[00:26:21.000 --> 00:26:23.000]  縱使我們每個人的生命
[00:26:23.000 --> 00:26:26.000]  好像被捲入一個漩渦
[00:26:26.000 --> 00:26:28.000]  但我們依然知道
[00:26:28.000 --> 00:26:30.000]  你是那位帶領著
[00:26:30.000 --> 00:26:34.000]  每一張歷史的寫作的神
[00:26:34.000 --> 00:26:36.000]  上帝求你請你親自與我們
[00:26:36.000 --> 00:26:39.000]  每一個屬於你的子民同在
[00:26:39.000 --> 00:26:42.000]  當我們和你還未搞清楚關係的時候
[00:26:42.000 --> 00:26:44.000]  主要求你成為我們的神
[00:26:44.000 --> 00:26:46.000]  讓我們認識你
[00:26:46.000 --> 00:26:51.000]  我們為每一位今天來敬拜的弟兄姊妹
[00:26:51.000 --> 00:26:52.000]  我們祈禱
[00:26:52.000 --> 00:26:55.000]  特別是在一些地方
[00:26:55.000 --> 00:26:56.000]  一些城市
[00:26:56.000 --> 00:26:58.000]  有很多不同的動盪
[00:26:58.000 --> 00:27:01.000]  有很多令人不安的事情發生
[00:27:01.000 --> 00:27:05.000]  主要求你親自與他們同行
[00:27:05.000 --> 00:27:07.000]  我們為香港這個地方
[00:27:07.000 --> 00:27:12.000]  面對很多政局的不穩
[00:27:12.000 --> 00:27:15.000]  很多令人很心酸
[00:27:15.000 --> 00:27:17.000]  不義的事情發生
[00:27:17.000 --> 00:27:22.000]  求主你親自與你的子民同在
[00:27:22.000 --> 00:27:25.000]  求你親自幫助他們
[00:27:25.000 --> 00:27:31.000]  將他們帶到保守的底下
[00:27:31.000 --> 00:27:33.000]  求你親自幫助他們
[00:27:33.000 --> 00:27:34.000]  在他們的城市
[00:27:34.000 --> 00:27:37.000]  縱使在黑暗當中他們能夠發光
[00:27:37.000 --> 00:27:43.000]  主要為美國在最近在 Tennessee
[00:27:43.000 --> 00:27:49.000]  也有炸彈的事情發生
[00:27:49.000 --> 00:27:52.000]  在政局裡面也有很多不安
[00:27:52.000 --> 00:27:56.000]  神讓我們再一次來到你面前
[00:27:56.000 --> 00:27:59.000]  我們能夠知道在上帝你的手中
[00:27:59.000 --> 00:28:01.000]  我們有平安
[00:28:01.000 --> 00:28:04.000]  在一些社會的不安裡面
[00:28:04.000 --> 00:28:10.000]  我們的身份定義於天國子民的身份
[00:28:10.000 --> 00:28:13.000]  不是地上的政局
[00:28:13.000 --> 00:28:15.000]  地上的東西
[00:28:15.000 --> 00:28:17.000]  而是真正屬於你的
[00:28:17.000 --> 00:28:19.000]  你都可以敬拜你
[00:28:19.000 --> 00:28:23.000]  求你親自與我們每一個弟兄姊妹同在
[00:28:23.000 --> 00:28:25.000]  無論我們身處哪個地方
[00:28:25.000 --> 00:28:28.000]  求你自己仍然在我們生命當中坐和
[00:28:28.000 --> 00:28:30.000]  幫助我們成為你自己的子民
[00:28:30.000 --> 00:28:31.000]  成為你的僕人
[00:28:31.000 --> 00:28:34.000]  去聽你的說話
[00:28:34.000 --> 00:28:35.000]  去遵你的說話義行
[00:28:35.000 --> 00:28:37.000]  我們這樣祈禱奉主命求
[00:28:37.000 --> 00:28:44.000]  好,我們完結了剛才的快問快答
[00:28:44.000 --> 00:28:47.000]  我知道有些人說不是我贏嗎?
[00:28:47.000 --> 00:28:49.000]  為什麼去了另一個?
[00:28:49.000 --> 00:28:51.000]  不要緊的
[00:28:51.000 --> 00:28:55.000]  如果剛才贏了我們宣佈的那些
[00:28:55.000 --> 00:29:01.000]  請你email我們info@urbanvoicechurch.com
[00:29:01.000 --> 00:29:04.000]  你說我贏了
[00:29:04.000 --> 00:29:06.000]  我們有紀錄的
[00:29:06.000 --> 00:29:09.000]  所以我們將優惠碼給你
[00:29:09.000 --> 00:29:12.000]  其實都是十元的優惠碼
[00:29:12.000 --> 00:29:18.000]  我們每一個報名去參與課程
[00:29:18.000 --> 00:29:20.000]  連成會的人都是
[00:29:20.000 --> 00:29:22.000]  他們都沒有什麼權利
[00:29:22.000 --> 00:29:24.000]  他們去報名
[00:29:24.000 --> 00:29:30.000]  他們就能夠一起在牧場教室學習上帝的話語
[00:29:30.000 --> 00:29:32.000]  在這裡有三分鐘的時間
[00:29:32.000 --> 00:29:38.000]  告訴大家有什麼新的動向
[00:29:38.000 --> 00:29:41.000]  我們網上的進修課程
[00:29:41.000 --> 00:29:44.000]  剛才麗仙都已經報告了
[00:29:44.000 --> 00:29:49.000]  你去到我們的slashclass的網頁
[00:29:49.000 --> 00:29:50.000]  你就可以找到
[00:29:50.000 --> 00:29:52.000]  你就可以去報名
[00:29:52.000 --> 00:29:54.000]  譬如你報名參加這個
[00:29:54.000 --> 00:29:59.000]  你就可以輸入特價碼
[00:29:59.000 --> 00:30:00.000]  沒有都不要緊
[00:30:00.000 --> 00:30:01.000]  其實都已經很便宜
[00:30:01.000 --> 00:30:03.000]  因為我們的意象是什麼呢?
[00:30:03.000 --> 00:30:06.000]  我們希望我們的主流學或者網上課程
[00:30:06.000 --> 00:30:08.000]  能夠是affordable(可接受)
[00:30:08.000 --> 00:30:10.000]  和flexible(彈性)
[00:30:10.000 --> 00:30:14.000]  正如我們和Northern Seminary(北東教會)合作的時候
[00:30:14.000 --> 00:30:17.000]  大家的意象其實都是一樣
[00:30:17.000 --> 00:30:20.000]  我們希望能夠使全球的人
[00:30:20.000 --> 00:30:23.000]  發展這個士工的時候
[00:30:23.000 --> 00:30:27.000]  讓每一個神國的子民都能夠得到助紂
[00:30:27.000 --> 00:30:30.000]  好,這個是我們新的一年
[00:30:30.000 --> 00:30:31.000]  2021年的時候
[00:30:31.000 --> 00:30:33.000]  我們希望能夠做到的
[00:30:33.000 --> 00:30:34.000]  今天是live(直播)
[00:30:34.000 --> 00:30:36.000]  我們希望大家是ok(可以)
[00:30:36.000 --> 00:30:37.000]  是喜歡的
[00:30:37.000 --> 00:30:40.000]  如果你覺得繼續可以做live(直播)的
[00:30:40.000 --> 00:30:42.000]  請你給我一個1好嗎?
[00:30:42.000 --> 00:30:47.000]  我知道有很多朋友已經register(登記)了class(課程)
[00:30:47.000 --> 00:30:49.000]  Vicky已經register(登記)了
[00:30:49.000 --> 00:30:54.000]  也有一些朋友問一些class(課程)的問題
[00:30:54.000 --> 00:31:00.000]  2021年我們就會繼續有live(直播)
[00:31:00.000 --> 00:31:05.000]  同樣我們有新的series(系列)叫做《舊約》網上行
[00:31:05.000 --> 00:31:07.000]  因為去年
[00:31:07.000 --> 00:31:09.000]  不是去年,是今年
[00:31:09.000 --> 00:31:13.000]  去年年中的時候就做了《聖經》的網上行
[00:31:13.000 --> 00:31:14.000]  《部主腳鐘》
[00:31:14.000 --> 00:31:15.000]  《耶穌的生平》
[00:31:15.000 --> 00:31:17.000]  我決定一月開始
[00:31:17.000 --> 00:31:20.000]  我們就會有一個《舊約》網上行
[00:31:20.000 --> 00:31:21.000]  由《舊約》開始
[00:31:21.000 --> 00:31:23.000]  我們一起直接Google Earth
[00:31:23.000 --> 00:31:26.000]  來看《聖經》的故事
[00:31:26.000 --> 00:31:27.000]  下個禮拜
[00:31:27.000 --> 00:31:29.000]  12月31日
[00:31:29.000 --> 00:31:30.000]  禮拜四
[00:31:30.000 --> 00:31:33.000]  我們就有一個countdown(倒數)的時間
[00:31:33.000 --> 00:31:36.000]  希望能夠在這裡
[00:31:36.000 --> 00:31:42.000]  給大家一些網上的資源
[00:31:42.000 --> 00:31:44.000]  特別是我們網上的課程
[00:31:44.000 --> 00:31:46.000]  能夠幫助大英姐妹
[00:31:46.000 --> 00:31:47.000]  在不同的地方
[00:31:47.000 --> 00:31:51.000]  我們都能夠得到主的祝福
[00:31:51.000 --> 00:31:53.000]  在這裡我想點一首歌給大家
[00:31:53.000 --> 00:31:56.000]  是Brenda為我們預備的這首歌
[00:31:57.000 --> 00:32:01.000]  《耶穌的生平》
[00:32:01.000 --> 00:32:09.000]  (音樂)
[00:32:09.000 --> 00:32:15.000]  耶穌萬有主宰
[00:32:15.000 --> 00:32:22.000]  惟有祢之榮 此生尊貴
[00:32:22.000 --> 00:32:29.000]  榮耀憐憫公義
[00:32:29.000 --> 00:32:36.000]  來讓我向祢舉手讚美
[00:32:36.000 --> 00:32:42.000]  耶穌獨有的主
[00:32:42.000 --> 00:32:49.000]  從沒有哪個能與祢相比
[00:32:49.000 --> 00:32:56.000]  傳遞跪拜呼福
[00:32:56.000 --> 00:33:01.000]  齊眾讚向祢屈膝敬拜
[00:33:01.000 --> 00:33:06.000]  懷氣當耶穌寫生
[00:33:06.000 --> 00:33:09.000]  講悲事請救
[00:33:09.000 --> 00:33:16.000]  願意犧牲一切救贖我
[00:33:16.000 --> 00:33:22.000]  並賜予聖靈光照與報受
[00:33:22.000 --> 00:33:28.000]  重新建築何須生命
[00:33:28.000 --> 00:33:36.000]  懷氣當耶穌掌管世間所有
[00:33:36.000 --> 00:33:43.000]  全命大能都歸我主
[00:33:43.000 --> 00:33:49.000]  惟有祢背受 懂得的稱頌
[00:33:49.000 --> 00:33:57.000]  永美聖潔永貴與祢
[00:33:57.000 --> 00:34:01.000]  (音樂)
[00:34:01.000 --> 00:34:09.000]  懷氣當耶穌掌管世間所有
[00:34:09.000 --> 00:34:16.000]  全命大能都歸我主
[00:34:16.000 --> 00:34:22.000]  惟有祢背受 懂得的稱頌
[00:34:22.000 --> 00:34:29.000]  永美聖潔永貴與祢
[00:34:29.000 --> 00:34:37.000]  惟有祢背受 懂得的稱頌
[00:34:37.000 --> 00:34:46.000]  永美聖潔永貴與祢
[00:34:46.000 --> 00:34:49.920]  (MING PAO CANADA | MING PAO TORONTO)

