
[00:00:00.000 --> 00:00:07.740]  多謝Carmen提醒我們教會有什麼重要的事情
[00:16:53.420 --> 00:16:55.420]  所以你明白 為什麼保羅這麼緊張
[00:16:55.420 --> 00:16:57.420]  這麼大發熱心
[00:16:57.420 --> 00:17:01.420]  不是因為他覺得他是上帝的子民
[00:17:01.420 --> 00:17:03.420]  他們那班人是上帝的子民
[00:17:03.420 --> 00:17:05.420]  我們就應當如此行
[00:17:05.420 --> 00:17:07.420]  並且我們要大發熱心
[00:17:07.420 --> 00:17:10.420]  所有其他我們同樣種族的自己人
[00:17:10.420 --> 00:17:12.420]  我們都要去守律法
[00:17:12.420 --> 00:17:15.420]  有這樣的背景 你想想
[00:17:15.420 --> 00:17:18.420]  突然間有基督教會出現
[00:17:18.420 --> 00:17:21.420]  初期的教會是什麼人多
[00:17:21.420 --> 00:17:27.420]  猶太人 或者我們今天叫做Messianic Jews
[00:17:27.420 --> 00:17:31.420]  那些信耶穌是彌賽亞是救主的
[00:17:31.420 --> 00:17:34.420]  那班猶太人叫做Messianic Jews
[00:17:34.420 --> 00:17:38.420]  突然間有教會出現
[00:17:38.420 --> 00:17:42.420]  自己人 他們相信耶穌
[00:17:42.420 --> 00:17:46.420]  相信耶穌是救主彌賽亞來到
[00:17:46.420 --> 00:17:48.420]  在十字架上受苦
[00:17:48.420 --> 00:17:50.420]  這個已經是承諾了
[00:17:50.420 --> 00:17:53.420]  因為我們的救主沒理由這樣
[00:17:53.420 --> 00:17:56.420]  所以對猶太人來說是一個絆腳石
[00:17:56.420 --> 00:17:59.420]  更加就是他們信了耶穌之後
[00:17:59.420 --> 00:18:01.420]  他們繼續去擴張
[00:18:01.420 --> 00:18:05.420]  他們傳一個死而復活的耶穌
[00:18:05.420 --> 00:18:08.420]  對於當時的超正統猶太人
[00:18:08.420 --> 00:18:10.420]  或者保羅自己來說
[00:18:10.420 --> 00:18:13.420]  這個更加不能夠去接納
[00:18:13.420 --> 00:18:15.420]  所以你這樣的背景就明白
[00:18:15.420 --> 00:18:19.420]  為什麼這個訴羅不是因為撩交打
[00:18:19.420 --> 00:18:24.420]  他不是因為真的想去殺人
[00:18:24.420 --> 00:18:27.420]  而是他為了上帝的國大發熱心
[00:18:27.420 --> 00:18:30.420]  為了他自己本身所信的東西
[00:18:30.420 --> 00:18:33.420]  縱使他現在知道是錯誤
[00:18:33.420 --> 00:18:35.420]  他去大發熱心
[00:18:35.420 --> 00:18:37.420]  所以他盡他的能力
[00:18:37.420 --> 00:18:38.420]  就是什麼
[00:18:38.420 --> 00:18:42.420]  要去停止教會的擴張
[00:18:42.420 --> 00:18:44.420]  這個是史萊姆傳第九章
[00:18:44.420 --> 00:18:46.420]  如果你知道他做了什麼的時候
[00:18:46.420 --> 00:18:48.420]  你知道之前發生什麼事
[00:18:48.420 --> 00:18:51.420]  第七章就是史提反
[00:18:51.420 --> 00:18:54.420]  第一個猶太的基督徒
[00:18:54.420 --> 00:18:56.420]  是被殉道的
[00:18:56.420 --> 00:18:58.420]  人們用石頭打他
[00:18:58.420 --> 00:19:02.420]  原來保羅又在中間
[00:19:02.420 --> 00:19:06.420]  所以他是其中一個大佬
[00:19:06.420 --> 00:19:11.420]  他去允許這件事發生
[00:19:11.420 --> 00:19:13.420]  但是八章交代了其他東西
[00:19:13.420 --> 00:19:16.420]  第九章他就出發
[00:19:16.420 --> 00:19:18.420]  你看著地圖
[00:19:18.420 --> 00:19:21.420]  他從耶路撒冷向北邊走
[00:19:21.420 --> 00:19:23.420]  當然他不會直接向北邊走
[00:19:23.420 --> 00:19:25.420]  因為北邊是什麼人
[00:19:25.420 --> 00:19:27.420]  北邊是撒瑪利亞人
[00:19:27.420 --> 00:19:29.420]  懂一點背景的話
[00:19:29.420 --> 00:19:31.420]  總之撒瑪利亞人和猶太人是不合的
[00:19:31.420 --> 00:19:33.420]  不會一起吃飯
[00:19:33.420 --> 00:19:34.420]  也不會見到大家
[00:19:34.420 --> 00:19:36.420]  也不會去大家的地方
[00:19:36.420 --> 00:19:38.420]  所以作為一個超正統猶太人
[00:19:38.420 --> 00:19:42.420]  他就繞過北邊的撒瑪利亞山地
[00:19:42.420 --> 00:19:43.420]  然後上到上面
[00:19:43.420 --> 00:19:46.420]  北邊的加利利海附近的加利利
[00:19:46.420 --> 00:19:48.420]  然後再攀上去
[00:19:48.420 --> 00:19:50.420]  我們今天叫做高蘭高地的地方
[00:19:50.420 --> 00:19:52.420]  高蘭高地攀山越嶺
[00:19:52.420 --> 00:19:56.420]  沿過黑門山
[00:19:56.420 --> 00:19:59.420]  然後一直向東北邊
[00:19:59.420 --> 00:20:00.420]  去大馬士革
[00:20:00.420 --> 00:20:02.420]  就是今天敘利亞一個很大的城市
[00:20:02.420 --> 00:20:05.420]  全程大概150英里
[00:20:05.420 --> 00:20:06.420]  一六天時間
[00:20:06.420 --> 00:20:09.420]  我相信他應該很趕路
[00:20:09.420 --> 00:20:10.420]  很趕路
[00:20:10.420 --> 00:20:13.420]  但我有一點點知道保羅的身世
[00:20:13.420 --> 00:20:16.420]  或者保羅自己是法治創人的背景的時候
[00:20:16.420 --> 00:20:19.420]  你就知道他一心一意想做什麼
[00:20:19.420 --> 00:20:21.420]  去大馬士革
[00:20:21.420 --> 00:20:24.420]  奇怪為什麼去大馬士革
[00:20:24.420 --> 00:20:25.420]  為什麼不在耶路撒冷
[00:20:25.420 --> 00:20:28.420]  耶路撒冷也有初期教會的信徒
[00:20:28.420 --> 00:20:31.420]  因為你知道在史坦傳的交代裡面
[00:20:31.420 --> 00:20:32.420]  那個技術裡面
[00:20:32.420 --> 00:20:34.420]  就是初期教會
[00:20:34.420 --> 00:20:37.420]  史提反殉道之後
[00:20:37.420 --> 00:20:38.420]  就四散
[00:20:38.420 --> 00:20:39.420]  因為大受迫害
[00:20:39.420 --> 00:20:42.420]  所以那些基督徒就到處跑
[00:20:42.420 --> 00:20:43.420]  跑去避難
[00:20:43.420 --> 00:20:45.420]  或者跑去其他地方
[00:20:45.420 --> 00:20:48.420]  他就帶著福音去其他地方
[00:20:48.420 --> 00:20:51.420]  你知道大馬士革是什麼地方
[00:20:51.420 --> 00:20:54.420]  大馬士革是當時的紐約
[00:20:54.420 --> 00:20:56.420]  當時的紐約
[00:20:56.420 --> 00:20:58.420]  是世界的通道
[00:20:58.420 --> 00:21:00.420]  當然加拿大已經是世界通道
[00:21:00.420 --> 00:21:02.420]  但去到大馬士革是一個大的城市
[00:21:02.420 --> 00:21:06.420]  一個在中東東南西北的通路
[00:21:06.420 --> 00:21:08.420]  如果你到了大馬士革
[00:21:08.420 --> 00:21:11.420]  你就可以去到今天的伊拉克
[00:21:11.420 --> 00:21:13.420]  當時其中一個文化的中心
[00:21:13.420 --> 00:21:15.420]  就是米索不達米亞
[00:21:15.420 --> 00:21:16.420]  如果轉左的話
[00:21:16.420 --> 00:21:17.420]  你就去到今天的土耳其
[00:21:17.420 --> 00:21:18.420]  就是小亞細亞
[00:21:18.420 --> 00:21:20.420]  或者去到歐洲
[00:21:20.420 --> 00:21:23.420]  那是一個很重要的十字路口
[00:21:23.420 --> 00:21:25.420]  在地理上來說
[00:21:25.420 --> 00:21:27.420]  可以這麼說
[00:21:27.420 --> 00:21:30.420]  大馬士革就是地極的開始
[00:21:30.420 --> 00:21:32.420]  記得史坦傳第一章
[00:21:32.420 --> 00:21:33.420]  耶穌吩咐他們門徒
[00:21:33.420 --> 00:21:36.420]  從耶路撒冷去哪裡
[00:21:36.420 --> 00:21:38.420]  猶太傳遞
[00:21:38.420 --> 00:21:42.420]  撒瑪利亞直到地極
[00:21:42.420 --> 00:21:44.420]  所以他們四散的時候
[00:21:44.420 --> 00:21:48.420]  這些基督徒相信有很多去了大馬士革
[00:21:48.420 --> 00:21:50.420]  去一個很重要的城市
[00:21:50.420 --> 00:21:53.420]  然後他們帶著道就去其他地方
[00:21:53.420 --> 00:21:54.420]  所以如果你想一下
[00:21:54.420 --> 00:21:55.420]  你是一個法理財人
[00:21:55.420 --> 00:21:57.420]  一個大發熱心的人
[00:21:57.420 --> 00:21:59.420]  你盼望上帝的國會臨到
[00:21:59.420 --> 00:22:03.420]  復活的世界會臨到
[00:22:03.420 --> 00:22:04.420]  你第一步要做什麼
[00:22:04.420 --> 00:22:07.420]  你就不是留在耶路撒冷
[00:22:07.420 --> 00:22:09.420]  你就要趕緊的
[00:22:09.420 --> 00:22:11.420]  好像要去
[00:22:11.420 --> 00:22:14.420]  剛剛COVID的時候
[00:22:14.420 --> 00:22:17.420]  人們不是很留意COVID的擴張散佈嗎
[00:22:17.420 --> 00:22:19.420]  經常看著世界地圖
[00:22:19.420 --> 00:22:20.420]  哪裡擴張到哪裡
[00:22:20.420 --> 00:22:22.420]  快要來到美國了
[00:22:22.420 --> 00:22:23.420]  為什麼不封關
[00:22:23.420 --> 00:22:25.420]  我們那時候很害怕
[00:22:25.420 --> 00:22:28.420]  這個就是保羅當時在想的
[00:22:28.420 --> 00:22:30.420]  那些基督徒到處擴散
[00:22:30.420 --> 00:22:31.420]  好像病毒一樣
[00:22:31.420 --> 00:22:32.420]  不行
[00:22:32.420 --> 00:22:33.420]  一定要去哪裡
[00:22:33.420 --> 00:22:35.420]  一定要去他們最前線
[00:22:35.420 --> 00:22:37.420]  最front line的地方
[00:22:37.420 --> 00:22:40.420]  來將基督教阻截
[00:22:40.420 --> 00:22:41.420]  你不阻截的話
[00:22:41.420 --> 00:22:42.420]  就很大件事
[00:22:42.420 --> 00:22:45.420]  因為上帝的國是不會臨到
[00:22:45.420 --> 00:22:48.420]  我們知道
[00:22:48.420 --> 00:22:50.420]  為什麼這麼遠的水路
[00:22:50.420 --> 00:22:53.420]  要走到那裡
[00:22:53.420 --> 00:22:55.420]  在保羅的mindset
[00:22:55.420 --> 00:22:57.420]  或者在他的心理裡面
[00:22:57.420 --> 00:23:00.420]  在他當時的概念裡面
[00:23:00.420 --> 00:23:03.420]  你知道猶太教
[00:23:03.420 --> 00:23:04.420]  可以這樣總結
[00:23:04.420 --> 00:23:06.420]  當時的猶太教
[00:23:06.420 --> 00:23:07.420]  起碼法理上
[00:23:07.420 --> 00:23:10.420]  可以有三個T來總結
[00:23:10.420 --> 00:23:12.420]  第一就是時間
[00:23:12.420 --> 00:23:16.420]  第二就是律法
[00:23:16.420 --> 00:23:19.420]  第三就是聖殿
[00:23:19.420 --> 00:23:21.420]  什麼叫時間
[00:23:21.420 --> 00:23:24.420]  就是說他們守安息日
[00:23:24.420 --> 00:23:25.420]  是很重要的
[00:23:25.420 --> 00:23:27.420]  節日是很重要的
[00:23:27.420 --> 00:23:29.420]  這個不只是他文化身份的一部分
[00:23:29.420 --> 00:23:32.420]  也是他認為要嚴守律法的時候
[00:23:32.420 --> 00:23:34.420]  然後帶到上帝的國
[00:23:34.420 --> 00:23:35.420]  第二個不需要說了
[00:23:35.420 --> 00:23:36.420]  就是律法
[00:23:36.420 --> 00:23:37.420]  摩西律法
[00:23:37.420 --> 00:23:39.420]  我們今天的舊約聖經
[00:23:39.420 --> 00:23:40.420]  希伯來聖經
[00:23:40.420 --> 00:23:42.420]  或者那些口傳的律法
[00:23:42.420 --> 00:23:45.420]  今天到現在都有很多這樣的口傳律法
[00:23:45.420 --> 00:23:48.420]  在聖經裡面沒有說的
[00:23:48.420 --> 00:23:50.420]  比如潔正詞等等這些
[00:23:50.420 --> 00:23:51.420]  舊約聖經哪有說的
[00:23:51.420 --> 00:23:53.420]  但是從哪裡來的
[00:23:53.420 --> 00:23:55.420]  是拉比的口傳的傳統
[00:23:55.420 --> 00:23:57.420]  那些tradition那裡來的
[00:23:57.420 --> 00:23:58.420]  第三個更加重要的
[00:23:58.420 --> 00:24:00.420]  就是聖殿
[00:24:00.420 --> 00:24:02.420]  聖殿在哪裡
[00:24:02.420 --> 00:24:04.420]  耶路撒冷
[00:24:04.420 --> 00:24:08.420]  在他的對世界的理解裡面
[00:24:08.420 --> 00:24:11.420]  最聖潔最神聖的地方在哪裡
[00:24:11.420 --> 00:24:14.420]  就是你給他地圖
[00:24:14.420 --> 00:24:16.420]  他就可以GPS讀到給你聽
[00:24:16.420 --> 00:24:18.420]  這裡就是最聖潔
[00:24:18.420 --> 00:24:20.420]  哪裡最聖潔
[00:24:20.420 --> 00:24:25.420]  就算世界各地不同的猶太人都是這樣
[00:24:25.420 --> 00:24:27.420]  他向著耶路撒冷祈禱
[00:24:27.420 --> 00:24:29.420]  向著耶路撒冷祈禱
[00:24:29.420 --> 00:24:30.420]  我記得有一次坐飛機的時候
[00:24:30.420 --> 00:24:31.420]  有些團友問我
[00:24:31.420 --> 00:24:33.420]  正在去塔拉雲湖
[00:24:33.420 --> 00:24:36.420]  他說為什麼他們在飛機上走的時候
[00:24:36.420 --> 00:24:37.420]  不需要再sit belt
[00:24:37.420 --> 00:24:40.420]  他們就走去後面廁所那裡
[00:24:40.420 --> 00:24:42.420]  就是空位的地方
[00:24:42.420 --> 00:24:45.420]  他就向著某個方向去祈禱
[00:24:45.420 --> 00:24:50.420]  或者等著上機的時候
[00:24:50.420 --> 00:24:53.420]  他們又向著玻璃去祈禱
[00:24:53.420 --> 00:24:56.420]  其實他就向著耶路撒冷祈禱
[00:24:56.420 --> 00:24:57.420]  為什麼向著耶路撒冷祈禱
[00:24:57.420 --> 00:24:59.420]  而不向芝加哥
[00:24:59.420 --> 00:25:01.420]  那有什麼好呢
[00:25:01.420 --> 00:25:03.420]  就是pothole
[00:25:03.420 --> 00:25:04.420]  pothole多
[00:25:04.420 --> 00:25:05.420]  tax多
[00:25:05.420 --> 00:25:06.420]  corruption多
[00:25:06.420 --> 00:25:08.420]  這三個最出名的
[00:25:08.420 --> 00:25:10.420]  因為這裡不是聖城
[00:25:10.420 --> 00:25:12.420]  這裡不是神聖的地方
[00:25:12.420 --> 00:25:15.420]  耶路撒冷就是上帝所居住的地方
[00:25:15.420 --> 00:25:16.420]  temple
[00:25:16.420 --> 00:25:18.420]  是最聖潔的地方
[00:25:18.420 --> 00:25:20.420]  最近最近向著的地方
[00:25:20.420 --> 00:25:21.420]  這個就是最神聖
[00:25:21.420 --> 00:25:22.420]  神所在的地方
[00:25:22.420 --> 00:25:24.420]  神在那裡出現
[00:25:24.420 --> 00:25:26.420]  神在那裡顯現
[00:25:26.420 --> 00:25:28.420]  所以如果你這樣想的時候
[00:25:28.420 --> 00:25:31.420]  你就發現在保羅的世界裡面
[00:25:31.420 --> 00:25:32.420]  其實有幾個圈
[00:25:32.420 --> 00:25:35.420]  第一個圈最中心的圈
[00:25:35.420 --> 00:25:37.420]  就是聖殿
[00:25:37.420 --> 00:25:38.420]  知聖所
[00:25:38.420 --> 00:25:40.420]  然後外面那個圈
[00:25:40.420 --> 00:25:42.420]  就沒有那麼神聖
[00:25:42.420 --> 00:25:44.420]  猶太傳地
[00:25:44.420 --> 00:25:46.420]  再外面一點
[00:25:46.420 --> 00:25:47.420]  就更加是世俗
[00:25:47.420 --> 00:25:49.420]  撒瑪利亞
[00:25:49.420 --> 00:25:51.420]  不同種族的人
[00:25:51.420 --> 00:25:53.420]  跟我們不合的那群人
[00:25:53.420 --> 00:25:56.420]  再外面一點就是那些所謂的外邦人
[00:25:56.420 --> 00:25:59.420]  更加跟我們是拉不上關係的
[00:25:59.420 --> 00:26:01.420]  那些就是profane
[00:26:01.420 --> 00:26:04.420]  由sacred to profane
[00:26:04.420 --> 00:26:07.420]  就在一個這樣的mindset裡面
[00:26:07.420 --> 00:26:09.420]  你就可以理解到
[00:26:09.420 --> 00:26:13.420]  當保羅離開耶路撒冷
[00:26:13.420 --> 00:26:16.420]  他不是一個羅馬的公民
[00:26:16.420 --> 00:26:19.420]  羅馬公民就是出境入境
[00:26:19.420 --> 00:26:22.420]  他拿著護照去別的地方
[00:26:22.420 --> 00:26:24.420]  好像我們去別的地方
[00:26:24.420 --> 00:26:25.420]  別的國家
[00:26:25.420 --> 00:26:27.420]  保羅不是單單一個這樣的心態
[00:26:27.420 --> 00:26:29.420]  一個正統的猶太人
[00:26:29.420 --> 00:26:31.420]  他是離開最神聖的地方
[00:26:31.420 --> 00:26:34.420]  去到敵人的地方
[00:26:34.420 --> 00:26:36.420]  敵人的地方
[00:26:36.420 --> 00:26:39.420]  每個地方都有一個故事
[00:26:39.420 --> 00:26:42.420]  每個地方都有它的story
[00:26:42.420 --> 00:26:45.420]  特別是聖經的地方
[00:26:45.420 --> 00:26:47.420]  大馬式是什麼地方
[00:26:47.420 --> 00:26:49.420]  在舊約到新約
[00:26:49.420 --> 00:26:52.420]  和大馬式的人
[00:26:52.420 --> 00:26:54.420]  或者亞蘭人舊約
[00:26:54.420 --> 00:26:58.420]  一直都沒有好過
[00:26:58.420 --> 00:26:59.420]  經常都打仗
[00:26:59.420 --> 00:27:04.420]  所以保羅是正在進入一個敵人的地方
[00:27:04.420 --> 00:27:12.420]  他更加不會預期在那裡見到上帝
[00:27:12.420 --> 00:27:16.420]  你想想保羅如果去越來越遠的時候
[00:27:16.420 --> 00:27:19.420]  到時候祈禱他會向哪裡祈禱
[00:27:19.420 --> 00:27:20.420]  不是向前面
[00:27:20.420 --> 00:27:22.420]  是向後面
[00:27:22.420 --> 00:27:24.420]  因為耶路撒冷在他後面
[00:27:24.420 --> 00:27:28.420]  神的榮耀沒有理由在那裡出現
[00:27:28.420 --> 00:27:31.420]  但是就是復活的主基督
[00:27:31.420 --> 00:27:35.420]  在那裡向他顯現
[00:27:35.420 --> 00:27:38.420]  你仔細想一想在基督的復活之後
[00:27:38.420 --> 00:27:42.420]  其實有很多這樣的故事都和這些有關
[00:27:42.420 --> 00:27:44.420]  譬如路加福音第24章
[00:27:44.420 --> 00:27:46.420]  兩個門徒傷心欲絕
[00:27:46.420 --> 00:27:48.420]  他們覺得耶穌死了
[00:27:48.420 --> 00:27:50.420]  不會復活的
[00:27:50.420 --> 00:27:51.420]  怎麼辦
[00:27:51.420 --> 00:27:54.420]  他們就離開耶路撒冷去二馬五師
[00:27:54.420 --> 00:27:56.420]  二馬五師是耶路撒冷的西邊
[00:27:56.420 --> 00:27:58.420]  離開耶路撒冷
[00:27:58.420 --> 00:28:00.420]  誰知道走著走著的時候
[00:28:00.420 --> 00:28:02.420]  誰和他們走
[00:28:02.420 --> 00:28:05.420]  就是耶穌和他們走
[00:28:05.420 --> 00:28:08.420]  耶穌居然不是在耶路撒冷和他們出現
[00:28:08.420 --> 00:28:11.420]  一個榮耀的上帝不是在耶路撒冷出現
[00:28:11.420 --> 00:28:14.420]  而是在四周出現
[00:28:14.420 --> 00:28:17.420]  在更加不會預期祂出現的地方
[00:28:17.420 --> 00:28:18.420]  祂就出現了
[00:28:18.420 --> 00:28:20.420]  所以這是第一點
[00:28:20.420 --> 00:28:24.420]  第二點就是一個根本不會預期
[00:28:24.420 --> 00:28:28.420]  在他們生命裡面出現的一個人
[00:28:28.420 --> 00:28:30.420]  就是保羅自己
[00:28:30.420 --> 00:28:32.420]  剛才我說了一點保羅的背景
[00:28:32.420 --> 00:28:34.420]  大概我們都猜到了
[00:28:34.420 --> 00:28:38.420]  沒理由這個人會相信耶穌
[00:28:38.420 --> 00:28:40.420]  沒理由
[00:28:40.420 --> 00:28:42.420]  in fact
[00:28:42.420 --> 00:28:45.420]  當保羅真是信主之後
[00:28:45.420 --> 00:28:47.420]  第九章之後
[00:28:47.420 --> 00:28:48.420]  史瓦蘭傳
[00:28:48.420 --> 00:28:51.420]  他去到耶路撒冷的教會
[00:28:51.420 --> 00:28:53.420]  那些人信不信他
[00:28:53.420 --> 00:28:55.420]  比我都不信
[00:28:55.420 --> 00:28:58.420]  那裡的人都在顫抖
[00:28:58.420 --> 00:29:00.420]  因為這個應該是艷仔
[00:29:00.420 --> 00:29:03.420]  滲進來這裡想做些什麼
[00:29:03.420 --> 00:29:07.420]  結果因為有一個門徒叫阿拉利亞
[00:29:07.420 --> 00:29:10.420]  他親自去接他進來
[00:29:10.420 --> 00:29:12.420]  然後巴拿巴親自接他進來
[00:29:12.420 --> 00:29:14.420]  款待他進來
[00:29:14.420 --> 00:29:16.420]  他才能進到教會
[00:29:16.420 --> 00:29:17.420]  很自然
[00:29:17.420 --> 00:29:19.420]  你想想你身邊的人
[00:29:19.420 --> 00:29:22.420]  可能有很多都沒什麼機會信主
[00:29:22.420 --> 00:29:23.420]  你覺得對嗎
[00:29:23.420 --> 00:29:26.420]  你可能會有一群朋友
[00:29:26.420 --> 00:29:29.420]  你可能會這樣分級數
[00:29:29.420 --> 00:29:32.420]  可能對信仰有些開放
[00:29:32.420 --> 00:29:34.420]  有些興趣
[00:29:34.420 --> 00:29:37.420]  OK 他們可能會近一點
[00:29:37.420 --> 00:29:39.420]  我們很自然會這樣分
[00:29:39.420 --> 00:29:41.420]  有些完全是和你反對的
[00:29:41.420 --> 00:29:43.420]  對信仰是反對的
[00:29:43.420 --> 00:29:45.420]  叫他教會永遠都不會來
[00:29:45.420 --> 00:29:47.420]  那些根本沒可能
[00:29:47.420 --> 00:29:49.420]  這個故事發生
[00:29:49.420 --> 00:29:51.420]  偏偏相反
[00:29:51.420 --> 00:29:54.420]  在一個不配的生命裡面就出現
[00:29:54.420 --> 00:29:58.420]  扭轉了這個人的一生
[00:29:58.420 --> 00:30:00.420]  也扭轉了基督教歷史
[00:30:00.420 --> 00:30:04.420]  上帝救贖歷史的所有一切
[00:30:04.420 --> 00:30:05.420]  新的一章就開始
[00:30:05.420 --> 00:30:10.420]  在這個根本是不配的人身上
[00:30:10.420 --> 00:30:13.420]  復活的主就向他演
[00:30:13.420 --> 00:30:17.420]  所以為什麼保羅最後說他不配
[00:30:17.420 --> 00:30:20.420]  如果你看看小林傳的脈絡
[00:30:20.420 --> 00:30:22.420]  剛才我們交代了一點
[00:30:22.420 --> 00:30:24.420]  第七章說什麼
[00:30:24.420 --> 00:30:29.420]  第七章說史提反的殉道
[00:30:29.420 --> 00:30:31.420]  史提反殉道有什麼好說
[00:30:31.420 --> 00:30:33.420]  其實不是殉道那一刻有東西說
[00:30:33.420 --> 00:30:35.420]  而是講道那部分有東西說
[00:30:35.420 --> 00:30:37.420]  因為是一篇很長很長的道
[00:30:37.420 --> 00:30:39.420]  很長的道
[00:30:39.420 --> 00:30:40.420]  但是說什麼呢
[00:30:40.420 --> 00:30:41.420]  很長的道
[00:30:41.420 --> 00:30:42.420]  你不用回去聽
[00:30:42.420 --> 00:30:43.420]  我今天告訴你一分鐘
[00:30:43.420 --> 00:30:46.420]  史提反由頭到尾說
[00:30:46.420 --> 00:30:49.420]  其實就是一個救恩歷史的故事
[00:30:49.420 --> 00:30:52.420]  就是說上帝在救約整個歷史裡面
[00:30:52.420 --> 00:30:54.420]  在哪個地方出現過
[00:30:54.420 --> 00:30:57.420]  他首先在米索不達邁瓦講
[00:30:57.420 --> 00:31:00.420]  在吾人呼召阿巴罕的時候
[00:31:00.420 --> 00:31:02.420]  榮耀的上帝向他顯現
[00:31:02.420 --> 00:31:09.420]  然後在曠野那裡向摩西和馬爾穆文顯現
[00:31:09.420 --> 00:31:11.420]  然後一直講下去
[00:31:11.420 --> 00:31:12.420]  但是很奇怪
[00:31:12.420 --> 00:31:15.420]  史提反就是沒有說什麼
[00:31:15.420 --> 00:31:19.420]  神的榮耀在耶路撒冷出現
[00:31:19.420 --> 00:31:21.420]  這個他隻字不提
[00:31:21.420 --> 00:31:22.420]  在猶太人眼中
[00:31:22.420 --> 00:31:25.420]  這個是夢寐以求的good old days
[00:31:25.420 --> 00:31:29.420]  希望能夠回去第一聖殿被獻的時候
[00:31:29.420 --> 00:31:30.420]  獻殿的時候
[00:31:30.420 --> 00:31:31.420]  所有人獻殿的時候
[00:31:31.420 --> 00:31:32.420]  那種威榮
[00:31:32.420 --> 00:31:36.420]  上帝的榮光充滿整個的聖殿
[00:31:36.420 --> 00:31:37.420]  耶路撒冷的聖殿
[00:31:37.420 --> 00:31:39.420]  然後地都震了
[00:31:39.420 --> 00:31:42.420]  上帝的榮耀淋到我們中間
[00:31:42.420 --> 00:31:44.420]  這個是good old days
[00:31:44.420 --> 00:31:46.420]  但是史提反卻沒有說
[00:31:46.420 --> 00:31:48.420]  還加了一句什麼呢
[00:31:48.420 --> 00:31:49.420]  他說你知道嗎
[00:31:49.420 --> 00:31:52.420]  至高者其實是不用住在人手所造的殿
[00:31:52.420 --> 00:31:54.420]  其實他就指著那殿
[00:31:54.420 --> 00:31:56.420]  所以那些正統猶太人
[00:31:56.420 --> 00:31:57.420]  保羅包括
[00:31:57.420 --> 00:31:59.420]  是不是很討厭這個人
[00:31:59.420 --> 00:32:00.420]  講哪一套講到這樣呢
[00:32:00.420 --> 00:32:02.420]  不單止是一篇爛道
[00:32:02.420 --> 00:32:04.420]  當然是對我們挑釁的道
[00:32:04.420 --> 00:32:08.420]  於是他們就拿起石頭就扔死他
[00:32:08.420 --> 00:32:11.420]  但是你看到史提反所講的是什麼
[00:32:11.420 --> 00:32:12.420]  至高者
[00:32:12.420 --> 00:32:13.420]  神的榮耀
[00:32:13.420 --> 00:32:16.420]  不是限制於在耶路撒冷
[00:32:16.420 --> 00:32:17.420]  在你心裡面
[00:32:17.420 --> 00:32:21.420]  那個所謂sacred place
[00:32:21.420 --> 00:32:23.420]  四周圍都可以顯現
[00:32:23.420 --> 00:32:25.420]  因為基督已經復活
[00:32:25.420 --> 00:32:26.420]  第八章
[00:32:26.420 --> 00:32:28.420]  講到費力
[00:32:28.420 --> 00:32:29.420]  去到傳道
[00:32:29.420 --> 00:32:30.420]  去哪裡傳啊
[00:32:30.420 --> 00:32:31.420]  不是耶路撒冷
[00:32:31.420 --> 00:32:33.420]  叫他去撒瑪利亞
[00:32:33.420 --> 00:32:35.420]  仇家的地方去傳道
[00:32:35.420 --> 00:32:37.420]  然後有些人信了
[00:32:37.420 --> 00:32:39.420]  然後又叫他去哪裡
[00:32:39.420 --> 00:32:40.420]  去南邊
[00:32:40.420 --> 00:32:42.420]  然後那個是誰
[00:32:42.420 --> 00:32:44.420]  埃塞俄比亞的人
[00:32:44.420 --> 00:32:47.420]  那個是一個大權的太監
[00:32:47.420 --> 00:32:49.420]  這個故事很奇怪
[00:32:49.420 --> 00:32:51.420]  有什麼好講的呢
[00:32:51.420 --> 00:32:54.420]  是不是埃塞俄比亞特別一點
[00:32:54.420 --> 00:32:56.420]  最特別是什麼這個故事
[00:32:56.420 --> 00:32:58.420]  是太監
[00:32:58.420 --> 00:33:00.420]  太監
[00:33:00.420 --> 00:33:02.420]  太監就是身體有殘缺的
[00:33:02.420 --> 00:33:05.420]  他們是不可以進聖殿的
[00:33:05.420 --> 00:33:07.420]  也不可以近聖殿
[00:33:07.420 --> 00:33:09.420]  因為身體有殘缺
[00:33:09.420 --> 00:33:13.420]  但是卻信主受洗
[00:33:13.420 --> 00:33:15.420]  不用回耶路撒冷
[00:33:15.420 --> 00:33:17.420]  他繼續回去
[00:33:17.420 --> 00:33:19.420]  所以有些不配的人
[00:33:19.420 --> 00:33:20.420]  一直一直來信主
[00:33:20.420 --> 00:33:22.420]  到第十章
[00:33:22.420 --> 00:33:23.420]  就是彼得
[00:33:23.420 --> 00:33:26.420]  彼得就去到蓋薩尼亞
[00:33:26.420 --> 00:33:28.420]  一個羅馬人的海港
[00:33:28.420 --> 00:33:30.420]  就遇見哥尼留·庫內利安斯
[00:33:30.420 --> 00:33:31.420]  這個人
[00:33:31.420 --> 00:33:36.420]  這個是羅馬的公安
[00:33:36.420 --> 00:33:38.420]  羅馬公安
[00:33:38.420 --> 00:33:41.420]  和當時的猶太人也好
[00:33:41.420 --> 00:33:42.420]  基督徒也好
[00:33:42.420 --> 00:33:44.420]  都不是很合得來
[00:33:44.420 --> 00:33:45.420]  有什麼事
