
[00:00:00.000 --> 00:00:02.000]  大家好, 大家平安!
[00:25:51.000 --> 00:25:55.000]  怎樣令到亂七八糟的事情
[00:25:55.000 --> 00:25:57.000]  弄回原狀
[00:25:57.000 --> 00:26:05.000]  學收手對我們城市人來說
[00:26:05.000 --> 00:26:08.000]  是一個相當困難的事情
[00:26:08.000 --> 00:26:10.000]  我也在學
[00:26:10.000 --> 00:26:13.000]  剛才介紹我的時候
[00:26:13.000 --> 00:26:17.000]  我叫一個社區傳道
[00:26:17.000 --> 00:26:20.000]  跟你們教會都很吻合
[00:26:20.000 --> 00:26:22.000]  為什麼會這樣呢?
[00:26:22.000 --> 00:26:26.000]  因為我剛剛離開了服侍多年的教會
[00:26:26.000 --> 00:26:29.000]  很想創新一下
[00:26:29.000 --> 00:26:33.000]  想透過教授一些手作
[00:26:33.000 --> 00:26:41.000]  去接觸或關懷新世代人的心靈需要
[00:26:41.000 --> 00:26:44.000]  但有一天
[00:26:44.000 --> 00:26:47.000]  我自己在想
[00:26:47.000 --> 00:26:49.000]  如果這樣做
[00:26:49.000 --> 00:26:54.000]  我就少了很多機會趕到
[00:26:54.000 --> 00:26:57.000]  我其實真的想了想
[00:26:57.000 --> 00:26:59.000]  信完這一句
[00:26:59.000 --> 00:27:01.000]  就沒有再想
[00:27:01.000 --> 00:27:03.000]  但過了幾天
[00:27:03.000 --> 00:27:09.000]  我收到陳牧師的WhatsApp
[00:27:09.000 --> 00:27:11.000]  我估你明白
[00:27:11.000 --> 00:27:17.000]  為什麼我當初真的很驚訝
[00:27:17.000 --> 00:27:19.000]  真的要問
[00:27:19.000 --> 00:27:22.000]  What's up? 什麼事發生?
[00:27:22.000 --> 00:27:25.000]  我什麼都沒有做過
[00:27:25.000 --> 00:27:30.000]  但我相信自己幫我做
[00:27:30.000 --> 00:27:32.000]  幫我提醒我
[00:27:32.000 --> 00:27:37.000]  幫我看去的錯誤
[00:27:37.000 --> 00:27:42.000]  第二支門我再提
[00:27:42.000 --> 00:27:50.000]  我們可能在亂七八糟的社會裏
[00:27:50.000 --> 00:27:56.000]  我們對神的要求和命令
[00:27:56.000 --> 00:27:58.000]  寫了一句
[00:27:58.000 --> 00:28:00.000]  我們要坐定
[00:28:00.000 --> 00:28:04.000]  Let go and let go
[00:28:04.000 --> 00:28:06.000]  放手
[00:28:06.000 --> 00:28:10.000]  停止我們正在做的一切
[00:28:10.000 --> 00:28:12.000]  當我們停止
[00:28:12.000 --> 00:28:16.000]  神才可以去做所有的事情
[00:28:16.000 --> 00:28:18.000]  當我們停止
[00:28:18.000 --> 00:28:26.000]  我們才可以看到神的作為在當中
[00:28:26.000 --> 00:28:28.000]  不過要停
[00:28:28.000 --> 00:28:31.000]  或者我們要收手
[00:28:31.000 --> 00:28:35.000]  真的不容易
[00:28:35.000 --> 00:28:37.000]  我的經歷
[00:28:37.000 --> 00:28:43.000]  是要我們有很多的時間和空間
[00:28:43.000 --> 00:28:47.000]  去察現神的作為
[00:28:47.000 --> 00:28:49.000]  所以在最後的時間
[00:28:49.000 --> 00:28:53.000]  我想大家再用多一點時間
[00:28:53.000 --> 00:28:55.000]  去試一試
[00:28:55.000 --> 00:28:59.000]  我們有安靜的時間
[00:28:59.000 --> 00:29:01.000]  停一停
[00:29:01.000 --> 00:29:06.000]  放下你手頭所有的東西
[00:29:06.000 --> 00:29:08.000]  問一問自己
[00:29:08.000 --> 00:29:10.000]  What's up?
[00:29:10.000 --> 00:29:16.000]  上帝在我們身上又發生了什麼事
[00:29:16.000 --> 00:29:20.000]  願主賜給幫助我們
[00:29:20.000 --> 00:29:22.000]  (音樂停止)

