
[00:00:00.000 --> 00:00:03.660]  繼續這個《亂世啟事錄》的系列
[00:18:03.860 --> 00:18:05.860]  就是那些羅馬的信徒
[00:18:05.860 --> 00:18:07.860]  聽見保羅來的時候
[00:18:07.860 --> 00:18:09.860]  他們就有一個迎接的隊伍
[00:18:09.860 --> 00:18:10.860]  歡迎的隊伍
[00:18:10.860 --> 00:18:12.860]  在中途跟保羅相會
[00:18:12.860 --> 00:18:15.860]  然後就escort他去到羅馬
[00:18:15.860 --> 00:18:18.860]  當然這個寫法
[00:18:18.860 --> 00:18:24.860]  這種描述
[00:18:24.860 --> 00:18:25.860]  就很有意思
[00:18:25.860 --> 00:18:27.860]  因為28章最後的時候
[00:18:27.860 --> 00:18:28.860]  講到福音
[00:18:28.860 --> 00:18:31.860]  福音就是宣告耶穌才是皇
[00:18:31.860 --> 00:18:34.860]  不是羅馬帝國的皇上
[00:18:34.860 --> 00:18:35.860]  他不是皇
[00:18:35.860 --> 00:18:36.860]  真正的皇
[00:18:36.860 --> 00:18:38.860]  是復活的基督
[00:18:38.860 --> 00:18:40.860]  所以就用這樣的方法去形容
[00:18:40.860 --> 00:18:42.860]  不是說保羅是大官
[00:18:42.860 --> 00:18:44.860]  而是保羅帶著的福音
[00:18:44.860 --> 00:18:46.860]  是一個大官
[00:18:46.860 --> 00:18:48.860]  因為福音講的是基督
[00:18:48.860 --> 00:18:49.860]  耶穌基督
[00:18:49.860 --> 00:18:52.860]  才是真正的君皇
[00:18:52.860 --> 00:18:54.860]  所以你看到
[00:18:54.860 --> 00:18:55.860]  在這裡講到
[00:18:55.860 --> 00:18:57.860]  空中遇見相會的時候
[00:18:57.860 --> 00:18:59.860]  其實相會這個詞
[00:18:59.860 --> 00:19:02.860]  應該可以更加好地翻譯
[00:19:02.860 --> 00:19:05.860]  應該叫做拜見的意思
[00:19:05.860 --> 00:19:06.860]  迎見
[00:19:06.860 --> 00:19:08.860]  緊見這樣的意思
[00:19:08.860 --> 00:19:10.860]  緊見哪一個
[00:19:10.860 --> 00:19:12.860]  就是基督
[00:19:12.860 --> 00:19:15.860]  他說已死的人必先復活
[00:19:15.860 --> 00:19:18.860]  以前的墳墓
[00:19:18.860 --> 00:19:20.860]  已死的人就葬在墳墓
[00:19:20.860 --> 00:19:23.860]  以前的墳墓永遠都是在城以外
[00:19:23.860 --> 00:19:25.860]  城牆以外
[00:19:25.860 --> 00:19:26.860]  所以你想知道
[00:19:26.860 --> 00:19:27.860]  某時某月某日
[00:19:27.860 --> 00:19:28.860]  那段時間
[00:19:28.860 --> 00:19:29.860]  那個城有多大
[00:19:29.860 --> 00:19:31.860]  你就去找那些墳墓
[00:19:31.860 --> 00:19:32.860]  找到墳墓你就知道
[00:19:32.860 --> 00:19:36.860]  大概那個城就在墳墓以內
[00:19:36.860 --> 00:19:39.860]  墳墓就在城牆以外
[00:19:39.860 --> 00:19:41.860]  所以你看到
[00:19:41.860 --> 00:19:43.860]  那個影像
[00:19:43.860 --> 00:19:46.860]  就是那個大官
[00:19:46.860 --> 00:19:47.860]  平面
[00:19:47.860 --> 00:19:49.860]  一直向城走近的時候
[00:19:49.860 --> 00:19:52.860]  他第一班會見到的人是什麼人
[00:19:52.860 --> 00:19:54.860]  首先復活的人
[00:19:54.860 --> 00:19:57.860]  當然就是那些已死的人
[00:19:57.860 --> 00:19:58.860]  在城外面
[00:19:58.860 --> 00:20:01.860]  然後和我們在城裡面的人
[00:20:01.860 --> 00:20:03.860]  就會組成一個
[00:20:03.860 --> 00:20:06.860]  歡迎的隊伍
[00:20:06.860 --> 00:20:08.860]  出去迎接這個君王
[00:20:08.860 --> 00:20:10.860]  最終目的不是走
[00:20:10.860 --> 00:20:11.860]  不是消失
[00:20:11.860 --> 00:20:14.860]  而是載他回來
[00:20:14.860 --> 00:20:16.860]  回到城裡面
[00:20:16.860 --> 00:20:19.860]  代表他的德成
[00:20:19.860 --> 00:20:22.860]  所以你用一個平面這樣看的時候
[00:20:22.860 --> 00:20:27.860]  你就將他90度反上來
[00:20:27.860 --> 00:20:28.860]  直線
[00:20:28.860 --> 00:20:30.860]  中面是怎樣看
[00:20:30.860 --> 00:20:33.860]  就是基督從天上降臨的時候
[00:20:33.860 --> 00:20:36.860]  下面我們那些已死的人
[00:20:36.860 --> 00:20:37.860]  在基督裡面已死的人
[00:20:37.860 --> 00:20:40.860]  和我們這班活著的人
[00:20:40.860 --> 00:20:41.860]  基督到來
[00:20:41.860 --> 00:20:45.860]  我們就會組成歡迎隊伍
[00:20:45.860 --> 00:20:47.860]  我們會上到空中
[00:20:47.860 --> 00:20:50.860]  去緊見這位皇上
[00:20:50.860 --> 00:20:51.860]  去拜見他
[00:20:51.860 --> 00:20:53.860]  與主相遇
[00:20:53.860 --> 00:20:54.860]  就是這樣的意思
[00:20:54.860 --> 00:20:56.860]  這些字眼
[00:20:56.860 --> 00:20:58.860]  都是當時帝國裡面
[00:20:58.860 --> 00:21:01.860]  有的外交的字眼
[00:21:01.860 --> 00:21:03.860]  其實說的是一件事
[00:21:03.860 --> 00:21:06.860]  本來就是借用當時帝國的語言
[00:21:06.860 --> 00:21:08.860]  或者他們的宣傳
[00:21:08.860 --> 00:21:11.860]  應用在基督身上
[00:21:11.860 --> 00:21:15.860]  就是告訴我們真正的帝王
[00:21:15.860 --> 00:21:17.860]  是主耶穌
[00:21:17.860 --> 00:21:20.860]  是一種顛覆的做法
[00:21:20.860 --> 00:21:23.860]  真正的帝王不是該殺
[00:21:23.860 --> 00:21:26.860]  是我們來迎接基督
[00:21:26.860 --> 00:21:29.860]  所以這裡不是說secret rapture
[00:21:29.860 --> 00:21:31.860]  這裡是說榮耀的基督降臨的時候
[00:21:31.860 --> 00:21:35.860]  我們去迎接他來到我們中間
[00:21:35.860 --> 00:21:37.860]  為什麼要說這些
[00:21:37.860 --> 00:21:39.860]  我剛才已經說了
[00:21:39.860 --> 00:21:42.860]  我說這些鐘末輪不是一些
[00:21:42.860 --> 00:21:44.860]  生命的注腳
[00:21:44.860 --> 00:21:49.860]  是告訴我們上帝在人類的計劃裡面
[00:21:49.860 --> 00:21:50.860]  是向著一個終點
[00:21:50.860 --> 00:21:54.860]  就是基督第二次再來榮耀的降臨
[00:21:54.860 --> 00:21:55.860]  當他降臨的時候
[00:21:55.860 --> 00:21:56.860]  我們準備好
[00:21:56.860 --> 00:21:58.860]  我們就去歡迎他
[00:21:58.860 --> 00:21:59.860]  在空中與之相遇
[00:21:59.860 --> 00:22:01.860]  然後escort基督來到
[00:22:01.860 --> 00:22:04.860]  然後新天新地就回到
[00:22:04.860 --> 00:22:06.860]  說鐘末
[00:22:06.860 --> 00:22:09.860]  說將來一定會發生的事情
[00:22:09.860 --> 00:22:14.860]  就是要我們live in light of that future
[00:22:14.860 --> 00:22:18.860]  為了將來這個榮耀的國度降臨
[00:22:18.860 --> 00:22:20.860]  我們而生活的
[00:22:20.860 --> 00:22:22.860]  任何今天我們所做的選擇
[00:22:22.860 --> 00:22:24.860]  任何今天我們所有的行動
[00:22:24.860 --> 00:22:27.860]  都應該要想一想將來的帝國
[00:22:27.860 --> 00:22:29.860]  將來新天新地來到的時候
[00:22:29.860 --> 00:22:32.860]  是一個怎樣的國度
[00:22:32.860 --> 00:22:33.860]  我們就是那班的國民
[00:22:33.860 --> 00:22:34.860]  我們的生活
[00:22:34.860 --> 00:22:35.860]  我們的選擇
[00:22:35.860 --> 00:22:36.860]  我們的價值
[00:22:36.860 --> 00:22:40.860]  就是in light of that future
[00:22:40.860 --> 00:22:42.860]  所以很多時候說到這些鐘末的時候
[00:22:42.860 --> 00:22:45.860]  聖經總是會提醒我們
[00:22:45.860 --> 00:22:48.860]  不只是一個天氣報告
[00:22:48.860 --> 00:22:49.860]  先寫好的報紙
[00:22:49.860 --> 00:22:50.860]  No
[00:22:50.860 --> 00:22:54.860]  他說與你今天生活有什麼關係
[00:22:54.860 --> 00:22:56.860]  剛剛過了父節
[00:22:56.860 --> 00:22:58.860]  甚至是32節
[00:22:58.860 --> 00:22:59.860]  過了很多前書
[00:22:59.860 --> 00:23:02.860]  又是說到復活的問題
[00:23:02.860 --> 00:23:05.860]  保羅說什麼
[00:23:05.860 --> 00:23:07.860]  他說從人的觀點看來
[00:23:07.860 --> 00:23:09.860]  我當日為了福音的緣故
[00:23:09.860 --> 00:23:13.860]  在異佛所和野獸去搏鬥
[00:23:13.860 --> 00:23:15.860]  受了很多苦
[00:23:15.860 --> 00:23:17.860]  對我來說沒有益處
[00:23:17.860 --> 00:23:20.860]  在人看來當然沒有益處
[00:23:20.860 --> 00:23:21.860]  為了什麼
[00:23:21.860 --> 00:23:25.860]  為什麼要為福音而捱苦
[00:23:25.860 --> 00:23:27.860]  付出這麼多
[00:23:27.860 --> 00:23:29.860]  如果死人沒有復活
[00:23:29.860 --> 00:23:31.860]  讓我們吃吃喝喝
[00:23:31.860 --> 00:23:33.860]  明天要死了
[00:23:33.860 --> 00:23:36.860]  因為我們是沒有攀往的
[00:23:36.860 --> 00:23:39.860]  我們只有here and now
[00:23:39.860 --> 00:23:41.860]  我們不如就吃吃喝喝
[00:23:41.860 --> 00:23:43.860]  快快樂樂的過完今天就算了
[00:23:43.860 --> 00:23:44.860]  這個起碼就是
[00:23:44.860 --> 00:23:48.860]  很多時候我們做人的方針
[00:23:48.860 --> 00:23:50.860]  珍惜今天
[00:23:50.860 --> 00:23:52.860]  我們吃吃喝喝
[00:23:52.860 --> 00:23:54.860]  然後我們明天已經沒有
[00:23:54.860 --> 00:23:57.860]  Beyond death的攀往
[00:23:57.860 --> 00:23:59.860]  沒有一些超越死亡的攀往
[00:23:59.860 --> 00:24:01.860]  算數
[00:24:01.860 --> 00:24:03.860]  他說不要被欺騙
[00:24:03.860 --> 00:24:06.860]  濫交朋友敗位品德
[00:24:06.860 --> 00:24:09.860]  你們要醒悟為善
[00:24:09.860 --> 00:24:11.860]  不要再犯罪
[00:24:11.860 --> 00:24:13.860]  因為有人不認識上帝
[00:24:13.860 --> 00:24:15.860]  我說者說
[00:24:15.860 --> 00:24:18.860]  是要你們羞愧
[00:24:18.860 --> 00:24:20.860]  寫給教會
[00:24:20.860 --> 00:24:23.860]  你想想居然要寫一些這樣的東西
[00:24:23.860 --> 00:24:26.860]  信了主這麼久的日子
[00:24:26.860 --> 00:24:28.860]  居然他不記得
[00:24:28.860 --> 00:24:30.860]  他還做了一個什麼
[00:24:30.860 --> 00:24:32.860]  讓我們吃吃喝喝
[00:24:32.860 --> 00:24:34.860]  明天要死了
[00:24:34.860 --> 00:24:39.860]  我們沒有live in light of future kingdom
[00:24:39.860 --> 00:24:42.860]  是要叫我們羞愧
[00:24:42.860 --> 00:24:44.860]  為什麼我們今天所做的決定
[00:24:44.860 --> 00:24:46.860]  我們所想的東西
[00:24:46.860 --> 00:24:48.860]  很多時候都沒有去到
[00:24:48.860 --> 00:24:53.860]  預備將來榮耀的國要降臨
[00:24:53.860 --> 00:24:57.860]  We are too earthbound
[00:24:57.860 --> 00:25:00.860]  只顧著我們現在吃吃喝喝
[00:25:00.860 --> 00:25:02.860]  不是說吃東西不要緊
[00:25:02.860 --> 00:25:04.860]  我不是這個意思
[00:25:04.860 --> 00:25:05.860]  而是挑戰我們
[00:25:05.860 --> 00:25:08.860]  到底我們認識這個終末的時候
[00:25:08.860 --> 00:25:10.860]  到底我們今天應該怎樣
[00:25:10.860 --> 00:25:13.860]  去做我們的決定
[00:25:13.860 --> 00:25:17.860]  怎樣影響我們生活的方向
[00:25:17.860 --> 00:25:19.860]  我們再處理多一段經文
[00:25:19.860 --> 00:25:23.860]  都是和這個終末要預備有關
[00:25:23.860 --> 00:25:27.860]  上一次我們說到馬太福音第24章
[00:25:27.860 --> 00:25:30.860]  24章你記得是一個list of signs
[00:25:30.860 --> 00:25:31.860]  一個列表
[00:25:31.860 --> 00:25:32.860]  耶穌說到說
[00:25:32.860 --> 00:25:35.860]  終末來到的時候會有什麼事情發生
[00:25:35.860 --> 00:25:37.860]  民要攻打民
[00:25:37.860 --> 00:25:39.860]  國要攻打國等等
[00:25:39.860 --> 00:25:40.860]  上一次說了背景
[00:25:40.860 --> 00:25:42.860]  已經是有什麼
[00:25:42.860 --> 00:25:43.860]  已經在第一世紀那裡
[00:25:43.860 --> 00:25:45.860]  文獻告訴我們
[00:25:45.860 --> 00:25:47.860]  已經是fulfill了
[00:25:47.860 --> 00:25:49.860]  不需要再等任何的sign
[00:25:49.860 --> 00:25:52.860]  不需要說現在有什麼大戰
[00:25:52.860 --> 00:25:53.860]  有什麼動盪
[00:25:53.860 --> 00:25:57.860]  一定是有些徵兆要實現
[00:25:57.860 --> 00:25:59.860]  其實那些徵兆早就實現了
[00:25:59.860 --> 00:26:00.860]  你再等下一個徵兆
[00:26:00.860 --> 00:26:03.860]  下一個徵兆就是人子要來的徵兆
[00:26:03.860 --> 00:26:06.860]  你再等的時候就太遲了
[00:26:06.860 --> 00:26:07.860]  24章37字
[00:26:07.860 --> 00:26:09.860]  所以耶穌說什麼呢
[00:26:09.860 --> 00:26:10.860]  他說
[00:26:10.860 --> 00:26:11.860]  羅亞的日子怎樣
[00:26:11.860 --> 00:26:13.860]  人子來臨也要怎樣
[00:26:13.860 --> 00:26:16.860]  在洪水以前的那些日子
[00:26:16.860 --> 00:26:19.860]  人朝上吃喝嫁娶
[00:26:19.860 --> 00:26:22.860]  直到羅亞進方周那日
[00:26:22.860 --> 00:26:24.860]  不知不覺洪水來了
[00:26:24.860 --> 00:26:27.860]  把他們都全衝去
[00:26:27.860 --> 00:26:29.860]  人子來臨也是這樣
[00:26:29.860 --> 00:26:31.860]  那時兩個人在田裡
[00:26:31.860 --> 00:26:33.860]  一個被接去一個被撇下
[00:26:33.860 --> 00:26:34.860]  兩個女人推磨
[00:26:34.860 --> 00:26:37.860]  一個被接去一個被撇下
[00:26:37.860 --> 00:26:44.860]  這裡不是在debate洪水到底是全球還是不是全球
[00:26:44.860 --> 00:26:46.860]  這個不是重點
[00:26:46.860 --> 00:26:48.860]  你看清楚上下文是在說什麼
[00:26:48.860 --> 00:26:50.860]  是人的預備
[00:26:50.860 --> 00:26:52.860]  人有沒有很好的預備
[00:26:52.860 --> 00:26:55.860]  不知不覺洪水就會來到
[00:26:55.860 --> 00:26:56.860]  吃喝嫁娶的時候
[00:26:56.860 --> 00:26:58.860]  洪水就會來到
[00:26:58.860 --> 00:27:02.860]  這裡又是另外一段所謂被提的經文
[00:27:02.860 --> 00:27:05.860]  因為你說兩個人在田裡
[00:27:05.860 --> 00:27:07.860]  一個被接去
[00:27:07.860 --> 00:27:09.860]  一個就留下
[00:27:09.860 --> 00:27:12.860]  兩個女人推磨
[00:27:12.860 --> 00:27:14.860]  當時的農耕社會
[00:27:14.860 --> 00:27:16.860]  有兩塊大石
[00:27:16.860 --> 00:27:18.860]  然後倒那些穀進去
[00:27:18.860 --> 00:27:22.860]  然後轉那個大石磨成為麵粉
[00:27:22.860 --> 00:27:25.860]  所以很多時候都是媽媽和女兒一起
[00:27:25.860 --> 00:27:28.860]  你轉180度她就轉180度
[00:27:28.860 --> 00:27:30.860]  然後你又轉180度她又轉180度
[00:27:30.860 --> 00:27:33.860]  是平時日常的生活
[00:27:33.860 --> 00:27:35.860]  但這裡你看清楚
[00:27:35.860 --> 00:27:38.860]  被接去是好事還是不好事
[00:27:38.860 --> 00:27:41.860]  被帶走
[00:27:41.860 --> 00:27:45.860]  洪水來到的時候被帶走是好事還是不好事
[00:27:45.860 --> 00:27:48.860]  不好事
[00:27:48.860 --> 00:27:50.860]  被留下是好事
[00:27:50.860 --> 00:27:53.860]  因為羅亞就是被留下
[00:27:53.860 --> 00:27:55.860]  所以想清楚這裡上下文說什麼
[00:27:55.860 --> 00:27:59.860]  不是那些secret rapture那些事情
[00:27:59.860 --> 00:28:02.860]  而是審判要來到的時候
[00:28:02.860 --> 00:28:04.860]  你有沒有準備好
[00:28:04.860 --> 00:28:09.860]  說了這些主在來
[00:28:09.860 --> 00:28:13.860]  也是告訴我們我們今天要去prepare
[00:28:13.860 --> 00:28:15.860]  prepare
[00:28:15.860 --> 00:28:20.860]  接受大家前書第四章第十八節
[00:28:20.860 --> 00:28:22.860]  這裡說什麼
[00:28:22.860 --> 00:28:26.860]  就是說完所謂被提
[00:28:26.860 --> 00:28:29.860]  就說基督榮耀降臨的時候
[00:28:29.860 --> 00:28:32.860]  我們準備好我們成為那個歡迎的隊伍
[00:28:32.860 --> 00:28:34.860]  讓基督來到的時候
[00:28:34.860 --> 00:28:38.860]  能夠和他一起進入一個國度裡面
[00:28:38.860 --> 00:28:42.860]  最後保羅四章十八節
[00:28:42.860 --> 00:28:47.860]  所以你們當用這些話彼此勸勉
[00:28:47.860 --> 00:28:51.860]  你記得他寫這段話是為什麼緣故
[00:28:51.860 --> 00:28:55.860]  因為他們中間有些在基督裡面已經過世的人
[00:28:55.860 --> 00:28:59.860]  他們很傷心很難過
[00:28:59.860 --> 00:29:05.860]  保羅說我們當然會傷心難過
[00:29:05.860 --> 00:29:12.860]  但是我們不應該沒有盼望沒有指望的傷心
[00:29:12.860 --> 00:29:15.860]  因為我們知道將來會發生什麼事
[00:29:15.860 --> 00:29:18.860]  Eschaton 綜合的時候會發生什麼事
[00:29:18.860 --> 00:29:22.860]  在主裡面我們認識的弟兄姊妹
[00:29:22.860 --> 00:29:28.860]  無論他是什麼原因離開了我們
[00:29:28.860 --> 00:29:30.860]  我們當然是傷心難過
[00:29:30.860 --> 00:29:34.860]  但在基督裡面有什麼是不同的
[00:29:34.860 --> 00:29:37.860]  我們可以彼此勸勉
[00:29:37.860 --> 00:29:42.860]  因為這班的信徒雖然比我們早走了
[00:29:42.860 --> 00:29:49.860]  但他們會是第一批看到榮耀的國度
[00:29:49.860 --> 00:29:54.860]  所以你想一下福音有多重要
[00:29:54.860 --> 00:29:57.860]  福音給我們一個盼望一個指望
[00:29:57.860 --> 00:30:05.860]  是超越今生今世苦難死亡的
[00:30:05.860 --> 00:30:08.860]  我們不是說我們有親人過去
[00:30:08.860 --> 00:30:12.860]  我們就不需要哭不需要憂愁
[00:30:12.860 --> 00:30:13.860]  不是這樣的意思
[00:30:13.860 --> 00:30:16.860]  要But not without hope
[00:30:16.860 --> 00:30:23.860]  保羅說不可以像沒有指望的人一樣
[00:30:23.860 --> 00:30:27.860]  你去使一個人認識主
[00:30:27.860 --> 00:30:32.860]  接受福音是一件多大的事情
[00:30:32.860 --> 00:30:35.860]  是一個永恆的事情
[00:30:35.860 --> 00:30:40.860]  另外他繼續說第五章第一節
[00:30:40.860 --> 00:30:43.860]  他說關於那日子那日期
[00:30:43.860 --> 00:30:45.860]  不用人寫信給你們
[00:30:45.860 --> 00:30:47.860]  因為你們自己明明知道
[00:30:47.860 --> 00:30:54.860]  主的日子來到會像賊在夜間突然來到一樣
[00:30:54.860 --> 00:30:56.860]  Again 又是一個比喻
[00:30:56.860 --> 00:30:57.860]  是突然來到
[00:30:57.860 --> 00:30:59.860]  不是說主耶穌是賊
[00:30:59.860 --> 00:31:03.860]  而是他來的時辰是你不會知道的
[00:31:03.860 --> 00:31:05.860]  突然來到一樣
[00:31:05.860 --> 00:31:08.860]  人正說平安穩定的時候
[00:31:08.860 --> 00:31:12.860]  禍患災禍必然臨到他們
[00:31:12.860 --> 00:31:16.860]  如同陣痛臨到懷胎的婦人一樣
[00:31:16.860 --> 00:31:22.860]  他們是絕逃脫不了的
[00:31:22.860 --> 00:31:25.860]  見主面
[00:31:25.860 --> 00:31:27.860]  要見上帝要去交帳
[00:31:27.860 --> 00:31:31.860]  這個是逃脫不了的
[00:31:31.860 --> 00:31:34.860]  不用人寫信給你們
[00:31:34.860 --> 00:31:35.860]  信了主的人
[00:31:35.860 --> 00:31:37.860]  特別是信了內的
[00:31:37.860 --> 00:31:39.860]  你應該知道
[00:31:39.860 --> 00:31:43.860]  為什麼還是為了今天我們慶祝
[00:31:43.860 --> 00:31:46.860]  明天就死的這種方式去生活
[00:31:46.860 --> 00:31:48.860]  Doesn't make sense
[00:31:48.860 --> 00:31:50.860]  如果你知道那個ascotine的時候
[00:31:50.860 --> 00:31:51.860]  你就會明白
[00:31:51.860 --> 00:31:53.860]  我們逃脫不了
[00:31:53.860 --> 00:31:55.860]  一定要見主面
[00:31:55.860 --> 00:31:57.860]  有兩個方法見主面
[00:31:57.860 --> 00:31:59.860]  第一就是基督再來
[00:31:59.860 --> 00:32:01.860]  我們大家一起見
[00:32:01.860 --> 00:32:04.860]  第二個方法就是你去見他
[00:32:04.860 --> 00:32:06.860]  你也可以突然去見他
[00:32:06.860 --> 00:32:10.860]  最近我們聽到不同的朋友的消息
[00:32:10.860 --> 00:32:15.860]  都是有類似這樣的情況
[00:32:15.860 --> 00:32:17.860]  就是你上不到的時候
[00:32:17.860 --> 00:32:21.860]  你就發現原來生命很脆弱
[00:32:21.860 --> 00:32:24.860]  你就是時候要結帳
[00:32:24.860 --> 00:32:25.860]  有人說得很對
[00:32:25.860 --> 00:32:28.860]  死亡見主面
[00:32:28.860 --> 00:32:31.860]  就和交稅一樣
[00:32:31.860 --> 00:32:33.860]  是逃不了的
[00:32:33.860 --> 00:32:35.860]  你可以拖
[00:32:35.860 --> 00:32:40.860]  但你永遠都不能夠逃避見主面
[00:32:40.860 --> 00:32:42.860]  所以每次講到主再來的時候
[00:32:42.860 --> 00:32:45.860]  不是一些豬腳的事
[00:32:45.860 --> 00:32:48.860]  而是講到你自己生命
[00:32:48.860 --> 00:32:50.860]  有些很重要的事
[00:32:50.860 --> 00:32:52.860]  要實行出來
[00:32:52.860 --> 00:32:55.860]  不是再拖延的
[00:32:55.860 --> 00:32:57.860]  你記得耶穌基督
[00:32:57.860 --> 00:32:59.860]  講完橄欖山
[00:32:59.860 --> 00:33:01.860]  講到之後
[00:33:01.860 --> 00:33:03.860]  他講什麼
[00:33:03.860 --> 00:33:06.860]  在馬太福音第24、25章
[00:33:06.860 --> 00:33:09.860]  就是講到比喻
[00:33:09.860 --> 00:33:12.860]  為什麼花這麼多時間講比喻
[00:33:12.860 --> 00:33:15.860]  為什麼不只是告訴我們天文台預測
[00:33:15.860 --> 00:33:18.860]  什麼時候主會回來就罷了
[00:33:18.860 --> 00:33:20.860]  一個又一個的比喻
[00:33:20.860 --> 00:33:22.860]  有三、四個比喻
[00:33:22.860 --> 00:33:26.860]  都是講到我們要去到預備好
[00:33:26.860 --> 00:33:30.860]  認見主
[00:33:30.860 --> 00:33:32.860]  到最後一刻
[00:33:32.860 --> 00:33:35.860]  到底我們有沒有準備好
[00:33:35.860 --> 00:33:37.860]  很多時候我們會聽到
[00:33:37.860 --> 00:33:40.860]  有些人說不用做這麼多的
[00:33:40.860 --> 00:33:43.860]  用不著為天國做這麼多的
[00:33:43.860 --> 00:33:45.860]  反正最後都要進入天堂
[00:33:45.860 --> 00:33:49.860]  反正我們都是因典才能進入天堂
[00:33:49.860 --> 00:33:51.860]  信了就行了
[00:33:51.860 --> 00:33:53.860]  你口說信
[00:33:53.860 --> 00:33:55.860]  你就進入天國
[00:33:55.860 --> 00:33:56.860]  你做這麼多
[00:33:56.860 --> 00:33:57.860]  和我不做
[00:33:57.860 --> 00:33:59.860]  做有36,不做36
[00:34:00.860 --> 00:34:03.860]  如果你這樣看福音
[00:34:03.860 --> 00:34:05.860]  這樣看因典的時候
[00:34:05.860 --> 00:34:07.860]  你就應該為你自己的生命
[00:34:07.860 --> 00:34:09.860]  打上一個很大的問號
[00:34:09.860 --> 00:34:11.860]  到底是不是真的明白
[00:34:11.860 --> 00:34:13.860]  什麼是福音 什麼是天國
[00:34:13.860 --> 00:34:15.860]  什麼是因典
[00:34:15.860 --> 00:34:17.860]  因為剛才那種講法
[00:34:17.860 --> 00:34:19.860]  是一種廉價因典
[00:34:19.860 --> 00:34:21.860]  cheap grace
[00:34:21.860 --> 00:34:25.860]  廉價因典是救不了你的
[00:34:25.860 --> 00:34:28.860]  換句話說沒有行為的信心是救不了你的
[00:34:28.860 --> 00:34:30.860]  你不要自己欺騙自己
[00:34:30.860 --> 00:34:32.860]  本來這裡經常講這件事
[00:34:32.860 --> 00:34:34.860]  講到主在來的時候
[00:34:34.860 --> 00:34:37.860]  就是Don't deceive yourself
[00:34:37.860 --> 00:34:41.860]  不要自欺
[00:34:41.860 --> 00:34:44.860]  因為你的信心可能不是真正的信心
[00:34:44.860 --> 00:34:46.860]  那個是救不了你的
[00:34:46.860 --> 00:34:49.860]  所謂真正的信心是會走出來
[00:34:49.860 --> 00:34:50.860]  不是一種廉價的信心
[00:34:50.860 --> 00:34:52.860]  一定會有代價
[00:34:52.860 --> 00:34:53.860]  一定會肯付出的
[00:34:53.860 --> 00:34:55.860]  這種才是真正的信心
[00:34:55.860 --> 00:34:56.860]  不要自欺
[00:34:56.860 --> 00:34:59.860]  不要自欺不要以為我一定會見主面
[00:34:59.860 --> 00:35:00.860]  我一定會進入大明的天堂
[00:35:00.860 --> 00:35:03.860]  你現在做到像劇一樣
[00:35:03.860 --> 00:35:05.860]  你進去也是進入天堂
[00:35:05.860 --> 00:35:07.860]  我就是享受世界
[00:35:07.860 --> 00:35:10.860]  我今天也是進入天國
[00:35:10.860 --> 00:35:11.860]  跟你一樣
[00:35:11.860 --> 00:35:13.860]  所以你多吃虧
[00:35:13.860 --> 00:35:15.860]  我告訴你
[00:35:15.860 --> 00:35:18.860]  如果是一種廉價的信心
[00:35:18.860 --> 00:35:20.860]  起碼我本聖經裡面找不到這種廉價信心
[00:35:20.860 --> 00:35:22.860]  才可以救到你
[00:35:22.860 --> 00:35:24.860]  如果你的聖經找到的話
[00:35:24.860 --> 00:35:26.860]  我想你要查一下你的聖經版本
[00:35:26.860 --> 00:35:28.860]  可能你搞錯了
[00:35:28.860 --> 00:35:29.860]  你不是真的在看聖經
[00:35:29.860 --> 00:35:31.860]  或者你是斷章取義
[00:35:31.860 --> 00:35:34.860]  聖經裡面從頭到尾告訴我們
[00:35:34.860 --> 00:35:35.860]  信耶穌的
[00:35:35.860 --> 00:35:36.860]  進入天國的
[00:35:36.860 --> 00:35:39.860]  是要努力進去
[00:35:39.860 --> 00:35:41.860]  特別到末時來到的時候
[00:35:41.860 --> 00:35:44.860]  有很多人會失去信心
[00:35:44.860 --> 00:35:48.860]  因為生活艱難
[00:35:48.860 --> 00:35:50.860]  會失去信心
[00:35:50.860 --> 00:35:52.860]  會忘記了這件事
[00:35:52.860 --> 00:35:56.860]  就以為自己帶著廉價的恩典就可以進去
[00:35:56.860 --> 00:35:58.860]  不
[00:35:58.860 --> 00:36:00.860]  耶穌一次又一次的比喻
[00:36:00.860 --> 00:36:02.860]  說什麼
[00:36:02.860 --> 00:36:04.860]  十個童女的比喻
[00:36:04.860 --> 00:36:06.860]  你記得嗎
[00:36:06.860 --> 00:36:10.860]  十個都以為自己會進入賢直
[00:36:10.860 --> 00:36:12.860]  誰知家主來到的時候
[00:36:12.860 --> 00:36:15.860]  五個發現沒有預備
[00:36:15.860 --> 00:36:17.860]  他們不是那種廉價的
[00:36:17.860 --> 00:36:20.860]  他們能不能進去
[00:36:20.860 --> 00:36:21.860]  家主說什麼
[00:36:21.860 --> 00:36:24.860]  我從來不認識你
[00:36:24.860 --> 00:36:25.860]  僕人的比喻
[00:36:25.860 --> 00:36:26.860]  才剛的比喻
[00:36:26.860 --> 00:36:30.860]  五千、二千、一千
[00:36:30.860 --> 00:36:32.860]  從來沒有一個的說法
[00:36:32.860 --> 00:36:34.860]  說OK啦 都是靠恩典的
[00:36:34.860 --> 00:36:35.860]  有什麼所謂
[00:36:35.860 --> 00:36:39.860]  全部都是拜祭
[00:36:39.860 --> 00:36:41.860]  如果是拜祭的話
[00:36:41.860 --> 00:36:42.860]  就搞定了
