
[00:00:00.000 --> 00:00:03.200]  崇拜也是Mark Sir現在將時間交給他
[00:16:07.080 --> 00:16:09.240]  就告訴我女兒密碼
[00:16:09.240 --> 00:16:11.520]  然後之後那個小時
[00:16:11.520 --> 00:16:13.320]  我兒子才真正趕來
[00:16:13.320 --> 00:16:15.880]  爸爸你那個密碼是什麼
[00:16:15.880 --> 00:16:17.040]  我就跟他說
[00:16:17.040 --> 00:16:18.280]  剛才不是給了你
[00:16:19.360 --> 00:16:20.720]  那個不是你
[00:16:20.720 --> 00:16:22.280]  原來是你姐姐
[00:16:22.280 --> 00:16:23.200]  你快點給我密碼
[00:16:23.200 --> 00:16:24.120]  我就給他密碼
[00:16:24.120 --> 00:16:25.720]  就給他密碼兩次
[00:16:25.720 --> 00:16:26.880]  他立刻登入
[00:16:26.880 --> 00:16:27.600]  登入不了
[00:16:27.600 --> 00:16:29.960]  為什麼登入不了
[00:16:29.960 --> 00:16:30.680]  當然了
[00:16:30.680 --> 00:16:31.640]  他姐姐拿了之後
[00:16:31.640 --> 00:16:33.320]  那三分鐘立刻改了密碼
[00:16:33.320 --> 00:16:36.080]  就是執行權的問題
[00:16:36.080 --> 00:16:39.000]  所以為什麼哥哥一定要騙他兩次
[00:16:39.000 --> 00:16:41.480]  因為你拿到執行權的時候
[00:16:41.480 --> 00:16:43.880]  你實際上拿不到那些所謂股份
[00:16:43.880 --> 00:16:47.360]  你看到這個故事裡面就很搞笑
[00:16:48.200 --> 00:16:54.320]  所以二嫂發現自己兩次被雅各欺騙祝福的時候
[00:16:54.320 --> 00:16:56.800]  她大哭然後說什麼
[00:16:56.800 --> 00:16:59.400]  二十七章三十六節
[00:16:59.400 --> 00:17:01.840]  二嫂就說他名叫雅各
[00:17:01.840 --> 00:17:02.960]  雅各意思就是說
[00:17:02.960 --> 00:17:06.560]  拿著不放的意思
[00:17:06.560 --> 00:17:08.280]  拿著不放的意思
[00:17:08.280 --> 00:17:10.680]  他叫雅各豈不是這樣
[00:17:10.680 --> 00:17:11.200]  是真的
[00:17:11.200 --> 00:17:12.400]  他的名字真的叫Jacob
[00:17:12.400 --> 00:17:13.480]  是這麼壞的
[00:17:13.480 --> 00:17:14.960]  是這麼狡猾的
[00:17:14.960 --> 00:17:17.440]  他欺騙了我多少次
[00:17:17.680 --> 00:17:18.280]  兩次
[00:17:18.280 --> 00:17:21.520]  先前拿了我的股份就是長子的名分
[00:17:21.520 --> 00:17:24.560]  後來他又奪了我的福分
[00:17:24.560 --> 00:17:27.000]  拿了我的執行權
[00:17:27.000 --> 00:17:29.520]  於是你發現發生什麼事
[00:17:29.520 --> 00:17:33.480]  就起殺機
[00:17:33.480 --> 00:17:36.800]  等於如果我兒子發現了這件事的時候
[00:17:36.800 --> 00:17:38.120]  剛才那個例子
[00:17:38.120 --> 00:17:39.320]  他一定殺他姐姐的
[00:17:39.320 --> 00:17:42.200]  他一定會要他的命
[00:17:43.280 --> 00:17:48.080]  這個故事就是說到他們之間的爭奪
[00:17:48.080 --> 00:17:51.080]  這是非常人性的黑話
[00:17:51.080 --> 00:17:54.960]  但是卻在聖經的族長的故事
[00:17:54.960 --> 00:17:56.400]  就是神的子民的
[00:17:56.400 --> 00:17:58.280]  Founding Fathers
[00:17:58.280 --> 00:18:01.320]  聖經是這樣記載的
[00:18:01.320 --> 00:18:05.920]  聖經在這裡告訴我們這些黑歷史
[00:18:05.920 --> 00:18:09.840]  他們之間這樣去爭奪上帝的祝福
[00:18:10.880 --> 00:18:13.480]  好像上帝的祝福是要爭回來一樣
[00:18:13.480 --> 00:18:16.400]  用自己的手段來拿回來的
[00:18:16.400 --> 00:18:19.600]  這絕對不是一些很可愛的故事
[00:18:19.600 --> 00:18:23.000]  我經常都說聖經的故事絕對不是給小孩看的
[00:18:23.000 --> 00:18:24.440]  是真的
[00:18:24.440 --> 00:18:27.520]  是一些聖人的故事
[00:18:27.520 --> 00:18:31.640]  所以結果的後果是怎樣
[00:18:31.640 --> 00:18:33.480]  耳掃就凍殺機
[00:18:33.480 --> 00:18:38.960]  然後亞國就流亡在米索不達米亞20年的時間
[00:18:39.760 --> 00:18:41.440]  然後才有機會再回到那裡
[00:18:41.440 --> 00:18:46.600]  這是第二個所謂族長的故事
[00:18:46.600 --> 00:18:48.160]  現在我們再看
[00:18:48.160 --> 00:18:48.880]  耳掃看完了
[00:18:48.880 --> 00:18:51.760]  我們再看亞國的妻妾
[00:18:51.760 --> 00:18:56.280]  亞國在米索不達米亞有兩個老婆
[00:18:56.280 --> 00:18:58.080]  第一個叫利亞
[00:18:58.080 --> 00:18:59.960]  第二個叫拉潔
[00:18:59.960 --> 00:19:01.240]  她愛誰比較多
[00:19:01.240 --> 00:19:04.480]  她愛拉潔Rachel比較多
[00:19:04.480 --> 00:19:07.400]  為什麼還有另外兩個女人的名字
[00:19:07.840 --> 00:19:11.640]  因為這兩個老婆爭什麼
[00:19:11.640 --> 00:19:12.440]  丁權
[00:19:12.440 --> 00:19:15.240]  所以爭誰的生子生得多
[00:19:15.240 --> 00:19:18.000]  你生得越多你的分數就越多
[00:19:18.000 --> 00:19:20.280]  因為按丁來分數
[00:19:20.280 --> 00:19:24.920]  所以大家在不育當中想去生
[00:19:24.920 --> 00:19:26.280]  然後生不到的時候
[00:19:26.280 --> 00:19:30.920]  以前古代的習俗就是叫屎女來跟你生
[00:19:30.920 --> 00:19:35.000]  因為工人生的都是屬於你的產業
[00:19:35.840 --> 00:19:38.200]  所以利亞就找了Sipa
[00:19:38.200 --> 00:19:39.960]  Sipa
[00:19:39.960 --> 00:19:43.840]  另一個他的工人去生子
[00:19:43.840 --> 00:19:47.640]  然後拉潔就看到自己不育
[00:19:47.640 --> 00:19:51.360]  然後就找了Big Lie去幫他生
[00:19:51.360 --> 00:19:52.600]  結果生了多少個出來
[00:19:52.600 --> 00:19:54.360]  12個
[00:19:54.360 --> 00:19:55.160]  再加上女兒
[00:19:55.160 --> 00:19:56.040]  女兒不是很漂亮
[00:19:56.040 --> 00:19:56.960]  她叫底娜
[00:19:56.960 --> 00:19:58.600]  13個
[00:19:58.600 --> 00:20:00.040]  總之生了13個
[00:20:00.040 --> 00:20:02.840]  創世紀29章尾的時候去交代
[00:20:02.840 --> 00:20:05.080]  大家看到那個故事是在說什麼
[00:20:05.320 --> 00:20:06.720]  就是一幫很破碎的人
[00:20:06.720 --> 00:20:11.160]  他們去爭奪一些世上的東西
[00:20:11.160 --> 00:20:15.600]  爭奪所謂上帝給他們的產權
[00:20:15.600 --> 00:20:18.160]  在質度裡面去爭奪
[00:20:18.160 --> 00:20:20.000]  在計算裡面去爭奪
[00:20:20.000 --> 00:20:21.680]  然後才有12支派出現
[00:20:21.680 --> 00:20:24.800]  然後第三個故事就是大家很清楚
[00:20:24.800 --> 00:20:30.200]  這個就是約瑟和眾兄弟的糾纏
[00:20:30.200 --> 00:20:33.080]  因為雅各慢慢繼續下去
[00:20:33.080 --> 00:20:35.360]  由以薩去到雅各
[00:20:35.360 --> 00:20:36.760]  阿巴罕 以薩 雅各
[00:20:36.760 --> 00:20:40.560]  雅各就有12個兒子
[00:20:40.560 --> 00:20:42.160]  他最愛的是誰
[00:20:42.160 --> 00:20:43.320]  他偏愛的是誰
[00:20:43.320 --> 00:20:45.480]  偏愛的就是約瑟
[00:20:45.480 --> 00:20:46.680]  所謂的拉仔
[00:20:46.680 --> 00:20:49.240]  最後的時候生的約瑟
[00:20:49.240 --> 00:20:52.120]  所以因為偏愛他的緣故
[00:20:52.120 --> 00:20:53.640]  那些兄弟就不喜歡他
[00:20:53.640 --> 00:20:55.480]  這個不是純粹偏愛的問題
[00:20:55.480 --> 00:20:57.360]  如果你想想產業的問題
[00:20:57.360 --> 00:20:58.920]  就是為什麼
[00:20:58.920 --> 00:21:01.000]  因為password在哪裡
[00:21:02.720 --> 00:21:04.560]  password在他最愛的兒子那裡
[00:21:04.560 --> 00:21:06.560]  也將會給他的
[00:21:06.560 --> 00:21:09.120]  所以為什麼兄弟這麼恨他
[00:21:09.120 --> 00:21:11.160]  恨不恨他
[00:21:11.160 --> 00:21:13.120]  如果你是其中一個兄長
[00:21:13.120 --> 00:21:14.160]  特別是長子的話
[00:21:14.160 --> 00:21:16.560]  我當然不妥他
[00:21:16.560 --> 00:21:18.160]  我分到多少都好
[00:21:18.160 --> 00:21:20.040]  password在他那裡
[00:21:20.040 --> 00:21:22.240]  是他負責
[00:21:22.240 --> 00:21:23.200]  是他有權
[00:21:23.200 --> 00:21:24.800]  他什麼時候分給我
[00:21:24.800 --> 00:21:27.160]  到我死那天可能他都還沒分給我
[00:21:27.160 --> 00:21:32.440]  所以他們的兄弟就很想殺約瑟
[00:21:33.040 --> 00:21:34.080]  這裡有幾段說話
[00:21:34.080 --> 00:21:35.600]  這個故事一開始的時候
[00:21:35.600 --> 00:21:38.560]  就說到這些兄長怎樣對約瑟
[00:21:38.560 --> 00:21:40.880]  他說哥哥們
[00:21:40.880 --> 00:21:42.160]  37章第4節
[00:21:42.160 --> 00:21:45.640]  見父親愛約瑟過於他們的時候
[00:21:45.640 --> 00:21:47.960]  就惱恨約瑟
[00:21:47.960 --> 00:21:51.360]  就不與他說友善的話
[00:21:51.360 --> 00:21:53.560]  其實原文就是Shalom
[00:21:53.560 --> 00:21:55.680]  為什麼這麼重要
[00:21:55.680 --> 00:21:57.400]  因為希伯來人到今天
[00:21:57.400 --> 00:21:58.720]  以色列人
[00:21:59.200 --> 00:22:02.560]  他們大家去到問安的時候
[00:22:02.560 --> 00:22:03.640]  他們說什麼
[00:22:03.640 --> 00:22:04.880]  Shalom
[00:22:04.880 --> 00:22:05.960]  說Shalom
[00:22:05.960 --> 00:22:09.480]  所以其實這裡不是說不說友善的話這麼簡單
[00:22:09.480 --> 00:22:11.640]  這裡簡直是Hello都不會說
[00:22:11.640 --> 00:22:14.000]  每天見到約瑟的時候
[00:22:14.000 --> 00:22:15.000]  如果你是兄長的話
[00:22:15.000 --> 00:22:16.320]  你就問他什麼
[00:22:16.320 --> 00:22:17.320]  Where is the password
[00:22:17.320 --> 00:22:19.360]  I want the password
[00:22:19.360 --> 00:22:22.040]  password應該在我這裡
[00:22:22.040 --> 00:22:23.760]  但他就不說
[00:22:23.760 --> 00:22:25.560]  你說吹什麼我不告訴你
[00:22:27.880 --> 00:22:29.440]  然後你看到每一個的故事
[00:22:29.440 --> 00:22:30.120]  每一個兄長
[00:22:30.120 --> 00:22:32.880]  第一個最大的長子
[00:22:32.880 --> 00:22:34.120]  就是Ruben
[00:22:34.120 --> 00:22:35.320]  裡面
[00:22:35.320 --> 00:22:37.640]  你看到他們在爭家產
[00:22:37.640 --> 00:22:38.680]  為什麼
[00:22:38.680 --> 00:22:40.280]  因為當拉傑
[00:22:40.280 --> 00:22:42.200]  就是所謂第二個老婆
[00:22:42.200 --> 00:22:43.240]  死了之後
[00:22:43.240 --> 00:22:48.240]  然後他就和碧拉同寢
[00:22:48.240 --> 00:22:50.800]  拉傑的侍女同寢
[00:22:50.800 --> 00:22:53.400]  按照當時近東的社會
[00:22:53.920 --> 00:23:00.880]  去到和媽媽的侍女同寢
[00:23:00.880 --> 00:23:02.200]  是什麼呢
[00:23:02.200 --> 00:23:04.120]  我們現代人就會想
[00:23:04.120 --> 00:23:05.520]  一定是性的問題
[00:23:05.520 --> 00:23:06.720]  其實不是的
[00:23:06.720 --> 00:23:08.160]  是爭家產的問題
[00:23:08.160 --> 00:23:11.800]  如果和他侍女同寢的話
[00:23:11.800 --> 00:23:15.280]  他所生的那兩三個小孩
[00:23:15.280 --> 00:23:16.920]  那些丁權
[00:23:16.920 --> 00:23:18.960]  就是誰的
[00:23:18.960 --> 00:23:20.360]  當然是他
[00:23:20.360 --> 00:23:21.280]  現在我是你爸爸
[00:23:23.520 --> 00:23:24.240]  他明我的意思是說
[00:23:24.240 --> 00:23:25.360]  35章第22節
[00:23:25.360 --> 00:23:27.480]  然後到第二第三仔
[00:23:27.480 --> 00:23:29.680]  就是Simeon和Levi
[00:23:29.680 --> 00:23:32.160]  西冕和利美
[00:23:32.160 --> 00:23:35.400]  他們就是滿有殺機的人
[00:23:35.400 --> 00:23:37.320]  那34章說了一個故事
[00:23:37.320 --> 00:23:41.120]  就是他們殺了另一個外邦人的城市
[00:23:41.120 --> 00:23:43.160]  這個事件
[00:23:43.160 --> 00:23:46.120]  裡面的人來將他們通殺
[00:23:46.120 --> 00:23:48.880]  就用了割禮這件事來設一個局
[00:23:48.880 --> 00:23:51.000]  那個詳細我們不說
[00:23:51.000 --> 00:23:53.840]  主要是想交代的一個方面
[00:23:53.840 --> 00:23:57.160]  就是這兩個人是滿有殺機
[00:23:57.160 --> 00:23:58.480]  是暴力的人
[00:23:58.480 --> 00:24:01.680]  第四個就是猶大
[00:24:01.680 --> 00:24:02.160]  Judah
[00:24:02.160 --> 00:24:05.120]  猶大這個故事我們就更加清楚
[00:24:05.120 --> 00:24:07.560]  37章他就是想賣掉藥室的
[00:24:07.560 --> 00:24:09.120]  其實為什麼要將他賣掉
[00:24:09.120 --> 00:24:10.440]  不是只憎恨他那麼簡單
[00:24:10.440 --> 00:24:12.200]  而是因為他有密碼
[00:24:12.200 --> 00:24:15.160]  賣了你看看還有沒有密碼
[00:24:15.160 --> 00:24:16.680]  對嗎
[00:24:16.680 --> 00:24:17.720]  當你死了
[00:24:17.720 --> 00:24:20.440]  然後那個密碼理所當然應該給誰
[00:24:21.440 --> 00:24:26.240]  給誰爭到那個所謂長子丁權的那個人
[00:24:26.240 --> 00:24:28.280]  將那個競爭者剷除
[00:24:28.280 --> 00:24:29.520]  那你就可以拿到
[00:24:29.520 --> 00:24:31.200]  其他的兄弟做什麼
[00:24:31.200 --> 00:24:33.200]  就丟藥室在坑裡
[00:24:33.200 --> 00:24:34.400]  丟在坑裡面
[00:24:34.400 --> 00:24:35.320]  然後做什麼
[00:24:35.320 --> 00:24:37.040]  就坐下吃飯
[00:24:37.040 --> 00:24:38.720]  坐下吃飯
[00:24:38.720 --> 00:24:44.120]  你就見到這個就是以色列神的子民
[00:24:44.120 --> 00:24:46.280]  那個祖先的故事
[00:24:46.280 --> 00:24:47.800]  兩個字
[00:24:47.800 --> 00:24:48.960]  嘉辯
[00:24:48.960 --> 00:24:51.320]  為了什麼
[00:24:51.320 --> 00:24:53.120]  為了利益
[00:24:53.120 --> 00:24:54.240]  是不是
[00:24:54.240 --> 00:24:54.880]  為了利益
[00:24:54.880 --> 00:24:58.640]  這些我們看完的故事
[00:24:58.640 --> 00:25:00.880]  我們會發現一點都不光榮
[00:25:00.880 --> 00:25:02.080]  對嗎
[00:25:02.080 --> 00:25:02.840]  一點都不光榮
[00:25:02.840 --> 00:25:07.120]  和我們平時看聖經的印象不是這樣的
[00:25:07.120 --> 00:25:11.120]  我們覺得放在聖經裡面的都是一些比較神聖的東西
[00:25:11.120 --> 00:25:11.360]  是不是
[00:25:11.360 --> 00:25:12.960]  神聖的故事
[00:25:12.960 --> 00:25:17.080]  但卻是聖經的作者不寫一些光榮的東西
[00:25:17.080 --> 00:25:20.880]  然後偏偏選一些所謂黑歷史
[00:25:20.880 --> 00:25:23.240]  他中間有欺騙
[00:25:23.240 --> 00:25:24.560]  是一些破碎的人
[00:25:24.560 --> 00:25:27.680]  是一些會出賣大家
[00:25:27.680 --> 00:25:29.640]  和會彼此相憎的一些人
[00:25:29.640 --> 00:25:30.880]  為什麼會這樣
[00:25:30.880 --> 00:25:32.480]  你就可以問一個問題
[00:25:32.480 --> 00:25:37.120]  到底聖經是不是一些普通的道德教訓的書
[00:25:37.120 --> 00:25:39.680]  但很多人特別一些
[00:25:39.680 --> 00:25:42.440]  可能以前在香港長大的一些朋友
[00:25:42.720 --> 00:25:47.600]  都是在教會的學校長大的
[00:25:47.600 --> 00:25:48.760]  是不是
[00:25:48.760 --> 00:25:50.240]  小學、中學
[00:25:50.240 --> 00:25:52.760]  為什麼我們經常很喜歡將我們的小朋友
[00:25:52.760 --> 00:25:55.360]  發他們去教會的學校
[00:25:55.360 --> 00:25:56.680]  天主教、基督教的學校
[00:25:56.680 --> 00:25:57.160]  為什麼
[00:25:57.160 --> 00:25:58.520]  你們也是的
[00:25:58.520 --> 00:26:01.480]  因為他們教得好
[00:26:01.480 --> 00:26:02.920]  是不是教得好
[00:26:02.920 --> 00:26:04.640]  因為德育
[00:26:04.640 --> 00:26:06.200]  discipline(教育)這些東西
[00:26:06.200 --> 00:26:08.760]  通常教會的學校比較好一點
[00:26:08.760 --> 00:26:12.200]  但你見到這個當然是對的
[00:26:12.680 --> 00:26:14.040]  但很多時候教會學校裡面
[00:26:14.040 --> 00:26:16.240]  你學的信仰或者看聖經的故事
[00:26:16.240 --> 00:26:17.160]  就不會看這些的
[00:26:17.160 --> 00:26:18.160]  是不是
[00:26:18.160 --> 00:26:19.440]  這些太黑了
[00:26:19.440 --> 00:26:21.160]  其實很難看的
[00:26:21.160 --> 00:26:21.760]  是不是
[00:26:21.760 --> 00:26:22.760]  沒有人解釋給你聽
[00:26:22.760 --> 00:26:23.720]  你怎麼知道發生什麼事
[00:26:23.720 --> 00:26:24.120]  是不是
[00:26:24.120 --> 00:26:26.760]  所以我們通常看一些比較溫馨的東西
[00:26:26.760 --> 00:26:27.440]  是不是
[00:26:27.440 --> 00:26:28.360]  愛人如己
[00:26:28.360 --> 00:26:28.960]  怎樣愛人
[00:26:28.960 --> 00:26:30.120]  怎樣連戌人等等
[00:26:30.120 --> 00:26:32.120]  但你見到聖經的作者
[00:26:32.120 --> 00:26:33.640]  很多時候就是將這些的部分
[00:26:33.640 --> 00:26:35.480]  不提這麼多
[00:26:35.480 --> 00:26:38.320]  然後提一些比較黑的地方
[00:26:38.320 --> 00:26:41.200]  其實他的焦點不是教我們做好人
[00:26:42.200 --> 00:26:44.000]  聖經的焦點不是做這件事
[00:26:44.000 --> 00:26:47.480]  聖經的焦點是藉著這些黑歷史
[00:26:47.480 --> 00:26:50.720]  甚至是神的子民的祖先
[00:26:50.720 --> 00:26:53.360]  就是我們的founding fathers
[00:26:53.360 --> 00:26:55.600]  去講他們的黑歷史的時候
[00:26:55.600 --> 00:26:58.000]  就藉著這些黑歷史黑故事
[00:26:58.000 --> 00:27:00.840]  去告訴我們
[00:27:00.840 --> 00:27:02.840]  這位上帝是一個怎樣的上帝
[00:27:02.840 --> 00:27:04.600]  你看完這些故事
[00:27:04.600 --> 00:27:06.360]  你真的搖頭
[00:27:06.360 --> 00:27:08.120]  just shake my head
[00:27:09.280 --> 00:27:11.320]  這班人如果你是神的話
[00:27:11.320 --> 00:27:14.080]  如果你說要藉著這個家族
[00:27:14.080 --> 00:27:15.520]  來使萬國得福的話
[00:27:15.520 --> 00:27:17.320]  你真的搖頭
[00:27:17.320 --> 00:27:19.760]  你一定會很火滾
[00:27:19.760 --> 00:27:26.000]  確實在近東的宗教的概念裡面
[00:27:26.000 --> 00:27:29.400]  神明見到人們不聽話的時候
[00:27:29.400 --> 00:27:30.840]  他們會做什麼
[00:27:30.840 --> 00:27:33.880]  神明都會有殺機的
[00:27:33.880 --> 00:27:36.920]  神明就會殲滅這些人
[00:27:37.920 --> 00:27:39.200]  禁止重設
[00:27:39.200 --> 00:27:41.600]  全部東西重新開始
[00:27:41.600 --> 00:27:43.480]  因為這班人太吵
[00:27:43.480 --> 00:27:44.680]  太麻煩
[00:27:44.680 --> 00:27:48.280]  在近東的宗教的概念裡面
[00:27:48.280 --> 00:27:50.000]  他們的神學裡面
[00:27:50.000 --> 00:27:54.880]  暴力其實是世界宇宙的規律的其中一件事
[00:27:54.880 --> 00:27:57.680]  由始至終都會有暴力的
[00:27:57.680 --> 00:28:00.640]  由始至終都會有一些暴力出現的
[00:28:00.640 --> 00:28:02.600]  這是一個正常的工具
[00:28:02.600 --> 00:28:03.640]  你不喜歡那些人
[00:28:03.640 --> 00:28:05.240]  你就將他全部消滅
[00:28:05.240 --> 00:28:06.360]  然後再重新開始
[00:28:06.680 --> 00:28:07.040]  是不是
[00:28:07.040 --> 00:28:11.240]  你看到聖經所表達的上帝
[00:28:11.240 --> 00:28:12.960]  就不是一個這樣的上帝
[00:28:12.960 --> 00:28:14.040]  是截然不同的
[00:28:14.040 --> 00:28:17.520]  上帝見到這些人搞到很混亂的時候
[00:28:17.520 --> 00:28:19.560]  見到他們很多破碎的時候
[00:28:19.560 --> 00:28:24.000]  上帝他選擇一條不是最簡單的方法
[00:28:24.000 --> 00:28:26.040]  不是最簡單的方法
[00:28:26.040 --> 00:28:28.560]  最簡單的方法就是重設
[00:28:28.560 --> 00:28:32.120]  但是上帝去救贖
[00:28:32.120 --> 00:28:34.800]  上帝救贖一些破碎的人
[00:28:35.800 --> 00:28:37.360]  破碎的人生
[00:28:37.360 --> 00:28:40.120]  然後要將他們重新再組合
[00:28:40.120 --> 00:28:44.600]  使那些圖畫能夠呈現出來
[00:28:44.600 --> 00:28:48.840]  這樣做上帝絕對不是洗白那些哥哥
[00:28:48.840 --> 00:28:51.440]  或者其他族長那些惡士
[00:28:51.440 --> 00:28:54.360]  惡人始終做的事情是邪惡
[00:28:54.360 --> 00:29:00.600]  但是上帝是可以克服人的軟弱
[00:29:00.600 --> 00:29:02.920]  克服人的惡意
[00:29:02.920 --> 00:29:05.000]  最終是成就他自己的計劃
[00:29:05.000 --> 00:29:08.320]  這個就是故事的目的
[00:29:08.320 --> 00:29:10.400]  就是想告訴我們
[00:29:10.400 --> 00:29:11.440]  Theology
[00:29:11.440 --> 00:29:14.800]  告訴我們上帝是一個怎樣的上帝
[00:29:14.800 --> 00:29:20.080]  所以這個故事創世紀最後41章至50章
[00:29:20.080 --> 00:29:23.600]  說到約瑟被賣到埃及的時候
[00:29:23.600 --> 00:29:25.880]  然後在高高低低的當中
[00:29:25.880 --> 00:29:27.840]  他就成為了埃及的宰相
[00:29:27.840 --> 00:29:29.920]  最後發生什麼事
[00:29:29.920 --> 00:29:31.160]  在饑荒的裡面
[00:29:31.720 --> 00:29:34.800]  約瑟藉著他的苦難
[00:29:34.800 --> 00:29:38.440]  藉著哥哥在他身上行的惡事
[00:29:38.440 --> 00:29:40.360]  他就成為了宰相
[00:29:40.360 --> 00:29:42.120]  然後41章第57節
[00:29:42.120 --> 00:29:43.240]  各地的人
[00:29:43.240 --> 00:29:45.200]  或者甚至全地的人
[00:29:45.200 --> 00:29:48.000]  在故事裡面全地的人都去了埃及
[00:29:48.000 --> 00:29:50.400]  向約瑟買糧
[00:29:50.400 --> 00:29:52.800]  因為天下的饑荒甚重
[00:29:52.800 --> 00:29:57.040]  弟兄姊妹之間他們再相認之後
[00:29:57.040 --> 00:29:59.360]  一個很感動的故事
[00:29:59.560 --> 00:30:03.000]  那些哥哥終於認錯了
[00:30:03.000 --> 00:30:05.280]  大家有Reconciliation
[00:30:05.280 --> 00:30:07.680]  45章第8節約瑟說什麼
[00:30:07.680 --> 00:30:09.600]  猜我來的不是你們
[00:30:09.600 --> 00:30:14.280]  你們原本是惡意使我被賣到埃及的
[00:30:14.280 --> 00:30:15.720]  我受了很多苦
[00:30:15.720 --> 00:30:17.840]  不過我現在知道上帝
[00:30:17.840 --> 00:30:19.280]  Is on a mission
[00:30:19.280 --> 00:30:21.640]  他的mission是猜我來這裡
[00:30:21.640 --> 00:30:23.880]  猜我們在埃及
[00:30:23.880 --> 00:30:25.800]  然後保存著亞國家
[00:30:25.800 --> 00:30:28.200]  並且祝福各地的人
[00:30:29.440 --> 00:30:30.600]  50章第20節
[00:30:30.600 --> 00:30:31.360]  最後一章
[00:30:31.360 --> 00:30:35.080]  從前你們興獎你們的義士
[00:30:35.080 --> 00:30:36.160]  是要害我
[00:30:36.160 --> 00:30:39.000]  但是上帝的義士原是好的
[00:30:39.000 --> 00:30:41.240]  要使許多人
[00:30:41.240 --> 00:30:43.880]  萬族能夠得以存活
[00:30:43.880 --> 00:30:45.600]  成就今天的光景
[00:30:45.600 --> 00:30:46.840]  這裡你們看到
[00:30:46.840 --> 00:30:51.920]  老祖耶和華對阿伯拉罕的呼召
[00:30:51.920 --> 00:30:54.640]  那個的應許就是萬國要因你得福
[00:30:54.640 --> 00:30:58.240]  這裡就慢慢實現出來
[00:30:59.240 --> 00:31:02.640]  這個就是族長的故事
[00:31:02.640 --> 00:31:04.520]  或者可以這麼說
[00:31:04.520 --> 00:31:07.200]  這是教會的前輩
[00:31:07.200 --> 00:31:10.200]  上一代第一代的故事
[00:31:10.200 --> 00:31:12.200]  數他們的黑歷史出來
[00:31:12.200 --> 00:31:13.600]  不是要描黑他們
[00:31:13.600 --> 00:31:16.200]  而是想表達清楚這位上帝
[00:31:16.200 --> 00:31:17.280]  我們所信的上帝
[00:31:17.280 --> 00:31:18.960]  我們所讚美的這位上帝
[00:31:18.960 --> 00:31:20.280]  是一個怎樣的神
[00:31:20.280 --> 00:31:22.480]  而我們一班怎樣的人
[00:31:22.480 --> 00:31:24.160]  我們是需要他的恩典
[00:31:24.160 --> 00:31:26.240]  我們是一班很脆弱
[00:31:27.720 --> 00:31:28.720]  很不行的人
[00:31:28.720 --> 00:31:30.720]  族長是規決上帝的榮耀
[00:31:30.720 --> 00:31:32.600]  我們每一個都是一樣
[00:31:32.600 --> 00:31:34.560]  神才是最厲害的
[00:31:34.560 --> 00:31:37.040]  在歷史歷代裡面
[00:31:37.040 --> 00:31:40.160]  教會都會有不同的會議開
[00:31:40.160 --> 00:31:43.120]  在新約的教會
[00:31:43.120 --> 00:31:45.960]  到現在大概有二千年的歷史
[00:31:45.960 --> 00:31:48.320]  久不久有一些所謂的教會會議
[00:31:48.320 --> 00:31:50.560]  或者大公的教會
[00:31:50.560 --> 00:31:51.840]  普世的教會
[00:31:51.840 --> 00:31:52.960]  他們大家坐在一起
[00:31:52.960 --> 00:31:54.640]  去解決一些神學問題
[00:31:55.160 --> 00:31:58.600]  或者想寫出
[00:31:58.600 --> 00:32:00.160]  或者總結出
[00:32:00.160 --> 00:32:02.880]  到底我們的信仰
[00:32:02.880 --> 00:32:04.240]  應該怎樣了解
[00:32:04.240 --> 00:32:06.560]  這些所謂叫信條或者信經
[00:32:06.560 --> 00:32:09.560]  所以在過去二千年裡面
[00:32:09.560 --> 00:32:11.480]  有很多這樣的信經是產生的
[00:32:11.480 --> 00:32:13.200]  其中一個信經叫做
[00:32:13.200 --> 00:32:14.280]  Belgic Confession
[00:32:14.280 --> 00:32:16.840]  比利時信條
[00:32:16.840 --> 00:32:18.600]  在第27條那裡
[00:32:18.600 --> 00:32:21.000]  這是十六世紀的時候有的信條
[00:32:21.000 --> 00:32:22.960]  我覺得他描述教會
[00:32:22.960 --> 00:32:23.880]  他描述得很好
[00:32:24.880 --> 00:32:25.520]  他說什麼呢
[00:32:25.520 --> 00:32:26.320]  他說教會
[00:32:26.320 --> 00:32:29.320]  自世界之初就已經存在了
[00:32:29.320 --> 00:32:31.160]  在創世紀的時候已經存在
[00:32:31.160 --> 00:32:32.400]  教會的初形
[00:32:32.400 --> 00:32:36.320]  也將會存在世界末了的時候
[00:32:36.320 --> 00:32:39.360]  因為基督是永恆的君王
[00:32:39.360 --> 00:32:42.200]  神的子民不可或缺的
[00:32:42.200 --> 00:32:43.520]  只要有基督
[00:32:43.520 --> 00:32:44.720]  就要有基督的子民
[00:32:44.720 --> 00:32:46.240]  就會有教會
[00:32:46.240 --> 00:32:48.280]  這個所謂神聖的教會
[00:32:48.280 --> 00:32:49.520]  是蒙上帝的保守
[00:32:49.520 --> 00:32:53.960]  免受世上一切的侵擾
[00:32:54.520 --> 00:32:56.800]  即便在世人的眼中
[00:32:56.800 --> 00:33:00.160]  教會或許顯得渺小
[00:33:00.160 --> 00:33:03.520]  甚至瀕臨消亡
[00:33:03.520 --> 00:33:04.840]  extinct
