
[00:00:00.000 --> 00:00:02.600]  還有,你講到神的形象的時候
[00:17:39.400 --> 00:17:41.400]  真正他想表達的是什麼
[00:17:41.400 --> 00:17:43.400]  封城的源頭
[00:17:43.400 --> 00:17:45.400]  就是四條河
[00:17:45.400 --> 00:17:47.400]  封城的源頭
[00:17:47.400 --> 00:17:49.400]  四條河的源頭
[00:17:49.400 --> 00:17:51.400]  就是伊甸
[00:17:51.400 --> 00:17:53.400]  有神同在的地方
[00:17:53.400 --> 00:17:55.400]  本身他的致勝所
[00:17:55.400 --> 00:17:57.400]  就是這個河水的源頭
[00:17:57.400 --> 00:17:59.400]  並且伊甸還有什麼呢
[00:17:59.400 --> 00:18:01.400]  除了金銀寶石
[00:18:01.400 --> 00:18:03.400]  河水的源頭
[00:18:03.400 --> 00:18:05.400]  就是他向東邊的
[00:18:05.400 --> 00:18:07.400]  他的出入口是東邊
[00:18:07.400 --> 00:18:09.400]  向東
[00:18:09.400 --> 00:18:11.400]  在近東的世界裡面
[00:18:11.400 --> 00:18:13.400]  每逢出入口向東
[00:18:13.400 --> 00:18:15.400]  都是勝所
[00:18:15.400 --> 00:18:17.400]  三章二十四節
[00:18:17.400 --> 00:18:19.400]  基督拍把手的地方
[00:18:19.400 --> 00:18:21.400]  就是東邊
[00:18:21.400 --> 00:18:23.400]  所以伊甸的源
[00:18:23.400 --> 00:18:25.400]  的門口
[00:18:25.400 --> 00:18:27.400]  入口是向東邊
[00:18:27.400 --> 00:18:29.400]  等於會幕的
[00:18:29.400 --> 00:18:31.400]  出入口
[00:18:31.400 --> 00:18:33.400]  都是向東邊
[00:18:33.400 --> 00:18:35.400]  聖殿的出入口
[00:18:35.400 --> 00:18:37.400]  也是向東邊
[00:18:37.400 --> 00:18:39.400]  其他近東世界裡面
[00:18:39.400 --> 00:18:41.400]  其他所謂神明的廟宇
[00:18:41.400 --> 00:18:43.400]  都是向日出之地
[00:18:43.400 --> 00:18:45.400]  向東邊
[00:18:45.400 --> 00:18:47.400]  再看看其他
[00:18:47.400 --> 00:18:49.400]  經文如何描述伊甸園
[00:18:49.400 --> 00:18:51.400]  講到伊甸園
[00:18:51.400 --> 00:18:53.400]  是聖山
[00:18:53.400 --> 00:18:55.400]  Holy Mountain
[00:18:55.400 --> 00:18:57.400]  向東
[00:18:57.400 --> 00:18:59.400]  是勝所
[00:18:59.400 --> 00:19:01.400]  在山上
[00:19:01.400 --> 00:19:03.400]  建造的通常都是勝所
[00:19:03.400 --> 00:19:05.400]  耶路撒冷在山上
[00:19:05.400 --> 00:19:07.400]  你記得上行之師
[00:19:07.400 --> 00:19:09.400]  120至134
[00:19:09.400 --> 00:19:11.400]  向山舉目
[00:19:11.400 --> 00:19:13.400]  然後去到耶路撒冷
[00:19:13.400 --> 00:19:15.400]  上行去敬拜
[00:19:15.400 --> 00:19:17.400]  去朝聖去耶路撒冷
[00:19:17.400 --> 00:19:19.400]  怎樣都好
[00:19:19.400 --> 00:19:21.400]  怎樣去哪個方向都好
[00:19:21.400 --> 00:19:23.400]  都是上山
[00:19:23.400 --> 00:19:25.400]  所以在山上
[00:19:25.400 --> 00:19:27.400]  以西傑書28章
[00:19:27.400 --> 00:19:29.400]  形容伊甸是勝山
[00:19:29.400 --> 00:19:31.400]  所以伊甸園是至勝所
[00:19:31.400 --> 00:19:33.400]  Holy of Holies
[00:19:33.400 --> 00:19:35.400]  Holy of Holies
[00:19:35.400 --> 00:19:37.400]  誰在勝所
[00:19:37.400 --> 00:19:39.400]  我們說是亞當
[00:19:39.400 --> 00:19:41.400]  其實不是
[00:19:41.400 --> 00:19:43.400]  是人類
[00:19:43.400 --> 00:19:45.400]  你記得我說
[00:19:45.400 --> 00:19:47.400]  那人安置在伊甸園
[00:19:47.400 --> 00:19:49.400]  二章十五節
[00:19:49.400 --> 00:19:51.400]  其實就是將
[00:19:51.400 --> 00:19:53.400]  每個人
[00:19:53.400 --> 00:19:55.400]  每個人有個地位
[00:19:55.400 --> 00:19:57.400]  有個身份
[00:19:57.400 --> 00:19:59.400]  那裏不是很擠迫嗎?
[00:19:59.400 --> 00:20:01.400]  不是
[00:20:01.400 --> 00:20:03.400]  是在講神學
[00:20:03.400 --> 00:20:05.400]  在講一些神學的宣告
[00:20:05.400 --> 00:20:07.400]  在講人
[00:20:07.400 --> 00:20:09.400]  被創造的時候
[00:20:09.400 --> 00:20:11.400]  願創是做什麼
[00:20:11.400 --> 00:20:13.400]  安置在伊甸園裏面
[00:20:13.400 --> 00:20:15.400]  即是神的至勝所
[00:20:15.400 --> 00:20:17.400]  誰才能進入至勝所
[00:20:17.400 --> 00:20:19.400]  祭師
[00:20:19.400 --> 00:20:21.400]  大祭師
[00:20:21.400 --> 00:20:23.400]  動詞怎樣形容
[00:20:23.400 --> 00:20:25.400]  叫人
[00:20:25.400 --> 00:20:27.400]  人類
[00:20:27.400 --> 00:20:29.400]  去到耕種和看守那原子
[00:20:29.400 --> 00:20:31.400]  耕種和看守
[00:20:31.400 --> 00:20:33.400]  我們一想起
[00:20:33.400 --> 00:20:35.400]  我在北美的時候
[00:20:35.400 --> 00:20:37.400]  有很多人讀聖經的時候
[00:20:37.400 --> 00:20:39.400]  就會想起我們的後院
[00:20:39.400 --> 00:20:41.400]  那裏種瓜種菜
[00:20:41.400 --> 00:20:43.400]  什麼叫耕種和看守
[00:20:43.400 --> 00:20:45.400]  和合本
[00:20:45.400 --> 00:20:47.400]  易造就是
[00:20:47.400 --> 00:20:49.400]  修理和看守
[00:20:49.400 --> 00:20:51.400]  Work and keep
[00:20:51.400 --> 00:20:53.400]  其實這兩個動詞
[00:20:53.400 --> 00:20:55.400]  是形容什麼
[00:20:55.400 --> 00:20:57.400]  你看摩西五經其他地方
[00:20:57.400 --> 00:20:59.400]  文素記三章第八節其中一個例子
[00:20:59.400 --> 00:21:01.400]  講到利未人
[00:21:01.400 --> 00:21:03.400]  看守和辦理帳目
[00:21:03.400 --> 00:21:05.400]  的會幕的事
[00:21:05.400 --> 00:21:07.400]  所以是形容
[00:21:07.400 --> 00:21:09.400]  祭師的職事
[00:21:09.400 --> 00:21:11.400]  祭師的工作
[00:21:11.400 --> 00:21:13.400]  這個才叫
[00:21:13.400 --> 00:21:15.400]  什麼
[00:21:15.400 --> 00:21:17.400]  看守和耕種
[00:21:17.400 --> 00:21:19.400]  所以人被造的時候
[00:21:19.400 --> 00:21:21.400]  第二章就講什麼
[00:21:21.400 --> 00:21:23.400]  第一章你記得管理萬物
[00:21:23.400 --> 00:21:25.400]  軍專的地位
[00:21:25.400 --> 00:21:27.400]  第二章是講祭師的地位
[00:21:29.400 --> 00:21:31.400]  你說祭師不就是獻祭
[00:21:31.400 --> 00:21:33.400]  不只是這麼簡單
[00:21:33.400 --> 00:21:35.400]  祭師要做什麼
[00:21:35.400 --> 00:21:37.400]  祭師是要把守聖所
[00:21:37.400 --> 00:21:39.400]  把守神同在的地方
[00:21:39.400 --> 00:21:41.400]  去遵上帝的道
[00:21:41.400 --> 00:21:45.400]  去把守神同在的地方
[00:21:45.400 --> 00:21:49.400]  這是祭師要做的事
[00:21:49.400 --> 00:21:51.400]  所以你記得
[00:21:51.400 --> 00:21:53.400]  以色列人出埃及之後去到西大山
[00:21:53.400 --> 00:21:55.400]  十九章第五節出埃及記
[00:21:55.400 --> 00:21:57.400]  上帝說我揀選你們做什麼
[00:21:57.400 --> 00:21:59.400]  我揀選你們做軍專的祭師
[00:21:59.400 --> 00:22:01.400]  你們就在萬國的面前
[00:22:01.400 --> 00:22:05.400]  去遵我的道
[00:22:05.400 --> 00:22:07.400]  遵我的約
[00:22:07.400 --> 00:22:09.400]  把守著我的同在
[00:22:09.400 --> 00:22:11.400]  我就在會幕當中
[00:22:11.400 --> 00:22:13.400]  和你們同在
[00:22:13.400 --> 00:22:15.400]  在聖殿之後聖殿
[00:22:15.400 --> 00:22:17.400]  在聖殿有生
[00:22:17.400 --> 00:22:19.400]  和你們同在
[00:22:19.400 --> 00:22:21.400]  要和你們同行
[00:22:21.400 --> 00:22:23.400]  你們要去見證我的
[00:22:23.400 --> 00:22:25.400]  這個就是祭師的身份
[00:22:25.400 --> 00:22:27.400]  所以
[00:22:27.400 --> 00:22:29.400]  原來我們第二章
[00:22:29.400 --> 00:22:31.400]  告訴我們人生觀是什麼
[00:22:31.400 --> 00:22:33.400]  做人
[00:22:33.400 --> 00:22:35.400]  上帝做人
[00:22:35.400 --> 00:22:37.400]  原來就是在伊甸
[00:22:37.400 --> 00:22:39.400]  去敬拜他
[00:22:39.400 --> 00:22:41.400]  侍奉他
[00:22:41.400 --> 00:22:43.400]  一個是神聖
[00:22:43.400 --> 00:22:45.400]  祭師的身份
[00:22:45.400 --> 00:22:47.400]  二章第十六節
[00:22:47.400 --> 00:22:49.400]  耶和華吩咐他
[00:22:49.400 --> 00:22:51.400]  阿丹
[00:22:51.400 --> 00:22:53.400]  人類
[00:22:53.400 --> 00:22:55.400]  阿丹代表全人類
[00:22:55.400 --> 00:22:57.400]  代表我們每一個
[00:22:57.400 --> 00:22:59.400]  吩咐他說什麼
[00:22:59.400 --> 00:23:01.400]  願中國人的果子你可以隨便吃
[00:23:01.400 --> 00:23:03.400]  只是分別善惡的果子
[00:23:03.400 --> 00:23:05.400]  你不可吃
[00:23:05.400 --> 00:23:07.400]  因為你吃的日子就必定死
[00:23:07.400 --> 00:23:09.400]  所以如果你
[00:23:09.400 --> 00:23:11.400]  去聽我的道的話
[00:23:11.400 --> 00:23:13.400]  聽我的吩咐的話
[00:23:13.400 --> 00:23:15.400]  耶和華說什麼
[00:23:15.400 --> 00:23:17.400]  你就可以得到
[00:23:17.400 --> 00:23:19.400]  不老的生命
[00:23:19.400 --> 00:23:21.400]  吃個生命樹果子
[00:23:21.400 --> 00:23:23.400]  但如果你不聽的話
[00:23:23.400 --> 00:23:25.400]  你去吃分別善惡的果子
[00:23:25.400 --> 00:23:27.400]  那個知善惡樹
[00:23:27.400 --> 00:23:29.400]  你就是遠離我
[00:23:29.400 --> 00:23:31.400]  這個就是死
[00:23:31.400 --> 00:23:33.400]  死不是肉身
[00:23:33.400 --> 00:23:35.400]  死就是和上帝斷絕關係
[00:23:35.400 --> 00:23:37.400]  離開伊甸園
[00:23:37.400 --> 00:23:39.400]  沒有上帝的同在
[00:23:39.400 --> 00:23:41.400]  這句話
[00:23:41.400 --> 00:23:43.400]  我們經常說
[00:23:43.400 --> 00:23:45.400]  是不是就像在市場吃果
[00:23:45.400 --> 00:23:47.400]  禁果就是蘋果
[00:23:47.400 --> 00:23:49.400]  其實
[00:23:49.400 --> 00:23:51.400]  為什麼禁果就是蘋果
[00:23:51.400 --> 00:23:53.400]  因為
[00:23:53.400 --> 00:23:55.400]  教會中世紀的時候
[00:23:55.400 --> 00:23:57.400]  拉丁文邪惡和蘋果
[00:23:57.400 --> 00:23:59.400]  兩個字
[00:23:59.400 --> 00:24:01.400]  很像音
[00:24:01.400 --> 00:24:03.400]  所以才有這個傳說
[00:24:03.400 --> 00:24:05.400]  其實不是吃果子那麼簡單
[00:24:05.400 --> 00:24:07.400]  你要知道知善惡樹
[00:24:07.400 --> 00:24:09.400]  其實是代表一件事
[00:24:09.400 --> 00:24:11.400]  代表
[00:24:11.400 --> 00:24:13.400]  不是那個
[00:24:13.400 --> 00:24:15.400]  生果
[00:24:15.400 --> 00:24:17.400]  而是代表了一種生活的方式
[00:24:17.400 --> 00:24:19.400]  代表了一種抉擇
[00:24:19.400 --> 00:24:21.400]  那個抉擇是什麼呢
[00:24:21.400 --> 00:24:23.400]  如果你找一下
[00:24:23.400 --> 00:24:25.400]  知善惡
[00:24:25.400 --> 00:24:27.400]  或者分別善惡
[00:24:27.400 --> 00:24:29.400]  這句話
[00:24:29.400 --> 00:24:31.400]  在希伯來聖經裡面出現的
[00:24:31.400 --> 00:24:33.400]  是指到王的能力
[00:24:33.400 --> 00:24:35.400]  所羅門王
[00:24:35.400 --> 00:24:37.400]  在獵王記上第三章九節
[00:24:37.400 --> 00:24:39.400]  那裡說
[00:24:39.400 --> 00:24:41.400]  求上帝讓他自慰
[00:24:41.400 --> 00:24:43.400]  能夠辨別是非
[00:24:43.400 --> 00:24:45.400]  辨別是非
[00:24:45.400 --> 00:24:47.400]  辨別善惡
[00:24:47.400 --> 00:24:49.400]  Good and Evil
[00:24:49.400 --> 00:24:51.400]  是王擁有的
[00:24:51.400 --> 00:24:53.400]  權能
[00:24:53.400 --> 00:24:55.400]  所以
[00:24:55.400 --> 00:24:57.400]  你看整個創世故事的時候
[00:24:57.400 --> 00:24:59.400]  你就發現如果拿這個
[00:24:59.400 --> 00:25:01.400]  禁果
[00:25:01.400 --> 00:25:03.400]  吃這個果子的時候
[00:25:03.400 --> 00:25:05.400]  就不是咬蘋果那麼簡單
[00:25:05.400 --> 00:25:07.400]  不是說這個
[00:25:07.400 --> 00:25:09.400]  吃這個蘋果
[00:25:09.400 --> 00:25:11.400]  吃這個知善惡樹的果子
[00:25:11.400 --> 00:25:13.400]  其實就是自立為王的意思
[00:25:13.400 --> 00:25:15.400]  就是說創造主的君王我不管他
[00:25:15.400 --> 00:25:17.400]  我就自我作主
[00:25:17.400 --> 00:25:19.400]  以己為主
[00:25:19.400 --> 00:25:21.400]  就是說
[00:25:21.400 --> 00:25:23.400]  我叛變
[00:25:23.400 --> 00:25:25.400]  我不想要這個王去管理我
[00:25:25.400 --> 00:25:29.400]  我想自立我自己為王
[00:25:29.400 --> 00:25:31.400]  這個叫做人的墮落
[00:25:31.400 --> 00:25:33.400]  更加好的翻譯
[00:25:33.400 --> 00:25:35.400]  更加好的描述
[00:25:35.400 --> 00:25:37.400]  應該是人的叛變
[00:25:37.400 --> 00:25:39.400]  人被創造不甘心是這樣
[00:25:39.400 --> 00:25:41.400]  不甘心在神權底下
[00:25:41.400 --> 00:25:43.400]  我要顛覆神的王權
[00:25:43.400 --> 00:25:45.400]  我要自己做神
[00:25:45.400 --> 00:25:47.400]  這個才叫做罪
[00:25:47.400 --> 00:25:49.400]  這個才叫做
[00:25:49.400 --> 00:25:51.400]  人的墮落
[00:25:51.400 --> 00:25:53.400]  我們說
[00:25:53.400 --> 00:25:55.400]  每個人都是犯罪
[00:25:55.400 --> 00:25:57.400]  世人都犯了罪
[00:25:57.400 --> 00:25:59.400]  我們想起罪的時候就想起做錯事
[00:25:59.400 --> 00:26:01.400]  說謊不應該說
[00:26:01.400 --> 00:26:03.400]  或者不應該想那件事
[00:26:03.400 --> 00:26:05.400]  不應該去偷東西的就去偷東西
[00:26:05.400 --> 00:26:07.400]  當然這些是罪
[00:26:07.400 --> 00:26:09.400]  但聖經裡面怎樣去定義罪呢
[00:26:09.400 --> 00:26:11.400]  是
[00:26:11.400 --> 00:26:13.400]  不要神的王權
[00:26:13.400 --> 00:26:15.400]  我要自立為神
[00:26:15.400 --> 00:26:17.400]  現代的例子很簡單
[00:26:17.400 --> 00:26:19.400]  如果我的兒子
[00:26:19.400 --> 00:26:21.400]  我的兒子已經十九歲
[00:26:21.400 --> 00:26:23.400]  他在外面
[00:26:23.400 --> 00:26:25.400]  每個人都稱讚他
[00:26:25.400 --> 00:26:27.400]  說他讀書好,說他人品好等等
[00:26:27.400 --> 00:26:29.400]  但唯獨是一件事
[00:26:29.400 --> 00:26:31.400]  我兒子回到家的時候不認他爸爸是爸爸
[00:26:31.400 --> 00:26:33.400]  那你說大不大罪
[00:26:33.400 --> 00:26:35.400]  很大罪
[00:26:35.400 --> 00:26:37.400]  不認主
[00:26:37.400 --> 00:26:39.400]  不認主
[00:26:39.400 --> 00:26:41.400]  這個才是罪
[00:26:41.400 --> 00:26:45.400]  人的墮落
[00:26:45.400 --> 00:26:47.400]  人的叛變
[00:26:47.400 --> 00:26:49.400]  就是不承認
[00:26:49.400 --> 00:26:51.400]  神為神
[00:26:51.400 --> 00:26:53.400]  以偶像為神
[00:26:53.400 --> 00:26:55.400]  甚至以我自己為神
[00:26:55.400 --> 00:26:57.400]  以我自己為主
[00:26:57.400 --> 00:26:59.400]  這個才是罪
[00:26:59.400 --> 00:27:01.400]  所以人被造的時候
[00:27:01.400 --> 00:27:03.400]  是多麼的尊貴
[00:27:03.400 --> 00:27:05.400]  有一個祭司的身份
[00:27:05.400 --> 00:27:07.400]  但是
[00:27:07.400 --> 00:27:09.400]  你看到第三章的時候
[00:27:09.400 --> 00:27:11.400]  下一次我們講第三章
[00:27:11.400 --> 00:27:13.400]  就是講到人的叛變
[00:27:13.400 --> 00:27:15.400]  其實就是顛覆神的王權
[00:27:15.400 --> 00:27:17.400]  神怎樣反應呢
[00:27:17.400 --> 00:27:19.400]  神怎樣做呢
[00:27:19.400 --> 00:27:21.400]  這是第三章講的
[00:27:21.400 --> 00:27:23.400]  第二章主要講的是人倫
[00:27:23.400 --> 00:27:25.400]  上帝啟示聖經獨有的
[00:27:25.400 --> 00:27:27.400]  一種很有尊貴
[00:27:27.400 --> 00:27:29.400]  很有價值的
[00:27:29.400 --> 00:27:31.400]  人的存在
[00:27:31.400 --> 00:27:33.400]  人的身份
[00:27:33.400 --> 00:27:35.400]  解決人的身份
[00:27:35.400 --> 00:27:37.400]  特別去到
[00:27:37.400 --> 00:27:39.400]  表述女人的身份
[00:27:39.400 --> 00:27:41.400]  女人的身份
[00:27:41.400 --> 00:27:43.400]  我們現代人
[00:27:43.400 --> 00:27:45.400]  就經常去想
[00:27:45.400 --> 00:27:47.400]  一定是女人錯了
[00:27:47.400 --> 00:27:49.400]  因為她聽了蛇說
[00:27:49.400 --> 00:27:51.400]  然後她就吃了禁果
[00:27:51.400 --> 00:27:53.400]  搞到世界都砸了
[00:27:53.400 --> 00:27:55.400]  但是女人是什麼呢
[00:27:55.400 --> 00:27:57.400]  女人是肋骨所做
[00:27:57.400 --> 00:27:59.400]  亞當的肋骨
[00:27:59.400 --> 00:28:01.400]  是不是也是在講
[00:28:01.400 --> 00:28:03.400]  生物的
[00:28:03.400 --> 00:28:05.400]  做手術等等
[00:28:05.400 --> 00:28:07.400]  男人就是少了肋骨
[00:28:07.400 --> 00:28:09.400]  當然不是
[00:28:09.400 --> 00:28:11.400]  原文是什麼
[00:28:11.400 --> 00:28:13.400]  是一種建築的用詞
[00:28:13.400 --> 00:28:15.400]  就是那些
[00:28:15.400 --> 00:28:17.400]  會幕的家具等等
[00:28:17.400 --> 00:28:19.400]  有旁邊的
[00:28:19.400 --> 00:28:21.400]  有側邊的
[00:28:21.400 --> 00:28:23.400]  有另外一邊
[00:28:23.400 --> 00:28:25.400]  一對的一邊
[00:28:25.400 --> 00:28:27.400]  英文叫做the other half
[00:28:27.400 --> 00:28:29.400]  那人見到那個女人
[00:28:29.400 --> 00:28:31.400]  她說這是骨中的骨肉中的肉
[00:28:31.400 --> 00:28:33.400]  不是一條骨這麼簡單
[00:28:33.400 --> 00:28:35.400]  而是我的同等
[00:28:35.400 --> 00:28:37.400]  我的本體的同等
[00:28:37.400 --> 00:28:39.400]  我的equal
[00:28:39.400 --> 00:28:41.400]  跟我同等地位
[00:28:41.400 --> 00:28:43.400]  這就是女人
[00:28:43.400 --> 00:28:45.400]  女人是幫手
[00:28:45.400 --> 00:28:47.400]  你記得她去到
[00:28:47.400 --> 00:28:49.400]  為動物去改名管理萬物的時候
[00:28:49.400 --> 00:28:51.400]  找不到幫手
[00:28:51.400 --> 00:28:53.400]  神就為她做一個女人
[00:28:53.400 --> 00:28:55.400]  來幫手
[00:28:55.400 --> 00:28:57.400]  幫手是不是就是
[00:28:57.400 --> 00:28:59.400]  高等一點的地位
[00:28:59.400 --> 00:29:01.400]  當然不是
[00:29:01.400 --> 00:29:03.400]  因為你看原文
[00:29:03.400 --> 00:29:05.400]  幫忙這個字
[00:29:05.400 --> 00:29:07.400]  經常都是形容誰
[00:29:07.400 --> 00:29:09.400]  形容神自己
[00:29:09.400 --> 00:29:11.400]  神是高等一點還是低等一點
[00:29:11.400 --> 00:29:13.400]  神是高等一點
[00:29:13.400 --> 00:29:15.400]  撕邊撒邊
[00:29:15.400 --> 00:29:17.400]  我的心裡等候耶和華
[00:29:17.400 --> 00:29:19.400]  因為神是我們的幫助
[00:29:19.400 --> 00:29:21.400]  我的幫手
[00:29:21.400 --> 00:29:23.400]  我的盾牌
[00:29:23.400 --> 00:29:25.400]  女人不是低等一點
[00:29:25.400 --> 00:29:27.400]  這是很革命性的語言
[00:29:27.400 --> 00:29:29.400]  因為
[00:29:29.400 --> 00:29:31.400]  在近東的社會
[00:29:31.400 --> 00:29:33.400]  女人是低等的
[00:29:33.400 --> 00:29:35.400]  甚至不是人
[00:29:35.400 --> 00:29:37.400]  是男人的物業
[00:29:37.400 --> 00:29:39.400]  擁有品
[00:29:39.400 --> 00:29:41.400]  但是第二章
[00:29:41.400 --> 00:29:43.400]  所揭示的是什麼
[00:29:43.400 --> 00:29:45.400]  神的形象
[00:29:45.400 --> 00:29:47.400]  男與女
[00:29:47.400 --> 00:29:49.400]  是同等的
[00:29:49.400 --> 00:29:51.400]  更加好翻譯應該是聯盟
[00:29:51.400 --> 00:29:53.400]  Ally
[00:29:53.400 --> 00:29:55.400]  亞當
[00:29:55.400 --> 00:29:57.400]  被造是一個祭司
[00:29:57.400 --> 00:29:59.400]  他去敬拜上帝
[00:29:59.400 --> 00:30:01.400]  守著上帝榮耀上帝的同在
[00:30:01.400 --> 00:30:03.400]  他自己一個做不到
[00:30:03.400 --> 00:30:05.400]  要下蛙
[00:30:05.400 --> 00:30:07.400]  要女人來幫他
[00:30:07.400 --> 00:30:09.400]  是一個神聖的任務
[00:30:09.400 --> 00:30:11.400]  一個祭司
[00:30:11.400 --> 00:30:13.400]  神聖服侍上帝的任務
[00:30:13.400 --> 00:30:15.400]  所以你看到
[00:30:15.400 --> 00:30:17.400]  第二章和第一章
[00:30:17.400 --> 00:30:19.400]  其實揭示
[00:30:19.400 --> 00:30:21.400]  很偉大的宣告
[00:30:21.400 --> 00:30:23.400]  就是要我們每一個讀者
[00:30:23.400 --> 00:30:25.400]  每一個聽眾
[00:30:25.400 --> 00:30:27.400]  去聽清楚我們在上帝面前
[00:30:27.400 --> 00:30:29.400]  我們有的地位
[00:30:29.400 --> 00:30:31.400]  我們的身份
[00:30:31.400 --> 00:30:33.400]  所以有一些反思的問題
[00:30:33.400 --> 00:30:35.400]  到最後
[00:30:35.400 --> 00:30:37.400]  我們等一下
[00:30:37.400 --> 00:30:39.400]  如果可以的話我們就有些討論
[00:30:39.400 --> 00:30:41.400]  聖經其實
[00:30:41.400 --> 00:30:43.400]  是在比對一些
[00:30:43.400 --> 00:30:45.400]  神話的故事
[00:30:45.400 --> 00:30:47.400]  會不會
[00:30:47.400 --> 00:30:49.400]  令到大家很不舒服
[00:30:49.400 --> 00:30:51.400]  影響了聖經神聖的權威
[00:30:51.400 --> 00:30:53.400]  如果沒有
[00:30:53.400 --> 00:30:55.400]  是為什麼
[00:30:55.400 --> 00:30:57.400]  剛才我所說
[00:30:57.400 --> 00:30:59.400]  聖經寫的時候
[00:30:59.400 --> 00:31:01.400]  是針對當時的世界觀
[00:31:01.400 --> 00:31:03.400]  所以為什麼要
[00:31:03.400 --> 00:31:05.400]  去比對這些假的神話
[00:31:05.400 --> 00:31:07.400]  我們叫做
[00:31:07.400 --> 00:31:09.400]  為什麼要比對巴比倫神的神話
[00:31:09.400 --> 00:31:11.400]  他們根本不是神
[00:31:11.400 --> 00:31:13.400]  是虛無的東西
[00:31:13.400 --> 00:31:15.400]  為什麼要去比對
[00:31:15.400 --> 00:31:17.400]  為什麼要去比較
[00:31:17.400 --> 00:31:19.400]  去跟他們爭辯
[00:31:19.400 --> 00:31:21.400]  跟他們作對話
[00:31:21.400 --> 00:31:23.400]  告訴他們你們這樣了解人
[00:31:23.400 --> 00:31:25.400]  是不對的
[00:31:25.400 --> 00:31:27.400]  聖經說這樣了解人才對
[00:31:27.400 --> 00:31:29.400]  因為神創造人的時候
[00:31:29.400 --> 00:31:31.400]  原創是什麼?是君尊的祭祀
[00:31:31.400 --> 00:31:33.400]  是去敬拜上帝
[00:31:33.400 --> 00:31:35.400]  是跟上帝建立關係
[00:31:35.400 --> 00:31:37.400]  比對一下
[00:31:37.400 --> 00:31:39.400]  聖經和近東的一些故事文獻
[00:31:39.400 --> 00:31:41.400]  你就會發現
[00:31:41.400 --> 00:31:43.400]  要有一些相似的地方
[00:31:43.400 --> 00:31:45.400]  大水開始
[00:31:45.400 --> 00:31:47.400]  分開
[00:31:47.400 --> 00:31:49.400]  做天做地
[00:31:49.400 --> 00:31:51.400]  但本質上很大分別
[00:31:51.400 --> 00:31:53.400]  沒有神鬥論
[00:31:53.400 --> 00:31:57.400]  每樣東西都是聽上帝的話
[00:31:57.400 --> 00:31:59.400]  創世的一二章
[00:31:59.400 --> 00:32:01.400]  去比較我們今天
[00:32:01.400 --> 00:32:03.400]  世俗的一些世界觀
[00:32:03.400 --> 00:32:05.400]  剛才我說的
[00:32:05.400 --> 00:32:07.400]  唯物論
[00:32:07.400 --> 00:32:09.400]  有什麼不同
[00:32:09.400 --> 00:32:11.400]  會不會跟我們今天
[00:32:11.400 --> 00:32:13.400]  我們接觸的
[00:32:13.400 --> 00:32:15.400]  唯物論等等
[00:32:15.400 --> 00:32:17.400]  有很大分別
[00:32:17.400 --> 00:32:19.400]  上帝也要挑戰
[00:32:19.400 --> 00:32:21.400]  這種世界觀
[00:32:21.400 --> 00:32:23.400]  聖經創世的一二章
[00:32:23.400 --> 00:32:25.400]  挑戰這些觀念
[00:32:25.400 --> 00:32:27.400]  要我們知道什麼?
[00:32:27.400 --> 00:32:29.400]  人類在上帝面前
[00:32:29.400 --> 00:32:31.400]  有的本位
[00:32:31.400 --> 00:32:33.400]  君尊的祭祀
[00:32:33.400 --> 00:32:35.400]  那要怎麼應用呢?
[00:32:35.400 --> 00:32:37.400]  很多地方都可以應用
[00:32:37.400 --> 00:32:39.400]  我們有沒有追求聖潔
[00:32:39.400 --> 00:32:41.400]  追求敬拜神
[00:32:41.400 --> 00:32:43.400]  在上帝的致勝所
[00:32:43.400 --> 00:32:45.400]  我們跟上帝的關係
[00:32:45.400 --> 00:32:47.400]  應該怎麼建立?
[00:32:47.400 --> 00:32:49.400]  怎麼維繫?
[00:32:49.400 --> 00:32:51.400]  我們跟人的關係
[00:32:51.400 --> 00:32:53.400]  說到第一個家庭
[00:32:53.400 --> 00:32:55.400]  亞當夏娃
[00:32:55.400 --> 00:32:57.400]  所謂的
[00:32:57.400 --> 00:32:59.400]  男與女
[00:32:59.400 --> 00:33:01.400]  一齊有一個使命
[00:33:01.400 --> 00:33:03.400]  做祭司的使命
[00:33:03.400 --> 00:33:05.400]  教導其他人
[00:33:05.400 --> 00:33:07.400]  神的律法
[00:33:07.400 --> 00:33:09.400]  遵守上帝的
[00:33:09.400 --> 00:33:11.400]  聖約
[00:33:11.400 --> 00:33:13.400]  活在上帝的道裡面
[00:33:13.400 --> 00:33:15.400]  跟上帝同行
[00:33:15.400 --> 00:33:17.400]  甚至我們跟大地之間的關係
[00:33:17.400 --> 00:33:19.400]  我們跟大自然的關係
[00:33:19.400 --> 00:33:21.400]  因為我們說過了
[00:33:21.400 --> 00:33:23.400]  創造界
[00:33:23.400 --> 00:33:25.400]  就是神聖的
[00:33:25.400 --> 00:33:27.400]  好像上帝的聖所
[00:33:27.400 --> 00:33:29.400]  一樣
[00:33:29.400 --> 00:33:31.400]  我們不應該糟蹋這個世界
[00:33:31.400 --> 00:33:33.400]  我們不應該去剝削
[00:33:33.400 --> 00:33:35.400]  大自然的資源
[00:33:35.400 --> 00:33:37.400]  是不是?
[00:33:37.400 --> 00:33:39.400]  為了我們賺錢
[00:33:39.400 --> 00:33:41.400]  然後污染這個環境
