
[00:00:00.000 --> 00:00:03.080]  好,我們繼續講第四章創世紀
[00:22:00.200 --> 00:22:02.200]  他的兒子爾諾
[00:22:02.200 --> 00:22:04.200]  然後他又建造了一座城
[00:22:04.200 --> 00:22:07.000]  按照他的兒子
[00:22:07.000 --> 00:22:09.000]  吸那城叫做爾諾
[00:22:09.000 --> 00:22:12.440]  爾諾生爾那 爾那生米胡雅利
[00:22:12.440 --> 00:22:15.880]  米胡雅利生馬圖薩利
[00:22:15.880 --> 00:22:17.880]  馬圖薩利生拉麥
[00:22:17.880 --> 00:22:21.720]  這裡記載一二三四五六七 七代
[00:22:21.720 --> 00:22:23.720]  這是第四章
[00:22:23.720 --> 00:22:27.320]  一直追溯離開了夜禍華
[00:22:27.320 --> 00:22:30.280]  叛變的宗族
[00:22:30.280 --> 00:22:33.560]  由該人開始直到拉麥
[00:22:33.560 --> 00:22:38.600]  這裡我們不需要糾纏很多
[00:22:38.600 --> 00:22:41.080]  我們用現代人去讀經
[00:22:41.080 --> 00:22:44.040]  然後引申出一些護教學的問題
[00:22:44.040 --> 00:22:46.040]  該人的妻子是誰
[00:22:46.040 --> 00:22:48.040]  是不是他的妹妹
[00:22:48.040 --> 00:22:50.040]  是不是在律法之前可以跟妹妹結婚
[00:22:50.040 --> 00:22:52.040]  兄妹可以結婚
[00:22:52.040 --> 00:22:56.440]  這些全部不需要引申出來
[00:22:56.440 --> 00:22:58.440]  這些是我們自己找麻煩
[00:22:58.440 --> 00:23:00.440]  第一章已經講了
[00:23:00.440 --> 00:23:02.440]  人類被創造
[00:23:02.440 --> 00:23:04.440]  所以這裡很清楚
[00:23:04.440 --> 00:23:06.440]  他跟妻子
[00:23:06.440 --> 00:23:08.440]  然後有座城
[00:23:08.440 --> 00:23:10.440]  明明沒有人的 為什麼有城呢
[00:23:10.440 --> 00:23:12.440]  我們沒有說
[00:23:12.440 --> 00:23:14.440]  是那個人派人殺他
[00:23:14.440 --> 00:23:16.440]  其實經文已經是
[00:23:16.440 --> 00:23:18.440]  assume了一個populated world
[00:23:18.440 --> 00:23:20.440]  一個已經有人口
[00:23:20.440 --> 00:23:24.440]  有人居住的世界
[00:23:24.440 --> 00:23:26.440]  所以派人去尋仇
[00:23:26.440 --> 00:23:28.440]  殺他等等
[00:23:28.440 --> 00:23:30.440]  所以第四章
[00:23:30.440 --> 00:23:32.440]  追溯他的家譜
[00:23:32.440 --> 00:23:36.440]  然後講到拉麥
[00:23:36.440 --> 00:23:38.440]  第七代
[00:23:38.440 --> 00:23:40.440]  娶了兩個妻子
[00:23:40.440 --> 00:23:42.440]  一個叫阿達 一個叫西拉
[00:23:42.440 --> 00:23:44.440]  這個很明顯
[00:23:44.440 --> 00:23:46.440]  是一個對比
[00:23:46.440 --> 00:23:48.440]  跟二章第一章的時候
[00:23:48.440 --> 00:23:50.440]  一夫一妻 一男一女
[00:23:50.440 --> 00:23:52.440]  神所設立的婚姻
[00:23:52.440 --> 00:23:54.440]  有一個對比
[00:23:54.440 --> 00:23:56.440]  阿達生了阿伯
[00:23:56.440 --> 00:23:58.440]  阿伯是居住在象棚
[00:23:58.440 --> 00:24:00.440]  畜牧業的鼻祖
[00:24:00.440 --> 00:24:02.440]  阿伯的兄弟
[00:24:02.440 --> 00:24:04.440]  就是尤伯
[00:24:04.440 --> 00:24:06.440]  尤伯是音樂
[00:24:06.440 --> 00:24:08.440]  吹簫的鼻祖
[00:24:08.440 --> 00:24:10.440]  然後西拉的另一個妻子
[00:24:10.440 --> 00:24:12.440]  生了土伯
[00:24:12.440 --> 00:24:14.440]  戈隱
[00:24:14.440 --> 00:24:16.440]  土伯戈隱是打造銅鐵器的將人
[00:24:16.440 --> 00:24:18.440]  土伯戈隱的妹妹
[00:24:18.440 --> 00:24:20.440]  就是娜瑪
[00:24:20.440 --> 00:24:22.440]  這裡就講到人類的文明
[00:24:22.440 --> 00:24:24.440]  一些文明的建樹
[00:24:24.440 --> 00:24:26.440]  等等
[00:24:26.440 --> 00:24:28.440]  跟近東的史詩記載
[00:24:28.440 --> 00:24:30.440]  人類的發展
[00:24:30.440 --> 00:24:32.440]  其實都是非常相似
[00:24:32.440 --> 00:24:34.440]  相似得來
[00:24:34.440 --> 00:24:36.440]  有很多差異的地方
[00:24:36.440 --> 00:24:38.440]  因為所追溯的
[00:24:38.440 --> 00:24:40.440]  就是戈隱的宗族
[00:24:40.440 --> 00:24:42.440]  離開耶和華之後
[00:24:42.440 --> 00:24:44.440]  他們半邊繼續
[00:24:44.440 --> 00:24:46.440]  聚去擴散
[00:24:46.440 --> 00:24:48.440]  然後越來越多
[00:24:48.440 --> 00:24:50.440]  這些罪惡
[00:24:50.440 --> 00:24:52.440]  越來越泛濫的時候
[00:24:52.440 --> 00:24:54.440]  怎麼看到呢?四章二十三節
[00:24:54.440 --> 00:24:56.440]  這裡另外一首詩歌
[00:24:56.440 --> 00:24:58.440]  這首詩歌
[00:24:58.440 --> 00:25:00.440]  又給我們去一個對立
[00:25:00.440 --> 00:25:02.440]  就是二章最後的時候
[00:25:02.440 --> 00:25:04.440]  亞人阿丹
[00:25:04.440 --> 00:25:06.440]  上帝為他預備一個幫手
[00:25:06.440 --> 00:25:08.440]  女子
[00:25:08.440 --> 00:25:10.440]  然後他說
[00:25:10.440 --> 00:25:12.440]  這是我骨中的骨 這是一條鋒利的肉
[00:25:12.440 --> 00:25:14.440]  是一首很美的詩歌
[00:25:14.440 --> 00:25:16.440]  四章二十三節這個詩歌就不同了
[00:25:16.440 --> 00:25:18.440]  這是一個半邊族的人
[00:25:18.440 --> 00:25:20.440]  拉麥出口的一首詩歌
[00:25:20.440 --> 00:25:22.440]  阿大
[00:25:22.440 --> 00:25:24.440]  和洗拉他這樣說
[00:25:24.440 --> 00:25:26.440]  這兩個太太
[00:25:26.440 --> 00:25:28.440]  聽我的聲音 拉麥的妻子聆聽我的話
[00:25:28.440 --> 00:25:30.440]  壯年人傷我 我必殺他
[00:25:30.440 --> 00:25:32.440]  可以譯作蓋式
[00:25:32.440 --> 00:25:34.440]  我殺了他
[00:25:34.440 --> 00:25:36.440]  青年人
[00:25:36.440 --> 00:25:38.440]  去損我 我必害他
[00:25:38.440 --> 00:25:40.440]  人若殺該人
[00:25:40.440 --> 00:25:42.440]  就遭報七倍
[00:25:42.440 --> 00:25:44.440]  要殺拉麥的話就必遭報
[00:25:44.440 --> 00:25:46.440]  七十七倍
[00:25:46.440 --> 00:25:48.440]  這裡你看到在詩歌裡面
[00:25:48.440 --> 00:25:50.440]  想表達的是什麼呢?
[00:25:50.440 --> 00:25:52.440]  是一種殺害
[00:25:52.440 --> 00:25:54.440]  殺氣騰騰
[00:25:54.440 --> 00:25:56.440]  罪惡的泛濫
[00:25:56.440 --> 00:25:58.440]  暴力的泛濫
[00:25:58.440 --> 00:26:00.440]  第六章洪水之前
[00:26:00.440 --> 00:26:02.440]  你會發現這件事會越來越多
[00:26:02.440 --> 00:26:04.440]  其實聖經的作者
[00:26:04.440 --> 00:26:06.440]  想我們
[00:26:06.440 --> 00:26:08.440]  跟著這個故事的脈絡
[00:26:08.440 --> 00:26:10.440]  以致到最後
[00:26:10.440 --> 00:26:12.440]  人好像自我毀滅
[00:26:12.440 --> 00:26:14.440]  越來越離開神
[00:26:14.440 --> 00:26:16.440]  叛逆
[00:26:16.440 --> 00:26:18.440]  墮落
[00:26:18.440 --> 00:26:20.440]  罪惡越來越擴散
[00:26:20.440 --> 00:26:22.440]  越來越滿盈的時候 洪水就來到
[00:26:22.440 --> 00:26:24.440]  神的審判就來到
[00:26:24.440 --> 00:26:26.440]  這裡又用七字
[00:26:26.440 --> 00:26:28.440]  第一章我們提過
[00:26:28.440 --> 00:26:30.440]  有很多這樣的七字
[00:26:30.440 --> 00:26:32.440]  出現了
[00:26:32.440 --> 00:26:34.440]  七倍等等
[00:26:34.440 --> 00:26:36.440]  這裡就是殺氣騰騰的
[00:26:36.440 --> 00:26:38.440]  說到他去到
[00:26:38.440 --> 00:26:40.440]  殺死那些傷害他的人
[00:26:40.440 --> 00:26:42.440]  所以那個暴力的文化
[00:26:42.440 --> 00:26:44.440]  就越來越多
[00:26:44.440 --> 00:26:46.440]  暴力好像很橫行的
[00:26:46.440 --> 00:26:48.440]  一個描述 一個世代
[00:26:48.440 --> 00:26:50.440]  不單止這樣
[00:26:50.440 --> 00:26:52.440]  如果你有時間可以數一下
[00:26:52.440 --> 00:26:54.440]  其實有77個
[00:26:54.440 --> 00:26:56.440]  字母的
[00:26:56.440 --> 00:26:58.440]  拉麥的詩歌
[00:26:58.440 --> 00:27:00.440]  你可以數一下 第一行有14 第二行有25
[00:27:00.440 --> 00:27:02.440]  很想去到
[00:27:02.440 --> 00:27:04.440]  完整的去表達
[00:27:04.440 --> 00:27:06.440]  這個暴力
[00:27:06.440 --> 00:27:08.440]  非常之厲害
[00:27:08.440 --> 00:27:10.440]  所以這裡有一個對比
[00:27:10.440 --> 00:27:12.440]  創世紀
[00:27:12.440 --> 00:27:14.440]  神所創造的世界
[00:27:14.440 --> 00:27:16.440]  一切都是好的
[00:27:16.440 --> 00:27:18.440]  很多的
[00:27:18.440 --> 00:27:20.440]  七個字
[00:27:20.440 --> 00:27:22.440]  perfect
[00:27:22.440 --> 00:27:24.440]  美好的
[00:27:24.440 --> 00:27:26.440]  sacred 神聖的
[00:27:26.440 --> 00:27:28.440]  那人對這個
[00:27:28.440 --> 00:27:30.440]  女人的詩歌
[00:27:30.440 --> 00:27:32.440]  一個很美的詩歌
[00:27:32.440 --> 00:27:34.440]  一個合一的詩歌
[00:27:34.440 --> 00:27:36.440]  然後這個拉麥的詩歌
[00:27:36.440 --> 00:27:38.440]  就是一個
[00:27:38.440 --> 00:27:40.440]  死亡
[00:27:40.440 --> 00:27:42.440]  步向死亡
[00:27:42.440 --> 00:27:44.440]  和罪惡滿盈
[00:27:44.440 --> 00:27:46.440]  然後下一次
[00:27:46.440 --> 00:27:48.440]  我們看到失特的加普
[00:27:48.440 --> 00:27:50.440]  和這個
[00:27:50.440 --> 00:27:52.440]  在邪惡
[00:27:52.440 --> 00:27:54.440]  罪惡氾濫的一個世代
[00:27:54.440 --> 00:27:56.440]  一直延續下去的時候
[00:27:56.440 --> 00:27:58.440]  失特的加普
[00:27:58.440 --> 00:28:00.440]  就是一個宣告
[00:28:00.440 --> 00:28:02.440]  耶和華的一個宗族
[00:28:02.440 --> 00:28:04.440]  如果你喜歡我們的影片
[00:28:04.440 --> 00:28:06.440]  就記得要like comment和share
[00:28:06.440 --> 00:28:08.440]  Like, Comment 和 Share 啦!
[00:28:08.440 --> 00:28:10.440]  谢谢大家收看 再见

