
[00:00:00.000 --> 00:00:03.840]  好 今次我們繼續說這個罌
[00:15:33.000 --> 00:15:34.000]  所以成為我兒子
[00:15:34.000 --> 00:15:37.000]  但因為他明白他是我的兒子
[00:15:37.000 --> 00:15:40.000]  所以他應該生活如此
[00:15:40.000 --> 00:15:42.000]  有我們的家規
[00:15:42.000 --> 00:15:45.000]  或者我們的家的文化
[00:15:45.000 --> 00:15:48.000]  所以今天譬如我們飛去土耳其
[00:15:48.000 --> 00:15:50.000]  我們有幾個電影節目
[00:15:50.000 --> 00:15:52.000]  我們要去機場
[00:15:52.000 --> 00:15:55.000]  他就自己幫忙
[00:15:55.000 --> 00:15:57.000]  他說我載你
[00:15:57.000 --> 00:15:59.000]  挺好的
[00:15:59.000 --> 00:16:01.000]  挺好的
[00:16:01.000 --> 00:16:02.000]  當然如果他開車不好
[00:16:02.000 --> 00:16:03.000]  我就會覺得害怕
[00:16:03.000 --> 00:16:05.000]  但我知道他開車是可以的
[00:16:05.000 --> 00:16:06.000]  他開車很好
[00:16:06.000 --> 00:16:08.000]  所以說真的很好
[00:16:08.000 --> 00:16:09.000]  他免費載我
[00:16:09.000 --> 00:16:12.000]  不用坐Uber
[00:16:12.000 --> 00:16:15.000]  挺好的
[00:16:15.000 --> 00:16:17.000]  他因為有這個身分
[00:16:17.000 --> 00:16:19.000]  所以他如此行
[00:16:19.000 --> 00:16:20.000]  不是說我載你
[00:16:20.000 --> 00:16:21.000]  如果我載你
[00:16:21.000 --> 00:16:22.000]  載得我乖的話
[00:16:22.000 --> 00:16:23.000]  我就做你的兒子
[00:16:23.000 --> 00:16:24.000]  如果不乖
[00:16:24.000 --> 00:16:25.000]  我就做你的五翼仔
[00:16:25.000 --> 00:16:26.000]  你趕我走
[00:16:26.000 --> 00:16:27.000]  不
[00:16:27.000 --> 00:16:29.000]  上帝的子民和上帝的關係都是一樣
[00:16:29.000 --> 00:16:31.000]  用恩典來開始
[00:16:31.000 --> 00:16:33.000]  第二方面
[00:16:33.000 --> 00:16:34.000]  這些律法
[00:16:34.000 --> 00:16:37.000]  雖然好像和我們文化沒有什麼關係
[00:16:37.000 --> 00:16:39.000]  說的那些東西
[00:16:39.000 --> 00:16:41.000]  大部分是和古代的社會有關
[00:16:41.000 --> 00:16:43.000]  不過
[00:16:43.000 --> 00:16:45.000]  其實律法的精義是什麼
[00:16:45.000 --> 00:16:47.000]  是顯出上帝的心
[00:16:47.000 --> 00:16:49.000]  和上帝的心腸
[00:16:49.000 --> 00:16:51.000]  上帝的智慧
[00:16:51.000 --> 00:16:53.000]  上帝對他的子民的領導
[00:16:53.000 --> 00:16:57.000]  應該給他們一個怎樣的生活模式
[00:16:57.000 --> 00:16:58.000]  以至他們的生活模式
[00:16:58.000 --> 00:17:00.000]  在萬國的中間的時候
[00:17:00.000 --> 00:17:02.000]  萬國見到他們這樣生活
[00:17:02.000 --> 00:17:04.000]  見到他們這樣去處理
[00:17:04.000 --> 00:17:06.000]  他們家裏的事
[00:17:06.000 --> 00:17:07.000]  生活裏的事
[00:17:07.000 --> 00:17:08.000]  他們就會說
[00:17:08.000 --> 00:17:09.000]  他們是不同的
[00:17:09.000 --> 00:17:11.000]  我給大家兩個例子
[00:17:11.000 --> 00:17:13.000]  第一個例子就是
[00:17:13.000 --> 00:17:15.000]  講到房屋
[00:17:15.000 --> 00:17:16.000]  為什麼講房屋
[00:17:16.000 --> 00:17:18.000]  這個就是我們看舊的律法的時候
[00:17:18.000 --> 00:17:19.000]  我們覺得不太合理
[00:17:19.000 --> 00:17:21.000]  為什麼講這些建築文件
[00:17:21.000 --> 00:17:24.000]  這些建築文件又不適用我們
[00:17:24.000 --> 00:17:26.000]  我們看看是不是適用我們
[00:17:26.000 --> 00:17:27.000]  起碼我們知道一個
[00:17:27.000 --> 00:17:29.000]  他說你建造新的房屋的時候
[00:17:29.000 --> 00:17:31.000]  他就吩咐那些以色人
[00:17:31.000 --> 00:17:32.000]  去到迦南地的時候
[00:17:32.000 --> 00:17:33.000]  他們建造房屋
[00:17:33.000 --> 00:17:37.000]  他說你屋頂上一定要有安欄杆
[00:17:37.000 --> 00:17:40.000]  免得有人從房上掉下來
[00:17:40.000 --> 00:17:44.000]  流血的罪就歸在你的家了
[00:17:44.000 --> 00:17:45.000]  ok
[00:17:45.000 --> 00:17:46.000]  為什麼
[00:17:46.000 --> 00:17:49.000]  你屋頂有沒有欄杆
[00:17:49.000 --> 00:17:51.000]  為什麼
[00:17:51.000 --> 00:17:53.000]  因為芝加哥通常是斜的
[00:17:53.000 --> 00:17:54.000]  是不是
[00:17:54.000 --> 00:17:59.000]  通常芝加哥屋頂是用來做什麼的
[00:17:59.000 --> 00:18:01.000]  我們很少用的
[00:18:01.000 --> 00:18:03.000]  防水當然是
[00:18:03.000 --> 00:18:06.000]  我們很少上去BBQ
[00:18:06.000 --> 00:18:08.000]  跳舞或者做運動
[00:18:08.000 --> 00:18:09.000]  是不是
[00:18:09.000 --> 00:18:11.000]  通常不會的
[00:18:11.000 --> 00:18:13.000]  因為我們的生活方式不同
[00:18:13.000 --> 00:18:15.000]  以前以色列人
[00:18:15.000 --> 00:18:16.000]  他們的生活方式
[00:18:16.000 --> 00:18:18.000]  他們是平頂的房屋
[00:18:18.000 --> 00:18:19.000]  一定是平頂
[00:18:19.000 --> 00:18:20.000]  因為他們要儲雨水
[00:18:20.000 --> 00:18:24.000]  然後將雨水儲起在地下
[00:18:24.000 --> 00:18:26.000]  裡面一些水池等等
[00:18:26.000 --> 00:18:28.000]  然後房屋的屋頂
[00:18:28.000 --> 00:18:30.000]  很多時候用來曬禾稈草
[00:18:30.000 --> 00:18:34.000]  或者曬稻米等等
[00:18:34.000 --> 00:18:36.000]  禾就放上去上面
[00:18:36.000 --> 00:18:37.000]  等等去處理一些東西
[00:18:37.000 --> 00:18:39.000]  所以他們的屋頂
[00:18:39.000 --> 00:18:41.000]  其實是工作間
[00:18:41.000 --> 00:18:43.000]  他們上面不是曬太陽
[00:18:43.000 --> 00:18:46.000]  是去到農業的生產
[00:18:46.000 --> 00:18:48.000]  一個很重要的空間
[00:18:48.000 --> 00:18:50.000]  所以因為房頂經常用
[00:18:50.000 --> 00:18:51.000]  他們很多時候
[00:18:51.000 --> 00:18:53.000]  旁邊有樓梯上去
[00:18:53.000 --> 00:18:55.000]  爬兩層樓梯
[00:18:55.000 --> 00:18:57.000]  就上到上面的房頂
[00:18:57.000 --> 00:18:59.000]  你就可以估計到
[00:18:59.000 --> 00:19:01.000]  他們的生活會是怎樣
[00:19:01.000 --> 00:19:04.000]  有時候小朋友就會爬上去
[00:19:04.000 --> 00:19:06.000]  然後他們就會在上面
[00:19:06.000 --> 00:19:09.000]  不知道發生什麼事就會玩
[00:19:09.000 --> 00:19:11.000]  然後就會掉下來
[00:19:11.000 --> 00:19:13.000]  對嗎
[00:19:13.000 --> 00:19:14.000]  所以為什麼
[00:19:14.000 --> 00:19:17.000]  以色列人去到他們的家林地的時候
[00:19:17.000 --> 00:19:21.000]  他們要在房屋的頂上面建圍欄
[00:19:21.000 --> 00:19:24.000]  其實就是保護生命
[00:19:24.000 --> 00:19:26.000]  顯出了上帝給神的指紋
[00:19:26.000 --> 00:19:27.000]  要怎樣
[00:19:27.000 --> 00:19:28.000]  告訴他們
[00:19:28.000 --> 00:19:30.000]  生命是神聖的
[00:19:30.000 --> 00:19:32.000]  所以那個真正律法的意義
[00:19:32.000 --> 00:19:33.000]  不是我們照辦主管
[00:19:33.000 --> 00:19:35.000]  今天下來這裡
[00:19:35.000 --> 00:19:37.000]  21世紀我們這樣用
[00:19:37.000 --> 00:19:39.000]  而我們要知道背後那個意義
[00:19:39.000 --> 00:19:42.000]  那個意義就是上帝對生命的看法
[00:19:42.000 --> 00:19:45.000]  上帝很珍惜每一個的生命
[00:19:45.000 --> 00:19:48.000]  因為每一個生命都是他所愛的
[00:19:48.000 --> 00:19:50.000]  所以你們建房屋的時候
[00:19:50.000 --> 00:19:52.000]  都有建屋法
[00:19:52.000 --> 00:19:54.000]  這些外邦的律法裡面
[00:19:54.000 --> 00:19:55.000]  不是時常有的
[00:19:55.000 --> 00:19:57.000]  但以色列人的律法卻是有的
[00:19:57.000 --> 00:20:01.000]  還有什麼樣本可以給大家
[00:20:01.000 --> 00:20:02.000]  這一句應該大家很熟悉
[00:20:02.000 --> 00:20:04.000]  以前可能曾經說過
[00:20:04.000 --> 00:20:06.000]  在利美記第19章
[00:20:06.000 --> 00:20:07.000]  他說你收割莊稼的時候
[00:20:07.000 --> 00:20:08.000]  為什麼收割莊稼
[00:20:08.000 --> 00:20:10.000]  因為是農田的生活
[00:20:10.000 --> 00:20:12.000]  農業的社會
[00:20:12.000 --> 00:20:13.000]  你收割莊稼的時候
[00:20:13.000 --> 00:20:15.000]  不可以割盡田割
[00:20:15.000 --> 00:20:18.000]  也不可以收拾所遺落的
[00:20:18.000 --> 00:20:20.000]  要留給什麼人
[00:20:20.000 --> 00:20:23.000]  窮人和寄居的外人
[00:20:23.000 --> 00:20:24.000]  什麼意思
[00:20:24.000 --> 00:20:28.000]  就是你去收割田和的時候
[00:20:28.000 --> 00:20:31.000]  你可以什麼都收了
[00:20:31.000 --> 00:20:34.000]  就是說你賺錢可以賺到盡
[00:20:34.000 --> 00:20:35.000]  所有割了頭的東西
[00:20:35.000 --> 00:20:36.000]  你全部都拿了
[00:20:36.000 --> 00:20:38.000]  所有大麥小麥的東西
[00:20:38.000 --> 00:20:41.000]  全部都要了
[00:20:41.000 --> 00:20:43.000]  你可以這樣的
[00:20:43.000 --> 00:20:45.000]  但以色列人你不同
[00:20:45.000 --> 00:20:46.000]  上帝的子民
[00:20:46.000 --> 00:20:48.000]  你不能夠這樣
[00:20:48.000 --> 00:20:50.000]  因為你不可割盡田割
[00:20:50.000 --> 00:20:52.000]  剩下來的東西
[00:20:52.000 --> 00:20:54.000]  你不要走去再收拾
[00:20:54.000 --> 00:20:57.000]  不要拿乾拿盡
[00:20:57.000 --> 00:21:00.000]  原因不是主要環保
[00:21:00.000 --> 00:21:03.000]  原因是留給一些窮人
[00:21:03.000 --> 00:21:07.000]  當那些比較有錢的人
[00:21:07.000 --> 00:21:10.000]  他們去到收割完之後
[00:21:10.000 --> 00:21:11.000]  那些窮人很多時候
[00:21:11.000 --> 00:21:13.000]  就會在傍晚的時候
[00:21:13.000 --> 00:21:14.000]  他們就會來到
[00:21:14.000 --> 00:21:16.000]  然後他們就可以收拾
[00:21:16.000 --> 00:21:18.000]  這些剩下來的東西
[00:21:18.000 --> 00:21:21.000]  這些窮人、寄居者
[00:21:21.000 --> 00:21:26.000]  他們未必有合法的居留權
[00:21:26.000 --> 00:21:27.000]  你要留給他們
[00:21:27.000 --> 00:21:30.000]  因為他們都是上帝所愛的
[00:21:30.000 --> 00:21:33.000]  這裡說到律法是什麼
[00:21:33.000 --> 00:21:36.000]  上帝想熱神的子民
[00:21:36.000 --> 00:21:39.000]  有一個公義慷慨的生活
[00:21:39.000 --> 00:21:41.000]  我們怎樣看我們的錢財
[00:21:41.000 --> 00:21:43.000]  看我們的資源
[00:21:43.000 --> 00:21:45.000]  不要割盡它
[00:21:45.000 --> 00:21:49.000]  意思是不要算死草
[00:21:49.000 --> 00:21:52.000]  那些婆娘數不要說那麼多
[00:21:52.000 --> 00:21:56.000]  我們很喜歡說婆娘數
[00:21:56.000 --> 00:22:00.000]  我們說別人的格是這樣的
[00:22:00.000 --> 00:22:02.000]  小國崩都不給你
[00:22:02.000 --> 00:22:04.000]  為什麼?因為公平
[00:22:04.000 --> 00:22:06.000]  我知道
[00:22:06.000 --> 00:22:07.000]  是應該這樣的
[00:22:07.000 --> 00:22:09.000]  這裡不是說你買菜的時候
[00:22:09.000 --> 00:22:10.000]  不要跟別人算死草
[00:22:10.000 --> 00:22:12.000]  你應該算到盡
[00:22:12.000 --> 00:22:14.000]  不是說你要被人騙
[00:22:14.000 --> 00:22:17.000]  而是你要慷慨的生活
[00:22:17.000 --> 00:22:19.000]  因為上帝是一個慷慨的上帝
[00:22:19.000 --> 00:22:20.000]  祝福你的時候
[00:22:20.000 --> 00:22:23.000]  你就應該去慷慨的祝福其他人
[00:22:23.000 --> 00:22:24.000]  甚至有些可能你覺得
[00:22:24.000 --> 00:22:27.000]  不應該被祝福的那些人
[00:22:27.000 --> 00:22:28.000]  我用不著理他
[00:22:28.000 --> 00:22:30.000]  他又不是公民
[00:22:30.000 --> 00:22:33.000]  他又不是我們自己人
[00:22:33.000 --> 00:22:37.000]  外人來說清楚 外人 寄居者
[00:22:37.000 --> 00:22:39.000]  跟我有什麼益處?
[00:22:39.000 --> 00:22:41.000]  他不會回饋我的
[00:22:41.000 --> 00:22:44.000]  但是你應該有個慷慨的心態
[00:22:44.000 --> 00:22:47.000]  應該這樣去生活
[00:22:47.000 --> 00:22:50.000]  這個不是說要照辦煮碗
[00:22:50.000 --> 00:22:53.000]  你都不會收割莊稼
[00:22:53.000 --> 00:22:55.000]  你不會趕著走去收割莊稼
[00:22:55.000 --> 00:22:56.000]  大家在說什麼?
[00:22:56.000 --> 00:22:58.000]  我們怎樣處理我們的資源
[00:22:58.000 --> 00:22:59.000]  上帝祝福我們的東西
[00:22:59.000 --> 00:23:02.000]  我們應該慷慨的去奉獻給別人
[00:23:02.000 --> 00:23:04.000]  祝福其他人
[00:23:04.000 --> 00:23:06.000]  所以立法會一直都是這樣說
[00:23:06.000 --> 00:23:10.000]  說是顯出了上帝自己的心意
[00:23:10.000 --> 00:23:12.000]  和上帝對上帝的子民
[00:23:12.000 --> 00:23:14.000]  有什麼智慧
[00:23:14.000 --> 00:23:16.000]  如果有人這樣生活的時候
[00:23:16.000 --> 00:23:18.000]  其他人才會覺得好奇
[00:23:18.000 --> 00:23:20.000]  我們每個人都是各盡田國
[00:23:20.000 --> 00:23:22.000]  為什麼你不各盡田國?
[00:23:22.000 --> 00:23:25.000]  What is the purpose?
[00:23:25.000 --> 00:23:28.000]  以色列人就會告訴其他人
[00:23:28.000 --> 00:23:29.000]  因為上帝是這樣
[00:23:29.000 --> 00:23:31.000]  上帝有沒有跟你各盡田國?
[00:23:31.000 --> 00:23:34.000]  我告訴你
[00:23:34.000 --> 00:23:36.000]  上帝沒有欠過你任何東西
[00:23:36.000 --> 00:23:40.000]  一點上帝都沒有欠過你
[00:23:40.000 --> 00:23:43.000]  但是上帝在基督裡面
[00:23:43.000 --> 00:23:46.000]  祂會滿滿祝福給你
[00:23:46.000 --> 00:23:48.000]  你有沒有想過
[00:23:48.000 --> 00:23:51.000]  你不要常常覺得上帝欠你一樣
[00:23:51.000 --> 00:23:52.000]  欠你那樣
[00:23:52.000 --> 00:23:53.000]  不給你一樣
[00:23:53.000 --> 00:23:54.000]  不給那樣給你
[00:23:54.000 --> 00:23:57.000]  上帝一點都沒有欠過你
[00:23:57.000 --> 00:23:58.000]  由你出生那天開始
[00:23:58.000 --> 00:24:00.000]  到你死那天
[00:24:00.000 --> 00:24:03.000]  上帝沒有欠過你一個斗零
[00:24:03.000 --> 00:24:06.000]  但是上帝是一個Generous的教
[00:24:06.000 --> 00:24:08.000]  Generosity
[00:24:08.000 --> 00:24:10.000]  甚至祂的獨生子耶穌基督
[00:24:10.000 --> 00:24:12.000]  在十字架上為你死
[00:24:12.000 --> 00:24:13.000]  這個就是上帝
[00:24:13.000 --> 00:24:15.000]  如果你說你敬拜上帝
[00:24:15.000 --> 00:24:16.000]  如果你信上帝的話
[00:24:16.000 --> 00:24:17.000]  Please
[00:24:17.000 --> 00:24:19.000]  你生活裡面
[00:24:19.000 --> 00:24:22.000]  給多一點人看看
[00:24:22.000 --> 00:24:25.000]  給多一點人看看
[00:24:25.000 --> 00:24:27.000]  看到你信上帝
[00:24:27.000 --> 00:24:29.000]  作為上帝子民的身分
[00:24:29.000 --> 00:24:33.000]  這個就是舊約吉律法的本意
[00:24:33.000 --> 00:24:35.000]  第三方面就講到mission
[00:24:35.000 --> 00:24:38.000]  我們說上帝是一個God of mission
[00:24:38.000 --> 00:24:41.000]  上帝永遠都是想拯救罪人
[00:24:41.000 --> 00:24:42.000]  由始至終都是
[00:24:42.000 --> 00:24:45.000]  由創世紀到啟示錄
[00:24:45.000 --> 00:24:48.000]  上帝是希望去藉著祂的教會
[00:24:48.000 --> 00:24:49.000]  藉著祂的子民
[00:24:49.000 --> 00:24:52.000]  去顯出祂自己的大名
[00:24:52.000 --> 00:24:54.000]  去告訴人聽
[00:24:54.000 --> 00:24:56.000]  上帝是好的
[00:24:56.000 --> 00:24:58.000]  去吸引人來到上帝的面前
[00:24:58.000 --> 00:25:03.000]  在《生命紀》第四章
[00:25:03.000 --> 00:25:06.000]  摩西去吩咐那些以色列人
[00:25:06.000 --> 00:25:08.000]  他們未進入迦南地之前
[00:25:08.000 --> 00:25:10.000]  就有一大堆東西去吩咐他們
[00:25:10.000 --> 00:25:11.000]  講了很多篇讀
[00:25:11.000 --> 00:25:12.000]  告訴他們
[00:25:12.000 --> 00:25:13.000]  你進入迦南地的時候
[00:25:13.000 --> 00:25:14.000]  應該怎樣生活
[00:25:14.000 --> 00:25:16.000]  剛才我們說莊惠蘭
[00:25:16.000 --> 00:25:17.000]  不要割盡田國
[00:25:17.000 --> 00:25:20.000]  這些都是剛才那個package
[00:25:20.000 --> 00:25:21.000]  在《生命紀》第四章
[00:25:21.000 --> 00:25:22.000]  這裡講了一句話
[00:25:22.000 --> 00:25:23.000]  講什麼呢
[00:25:23.000 --> 00:25:25.000]  他說你進去生活的時候
[00:25:25.000 --> 00:25:27.000]  在上帝的同在下
[00:25:27.000 --> 00:25:28.000]  去生活的時候
[00:25:28.000 --> 00:25:30.000]  成為上帝的子民
[00:25:30.000 --> 00:25:32.000]  你們要謹守進行上帝的律法
[00:25:32.000 --> 00:25:34.000]  你們就在萬國的面前
[00:25:34.000 --> 00:25:36.000]  其他你的neighbor的面前
[00:25:36.000 --> 00:25:37.000]  在你們身邊的人面前
[00:25:37.000 --> 00:25:40.000]  去顯出智慧和聰明
[00:25:40.000 --> 00:25:43.000]  他們 就是說其他的人
[00:25:43.000 --> 00:25:44.000]  非以色列人
[00:25:44.000 --> 00:25:46.000]  聽見這一切的律例
[00:25:46.000 --> 00:25:47.000]  他們必定會說
[00:25:47.000 --> 00:25:49.000]  這大國就是以色列國
[00:25:49.000 --> 00:25:50.000]  這大國的人
[00:25:50.000 --> 00:25:53.000]  真是有智慧有聰明
[00:25:53.000 --> 00:25:54.000]  哪有一個大國
[00:25:54.000 --> 00:25:56.000]  有神明與他們相近
[00:25:56.000 --> 00:25:58.000]  好像耶和華我們的上帝
[00:25:58.000 --> 00:25:59.000]  在我們求告他的時候
[00:25:59.000 --> 00:26:01.000]  與我們相近
[00:26:01.000 --> 00:26:02.000]  他們會讚嘆
[00:26:02.000 --> 00:26:03.000]  他們會問
[00:26:03.000 --> 00:26:04.000]  這麼奇怪
[00:26:04.000 --> 00:26:05.000]  為什麼他們會這樣
[00:26:05.000 --> 00:26:07.000]  為什麼我們這麼好奇
[00:26:07.000 --> 00:26:08.000]  他們的生活的方式
[00:26:08.000 --> 00:26:09.000]  或者生活的心態
[00:26:09.000 --> 00:26:10.000]  是跟我們不同的
[00:26:10.000 --> 00:26:14.000]  因為他們的神明是不同的
[00:26:14.000 --> 00:26:16.000]  是不同的
[00:26:16.000 --> 00:26:19.000]  我們的生活其實都是一樣
[00:26:19.000 --> 00:26:23.000]  十誡是上帝親手寫的法版
[00:26:23.000 --> 00:26:28.000]  在不同的經文都有提過我們
[00:26:28.000 --> 00:26:32.000]  說摩西拿著兩塊石板
[00:26:32.000 --> 00:26:33.000]  兩塊 記得
[00:26:33.000 --> 00:26:36.000]  因為當時納約的條款就是這樣
[00:26:36.000 --> 00:26:38.000]  你一個copy我一個copy
[00:26:38.000 --> 00:26:39.000]  你就將你的copy
[00:26:39.000 --> 00:26:40.000]  放在你最重要的地方
[00:26:40.000 --> 00:26:42.000]  就是你最大的廟那裡
[00:26:42.000 --> 00:26:45.000]  你那個拿了一個正確的copy
[00:26:45.000 --> 00:26:47.000]  你就放在你那個廟裡面
[00:26:47.000 --> 00:26:51.000]  然後每年就拿出來種稻等等
[00:26:51.000 --> 00:26:53.000]  記住這樣的律例
[00:26:53.000 --> 00:26:55.000]  這樣的約
[00:26:55.000 --> 00:26:57.000]  所以兩塊的石板是
[00:26:57.000 --> 00:27:00.000]  two tablets of the covenant
[00:27:00.000 --> 00:27:01.000]  two tablets
[00:27:01.000 --> 00:27:03.000]  exactly一樣
[00:27:03.000 --> 00:27:04.000]  所以以色列國
[00:27:04.000 --> 00:27:07.000]  他們有那兩塊石板就不同了
[00:27:07.000 --> 00:27:08.000]  很有趣
[00:27:08.000 --> 00:27:10.000]  他們兩塊石板都是放在藥櫃裡面
[00:27:10.000 --> 00:27:11.000]  在他們的致勝所裡面
[00:27:11.000 --> 00:27:14.000]  因為上帝耶和華大王
[00:27:14.000 --> 00:27:16.000]  他最大的那個
[00:27:16.000 --> 00:27:18.000]  最重要的地方在哪裡
[00:27:18.000 --> 00:27:21.000]  就是以色列中間那個temple
[00:27:21.000 --> 00:27:22.000]  會望
[00:27:22.000 --> 00:27:25.000]  而以色列人作為一個小國
[00:27:25.000 --> 00:27:27.000]  他們最重要的地方在哪裡
[00:27:27.000 --> 00:27:29.000]  就是敬拜耶和華的地方
[00:27:29.000 --> 00:27:33.000]  會望和將來在耶路撒冷的聖殿
[00:27:33.000 --> 00:27:35.000]  所以在聖殿裡面的致勝所
[00:27:35.000 --> 00:27:36.000]  有一個藥櫃
[00:27:36.000 --> 00:27:38.000]  有一個盒子
[00:27:38.000 --> 00:27:40.000]  那個盒子裡面有幾樣不同的東西
[00:27:40.000 --> 00:27:41.000]  很重要的東西
[00:27:41.000 --> 00:27:43.000]  其中一個最重要的就是石板
[00:27:43.000 --> 00:27:45.000]  所以兩塊都在裡面
[00:27:45.000 --> 00:27:46.000]  一塊代表耶和華
[00:27:46.000 --> 00:27:48.000]  大的王
[00:27:48.000 --> 00:27:49.000]  The Great King
[00:27:49.000 --> 00:27:51.000]  一塊是代表以色列國
[00:27:51.000 --> 00:27:54.000]  上帝的子民
[00:27:54.000 --> 00:27:56.000]  The Small Kingdom
[00:27:56.000 --> 00:27:57.000]  大家建立了一個關係
[00:27:57.000 --> 00:27:59.000]  就是大家放在這裡
[00:27:59.000 --> 00:28:01.000]  所以說到這個石板的時候
[00:28:01.000 --> 00:28:04.000]  是上帝用指頭親自寫上去的
[00:28:04.000 --> 00:28:07.000]  親自去雕上去的
[00:28:07.000 --> 00:28:09.000]  你一份我一份
[00:28:09.000 --> 00:28:10.000]  所以那份東西
[00:28:10.000 --> 00:28:12.000]  不只是備忘錄這麼簡單
[00:28:12.000 --> 00:28:15.000]  是一個永久的盟約
[00:28:15.000 --> 00:28:17.000]  所以為什麼
[00:28:17.000 --> 00:28:18.000]  作為上帝的子民
[00:28:18.000 --> 00:28:20.000]  他們有一個新的身分之後
[00:28:20.000 --> 00:28:22.000]  他們就有一堆新的
[00:28:22.000 --> 00:28:24.000]  去啟蒙他們
[00:28:24.000 --> 00:28:25.000]  怎樣做一個新的子民
[00:28:25.000 --> 00:28:27.000]  怎樣生活的一種方式
[00:28:27.000 --> 00:28:31.000]  這就是每一個律法的條款
[00:28:31.000 --> 00:28:32.000]  律法是什麼呢
[00:28:32.000 --> 00:28:33.000]  再說一次
[00:28:33.000 --> 00:28:35.000]  是先有恩典
[00:28:35.000 --> 00:28:38.000]  然後我們如此行
[00:28:38.000 --> 00:28:39.000]  不是因為我們做好一點
[00:28:39.000 --> 00:28:40.000]  我們乖一點
[00:28:40.000 --> 00:28:42.000]  所以我們能夠成為朕的子民
[00:28:42.000 --> 00:28:43.000]  反過來
[00:28:43.000 --> 00:28:46.000]  是既然是上帝的子民
[00:28:46.000 --> 00:28:49.000]  我們應當如此行
[00:28:49.000 --> 00:28:50.000]  既然我們已經是
[00:28:50.000 --> 00:28:53.000]  被耶穌基督救贖的一班人
[00:28:53.000 --> 00:28:56.000]  我們就應當如此行
[00:28:56.000 --> 00:28:58.000]  上帝既然是一個慈愛的上帝
[00:28:58.000 --> 00:29:01.000]  我們應當在我們生活裡面流露慈愛
[00:29:01.000 --> 00:29:04.000]  說話的時候流露慈愛
[00:29:04.000 --> 00:29:06.000]  待人的時候流露慈愛
[00:29:06.000 --> 00:29:07.000]  既然上帝是一個
[00:29:07.000 --> 00:29:08.000]  忍耐我們的上帝
[00:29:08.000 --> 00:29:10.000]  我們就應當怎樣
[00:29:10.000 --> 00:29:13.000]  能夠忍耐
[00:29:13.000 --> 00:29:16.000]  既然上帝是一個赦免人的上帝
[00:29:16.000 --> 00:29:20.000]  我們處事和其他人生活的時候
[00:29:20.000 --> 00:29:25.000]  我們就應當學校上帝的現象
[00:29:25.000 --> 00:29:28.000]  上帝是一個慷慨的上帝
[00:29:28.000 --> 00:29:32.000]  我們就理當是一個慷慨的人
[00:29:32.000 --> 00:29:37.000]  This is who we are
[00:29:37.000 --> 00:29:40.000]  最後一個問題
[00:29:40.000 --> 00:29:43.000]  到底我們的生活方式
[00:29:43.000 --> 00:29:45.000]  我們的心態
[00:29:45.000 --> 00:29:47.000]  我們的言語
[00:29:47.000 --> 00:29:49.000]  我們待人接物等等各方面
[00:29:49.000 --> 00:29:51.000]  我們有沒有引起別人
[00:29:51.000 --> 00:29:53.000]  讓別人覺得
[00:29:53.000 --> 00:29:58.000]  是有點不同
[00:29:58.000 --> 00:30:01.000]  I want to know
[00:30:01.000 --> 00:30:05.000]  What is going on
[00:30:05.000 --> 00:30:08.000]  到底我們的生活是怎樣
[00:30:08.000 --> 00:30:09.000]  講律法的時候
[00:30:09.000 --> 00:30:14.000]  不是講一些要去欺騙我們
[00:30:14.000 --> 00:30:16.000]  要去陷害我們的東西
[00:30:16.000 --> 00:30:19.000]  上帝的律法原來就是一種邀請
[00:30:19.000 --> 00:30:22.000]  叫我們活得像上帝
[00:30:22.000 --> 00:30:25.000]  叫我們活得有智慧
[00:30:25.000 --> 00:30:29.000]  活得像上帝一樣慷慨
[00:30:29.000 --> 00:30:35.000]  以致我們的生命能夠on the mission
[00:30:35.000 --> 00:30:37.000]  我們教會講的是抗疼
[00:30:37.000 --> 00:30:40.000]  如果我們的心態不擴張的話
[00:30:40.000 --> 00:30:43.000]  抗多大都沒有用
[00:30:43.000 --> 00:30:45.000]  或者就算我們不抗
[00:30:45.000 --> 00:30:50.000]  我們舒舒服服也沒有用
[00:30:50.000 --> 00:30:53.000]  今晚照一照鏡
[00:30:53.000 --> 00:30:55.000]  我自己的生活
[00:30:55.000 --> 00:30:58.000]  有沒有被上帝的恩典啟動過
[00:30:58.000 --> 00:31:00.000]  我經歷過上帝的恩典
[00:31:00.000 --> 00:31:01.000]  上帝的愛
[00:31:01.000 --> 00:31:04.000]  我的生活有沒有像上帝
[00:31:04.000 --> 00:31:06.000]  我有沒有開口更像上帝
[00:31:06.000 --> 00:31:08.000]  我講一句說話的時候
[00:31:08.000 --> 00:31:09.000]  以前是這樣講
[00:31:09.000 --> 00:31:11.000]  現在我有沒有再想一想
[00:31:11.000 --> 00:31:14.000]  基督會怎樣講
[00:31:14.000 --> 00:31:17.000]  我以前這樣處理我的資源
[00:31:17.000 --> 00:31:18.000]  我的時間
[00:31:18.000 --> 00:31:21.000]  現在我有沒有有些改變
[00:31:21.000 --> 00:31:24.000]  是因為我身分上已經有改變
[00:31:24.000 --> 00:31:29.000]  以致我的生活都會有改變
[00:31:29.000 --> 00:31:31.000]  讓這個問題
[00:31:31.000 --> 00:31:34.000]  這個禮拜你帶走好嗎
[00:31:34.000 --> 00:31:37.000]  我的生活方式有沒有讓其他人
