
[00:00:00.000 --> 00:00:03.840]  是由Mark Sir跟我們說到的
[00:17:42.580 --> 00:17:43.840]  因為今天有點不同
[00:17:43.840 --> 00:17:46.540]  就算穿金戴銀進來
[00:17:46.540 --> 00:17:48.620]  禮服進來的話
[00:17:48.620 --> 00:17:51.760]  都不會有什麼宗教的氣味
[00:17:51.760 --> 00:17:55.260]  我不會覺得女神我要下拜你
[00:17:55.260 --> 00:17:56.220]  都不會的
[00:17:56.220 --> 00:17:57.840]  因為我們那個社會的狀況
[00:17:57.840 --> 00:18:01.920]  和以前的社會狀況是截然不同的
[00:18:01.920 --> 00:18:03.460]  你可以穿金戴銀來
[00:18:03.460 --> 00:18:05.500]  你可以穿得很漂亮來
[00:18:05.500 --> 00:18:07.840]  我會稱讚你穿得很漂亮
[00:18:07.840 --> 00:18:10.680]  但是我沒有那種社會的動態
[00:18:10.680 --> 00:18:13.260]  社會經濟地位的那種動態
[00:18:13.260 --> 00:18:15.720]  所以21世紀和以前是不同的
[00:18:15.720 --> 00:18:16.800]  有了這個背景的時候
[00:18:16.800 --> 00:18:19.380]  你就明白教目書信
[00:18:19.380 --> 00:18:22.880]  特別是提摩太前書
[00:18:22.880 --> 00:18:24.140]  第一本書寫給提摩太
[00:18:24.140 --> 00:18:26.540]  有一本後書寫給他
[00:18:26.540 --> 00:18:27.580]  前書說什麼呢
[00:18:27.580 --> 00:18:32.000]  就是教會裡面一定有一群有才有勢的
[00:18:32.000 --> 00:18:34.220]  所謂的金主
[00:18:34.220 --> 00:18:37.040]  在這本書裡面你細讀的時候
[00:18:37.040 --> 00:18:40.540]  你就發現裡面有一些教會內部的問題
[00:18:40.540 --> 00:18:43.220]  就是裡面有一些異端滲入了來
[00:18:43.220 --> 00:18:45.580]  而很多時候教異端或者傳異端的人
[00:18:45.580 --> 00:18:49.540]  就是當然是那些主人
[00:18:49.540 --> 00:18:50.960]  因為他們有話語權
[00:18:50.960 --> 00:18:54.260]  有主人的權威
[00:18:54.260 --> 00:18:55.960]  所以第一章的時候
[00:18:55.960 --> 00:18:57.580]  你就看到他處理著
[00:18:57.580 --> 00:19:02.000]  本來是處理著當時教會裡面有異端滲入的問題
[00:19:02.000 --> 00:19:05.340]  有些人去議論一些東西或者搗亂一些東西
[00:19:05.340 --> 00:19:09.040]  用教導來使人有些迷失等等
[00:19:09.040 --> 00:19:10.160]  到第五章的時候
[00:19:10.160 --> 00:19:12.840]  他就說到一個很長的篇幅
[00:19:12.840 --> 00:19:14.760]  說到寡婦
[00:19:14.760 --> 00:19:19.660]  寡婦在前後文裡面
[00:19:19.660 --> 00:19:25.120]  就是一些比較有經濟資源的婦女
[00:19:25.120 --> 00:19:26.920]  她老公當然死了
[00:19:26.920 --> 00:19:28.840]  她就成為寡婦
[00:19:28.840 --> 00:19:31.620]  然後那些財產是誰
[00:19:31.620 --> 00:19:33.840]  你老公死了財產是給誰
[00:19:33.840 --> 00:19:36.200]  應該給你
[00:19:36.200 --> 00:19:37.840]  那你承受了那些財產
[00:19:37.840 --> 00:19:41.040]  那你就自然是比較有錢
[00:19:41.040 --> 00:19:43.200]  你也有一個大的物業
[00:19:43.200 --> 00:19:47.920]  所以教會的罪惡就自然會去你家裡
[00:19:47.920 --> 00:19:49.880]  所以五章十三節在說什麼
[00:19:49.880 --> 00:19:51.660]  保羅就吩咐這些寡婦
[00:19:51.660 --> 00:19:54.500]  他說他們
[00:19:54.500 --> 00:19:55.660]  年輕的寡婦
[00:19:55.660 --> 00:19:57.500]  說的是年輕的寡婦
[00:19:57.500 --> 00:20:00.160]  他們學了懶惰
[00:20:00.160 --> 00:20:02.880]  原來懶惰也可以學
[00:20:02.880 --> 00:20:07.620]  習慣去挨家閒逛
[00:20:07.620 --> 00:20:09.800]  不是到處去window shopping的意思
[00:20:09.800 --> 00:20:13.800]  而是他們當自己是權威
[00:20:13.800 --> 00:20:15.460]  就是沒有主權的
[00:20:15.460 --> 00:20:18.500]  在他耳上沒有主權
[00:20:18.500 --> 00:20:20.920]  然後到處走來走去做什麼
[00:20:20.920 --> 00:20:22.540]  不僅是懶惰
[00:20:22.540 --> 00:20:25.620]  是說長道短
[00:20:25.620 --> 00:20:27.460]  說長道短就是在胡說八道
[00:20:27.460 --> 00:20:30.240]  或者傳這傳那 胡說等等
[00:20:30.240 --> 00:20:34.340]  好管閒事說一些不該說的話
[00:20:34.340 --> 00:20:39.540]  你看到當時婦女的問題是什麼
[00:20:39.540 --> 00:20:42.920]  就是說長道短
[00:20:42.920 --> 00:20:45.500]  這個絕對不是聖經針對女人的問題
[00:20:45.500 --> 00:20:47.200]  這是當時的處境
[00:20:47.200 --> 00:20:49.500]  今天男人也可以說長道短
[00:20:49.500 --> 00:20:50.500]  對不對
[00:20:50.500 --> 00:20:51.880]  什麼時候的時代
[00:20:51.880 --> 00:20:54.200]  男女都可以說長道短
[00:20:54.200 --> 00:20:56.040]  只不過是當時的背景
[00:20:56.040 --> 00:20:57.580]  他們在說長道短
[00:20:57.580 --> 00:21:00.540]  所以保羅說他們是說長道短
[00:21:00.540 --> 00:21:02.800]  你要明白那個處境
[00:21:02.800 --> 00:21:04.960]  他們好管閒事都是一樣
[00:21:04.960 --> 00:21:07.580]  不只是女人才好管閒事
[00:21:07.580 --> 00:21:12.160]  不是聖經說女性的本性是好管閒事
[00:21:12.160 --> 00:21:15.000]  當時的教會裡面
[00:21:15.000 --> 00:21:16.040]  有些家庭教會裡面
[00:21:16.040 --> 00:21:18.660]  有人去到好管閒事
[00:21:18.660 --> 00:21:20.200]  說一些不該說的話
[00:21:20.200 --> 00:21:20.840]  都一樣
[00:21:20.840 --> 00:21:23.880]  男女都會說一些不該說的話
[00:21:23.880 --> 00:21:26.420]  所以這裡絕對不是說女性的本質
[00:21:26.420 --> 00:21:28.840]  而是當時的處境發生什麼事
[00:21:28.840 --> 00:21:30.660]  所以到第六章的時候
[00:21:30.660 --> 00:21:33.120]  保羅就處理有錢有地位的問題
[00:21:33.120 --> 00:21:34.040]  不要貪財
[00:21:34.040 --> 00:21:35.340]  你記得這句話嗎
[00:21:35.340 --> 00:21:36.420]  不要貪財
[00:21:36.420 --> 00:21:37.660]  所以你有上文下理的時候
[00:21:37.660 --> 00:21:39.080]  你就回到第二章
[00:21:39.080 --> 00:21:42.740]  他就處理一些在教會裡面有權有勢的人
[00:21:42.740 --> 00:21:45.040]  二章第八節
[00:21:45.040 --> 00:21:47.040]  就先說男人的問題
[00:21:47.040 --> 00:21:48.500]  男人都有很多問題
[00:21:48.500 --> 00:21:51.840]  憤怒爭論等等
[00:21:51.840 --> 00:21:54.420]  這些在教會裡面
[00:21:54.420 --> 00:21:56.880]  他們可能是貪權等等
[00:21:56.880 --> 00:21:59.840]  到第九至十幾節
[00:21:59.840 --> 00:22:01.420]  這段這麼長的聖經
[00:22:01.420 --> 00:22:04.420]  就是在討論教會裡面女人的問題
[00:22:04.420 --> 00:22:05.700]  如果有這樣的背景
[00:22:05.700 --> 00:22:07.300]  剛才我解釋的背景
[00:22:07.300 --> 00:22:08.760]  你再套進去的時候
[00:22:08.760 --> 00:22:09.540]  你就明白了
[00:22:09.540 --> 00:22:13.800]  保羅在處理某些女人的問題
[00:22:13.800 --> 00:22:15.540]  某一些女人的問題
[00:22:15.540 --> 00:22:17.880]  那些是什麼女人
[00:22:17.880 --> 00:22:20.260]  就是有財有勢的
[00:22:20.260 --> 00:22:22.620]  你想想 穿金戴銀
[00:22:22.620 --> 00:22:28.580]  今天我們不是每個人都有幾卡鑽石戒指進來
[00:22:28.580 --> 00:22:32.120]  不是每個女人都有這樣的錢
[00:22:32.120 --> 00:22:35.380]  和有這樣的福氣
[00:22:35.380 --> 00:22:39.580]  可以穿金戴銀去一些公眾場所
[00:22:39.580 --> 00:22:41.500]  當時他們處理這些女人
[00:22:41.500 --> 00:22:43.340]  某些女人的問題
[00:22:43.340 --> 00:22:45.840]  就是一些富有
[00:22:45.840 --> 00:22:49.380]  用自己裝扮來鞏固自己地位
[00:22:49.380 --> 00:22:54.300]  特別是在一些宗教和公共的場所裡面
[00:22:54.300 --> 00:22:55.960]  去鞏固自己地位
[00:22:55.960 --> 00:22:59.960]  當時教會就成為另一個公共的場所
[00:22:59.960 --> 00:23:00.920]  去到聚會的時候
[00:23:00.920 --> 00:23:03.500]  他們穿金戴銀就是想鞏固自己地位
[00:23:03.500 --> 00:23:05.960]  保羅就說
[00:23:05.960 --> 00:23:07.380]  叫男人安靜禱告
[00:23:07.380 --> 00:23:11.960]  女人也要去到安靜的學道
[00:23:11.960 --> 00:23:16.760]  不要穿上衣服去教會
[00:23:16.760 --> 00:23:20.120]  這是當時的背景
[00:23:20.120 --> 00:23:25.300]  不要以貴族的衣裳來取人的尊榮
[00:23:25.300 --> 00:23:27.080]  鞏固自己的地位
[00:23:27.080 --> 00:23:29.580]  二章第十一節 他說要安靜的學習
[00:23:29.580 --> 00:23:33.000]  因為剛才上文下理說了什麼
[00:23:33.000 --> 00:23:35.260]  一些有權有勢的人
[00:23:35.260 --> 00:23:36.260]  他們可能存異端
[00:23:36.260 --> 00:23:38.800]  或者一些有偏差的教導等等
[00:23:38.800 --> 00:23:39.840]  所以保羅就說
[00:23:39.840 --> 00:23:43.880]  這些女人要先好好學道 先受教
[00:23:43.880 --> 00:23:45.340]  二章第十二節
[00:23:45.340 --> 00:23:47.760]  他說我不許女人教導
[00:23:47.760 --> 00:23:50.500]  或者以往的翻譯就是「講道」
[00:23:50.500 --> 00:23:52.540]  不要管轄男人
[00:23:52.540 --> 00:23:57.040]  「管轄」這個字是有一點貶義的
[00:23:57.040 --> 00:24:00.180]  是壓制的意思 是奪權的意思
[00:24:00.180 --> 00:24:03.800]  保羅似乎針對的就是
[00:24:03.800 --> 00:24:08.540]  有一些被異端去到影響
[00:24:08.540 --> 00:24:13.260]  或者以強勢來壓倒人的那種行為
[00:24:13.260 --> 00:24:18.040]  所以按道理來說 不是一筆過就說完所有女人
[00:24:18.040 --> 00:24:21.040]  正如之前說的有男人是濫權
[00:24:21.040 --> 00:24:23.840]  這裡有些女人是濫權的
[00:24:23.840 --> 00:24:25.420]  所以保羅就說
[00:24:25.420 --> 00:24:29.540]  我不許你講道
[00:24:29.540 --> 00:24:34.460]  你先要去學習 學道
[00:24:34.460 --> 00:24:35.760]  接著下一節 十三節
[00:24:35.760 --> 00:24:37.580]  就說到亞當和夏威夷
[00:24:37.580 --> 00:24:39.340]  這個就是最棘手的地方
[00:24:39.340 --> 00:24:41.180]  就是很多時候我們解經的時候
[00:24:41.180 --> 00:24:49.500]  我們就會說 這個一定是講到創世的規律
[00:24:49.500 --> 00:24:54.720]  就是男人被創造先 女人才被創造後
[00:24:54.720 --> 00:24:56.580]  這個是創世第二章裡面所講的
[00:24:56.580 --> 00:25:00.080]  亞當夏威夷的記載
[00:25:00.080 --> 00:25:03.180]  我們就會說 既然男人是先的
[00:25:03.180 --> 00:25:06.840]  那男人應該是主
[00:25:06.840 --> 00:25:08.180]  女人是後
[00:25:08.180 --> 00:25:12.380]  所以女人是後的話 女人就應該要馴服
[00:25:12.380 --> 00:25:17.260]  我們第一個的感覺都是這樣的
[00:25:17.260 --> 00:25:21.760]  但是如果你看一下近東的創世故事的話
[00:25:21.760 --> 00:25:29.720]  你就知道後面創造的東西 才是最精彩的
[00:25:29.720 --> 00:25:32.920]  這個不難明白
[00:25:32.920 --> 00:25:34.760]  我們看世界盃
[00:25:34.760 --> 00:25:37.960]  我們看到後期追上來的才是精彩的
[00:25:37.960 --> 00:25:41.680]  特別是小國 這樣才是精彩的
[00:25:41.680 --> 00:25:45.880]  所以有創世故事 近東的背景的話
[00:25:45.880 --> 00:25:48.380]  你就知道這裡不是說亞當先做
[00:25:48.380 --> 00:25:51.080]  所以亞當要做主
[00:25:51.080 --> 00:25:56.260]  夏威夷就是低等一點 次等一點
[00:25:56.260 --> 00:26:00.880]  相反可能夏威夷是更加尊貴的
[00:26:00.880 --> 00:26:02.760]  更加尊貴
[00:26:02.760 --> 00:26:06.380]  那奈何為什麼他在這裡這樣說呢
[00:26:06.380 --> 00:26:08.380]  重點就是下一句
[00:26:08.380 --> 00:26:12.080]  就是夏威夷先被騙的那一位
[00:26:12.080 --> 00:26:16.580]  你這樣去看的時候 你就會發現夏威夷是後造的
[00:26:16.580 --> 00:26:19.880]  所以夏威夷是更加尊貴的
[00:26:19.880 --> 00:26:23.280]  但是他腳是被騙的那個
[00:26:23.280 --> 00:26:24.780]  其實保羅在說什麼呢
[00:26:24.780 --> 00:26:28.880]  就是在回應以弗所當時的處境
[00:26:28.880 --> 00:26:32.080]  女士是有尊貴的
[00:26:32.080 --> 00:26:35.580]  特別是這班富貴的婦女
[00:26:35.580 --> 00:26:38.580]  但是她們被什麼騙
[00:26:38.580 --> 00:26:43.380]  異端或者一些錯誤的教導所影響
[00:26:43.380 --> 00:26:45.580]  所以保羅說這句話的時候
[00:26:45.580 --> 00:26:50.980]  未必在解釋誰是上等誰是下等
[00:26:50.980 --> 00:26:53.180]  你再看創世紀第二章
[00:26:53.180 --> 00:26:55.180]  很多時候兩夫妻在吵架的時候
[00:26:55.180 --> 00:26:56.980]  就說你是我的幫手
[00:26:56.980 --> 00:26:59.580]  你當然要幫我 聽我說
[00:26:59.580 --> 00:27:02.380]  因為創世紀第二章說到夏娃被造的時候
[00:27:02.380 --> 00:27:05.180]  他是亞當的幫手
[00:27:05.180 --> 00:27:07.980]  你知道幫手這個字形容什麼嗎
[00:27:07.980 --> 00:27:09.980]  在《舊約聖經》裡面
[00:27:09.980 --> 00:27:12.580]  很多時候是形容耶和華的
[00:27:12.580 --> 00:27:16.980]  不是形容菲傭 不是形容工人
[00:27:16.980 --> 00:27:19.680]  耶和華是次等還是高等
[00:27:19.680 --> 00:27:22.780]  詩篇裡面經常說耶和華是我的幫助
[00:27:22.780 --> 00:27:24.680]  就是同一個字
[00:27:24.680 --> 00:27:26.180]  所以你回去看的時候
[00:27:26.180 --> 00:27:29.580]  女人雖然是後造 但是她有尊榮
[00:27:29.580 --> 00:27:31.580]  保羅去引用這句話
[00:27:31.580 --> 00:27:35.580]  似乎就是針對當時的背景
[00:27:35.580 --> 00:27:38.180]  富貴的女人你們要好好學到
[00:27:38.180 --> 00:27:39.180]  因為你們有尊榮
[00:27:39.180 --> 00:27:41.180]  但是你記得那個故事嗎
[00:27:41.180 --> 00:27:45.180]  有尊榮的都會被異端影響
[00:27:45.180 --> 00:27:48.180]  所以你需要好好學到
[00:27:48.180 --> 00:27:52.580]  不要急於想教化人或者奪權等等
[00:27:52.580 --> 00:27:58.980]  這些所謂的處境性改正
[00:27:58.980 --> 00:28:03.780]  不是用一個判詞去說所有的女人
[00:28:03.780 --> 00:28:05.580]  舉個很簡單的例子
[00:28:05.580 --> 00:28:08.180]  我兒子小過五歲的時候
[00:28:08.180 --> 00:28:10.380]  他進廚房 我跟他說
[00:28:10.380 --> 00:28:12.980]  不准小孩子碰刀
[00:28:12.980 --> 00:28:15.980]  不要用刀來玩
[00:28:15.980 --> 00:28:17.780]  說得對不對
[00:28:17.780 --> 00:28:20.580]  是那個處境裡面需要改正
[00:28:20.580 --> 00:28:22.180]  但是你說今天他二十多歲了
[00:28:22.180 --> 00:28:25.580]  我會跟他說同一句話嗎
[00:28:25.580 --> 00:28:26.980]  不會吧
[00:28:26.980 --> 00:28:30.380]  他可能反過來說你不要碰刀
[00:28:30.380 --> 00:28:33.380]  你理論盡 你不要碰刀
[00:28:33.380 --> 00:28:38.180]  是一種處境性的說話
[00:28:38.180 --> 00:28:39.580]  所以如果你這樣看的時候
[00:28:39.580 --> 00:28:43.380]  你就發現不許女人講道或者教道
[00:28:43.380 --> 00:28:45.780]  其實都是處境性的
[00:28:45.780 --> 00:28:48.380]  二章十五節
[00:28:48.380 --> 00:28:49.380]  就更難搞
[00:28:49.380 --> 00:28:50.380]  藉著生產得救
[00:28:50.380 --> 00:28:53.780]  是不是藉著生小孩得救呢
[00:28:53.780 --> 00:28:54.980]  又未必是的
[00:28:54.980 --> 00:28:57.180]  因為當時講到生產的時候
[00:28:57.180 --> 00:28:58.580]  giving birth
[00:28:58.580 --> 00:29:02.180]  很多時候希臘的哲學家或者文學家
[00:29:02.180 --> 00:29:04.580]  他們講到生產giving birth的時候
[00:29:04.580 --> 00:29:07.580]  是在講一個人的德性
[00:29:07.580 --> 00:29:10.780]  他的品性生產出來
[00:29:10.780 --> 00:29:12.780]  生長出來
[00:29:12.780 --> 00:29:14.180]  你們明白我的意思嗎
[00:29:14.180 --> 00:29:15.980]  是一個比方來的
[00:29:15.980 --> 00:29:18.180]  是一個比喻來的
[00:29:18.180 --> 00:29:20.180]  你藉著生產得救
[00:29:20.180 --> 00:29:26.180]  就是keep growing your virtues
[00:29:26.180 --> 00:29:28.780]  去鍛鍊你的品格
[00:29:28.780 --> 00:29:30.980]  以致你作成得救的功夫
[00:29:30.980 --> 00:29:32.180]  這樣的意思
[00:29:32.180 --> 00:29:34.580]  作成得救的生命
[00:29:34.580 --> 00:29:38.380]  所以不是說女人你們持守信心愛心
[00:29:38.380 --> 00:29:40.180]  和克制就可以了
[00:29:40.180 --> 00:29:43.780]  就必定進去產房你們就得救了
[00:29:43.780 --> 00:29:46.380]  不是這樣的意思
[00:29:46.380 --> 00:29:48.180]  現代人可以這樣讀
[00:29:48.180 --> 00:29:51.180]  但我剛才開頭講什麼
[00:29:51.180 --> 00:29:52.780]  讀經是不可以這樣的
[00:29:52.780 --> 00:29:53.580]  對不對
[00:29:53.580 --> 00:29:54.980]  等於創世紀
[00:29:54.980 --> 00:29:56.780]  創世紀第一章六一創造
[00:29:56.780 --> 00:29:58.980]  你不可以用現代的想法
[00:29:58.980 --> 00:30:01.380]  我覺得現在是這樣的意思
[00:30:01.380 --> 00:30:03.980]  所以我就將它立刻套上去
[00:30:03.980 --> 00:30:07.380]  你一定要知道聖經本身的背景
[00:30:07.380 --> 00:30:09.180]  問一問背景的問題
[00:30:09.180 --> 00:30:15.780]  然後你才明白為我們寫的是什麼
[00:30:15.780 --> 00:30:18.180]  有學者說在聖經裏面
[00:30:18.180 --> 00:30:21.580]  女性的聲音其實是很少的
[00:30:21.580 --> 00:30:25.580]  聖經裏面有九十三個出過場的女人
[00:30:25.580 --> 00:30:28.180]  只是有四十九位是有名有姓的
[00:30:28.180 --> 00:30:33.780]  譬如路德等等不同的婦女
[00:30:33.780 --> 00:30:35.380]  是親口講過說話的
[00:30:35.380 --> 00:30:37.980]  但如果加起來這些說話
[00:30:37.980 --> 00:30:43.380]  加起來只是整本聖經裏面的1.1%
[00:30:43.380 --> 00:30:45.980]  是不是很少
[00:30:45.980 --> 00:30:51.180]  我之前曾經講過婦女的議題
[00:30:51.180 --> 00:30:53.380]  很多年前
[00:30:53.380 --> 00:30:56.380]  我都說聖經是男人的書
[00:30:56.380 --> 00:31:00.380]  意思是說是男作者寫的書
[00:31:00.380 --> 00:31:02.380]  並且寫這本書的時候
[00:31:02.380 --> 00:31:07.980]  當時的文化背景是以男為上的文化背景
[00:31:07.980 --> 00:31:11.380]  因為聖經除了是上帝的說話之外
[00:31:11.380 --> 00:31:12.980]  也是人的說話
[00:31:12.980 --> 00:31:14.380]  百分之百人的說話
[00:31:14.380 --> 00:31:17.180]  當然一定是有他的文化背景
[00:31:17.180 --> 00:31:19.980]  有文化背景當時寫出來的時候
[00:31:19.980 --> 00:31:23.380]  就不代表他一定是贊成
[00:31:23.380 --> 00:31:27.780]  或者去到造成當時的文化背景
[00:31:27.780 --> 00:31:29.180]  因為上帝啟示他的說話
[00:31:29.180 --> 00:31:30.580]  在當時的文化裏面
[00:31:30.580 --> 00:31:34.180]  就是用當時人文化所熟悉的概念
[00:31:34.180 --> 00:31:36.180]  來跟他們溝通
[00:31:36.180 --> 00:31:38.180]  但往往聖經裏面不同的地方
[00:31:38.180 --> 00:31:40.780]  特別是關鍵的地方
[00:31:40.780 --> 00:31:43.780]  上帝會放一個女人的故事在裏面
[00:31:43.780 --> 00:31:45.780]  雖然只不過是百分之一
[00:31:45.780 --> 00:31:48.780]  少得很微小
[00:31:48.780 --> 00:31:51.180]  但聖經的作者看清楚的時候
[00:31:51.180 --> 00:31:53.980]  就是一個男為上的文化裏面
[00:31:53.980 --> 00:31:56.180]  女人突然說話出來
[00:31:56.180 --> 00:31:58.980]  並且她說的話是適合男人說的話
[00:31:58.980 --> 00:32:01.780]  她做的事很多時候是男人應該做的
[00:32:01.780 --> 00:32:05.780]  那你說是贊成當時的以男為上的文化
[00:32:05.780 --> 00:32:13.580]  還是在挑戰當時以男為上的文化
[00:32:13.580 --> 00:32:16.180]  後者
[00:32:16.180 --> 00:32:18.580]  所以聖經雖然是在那個文化裏面
[00:32:18.580 --> 00:32:20.580]  以男為上寫出來
[00:32:20.580 --> 00:32:21.980]  上帝這樣啟示出來
[00:32:21.980 --> 00:32:26.980]  但往往很多時候是去挑戰那個文化的處境
[00:32:26.980 --> 00:32:28.380]  這樣是不對的
[00:32:28.380 --> 00:32:28.980]  不要以男為上
[00:32:28.980 --> 00:32:31.180]  因為男女是同等的
[00:32:31.180 --> 00:32:34.780]  你再看《藏世紀志》啟示錄整個大的故事裏面
[00:32:34.780 --> 00:32:39.780]  你會發現女人的角色不斷不斷在擴張
[00:32:39.780 --> 00:32:44.780]  不斷在舞台上扮演更加重要的角色
[00:32:44.780 --> 00:32:49.180]  譬如耶穌復活的故事
[00:32:49.180 --> 00:32:50.580]  耶穌復活的故事
[00:32:50.580 --> 00:32:53.980]  人們找到一個空墳墓
[00:32:53.980 --> 00:33:03.980]  第一個被警察派去報復活的訊息的是誰
[00:33:03.980 --> 00:33:05.780]  是莫大拉瑪尼亞
[00:33:05.780 --> 00:33:09.380]  莫大拉瑪尼亞的男人都去了哪裏
[00:33:09.380 --> 00:33:10.580]  男人都非常害怕
[00:33:10.580 --> 00:33:12.780]  然後躲起來
[00:33:12.780 --> 00:33:15.580]  所以是女人被警察派出去的
[00:33:15.580 --> 00:33:17.780]  所以有很多身軀弱的婦女
[00:33:17.780 --> 00:33:22.380]  其實是上帝使用她們的
[00:33:22.380 --> 00:33:27.980]  還有保羅說在基督裏面再不分男與女
[00:33:27.980 --> 00:33:31.380]  地位上、角色上都不會分男與女
[00:33:31.380 --> 00:33:37.180]  見到整個聖經的大故事的發展軌道
[00:33:37.180 --> 00:33:40.780]  是男與女一起去童宮
[00:33:40.780 --> 00:33:43.580]  更加不要說在《史萊恩傳》裏面
[00:33:43.580 --> 00:33:48.580]  有其他的說到女人的角色等等
[00:33:48.580 --> 00:33:50.980]  如果綜合來說
[00:33:50.980 --> 00:33:54.580]  不是因為他們說話少就不重要
[00:33:54.580 --> 00:33:57.180]  相反很多時候說話少
[00:33:57.180 --> 00:33:59.780]  往往才是我們需要留心的
[00:33:59.780 --> 00:34:03.380]  對嗎
[00:34:03.380 --> 00:34:06.180]  等於你聽一篇音樂
[00:34:06.180 --> 00:34:10.380]  不是一路從頭到尾才是尾的音樂
[00:34:10.380 --> 00:34:12.780]  很多時候就是中間靜了
[00:34:12.780 --> 00:34:14.380]  有休止符
[00:34:14.380 --> 00:34:18.780]  休止符不一定是佔整篇樂章裏面大部分的
[00:34:18.780 --> 00:34:21.780]  但沒有休止符你就很麻煩了
[00:34:21.780 --> 00:34:24.580]  音樂變成噪音
[00:34:24.580 --> 00:34:28.180]  男與女在聖經裏面的出現都是一樣
[00:34:28.180 --> 00:34:34.380]  如果你這樣整體去處理當時的背景
[00:34:34.380 --> 00:34:41.180]  普羅是處理一個很急切的處境性的問題
[00:34:41.180 --> 00:34:46.380]  他不是推翻女士教導的立場等等
[00:34:46.380 --> 00:34:50.980]  是當時的處境有人濫用這些權柄
[00:34:50.980 --> 00:34:56.380]  就不代表他一鋪過一言堂
[00:34:56.380 --> 00:34:59.180]  說了女人就是不可以這樣
[00:34:59.180 --> 00:35:01.180]  在我們最後的時候
[00:35:01.180 --> 00:35:04.780]  我們需要想一下為何他對我們切身
[00:35:04.780 --> 00:35:06.180]  因為我們讀聖經的時候
[00:35:06.180 --> 00:35:06.780]  看聖經的時候
[00:35:06.780 --> 00:35:09.180]  無論你聽人說
[00:35:09.180 --> 00:35:10.780]  或者你自己靈修
[00:35:10.780 --> 00:35:13.180]  或者你在講道裏面
[00:35:13.180 --> 00:35:14.980]  主要學裏面你聽到人
[00:35:14.980 --> 00:35:15.980]  去到講聖經的時候
[00:35:15.980 --> 00:35:16.980]  或者你查經的時候
[00:35:16.980 --> 00:35:19.180]  你需要去到留意什麼
[00:35:19.180 --> 00:35:21.780]  我們一定要留意幾樣東西
[00:35:21.780 --> 00:35:23.780]  一打開聖經或者聽到聖經的時候
[00:35:23.780 --> 00:35:25.380]  你首先要明白
[00:35:25.380 --> 00:35:26.980]  是有前面的世界的
[00:35:26.980 --> 00:35:30.180]  拿著一本聖經或者你的iPhone
[00:35:30.180 --> 00:35:32.180]  有經文 有訊息
[00:35:32.180 --> 00:35:35.780]  那個聖經的訊息是有聖經前面的世界
[00:35:35.780 --> 00:35:38.180]  前面的世界就是讀者自己的世界
[00:35:38.180 --> 00:35:39.180]  我今天讀聖經
[00:35:39.180 --> 00:35:41.380]  自然有我這個現代人
[00:35:41.380 --> 00:35:44.980]  21世紀這個世界
[00:35:44.980 --> 00:35:50.980]  如果我是出生於以男為上的家庭背景的話
[00:35:50.980 --> 00:35:52.780]  我覺得男人比女人厲害
[00:35:52.780 --> 00:35:54.380]  如果我是大男人主義的
[00:35:54.380 --> 00:35:55.580]  我拿起一本聖經的時候
[00:35:55.580 --> 00:35:58.580]  我就自然將大男人主義套上去
[00:35:58.580 --> 00:36:01.180]  對嗎
[00:36:01.180 --> 00:36:04.580]  但是這樣做不是很妥當
[00:36:04.580 --> 00:36:05.580]  不是很妥當
[00:36:05.580 --> 00:36:07.980]  因為我沒有留意自己前面這個世界
[00:36:07.980 --> 00:36:09.380]  有時候我的前設
[00:36:09.380 --> 00:36:10.780]  或者我自己有一個概念
[00:36:10.780 --> 00:36:13.180]  我需要把它打掉
[00:36:13.180 --> 00:36:16.780]  才能夠聽到聖經裏面所講的東西
[00:36:16.780 --> 00:36:20.180]  然後我們需要留意聖經背後的世界
[00:36:20.180 --> 00:36:22.180]  那個處境
[00:36:22.180 --> 00:36:24.780]  無論那句話語都有它的處境
[00:36:24.780 --> 00:36:25.780]  對嗎
[00:36:25.780 --> 00:36:27.380]  其中一個例子很簡單
[00:36:27.380 --> 00:36:30.180]  如果我說911的時候
[00:36:30.180 --> 00:36:31.180]  大家有那個處境
[00:36:31.180 --> 00:36:36.180]  你就會明白911並非純粹一個簡單的數字
[00:36:36.180 --> 00:36:37.180]  對嗎
[00:36:37.180 --> 00:36:38.780]  2001年之前
[00:36:38.780 --> 00:36:42.780]  你講911就沒有這樣的意思
[00:36:42.780 --> 00:36:45.180]  2001年之後
[00:36:45.180 --> 00:36:46.180]  911之後
[00:36:46.180 --> 00:36:47.980]  大家就明白911是什麼
[00:36:47.980 --> 00:36:48.980]  對嗎
[00:36:48.980 --> 00:36:50.380]  對嗎
[00:36:50.380 --> 00:36:51.980]  所以有那個處境
[00:36:51.980 --> 00:36:54.380]  你需要明白那句話
[00:36:54.380 --> 00:36:55.780]  聖經其實都是一樣
[00:36:55.780 --> 00:36:58.180]  你需要明白當時的背景
[00:36:58.180 --> 00:36:59.180]  你看提摩太前書
[00:36:59.180 --> 00:37:00.380]  你不能夠不鬥
[00:37:00.380 --> 00:37:02.380]  當時第一世紀以弗所
[00:37:02.380 --> 00:37:04.780]  家庭教會裏面發生的事
[00:37:04.780 --> 00:37:06.980]  第三方面就是聖經裏面的世界
[00:37:06.980 --> 00:37:09.380]  就是剛才我說的上文下理
