
[00:00:00.000 --> 00:00:04.240]  在這方面 行動上和祈禱上支持
[00:16:36.160 --> 00:16:40.160]  然後被公安威嚇
[00:16:40.160 --> 00:16:43.160]  你想想教會同心合意禱告
[00:16:43.160 --> 00:16:44.160]  這24節最後那一段
[00:16:44.160 --> 00:16:47.160]  他們同心合意高聲的向上帝禱告
[00:16:47.160 --> 00:16:49.160]  你猜他們禱告什麼
[00:16:49.160 --> 00:16:51.160]  你會禱告什麼
[00:16:51.160 --> 00:16:54.160]  如果牧師被捉了
[00:16:54.160 --> 00:16:58.160]  他進入公安那裡
[00:16:58.160 --> 00:17:00.160]  然後進去兩天
[00:17:00.160 --> 00:17:02.160]  然後被釋放出來
[00:17:02.160 --> 00:17:05.160]  你會高聲的向上帝說什麼
[00:17:05.160 --> 00:17:08.160]  為什麼要放他走
[00:17:08.160 --> 00:17:10.160]  你可不可以讓他坐多兩天
[00:17:10.160 --> 00:17:12.160]  讓他休息一下
[00:17:12.160 --> 00:17:14.160]  我不知道你們怎麼祈禱
[00:17:14.160 --> 00:17:16.160]  教會怎麼祈禱
[00:17:16.160 --> 00:17:18.160]  通常我們自然的反應就是
[00:17:18.160 --> 00:17:19.160]  OK
[00:17:19.160 --> 00:17:20.160]  他們得到釋放
[00:17:20.160 --> 00:17:21.160]  然後感恩
[00:17:21.160 --> 00:17:22.160]  平安無事
[00:17:22.160 --> 00:17:23.160]  大難不死
[00:17:23.160 --> 00:17:24.160]  是不是
[00:17:24.160 --> 00:17:26.160]  我們真的好了
[00:17:26.160 --> 00:17:27.160]  但是教會怎麼祈禱
[00:17:27.160 --> 00:17:30.160]  我揭曉了24節
[00:17:30.160 --> 00:17:34.160]  他們聽見了就同心合意的向上帝禱告
[00:17:34.160 --> 00:17:38.160]  他說主啊你是那位創造萬物的
[00:17:38.160 --> 00:17:40.160]  你藉著聖靈託付
[00:17:40.160 --> 00:17:42.160]  你僕人就祖宗大位
[00:17:42.160 --> 00:17:43.160]  曾經說過什麼
[00:17:43.160 --> 00:17:47.160]  外邦一定會反抗的
[00:17:47.160 --> 00:17:51.160]  萬民必定會謀算虛妄的事
[00:17:51.160 --> 00:17:53.160]  地上的君王都站穩了
[00:17:53.160 --> 00:17:54.160]  他們要聚集一齊
[00:17:54.160 --> 00:17:56.160]  來對抗誰
[00:17:56.160 --> 00:17:59.160]  對抗主和主的受高者
[00:17:59.160 --> 00:18:01.160]  這是詩篇第二篇
[00:18:01.160 --> 00:18:03.160]  然後他們27節就說
[00:18:03.160 --> 00:18:05.160]  希律本丟比拉多
[00:18:05.160 --> 00:18:07.160]  釘耶穌的羅馬官
[00:18:07.160 --> 00:18:09.160]  外邦人以色列民
[00:18:09.160 --> 00:18:13.160]  果然是在城裏聚集攻擊誰
[00:18:13.160 --> 00:18:15.160]  就是你的聖僕耶穌
[00:18:15.160 --> 00:18:20.160]  但他們卻是做你手裏和你指裏所預定的事
[00:18:20.160 --> 00:18:22.160]  在十字架上
[00:18:22.160 --> 00:18:24.160]  將人所廢棄的石頭
[00:18:24.160 --> 00:18:28.160]  上帝卻簡選他成就自己的計劃
[00:18:28.160 --> 00:18:31.160]  主啊現在求你鑒察他們的威嚇
[00:18:31.160 --> 00:18:36.160]  使你的僕人能夠放膽的講你的道
[00:18:36.160 --> 00:18:38.160]  伸出你的手
[00:18:38.160 --> 00:18:39.160]  讓醫治神蹟的騎士
[00:18:39.160 --> 00:18:41.160]  醫治聖靈的工作
[00:18:41.160 --> 00:18:43.160]  能夠藉著你的聖僕耶穌的名
[00:18:43.160 --> 00:18:44.160]  能夠行出來
[00:18:44.160 --> 00:18:47.160]  他們禱告之後就地震了
[00:18:47.160 --> 00:18:50.160]  他們怎麼祈禱
[00:18:50.160 --> 00:18:53.160]  首先他們引用詩篇第二篇
[00:18:53.160 --> 00:18:56.160]  詩篇第二篇就是一篇君王royal psalm
[00:18:56.160 --> 00:18:58.160]  君王的詩篇
[00:18:58.160 --> 00:19:01.160]  其實就是講到上帝簡選地上的一個君王
[00:19:01.160 --> 00:19:03.160]  大衛的子孫
[00:19:03.160 --> 00:19:06.160]  就是坐在他的寶座上
[00:19:06.160 --> 00:19:07.160]  地上的國度上
[00:19:07.160 --> 00:19:12.160]  能夠代表上帝來管理萬物
[00:19:12.160 --> 00:19:14.160]  並且這裡又應許什麼
[00:19:14.160 --> 00:19:16.160]  就是一個最終極的大衛的君王
[00:19:16.160 --> 00:19:18.160]  一定會得到什麼
[00:19:18.160 --> 00:19:22.160]  詩篇第二篇就是傳遞的權柄
[00:19:22.160 --> 00:19:24.160]  這位是萬世的君王
[00:19:24.160 --> 00:19:25.160]  當然一直下來
[00:19:25.160 --> 00:19:28.160]  由詩篇第二篇舊約的歷史裡面
[00:19:28.160 --> 00:19:31.160]  有沒有一個這樣的君王出現
[00:19:31.160 --> 00:19:34.160]  有的有的
[00:19:34.160 --> 00:19:35.160]  大衛所羅門
[00:19:35.160 --> 00:19:37.160]  曾經威風過一陣
[00:19:37.160 --> 00:19:39.160]  但接著就敗家
[00:19:39.160 --> 00:19:41.160]  然後就分裂南北國
[00:19:41.160 --> 00:19:43.160]  南北國也沒有了
[00:19:43.160 --> 00:19:45.160]  所以詩篇第二篇的那些說話
[00:19:45.160 --> 00:19:49.160]  上帝對大衛的子孫的應許
[00:19:49.160 --> 00:19:51.160]  好像是落空了
[00:19:51.160 --> 00:19:52.160]  但到了新約的時候
[00:19:52.160 --> 00:19:55.160]  或者新約之前的第二聖殿的時期
[00:19:55.160 --> 00:19:58.160]  那些猶太人就去掙扎一件事
[00:19:58.160 --> 00:20:01.160]  到底上帝的話語是不是落空
[00:20:01.160 --> 00:20:03.160]  是不是憑空說的
[00:20:03.160 --> 00:20:05.160]  還是上帝一定會照他的說話
[00:20:05.160 --> 00:20:08.160]  來去成就他自己的東西
[00:20:08.160 --> 00:20:11.160]  結果他們在耶穌來之前
[00:20:11.160 --> 00:20:12.160]  他們就在想
[00:20:12.160 --> 00:20:14.160]  到底這位終極的大衛的君王
[00:20:14.160 --> 00:20:17.160]  這位尼塞亞會不會來
[00:20:17.160 --> 00:20:18.160]  他來到的時候
[00:20:18.160 --> 00:20:20.160]  那個景象會是怎麼樣的
[00:20:20.160 --> 00:20:23.160]  到底哪一個是符合這個景象
[00:20:23.160 --> 00:20:24.160]  能夠起死回生
[00:20:24.160 --> 00:20:27.160]  能夠成為一個終極的尼塞亞
[00:20:27.160 --> 00:20:30.160]  所以當時猶太人有很多這樣的討論
[00:20:30.160 --> 00:20:33.160]  結果耶穌來到
[00:20:33.160 --> 00:20:34.160]  死而復活
[00:20:34.160 --> 00:20:35.160]  成就上帝救了人之後
[00:20:35.160 --> 00:20:37.160]  升天去作王
[00:20:37.160 --> 00:20:42.160]  初期的教會使徒就說
[00:20:42.160 --> 00:20:44.160]  一定是耶穌基督
[00:20:44.160 --> 00:20:46.160]  是符合所有這些景象
[00:20:46.160 --> 00:20:50.160]  舊約裡面所描述的君王
[00:20:50.160 --> 00:20:52.160]  終極的尼塞亞
[00:20:52.160 --> 00:20:54.160]  一定是耶穌基督
[00:20:54.160 --> 00:20:56.160]  只有耶穌基督才會符合這個景象
[00:20:56.160 --> 00:20:59.160]  所以他們就認定這位主耶穌
[00:20:59.160 --> 00:21:03.160]  就是地上萬國的君王
[00:21:03.160 --> 00:21:08.160]  因為可能外邦仍然會有謀算的事
[00:21:08.160 --> 00:21:11.160]  並且是不服於受告者
[00:21:11.160 --> 00:21:14.160]  但福音一定要繼續傳出去
[00:21:14.160 --> 00:21:17.160]  因為這是上帝的應許
[00:21:17.160 --> 00:21:20.160]  並且已經第一步落成了
[00:21:20.160 --> 00:21:22.160]  在耶穌基督的身上
[00:21:22.160 --> 00:21:24.160]  教會就繼續延續這個工作
[00:21:24.160 --> 00:21:25.160]  這個神國的工程
[00:21:25.160 --> 00:21:27.160]  將上帝的名字
[00:21:27.160 --> 00:21:29.160]  耶穌的名字能夠傳開去
[00:21:29.160 --> 00:21:31.160]  就因為他們這樣的信念
[00:21:31.160 --> 00:21:34.160]  他們就回應當時的危機
[00:21:34.160 --> 00:21:37.160]  就不是我們自然的回應
[00:21:37.160 --> 00:21:39.160]  我們自然的回應
[00:21:39.160 --> 00:21:43.160]  就是收一收
[00:21:43.160 --> 00:21:45.160]  不要做那麼多
[00:21:45.160 --> 00:21:50.160]  但他們是看定上帝掌權
[00:21:50.160 --> 00:21:53.160]  連地上的君王本雕比拉多
[00:21:53.160 --> 00:21:56.160]  或者希律
[00:21:56.160 --> 00:21:58.160]  猶太人的權貴
[00:21:58.160 --> 00:22:02.160]  都不會走出上帝的五指山
[00:22:02.160 --> 00:22:04.160]  因為上帝是掌管一切的
[00:22:04.160 --> 00:22:05.160]  所以他們求的是什麼
[00:22:05.160 --> 00:22:07.160]  不是求安寧
[00:22:07.160 --> 00:22:11.160]  相反的是反感應
[00:22:11.160 --> 00:22:14.160]  他們求上帝的是更加有膽量
[00:22:14.160 --> 00:22:15.160]  更加有力量
[00:22:15.160 --> 00:22:19.160]  這裡很明顯他們看見自己的身份是什麼
[00:22:19.160 --> 00:22:21.160]  四章第29節
[00:22:21.160 --> 00:22:24.160]  求你監察他們的威嚇
[00:22:24.160 --> 00:22:26.160]  上帝監察和審判他們
[00:22:26.160 --> 00:22:28.160]  不過我們要做什麼
[00:22:28.160 --> 00:22:30.160]  你的僕人求主
[00:22:30.160 --> 00:22:32.160]  你讓我們放膽去傳你的道
[00:22:32.160 --> 00:22:34.160]  作你自己的工作
[00:22:34.160 --> 00:22:37.160]  這是一個身份的認定
[00:22:37.160 --> 00:22:40.160]  是他們明白他們自己是上帝的國民
[00:22:40.160 --> 00:22:42.160]  是耶穌的門徒
[00:22:42.160 --> 00:22:46.160]  是做他們身份對稱的事
[00:22:46.160 --> 00:22:48.160]  我們的身份是什麼
[00:22:48.160 --> 00:22:50.160]  我們的身份是什麼
[00:22:50.160 --> 00:22:51.160]  如果今天有人問你
[00:22:51.160 --> 00:22:55.160]  你的身份是什麼
[00:22:55.160 --> 00:22:56.160]  你可能會告訴他
[00:22:56.160 --> 00:22:58.160]  我的組織在哪裡
[00:22:58.160 --> 00:23:01.160]  我的工作是什麼
[00:23:01.160 --> 00:23:03.160]  或者我家庭的環境關係是怎樣
[00:23:03.160 --> 00:23:05.160]  這些都是我們的身份
[00:23:05.160 --> 00:23:07.160]  但是對於基督徒來說
[00:23:07.160 --> 00:23:11.160]  我們的身份是什麼
[00:23:11.160 --> 00:23:14.160]  是上帝的國民
[00:23:14.160 --> 00:23:17.160]  四章第一章我們是上帝的見證
[00:23:17.160 --> 00:23:21.160]  由第一章開始直到最後的時候
[00:23:21.160 --> 00:23:25.160]  都是一班教會認定自己是上帝的門徒
[00:23:25.160 --> 00:23:27.160]  所以他們身份的緣故
[00:23:27.160 --> 00:23:30.160]  他們做出一些和他們身份相稱的事
[00:23:30.160 --> 00:23:36.160]  大家知道在今年有很多地方水浸
[00:23:36.160 --> 00:23:38.160]  特別是美國德州
[00:23:38.160 --> 00:23:41.160]  德州的恐怖很可怕
[00:23:41.160 --> 00:23:42.160]  真的很可怕
[00:23:42.160 --> 00:23:43.160]  這些天災
[00:23:43.160 --> 00:23:45.160]  我們人根本不能駕馭
[00:23:45.160 --> 00:23:48.160]  但是看這些故事的時候
[00:23:48.160 --> 00:23:50.160]  除了留意有多可怕之外
[00:23:50.160 --> 00:23:51.160]  我們可能留意一下
[00:23:51.160 --> 00:23:54.160]  裡面可能有一些鼓勵人的故事
[00:23:54.160 --> 00:23:55.160]  其中一個故事
[00:23:55.160 --> 00:24:00.160]  就是講到一個26歲的美國的海軍
[00:24:00.160 --> 00:24:03.160]  他的名字叫做Scott Ruskin
[00:24:03.160 --> 00:24:05.160]  這個26歲的海軍
[00:24:05.160 --> 00:24:07.160]  他剛剛做海軍
[00:24:07.160 --> 00:24:10.160]  沒有做過任何任務
[00:24:10.160 --> 00:24:12.160]  誰知道就被人叫上
[00:24:12.160 --> 00:24:14.160]  就是新人
[00:24:14.160 --> 00:24:17.160]  他是第一個去到現場
[00:24:17.160 --> 00:24:20.160]  他去做新人
[00:24:20.160 --> 00:24:21.160]  沒有什麼經驗
[00:24:22.160 --> 00:24:27.160]  但是他很勇敢地去救援那些小朋友
[00:24:27.160 --> 00:24:29.160]  他就坐直升機進去災區
[00:24:29.160 --> 00:24:30.160]  然後冒著大雨
[00:24:30.160 --> 00:24:32.160]  你知道有多危險嗎
[00:24:32.160 --> 00:24:34.160]  河流不只是水
[00:24:34.160 --> 00:24:37.160]  還有很多雜物和泥等等
[00:24:37.160 --> 00:24:39.160]  他就坐直升機一路來往
[00:24:39.160 --> 00:24:41.160]  然後冒著大雨
[00:24:41.160 --> 00:24:43.160]  親自去救這些小朋友
[00:24:43.160 --> 00:24:46.160]  結果他救了165個小朋友
[00:24:46.160 --> 00:24:48.160]  165個小朋友
[00:24:48.160 --> 00:24:52.160]  Morning America去訪問他
[00:24:52.160 --> 00:24:54.160]  任務完成之後
[00:24:54.160 --> 00:24:56.160]  他有什麼要講
[00:24:56.160 --> 00:24:58.160]  他說什麼呢
[00:24:58.160 --> 00:25:00.160]  他說
[00:25:00.160 --> 00:25:03.160]  This is why we do the job
[00:25:03.160 --> 00:25:07.160]  這根本就是我們工作的本份
[00:25:07.160 --> 00:25:11.160]  這句話就是一個identity的說話
[00:25:11.160 --> 00:25:13.160]  是一個海軍
[00:25:13.160 --> 00:25:14.160]  他的identity
[00:25:14.160 --> 00:25:16.160]  他的名分
[00:25:16.160 --> 00:25:17.160]  他的身份
[00:25:17.160 --> 00:25:19.160]  就是去救人的
[00:25:19.160 --> 00:25:21.160]  This is why we are here
[00:25:21.160 --> 00:25:23.160]  Right
[00:25:23.160 --> 00:25:25.160]  This is why we are here
[00:25:25.160 --> 00:25:26.160]  他所強調的就是
[00:25:26.160 --> 00:25:29.160]  心底的身份的認同
[00:25:29.160 --> 00:25:32.160]  去保護去救援
[00:25:32.160 --> 00:25:35.160]  心理學家告訴我們
[00:25:35.160 --> 00:25:37.160]  我們的行為
[00:25:37.160 --> 00:25:38.160]  我們做的事
[00:25:38.160 --> 00:25:39.160]  無論是吃飯
[00:25:39.160 --> 00:25:40.160]  衣食住行
[00:25:40.160 --> 00:25:42.160]  我們所做的動作等等
[00:25:42.160 --> 00:25:45.160]  其實大概有兩個導向
[00:25:45.160 --> 00:25:47.160]  第一個導向
[00:25:47.160 --> 00:25:50.160]  就是以結果作導向
[00:25:50.160 --> 00:25:53.160]  來引導我們行為的思維
[00:25:53.160 --> 00:25:55.160]  用一個結果來說
[00:25:55.160 --> 00:25:57.160]  那個outcome是什麼
[00:25:57.160 --> 00:26:00.160]  然後第二個導向
[00:26:00.160 --> 00:26:04.160]  就是從我們的身份開始作導向
[00:26:04.160 --> 00:26:06.160]  你說什麼
[00:26:06.160 --> 00:26:07.160]  我不太明白
[00:26:07.160 --> 00:26:09.160]  我做一個很簡單的表
[00:26:09.160 --> 00:26:11.160]  左邊的就是那些
[00:26:11.160 --> 00:26:14.160]  以結果導向作思維
[00:26:14.160 --> 00:26:16.160]  就是什麼呢
[00:26:16.160 --> 00:26:18.160]  我要吃得健康一點
[00:26:18.160 --> 00:26:21.160]  通常你都會失敗的
[00:26:21.160 --> 00:26:24.160]  因為我要做某樣東西
[00:26:24.160 --> 00:26:26.160]  我要do something
[00:26:26.160 --> 00:26:28.160]  我想讀一本書
[00:26:28.160 --> 00:26:30.160]  你永遠都讀不完那本書
[00:26:30.160 --> 00:26:32.160]  我想跑馬拉松
[00:26:32.160 --> 00:26:34.160]  永遠都跑不到
[00:26:34.160 --> 00:26:36.160]  我想變得沒那麼焦慮
[00:26:36.160 --> 00:26:38.160]  永遠都更加焦慮
[00:26:38.160 --> 00:26:39.160]  我想更準時
[00:26:39.160 --> 00:26:41.160]  誰知道我永遠都是遲到
[00:26:41.160 --> 00:26:42.160]  想理財有道
[00:26:42.160 --> 00:26:44.160]  誰知道理財失敗
[00:26:44.160 --> 00:26:45.160]  等等等等
[00:26:45.160 --> 00:26:48.160]  這些是結果導向的思維
[00:26:48.160 --> 00:26:51.160]  因為我們想某個outcome出現
[00:26:51.160 --> 00:26:54.160]  但通常這個就很難sustain到
[00:26:54.160 --> 00:26:55.160]  很難維持到
[00:26:55.160 --> 00:26:57.160]  但一個身份導向就不同了
[00:26:57.160 --> 00:26:59.160]  身份導向就不是說
[00:26:59.160 --> 00:27:00.160]  我想吃得健康一點
[00:27:00.160 --> 00:27:01.160]  身份導向就說
[00:27:01.160 --> 00:27:04.160]  我是一個講究健康的人
[00:27:04.160 --> 00:27:06.160]  我不像你們那班人
[00:27:06.160 --> 00:27:07.160]  ok
[00:27:07.160 --> 00:27:09.160]  吃一些辣辣的東西
[00:27:09.160 --> 00:27:11.160]  因為我的身份的緣故
[00:27:11.160 --> 00:27:14.160]  我就會揀選健康的食料
[00:27:14.160 --> 00:27:16.160]  你明白我的意思嗎
[00:27:16.160 --> 00:27:19.160]  我是一個有深度思想的人
[00:27:19.160 --> 00:27:20.160]  所以我不像你們那班人
[00:27:20.160 --> 00:27:21.160]  只看tiktok
[00:27:21.160 --> 00:27:23.160]  看一些短的video
[00:27:23.160 --> 00:27:26.160]  我去看一些solid的書
[00:27:26.160 --> 00:27:27.160]  ok
[00:27:27.160 --> 00:27:29.160]  我是一個跑手
[00:27:29.160 --> 00:27:31.160]  我是一個跑者
[00:27:31.160 --> 00:27:32.160]  所以我不像你們這樣
[00:27:32.160 --> 00:27:34.160]  走兩個block就累了
[00:27:34.160 --> 00:27:37.160]  因為我是會跑馬拉松
[00:27:37.160 --> 00:27:39.160]  是一個身份的認同
[00:27:39.160 --> 00:27:42.160]  我是一個沒有好品格的人
[00:27:42.160 --> 00:27:44.160]  基督給我一個好的品格
[00:27:44.160 --> 00:27:45.160]  我不會像你這樣
[00:27:45.160 --> 00:27:48.160]  整天亂發脾氣
[00:27:48.160 --> 00:27:49.160]  你明不明白
[00:27:49.160 --> 00:27:52.160]  我的思維是完全不同的
[00:27:52.160 --> 00:27:53.160]  我是一個有誠信的人
[00:27:53.160 --> 00:27:54.160]  所以我不像你們那班人
[00:27:54.160 --> 00:27:56.160]  經常遲到
[00:27:56.160 --> 00:27:57.160]  ok
[00:27:57.160 --> 00:27:59.160]  因為我想做一個可靠的人
[00:27:59.160 --> 00:28:02.160]  我是體會過上帝給我的祝福
[00:28:02.160 --> 00:28:04.160]  這個是我的identity
[00:28:04.160 --> 00:28:06.160]  所以我理財就有道
[00:28:06.160 --> 00:28:07.160]  對嗎
[00:28:07.160 --> 00:28:08.160]  根據上帝給我的智慧
[00:28:08.160 --> 00:28:12.160]  我是一個珍惜上帝的說話的人
[00:28:12.160 --> 00:28:14.160]  所以為什麼我會看聖經
[00:28:14.160 --> 00:28:16.160]  我會去明白聖經
[00:28:16.160 --> 00:28:18.160]  我是一個真實主的門徒
[00:28:18.160 --> 00:28:19.160]  所以我為主侍奉
[00:28:19.160 --> 00:28:21.160]  我是一個宣教士
[00:28:21.160 --> 00:28:23.160]  所以我會傳福音
[00:28:23.160 --> 00:28:26.160]  不是因為我想做一些事
[00:28:26.160 --> 00:28:32.160]  而是我的being define我的doing
[00:28:32.160 --> 00:28:36.160]  我的being會define我的doing
[00:28:36.160 --> 00:28:38.160]  這個就是史壇傳裡面所說的
[00:28:38.160 --> 00:28:40.160]  教會的身份
[00:28:40.160 --> 00:28:44.160]  我們僕人能夠有勇氣繼續去傳福音
[00:28:44.160 --> 00:28:46.160]  這個是我的身份
[00:28:46.160 --> 00:28:47.160]  發自我的身份
[00:28:47.160 --> 00:28:51.160]  如果我們教會沒有一個這樣的self understanding
[00:28:51.160 --> 00:28:55.160]  沒有一個個人的身份的明白的話
[00:28:55.160 --> 00:28:57.160]  我們做什麼都是假的
[00:28:57.160 --> 00:29:00.160]  做著做著我們就會洩氣
[00:29:00.160 --> 00:29:04.160]  但是因為你的身份轉變了
[00:29:04.160 --> 00:29:06.160]  我是基督的門徒
[00:29:06.160 --> 00:29:09.160]  所以我會去關懷
[00:29:09.160 --> 00:29:12.160]  所以我會跨出我自己的地步
[00:29:12.160 --> 00:29:13.160]  我會接觸其他人
[00:29:13.160 --> 00:29:15.160]  我能夠去傳福音
[00:29:15.160 --> 00:29:18.160]  不是因為我想做
[00:29:18.160 --> 00:29:21.160]  這是我自己
[00:29:21.160 --> 00:29:23.160]  這個就是我自己
[00:29:23.160 --> 00:29:25.160]  剛才我提過我們昨天
[00:29:25.160 --> 00:29:28.160]  有宗教會三四十個弟兄姊妹
[00:29:28.160 --> 00:29:29.160]  我們一起出隊
[00:29:29.160 --> 00:29:31.160]  有很多都是我們UV的
[00:29:31.160 --> 00:29:32.160]  真的很感恩
[00:29:32.160 --> 00:29:37.160]  這次我覺得特別氣氛和之前是好很多的
[00:29:37.160 --> 00:29:38.160]  為什麼呢
[00:29:38.160 --> 00:29:44.160]  我體會到大家對於自己的身份的明白
[00:29:44.160 --> 00:29:46.160]  This is who I am
[00:29:46.160 --> 00:29:49.160]  我出去代表福音
[00:29:49.160 --> 00:29:50.160]  在今年裡面
[00:29:50.160 --> 00:29:53.160]  我希望大家在聖年裡面
[00:29:53.160 --> 00:29:57.160]  我們教會作為一個群體
[00:29:57.160 --> 00:30:01.160]  我們明白我們自己是誰
[00:30:01.160 --> 00:30:04.160]  我們去到社區不同的地方
[00:30:04.160 --> 00:30:06.160]  去到我們生命不同的角落的時候
[00:30:06.160 --> 00:30:09.160]  This is who I am
[00:30:09.160 --> 00:30:12.160]  為什麼我工作上有交代
[00:30:12.160 --> 00:30:15.160]  因為我是基督的門徒
[00:30:15.160 --> 00:30:16.160]  我是屬於基督的人
[00:30:16.160 --> 00:30:19.160]  我是代表基督和福音的
[00:30:19.160 --> 00:30:21.160]  為什麼我會和一些未信主的人
[00:30:21.160 --> 00:30:23.160]  我會嘗試去接觸他們
[00:30:23.160 --> 00:30:26.160]  This is who I am
[00:30:26.160 --> 00:30:29.160]  It's not what I do
[00:30:29.160 --> 00:30:31.160]  It's who I am
[00:30:31.160 --> 00:30:32.160]  我們同心低頭祈禱
[00:30:32.160 --> 00:30:34.160]  求主幫助我們
[00:30:34.160 --> 00:30:36.160]  讓我們身份在神的國裡面
[00:30:36.160 --> 00:30:38.160]  能夠得到更多的認同
[00:30:38.160 --> 00:30:39.160]  主我們感謝你
[00:30:39.160 --> 00:30:41.160]  因為你呼召我們每一個
[00:30:41.160 --> 00:30:44.160]  因為耶穌基督像人所棄的城樓
[00:30:44.160 --> 00:30:45.160]  像人所凋棄的
[00:30:45.160 --> 00:30:47.160]  西人所凋棄的
[00:30:47.160 --> 00:30:50.160]  上帝在你的智慧裡面卻簡選
[00:30:50.160 --> 00:30:54.160]  讓基督在十字架墳墓裡面
[00:30:54.160 --> 00:30:56.160]  成就這個舊人
[00:30:56.160 --> 00:30:57.160]  將我們救贖
[00:30:57.160 --> 00:31:02.160]  將我們身份完全的顛覆到反轉
[00:31:02.160 --> 00:31:04.160]  主我們是你的子民
[00:31:04.160 --> 00:31:07.160]  求你教導我們怎樣生活
[00:31:07.160 --> 00:31:09.160]  我們是你的門徒
[00:31:09.160 --> 00:31:11.160]  求你教導我們怎樣在你的話語裡面
[00:31:11.160 --> 00:31:13.160]  扎好根基
[00:31:13.160 --> 00:31:14.160]  在我們禱告裡面
[00:31:14.160 --> 00:31:16.160]  我們的導向是求上帝
[00:31:16.160 --> 00:31:18.160]  給我們更多能力
[00:31:18.160 --> 00:31:20.160]  以致我們身份能夠展現出來
[00:31:20.160 --> 00:31:22.160]  幫助我們教會
[00:31:22.160 --> 00:31:24.160]  讓我們能夠有一個很清楚的
[00:31:24.160 --> 00:31:26.160]  明白我們就是你的僕人
[00:31:26.160 --> 00:31:28.160]  我們就是你的群體
[00:31:28.160 --> 00:31:30.160]  我們就是代表著你
[00:31:30.160 --> 00:31:31.160]  在我們的敬拜
[00:31:31.160 --> 00:31:32.160]  在我們侍奉
[00:31:32.160 --> 00:31:33.160]  在我們的團計小組
[00:31:33.160 --> 00:31:35.160]  在我們所作的一切裡面
[00:31:35.160 --> 00:31:37.160]  由生命裡面發出來
[00:31:37.160 --> 00:31:39.160]  感謝你給我們一個新的
[00:31:39.160 --> 00:31:41.160]  嶄新的身份
[00:31:41.160 --> 00:31:43.160]  讓我們能夠成為你自己國民的一部分
[00:31:43.160 --> 00:31:45.160]  求主你使用我們
[00:31:45.160 --> 00:31:47.160]  讓我們繼續在今年裡面
[00:31:47.160 --> 00:31:51.160]  我們跨越上師去侍奉你
[00:31:51.160 --> 00:31:54.160]  因為This is who we are
[00:31:54.160 --> 00:31:58.160]  我可以感謝你給我們的救恩
[00:31:58.160 --> 00:32:01.160]  感謝你給我們一個新的身份
[00:32:01.160 --> 00:32:03.160]  讓我們活出我們自己的身份
[00:32:03.160 --> 00:32:04.160]  這個生命
[00:32:04.160 --> 00:32:06.160]  能夠歸榮於你
[00:32:06.160 --> 00:32:08.160]  祈禱奉主明教
[00:32:08.160 --> 00:32:11.160]  元上帝祝福各位
[00:32:11.160 --> 00:32:13.160]  (字幕製作:貝爾)
[00:32:13.160 --> 00:32:16.160]  (字幕由 Amara.org 社群提供)

