
[00:00:00.000 --> 00:00:03.320]  看完節目後我們繼續我們的系列
[00:17:37.840 --> 00:17:39.840]  Children's story
[00:17:39.840 --> 00:17:41.840]  有什麼大不了
[00:17:41.840 --> 00:17:44.840]  但你看真正經文裡面所說的
[00:17:44.840 --> 00:17:47.840]  其實這個嬰孩出世
[00:17:47.840 --> 00:17:50.840]  是在震動地上的國
[00:17:50.840 --> 00:17:53.840]  應該是給我們一個Shake up
[00:17:53.840 --> 00:17:56.840]  告訴我們誰才是我們的主
[00:17:56.840 --> 00:17:58.840]  誰才是值得我們去吸引
[00:17:58.840 --> 00:18:01.840]  值得吸引我們的
[00:18:01.840 --> 00:18:04.840]  是耶穌基督還是白宮那位
[00:18:04.840 --> 00:18:06.840]  地上那位
[00:18:06.840 --> 00:18:09.840]  路加很清楚說
[00:18:09.840 --> 00:18:11.840]  就是說耶穌基督才是神
[00:18:11.840 --> 00:18:13.840]  神的兒子
[00:18:13.840 --> 00:18:16.840]  值得讚頌的是馬槽裡面那個
[00:18:16.840 --> 00:18:19.840]  謙卑降生的耶穌基督
[00:18:19.840 --> 00:18:22.840]  他才是真正的救主
[00:18:22.840 --> 00:18:25.840]  如果看路加福音1-2章的段落
[00:18:25.840 --> 00:18:28.840]  那個脈絡的話其實都很清楚
[00:18:28.840 --> 00:18:29.840]  聚然之後
[00:18:29.840 --> 00:18:32.840]  他就說兩個嬰孩的報喜
[00:18:32.840 --> 00:18:33.840]  哪兩個
[00:18:33.840 --> 00:18:36.840]  施洗約翰和耶穌
[00:18:36.840 --> 00:18:38.840]  施洗約翰和耶穌
[00:18:38.840 --> 00:18:40.840]  報喜之後
[00:18:40.840 --> 00:18:43.840]  就說有兩個孕婦相遇
[00:18:43.840 --> 00:18:45.840]  一章39至45節
[00:18:45.840 --> 00:18:48.840]  這兩個孕婦是施洗約翰的媽媽
[00:18:48.840 --> 00:18:49.840]  伊麗莎白
[00:18:49.840 --> 00:18:51.840]  不是伊麗莎白太久了
[00:18:51.840 --> 00:18:52.840]  伊麗莎白
[00:18:52.840 --> 00:18:56.840]  另外一個孕婦當然是瑪利亞
[00:18:56.840 --> 00:18:57.840]  一個是老年的
[00:18:57.840 --> 00:19:01.840]  伊麗莎白和她丈夫薩加尼亞
[00:19:01.840 --> 00:19:04.840]  是老邁的一對夫婦
[00:19:04.840 --> 00:19:06.840]  是沒有兒子的
[00:19:06.840 --> 00:19:09.840]  當時的社會裡面是一個很大的羞辱
[00:19:09.840 --> 00:19:13.840]  第二個就是瑪利亞和約瑟
[00:19:13.840 --> 00:19:15.840]  當他們相遇之後發生什麼事
[00:19:15.840 --> 00:19:17.840]  你記得那個很有趣的畫面
[00:19:17.840 --> 00:19:19.840]  兩個孕婦見到大家的時候
[00:19:19.840 --> 00:19:23.840]  伊麗莎白說她抬著施洗約翰還沒出來
[00:19:23.840 --> 00:19:27.840]  他已經開始作動
[00:19:27.840 --> 00:19:28.840]  很興奮
[00:19:28.840 --> 00:19:29.840]  為什麼
[00:19:29.840 --> 00:19:32.840]  因為他還沒見到真正的國王出生之前
[00:19:32.840 --> 00:19:33.840]  他已經很想見她
[00:19:33.840 --> 00:19:35.840]  就是這種
[00:19:35.840 --> 00:19:37.840]  如果兩個女人再談多一點
[00:19:37.840 --> 00:19:39.840]  我想他早產了
[00:19:39.840 --> 00:19:42.840]  他就是一種這麼喜悅
[00:19:42.840 --> 00:19:45.840]  很希望見到真正的救主誕生
[00:19:45.840 --> 00:19:49.840]  很驚訝為什麼上帝的恩典終於來到了
[00:19:49.840 --> 00:19:51.840]  我很想出來見他
[00:19:51.840 --> 00:19:53.840]  是這種情況
[00:19:53.840 --> 00:19:57.840]  然後瑪利亞就唱出他的詩歌
[00:19:57.840 --> 00:19:59.840]  這首叫做Menefica
[00:19:59.840 --> 00:20:01.840]  尊主族
[00:20:01.840 --> 00:20:03.840]  我心尊主偉大
[00:20:03.840 --> 00:20:07.840]  然後就說到施洗約翰的出生
[00:20:07.840 --> 00:20:12.840]  施洗約翰的出生就是薩加尼亞和伊麗莎白
[00:20:12.840 --> 00:20:13.840]  這對老年的夫婦
[00:20:13.840 --> 00:20:16.840]  誕生了一個所謂的Miracle Child
[00:20:16.840 --> 00:20:20.840]  然後薩加尼亞就由啞巴變成一個可以開口
[00:20:20.840 --> 00:20:22.840]  第一次開口的時候
[00:20:22.840 --> 00:20:26.840]  他就唱出讚頌的歌詞
[00:20:26.840 --> 00:20:28.840]  Benefica
[00:20:28.840 --> 00:20:29.840]  就是Blessing
[00:20:29.840 --> 00:20:33.840]  去到讚頌上主
[00:20:33.840 --> 00:20:35.840]  讚頌上帝
[00:20:35.840 --> 00:20:37.840]  然後到第二章
[00:20:37.840 --> 00:20:39.840]  第一至第二十節
[00:20:39.840 --> 00:20:42.840]  就說到耶穌基督的出生
[00:20:42.840 --> 00:20:44.840]  出生之後我們又見到
[00:20:44.840 --> 00:20:46.840]  又是一首詩歌
[00:20:46.840 --> 00:20:48.840]  就是天使帶來的詩歌
[00:20:48.840 --> 00:20:50.840]  就是剛才我們詩歌裡面有唱
[00:20:50.840 --> 00:20:53.840]  Glory in Excelsis
[00:20:53.840 --> 00:20:57.840]  天上的至高神的榮耀
[00:20:57.840 --> 00:21:00.840]  然後到鷹孩
[00:21:00.840 --> 00:21:03.840]  耶穌第八天的時候
[00:21:03.840 --> 00:21:05.840]  就要行割禮
[00:21:05.840 --> 00:21:07.840]  然後帶他上去聖殿
[00:21:07.840 --> 00:21:09.840]  就是主在聖殿
[00:21:09.840 --> 00:21:12.840]  於是他們在聖殿發生的事
[00:21:12.840 --> 00:21:13.840]  獻祭等等
[00:21:13.840 --> 00:21:16.840]  就見到兩個應該大概都是老人家
[00:21:16.840 --> 00:21:19.840]  西冕和阿娜
[00:21:19.840 --> 00:21:23.840]  西冕見到這個孩子
[00:21:23.840 --> 00:21:26.840]  這個救主來到的時候
[00:21:26.840 --> 00:21:28.840]  他就說我已經等了很久
[00:21:28.840 --> 00:21:32.840]  然後他又唱了一首頌歌
[00:21:32.840 --> 00:21:36.840]  叫做Ludimitus
[00:21:36.840 --> 00:21:38.840]  Ludimitus的意思就是說
[00:21:38.840 --> 00:21:41.840]  你看那個歌的內容
[00:21:41.840 --> 00:21:43.840]  二章二十九到三十二節
[00:21:43.840 --> 00:21:46.840]  拉丁文其實就說
[00:21:46.840 --> 00:21:48.840]  安然去世
[00:21:48.840 --> 00:21:50.840]  讓我安然的離世
[00:21:50.840 --> 00:21:54.840]  因為他已經親眼看到
[00:21:54.840 --> 00:21:56.840]  以色列的救恩
[00:21:56.840 --> 00:21:58.840]  神的救恩已經到了
[00:21:58.840 --> 00:22:00.840]  然後有一個女人叫阿娜
[00:22:00.840 --> 00:22:06.840]  講清楚她是老年老邁寡居的一個女士
[00:22:06.840 --> 00:22:08.840]  她也感謝上帝
[00:22:08.840 --> 00:22:10.840]  去讚美神
[00:22:10.840 --> 00:22:16.840]  這個就是路加所交代的聖誕的故事
[00:22:16.840 --> 00:22:20.840]  四首的讚美詩歌
[00:22:20.840 --> 00:22:22.840]  四首的頌詞
[00:22:22.840 --> 00:22:25.840]  像不像奧古斯都
[00:22:25.840 --> 00:22:27.840]  奧古斯都出生的時候也有很多頌詞
[00:22:27.840 --> 00:22:31.840]  他登基的時候也有很多頌詞
[00:22:31.840 --> 00:22:35.840]  但是路加特別記載這四首的詩歌
[00:22:35.840 --> 00:22:38.840]  告訴我們真正值得重讚的
[00:22:38.840 --> 00:22:40.840]  真正的救主
[00:22:40.840 --> 00:22:44.840]  就是這位耶穌基督
[00:22:44.840 --> 00:22:46.840]  你看到沒有
[00:22:46.840 --> 00:22:49.840]  在這兩章裡面
[00:22:49.840 --> 00:22:52.840]  跟這個救主相遇的人
[00:22:52.840 --> 00:22:55.840]  都是一些很低微的人
[00:22:55.840 --> 00:22:59.840]  不是社會上高在上很顯赫的人
[00:22:59.840 --> 00:23:02.840]  不是奧古斯都不是居尼留不是地上的君王
[00:23:02.840 --> 00:23:07.840]  而是那些謙卑去等候上主救恩
[00:23:07.840 --> 00:23:09.840]  我不知道大家是不是
[00:23:09.840 --> 00:23:13.840]  上個星期五
[00:23:13.840 --> 00:23:19.840]  我跟麗仙傳道去探望一位弟兄的媽媽
[00:23:19.840 --> 00:23:23.840]  因為有些convocation(困難)所以她進了醫院
[00:23:23.840 --> 00:23:28.840]  我們就去病床探望這位老人家
[00:23:28.840 --> 00:23:30.840]  很老的
[00:23:30.840 --> 00:23:32.840]  她已經四五天沒吃東西
[00:23:32.840 --> 00:23:34.840]  因為身體非常弱
[00:23:34.840 --> 00:23:38.840]  很多時候去探病的時候很有趣
[00:23:38.840 --> 00:23:42.840]  就是去探病的時候她特別精神了
[00:23:42.840 --> 00:23:46.840]  我就跟這位姐妹說
[00:23:46.840 --> 00:23:48.840]  我們來探望你
[00:23:48.840 --> 00:23:50.840]  跟她聊了幾句話
[00:23:50.840 --> 00:23:54.840]  她突然間好幾天很弱
[00:23:54.840 --> 00:23:58.840]  在探病和她聊天的時候
[00:23:58.840 --> 00:24:00.840]  她突然間好像很精神
[00:24:00.840 --> 00:24:02.840]  她看見我
[00:24:02.840 --> 00:24:04.840]  她是一個牧師
[00:24:04.840 --> 00:24:10.840]  跟她一起讀詩篇23篇
[00:24:10.840 --> 00:24:12.840]  聊了一會
[00:24:12.840 --> 00:24:14.840]  見到她還微笑
[00:24:14.840 --> 00:24:18.840]  我真的有種感覺
[00:24:18.840 --> 00:24:22.840]  這就是她第四首詩歌
[00:24:22.840 --> 00:24:26.840]  或者跟這四首詩歌相似
[00:24:26.840 --> 00:24:28.840]  她看見神很實在
[00:24:28.840 --> 00:24:30.840]  神已經跟她同在
[00:24:30.840 --> 00:24:32.840]  所以她笑了起來
[00:24:32.840 --> 00:24:34.840]  跟她一起祈禱
[00:24:34.840 --> 00:24:36.840]  有和應的
[00:24:36.840 --> 00:24:44.840]  她看見這個救主這個基督才能給我們一個真正的盼望真正的喜樂
[00:24:44.840 --> 00:24:48.840]  有時候我們人生在世經歷很多事
[00:24:48.840 --> 00:24:52.840]  我們都會覺得我們自己是小人物
[00:24:52.840 --> 00:24:54.840]  因為我們是蟻民
[00:24:54.840 --> 00:24:56.840]  誰會記得我們
[00:24:56.840 --> 00:25:00.840]  誰會紀念我們
[00:25:00.840 --> 00:25:02.840]  我們不是在上掌權
[00:25:02.840 --> 00:25:04.840]  我們不是英雄
[00:25:04.840 --> 00:25:06.840]  也不是君王
[00:25:06.840 --> 00:25:09.840]  在歷史裡面我們算什麼
[00:25:09.840 --> 00:25:11.840]  好像微塵一樣
[00:25:11.840 --> 00:25:14.840]  聖誕的故事就是說
[00:25:14.840 --> 00:25:18.840]  基督就是跟我們的人同在
[00:25:18.840 --> 00:25:24.840]  基督就是那位跟我們一起的救主
[00:25:24.840 --> 00:25:26.840]  我們是小人物
[00:25:26.840 --> 00:25:32.840]  但在聖誕故事裡面這些小人物變成了主角
[00:25:32.840 --> 00:25:35.840]  那些大人物高高在上的
[00:25:35.840 --> 00:25:37.840]  變成了配角
[00:25:37.840 --> 00:25:39.840]  他們只是背景
[00:25:39.840 --> 00:25:43.840]  在奧古斯都的時候發生這件事
[00:25:43.840 --> 00:25:46.840]  那你還提不提奧古斯都的威風事件
[00:25:46.840 --> 00:25:48.840]  隻字不提
[00:25:48.840 --> 00:25:51.840]  提的就是真正的救主
[00:25:51.840 --> 00:25:53.840]  真正的君
[00:25:53.840 --> 00:25:57.840]  就在聖誕的時候我相信
[00:25:57.840 --> 00:26:00.840]  你應該很忙
[00:26:00.840 --> 00:26:02.840]  要款喀等
[00:26:02.840 --> 00:26:04.840]  請你不要忘記
[00:26:04.840 --> 00:26:10.840]  你最重要款待的是這位真正的救主
[00:26:10.840 --> 00:26:12.840]  我們低頭祈禱的時候
[00:26:12.840 --> 00:26:14.840]  如果還沒有認識這位主
[00:26:14.840 --> 00:26:16.840]  跟我一起認識這位主
[00:26:16.840 --> 00:26:19.840]  請這位主歡迎他進入你的生命
[00:26:19.840 --> 00:26:21.840]  好嗎
[00:26:21.840 --> 00:26:25.840]  主我們多謝祢
[00:26:25.840 --> 00:26:27.840]  祢降生在馬槽裡面
[00:26:27.840 --> 00:26:29.840]  去體恤我們
[00:26:29.840 --> 00:26:31.840]  跟我們同行
[00:26:31.840 --> 00:26:33.840]  祢雖然在高高在上
[00:26:33.840 --> 00:26:35.840]  滿有榮耀滿有榮光
[00:26:35.840 --> 00:26:37.840]  但祢來到我們中間
[00:26:37.840 --> 00:26:39.840]  與我們同行
[00:26:39.840 --> 00:26:42.840]  我們一班在世界
[00:26:42.840 --> 00:26:45.840]  在歷史裡面好像未曾一樣的生命
[00:26:45.840 --> 00:26:47.840]  祢就與我們同在
[00:26:47.840 --> 00:26:50.840]  主我們求祢
[00:26:50.840 --> 00:26:53.840]  祢都進入我們的生命
[00:26:53.840 --> 00:26:55.840]  讓祢成為我們的主
[00:26:55.840 --> 00:26:58.840]  讓我們將這位
[00:26:58.840 --> 00:27:02.840]  誕生在馬槽裡面的英雄
[00:27:02.840 --> 00:27:05.840]  一位真正宇宙世界的救主
[00:27:05.840 --> 00:27:07.840]  愛我們的救主
[00:27:08.840 --> 00:27:10.840]  款待祂
[00:27:10.840 --> 00:27:12.840]  進入我們的生命
[00:27:12.840 --> 00:27:14.840]  使祂帶領我們
[00:27:14.840 --> 00:27:15.840]  與我們同在
[00:27:15.840 --> 00:27:16.840]  今天弟兄姊妹
[00:27:16.840 --> 00:27:19.840]  如果有一些很傷痛的經歷
[00:27:19.840 --> 00:27:22.840]  一些很難過很孤單的經歷
[00:27:22.840 --> 00:27:25.840]  特別在聖誕的季節裡面
[00:27:25.840 --> 00:27:27.840]  主我們求祢的安慰
[00:27:27.840 --> 00:27:28.840]  祢的平安
[00:27:28.840 --> 00:27:29.840]  真正的平安
[00:27:29.840 --> 00:27:32.840]  能夠臨到我們每一位
[00:27:32.840 --> 00:27:34.840]  感謝祢對我們的愛
[00:27:34.840 --> 00:27:36.840]  祈禱奉主的美感

