
[00:00:00.000 --> 00:00:00.840]   - Well, good morning.
[00:17:21.680 --> 00:17:26.640]   it describes Christ, who's sitting on the right hand of God.
[00:17:26.640 --> 00:17:28.160]   And there's this angel in verse two
[00:17:28.160 --> 00:17:29.600]   who's proclaiming with a loud voice,
[00:17:29.600 --> 00:17:31.720]   "Who's worthy to open the book and to break the seals?"
[00:17:31.720 --> 00:17:33.240]   And it says, "No one," verse three,
[00:17:33.240 --> 00:17:35.320]   "No one in heaven or on the earth or under the earth
[00:17:35.320 --> 00:17:37.700]   was able to open the book and to look into it."
[00:17:37.700 --> 00:17:40.820]   No person, no human, no angel, no demon,
[00:17:40.820 --> 00:17:45.560]   no force, no power, anyone in the entire universe
[00:17:45.560 --> 00:17:47.680]   has the power to open this book.
[00:17:47.680 --> 00:17:51.440]   And John begins to weep in verse four,
[00:17:51.440 --> 00:17:54.480]   because no one can open the book.
[00:17:54.480 --> 00:17:55.880]   And one of the elders says to him, verse five,
[00:17:55.880 --> 00:17:56.720]   "Stop weeping.
[00:17:56.720 --> 00:17:59.880]   Behold, the lion, this is from the tribe of Judah,
[00:17:59.880 --> 00:18:02.440]   the root of David, has overcome,
[00:18:02.440 --> 00:18:04.980]   so as to open the book and its seven seals."
[00:18:04.980 --> 00:18:07.740]   And then we go on in the chapter,
[00:18:07.740 --> 00:18:12.360]   and the book is opened, and in verse 11,
[00:18:12.360 --> 00:18:14.040]   it says, "And I looked and I heard the voice
[00:18:14.040 --> 00:18:15.440]   of many angels around the throne,
[00:18:15.440 --> 00:18:16.840]   and the living creatures and the elders,
[00:18:16.840 --> 00:18:18.440]   and the number of them was myriads and myriads
[00:18:18.440 --> 00:18:20.880]   and thousands of thousands, saying with a loud voice,
[00:18:20.880 --> 00:18:22.440]   "Worthy is the lamb that was slain
[00:18:22.440 --> 00:18:24.480]   to receive power and riches and wisdom
[00:18:24.480 --> 00:18:27.280]   and might and honor and glory and blessing."
[00:18:28.960 --> 00:18:32.240]   Every being, every power in heaven
[00:18:32.240 --> 00:18:38.120]   begins to praise Jesus, because of his worthiness,
[00:18:38.120 --> 00:18:41.480]   the worthiness of his sacrifice, the lamb who was slain.
[00:18:41.480 --> 00:18:43.480]   And then verse 13, "And every created thing,
[00:18:43.480 --> 00:18:44.760]   which is in heaven and on the earth
[00:18:44.760 --> 00:18:46.720]   and under the earth and on the sea,
[00:18:46.720 --> 00:18:49.000]   and all things in them, I heard saying to him
[00:18:49.000 --> 00:18:51.360]   who sits on the throne unto the lamb,
[00:18:51.360 --> 00:18:53.080]   be blessing and honor and glory and dominion
[00:18:53.080 --> 00:18:54.800]   forever and ever."
[00:18:54.800 --> 00:18:58.360]   Everything else in creation joins this song of worship.
[00:18:58.360 --> 00:19:00.760]   First you have all of the heavenly beings
[00:19:00.760 --> 00:19:03.960]   and the heavenly powers praising Jesus,
[00:19:03.960 --> 00:19:08.160]   and then you have everyone on earth and every creature
[00:19:08.160 --> 00:19:12.600]   and everything on earth begins to join this song of worship.
[00:19:12.600 --> 00:19:16.060]   Verse 14, "And the four living creatures kept saying,
[00:19:16.060 --> 00:19:19.080]   "Amen, and the elders fell down and worshiped."
[00:19:19.080 --> 00:19:24.080]   Every thing in the universe worships the king.
[00:19:27.900 --> 00:19:29.960]   So yes, Jesus is a servant.
[00:19:29.960 --> 00:19:32.400]   He loves us, he cares for us,
[00:19:32.400 --> 00:19:35.320]   but don't think that he's not a king, because he is.
[00:19:35.320 --> 00:19:37.180]   Scripture makes that so clear.
[00:19:37.180 --> 00:19:43.880]   And the world tempts us to choose to surrender
[00:19:43.880 --> 00:19:47.760]   to other things and tries to get us to serve
[00:19:47.760 --> 00:19:51.540]   other imposter kings, other false kings.
[00:19:51.540 --> 00:19:54.240]   And the world lies to us, the world says,
[00:19:54.240 --> 00:19:56.920]   "Well, the choice is between either serving God
[00:19:56.920 --> 00:19:59.800]   "and obedience to God and freedom."
[00:19:59.800 --> 00:20:03.220]   It gets old to serve God, it gets old to be a part of church,
[00:20:03.220 --> 00:20:05.740]   there's stuff that you're supposed to try to live right,
[00:20:05.740 --> 00:20:07.040]   and that's not fun.
[00:20:07.040 --> 00:20:09.960]   Be free and come over here and do whatever you want, right?
[00:20:09.960 --> 00:20:13.200]   That's the false choice that the world gives us.
[00:20:13.200 --> 00:20:15.340]   Well, that choice is a lie.
[00:20:15.340 --> 00:20:18.200]   It's a lie because there's no freedom from
[00:20:18.200 --> 00:20:20.240]   without a freedom to.
[00:20:20.240 --> 00:20:24.800]   And it's not a choice between serving God and being free.
[00:20:24.800 --> 00:20:26.720]   It's a choice between serving God
[00:20:26.720 --> 00:20:29.620]   and serving some other imposter king, that's the choice.
[00:20:29.620 --> 00:20:33.160]   Are you gonna serve the true king,
[00:20:33.160 --> 00:20:36.040]   who by the way as we just read is a loving and good king,
[00:20:36.040 --> 00:20:39.680]   who will lead you into, in a loving and good way,
[00:20:39.680 --> 00:20:43.160]   into abundant life, or are you gonna serve
[00:20:43.160 --> 00:20:44.420]   some imposter king?
[00:20:44.420 --> 00:20:47.540]   Are you gonna serve self, or serve materialism,
[00:20:47.540 --> 00:20:51.720]   or serve power, or money, or achievement,
[00:20:51.720 --> 00:20:55.200]   or the influence of other people?
[00:20:55.200 --> 00:20:58.520]   You're gonna serve somebody, right?
[00:20:58.520 --> 00:21:00.640]   Bob Dylan wrote a song about it.
[00:21:00.640 --> 00:21:02.680]   It's actually a pretty good song if you've never heard it,
[00:21:02.680 --> 00:21:04.040]   you can listen to it sometime,
[00:21:04.040 --> 00:21:05.280]   called "Gotta Serve Somebody,"
[00:21:05.280 --> 00:21:06.400]   and that's the point of the song,
[00:21:06.400 --> 00:21:08.600]   is saying listen, you're either gonna serve God
[00:21:08.600 --> 00:21:11.120]   or the devil, but it doesn't matter who you are,
[00:21:11.120 --> 00:21:12.680]   you can't get around it.
[00:21:12.680 --> 00:21:15.080]   You're gonna serve somebody in the end.
[00:21:15.080 --> 00:21:16.620]   And it's true.
[00:21:16.620 --> 00:21:18.680]   That's the choice.
[00:21:18.680 --> 00:21:21.400]   It's not between surrender to the reign of the king
[00:21:21.400 --> 00:21:22.920]   and freedom.
[00:21:22.920 --> 00:21:25.480]   It's between surrender to the reign of the king
[00:21:25.480 --> 00:21:28.400]   and serving somebody else, or someone else.
[00:21:28.400 --> 00:21:30.040]   And what we will find is that every one
[00:21:30.040 --> 00:21:33.080]   of those imposter kings, no matter what it is,
[00:21:33.080 --> 00:21:36.280]   will end up being a tyrannical ruler in our lives,
[00:21:36.280 --> 00:21:40.080]   and will harm us and ultimately destroy us.
[00:21:40.080 --> 00:21:44.860]   The only good king is King Jesus.
[00:21:44.860 --> 00:21:46.200]   He's the only one.
[00:21:49.400 --> 00:21:52.400]   And the New Testament talks about the kingdoms,
[00:21:52.400 --> 00:21:54.680]   it uses this metaphor of the kingdom of darkness
[00:21:54.680 --> 00:21:56.480]   and the kingdom of light.
[00:21:56.480 --> 00:21:58.360]   Colossians 1, 12 to 14 says this,
[00:21:58.360 --> 00:22:00.160]   "Give me thanks to the Father who has qualified you
[00:22:00.160 --> 00:22:02.280]   "to share in the inheritance of the saints in light.
[00:22:02.280 --> 00:22:04.600]   "He has delivered us from the domain of darkness
[00:22:04.600 --> 00:22:07.400]   "and transferred us to the kingdom of his beloved Son,
[00:22:07.400 --> 00:22:11.360]   "in whom we have redemption, the forgiveness of sins."
[00:22:11.360 --> 00:22:17.120]   And that's the king and the kingdom that we wanna be in.
[00:22:17.120 --> 00:22:19.560]   The kingdom of light, the kingdom of his Son.
[00:22:19.560 --> 00:22:22.160]   Now this passage doesn't tell us
[00:22:22.160 --> 00:22:24.640]   that the wise men made this surrender.
[00:22:24.640 --> 00:22:26.080]   We know they believed in the kingdom enough
[00:22:26.080 --> 00:22:26.960]   to come see the king.
[00:22:26.960 --> 00:22:30.480]   We don't know necessarily if they, by faith,
[00:22:30.480 --> 00:22:32.200]   trusted in Jesus.
[00:22:32.200 --> 00:22:34.560]   Perhaps they did.
[00:22:34.560 --> 00:22:37.400]   I think you could make that argument, certainly.
[00:22:37.400 --> 00:22:38.880]   We don't know for sure.
[00:22:38.880 --> 00:22:42.480]   They certainly were sensitive to God and obedient to God.
[00:22:42.480 --> 00:22:47.480]   But for us, obviously salvation is a one-time event.
[00:22:47.480 --> 00:22:50.200]   We don't have to do that over again.
[00:22:50.200 --> 00:22:51.840]   We come and we put our trust in Christ.
[00:22:51.840 --> 00:22:52.840]   That happens once.
[00:22:52.840 --> 00:22:56.960]   But the surrender to the king is a moment-by-moment process.
[00:22:56.960 --> 00:22:58.080]   That's not a one-time event.
[00:22:58.080 --> 00:23:00.600]   We don't say, "Okay, Jesus, I wanna follow you.
[00:23:00.600 --> 00:23:02.120]   "I'm surrendering to your reign.
[00:23:02.120 --> 00:23:02.960]   "I'm done.
[00:23:02.960 --> 00:23:06.200]   "I'm never gonna be tempted to walk out
[00:23:06.200 --> 00:23:07.400]   "out of bounds ever again."
[00:23:07.400 --> 00:23:10.520]   No, it's a moment-by-moment process of saying,
[00:23:10.600 --> 00:23:13.920]   "God, I need to surrender to you in this area of my life.
[00:23:13.920 --> 00:23:17.020]   "I'm tempted to follow some other imposter king.
[00:23:17.020 --> 00:23:18.400]   "Maybe it's me.
[00:23:18.400 --> 00:23:21.720]   "Maybe it's something else, but I've gotta surrender to you."
[00:23:21.720 --> 00:23:26.720]   We've gotta constantly be checking where our allegiance is.
[00:23:26.720 --> 00:23:30.920]   And it's a repeated surrender.
[00:23:30.920 --> 00:23:32.600]   And if we live under the reign of the king,
[00:23:32.600 --> 00:23:35.800]   then we experience the blessings of the kingdom.
[00:23:35.800 --> 00:23:37.360]   There's so many things that we could talk about,
[00:23:37.360 --> 00:23:40.000]   and the most significant ones are the forgiveness of sins,
[00:23:40.000 --> 00:23:41.920]   the transformed life that comes through Jesus,
[00:23:41.920 --> 00:23:43.840]   the eternal life that's promised.
[00:23:43.840 --> 00:23:46.480]   But even if you think about the advent themes
[00:23:46.480 --> 00:23:48.880]   that we often talk about during advent,
[00:23:48.880 --> 00:23:51.960]   the candles that represent hope, peace, joy, and love,
[00:23:51.960 --> 00:23:54.560]   those are things that come to us
[00:23:54.560 --> 00:23:56.160]   as we live under the reign of the king.
[00:23:56.160 --> 00:23:58.820]   We have hope because the kingdom has come,
[00:23:58.820 --> 00:23:59.660]   and it is coming.
[00:23:59.660 --> 00:24:03.360]   We have peace because the king who loves us
[00:24:03.360 --> 00:24:06.520]   is in perfect control of our world, and we are his.
[00:24:06.520 --> 00:24:07.400]   That gives us peace.
[00:24:07.400 --> 00:24:11.280]   We have joy because every need is met
[00:24:11.280 --> 00:24:12.880]   in our relationship to the king.
[00:24:12.880 --> 00:24:16.680]   We have love because we're freed
[00:24:16.680 --> 00:24:20.520]   from the transactional nature of broken relationships
[00:24:20.520 --> 00:24:22.440]   that we experience in this world,
[00:24:22.440 --> 00:24:25.520]   and we're free to truly love the king and others
[00:24:25.520 --> 00:24:26.980]   without fear.
[00:24:26.980 --> 00:24:28.500]   We can experience true love.
[00:24:28.500 --> 00:24:31.280]   Now, the world desperately needs the blessings
[00:24:31.280 --> 00:24:32.120]   of the kingdom.
[00:24:32.120 --> 00:24:32.940]   We want 'em as individuals,
[00:24:32.940 --> 00:24:34.560]   but the world desperately needs that, right?
[00:24:34.560 --> 00:24:36.600]   We look at our world, and we see war,
[00:24:36.600 --> 00:24:38.320]   we see suffering, we see injustice,
[00:24:38.320 --> 00:24:40.000]   we see all these terrible things,
[00:24:40.000 --> 00:24:43.120]   and sometimes our heart cries out,
[00:24:43.120 --> 00:24:45.400]   and we say, "God, why is this happening?
[00:24:45.400 --> 00:24:46.240]   "How long?
[00:24:46.240 --> 00:24:48.300]   "When are you going to change things?
[00:24:48.300 --> 00:24:50.260]   "If only there was some way
[00:24:50.260 --> 00:24:52.360]   "that we could be changed as human beings.
[00:24:52.360 --> 00:24:56.080]   "If only we could be transformed to be a lot less selfish
[00:24:56.080 --> 00:24:59.060]   "and stop hating each other and fighting each other.
[00:24:59.060 --> 00:25:01.480]   "If only there was a way for this to happen."
[00:25:01.480 --> 00:25:05.480]   And God says, "Yeah, I've made a way,
[00:25:06.440 --> 00:25:09.400]   "but if you wanna experience the blessings of the kingdom,
[00:25:09.400 --> 00:25:12.040]   "you gotta surrender to the reign of the king."
[00:25:12.040 --> 00:25:14.180]   And we need to understand that.
[00:25:14.180 --> 00:25:15.840]   We desire the blessings of the kingdom.
[00:25:15.840 --> 00:25:17.340]   We crave them.
[00:25:17.340 --> 00:25:19.400]   We chase after them.
[00:25:19.400 --> 00:25:20.680]   But we all wanna find them
[00:25:20.680 --> 00:25:23.100]   by building our own tower of Babel to heaven
[00:25:23.100 --> 00:25:25.720]   instead of just going and surrendering to the king
[00:25:25.720 --> 00:25:28.580]   who is gonna offer those blessings to us.
[00:25:28.580 --> 00:25:33.240]   So as we close out, I just wanna be practical for us.
[00:25:33.240 --> 00:25:35.280]   How do we continue in this process
[00:25:35.280 --> 00:25:36.480]   of surrender to the reign of the king?
[00:25:36.480 --> 00:25:38.160]   If it's a process, moments by moment,
[00:25:38.160 --> 00:25:40.360]   we say, "Okay, well, if I'm a follower of Jesus,
[00:25:40.360 --> 00:25:41.200]   "I wanna do that."
[00:25:41.200 --> 00:25:42.620]   What does that look like in our lives?
[00:25:42.620 --> 00:25:43.720]   How do we do that?
[00:25:43.720 --> 00:25:47.520]   In the scripture, in the Old Testament and the New Testament,
[00:25:47.520 --> 00:25:49.680]   there's this metaphor that's used so much
[00:25:49.680 --> 00:25:51.640]   about the path or the way
[00:25:51.640 --> 00:25:54.400]   that describes the lifestyle of following Jesus.
[00:25:54.400 --> 00:25:56.360]   And the early Christians actually were called
[00:25:56.360 --> 00:25:58.440]   followers of the way.
[00:25:58.440 --> 00:26:02.280]   And so that metaphor is really strong in our faith.
[00:26:02.280 --> 00:26:04.800]   I think that's a good illustration for us
[00:26:04.800 --> 00:26:08.720]   to think about following Jesus kind of as a map,
[00:26:08.720 --> 00:26:10.240]   as a pathway, right?
[00:26:10.240 --> 00:26:12.480]   And scripture gives us turn-by-turn directions.
[00:26:12.480 --> 00:26:15.280]   Like if you think about GPS or your Maps app,
[00:26:15.280 --> 00:26:16.600]   it tells you how to get somewhere,
[00:26:16.600 --> 00:26:18.440]   it gives you turn-by-turn directions, right?
[00:26:18.440 --> 00:26:21.200]   Scripture gives us all kinds of turn-by-turn directions
[00:26:21.200 --> 00:26:22.760]   about how we're to relate to God,
[00:26:22.760 --> 00:26:24.000]   how we relate to one another,
[00:26:24.000 --> 00:26:25.400]   how we're to live our lives
[00:26:25.400 --> 00:26:28.000]   in all these different areas of our lives, right?
[00:26:28.000 --> 00:26:31.360]   And God's given us the Holy Spirit to speak to us
[00:26:31.360 --> 00:26:33.800]   about staying on course
[00:26:33.800 --> 00:26:35.360]   and staying in fellowship with Him,
[00:26:35.360 --> 00:26:38.240]   just like the Map app talks to you, right,
[00:26:38.240 --> 00:26:40.280]   when you miss a turn
[00:26:40.280 --> 00:26:42.600]   and tells you that you missed the turn, right?
[00:26:42.600 --> 00:26:46.680]   The problem is a lot of times we don't,
[00:26:46.680 --> 00:26:49.720]   in the illustration that we're using here,
[00:26:49.720 --> 00:26:51.320]   we don't consult the Map app
[00:26:51.320 --> 00:26:52.840]   and we don't listen when it tells us
[00:26:52.840 --> 00:26:53.680]   we've made a wrong turn.
[00:26:53.680 --> 00:26:55.800]   We just keep doing our own thing, right?
[00:26:55.800 --> 00:26:59.080]   And that's what it means for us
[00:26:59.080 --> 00:27:01.180]   to moment-by-moment surrender to the King,
[00:27:02.240 --> 00:27:05.120]   to continue to soak ourselves in Scripture
[00:27:05.120 --> 00:27:06.880]   and go back to what God has said and say,
[00:27:06.880 --> 00:27:10.840]   "God, am I living under your rule and reign,
[00:27:10.840 --> 00:27:13.260]   "or am I following some other alternate map
[00:27:13.260 --> 00:27:16.160]   "that's provided by me or by my friends
[00:27:16.160 --> 00:27:19.140]   "or the world around me or culture or some celebrity?
[00:27:19.140 --> 00:27:23.240]   "Am I following another map, or am I following your map?"
[00:27:23.240 --> 00:27:24.920]   And we listen to the Holy Spirit,
[00:27:24.920 --> 00:27:26.700]   and the Holy Spirit is good,
[00:27:26.700 --> 00:27:29.200]   and He lets us know when we're out of fellowship
[00:27:29.200 --> 00:27:31.700]   and we feel spiritually distant from God
[00:27:31.700 --> 00:27:34.560]   or we don't wanna be in church, we don't wanna worship.
[00:27:34.560 --> 00:27:35.560]   God lets us know.
[00:27:35.560 --> 00:27:38.800]   But we have to listen to that
[00:27:38.800 --> 00:27:42.000]   and not be like I am sometimes when I miss my turn
[00:27:42.000 --> 00:27:44.980]   and then I drive 10 more miles, right?
[00:27:44.980 --> 00:27:47.520]   Sometimes in life, I get out of fellowship with God
[00:27:47.520 --> 00:27:51.080]   and six months later, everything's unhealthy,
[00:27:51.080 --> 00:27:54.560]   and I finally figure out, oh yeah, something's wrong.
[00:27:54.560 --> 00:27:56.120]   And God's like, "Yeah, I've been trying to let you know
[00:27:56.120 --> 00:27:58.120]   "for the last six months.
[00:27:58.120 --> 00:28:01.160]   "You made a wrong turn back there, way back there."
[00:28:01.160 --> 00:28:02.000]   Right?
[00:28:02.000 --> 00:28:04.380]   And so that's how we surrender
[00:28:04.380 --> 00:28:06.700]   to the reign of the King moment by moment.
[00:28:06.700 --> 00:28:09.020]   We keep going back to Scripture and saying,
[00:28:09.020 --> 00:28:13.300]   "God, am I aligning with what your map is for my life?"
[00:28:13.300 --> 00:28:14.460]   We listen to the Holy Spirit.
[00:28:14.460 --> 00:28:17.100]   "God, can you communicate to me in my heart
[00:28:17.100 --> 00:28:18.840]   "and let me know when I'm making a wrong turn
[00:28:18.840 --> 00:28:20.860]   "and get me back on course?"
[00:28:20.860 --> 00:28:22.740]   And then we surrender to it, we obey it.
[00:28:22.740 --> 00:28:24.220]   We say, "God, you know what?
[00:28:24.220 --> 00:28:26.380]   "I don't really like what I'm reading right now.
[00:28:26.380 --> 00:28:28.260]   "I don't really like what the Holy Spirit's telling me.
[00:28:28.260 --> 00:28:29.740]   "I don't want to be unselfish.
[00:28:29.740 --> 00:28:31.920]   "I don't want to care about someone else.
[00:28:31.920 --> 00:28:33.460]   "I wanna make this about me,
[00:28:33.460 --> 00:28:37.360]   "but I'm gonna surrender to it because you're the King
[00:28:37.360 --> 00:28:42.340]   "and I wanna live under your rule and your reign."
[00:28:42.340 --> 00:28:44.800]   Let's pray.
[00:28:44.800 --> 00:28:49.440]   God, we just thank you that you came as Savior.
[00:28:49.440 --> 00:28:52.240]   You came to rescue us, to redeem us.
[00:28:52.240 --> 00:28:54.620]   But we also thank you that you came as King.
[00:28:54.620 --> 00:28:58.640]   Help us to not just receive you as Savior
[00:28:58.640 --> 00:29:02.340]   and rejoice in the forgiveness of our sins and stop there.
[00:29:02.340 --> 00:29:06.740]   Help us to go on to acknowledge that you're the Lord,
[00:29:06.740 --> 00:29:08.580]   you're the King, you're the ruler,
[00:29:08.580 --> 00:29:10.860]   and help us to choose to live under the rule
[00:29:10.860 --> 00:29:13.420]   and reign of your kingdom,
[00:29:13.420 --> 00:29:15.720]   to manifest the values of your kingdom in our lives
[00:29:15.720 --> 00:29:17.140]   to those around us, God.
[00:29:17.140 --> 00:29:18.840]   In Jesus' name, amen.

