
[00:00:00.000 --> 00:00:01.000]   - Thank you.
[00:24:49.600 --> 00:24:52.600]   He is the greater Moses because he's the final deliverer.
[00:24:52.600 --> 00:24:55.600]   He's the final king that will save us all
[00:24:55.600 --> 00:24:57.600]   and he's the king and savior.
[00:24:57.600 --> 00:25:01.600]   (speaking in foreign language)
[00:25:01.600 --> 00:25:12.600]   You see, hail the great looks powerful.
[00:25:12.600 --> 00:25:14.600]   He looks really powerful.
[00:25:14.600 --> 00:25:16.600]   And Pharaoh also looked powerful,
[00:25:16.600 --> 00:25:20.600]   but both of them were defeated because of God's work.
[00:25:20.600 --> 00:25:24.600]   God's salvation does not come through tanks,
[00:25:24.600 --> 00:25:27.600]   armies, military, political power.
[00:25:27.600 --> 00:25:32.600]   It came through a child, a vulnerable child,
[00:25:32.600 --> 00:25:34.600]   but he was protected by God
[00:25:34.600 --> 00:25:36.600]   and used by God to save his people.
[00:25:36.600 --> 00:25:39.600]   And that is the king of Jesus we celebrate at Christmas.
[00:25:39.600 --> 00:25:43.600]   (speaking in foreign language)
[00:25:43.600 --> 00:25:47.600]   (speaking in foreign language)
[00:25:47.600 --> 00:26:01.600]   You see, when we read the Christmas story,
[00:26:01.600 --> 00:26:03.600]   we realize that it's not a child's story.
[00:26:03.600 --> 00:26:04.600]   It's not a kid's story.
[00:26:04.600 --> 00:26:05.600]   It's not shallow.
[00:26:05.600 --> 00:26:10.600]   It's a story about power, authority, and salvation.
[00:26:11.600 --> 00:26:14.600]   And it asks us the question, asks you the question,
[00:26:14.600 --> 00:26:17.600]   which king will you trust?
[00:26:17.600 --> 00:26:21.600]   (speaking in foreign language)
[00:26:21.600 --> 00:26:33.600]   The Christmas story asks you,
[00:26:33.600 --> 00:26:38.600]   there are two ways of responding to Jesus, the newborn king.
[00:26:38.600 --> 00:26:41.600]   How do you see worship?
[00:26:41.600 --> 00:26:44.600]   And how do we see authority and power?
[00:26:44.600 --> 00:26:48.600]   (speaking in foreign language)
[00:26:48.600 --> 00:26:54.600]   And when we think of worship,
[00:26:54.600 --> 00:26:58.600]   you know, giving the glory to the true king,
[00:26:58.600 --> 00:27:03.600]   we compare the Magi and the experts of Scripture, the scribes.
[00:27:03.600 --> 00:27:06.600]   And how did the Gentiles, how did the Magi, the pagans,
[00:27:06.600 --> 00:27:08.600]   come to see the Lord?
[00:27:08.600 --> 00:27:12.600]   (speaking in foreign language)
[00:27:12.600 --> 00:27:18.600]   First, the Magi came prepared.
[00:27:18.600 --> 00:27:20.600]   What did they bring?
[00:27:20.600 --> 00:27:23.600]   Gold, incense, myrrh.
[00:27:23.600 --> 00:27:26.600]   Those are the most expensive stuff of the day.
[00:27:26.600 --> 00:27:29.600]   And that's why later tradition, because there were three gifts,
[00:27:29.600 --> 00:27:34.600]   and we thought of the Magi, there were three of them, right?
[00:27:34.600 --> 00:27:36.600]   Of course, that's not what Scripture says.
[00:27:36.600 --> 00:27:39.600]   And actually, Isaiah, another prophet,
[00:27:39.600 --> 00:27:41.600]   had prophesied this moment.
[00:27:41.600 --> 00:27:45.600]   When the Savior, when the king, the Messiah come to us,
[00:27:45.600 --> 00:27:49.600]   the nations, the prophet says, Isaiah said,
[00:27:49.600 --> 00:27:52.600]   the nations, the peoples will bring gold, incense,
[00:27:52.600 --> 00:27:56.600]   and worship the Lord, and God will be pleased.
[00:27:56.600 --> 00:28:00.600]   (speaking in foreign language)
[00:28:01.600 --> 00:28:05.600]   (speaking in foreign language)
[00:28:05.600 --> 00:28:14.600]   So they came prepared.
[00:28:14.600 --> 00:28:17.600]   Also, secondly, they rejoiced greatly.
[00:28:17.600 --> 00:28:21.600]   You see, worship was not a duty to them, but a joy.
[00:28:21.600 --> 00:28:25.600]   (speaking in foreign language)
[00:28:28.600 --> 00:28:31.600]   And then third, the Magi bowed down,
[00:28:31.600 --> 00:28:33.600]   and they worshiped the child,
[00:28:33.600 --> 00:28:35.600]   and they fell to the ground before him,
[00:28:35.600 --> 00:28:37.600]   and did not worship from a distance.
[00:28:37.600 --> 00:28:39.600]   They humbled themselves completely.
[00:28:39.600 --> 00:28:43.600]   (speaking in foreign language)
[00:28:43.600 --> 00:28:52.600]   And this invites us to examine our own hearts.
[00:28:52.600 --> 00:28:55.600]   When we come to worship God, we're like the scribes,
[00:28:55.600 --> 00:29:00.600]   you know, proud and confident in their own knowledge,
[00:29:00.600 --> 00:29:02.600]   but they remain unmoved.
[00:29:02.600 --> 00:29:07.600]   Or are we like the Magi, joyful and humble and ready
[00:29:07.600 --> 00:29:09.600]   and prepared to give our hearts?
[00:29:09.600 --> 00:29:13.600]   (speaking in foreign language)
[00:29:24.600 --> 00:29:26.600]   Next, the custom story shows us two different kinds
[00:29:26.600 --> 00:29:28.600]   of authority, two different kinds of power,
[00:29:28.600 --> 00:29:30.600]   Herod or Jesus.
[00:29:30.600 --> 00:29:34.600]   (speaking in foreign language)
[00:29:34.600 --> 00:29:38.600]   You see, earthly kings in this portrait
[00:29:38.600 --> 00:29:44.600]   often brings war, fear, or suffering to the people
[00:29:44.600 --> 00:29:46.600]   because they only care about themselves.
[00:29:46.600 --> 00:29:48.600]   Their power is maintained by force.
[00:29:48.600 --> 00:29:50.600]   Their power is maintained by violence.
[00:29:50.600 --> 00:29:56.600]   Herod ruled because of killing, intimidation, and control.
[00:29:56.600 --> 00:30:00.600]   (speaking in foreign language)
[00:30:00.600 --> 00:30:11.600]   But the true king, Jesus,
[00:30:11.600 --> 00:30:14.600]   he came in a completely different way.
[00:30:14.600 --> 00:30:18.600]   You see that Jesus came without weapons,
[00:30:18.600 --> 00:30:21.600]   without armies and political power.
[00:30:21.600 --> 00:30:24.600]   He came as a defenseless child,
[00:30:24.600 --> 00:30:28.600]   but he came to save, he came to sacrifice himself,
[00:30:28.600 --> 00:30:31.600]   and he came to give his life to all of us.
[00:30:31.600 --> 00:30:35.600]   (speaking in foreign language)
[00:30:46.600 --> 00:30:48.600]   And ultimately he went to the cross,
[00:30:48.600 --> 00:30:51.600]   and he died for us and rose again.
[00:30:51.600 --> 00:30:55.600]   And through his sacrifice, you see, countless of people.
[00:30:55.600 --> 00:30:58.600]   You examine the church history, countless of people,
[00:30:58.600 --> 00:31:00.600]   millions and tons of millions of people
[00:31:00.600 --> 00:31:03.600]   have been saved, including all of us
[00:31:03.600 --> 00:31:05.600]   who proclaim the name of Jesus.
[00:31:05.600 --> 00:31:09.600]   And now God calls you and me to become his disciples,
[00:31:09.600 --> 00:31:12.600]   calls you and me to use the same way,
[00:31:12.600 --> 00:31:18.600]   vulnerable, weak, just to love and to seek peace,
[00:31:18.600 --> 00:31:21.600]   to influence other people, not by force,
[00:31:21.600 --> 00:31:24.600]   but by the love of the cross.
[00:31:24.600 --> 00:31:28.600]   (speaking in foreign language)
[00:31:38.600 --> 00:31:42.600]   This is the king we worship, and this is how we worship,
[00:31:42.600 --> 00:31:45.600]   and this is how we follow Jesus as Christians.
[00:31:45.600 --> 00:31:49.600]   (speaking in foreign language)
[00:31:49.600 --> 00:31:53.600]   So remember this in this Christmas, remember this,
[00:31:53.600 --> 00:31:55.600]   and let us all pray together.
[00:31:55.600 --> 00:31:59.600]   (speaking in foreign language)
[00:31:59.600 --> 00:32:03.600]   Jesus, we want to give you thanks.
[00:32:03.600 --> 00:32:08.600]   We want to worship you, we want to bow down before you.
[00:32:08.600 --> 00:32:12.600]   (speaking in foreign language)
[00:32:12.600 --> 00:32:20.600]   Because you are our king, you are the only king.
[00:32:20.600 --> 00:32:24.600]   (speaking in foreign language)
[00:32:29.600 --> 00:32:33.600]   And Father, we come before you in this Christmas,
[00:32:33.600 --> 00:32:39.600]   we think of your kingship, how you die and sacrifice
[00:32:39.600 --> 00:32:41.600]   to save and redeem us.
[00:32:41.600 --> 00:32:45.600]   (speaking in foreign language)
[00:32:46.600 --> 00:32:50.600]   (speaking in foreign language)
[00:32:50.600 --> 00:33:13.600]   And Father, we want to not only give you thanks,
[00:33:13.600 --> 00:33:16.600]   but use our lives to worship you.
[00:33:16.600 --> 00:33:20.600]   (speaking in foreign language)
[00:33:20.600 --> 00:33:30.600]   And God, we ask that you will help us
[00:33:30.600 --> 00:33:34.600]   to live a life of love and peace.
[00:33:34.600 --> 00:33:38.600]   (speaking in foreign language)
[00:33:39.600 --> 00:33:43.600]   (speaking in foreign language)
[00:33:43.600 --> 00:33:46.600]   In Jesus' name we pray.
[00:33:46.600 --> 00:33:48.600]   (speaking in foreign language)
[00:33:48.600 --> 00:33:49.600]   Amen.
[00:33:49.600 --> 00:33:54.600]   Well, God bless you, and next week, make sure you come here.

