
[00:00:00.000 --> 00:00:03.000]  各位好 先跟大家拜個年
[00:16:12.700 --> 00:16:14.700]  他說什麼呢
[00:16:14.700 --> 00:16:16.700]  他說說到household management的時候
[00:16:16.700 --> 00:16:18.700]  怎樣管治一個家庭
[00:16:18.700 --> 00:16:20.700]  這樣就分三部分
[00:16:20.700 --> 00:16:22.700]  他說第一部分是什麼呢
[00:16:22.700 --> 00:16:24.700]  就是主人怎樣對僕人的家規
[00:16:24.700 --> 00:16:26.700]  第二部分就是父親怎樣去管治子女的家規
[00:16:26.700 --> 00:16:28.700]  第三部分就是丈夫怎樣對管理
[00:16:28.700 --> 00:16:30.700]  管治妻子的家規
[00:16:30.700 --> 00:16:32.700]  第三部分就是丈夫怎樣對管理
[00:16:32.700 --> 00:16:34.700]  管治妻子的家規
[00:16:34.700 --> 00:16:36.700]  第三部分就是丈夫怎樣對管理
[00:16:36.700 --> 00:16:38.700]  管治妻子的家規
[00:16:38.700 --> 00:16:40.700]  第三部分就是丈夫怎樣對管理
[00:16:40.700 --> 00:16:42.700]  管治妻子的家規
[00:16:42.700 --> 00:16:44.700]  第三部分就是丈夫怎樣對管理
[00:16:44.700 --> 00:16:46.700]  管治妻子的家規
[00:16:46.700 --> 00:16:48.700]  三部分
[00:16:48.700 --> 00:16:50.700]  所以說到
[00:16:50.700 --> 00:16:52.700]  一連串就說到
[00:16:52.700 --> 00:16:54.700]  男人
[00:16:54.700 --> 00:16:56.700]  男人是一個家庭之主
[00:16:56.700 --> 00:16:58.700]  男人是家庭之主
[00:16:58.700 --> 00:17:00.700]  所以他就要管理什麼呢
[00:17:00.700 --> 00:17:02.700]  管理三件事
[00:17:02.700 --> 00:17:04.700]  當時羅馬的家庭
[00:17:04.700 --> 00:17:06.700]  特別大的家庭
[00:17:06.700 --> 00:17:08.700]  就會有三個方面
[00:17:08.700 --> 00:17:10.700]  關係的方面
[00:17:10.700 --> 00:17:12.700]  第一個就是主人和僕人
[00:17:12.700 --> 00:17:14.700]  第二個就是主人和父親
[00:17:14.700 --> 00:17:16.700]  和子女
[00:17:16.700 --> 00:17:18.700]  第三部分就是主人和妻子
[00:17:18.700 --> 00:17:20.700]  第三部分就是主人和妻子
[00:17:20.700 --> 00:17:22.700]  換句話說
[00:17:22.700 --> 00:17:24.700]  當時的所謂哲學
[00:17:24.700 --> 00:17:26.700]  當時的價值
[00:17:26.700 --> 00:17:28.700]  這些家規
[00:17:28.700 --> 00:17:30.700]  就是那個男人
[00:17:30.700 --> 00:17:32.700]  就是整個家庭裡面的
[00:17:32.700 --> 00:17:34.700]  sovereign
[00:17:34.700 --> 00:17:36.700]  主人
[00:17:36.700 --> 00:17:38.700]  最高的主人
[00:17:38.700 --> 00:17:40.700]  他有最高的
[00:17:40.700 --> 00:17:42.700]  authority
[00:17:42.700 --> 00:17:44.700]  最高的權威
[00:17:44.700 --> 00:17:46.700]  所以每個人都要聽他的話
[00:17:46.700 --> 00:17:48.700]  不單止這樣
[00:17:48.700 --> 00:17:50.700]  亞里斯多德寫這本書
[00:17:50.700 --> 00:17:52.700]  叫做Politics
[00:17:52.700 --> 00:17:54.700]  政治
[00:17:54.700 --> 00:17:56.700]  他講的政治不是我們今天很限制那種
[00:17:56.700 --> 00:17:58.700]  我們投票那些
[00:17:58.700 --> 00:18:00.700]  政治是講到
[00:18:00.700 --> 00:18:02.700]  整個社會裡面的
[00:18:02.700 --> 00:18:04.700]  order
[00:18:04.700 --> 00:18:06.700]  整個的規律
[00:18:06.700 --> 00:18:08.700]  整個羅馬帝國的規律
[00:18:08.700 --> 00:18:10.700]  就好像一個大的家庭
[00:18:10.700 --> 00:18:12.700]  哪一個是最頂的
[00:18:12.700 --> 00:18:14.700]  就是羅馬帝王
[00:18:14.700 --> 00:18:16.700]  然後羅馬帝王就處理
[00:18:16.700 --> 00:18:18.700]  他下面不同的關係
[00:18:18.700 --> 00:18:20.700]  他就是有特權
[00:18:20.700 --> 00:18:22.700]  有唯一的
[00:18:22.700 --> 00:18:24.700]  大權
[00:18:24.700 --> 00:18:26.700]  如果將這個廣義的
[00:18:26.700 --> 00:18:28.700]  帝國一個
[00:18:28.700 --> 00:18:30.700]  所謂帝國一個家庭
[00:18:30.700 --> 00:18:32.700]  縮小了變成一個家族
[00:18:32.700 --> 00:18:34.700]  一個家庭一個household的時候
[00:18:34.700 --> 00:18:36.700]  都是一樣
[00:18:36.700 --> 00:18:38.700]  你整個的household最高的那個是誰
[00:18:38.700 --> 00:18:40.700]  男士
[00:18:40.700 --> 00:18:42.700]  父親
[00:18:42.700 --> 00:18:44.700]  丈夫就是最大的
[00:18:44.700 --> 00:18:46.700]  甚至當時的
[00:18:46.700 --> 00:18:48.700]  羅馬的
[00:18:48.700 --> 00:18:50.700]  社會就說
[00:18:50.700 --> 00:18:52.700]  男人要好好處理自己的家庭
[00:18:52.700 --> 00:18:54.700]  處理這三個東西
[00:18:54.700 --> 00:18:56.700]  以至整個的
[00:18:56.700 --> 00:18:58.700]  國度整個的帝國
[00:18:58.700 --> 00:19:00.700]  才會有
[00:19:00.700 --> 00:19:02.700]  所謂國安
[00:19:02.700 --> 00:19:04.700]  才會有security
[00:19:04.700 --> 00:19:06.700]  那些叫做pax romana
[00:19:06.700 --> 00:19:08.700]  就是羅馬盛世
[00:19:08.700 --> 00:19:10.700]  羅馬盛世怎樣
[00:19:10.700 --> 00:19:12.700]  可以維持到
[00:19:12.700 --> 00:19:14.700]  就是所有這些人好好處理
[00:19:14.700 --> 00:19:16.700]  自己的household
[00:19:16.700 --> 00:19:18.700]  所以那個男人
[00:19:18.700 --> 00:19:20.700]  就是有這樣的特權
[00:19:20.700 --> 00:19:22.700]  去命令
[00:19:22.700 --> 00:19:24.700]  和去管治在他下面的人
[00:19:24.700 --> 00:19:26.700]  妻子 兒女
[00:19:26.700 --> 00:19:28.700]  僕人
[00:19:28.700 --> 00:19:30.700]  那麼
[00:19:30.700 --> 00:19:32.700]  家庭好的時候
[00:19:32.700 --> 00:19:34.700]  大家就好了
[00:19:34.700 --> 00:19:36.700]  大家就國安了
[00:19:36.700 --> 00:19:38.700]  舒舒服服
[00:19:38.700 --> 00:19:40.700]  可以生活下去
[00:19:40.700 --> 00:19:44.700]  保羅
[00:19:44.700 --> 00:19:46.700]  在二弗所說
[00:19:46.700 --> 00:19:50.700]  講到這些所謂household的relationship的時候
[00:19:50.700 --> 00:19:54.700]  現在聽清楚二弗所說
[00:19:54.700 --> 00:19:56.700]  就是有三個東西
[00:19:56.700 --> 00:19:58.700]  對嗎
[00:19:58.700 --> 00:20:00.700]  第五章第六章
[00:20:00.700 --> 00:20:02.700]  你回去看
[00:20:02.700 --> 00:20:04.700]  講這三個東西
[00:20:04.700 --> 00:20:06.700]  丈夫怎樣管理妻子
[00:20:06.700 --> 00:20:08.700]  父親怎樣管理兒女
[00:20:08.700 --> 00:20:10.700]  然後家裡面的主人
[00:20:10.700 --> 00:20:12.700]  怎樣管理他的僕人
[00:20:12.700 --> 00:20:14.700]  其實就是這三個東西
[00:20:14.700 --> 00:20:16.700]  但是保羅
[00:20:16.700 --> 00:20:18.700]  用一些當事人
[00:20:18.700 --> 00:20:20.700]  一聽是很熟的東西
[00:20:20.700 --> 00:20:22.700]  但是他就
[00:20:22.700 --> 00:20:26.700]  轉他一點
[00:20:26.700 --> 00:20:28.700]  等於一些人
[00:20:28.700 --> 00:20:30.700]  將一首
[00:20:30.700 --> 00:20:32.700]  當時很普遍
[00:20:32.700 --> 00:20:34.700]  一聽就明白的
[00:20:34.700 --> 00:20:36.700]  一聽就懂的一些歌曲
[00:20:36.700 --> 00:20:38.700]  就將它做一個remix
[00:20:38.700 --> 00:20:40.700]  然後聽起來
[00:20:40.700 --> 00:20:42.700]  好像很熟
[00:20:42.700 --> 00:20:44.700]  但是又很陌生
[00:20:44.700 --> 00:20:46.700]  保羅寫一封信
[00:20:46.700 --> 00:20:48.700]  給教會的時候
[00:20:48.700 --> 00:20:50.700]  你就發現原來有一些東西
[00:20:50.700 --> 00:20:52.700]  他做了
[00:20:52.700 --> 00:20:54.700]  是當時的人會覺得很突然
[00:20:54.700 --> 00:20:56.700]  和很詫異
[00:20:56.700 --> 00:20:58.700]  這裡給一個outline給你
[00:20:58.700 --> 00:21:00.700]  第五章第六章
[00:21:00.700 --> 00:21:02.700]  講到這些所謂household management的時候
[00:21:02.700 --> 00:21:04.700]  講這三個東西的時候
[00:21:04.700 --> 00:21:06.700]  保羅做了什麼
[00:21:06.700 --> 00:21:08.700]  我試一下去demonstrate
[00:21:08.700 --> 00:21:10.700]  當時的人
[00:21:10.700 --> 00:21:12.700]  我們回到第一世紀
[00:21:12.700 --> 00:21:14.700]  第一世紀婚禮的時候
[00:21:14.700 --> 00:21:16.700]  讀這段聖經會和我們今天
[00:21:16.700 --> 00:21:18.700]  再聽一段聖經有什麼不同
[00:21:18.700 --> 00:21:20.700]  第一世紀的人
[00:21:20.700 --> 00:21:22.700]  在他們耳中
[00:21:22.700 --> 00:21:24.700]  聽見這些教導的時候
[00:21:24.700 --> 00:21:26.700]  他們會有什麼反應
[00:21:26.700 --> 00:21:28.700]  首先五章二十二節
[00:21:28.700 --> 00:21:30.700]  他們說你們作妻子的
[00:21:30.700 --> 00:21:32.700]  wives
[00:21:32.700 --> 00:21:34.700]  listen
[00:21:34.700 --> 00:21:36.700]  當時大部分第一手的讀者
[00:21:36.700 --> 00:21:38.700]  去聽這段聖經的
[00:21:38.700 --> 00:21:40.700]  應該是男人
[00:21:40.700 --> 00:21:42.700]  男人
[00:21:42.700 --> 00:21:44.700]  聽到牧師在讀
[00:21:44.700 --> 00:21:46.700]  作妻子的
[00:21:46.700 --> 00:21:48.700]  你們凡事要順服等等
[00:21:48.700 --> 00:21:50.700]  男人會怎樣
[00:21:50.700 --> 00:21:52.700]  of course
[00:21:52.700 --> 00:21:54.700]  of course
[00:21:54.700 --> 00:21:56.700]  pritchard
[00:21:56.700 --> 00:21:58.700]  當然叫老婆聽話
[00:21:58.700 --> 00:22:00.700]  但到五章二十五節
[00:22:00.700 --> 00:22:02.700]  講了幾節
[00:22:02.700 --> 00:22:04.700]  講到妻子要做什麼
[00:22:04.700 --> 00:22:06.700]  of course 大家知道
[00:22:06.700 --> 00:22:08.700]  二十五節他說
[00:22:08.700 --> 00:22:10.700]  你們作丈夫的
[00:22:10.700 --> 00:22:12.700]  husbands
[00:22:12.700 --> 00:22:14.700]  listen up
[00:22:14.700 --> 00:22:16.700]  聽清楚我想講什麼
[00:22:16.700 --> 00:22:18.700]  你記得他講什麼
[00:22:18.700 --> 00:22:20.700]  二十五至三十三
[00:22:20.700 --> 00:22:22.700]  很長
[00:22:22.700 --> 00:22:24.700]  聽起來
[00:22:24.700 --> 00:22:26.700]  為什麼燒了我的答案
[00:22:26.700 --> 00:22:28.700]  就是要燒你的答案
[00:22:28.700 --> 00:22:30.700]  二十五至三十三節
[00:22:30.700 --> 00:22:32.700]  講什麼
[00:22:32.700 --> 00:22:34.700]  耶穌作為一個榜樣
[00:22:34.700 --> 00:22:36.700]  他怎樣去管理教會
[00:22:36.700 --> 00:22:38.700]  是為教會
[00:22:38.700 --> 00:22:40.700]  捨身
[00:22:40.700 --> 00:22:42.700]  愛教會愛到一個地步
[00:22:42.700 --> 00:22:44.700]  愛到底
[00:22:44.700 --> 00:22:46.700]  這個就是真正的主
[00:22:46.700 --> 00:22:48.700]  丈夫你怎樣去做
[00:22:48.700 --> 00:22:50.700]  如果你想想
[00:22:50.700 --> 00:22:52.700]  第一世紀的時候
[00:22:52.700 --> 00:22:54.700]  坐在婚禮上
[00:22:54.700 --> 00:22:56.700]  如果我是男人
[00:22:56.700 --> 00:22:58.700]  我真的不舒服
[00:22:58.700 --> 00:23:00.700]  平時我說了算
[00:23:00.700 --> 00:23:02.700]  無端端去到教會的時候
[00:23:02.700 --> 00:23:04.700]  那個牧師保羅
[00:23:04.700 --> 00:23:06.700]  講這樣的東西
[00:23:06.700 --> 00:23:08.700]  燒我的答案
[00:23:08.700 --> 00:23:10.700]  好了這個算了
[00:23:10.700 --> 00:23:12.700]  作丈夫的又要我一樣
[00:23:12.700 --> 00:23:14.700]  又要我那樣
[00:23:14.700 --> 00:23:16.700]  耶穌是主人
[00:23:16.700 --> 00:23:18.700]  然後六章一至三節
[00:23:18.700 --> 00:23:20.700]  好像有小孩在
[00:23:20.700 --> 00:23:22.700]  聽完
[00:23:22.700 --> 00:23:24.700]  兒女要做什麼
[00:23:24.700 --> 00:23:26.700]  要順從父母
[00:23:26.700 --> 00:23:28.700]  如果你是男人
[00:23:28.700 --> 00:23:30.700]  你怎樣聽這段世紀
[00:23:30.700 --> 00:23:32.700]  當然
[00:23:32.700 --> 00:23:34.700]  當然
[00:23:34.700 --> 00:23:36.700]  但是六章四節
[00:23:36.700 --> 00:23:38.700]  就講
[00:23:38.700 --> 00:23:40.700]  父親
[00:23:40.700 --> 00:23:42.700]  listen up
[00:23:42.700 --> 00:23:44.700]  要在主裡面去教養
[00:23:44.700 --> 00:23:46.700]  你的兒女
[00:23:46.700 --> 00:23:48.700]  不要激怒他們
[00:23:48.700 --> 00:23:50.700]  不要令他們煩惱
[00:23:50.700 --> 00:23:52.700]  要去到
[00:23:52.700 --> 00:23:54.700]  愛他們等等
[00:23:54.700 --> 00:23:56.700]  這裡又燒了他的答案
[00:23:56.700 --> 00:23:58.700]  六章五至八節
[00:23:58.700 --> 00:24:00.700]  作僕人的
[00:24:00.700 --> 00:24:02.700]  打工的
[00:24:02.700 --> 00:24:04.700]  你要聽聽話話
[00:24:04.700 --> 00:24:06.700]  要好好地做事
[00:24:06.700 --> 00:24:08.700]  忠心地做事
[00:24:08.700 --> 00:24:10.700]  男人聽起來的時候
[00:24:10.700 --> 00:24:12.700]  of course
[00:24:12.700 --> 00:24:14.700]  六章九節又燒他們的答案
[00:24:14.700 --> 00:24:16.700]  作主人的
[00:24:16.700 --> 00:24:18.700]  為什麼
[00:24:18.700 --> 00:24:20.700]  因為耶穌才是主
[00:24:20.700 --> 00:24:22.700]  你看到保羅
[00:24:22.700 --> 00:24:24.700]  用一些很熟悉的
[00:24:24.700 --> 00:24:26.700]  格式
[00:24:26.700 --> 00:24:28.700]  或者很熟悉的一些說法
[00:24:28.700 --> 00:24:30.700]  來講出在基督裡面
[00:24:30.700 --> 00:24:32.700]  如果耶穌來到家裡
[00:24:32.700 --> 00:24:34.700]  來到教會的時候
[00:24:34.700 --> 00:24:36.700]  他作主的時候
[00:24:36.700 --> 00:24:38.700]  會有很多不同
[00:24:38.700 --> 00:24:40.700]  right
[00:24:40.700 --> 00:24:42.700]  理所當然地
[00:24:42.700 --> 00:24:44.700]  當時的人聽起來
[00:24:44.700 --> 00:24:46.700]  講到household
[00:24:46.700 --> 00:24:48.700]  怎樣去處理關係的時候
[00:24:48.700 --> 00:24:50.700]  當然會講什麼
[00:24:50.700 --> 00:24:52.700]  作妻子的要做什麼
[00:24:52.700 --> 00:24:54.700]  作兒女的要做什麼
[00:24:54.700 --> 00:24:56.700]  怎知道他們在中間就隔了三格
[00:24:56.700 --> 00:24:58.700]  就講到
[00:24:58.700 --> 00:25:00.700]  當時的household裡面
[00:25:00.700 --> 00:25:02.700]  所謂絕對的主宰
[00:25:02.700 --> 00:25:04.700]  你要做什麼
[00:25:04.700 --> 00:25:06.700]  因為耶穌已經到了
[00:25:06.700 --> 00:25:08.700]  所有的
[00:25:08.700 --> 00:25:10.700]  關係都會再重組
[00:25:10.700 --> 00:25:12.700]  reorganize
[00:25:12.700 --> 00:25:14.700]  我記得以前
[00:25:14.700 --> 00:25:16.700]  在
[00:25:16.700 --> 00:25:18.700]  我還沒有傳道之前
[00:25:18.700 --> 00:25:20.700]  就在一間公司
[00:25:20.700 --> 00:25:22.700]  打工的
[00:25:22.700 --> 00:25:24.700]  一間實驗室
[00:25:24.700 --> 00:25:26.700]  在lab裡面工作
[00:25:26.700 --> 00:25:28.700]  我記得
[00:25:28.700 --> 00:25:30.700]  我很不喜歡一個同事
[00:25:30.700 --> 00:25:32.700]  坐在我旁邊
[00:25:32.700 --> 00:25:34.700]  為什麼呢
[00:25:34.700 --> 00:25:36.700]  因為你知道我這個人
[00:25:36.700 --> 00:25:38.700]  我這個人是膽小不偷吃
[00:25:38.700 --> 00:25:40.700]  我很勤力的
[00:25:40.700 --> 00:25:42.700]  那
[00:25:42.700 --> 00:25:44.700]  我也明白美國工作
[00:25:44.700 --> 00:25:46.700]  不可以太快
[00:25:46.700 --> 00:25:48.700]  有時候太快你做了別人的那份
[00:25:48.700 --> 00:25:50.700]  就不太好
[00:25:50.700 --> 00:25:52.700]  但我已經慢了下來
[00:25:52.700 --> 00:25:54.700]  我都很忠心地工作
[00:25:54.700 --> 00:25:56.700]  我就很不喜歡我旁邊的同事
[00:25:56.700 --> 00:25:58.700]  那個同事就是那些
[00:25:58.700 --> 00:26:00.700]  又遲來又早走
[00:26:00.700 --> 00:26:02.700]  然後
[00:26:02.700 --> 00:26:04.700]  天天就在那裡
[00:26:04.700 --> 00:26:06.700]  不工作
[00:26:06.700 --> 00:26:08.700]  我一開始進去的時候
[00:26:08.700 --> 00:26:10.700]  奇怪這個人為什麼可以做這麼多年
[00:26:10.700 --> 00:26:12.700]  然後我發現原來
[00:26:12.700 --> 00:26:14.700]  他的部門的頭銜
[00:26:14.700 --> 00:26:16.700]  是他的親戚
[00:26:16.700 --> 00:26:18.700]  原來是那些三姑六婆
[00:26:18.700 --> 00:26:20.700]  大家在那裡
[00:26:20.700 --> 00:26:22.700]  好來好去
[00:26:22.700 --> 00:26:24.700]  他就不用工作
[00:26:24.700 --> 00:26:26.700]  有一天
[00:26:26.700 --> 00:26:28.700]  有一天
[00:26:28.700 --> 00:26:30.700]  上頭老闆
[00:26:30.700 --> 00:26:32.700]  CEO
[00:26:32.700 --> 00:26:34.700]  就辭退了那個部門的主管
[00:26:34.700 --> 00:26:36.700]  就辭退了
[00:26:36.700 --> 00:26:38.700]  第二天就換了一個新的來
[00:26:38.700 --> 00:26:42.700]  那天我回到公司的時候
[00:26:42.700 --> 00:26:44.700]  我就發現那個星期
[00:26:44.700 --> 00:26:46.700]  那個人我很討厭那個同事
[00:26:46.700 --> 00:26:48.700]  他突然間
[00:26:48.700 --> 00:26:50.700]  整個人變了
[00:26:50.700 --> 00:26:52.700]  你不相信有生命改變嗎?真的有
[00:26:52.700 --> 00:26:54.700]  整個人改變了
[00:26:54.700 --> 00:26:56.700]  為什麼?
[00:26:56.700 --> 00:26:58.700]  連坐姿都不同了
[00:26:58.700 --> 00:27:00.700]  平時很懶的
[00:27:00.700 --> 00:27:02.700]  這個叫做重組
[00:27:02.700 --> 00:27:04.700]  因為第二個主來了
[00:27:04.700 --> 00:27:06.700]  你就不要
[00:27:06.700 --> 00:27:08.700]  這麼架勢
[00:27:08.700 --> 00:27:10.700]  耶穌基督來到家庭
[00:27:10.700 --> 00:27:12.700]  來到教會
[00:27:12.700 --> 00:27:14.700]  其實都是一樣
[00:27:14.700 --> 00:27:16.700]  他將那個結構
[00:27:16.700 --> 00:27:18.700]  轉了一面
[00:27:18.700 --> 00:27:20.700]  因為轉了另外一個管理
[00:27:20.700 --> 00:27:22.700]  每一個人
[00:27:22.700 --> 00:27:24.700]  在整個的集會裡面
[00:27:24.700 --> 00:27:26.700]  包括那個主宰
[00:27:26.700 --> 00:27:28.700]  男的
[00:27:28.700 --> 00:27:30.700]  丈夫、父親、主人
[00:27:30.700 --> 00:27:32.700]  他的關係
[00:27:32.700 --> 00:27:34.700]  都完全不同
[00:27:34.700 --> 00:27:36.700]  因為所有的人都會被問責
[00:27:36.700 --> 00:27:38.700]  你不可以再懶
[00:27:38.700 --> 00:27:40.700]  所以你就問
[00:27:40.700 --> 00:27:42.700]  到底耶穌來到的時候
[00:27:42.700 --> 00:27:44.700]  對一個家庭
[00:27:44.700 --> 00:27:46.700]  就算所謂教會
[00:27:46.700 --> 00:27:48.700]  當時的教會就是family church
[00:27:48.700 --> 00:27:50.700]  對他們的關係應該有多大的改變
[00:27:50.700 --> 00:27:54.700]  新的主管到了
[00:27:54.700 --> 00:27:56.700]  就沒有人
[00:27:56.700 --> 00:27:58.700]  可以蹋蹋跳跳
[00:27:58.700 --> 00:28:00.700]  並且這個主宰
[00:28:00.700 --> 00:28:04.700]  是一位愛我們到底的主宰
[00:28:04.700 --> 00:28:10.700]  在當時的家規
[00:28:10.700 --> 00:28:12.700]  家庭的法規裡面
[00:28:12.700 --> 00:28:14.700]  對主宰是沒有什麼要求的
[00:28:14.700 --> 00:28:16.700]  對他的要求就是
[00:28:16.700 --> 00:28:18.700]  他要命令下面的人
[00:28:18.700 --> 00:28:20.700]  他老婆、他的子女、他的工人
[00:28:20.700 --> 00:28:22.700]  耶穌一到了
[00:28:22.700 --> 00:28:26.700]  整件事就會不同
[00:28:26.700 --> 00:28:28.700]  重組過的架構
[00:28:28.700 --> 00:28:34.700]  所有的人都在主的主權底下
[00:28:34.700 --> 00:28:36.700]  就有分別
[00:28:36.700 --> 00:28:38.700]  以往就是左邊那個
[00:28:38.700 --> 00:28:40.700]  男人都大了
[00:28:40.700 --> 00:28:42.700]  現在我們reorganize
[00:28:42.700 --> 00:28:44.700]  就變成怎樣
[00:28:44.700 --> 00:28:46.700]  所有人都在基督之下
[00:28:46.700 --> 00:28:48.700]  每個人都是keep accountable(保持管理)
[00:28:48.700 --> 00:28:52.700]  這個就是一個新的家庭
[00:28:52.700 --> 00:28:54.700]  就是一個以主為至上
[00:28:54.700 --> 00:28:58.700]  基督為至上的教會
[00:28:58.700 --> 00:29:00.700]  這個就是一個健康的家庭
[00:29:00.700 --> 00:29:02.700]  這個就是一個健康
[00:29:02.700 --> 00:29:06.700]  或者合神心意的一個婚姻
[00:29:06.700 --> 00:29:10.700]  我不知道你作為一個人
[00:29:10.700 --> 00:29:12.700]  你的婚姻
[00:29:12.700 --> 00:29:14.700]  你的家庭
[00:29:14.700 --> 00:29:16.700]  會不會有這樣想
[00:29:16.700 --> 00:29:18.700]  需要時刻重組
[00:29:18.700 --> 00:29:20.700]  到底我在基督面前
[00:29:20.700 --> 00:29:24.700]  我是不是一個好的丈夫
[00:29:24.700 --> 00:29:26.700]  不是我太太面前
[00:29:26.700 --> 00:29:28.700]  不是太太面前那麼簡單
[00:29:28.700 --> 00:29:30.700]  我作為一個妻子
[00:29:30.700 --> 00:29:32.700]  是不是在基督面前
[00:29:32.700 --> 00:29:34.700]  是合他心意
[00:29:34.700 --> 00:29:36.700]  我做兒女的
[00:29:36.700 --> 00:29:38.700]  我是不是合上帝的心意
[00:29:38.700 --> 00:29:40.700]  等等我們需要再想一想
[00:29:40.700 --> 00:29:42.700]  怎樣在這個所謂
[00:29:42.700 --> 00:29:46.700]  department再reorganize的底下
[00:29:46.700 --> 00:29:48.700]  重組底下
[00:29:48.700 --> 00:29:50.700]  我應該怎樣去生活
[00:29:50.700 --> 00:29:52.700]  因為討好的最終是誰
[00:29:52.700 --> 00:29:54.700]  基督
[00:29:54.700 --> 00:29:56.700]  問責的是誰
[00:29:56.700 --> 00:29:58.700]  基督 耶穌基督
[00:29:58.700 --> 00:30:04.700]  我不知道你有沒有習慣去聽收音機
[00:30:04.700 --> 00:30:06.700]  有沒有
[00:30:06.700 --> 00:30:08.700]  我都很少的
[00:30:08.700 --> 00:30:10.700]  很多時候開車就會有收音機
[00:30:10.700 --> 00:30:12.700]  有時候收音機已經開了
[00:30:12.700 --> 00:30:14.700]  我記得有一晚
[00:30:14.700 --> 00:30:16.700]  我在教會做一件好事
[00:30:16.700 --> 00:30:18.700]  12點
[00:30:18.700 --> 00:30:20.700]  我就開車回去
[00:30:20.700 --> 00:30:22.700]  開車回去十多分鐘
[00:30:22.700 --> 00:30:26.700]  那個收音機就開了
[00:30:26.700 --> 00:30:28.700]  我很少會選擇什麼台
[00:30:28.700 --> 00:30:30.700]  剛剛那個台
[00:30:30.700 --> 00:30:32.700]  晚上有什麼節目
[00:30:32.700 --> 00:30:34.700]  清談那些
[00:30:34.700 --> 00:30:36.700]  點歌那些節目
[00:30:36.700 --> 00:30:38.700]  那些很肉麻的
[00:30:38.700 --> 00:30:40.700]  我都不是很懷疑
[00:30:40.700 --> 00:30:42.700]  聽著聽著的時候
[00:30:42.700 --> 00:30:44.700]  為什麼懷疑呢
[00:30:44.700 --> 00:30:46.700]  打電話上去
[00:30:46.700 --> 00:30:48.700]  他說
[00:30:48.700 --> 00:30:50.700]  這個男人五十多歲
[00:30:50.700 --> 00:30:52.700]  他打上電台跟那個DJ說
[00:30:52.700 --> 00:30:54.700]  我想點一首歌
[00:30:54.700 --> 00:30:56.700]  給我太太
[00:30:56.700 --> 00:30:58.700]  我們結婚25年
[00:30:58.700 --> 00:31:04.700]  我一直沒有跟她說過道歉
[00:31:04.700 --> 00:31:06.700]  但我今天想藉著這首歌
[00:31:06.700 --> 00:31:08.700]  跟她說道歉
[00:31:08.700 --> 00:31:10.700]  嘩 我開車的時候
[00:31:10.700 --> 00:31:12.700]  差點撞車
[00:31:12.700 --> 00:31:14.700]  很肉麻
[00:31:14.700 --> 00:31:16.700]  很肉麻
[00:31:16.700 --> 00:31:18.700]  但很感動
[00:31:18.700 --> 00:31:20.700]  很感動
[00:31:20.700 --> 00:31:22.700]  是對的
[00:31:22.700 --> 00:31:24.700]  原來這麼久都沒有一句
[00:31:24.700 --> 00:31:26.700]  合心意的話說過
[00:31:26.700 --> 00:31:28.700]  他承認他自己錯
[00:31:28.700 --> 00:31:30.700]  一個男人可以五十多歲
[00:31:30.700 --> 00:31:32.700]  打個電話上去DJ那裡
[00:31:32.700 --> 00:31:34.700]  點一首歌
[00:31:34.700 --> 00:31:36.700]  然後向太太公開道歉
[00:31:36.700 --> 00:31:38.700]  我都未必做得到
[00:31:40.700 --> 00:31:44.700]  重組婚姻的關係
[00:31:44.700 --> 00:31:46.700]  我經常這樣說
[00:31:46.700 --> 00:31:48.700]  在婚姻裡面
[00:31:48.700 --> 00:31:50.700]  丈夫和妻子
[00:31:50.700 --> 00:31:56.700]  是沒有贏或輸的結果
[00:31:56.700 --> 00:31:58.700]  只會有贏或輸
[00:31:58.700 --> 00:32:00.700]  或者雙敗
[00:32:00.700 --> 00:32:02.700]  不會有贏輸的
[00:32:02.700 --> 00:32:04.700]  婚姻裡面
[00:32:04.700 --> 00:32:06.700]  不是我贏你輸
[00:32:06.700 --> 00:32:08.700]  或者你贏我輸
[00:32:08.700 --> 00:32:10.700]  從來不會
[00:32:10.700 --> 00:32:12.700]  要麼兩個一起贏
[00:32:12.700 --> 00:32:14.700]  要麼兩個一起輸
[00:32:14.700 --> 00:32:16.700]  這就是重組
[00:32:16.700 --> 00:32:18.700]  到底我在基督
[00:32:18.700 --> 00:32:20.700]  在耶穌裡面
[00:32:20.700 --> 00:32:22.700]  我是否可以忠心講道
[00:32:22.700 --> 00:32:24.700]  老規矩
[00:32:24.700 --> 00:32:26.700]  某君可能說了算
[00:32:26.700 --> 00:32:28.700]  可能以前是男人
[00:32:28.700 --> 00:32:30.700]  現在可能是男或女
[00:32:30.700 --> 00:32:32.700]  看情況
[00:32:32.700 --> 00:32:34.700]  我們正在去的方向
[00:32:34.700 --> 00:32:36.700]  就是上帝要重組在基督裡面
[00:32:36.700 --> 00:32:38.700]  重組我們所有的關係
[00:32:38.700 --> 00:32:40.700]  無論你是男還是女
[00:32:40.700 --> 00:32:42.700]  我們都是為了耶穌
[00:32:42.700 --> 00:32:44.700]  在基督裡面
[00:32:44.700 --> 00:32:46.700]  我們做一個中心的管家
[00:32:46.700 --> 00:32:48.700]  無論你是做丈夫也好
[00:32:48.700 --> 00:32:50.700]  父親也好
