
[00:00:00.000 --> 00:00:15.760]  歡迎所有觀眾來與我們聊天和思考信仰和現實生活的問題
[00:17:50.880 --> 00:17:52.880]  祂很緊張地為大祭司祈禱
[00:17:52.880 --> 00:17:54.880]  為祂眾門祈禱
[00:17:54.880 --> 00:17:56.880]  祂不斷說我在你裏面
[00:17:56.880 --> 00:17:58.880]  你在我裏面
[00:17:58.880 --> 00:18:00.880]  我年紀小一點的時候
[00:18:00.880 --> 00:18:02.880]  我經常想這個問題
[00:18:02.880 --> 00:18:04.880]  我怎樣在你裏面,你在我裏面呢?
[00:18:04.880 --> 00:18:06.880]  可以達至的
[00:18:06.880 --> 00:18:10.880]  唯有的,我們將我們自己完全的破碎
[00:18:10.880 --> 00:18:12.880]  甚至將固體變成液體
[00:18:12.880 --> 00:18:14.880]  我才可以我在你裏面
[00:18:14.880 --> 00:18:16.880]  你在我裏面
[00:18:16.880 --> 00:18:18.880]  但如果沒有這個願意破碎
[00:18:18.880 --> 00:18:22.880]  願意放下自己的態度的時候
[00:18:22.880 --> 00:18:24.880]  我很難我在你裏面,你在我裏面
[00:18:24.880 --> 00:18:26.880]  我們就大家拼了
[00:18:26.880 --> 00:18:30.880]  拼不成就拼在石頭裏
[00:18:30.880 --> 00:18:32.880]  通常都是主任牧師
[00:18:32.880 --> 00:18:34.880]  醫心牧師
[00:18:34.880 --> 00:18:36.880]  就會摘下來就解決了問題
[00:18:36.880 --> 00:18:38.880]  但其實我們到今天
[00:18:38.880 --> 00:18:40.880]  我們知道問題是不會解決的
[00:18:40.880 --> 00:18:44.880]  我們可不可以從另一個角度去看看
[00:18:44.880 --> 00:18:46.880]  國安法的影響
[00:18:46.880 --> 00:18:48.880]  我想在香港你見到
[00:18:48.880 --> 00:18:50.880]  有很多牧者因為這樣緣故
[00:18:50.880 --> 00:18:52.880]  被移動辭職也好
[00:18:52.880 --> 00:18:54.880]  被辭職也好
[00:18:54.880 --> 00:18:56.880]  即是
[00:18:56.880 --> 00:18:58.880]  我剛剛看完這個《士途行傳》
[00:18:58.880 --> 00:19:00.880]  可能被提到去別的城市也好
[00:19:00.880 --> 00:19:04.880]  其實是帶來很多的恐懼
[00:19:04.880 --> 00:19:08.880]  也有時可能很介懷
[00:19:08.880 --> 00:19:10.880]  會不會變成要勾結外國勢力
[00:19:10.880 --> 00:19:12.880]  這一點對香港教會
[00:19:12.880 --> 00:19:14.880]  特別牧者來說
[00:19:14.880 --> 00:19:16.880]  其實影響可以很近身
[00:19:16.880 --> 00:19:18.880]  但其實北美呢
[00:19:18.880 --> 00:19:22.880]  北美這方面牧者會不會都有類同的感受
[00:19:22.880 --> 00:19:24.880]  或者恐懼呢
[00:19:24.880 --> 00:19:26.880]  我想絕對會
[00:19:26.880 --> 00:19:28.880]  例如在這裏
[00:19:28.880 --> 00:19:30.880]  我們認識的一些牧者
[00:19:30.880 --> 00:19:32.880]  他們說國安法不是我不想講的
[00:19:32.880 --> 00:19:34.880]  是不想回香港的
[00:19:34.880 --> 00:19:36.880]  你拿條口紅
[00:19:36.880 --> 00:19:38.880]  很實際的感覺
[00:19:38.880 --> 00:19:40.880]  因為你看現在通緝的人
[00:19:40.880 --> 00:19:42.880]  可能講了一些東西
[00:19:42.880 --> 00:19:44.880]  或者支持某一些東西的時候
[00:19:44.880 --> 00:19:46.880]  他就會被通緝
[00:19:46.880 --> 00:19:50.880]  這個國安法是伸延了全地球
[00:19:50.880 --> 00:19:52.880]  所以我們在這裏講的東西
[00:19:52.880 --> 00:19:54.880]  全宇宙
[00:19:54.880 --> 00:19:56.880]  全世界
[00:19:56.880 --> 00:19:58.880]  全宇宙
[00:19:58.880 --> 00:20:00.880]  全宇宙
[00:20:00.880 --> 00:20:02.880]  都有這個恐懼
[00:20:02.880 --> 00:20:04.880]  有這個負擔
[00:20:04.880 --> 00:20:06.880]  有這個重擔
[00:20:06.880 --> 00:20:08.880]  是很真實的
[00:20:08.880 --> 00:20:10.880]  以往你不會覺得
[00:20:10.880 --> 00:20:14.880]  有什麼在香港那邊會影響到我們在加拿大那邊
[00:20:14.880 --> 00:20:16.880]  現在你是很近身
[00:20:16.880 --> 00:20:18.880]  自從我們從來沒有想過
[00:20:18.880 --> 00:20:22.880]  原來一條法律在中國那邊立了
[00:20:22.880 --> 00:20:24.880]  或者在香港那邊立了
[00:20:24.880 --> 00:20:26.880]  如果不立了我這邊原來會被人抓的
[00:20:26.880 --> 00:20:32.880]  還要是我們的政府不知道它可不可以保護到我們
[00:20:32.880 --> 00:20:34.880]  以前我們想著
[00:20:34.880 --> 00:20:36.880]  我回中國拿著加拿大護照回去
[00:20:36.880 --> 00:20:40.880]  回鄉證的話就可以保護到我
[00:20:40.880 --> 00:20:42.880]  現在是不行的
[00:20:42.880 --> 00:20:44.880]  這些的確
[00:20:44.880 --> 00:20:46.880]  如果從一個牧者的角度
[00:20:46.880 --> 00:20:48.880]  他們其實是擔心的
[00:20:48.880 --> 00:20:50.880]  不只是他們自己的安全
[00:20:50.880 --> 00:20:52.880]  事工怎樣去做
[00:20:52.880 --> 00:20:54.880]  其實是整個新常態
[00:20:54.880 --> 00:20:56.880]  教會是新常態
[00:20:56.880 --> 00:20:58.880]  差傳是新常態
[00:20:58.880 --> 00:21:00.880]  我們屬靈的生命都是新常態
[00:21:00.880 --> 00:21:02.880]  不過在這個新常態裏
[00:21:02.880 --> 00:21:06.880]  究竟上帝要我們怎樣在裏面去突破
[00:21:06.880 --> 00:21:10.880]  或許我們過去那些不是常態
[00:21:10.880 --> 00:21:16.880]  我們以往那些可能我們是走歪了的歪態
[00:21:16.880 --> 00:21:18.880]  現在上帝是將我們撥亂反正
[00:21:18.880 --> 00:21:20.880]  回到一些常態
[00:21:20.880 --> 00:21:22.880]  怎樣去做教會
[00:21:22.880 --> 00:21:24.880]  信徒怎樣去做
[00:21:24.880 --> 00:21:26.880]  怎樣做一個有血有肉
[00:21:26.880 --> 00:21:28.880]  造成肉身的信徒
[00:21:28.880 --> 00:21:30.880]  好像耶穌基督的
[00:21:30.880 --> 00:21:32.880]  不只是說的
[00:21:32.880 --> 00:21:34.880]  來到這個地上能夠去回應到各方面的需要
[00:21:34.880 --> 00:21:38.880]  其實不只是政治議題上的一個問題
[00:21:38.880 --> 00:21:40.880]  而是其實很多人在這段時間裏
[00:21:40.880 --> 00:21:42.880]  很多無論是情緒上
[00:21:42.880 --> 00:21:44.880]  經濟上
[00:21:44.880 --> 00:21:46.880]  或者是
[00:21:46.880 --> 00:21:48.880]  不只是說政治的
[00:21:48.880 --> 00:21:50.880]  其實全人都有很多的需要
[00:21:50.880 --> 00:21:52.880]  而這個holistic gospel
[00:21:52.880 --> 00:21:56.880]  我們怎樣能夠帶到這個generation的人
[00:21:56.880 --> 00:21:58.880]  上帝其實給了我們一個機會
[00:21:58.880 --> 00:22:00.880]  今天想說最後一個問題
[00:22:00.880 --> 00:22:04.880]  就是聖經神學給我們有甚麼工具
[00:22:04.880 --> 00:22:06.880]  或是角度
[00:22:06.880 --> 00:22:08.880]  因為我們有很多不同的
[00:22:08.880 --> 00:22:10.880]  不同宗派有不同的神學背景
[00:22:10.880 --> 00:22:12.880]  不同的持守
[00:22:12.880 --> 00:22:14.880]  但其實當我們在說
[00:22:14.880 --> 00:22:16.880]  我們的神學是apply
[00:22:16.880 --> 00:22:18.880]  在生活上
[00:22:18.880 --> 00:22:20.880]  我們不是像在象牙塔裏的神學思想
[00:22:20.880 --> 00:22:22.880]  或者是神學的鑽研時
[00:22:22.880 --> 00:22:24.880]  我們就要明白
[00:22:24.880 --> 00:22:26.880]  其實我們有甚麼神學
[00:22:26.880 --> 00:22:28.880]  就是theology
[00:22:28.880 --> 00:22:30.880]  就會出現甚麼教會論
[00:22:30.880 --> 00:22:32.880]  就是theology
[00:22:32.880 --> 00:22:34.880]  甚麼教會論
[00:22:34.880 --> 00:22:36.880]  就會出現甚麼宣教學
[00:22:36.880 --> 00:22:38.880]  就是theology
[00:22:38.880 --> 00:22:40.880]  所以其實我們今天怎樣去看
[00:22:40.880 --> 00:22:42.880]  福音究竟是甚麼
[00:22:42.880 --> 00:22:44.880]  我們怎樣去回應
[00:22:44.880 --> 00:22:46.880]  究竟是甚麼
[00:22:46.880 --> 00:22:48.880]  我們怎樣去活出福音
[00:22:48.880 --> 00:22:50.880]  是messiology的內容
[00:22:50.880 --> 00:22:53.880]  是影響我們怎樣成為一個教會
[00:22:53.880 --> 00:22:56.880]  如果我們今天看教會
[00:22:56.880 --> 00:22:58.880]  只是一個shopping mall
[00:22:58.880 --> 00:23:02.880]  一個consumer聚集的地方
[00:23:02.880 --> 00:23:04.880]  我們出來的messiology出了問題
[00:23:04.880 --> 00:23:06.880]  而同時我們的神學都出了問題
[00:23:06.880 --> 00:23:08.880]  究竟我們信的一個甚麼神
[00:23:08.880 --> 00:23:10.880]  所以我們今天怎樣活出
[00:23:10.880 --> 00:23:12.880]  我們無論是國安法
[00:23:12.880 --> 00:23:14.880]  無論是其他社會的議題
[00:23:14.880 --> 00:23:16.880]  我們怎樣去回應
[00:23:16.880 --> 00:23:19.880]  我們怎樣去tackle
[00:23:19.880 --> 00:23:21.880]  用甚麼的立場
[00:23:21.880 --> 00:23:23.880]  其實反映著我們的教會
[00:23:23.880 --> 00:23:25.880]  會成為一間怎樣的教會
[00:23:25.880 --> 00:23:27.880]  更加是我們信的一個甚麼神
[00:23:27.880 --> 00:23:29.880]  我們的上帝究竟是一個怎樣的上帝
[00:23:29.880 --> 00:23:32.880]  所以那個是我在神學思想上
[00:23:32.880 --> 00:23:35.880]  去一路回應這些話題的時候
[00:23:35.880 --> 00:23:37.880]  我一路很緊張
[00:23:37.880 --> 00:23:40.880]  不只是我們要做到甚麼
[00:23:40.880 --> 00:23:42.880]  因為那個doing
[00:23:42.880 --> 00:23:44.880]  其實是define我們的being
[00:23:44.880 --> 00:23:45.880]  究竟是甚麼
[00:23:45.880 --> 00:23:48.880]  教會今天的being究竟是甚麼呢?
[00:23:48.880 --> 00:23:51.880]  所以那個反而是我緊張的一件事
[00:23:51.880 --> 00:23:53.880]  我覺得你剛才開頭說得不錯
[00:23:53.880 --> 00:23:55.880]  很多時候教會的招牌就是
[00:23:55.880 --> 00:23:57.880]  信耶穌得永生
[00:23:57.880 --> 00:23:58.880]  是
[00:23:58.880 --> 00:24:00.880]  由那裡開始我們已經有一個概念
[00:24:00.880 --> 00:24:03.880]  就是上帝就是來救我離開這裡
[00:24:03.880 --> 00:24:06.880]  而不是來這裡作王
[00:24:06.880 --> 00:24:09.880]  這個是完全是兩回事
[00:24:09.880 --> 00:24:12.880]  上帝要我們來這裡作王
[00:24:12.880 --> 00:24:14.880]  我們是代表祂在地上
[00:24:14.880 --> 00:24:16.880]  作光、作電、作見證
[00:24:16.880 --> 00:24:18.880]  還有去發聲
[00:24:18.880 --> 00:24:20.880]  變成我們傳福音給別人的時候
[00:24:20.880 --> 00:24:22.880]  就會是entail
[00:24:22.880 --> 00:24:24.880]  就是你走
[00:24:24.880 --> 00:24:26.880]  信了耶穌就走
[00:24:26.880 --> 00:24:30.880]  自然我們會遇見一些社會和政治的問題
[00:24:30.880 --> 00:24:32.880]  我們就覺得不需要談
[00:24:32.880 --> 00:24:33.880]  避
[00:24:33.880 --> 00:24:35.880]  避而不談
[00:24:35.880 --> 00:24:38.880]  我想因為這件事是我們不懂得做的事
[00:24:38.880 --> 00:24:41.880]  如果是我們耳熟能詳的事
[00:24:41.880 --> 00:24:43.880]  或者我們可以engage
[00:24:43.880 --> 00:24:44.880]  這個conversation
[00:24:44.880 --> 00:24:45.880]  但是在教會
[00:24:45.880 --> 00:24:47.880]  因為剛才說到我們環社會
[00:24:47.880 --> 00:24:50.880]  整個背景我們是不懂得怎樣去碰政治
[00:24:50.880 --> 00:24:52.880]  不懂得怎樣去面對這些議題
[00:24:52.880 --> 00:24:54.880]  在教會裏面從來不教
[00:24:54.880 --> 00:24:57.880]  又有些弟兄姊妹去從政
[00:24:57.880 --> 00:25:00.880]  教會都未必是一個很支持的姿態
[00:25:00.880 --> 00:25:03.880]  你怎樣去教弟兄姊妹
[00:25:03.880 --> 00:25:05.880]  我們要在世上做炎紅光
[00:25:05.880 --> 00:25:08.880]  但其實你又不要去equip他們
[00:25:08.880 --> 00:25:10.880]  甚麼真真正正在世上做炎紅光
[00:25:10.880 --> 00:25:12.880]  又不是教會裏面
[00:25:12.880 --> 00:25:14.880]  不只是送飯
[00:25:14.880 --> 00:25:16.880]  不只是關心盧叔
[00:25:16.880 --> 00:25:18.880]  我們是good stuff
[00:25:18.880 --> 00:25:20.880]  但你真的走入社會的時候
[00:25:20.880 --> 00:25:24.880]  為甚麼基本上是完全失去了他的發聲功能呢
[00:25:24.880 --> 00:25:27.880]  如果一定要拿出抗議牌
[00:25:27.880 --> 00:25:31.880]  而是面對制度的不公義
[00:25:31.880 --> 00:25:33.880]  社會的腐敗
[00:25:33.880 --> 00:25:34.880]  我們有沒有engage過
[00:25:34.880 --> 00:25:36.880]  有沒有去教導他們
[00:25:36.880 --> 00:25:38.880]  怎樣去分辨甚麼是真理
[00:25:38.880 --> 00:25:40.880]  怎樣行出真理呢
[00:25:40.880 --> 00:25:43.880]  或者怎樣去看一個帝國
[00:25:43.880 --> 00:25:44.880]  重返聖經
[00:25:44.880 --> 00:25:48.880]  特別是很多時候是不看的舊約裏面
[00:25:48.880 --> 00:25:51.880]  怎樣去活出一個信徒應有的生命
[00:25:51.880 --> 00:25:53.880]  我想這是一個很好的決策
[00:25:53.880 --> 00:25:54.880]  我們在這裏結束
[00:25:54.880 --> 00:25:58.880]  我們希望能夠引起大家去問天國觀
[00:25:58.880 --> 00:25:59.880]  神學
[00:25:59.880 --> 00:26:01.880]  怎樣成為一個地上的教會
[00:26:01.880 --> 00:26:03.880]  怎樣做宣教
[00:26:03.880 --> 00:26:08.880]  我們希望這件事不是單單是國安法我們要經
[00:26:08.880 --> 00:26:12.880]  而是引起我們對世界的關注
[00:26:12.880 --> 00:26:18.880]  多謝您收睇時局新聞,再會!

