
[00:00:00.000 --> 00:00:11.000]  各位大家好,我們今天很開心有四位加上我分享的人
[00:18:38.000 --> 00:18:39.000]  拿了美國的輝瑞
[00:18:39.000 --> 00:18:40.000]  有一個報告又說
[00:18:40.000 --> 00:18:42.000]  有些什麼厲害的副作用
[00:18:42.000 --> 00:18:44.000]  其實那份報告也不是這麼說的
[00:18:44.000 --> 00:18:47.000]  我覺得你有什麼立場都不要緊
[00:18:47.000 --> 00:18:51.000]  醫生其實很著重的
[00:18:51.000 --> 00:18:52.000]  就是病人自決
[00:18:52.000 --> 00:18:54.000]  所以你喜不喜歡打針
[00:18:54.000 --> 00:18:55.000]  那些沒問題的
[00:18:55.000 --> 00:18:57.000]  因為起碼在北美
[00:18:57.000 --> 00:19:00.000]  說病人自決是很重要的
[00:19:00.000 --> 00:19:01.000]  醫生不可以監病人做事
[00:19:01.000 --> 00:19:03.000]  但是你不可以拿那些
[00:19:03.000 --> 00:19:05.000]  那份報告明明不是這麼說的
[00:19:05.000 --> 00:19:07.000]  你不可以硬要冤枉的
[00:19:07.000 --> 00:19:09.000]  我經常都覺得
[00:19:09.000 --> 00:19:12.000]  我尊重每一個人的立場
[00:19:12.000 --> 00:19:15.000]  無論你相信什麼都好
[00:19:15.000 --> 00:19:17.000]  或者你接受哪一個理論都好
[00:19:17.000 --> 00:19:20.000]  只要你不要硬要亂來
[00:19:20.000 --> 00:19:22.000]  你講開一點
[00:19:22.000 --> 00:19:24.000]  Dr. Gordon
[00:19:24.000 --> 00:19:25.000]  我那時候想過
[00:19:25.000 --> 00:19:27.000]  疫苗有一個很大的爭論的時候
[00:19:27.000 --> 00:19:29.000]  我想過叫你來我教會那裡
[00:19:29.000 --> 00:19:30.000]  講一下講座
[00:19:30.000 --> 00:19:34.000]  評析一下一些混亂的意見
[00:19:34.000 --> 00:19:37.000]  那就主意現在就沒事了
[00:19:37.000 --> 00:19:40.000]  還有另外一件事
[00:19:40.000 --> 00:19:41.000]  我剛才留意網路文化
[00:19:41.000 --> 00:19:43.000]  我不知道大家有沒有留意
[00:19:43.000 --> 00:19:45.000]  我留意到一件事
[00:19:45.000 --> 00:19:48.000]  其實在這段日子的時候
[00:19:48.000 --> 00:19:50.000]  我們都有些網路
[00:19:50.000 --> 00:19:53.000]  突然間靜了
[00:19:53.000 --> 00:19:59.000]  我想尤其是在廣東話的網站
[00:19:59.000 --> 00:20:01.000]  我不講其他語文
[00:20:01.000 --> 00:20:02.000]  廣東話我們比較熟一點
[00:20:02.000 --> 00:20:03.000]  我也明白
[00:20:03.000 --> 00:20:06.000]  因為可能對某些網站
[00:20:06.000 --> 00:20:07.000]  或者有些情況
[00:20:07.000 --> 00:20:08.000]  其實都很大壓力
[00:20:08.000 --> 00:20:10.000]  所以變成我留意到
[00:20:10.000 --> 00:20:14.000]  以前有些網站是很活躍的
[00:20:14.000 --> 00:20:19.000]  或者一些言論是平時以前見到的
[00:20:19.000 --> 00:20:24.000]  但近兩年就好像消聲匿跡
[00:20:24.000 --> 00:20:25.000]  或者是沒有了聲音
[00:20:25.000 --> 00:20:26.000]  我會看到
[00:20:26.000 --> 00:20:31.000]  這個也是很明顯
[00:20:31.000 --> 00:20:34.000]  是有一個政治的影響
[00:20:34.000 --> 00:20:36.000]  我也會覺得
[00:20:36.000 --> 00:20:38.000]  雖然我自己搞這個頻道
[00:20:38.000 --> 00:20:40.000]  不傾向講太多這些
[00:20:40.000 --> 00:20:43.000]  也很容易被人標籤了
[00:20:43.000 --> 00:20:44.000]  我也要小心
[00:20:44.000 --> 00:20:47.000]  但是有些是事實
[00:20:47.000 --> 00:20:51.000]  很明顯這兩年是因為某些原因
[00:20:51.000 --> 00:20:54.000]  很多人會自我審查
[00:20:54.000 --> 00:20:56.000]  或者暫時不發聲
[00:20:56.000 --> 00:21:00.000]  所以百川一完結
[00:21:00.000 --> 00:21:02.000]  很多人都會覺得
[00:21:02.000 --> 00:21:04.000]  連百川都沒有了
[00:21:04.000 --> 00:21:06.000]  這是一個很可惜的事
[00:21:06.000 --> 00:21:10.000]  其實在網上文化
[00:21:10.000 --> 00:21:14.000]  空間可能在某些地區
[00:21:14.000 --> 00:21:16.000]  已經少了
[00:21:16.000 --> 00:21:20.000]  而且人們又沒有禮貌
[00:21:20.000 --> 00:21:23.000]  一種風氣就是亂說話
[00:21:23.000 --> 00:21:25.000]  而且很容易相信假新聞
[00:21:25.000 --> 00:21:28.000]  尤其是令人氣憤的基督徒
[00:21:28.000 --> 00:21:29.000]  我想你們北美也很多
[00:21:29.000 --> 00:21:31.000]  我們澳洲也是
[00:21:31.000 --> 00:21:32.000]  基督徒領袖
[00:21:32.000 --> 00:21:34.000]  是的
[00:21:34.000 --> 00:21:36.000]  領袖才會令人氣憤
[00:21:36.000 --> 00:21:39.000]  又相信假新聞又傳假新聞
[00:21:39.000 --> 00:21:42.000]  沒有分析任何東西
[00:21:42.000 --> 00:21:44.000]  令我們都覺得很困難
[00:21:44.000 --> 00:21:46.000]  所以我想醞釀
[00:21:46.000 --> 00:21:48.000]  回到主題
[00:21:48.000 --> 00:21:50.000]  百川結束了
[00:21:50.000 --> 00:21:52.000]  但是我們醞釀到現在
[00:21:52.000 --> 00:21:54.000]  去做港通之谷
[00:21:54.000 --> 00:21:56.000]  可能真的有一個需要
[00:21:56.000 --> 00:21:58.000]  或者我們有些
[00:21:58.000 --> 00:22:00.000]  可不可以說抱負
[00:22:00.000 --> 00:22:02.000]  哈哈哈哈 這樣啦

