
[00:00:00.000 --> 00:00:02.360]  來到九日網上第十八講
[00:20:41.000 --> 00:20:44.000]  處理手法令人有一種感覺
[00:20:44.000 --> 00:20:46.000]  就是一種優越感
[00:20:46.000 --> 00:20:47.000]  高高在上
[00:20:47.000 --> 00:20:51.000]  不需要理會其他人的看法
[00:20:51.000 --> 00:20:56.000]  原本子女覺得他們這間教會是很好的
[00:20:56.000 --> 00:21:00.000]  但因為爆出了一連串的醜聞
[00:21:00.000 --> 00:21:04.000]  我的子女和他們本身有的朋友
[00:21:04.000 --> 00:21:08.000]  都不願意去這個教會
[00:21:08.000 --> 00:21:12.000]  一種高高在上 優越感的危機
[00:21:12.000 --> 00:21:15.000]  這些是上帝要去管教我們
[00:21:15.000 --> 00:21:17.000]  上帝要去提醒
[00:21:17.000 --> 00:21:18.000]  當頭棒喝
[00:21:18.000 --> 00:21:22.000]  告訴我們我們緣末有可跨
[00:21:22.000 --> 00:21:23.000]  你有沒有想過
[00:21:23.000 --> 00:21:25.000]  人海當中
[00:21:25.000 --> 00:21:27.000]  為什麼上帝的恩典
[00:21:27.000 --> 00:21:31.000]  偏偏臨到我和你
[00:21:31.000 --> 00:21:33.000]  不是因為我們完美光鮮
[00:21:33.000 --> 00:21:37.000]  是因為上帝的恩典
[00:21:37.000 --> 00:21:51.000]  以色列的族長
[00:21:51.000 --> 00:21:54.000]  他的故事 他的刻畫
[00:21:54.000 --> 00:21:58.000]  都說到他們脆弱 失敗
[00:21:58.000 --> 00:22:01.000]  偶爾會有信心的一刻
[00:22:01.000 --> 00:22:05.000]  但大致上 從頭到尾
[00:22:05.000 --> 00:22:08.000]  都說到上帝揀選的這一班
[00:22:08.000 --> 00:22:11.000]  是有血有肉的人
[00:22:11.000 --> 00:22:16.000]  神居然去揀選一班破碎的人
[00:22:16.000 --> 00:22:19.000]  來和他同工
[00:22:19.000 --> 00:22:22.000]  成就他自己的工作
[00:22:22.000 --> 00:22:26.000]  這才是最震驚的地方
[00:22:26.000 --> 00:22:30.000]  不是叫我們更謙卑地回應
[00:22:30.000 --> 00:22:33.000]  去侍奉我們的主
[00:22:33.000 --> 00:22:37.000]  而是更謙卑地鼓勵我們
[00:22:37.000 --> 00:22:41.000]  以致我們更加願意被上帝使用
[00:22:41.000 --> 00:22:45.000]  如果神能夠藉著阿布拉罕
[00:22:45.000 --> 00:22:48.000]  以撒瓦國這些罪人
[00:22:48.000 --> 00:22:51.000]  不要想到這些父親
[00:22:51.000 --> 00:22:53.000]  任何英雄
[00:22:53.000 --> 00:22:56.000]  他們都是破碎 和你和我一樣
[00:22:56.000 --> 00:22:58.000]  神能夠去用他們
[00:22:58.000 --> 00:23:01.000]  豈不是能夠用你和我
[00:23:01.000 --> 00:23:04.000]  在恩典揀選出來
[00:23:04.000 --> 00:23:08.000]  叫你和我沒有任何東西可以誇口
[00:23:08.000 --> 00:23:10.000]  誇的不是自己
[00:23:10.000 --> 00:23:13.000]  而是誇十字架 耶穌基督的恩典
[00:23:13.000 --> 00:23:15.000]  要誇口的 誇耀的
[00:23:15.000 --> 00:23:19.000]  是耶穌基督十字架的救恩
[00:23:19.000 --> 00:23:21.000]  是祂自己的名字
[00:23:21.000 --> 00:23:23.000]  在萬國當中
[00:23:23.000 --> 00:23:26.000]  能夠被上帝恩典揀選
[00:23:26.000 --> 00:23:29.000]  被上帝使用
[00:23:29.000 --> 00:23:31.000]  有機會認識上帝
[00:23:31.000 --> 00:23:34.000]  有機會去作上帝的工作
[00:23:34.000 --> 00:23:37.000]  這是何等大的恩惠
[00:23:37.000 --> 00:23:42.000]  你和我願不願意在上帝的恩典中
[00:23:42.000 --> 00:23:43.000]  向上帝說話
[00:23:43.000 --> 00:23:47.000]  求你謙卑我們 使用我們
[00:23:47.000 --> 00:23:49.000]  我們偶爾會跌碰
[00:23:49.000 --> 00:23:53.000]  但是我們真的願意用這樣的心
[00:23:53.000 --> 00:23:56.000]  去回應上帝
[00:23:56.000 --> 00:24:01.000]  說回魷魚遊戲的評論員
[00:24:01.000 --> 00:24:04.000]  他是一個年青的台灣人
[00:24:04.000 --> 00:24:07.000]  這個人原來本身也是基督徒
[00:24:07.000 --> 00:24:10.000]  他在一個基督徒家庭中長大
[00:24:10.000 --> 00:24:14.000]  他接受一個報章訪問他的時候
[00:24:14.000 --> 00:24:16.000]  他亦提出
[00:24:16.000 --> 00:24:19.000]  沒錯 有很多這些醜聞
[00:24:19.000 --> 00:24:22.000]  但他不能夠去否認
[00:24:22.000 --> 00:24:25.000]  就是在他成長的過程中
[00:24:25.000 --> 00:24:29.000]  有很多真心來侍奉神
[00:24:29.000 --> 00:24:32.000]  真的能夠活出基督生命
[00:24:32.000 --> 00:24:34.000]  在背後默默服侍
[00:24:34.000 --> 00:24:37.000]  不會講求名氣
[00:24:37.000 --> 00:24:40.000]  關注到成就的這班人
[00:24:40.000 --> 00:24:41.000]  是最影響到他
[00:24:41.000 --> 00:24:43.000]  影響到他在信仰當中
[00:24:43.000 --> 00:24:45.000]  縱使看到有很多破碎
[00:24:45.000 --> 00:24:48.000]  有很多令他跌眼鏡的事情
[00:24:48.000 --> 00:24:50.000]  但鼓勵他繼續向前
[00:24:50.000 --> 00:24:53.000]  繼續侍奉主
[00:24:53.000 --> 00:24:55.000]  你猜一下這個評論員
[00:24:55.000 --> 00:24:56.000]  這位年青人
[00:24:56.000 --> 00:25:02.000]  在他身邊對他有正面影響的基督徒
[00:25:02.000 --> 00:25:05.000]  第一個他會說誰呢
[00:25:05.000 --> 00:25:07.000]  就是說他父母
[00:25:07.000 --> 00:25:09.000]  原來在他身上
[00:25:09.000 --> 00:25:13.000]  父母 基督徒的父母
[00:25:13.000 --> 00:25:16.000]  對他最大的影響
[00:25:16.000 --> 00:25:18.000]  因為他的父母是宣教士
[00:25:18.000 --> 00:25:20.000]  默默在背後工作
[00:25:20.000 --> 00:25:22.000]  憑信心跟隨神
[00:25:22.000 --> 00:25:24.000]  縱使有很多難處
[00:25:24.000 --> 00:25:25.000]  很多困境
[00:25:25.000 --> 00:25:27.000]  但他願意依靠上帝的恩典
[00:25:27.000 --> 00:25:29.000]  活出基督的榜樣
[00:25:29.000 --> 00:25:31.000]  活出基督的生命
[00:25:31.000 --> 00:25:34.000]  就是這樣對他從小到大
[00:25:34.000 --> 00:25:37.000]  有一個很大的正面影響
[00:25:37.000 --> 00:25:40.000]  你和我應該是怎樣
[00:25:40.000 --> 00:25:42.000]  被上帝揀選
[00:25:42.000 --> 00:25:45.000]  畏著實行上帝的使命
[00:25:45.000 --> 00:25:47.000]  被上帝揀選
[00:25:47.000 --> 00:25:51.000]  是完全因為他的慈愛
[00:25:51.000 --> 00:25:53.000]  求主幫助我們
[00:25:53.000 --> 00:25:55.000]  以感恩 謙卑
[00:25:55.000 --> 00:25:58.000]  來回應神自己的揀選
[00:25:58.000 --> 00:26:00.000]  被上帝所用
[00:26:00.000 --> 00:26:02.000]  我們低頭祈禱
[00:26:02.000 --> 00:26:05.000]  主我們求祢提醒我們
[00:26:05.000 --> 00:26:08.000]  我們實在是完完全全破碎的
[00:26:08.000 --> 00:26:10.000]  我們沒有可掛
[00:26:10.000 --> 00:26:14.000]  我們是一群完完全全墮落的罪人
[00:26:14.000 --> 00:26:17.000]  居然蒙你自己的恩典揀選
[00:26:17.000 --> 00:26:19.000]  我們感謝祢
[00:26:19.000 --> 00:26:21.000]  感謝祢對我們的愛
[00:26:21.000 --> 00:26:24.000]  感謝十字架耶穌基督的救恩
[00:26:24.000 --> 00:26:26.000]  求祢謙卑我們
[00:26:26.000 --> 00:26:28.000]  讓我們能夠被祢所使用
[00:26:28.000 --> 00:26:30.000]  去到和祢同工
[00:26:30.000 --> 00:26:33.000]  去到履行祢給我們的使命
[00:26:33.000 --> 00:26:35.000]  叫萬國能夠得福
[00:26:35.000 --> 00:26:39.000]  讓我們的生命默默地來侍奉
[00:26:39.000 --> 00:26:40.000]  去到跟隨祢的時候
[00:26:40.000 --> 00:26:42.000]  活出基督的生命
[00:26:42.000 --> 00:26:46.000]  以致更多人欣賞我們的生命
[00:26:46.000 --> 00:26:48.000]  所垮口的不是我們
[00:26:48.000 --> 00:26:50.000]  有什麼好處
[00:26:50.000 --> 00:26:53.000]  而是神祢自己救恩的偉大
[00:26:53.000 --> 00:26:55.000]  祈禱奉主名禱

