
[00:00:00.000 --> 00:00:04.600]  咁今日嘅講到呢中英中英文堂呢都係Mark Sir嘅
[00:17:54.800 --> 00:17:56.800]  到底為什麼會這樣發生
[00:17:56.800 --> 00:17:58.800]  好像大家不是很預備好
[00:17:58.800 --> 00:18:00.800]  當時的猶太人
[00:18:00.800 --> 00:18:02.800]  他們是相信身體復活
[00:18:02.800 --> 00:18:04.800]  大部分的猶太人
[00:18:04.800 --> 00:18:06.800]  除了殺到國人之外
[00:18:06.800 --> 00:18:08.800]  法利錯人等等
[00:18:08.800 --> 00:18:10.800]  他們相信有身體復活
[00:18:10.800 --> 00:18:12.800]  他們相信
[00:18:12.800 --> 00:18:14.800]  但身體的復活
[00:18:14.800 --> 00:18:16.800]  是何時會發生呢?
[00:18:16.800 --> 00:18:18.800]  在當時猶太人的神學裡面
[00:18:18.800 --> 00:18:20.800]  就是將來的
[00:18:20.800 --> 00:18:22.800]  那個所謂末世
[00:18:22.800 --> 00:18:24.800]  末日的時候
[00:18:24.800 --> 00:18:26.800]  那個所謂Eschaton
[00:18:26.800 --> 00:18:28.800]  最終最後一天的時候
[00:18:28.800 --> 00:18:30.800]  才會發生
[00:18:30.800 --> 00:18:32.800]  所以他們就沒有想過
[00:18:32.800 --> 00:18:34.800]  突然間中間會有第一個人
[00:18:34.800 --> 00:18:36.800]  耶穌基督
[00:18:36.800 --> 00:18:38.800]  救世主 Messiah
[00:18:38.800 --> 00:18:40.800]  會先復活
[00:18:40.800 --> 00:18:42.800]  然後他的復活會帶來其他人的復活
[00:18:42.800 --> 00:18:44.800]  所以大家不是很
[00:18:44.800 --> 00:18:46.800]  明白
[00:18:46.800 --> 00:18:48.800]  不是很準備好
[00:18:48.800 --> 00:18:50.800]  我相信你看
[00:18:50.800 --> 00:18:52.800]  復節的記載都是一樣
[00:18:52.800 --> 00:18:54.800]  這個也是一個如實的報道
[00:18:54.800 --> 00:18:56.800]  不是說先前
[00:18:56.800 --> 00:18:58.800]  到第七天的早上
[00:18:58.800 --> 00:19:00.800]  我們記得
[00:19:00.800 --> 00:19:02.800]  星期五他剛死
[00:19:02.800 --> 00:19:04.800]  但之前拉比說過
[00:19:04.800 --> 00:19:06.800]  第三天復活我們在等
[00:19:06.800 --> 00:19:08.800]  我們在等待交定鬧鐘
[00:19:08.800 --> 00:19:10.800]  我們知道是復活了
[00:19:10.800 --> 00:19:12.800]  其實大家都好像
[00:19:12.800 --> 00:19:14.800]  不是很聚財
[00:19:14.800 --> 00:19:16.800]  因為
[00:19:16.800 --> 00:19:18.800]  怎會有這樣的發生
[00:19:18.800 --> 00:19:20.800]  是很驚訝的
[00:19:20.800 --> 00:19:22.800]  我記得小朋友小的時候
[00:19:22.800 --> 00:19:24.800]  他們有時候上學
[00:19:24.800 --> 00:19:26.800]  有些Pajamas Day
[00:19:26.800 --> 00:19:28.800]  小朋友有嗎?
[00:19:28.800 --> 00:19:30.800]  穿睡衣上學
[00:19:30.800 --> 00:19:32.800]  我第一次接觸的時候
[00:19:32.800 --> 00:19:34.800]  奇奇怪怪
[00:19:34.800 --> 00:19:36.800]  為何會穿睡衣上學
[00:19:36.800 --> 00:19:38.800]  原來整間學校
[00:19:38.800 --> 00:19:40.800]  由大到小都是穿睡衣上學
[00:19:40.800 --> 00:19:42.800]  他們就很開心
[00:19:42.800 --> 00:19:44.800]  因為他們不需要
[00:19:44.800 --> 00:19:46.800]  怎樣
[00:19:46.800 --> 00:19:48.800]  裝漂亮
[00:19:48.800 --> 00:19:50.800]  他們就拿著毛公仔
[00:19:50.800 --> 00:19:52.800]  然後就上學
[00:19:52.800 --> 00:19:54.800]  有些這樣的事
[00:19:54.800 --> 00:19:58.800]  你想想復活的主日
[00:19:58.800 --> 00:20:00.800]  清晨的時候
[00:20:00.800 --> 00:20:02.800]  其實有少少像Pajamas Day
[00:20:02.800 --> 00:20:04.800]  你想想
[00:20:04.800 --> 00:20:06.800]  早上六點鐘
[00:20:06.800 --> 00:20:08.800]  太陽剛剛升起的時候
[00:20:08.800 --> 00:20:10.800]  剛日出的時候
[00:20:10.800 --> 00:20:12.800]  你在哪?
[00:20:12.800 --> 00:20:14.800]  在床上嗎?
[00:20:14.800 --> 00:20:16.800]  還在睡覺?
[00:20:16.800 --> 00:20:18.800]  突然間
[00:20:18.800 --> 00:20:20.800]  你聽到有人敲門
[00:20:20.800 --> 00:20:22.800]  突然間有人敲門
[00:20:22.800 --> 00:20:24.800]  很大聲的在門口跟你說
[00:20:24.800 --> 00:20:26.800]  This is Joe
[00:20:26.800 --> 00:20:28.800]  Open the door
[00:20:28.800 --> 00:20:30.800]  Joe Biden
[00:20:30.800 --> 00:20:32.800]  Joe Biden
[00:20:32.800 --> 00:20:36.800]  Joe Biden
[00:20:36.800 --> 00:20:38.800]  美國的總統
[00:20:38.800 --> 00:20:40.800]  突然間六點鐘
[00:20:40.800 --> 00:20:42.800]  都未夠
[00:20:42.800 --> 00:20:44.800]  他就來探訪你
[00:20:44.800 --> 00:20:46.800]  I got coffee and donut
[00:20:46.800 --> 00:20:48.800]  Open the door
[00:20:48.800 --> 00:20:50.800]  然後你會怎樣做?
[00:20:50.800 --> 00:20:52.800]  你會有什麼反應?
[00:20:52.800 --> 00:20:54.800]  你會叫他過主?
[00:20:58.800 --> 00:21:00.800]  你立即叫他擦牙
[00:21:00.800 --> 00:21:02.800]  洗臉
[00:21:02.800 --> 00:21:04.800]  擦眼屎
[00:21:04.800 --> 00:21:06.800]  穿著睡衣
[00:21:06.800 --> 00:21:08.800]  然後就想開門
[00:21:08.800 --> 00:21:10.800]  就是一種這樣的情況
[00:21:10.800 --> 00:21:12.800]  你不是很準備好
[00:21:12.800 --> 00:21:14.800]  突然間這樣發生
[00:21:14.800 --> 00:21:16.800]  耶穌基督的復活
[00:21:16.800 --> 00:21:18.800]  那天的清晨
[00:21:18.800 --> 00:21:20.800]  就是這樣的情況
[00:21:20.800 --> 00:21:24.800]  不預期的
[00:21:24.800 --> 00:21:26.800]  但卻這樣發生
[00:21:26.800 --> 00:21:28.800]  跟我們神學的預期
[00:21:28.800 --> 00:21:30.800]  都不同
[00:21:30.800 --> 00:21:32.800]  因為我們說最後一天才會發生
[00:21:32.800 --> 00:21:34.800]  為什麼突然間這個時候發生
[00:21:34.800 --> 00:21:36.800]  這個就正是新約
[00:21:36.800 --> 00:21:38.800]  開始要去到
[00:21:38.800 --> 00:21:40.800]  處理的一個問題
[00:21:40.800 --> 00:21:42.800]  就是耶穌第一個
[00:21:42.800 --> 00:21:44.800]  從身體復活的
[00:21:44.800 --> 00:21:46.800]  以至將來
[00:21:46.800 --> 00:21:48.800]  所有人身體復活的一個證據
[00:21:48.800 --> 00:21:50.800]  一個保證
[00:21:50.800 --> 00:21:52.800]  新約裡面有不同的字眼
[00:21:52.800 --> 00:21:54.800]  來形容這件事
[00:21:54.800 --> 00:21:56.800]  叫做first fruit
[00:21:56.800 --> 00:21:58.800]  就是說一個
[00:21:58.800 --> 00:22:00.800]  初熟之果
[00:22:00.800 --> 00:22:02.800]  耕種的時候
[00:22:02.800 --> 00:22:04.800]  第一批的收成
[00:22:04.800 --> 00:22:06.800]  或者出來的土產
[00:22:06.800 --> 00:22:08.800]  就是保證你將來整塊田
[00:22:08.800 --> 00:22:10.800]  就會有土產
[00:22:10.800 --> 00:22:12.800]  耶穌基督復活
[00:22:12.800 --> 00:22:14.800]  為什麼像初熟之果
[00:22:14.800 --> 00:22:16.800]  就是第一批的成果
[00:22:16.800 --> 00:22:18.800]  是保證和保證
[00:22:18.800 --> 00:22:20.800]  將來的成果
[00:22:20.800 --> 00:22:22.800]  這個救世主
[00:22:22.800 --> 00:22:24.800]  大家記錯了
[00:22:24.800 --> 00:22:26.800]  打敗了死亡
[00:22:26.800 --> 00:22:28.800]  打敗了罪惡和邪惡
[00:22:28.800 --> 00:22:30.800]  打敗了撒旦
[00:22:30.800 --> 00:22:32.800]  他是保證將來
[00:22:32.800 --> 00:22:34.800]  一定會得勝的
[00:22:34.800 --> 00:22:36.800]  原來上帝
[00:22:36.800 --> 00:22:38.800]  要做的事
[00:22:38.800 --> 00:22:40.800]  不只是單單十字架上的兒子
[00:22:40.800 --> 00:22:42.800]  為我們死為我們復活
[00:22:42.800 --> 00:22:44.800]  為我們犧牲這麼簡單
[00:22:44.800 --> 00:22:46.800]  原來上帝一直以來想做的事
[00:22:46.800 --> 00:22:48.800]  就是想新天新地
[00:22:48.800 --> 00:22:50.800]  能夠駕臨到我們中間
[00:22:50.800 --> 00:22:52.800]  就像《司徒文》裏面的祈禱一樣
[00:22:52.800 --> 00:22:54.800]  我們在天上的父
[00:22:54.800 --> 00:22:56.800]  願人都尊你名為聖
[00:22:56.800 --> 00:22:58.800]  願你的國降臨
[00:22:58.800 --> 00:23:00.800]  願你子兒行在地上
[00:23:00.800 --> 00:23:02.800]  如同行在天上
[00:23:02.800 --> 00:23:04.800]  如果你是熟悉聖經的話
[00:23:04.800 --> 00:23:06.800]  其實也不需要太熟悉
[00:23:06.800 --> 00:23:08.800]  你只是看四章的聖經就夠了
[00:23:08.800 --> 00:23:10.800]  《創世紀》一二章
[00:23:10.800 --> 00:23:14.800]  上帝原本的創造
[00:23:14.800 --> 00:23:16.800]  聖經最後那兩章
[00:23:16.800 --> 00:23:18.800]  啟示錄二十一、二十二章
[00:23:18.800 --> 00:23:20.800]  上帝最後的創造
[00:23:20.800 --> 00:23:22.800]  新的創造
[00:23:22.800 --> 00:23:24.800]  新的新天新地
[00:23:24.800 --> 00:23:26.800]  是何時會到
[00:23:26.800 --> 00:23:28.800]  猶太人就覺得將來一定會到
[00:23:28.800 --> 00:23:30.800]  但怎知耶穌突然復活的時候
[00:23:30.800 --> 00:23:32.800]  從死裏復活
[00:23:32.800 --> 00:23:34.800]  就保證將來
[00:23:34.800 --> 00:23:36.800]  新天新地就會駕臨
[00:23:36.800 --> 00:23:38.800]  並且現在已經到了
[00:23:38.800 --> 00:23:40.800]  所以如果你這樣看的時候
[00:23:40.800 --> 00:23:42.800]  確實第二個point就是
[00:23:42.800 --> 00:23:44.800]  不單止那個技術
[00:23:44.800 --> 00:23:46.800]  是有歷史的時間
[00:23:46.800 --> 00:23:48.800]  技術是有歷史的寫實
[00:23:48.800 --> 00:23:52.800]  復活的主人
[00:23:52.800 --> 00:23:54.800]  也是一個新的一章開始
[00:23:54.800 --> 00:23:56.800]  新的創造開始
[00:23:56.800 --> 00:23:58.800]  那個新的創造將來
[00:23:58.800 --> 00:24:00.800]  會完完全全來到
[00:24:00.800 --> 00:24:02.800]  但現在已經展開了
[00:24:02.800 --> 00:24:04.800]  在哪裏展開? 在耶穌基督的復活裏面
[00:24:04.800 --> 00:24:06.800]  展開了
[00:24:06.800 --> 00:24:10.800]  所以整班新約的教會
[00:24:10.800 --> 00:24:12.800]  所有的信徒
[00:24:12.800 --> 00:24:14.800]  他們就快點去處理一下
[00:24:14.800 --> 00:24:16.800]  猶太人耶穌基督
[00:24:16.800 --> 00:24:18.800]  要在我們身上 要在這個世界裏面做些甚麼
[00:24:18.800 --> 00:24:20.800]  原來整個的
[00:24:20.800 --> 00:24:22.800]  聖經裏面告訴我們
[00:24:22.800 --> 00:24:24.800]  是一個創造
[00:24:24.800 --> 00:24:26.800]  和一個新的創造
[00:24:26.800 --> 00:24:28.800]  一個大的故事
[00:24:28.800 --> 00:24:30.800]  上帝曾經創造過
[00:24:30.800 --> 00:24:32.800]  那個原本美好的創造
[00:24:32.800 --> 00:24:34.800]  今日仍在 雖然是有罪惡
[00:24:34.800 --> 00:24:36.800]  有邪惡 去到天污了
[00:24:36.800 --> 00:24:38.800]  或者拆毀了 有很多東西扭曲了
[00:24:38.800 --> 00:24:40.800]  但仍然是美好的
[00:24:40.800 --> 00:24:42.800]  而且上帝不斷來到更新
[00:24:42.800 --> 00:24:44.800]  將來的新創造
[00:24:44.800 --> 00:24:46.800]  新天新地一定會來到
[00:24:46.800 --> 00:24:48.800]  你想想 最後最後那兩章
[00:24:48.800 --> 00:24:50.800]  那裏說到
[00:24:50.800 --> 00:24:52.800]  天堂會怎樣來
[00:24:52.800 --> 00:24:56.800]  天堂是從天降下來
[00:24:56.800 --> 00:24:58.800]  聖聖耶路撒冷
[00:24:58.800 --> 00:25:00.800]  Holy Jerusalem
[00:25:00.800 --> 00:25:02.800]  The New Jerusalem
[00:25:02.800 --> 00:25:04.800]  是會從天 Heaven 下來到地上
[00:25:04.800 --> 00:25:06.800]  天和地就合一
[00:25:06.800 --> 00:25:08.800]  上帝原本創造
[00:25:08.800 --> 00:25:10.800]  就有天和地
[00:25:10.800 --> 00:25:12.800]  一直去到最後
[00:25:12.800 --> 00:25:14.800]  ascension的時候 末日來到的時候
[00:25:14.800 --> 00:25:16.800]  最後一天來到的時候
[00:25:16.800 --> 00:25:18.800]  上帝所有的工作
[00:25:18.800 --> 00:25:20.800]  去救贖和創造的工作
[00:25:20.800 --> 00:25:22.800]  就會完結
[00:25:22.800 --> 00:25:24.800]  我們何時知道
[00:25:24.800 --> 00:25:26.800]  這件事是否會有保證 就是耶穌基督
[00:25:26.800 --> 00:25:28.800]  第一個從死裏復活
[00:25:28.800 --> 00:25:30.800]  來到去保證
[00:25:30.800 --> 00:25:32.800]  所以整個聖經是一個直線
[00:25:32.800 --> 00:25:34.800]  由開始原創
[00:25:34.800 --> 00:25:36.800]  到上帝新的創造
[00:25:36.800 --> 00:25:38.800]  就在耶穌基督
[00:25:38.800 --> 00:25:40.800]  的墳墓裏面
[00:25:40.800 --> 00:25:42.800]  去誕生出來
[00:25:42.800 --> 00:25:44.800]  由祂出墳墓那一天
[00:25:44.800 --> 00:25:46.800]  就展開了
[00:25:46.800 --> 00:25:48.800]  一個新的創造
[00:25:48.800 --> 00:25:50.800]  這個就是我們有的盼望
[00:25:50.800 --> 00:25:52.800]  為甚麼
[00:25:52.800 --> 00:25:54.800]  我們今天見到
[00:25:54.800 --> 00:25:56.800]  原本上帝創造的東西
[00:25:56.800 --> 00:25:58.800]  是扭曲的 但我們仍然可以讚美
[00:25:58.800 --> 00:26:00.800]  仍然可以敬拜 仍然可以跟隨耶穌基督
[00:26:00.800 --> 00:26:02.800]  仍然有力可以向前行
[00:26:02.800 --> 00:26:04.800]  原因就是知道
[00:26:04.800 --> 00:26:06.800]  大結局
[00:26:06.800 --> 00:26:08.800]  一定會臨到
[00:26:08.800 --> 00:26:10.800]  而那個大結局
[00:26:10.800 --> 00:26:12.800]  初常的大結局
[00:26:12.800 --> 00:26:14.800]  能夠讓我們見到
[00:26:14.800 --> 00:26:16.800]  get a glimpse
[00:26:16.800 --> 00:26:18.800]  就在耶穌基督的身體復活
[00:26:18.800 --> 00:26:20.800]  那個空墳墓裏面出來
[00:26:20.800 --> 00:26:22.800]  在我們中間有些比較老的信徒
[00:26:22.800 --> 00:26:24.800]  我們有時會想起
[00:26:24.800 --> 00:26:26.800]  一些舊的詩歌
[00:26:26.800 --> 00:26:28.800]  舊的聖詩
[00:26:28.800 --> 00:26:30.800]  我不知道你記不記得
[00:26:30.800 --> 00:26:32.800]  有一首詩歌叫做在花園裏
[00:26:32.800 --> 00:26:34.800]  in the garden
[00:26:34.800 --> 00:26:36.800]  那首歌講到
[00:26:36.800 --> 00:26:38.800]  人和神的契合
[00:26:38.800 --> 00:26:40.800]  是一首很好的詩歌
[00:26:40.800 --> 00:26:42.800]  那首歌如果你看看
[00:26:42.800 --> 00:26:44.800]  歌詞就講到
[00:26:44.800 --> 00:26:46.800]  他和耶穌在花園裏面
[00:26:46.800 --> 00:26:48.800]  能夠同行一起行
[00:26:48.800 --> 00:26:50.800]  幾乎像拍拖一樣
[00:26:50.800 --> 00:26:52.800]  在花園裏面
[00:26:52.800 --> 00:26:54.800]  去到同行 然後有鳥叫
[00:26:54.800 --> 00:26:56.800]  然後很美景
[00:26:56.800 --> 00:26:58.800]  跟上帝一個
[00:26:58.800 --> 00:27:00.800]  fellowship 一個關係
[00:27:00.800 --> 00:27:02.800]  一個很親近的關係
[00:27:02.800 --> 00:27:04.800]  我那時聽那首歌的時候
[00:27:04.800 --> 00:27:06.800]  我都發現
[00:27:06.800 --> 00:27:08.800]  如果只有那首歌
[00:27:08.800 --> 00:27:10.800]  是有點不妥的
[00:27:10.800 --> 00:27:12.800]  因為上帝的救贖
[00:27:12.800 --> 00:27:14.800]  不是要我們回到
[00:27:14.800 --> 00:27:16.800]  以前的伊甸園
[00:27:16.800 --> 00:27:18.800]  上帝的救贖
[00:27:18.800 --> 00:27:20.800]  是向前的
[00:27:20.800 --> 00:27:22.800]  是要我們去到將來
[00:27:22.800 --> 00:27:24.800]  新天與新地
[00:27:24.800 --> 00:27:28.800]  請你不要搞錯
[00:27:28.800 --> 00:27:30.800]  基督教信仰
[00:27:30.800 --> 00:27:32.800]  基督教信仰
[00:27:32.800 --> 00:27:34.800]  不是只叫我們靈魂得救
[00:27:34.800 --> 00:27:36.800]  然後這個身體
[00:27:36.800 --> 00:27:38.800]  一個血肉的身體
[00:27:38.800 --> 00:27:40.800]  是一個敗壞的身體
[00:27:40.800 --> 00:27:42.800]  好像一件衣服一樣
[00:27:42.800 --> 00:27:44.800]  我們就脫下
[00:27:44.800 --> 00:27:46.800]  然後我們上到天堂
[00:27:46.800 --> 00:27:48.800]  那裏就是我們最終極的天降
[00:27:48.800 --> 00:27:50.800]  基督教信仰
[00:27:50.800 --> 00:27:52.800]  不是停在那裏
[00:27:52.800 --> 00:27:54.800]  基督教信仰
[00:27:54.800 --> 00:27:56.800]  是講身體的救贖
[00:27:56.800 --> 00:27:58.800]  即是說這個物質的世界
[00:27:58.800 --> 00:28:00.800]  我們物質的身體
[00:28:00.800 --> 00:28:02.800]  是會被救贖
[00:28:02.800 --> 00:28:04.800]  這些在我們series之後
[00:28:04.800 --> 00:28:06.800]  我們仍然會講
[00:28:06.800 --> 00:28:08.800]  但我想講清楚
[00:28:08.800 --> 00:28:10.800]  就是剛才我講的那個大的故事
[00:28:10.800 --> 00:28:12.800]  就是天與地最後臨到的時候
[00:28:12.800 --> 00:28:14.800]  上帝的榮耀住在中間的時候
[00:28:14.800 --> 00:28:16.800]  那個是yet to come
[00:28:16.800 --> 00:28:20.800]  還未臨格的結局
[00:28:20.800 --> 00:28:22.800]  那個真真正正上帝整個的project
[00:28:22.800 --> 00:28:24.800]  在世界裏面要行的事
[00:28:24.800 --> 00:28:26.800]  就是要我們的身體
[00:28:26.800 --> 00:28:28.800]  都會救贖
[00:28:28.800 --> 00:28:30.800]  我們身體沒錯
[00:28:30.800 --> 00:28:32.800]  我們會敗壞
[00:28:32.800 --> 00:28:34.800]  我們每一日隨著年月歲月
[00:28:34.800 --> 00:28:36.800]  是不留人
[00:28:36.800 --> 00:28:38.800]  最近你知道我媽來了
[00:28:38.800 --> 00:28:40.800]  我媽剛來到
[00:28:40.800 --> 00:28:42.800]  她一落機第一句跟我說什麼
[00:28:42.800 --> 00:28:44.800]  她說Mark Chan你為什麼不染頭髮
[00:28:44.800 --> 00:28:48.800]  我一看鏡子
[00:28:48.800 --> 00:28:50.800]  我說不是啦
[00:28:50.800 --> 00:28:52.800]  不是真的這樣
[00:28:52.800 --> 00:28:54.800]  可能燈光的問題
[00:28:54.800 --> 00:28:56.800]  但我們是會扭壞
[00:28:56.800 --> 00:28:58.800]  我們會扭壞
[00:28:58.800 --> 00:29:02.800]  但上帝在神的兒子耶穌基督的復活裏面
[00:29:02.800 --> 00:29:06.800]  就告訴我們原來我這個會扭壞的身體
[00:29:06.800 --> 00:29:08.800]  不是脫了它丟了它
[00:29:08.800 --> 00:29:10.800]  而是上帝會更新
[00:29:10.800 --> 00:29:16.800]  將來一定會有身體的復活
[00:29:16.800 --> 00:29:18.800]  其實這個史道信經裏面
[00:29:18.800 --> 00:29:22.800]  史道信經是一個很有智慧的總結
[00:29:22.800 --> 00:29:26.800]  總結整個基督教信仰所有基礎的東西
[00:29:26.800 --> 00:29:28.800]  其中一條就是我信身體復活
[00:29:28.800 --> 00:29:30.800]  你有沒有留意
[00:29:30.800 --> 00:29:32.800]  我信身體復活
[00:29:32.800 --> 00:29:34.800]  不是一種幻象
[00:29:34.800 --> 00:29:37.800]  而是第一個復活的精神告訴我們
[00:29:37.800 --> 00:29:40.800]  原來真正目的地在將來
[00:29:40.800 --> 00:29:42.800]  我們的救贖在將來
[00:29:42.800 --> 00:29:46.800]  所以縱使今天這個身體會扭壞
[00:29:46.800 --> 00:29:48.800]  不怕
[00:29:48.800 --> 00:29:54.800]  因為將來這個取死的身體一定會在榮耀裏面復活
[00:29:54.800 --> 00:29:58.800]  小朋友小時候
[00:29:58.800 --> 00:30:00.800]  大家在我中間有些家長
[00:30:00.800 --> 00:30:02.800]  可能都有這樣的經歷
[00:30:02.800 --> 00:30:08.800]  就是你可能計劃一個很長很長的路程
[00:30:08.800 --> 00:30:10.800]  大家一家人上一輛車
[00:30:10.800 --> 00:30:12.800]  然後我們去一個很遠的地方
[00:30:12.800 --> 00:30:14.800]  比較遠的地方我們去玩
[00:30:14.800 --> 00:30:18.800]  打個比喻去迪士尼
[00:30:18.800 --> 00:30:20.800]  誰去迪士尼
[00:30:20.800 --> 00:30:22.800]  去科羅達
[00:30:22.800 --> 00:30:24.800]  科羅達那個比較大
[00:30:24.800 --> 00:30:26.800]  去科羅達要開多久車
[00:30:26.800 --> 00:30:28.800]  很多個小時車
[00:30:28.800 --> 00:30:31.800]  你去一個很長很長的路程
[00:30:31.800 --> 00:30:33.800]  然後你開車的時候
[00:30:33.800 --> 00:30:35.800]  因為小朋友小
[00:30:35.800 --> 00:30:38.800]  你就一定要讓他們有時候下車停一停
[00:30:38.800 --> 00:30:40.800]  他們要去廁所也好
[00:30:40.800 --> 00:30:42.800]  要去吃東西也好
[00:30:42.800 --> 00:30:44.800]  大人也要
[00:30:44.800 --> 00:30:46.800]  可能大人的需要更加大
[00:30:46.800 --> 00:30:48.800]  我們就停下來
[00:30:48.800 --> 00:30:50.800]  我們就停下來一個地方
[00:30:50.800 --> 00:30:52.800]  最方便停下來的是什麼
[00:30:52.800 --> 00:30:54.800]  麥當勞
[00:30:54.800 --> 00:30:56.800]  我們就在麥當勞買東西吃
[00:30:56.800 --> 00:30:58.800]  麥當勞很好
[00:30:58.800 --> 00:31:00.800]  麥當勞旁邊有廁所
[00:31:00.800 --> 00:31:02.800]  有一個所謂的playland
[00:31:02.800 --> 00:31:04.800]  那個遊樂場
[00:31:04.800 --> 00:31:06.800]  我們就在這裏買一點東西吃
[00:31:06.800 --> 00:31:08.800]  然後他們就去
[00:31:08.800 --> 00:31:10.800]  就去那些playland那裏玩
[00:31:10.800 --> 00:31:12.800]  他們玩到樂而忘返
[00:31:12.800 --> 00:31:14.800]  樂而忘返
[00:31:14.800 --> 00:31:16.800]  這裏真的很好玩
[00:31:16.800 --> 00:31:18.800]  叫他走的時候他不肯走
[00:31:18.800 --> 00:31:20.800]  然後你抓他走
[00:31:20.800 --> 00:31:22.800]  幾乎要abuse他
[00:31:22.800 --> 00:31:24.800]  你要扯他走然後他就哭了
[00:31:24.800 --> 00:31:26.800]  他不明白這是什麼
[00:31:26.800 --> 00:31:28.800]  他說這個是playland
[00:31:28.800 --> 00:31:32.800]  你還沒到迪士尼world
[00:31:32.800 --> 00:31:34.800]  你最終的目的地還沒到
[00:31:34.800 --> 00:31:36.800]  你就當這個就是你的目的地
[00:31:36.800 --> 00:31:38.800]  怎麼搞的
[00:31:38.800 --> 00:31:40.800]  你就想那些酒店關了那麼多次
[00:31:40.800 --> 00:31:42.800]  幹什麼
[00:31:42.800 --> 00:31:44.800]  你旁邊的playland已經玩夠了
[00:31:44.800 --> 00:31:46.800]  這個就是我們很多時候
[00:31:46.800 --> 00:31:48.800]  了解信仰的問題
[00:31:48.800 --> 00:31:50.800]  我們就好像小朋友一樣
[00:31:50.800 --> 00:31:52.800]  我們覺得這個是playland
[00:31:52.800 --> 00:31:54.800]  上帝在十字架上
[00:31:54.800 --> 00:31:56.800]  為我們成就的救恩使我們罪得赦免
[00:31:56.800 --> 00:31:58.800]  以致我們罪得赦免
[00:31:58.800 --> 00:32:00.800]  ok了我們靈魂得救就搞定了
[00:32:00.800 --> 00:32:02.800]  這個就是我們的playland
[00:32:02.800 --> 00:32:04.800]  但真正目的地
[00:32:04.800 --> 00:32:06.800]  是還沒到
[00:32:06.800 --> 00:32:08.800]  真正的escathon來到的時候
[00:32:08.800 --> 00:32:10.800]  我們更加會surprise
[00:32:10.800 --> 00:32:12.800]  我們更加會
[00:32:12.800 --> 00:32:14.800]  見到更大的榮耀
[00:32:14.800 --> 00:32:16.800]  因為我們不是純粹
[00:32:16.800 --> 00:32:18.800]  被上帝救贖
[00:32:18.800 --> 00:32:20.800]  而是我們靈魂上天堂
[00:32:20.800 --> 00:32:22.800]  然後我們飄來飄去就算了
[00:32:22.800 --> 00:32:24.800]  這個是希臘哲學
[00:32:24.800 --> 00:32:26.800]  這個敗壞的世界
[00:32:26.800 --> 00:32:28.800]  我們離開我們
[00:32:28.800 --> 00:32:30.800]  in fact大部分
[00:32:30.800 --> 00:32:32.800]  初期教會的異端
[00:32:32.800 --> 00:32:34.800]  都是在說這個
[00:32:34.800 --> 00:32:36.800]  這個物質的世界是邪惡的
[00:32:36.800 --> 00:32:38.800]  扭曲的
[00:32:38.800 --> 00:32:40.800]  我們這個身體是邪惡的扭曲的
[00:32:40.800 --> 00:32:42.800]  沒有用的
[00:32:42.800 --> 00:32:44.800]  甚至今天所有的意識形態
[00:32:44.800 --> 00:32:46.800]  都很多時候是初期教會的翻炒
[00:32:46.800 --> 00:32:48.800]  是不是
[00:32:48.800 --> 00:32:50.800]  這個身體是取死的身體
[00:32:50.800 --> 00:32:52.800]  有什麼意思
[00:32:52.800 --> 00:32:54.800]  我們怎樣去define它
[00:32:54.800 --> 00:32:56.800]  叫它gender也好
[00:32:56.800 --> 00:32:58.800]  什麼的定義也好
[00:32:58.800 --> 00:33:00.800]  其實不重要的
[00:33:00.800 --> 00:33:02.800]  因為這個身體沒有用
[00:33:02.800 --> 00:33:04.800]  是不是
[00:33:04.800 --> 00:33:06.800]  No 上帝說
[00:33:06.800 --> 00:33:08.800]  他原本創造的東西
[00:33:08.800 --> 00:33:10.800]  他會再recreate
[00:33:10.800 --> 00:33:12.800]  在耶穌基督的復活裏面
[00:33:12.800 --> 00:33:14.800]  那個新的
[00:33:14.800 --> 00:33:16.800]  新天新地
[00:33:16.800 --> 00:33:18.800]  is yet to come
[00:33:18.800 --> 00:33:20.800]  and it will come
[00:33:20.800 --> 00:33:22.800]  第一個復活的主人
[00:33:22.800 --> 00:33:24.800]  是一件這麼大的事
[00:33:24.800 --> 00:33:26.800]  所以為什麼新約的教會
[00:33:26.800 --> 00:33:30.800]  見到一件這麼大的事的時候
[00:33:30.800 --> 00:33:32.800]  連他敬拜的那一天都轉了
[00:33:32.800 --> 00:33:36.800]  本身是猶太人基督徒的傳統
[00:33:36.800 --> 00:33:38.800]  就是18那一天
[00:33:38.800 --> 00:33:40.800]  第七天
[00:33:40.800 --> 00:33:42.800]  七天裏面的第七天
[00:33:42.800 --> 00:33:48.800]  但現在轉了一個禮拜的頭一天
[00:33:48.800 --> 00:33:50.800]  七天的第一天
[00:33:50.800 --> 00:33:52.800]  他們來到敬拜
[00:33:52.800 --> 00:33:54.800]  因為他們知道在基督的復活裏面
[00:33:54.800 --> 00:33:56.800]  他們知道將來會有這樣的反應
[00:33:56.800 --> 00:33:58.800]  所以為什麼
[00:33:58.800 --> 00:34:00.800]  在聖經裏面
[00:34:00.800 --> 00:34:02.800]  從頭到尾特別是新約
[00:34:02.800 --> 00:34:04.800]  提到我們基督徒有盼望
