
[00:00:00.000 --> 00:00:03.040]  我們繼續Evan的系列
[00:18:09.700 --> 00:18:11.700]  你再看看以下的情節你就知道
[00:18:11.700 --> 00:18:12.700]  她特別的地方在哪裡
[00:18:12.700 --> 00:18:14.700]  我們來到一章39節
[00:18:14.700 --> 00:18:17.700]  在那些日子
[00:18:17.700 --> 00:18:20.700]  瑪利亞她收到報喜
[00:18:20.700 --> 00:18:21.700]  Fear之後
[00:18:21.700 --> 00:18:24.700]  她就急忙前往山區
[00:18:24.700 --> 00:18:25.700]  如果她有車的話
[00:18:25.700 --> 00:18:27.700]  應該開Fear
[00:18:27.700 --> 00:18:30.700]  來到猶大的一座城
[00:18:30.700 --> 00:18:32.700]  進了撒加利亞的家
[00:18:32.700 --> 00:18:34.700]  向伊利沙伯問安
[00:18:34.700 --> 00:18:36.700]  她的表姐或者她的親戚
[00:18:36.700 --> 00:18:39.700]  伊利沙伯一聽見瑪利亞問安
[00:18:39.700 --> 00:18:43.700]  所懷的胎就在腹裡面跳動
[00:18:43.700 --> 00:18:47.700]  伊利沙伯被聖靈充滿高聲的喊
[00:18:47.700 --> 00:18:49.700]  說你在腹裡中是有福的
[00:18:49.700 --> 00:18:52.700]  你所懷的胎也是有福的
[00:18:52.700 --> 00:18:59.700]  我主的母親到我這裡來
[00:18:59.700 --> 00:19:01.700]  為何這是臨到我呢
[00:19:01.700 --> 00:19:03.700]  一件很大的福氣
[00:19:03.700 --> 00:19:06.700]  主的母親來到探訪她
[00:19:06.700 --> 00:19:09.700]  因為你問安的聲音一入我腹裡的胎
[00:19:09.700 --> 00:19:11.700]  就歡喜跳動
[00:19:11.700 --> 00:19:14.700]  這相信的女子是有福的
[00:19:14.700 --> 00:19:19.700]  因為主對她所說的話都要應驗
[00:19:19.700 --> 00:19:24.700]  這裡有兩個母親相遇
[00:19:24.700 --> 00:19:28.700]  伊利沙伯和瑪利亞
[00:19:28.700 --> 00:19:34.700]  施洗約翰在哪裡
[00:19:34.700 --> 00:19:36.700]  在伊利沙伯的肚子裡
[00:19:36.700 --> 00:19:38.700]  獨個兒懷胎
[00:19:38.700 --> 00:19:40.700]  應該已經懂得動了
[00:19:40.700 --> 00:19:43.700]  施洗約翰在母親的肚子裡
[00:19:43.700 --> 00:19:45.700]  兩個母親相遇的時候
[00:19:45.700 --> 00:19:47.700]  肚子裡的施洗約翰
[00:19:47.700 --> 00:19:51.700]  他就歡喜跳動了
[00:19:51.700 --> 00:19:54.700]  等於有些有新人的姐妹
[00:19:54.700 --> 00:19:55.700]  有時候
[00:19:55.700 --> 00:19:57.700]  說回我自己的那個
[00:19:57.700 --> 00:19:58.700]  我老婆
[00:19:58.700 --> 00:20:00.700]  她懷胎的時候
[00:20:00.700 --> 00:20:02.700]  她會動的
[00:20:02.700 --> 00:20:04.700]  她撐腿等等
[00:20:04.700 --> 00:20:06.700]  是不是很Wonder
[00:20:06.700 --> 00:20:10.700]  你可以當她很Creepy
[00:20:11.700 --> 00:20:13.700]  但她還是很可愛
[00:20:13.700 --> 00:20:14.700]  是不是
[00:20:14.700 --> 00:20:16.700]  就是這種情況
[00:20:16.700 --> 00:20:19.700]  他聽見瑪利亞的聲音的時候
[00:20:19.700 --> 00:20:21.700]  主母的聲音
[00:20:21.700 --> 00:20:25.700]  就在胎裡歡喜的跳動
[00:20:25.700 --> 00:20:28.700]  你知道施洗約翰是什麼角色嗎
[00:20:28.700 --> 00:20:31.700]  是耶穌的先鋒
[00:20:31.700 --> 00:20:33.700]  第六個月大的時候
[00:20:33.700 --> 00:20:35.700]  施洗約翰已經看到
[00:20:35.700 --> 00:20:37.700]  他要做他先鋒的那位
[00:20:37.700 --> 00:20:39.700]  救主耶穌
[00:20:39.700 --> 00:20:41.700]  他已經在做那件事
[00:20:41.700 --> 00:20:44.700]  Herald is coming
[00:20:44.700 --> 00:20:46.700]  原來我要介紹那個
[00:20:46.700 --> 00:20:47.700]  要準備那個
[00:20:47.700 --> 00:20:50.700]  就是這個救主
[00:20:50.700 --> 00:20:51.700]  這個先鋒在肚子裡
[00:20:51.700 --> 00:20:56.700]  已經開始跳動和歡喜
[00:20:56.700 --> 00:20:57.700]  但這裡最重要的是
[00:20:57.700 --> 00:21:01.700]  怎樣形容瑪利亞呢
[00:21:01.700 --> 00:21:02.700]  一張四十五字
[00:21:02.700 --> 00:21:06.700]  這相信的女子是有福的
[00:21:06.700 --> 00:21:08.700]  伊利沙伯這樣形容她
[00:21:08.700 --> 00:21:13.700]  Blessed is she who believes
[00:21:13.700 --> 00:21:16.700]  這相信的女子
[00:21:16.700 --> 00:21:19.700]  瑪利亞有什麼特別
[00:21:19.700 --> 00:21:20.700]  瑪利亞特別的地方
[00:21:20.700 --> 00:21:23.700]  不是因為她本質上和其他人不同
[00:21:23.700 --> 00:21:26.700]  不是她出生無怨罪
[00:21:26.700 --> 00:21:31.700]  不是她的本質比其他人更加
[00:21:31.700 --> 00:21:33.700]  聖潔更加神聖
[00:21:33.700 --> 00:21:36.700]  不是因為她本質與眾不同
[00:21:36.700 --> 00:21:38.700]  是這相信的女子
[00:21:38.700 --> 00:21:42.700]  這位女子有的信心
[00:21:42.700 --> 00:21:43.700]  對上帝的信仰
[00:21:43.700 --> 00:21:47.700]  對上帝的信求
[00:21:47.700 --> 00:21:50.700]  The fear
[00:21:50.700 --> 00:21:52.700]  上帝的旨意臨到她身上的時候
[00:21:52.700 --> 00:21:56.700]  她說Yes 願意
[00:21:56.700 --> 00:21:59.700]  信心的榜樣
[00:21:59.700 --> 00:22:00.700]  一個拿撒亞的女子
[00:22:00.700 --> 00:22:02.700]  居然有這樣的Faith
[00:22:02.700 --> 00:22:04.700]  這樣的Belief
[00:22:04.700 --> 00:22:07.700]  但這些Belief不是盲從的Belief
[00:22:07.700 --> 00:22:08.700]  很多時候我們以為
[00:22:08.700 --> 00:22:11.700]  聖經所說的信仰 相信
[00:22:11.700 --> 00:22:12.700]  就是你不要想太多
[00:22:12.700 --> 00:22:15.700]  你閉上眼跳過去就行了
[00:22:15.700 --> 00:22:17.700]  聖經所說的信仰不是這樣的
[00:22:17.700 --> 00:22:20.700]  不是一種非理性或反智的信仰
[00:22:20.700 --> 00:22:22.700]  聖經的信仰說
[00:22:22.700 --> 00:22:23.700]  我們所相信的
[00:22:23.700 --> 00:22:25.700]  就是上帝所說的話
[00:22:25.700 --> 00:22:27.700]  就是聖經所啟示的一位上帝
[00:22:27.700 --> 00:22:29.700]  他是信實的
[00:22:29.700 --> 00:22:34.700]  我們是有理據去相信的
[00:22:34.700 --> 00:22:35.700]  你可以說一下歷史
[00:22:35.700 --> 00:22:36.700]  說一下其他東西
[00:22:36.700 --> 00:22:39.700]  但最重要的是上帝的Character
[00:22:39.700 --> 00:22:41.700]  上帝既然是Faithful
[00:22:41.700 --> 00:22:45.700]  他的本性是信實的
[00:22:45.700 --> 00:22:47.700]  我們就相信他 是不是
[00:22:47.700 --> 00:22:49.700]  他在華語裡面所啟示的
[00:22:49.700 --> 00:22:50.700]  我們就相信他
[00:22:50.700 --> 00:22:52.700]  這個就是Faith
[00:22:52.700 --> 00:22:53.700]  瑪利亞也是一樣
[00:22:53.700 --> 00:22:55.700]  她接到這個報喜的時候
[00:22:55.700 --> 00:22:58.700]  她就說Yes
[00:22:58.700 --> 00:23:01.700]  這個對我來說是非常麻煩
[00:23:01.700 --> 00:23:04.700]  要很多年掙扎才知道結果
[00:23:04.700 --> 00:23:06.700]  有很多Uncertainties
[00:23:06.700 --> 00:23:10.700]  But Faith
[00:23:10.700 --> 00:23:14.700]  去過拿撒拉的人
[00:23:14.700 --> 00:23:15.700]  很喜歡去拿撒拉一個地方
[00:23:15.700 --> 00:23:18.700]  就是那個大教堂
[00:23:18.700 --> 00:23:20.700]  Church of Annunciation
[00:23:20.700 --> 00:23:22.700]  這個大教堂蓋著的地方
[00:23:22.700 --> 00:23:25.700]  就是傳統上
[00:23:25.700 --> 00:23:27.700]  紀念就是拿撒拉這個小的村莊
[00:23:27.700 --> 00:23:28.700]  當然現在很大
[00:23:28.700 --> 00:23:31.700]  以前這個小的村莊那個地方
[00:23:31.700 --> 00:23:37.700]  就是天使加伯尼向瑪利亞報喜的地方
[00:23:37.700 --> 00:23:40.700]  這個教堂是一個天主教教堂
[00:23:40.700 --> 00:23:42.700]  但很有神秘感
[00:23:42.700 --> 00:23:43.700]  因為是分兩層
[00:23:43.700 --> 00:23:45.700]  你看到那個空
[00:23:45.700 --> 00:23:47.700]  就是那個教堂
[00:23:47.700 --> 00:23:50.700]  這個就是報喜堂
[00:23:50.700 --> 00:23:52.700]  分開幾層
[00:23:52.700 --> 00:23:55.700]  教堂的頂在裡面拍上去的時候
[00:23:55.700 --> 00:23:59.700]  就有光線從上而下射下來
[00:23:59.700 --> 00:24:03.700]  光是從天降下的
[00:24:03.700 --> 00:24:04.700]  上層呢
[00:24:04.700 --> 00:24:05.700]  右邊那裡
[00:24:05.700 --> 00:24:07.700]  右上角
[00:24:07.700 --> 00:24:09.700]  就是一個很華麗的大教堂
[00:24:09.700 --> 00:24:11.700]  可以容納很多人
[00:24:11.700 --> 00:24:12.700]  有時候在那裡有彌撒
[00:24:12.700 --> 00:24:14.700]  有敬拜聚會
[00:24:14.700 --> 00:24:16.700]  連接上下層的
[00:24:16.700 --> 00:24:18.700]  左下角
[00:24:18.700 --> 00:24:21.700]  是一個八角形的天窗
[00:24:21.700 --> 00:24:23.700]  叫做Oculus
[00:24:23.700 --> 00:24:25.700]  天窗
[00:24:25.700 --> 00:24:26.700]  眼的意思
[00:24:26.700 --> 00:24:27.700]  Oculus
[00:24:27.700 --> 00:24:30.700]  底層就是入口的地方
[00:24:30.700 --> 00:24:31.700]  右下角
[00:24:31.700 --> 00:24:33.700]  是很暗的
[00:24:33.700 --> 00:24:37.700]  遊人就會從底層開始進去
[00:24:37.700 --> 00:24:38.700]  是黑漆漆的
[00:24:38.700 --> 00:24:40.700]  當然拍照拍得很光
[00:24:40.700 --> 00:24:42.700]  進去那個地方
[00:24:42.700 --> 00:24:45.700]  有些人在排隊看
[00:24:45.700 --> 00:24:48.700]  相傳就是瑪利亞的居所
[00:24:48.700 --> 00:24:50.700]  當然我們不是很清楚是不是
[00:24:50.700 --> 00:24:53.700]  但拿沙特的村莊不是很大
[00:24:53.700 --> 00:24:55.700]  不是那裡
[00:24:55.700 --> 00:24:57.700]  都是附近
[00:24:57.700 --> 00:25:01.700]  這個就是建築神學
[00:25:01.700 --> 00:25:03.700]  Architectural Theology
[00:25:03.700 --> 00:25:06.700]  在教堂的建築裡面
[00:25:06.700 --> 00:25:09.700]  去到講出神學
[00:25:09.700 --> 00:25:10.700]  怎樣講出神學
[00:25:10.700 --> 00:25:12.700]  上層好像上帝
[00:25:12.700 --> 00:25:14.700]  將光照下來
[00:25:14.700 --> 00:25:17.700]  下層就是人間
[00:25:17.700 --> 00:25:19.700]  有一個叫Oculus
[00:25:19.700 --> 00:25:21.700]  穿過
[00:25:21.700 --> 00:25:23.700]  然後下去最下最下的地方
[00:25:23.700 --> 00:25:25.700]  就是瑪利亞的地方
[00:25:25.700 --> 00:25:28.700]  接通著天地之間的
[00:25:28.700 --> 00:25:31.700]  就是那個Oculus
[00:25:31.700 --> 00:25:34.700]  信心是什麼?
[00:25:34.700 --> 00:25:38.700]  整座教堂就好像講這件事
[00:25:38.700 --> 00:25:40.700]  Faith
[00:25:40.700 --> 00:25:46.700]  就是上主啟示他的說話
[00:25:46.700 --> 00:25:49.700]  上主用他的主權
[00:25:49.700 --> 00:25:51.700]  在你身上要做事
[00:25:51.700 --> 00:25:55.700]  地上的人就需要回應
[00:25:55.700 --> 00:25:57.700]  當你看見上帝的光
[00:25:57.700 --> 00:25:59.700]  看見上帝的啟示
[00:25:59.700 --> 00:26:02.700]  他的Revelation下來的時候
[00:26:02.700 --> 00:26:07.700]  上帝希望和我們同工
[00:26:07.700 --> 00:26:09.700]  Faith
[00:26:09.700 --> 00:26:11.700]  這個就是瑪利亞特別的地方
[00:26:11.700 --> 00:26:13.700]  或者它偉大的地方
[00:26:13.700 --> 00:26:14.700]  他將45節
[00:26:14.700 --> 00:26:18.700]  這相信的女子是有福的
[00:26:18.700 --> 00:26:20.700]  The one who believe
[00:26:20.700 --> 00:26:22.700]  The girl who believe
[00:26:22.700 --> 00:26:25.700]  因為其實是路加福音
[00:26:25.700 --> 00:26:27.700]  由頭到尾的主題
[00:26:27.700 --> 00:26:29.700]  路加福音裡面
[00:26:29.700 --> 00:26:32.700]  講了很多耶穌工作的時候
[00:26:32.700 --> 00:26:34.700]  神蹟奇事發生的時候
[00:26:34.700 --> 00:26:37.700]  人都有不同的回應
[00:26:37.700 --> 00:26:39.700]  當然有很多人是reject
[00:26:39.700 --> 00:26:41.700]  太麻煩
[00:26:41.700 --> 00:26:43.700]  或者我們不接受你
[00:26:43.700 --> 00:26:44.700]  發你錯人
[00:26:44.700 --> 00:26:45.700]  宗教領袖等等
[00:26:45.700 --> 00:26:48.700]  但路加福音從頭到尾都有不同的
[00:26:48.700 --> 00:26:51.700]  我們叫信心的故事
[00:26:51.700 --> 00:26:53.700]  Faith stories
[00:26:53.700 --> 00:26:57.700]  四個人帶著一個毯子
[00:26:57.700 --> 00:26:58.700]  去到耶穌面前
[00:26:58.700 --> 00:27:02.700]  耶穌跟他說什麼?
[00:27:02.700 --> 00:27:04.700]  耶穌看見他們的信
[00:27:04.700 --> 00:27:06.700]  Faith
[00:27:06.700 --> 00:27:08.700]  毯子就行走
[00:27:08.700 --> 00:27:10.700]  羅馬伯夫長
[00:27:10.700 --> 00:27:12.700]  他的僕人生病
[00:27:12.700 --> 00:27:14.700]  封聞耶穌
[00:27:14.700 --> 00:27:16.700]  派人去求耶穌
[00:27:16.700 --> 00:27:18.700]  叫他說一句話
[00:27:18.700 --> 00:27:19.700]  我的僕人
[00:27:19.700 --> 00:27:22.700]  我所愛的僕人就可以得到醫治
[00:27:22.700 --> 00:27:24.700]  耶穌說什麼?
[00:27:24.700 --> 00:27:28.700]  耶穌說我見到一個大的信心
[00:27:28.700 --> 00:27:30.700]  Great faith
[00:27:30.700 --> 00:27:34.700]  一個滿身罪惡的女人
[00:27:34.700 --> 00:27:36.700]  去到一個筵席裡面
[00:27:36.700 --> 00:27:38.700]  流淚
[00:27:38.700 --> 00:27:41.700]  然後為耶穌抹腳
[00:27:41.700 --> 00:27:43.700]  耶穌說什麼?
[00:27:43.700 --> 00:27:45.700]  對那個女子說
[00:27:45.700 --> 00:27:48.700]  你的信救了你
[00:27:48.700 --> 00:27:51.700]  血流十二年的婦人
[00:27:51.700 --> 00:27:52.700]  她已經無望了
[00:27:52.700 --> 00:27:53.700]  不潔淨了
[00:27:53.700 --> 00:27:55.700]  整個人生都不潔淨
[00:27:55.700 --> 00:27:59.700]  他說只要追趕到這個拉比
[00:27:59.700 --> 00:28:01.700]  摸一摸她的衣裳的話
[00:28:01.700 --> 00:28:03.700]  我就可以得到醫治
[00:28:03.700 --> 00:28:05.700]  耶穌轉身來
[00:28:05.700 --> 00:28:07.700]  他得到醫治之後
[00:28:07.700 --> 00:28:09.700]  他說你的信
[00:28:09.700 --> 00:28:11.700]  你的faith
[00:28:11.700 --> 00:28:14.700]  十個長大麻瘋的病人
[00:28:14.700 --> 00:28:17.700]  來到耶穌面前求他去醫治他
[00:28:17.700 --> 00:28:19.700]  被醫治了
[00:28:19.700 --> 00:28:21.700]  有一個外族人
[00:28:21.700 --> 00:28:23.700]  回來見耶穌
[00:28:23.700 --> 00:28:25.700]  將榮耀歸給上帝
[00:28:25.700 --> 00:28:26.700]  耶穌說什麼?
[00:28:26.700 --> 00:28:29.700]  你的信救了你
[00:28:29.700 --> 00:28:32.700]  你的faith救了你
[00:28:32.700 --> 00:28:39.700]  聖誕就是一個信心的挑戰
[00:28:39.700 --> 00:28:42.700]  救主耶穌基督來到我們中間
[00:28:42.700 --> 00:28:44.700]  最終的目的
[00:28:44.700 --> 00:28:46.700]  除了出生之外
[00:28:46.700 --> 00:28:49.700]  就是在十字架上成就救人
[00:28:49.700 --> 00:28:53.700]  去救我們這一班不該救的人
[00:28:53.700 --> 00:28:55.700]  不應救的人
[00:28:55.700 --> 00:28:58.700]  信從頭到尾
[00:28:58.700 --> 00:29:01.700]  都是接受faith
[00:29:01.700 --> 00:29:03.700]  瑪利亞
[00:29:03.700 --> 00:29:07.700]  不只是她才有信心
[00:29:07.700 --> 00:29:10.700]  不只是她才有信心
[00:29:10.700 --> 00:29:16.700]  信心不是一個monopoly
[00:29:16.700 --> 00:29:18.700]  對瑪利亞來說
[00:29:18.700 --> 00:29:20.700]  是每個人都可以有
[00:29:20.700 --> 00:29:23.700]  faith
[00:29:23.700 --> 00:29:26.700]  上帝在你身上要做的事
[00:29:26.700 --> 00:29:28.700]  let it be
[00:29:28.700 --> 00:29:32.700]  你可不可以figure out all the answers
[00:29:32.700 --> 00:29:35.700]  No, I don't
[00:29:35.700 --> 00:29:37.700]  你都不可以
[00:29:37.700 --> 00:29:39.700]  但你還是活著的時候
[00:29:39.700 --> 00:29:41.700]  上帝的光
[00:29:41.700 --> 00:29:43.700]  上帝的啟示臨到你的時候
[00:29:43.700 --> 00:29:46.700]  上帝的旨意臨到你的時候
[00:29:46.700 --> 00:29:48.700]  你的回應
[00:29:48.700 --> 00:29:50.700]  瑪利亞怎麼回應?
[00:29:50.700 --> 00:29:52.700]  let it be
[00:29:52.700 --> 00:29:54.700]  天使報喜
[00:29:54.700 --> 00:29:55.700]  annunciation
[00:29:55.700 --> 00:29:57.700]  是一個challenge
[00:29:57.700 --> 00:29:59.700]  是一個很大的challenge
[00:29:59.700 --> 00:30:03.700]  你記得上個星期我們看第一章
[00:30:03.700 --> 00:30:05.700]  第一個人物
[00:30:05.700 --> 00:30:08.700]  魯濟斯·薩加利亞
[00:30:08.700 --> 00:30:10.700]  上帝對他說什麼?
[00:30:10.700 --> 00:30:14.700]  他說魯濟斯
[00:30:14.700 --> 00:30:17.700]  你心裡面的上帝太小
[00:30:17.700 --> 00:30:20.700]  我還在做事
[00:30:20.700 --> 00:30:22.700]  請你不要忘記
[00:30:22.700 --> 00:30:24.700]  他對薩加利亞說
[00:30:24.700 --> 00:30:26.700]  上帝對他說
[00:30:26.700 --> 00:30:30.700]  我不但要賜給你一個遺址
[00:30:30.700 --> 00:30:33.700]  就是多年前你曾經有過的禱告
[00:30:33.700 --> 00:30:39.700]  我不但要賜你一個遺址解除你社會裡面不育的羞恥
[00:30:39.700 --> 00:30:43.700]  我還要賜一個你所說的先鋒
[00:30:43.700 --> 00:30:49.700]  你所生的就揭開上帝要做的計劃最後一章
[00:30:49.700 --> 00:30:51.700]  It's not only a son
[00:30:51.700 --> 00:30:53.700]  a prophet
[00:30:53.700 --> 00:30:56.700]  一個new beginning
[00:30:56.700 --> 00:31:00.700]  上帝說你的上帝太小
[00:31:00.700 --> 00:31:04.700]  或許你的祈禱太小
[00:31:04.700 --> 00:31:07.700]  瑪利亞的挑戰
[00:31:07.700 --> 00:31:08.700]  就是告訴他
[00:31:08.700 --> 00:31:12.700]  或許你的計劃太小
[00:31:12.700 --> 00:31:17.700]  I have a much bigger plan for you
[00:31:17.700 --> 00:31:21.700]  可能你的計劃只不過是按照人間的定律
[00:31:21.700 --> 00:31:25.700]  不同的階段我就做現在要做的事
[00:31:25.700 --> 00:31:28.700]  But your plan may be too small
[00:31:28.700 --> 00:31:31.700]  神說My plan is much bigger
[00:31:31.700 --> 00:31:35.700]  當你重拾這種wonder的時候
[00:31:35.700 --> 00:31:38.700]  你會發現這件故事不是那麼簡單
[00:31:38.700 --> 00:31:41.700]  我們相信上帝在我們生命當中
[00:31:41.700 --> 00:31:43.700]  在我們這個世界裡面
[00:31:43.700 --> 00:31:49.700]  他去到實行的計劃仍然是未完的
[00:31:49.700 --> 00:31:51.700]  It's to be continued
[00:31:51.700 --> 00:31:53.700]  怎樣continue?
[00:31:53.700 --> 00:31:56.700]  At this point 不知道
[00:31:56.700 --> 00:32:00.700]  但是你是不是願意
[00:32:00.700 --> 00:32:03.700]  以止成行
[00:32:03.700 --> 00:32:05.700]  Fiat
[00:32:05.700 --> 00:32:08.700]  願意照上帝的話語
[00:32:08.700 --> 00:32:11.700]  讓上帝在你身上來作供
[00:32:11.700 --> 00:32:13.700]  在未知的裡面我們信
[00:32:13.700 --> 00:32:16.700]  並且可能發出讚美
[00:32:16.700 --> 00:32:18.700]  應救發出讚美
[00:32:18.700 --> 00:32:20.700]  在盧卡福音裡面每一個信的故事
[00:32:20.700 --> 00:32:24.700]  最後都會有所謂wonder and praises
[00:32:24.700 --> 00:32:27.700]  不等於他們所有東西都figure out
[00:32:27.700 --> 00:32:34.700]  不過他們會以信和歌頌去榮耀神
[00:32:34.700 --> 00:32:38.700]  瑪利亞的歌頌是什麼呢?
[00:32:38.700 --> 00:32:41.700]  就是他的專主頌
[00:32:41.700 --> 00:32:44.700]  拉丁文是manifica
[00:32:44.700 --> 00:32:46.700]  manifica
[00:32:46.700 --> 00:32:48.700]  大家知道英文有manificent
[00:32:48.700 --> 00:32:51.700]  芝加哥有manificent mile
[00:32:51.700 --> 00:32:53.700]  就是這個字
[00:32:53.700 --> 00:32:56.700]  為什麼會叫做manifica
[00:32:56.700 --> 00:32:59.700]  Again 又是Vogue
[00:32:59.700 --> 00:33:02.700]  拉丁的翻譯
[00:33:02.700 --> 00:33:05.700]  第一句瑪利亞唱出的
[00:33:05.700 --> 00:33:07.700]  就是manifica
[00:33:07.700 --> 00:33:11.700]  專主偉大的意思
[00:33:11.700 --> 00:33:13.700]  專偉大manifica
[00:33:13.700 --> 00:33:22.700]  我想用這段的專主頌來結束
[00:33:22.700 --> 00:33:24.700]  瑪利亞說
[00:33:24.700 --> 00:33:28.700]  我心專主偉大
[00:33:28.700 --> 00:33:31.700]  我靈異神我的救主為樂
[00:33:31.700 --> 00:33:34.700]  因為他顧念他使慮的卑微
[00:33:34.700 --> 00:33:38.700]  從今以後萬代要稱我有福
[00:33:38.700 --> 00:33:41.700]  因為那有權能的
[00:33:41.700 --> 00:33:43.700]  為我做了大事
[00:33:43.700 --> 00:33:45.700]  他的名是聖的
[00:33:45.700 --> 00:33:49.700]  他憐憫敬畏他的人直到世世代代
[00:33:49.700 --> 00:33:53.700]  他用傍臂施展大能
[00:33:53.700 --> 00:33:57.700]  他廣散心裡妄想的狂傲人
[00:33:57.700 --> 00:34:00.700]  他叫有權畏的失畏
[00:34:00.700 --> 00:34:03.700]  叫卑賤的性高
[00:34:03.700 --> 00:34:06.700]  他叫飢餓的飽餐未食
[00:34:06.700 --> 00:34:09.700]  叫富足的空手回去
[00:34:09.700 --> 00:34:12.700]  他輔助了他僕人以色列
[00:34:12.700 --> 00:34:14.700]  不忘記施憐憫
[00:34:14.700 --> 00:34:17.700]  正如他對我們的列祖說過
[00:34:17.700 --> 00:34:23.700]  憐憫阿巴罕和他的後裔直到永遠
[00:34:23.700 --> 00:34:27.700]  fear manifica
[00:34:27.700 --> 00:34:31.700]  可以同心得來祈禱
[00:34:31.700 --> 00:34:36.700]  主你在這個章林節
[00:34:36.700 --> 00:34:39.700]  他都告訴我們
[00:34:39.700 --> 00:34:44.700]  原來你的計劃比我們的計劃不同
[00:34:44.700 --> 00:34:49.700]  你的計劃比我們的計劃更大
[00:34:49.700 --> 00:34:51.700]  主讓我們來到你面前
[00:34:51.700 --> 00:34:54.700]  我們說依旨承行
[00:34:54.700 --> 00:34:57.700]  我們心靈裡無論今天去到哪個階段
[00:34:57.700 --> 00:35:00.700]  哪個境況
[00:35:00.700 --> 00:35:06.700]  我們仍然深信你自己永美的計劃是繼續
[00:35:06.700 --> 00:35:08.700]  主我們求你
[00:35:08.700 --> 00:35:11.700]  讓我們有信心來回應你
[00:35:11.700 --> 00:35:15.700]  fear let it be
[00:35:15.700 --> 00:35:17.700]  願上帝你自己的旨意
[00:35:17.700 --> 00:35:19.700]  行在我們身上
[00:35:19.700 --> 00:35:21.700]  主幫助我們
[00:35:21.700 --> 00:35:25.700]  讓我們在我們現在未知的當中
[00:35:25.700 --> 00:35:26.700]  我們仰望你
[00:35:26.700 --> 00:35:28.700]  因為你是我們的真光
[00:35:28.700 --> 00:35:30.700]  我們是你的盼望
[00:35:30.700 --> 00:35:33.700]  主我們來到你面前
[00:35:33.700 --> 00:35:36.700]  求你給我們這個信服
[00:35:36.700 --> 00:35:37.700]  信心
[00:35:37.700 --> 00:35:39.700]  讓我們相信你
[00:35:39.700 --> 00:35:42.700]  你那位信實的神
[00:35:42.700 --> 00:35:45.700]  你所說過的計劃
[00:35:45.700 --> 00:35:47.700]  你所說過的心意
[00:35:47.700 --> 00:35:49.700]  絕對會實行
[00:35:49.700 --> 00:35:51.700]  讓我們繼續的依靠
[00:35:51.700 --> 00:35:52.700]  仰望你
[00:35:52.700 --> 00:35:54.700]  祈禱奉祖耶穌的名字

