
[00:00:00.000 --> 00:00:00.500]  Help me
[00:15:51.500 --> 00:15:54.500]  In Romania trying to figure out
[00:15:54.500 --> 00:15:57.500]  What it means to integrate their faith
[00:15:57.500 --> 00:15:59.500]  We then went over to Cluj
[00:15:59.500 --> 00:16:02.500]  Cluj is the second biggest city in Romania
[00:16:02.500 --> 00:16:05.500]  Cluj was filled with entrepreneurs
[00:16:05.500 --> 00:16:07.500]  Was filled with university setting
[00:16:07.500 --> 00:16:09.500]  People with new ideas
[00:16:09.500 --> 00:16:11.500]  Wanting to change their city
[00:16:11.500 --> 00:16:13.500]  But at the same time
[00:16:13.500 --> 00:16:14.500]  Many of the older folks
[00:16:14.500 --> 00:16:17.500]  There's a huge divide between the church
[00:16:17.500 --> 00:16:18.500]  And the business leaders
[00:16:18.500 --> 00:16:20.500]  As they're trying to figure out
[00:16:20.500 --> 00:16:22.500]  So a lot of times you have these Christians
[00:16:22.500 --> 00:16:23.500]  Who are living in Romania
[00:16:23.500 --> 00:16:25.500]  Trying to figure out how
[00:16:25.500 --> 00:16:27.500]  And what it means to integrate their faith
[00:16:27.500 --> 00:16:29.500]  From Romania I went over to Prague
[00:16:29.500 --> 00:16:31.500]  And in Prague we gathered
[00:16:31.500 --> 00:16:32.500]  This is my second year there
[00:16:32.500 --> 00:16:34.500]  We gathered all the wealthiest
[00:16:34.500 --> 00:16:37.500]  European Christians from all of Europe
[00:16:37.500 --> 00:16:39.500]  Who gathered in one place
[00:16:39.500 --> 00:16:41.500]  To talk about collaboration
[00:16:41.500 --> 00:16:43.500]  Because the perception is
[00:16:43.500 --> 00:16:45.500]  The church is dying in Europe
[00:16:45.500 --> 00:16:46.500]  But that's not so
[00:16:46.500 --> 00:16:49.500]  There's so much rebuilding in Europe going on
[00:16:49.500 --> 00:16:51.500]  And all these wealthy people
[00:16:51.500 --> 00:16:54.500]  Marketplace leaders are all gathered together
[00:16:54.500 --> 00:16:55.500]  To come and say
[00:16:55.500 --> 00:16:57.500]  How do we pull all of our money together
[00:16:57.500 --> 00:17:00.500]  To engage and see and collaborate
[00:17:00.500 --> 00:17:01.500]  That's the key thing
[00:17:01.500 --> 00:17:03.500]  Collaborate in what was Europe
[00:17:03.500 --> 00:17:06.500]  So from that point on to Prague and to Europe
[00:17:06.500 --> 00:17:08.500]  And two more stories
[00:17:08.500 --> 00:17:10.500]  And it ties into what we're talking about
[00:17:10.500 --> 00:17:12.500]  We then get to Orlando
[00:17:12.500 --> 00:17:13.500]  And there we gathered
[00:17:13.500 --> 00:17:15.500]  All of our young marketplace leaders
[00:17:15.500 --> 00:17:17.500]  From Hong Kong, from Indonesia, from Malaysia
[00:17:17.500 --> 00:17:18.500]  All of that
[00:17:18.500 --> 00:17:20.500]  And we have a bunch of different speakers
[00:17:20.500 --> 00:17:22.500]  We have one speaker
[00:17:22.500 --> 00:17:24.500]  Who said that who is on his way
[00:17:24.500 --> 00:17:26.500]  To minister to business leaders
[00:17:26.500 --> 00:17:28.500]  And CEOs in Hong Kong
[00:17:28.500 --> 00:17:30.500]  He was going to meet with the CEO of
[00:17:30.500 --> 00:17:32.500]  The President of Pakistan
[00:17:32.500 --> 00:17:34.500]  Oh by the way
[00:17:34.500 --> 00:17:36.500]  He was the former president
[00:17:36.500 --> 00:17:38.500]  Of a major organization
[00:17:38.500 --> 00:17:40.500]  A Christian organization
[00:17:40.500 --> 00:17:43.500]  A 30 million dollar organization
[00:17:43.500 --> 00:17:46.500]  Whose leader and founder
[00:17:46.500 --> 00:17:48.500]  Fell from grace
[00:17:48.500 --> 00:17:51.500]  But fell from grace in a very powerful way
[00:17:51.500 --> 00:17:53.500]  Because of sexual sin
[00:17:53.500 --> 00:17:54.500]  And this individual
[00:17:54.500 --> 00:17:55.500]  Who was the president
[00:17:55.500 --> 00:17:56.500]  Of this major organization
[00:17:56.500 --> 00:17:59.500]  Shared about how the entire ministry
[00:17:59.500 --> 00:18:02.500]  Completely fell and disintegrated
[00:18:02.500 --> 00:18:06.500]  Because of the sin of one person
[00:18:06.500 --> 00:18:07.500]  We heard the pain
[00:18:07.500 --> 00:18:10.500]  As he learned how to rebuild his life
[00:18:10.500 --> 00:18:14.500]  We also heard the story of Larry Smith
[00:18:14.500 --> 00:18:17.500]  Larry Smith is the CEO of Tokyo Electron
[00:18:17.500 --> 00:18:18.500]  He shared his story
[00:18:18.500 --> 00:18:20.500]  That when his kids graduated from college
[00:18:20.500 --> 00:18:23.500]  He and his wife sold everything they had
[00:18:23.500 --> 00:18:25.500]  They sold their mansion
[00:18:25.500 --> 00:18:29.500]  And they moved to a 300 square foot home
[00:18:29.500 --> 00:18:31.500]  In a tiny town
[00:18:31.500 --> 00:18:33.500]  Full of drug addicts
[00:18:33.500 --> 00:18:34.500]  Full of homeless people
[00:18:34.500 --> 00:18:35.500]  All of that
[00:18:35.500 --> 00:18:38.500]  So he could minister to them
[00:18:38.500 --> 00:18:41.500]  And learn how to build bridges with them
[00:18:41.500 --> 00:18:43.500]  Why did I tell you all these different stories
[00:18:43.500 --> 00:18:46.500]  Because each one of those individuals
[00:18:46.500 --> 00:18:48.500]  Whether you're here or listening today
[00:18:48.500 --> 00:18:52.500]  Are doing what God has called them to do
[00:18:52.500 --> 00:18:55.500]  Has continued to be so molded
[00:18:55.500 --> 00:18:59.500]  And so focused in their calling
[00:18:59.500 --> 00:19:02.500]  They are walking each day to make a choice
[00:19:02.500 --> 00:19:04.500]  Because they realize they are stewards
[00:19:04.500 --> 00:19:06.500]  Of what God has given them
[00:19:06.500 --> 00:19:07.500]  One speaker said this
[00:19:07.500 --> 00:19:08.500]  I love what he said
[00:19:08.500 --> 00:19:09.500]  I wrote it down
[00:19:09.500 --> 00:19:12.500]  That when you and I are born
[00:19:12.500 --> 00:19:16.500]  You look like your parents
[00:19:16.500 --> 00:19:19.500]  But when you die
[00:19:19.500 --> 00:19:22.500]  You look like your decisions
[00:19:22.500 --> 00:19:23.500]  When you and I are born
[00:19:23.500 --> 00:19:25.500]  You look like your parents
[00:19:25.500 --> 00:19:28.500]  But when you die
[00:19:28.500 --> 00:19:32.500]  You look like your decisions
[00:19:32.500 --> 00:19:33.500]  What are the decisions
[00:19:33.500 --> 00:19:35.500]  That you and I need to make
[00:19:35.500 --> 00:19:39.500]  To continue to serve and honor the Lord
[00:19:39.500 --> 00:19:42.500]  In everything that we do
[00:19:42.500 --> 00:19:44.500]  What does it mean for us to go and do
[00:19:44.500 --> 00:19:45.500]  Acts 1A tells us
[00:19:45.500 --> 00:19:48.500]  But you will receive power
[00:19:48.500 --> 00:19:51.500]  When the Holy Spirit has come upon you
[00:19:51.500 --> 00:19:53.500]  And you will be my witnesses in Jerusalem
[00:19:53.500 --> 00:19:55.500]  And in all Judea and Samaria
[00:19:55.500 --> 00:19:58.500]  And to the ends of the earth
[00:19:58.500 --> 00:20:00.500]  For the longest time when I read this
[00:20:00.500 --> 00:20:02.500]  I always thought it was just the Great Commission
[00:20:02.500 --> 00:20:03.500]  We always knew it was the Great Commission
[00:20:03.500 --> 00:20:05.500]  This is where God wants you to be
[00:20:05.500 --> 00:20:06.500]  Where's your Samaria
[00:20:06.500 --> 00:20:07.500]  Where's your Judea
[00:20:07.500 --> 00:20:09.500]  Where's your all of these different things
[00:20:09.500 --> 00:20:11.500]  Where's the end of the earth
[00:20:11.500 --> 00:20:12.500]  I understood it as the Great Commission
[00:20:12.500 --> 00:20:14.500]  We all see it as the Great Commission
[00:20:14.500 --> 00:20:16.500]  One pastor one time says to me
[00:20:16.500 --> 00:20:17.500]  Tommy, have you ever thought
[00:20:17.500 --> 00:20:20.500]  That besides this being a Great Commission
[00:20:20.500 --> 00:20:23.500]  How would your perspective change
[00:20:23.500 --> 00:20:26.500]  If you look at Acts 1A
[00:20:26.500 --> 00:20:30.500]  Not just as a commission
[00:20:30.500 --> 00:20:33.500]  But as a declaration
[00:20:33.500 --> 00:20:35.500]  Because when you look upon it
[00:20:35.500 --> 00:20:39.500]  As a declaration also
[00:20:39.500 --> 00:20:42.500]  It changes your perspective
[00:20:42.500 --> 00:20:45.500]  It creates urgency in what you need to do
[00:20:45.500 --> 00:20:46.500]  What do I mean
[00:20:46.500 --> 00:20:49.500]  It says that when you will receive power
[00:20:49.500 --> 00:20:51.500]  You're definitely going to receive power
[00:20:51.500 --> 00:20:54.500]  When the Holy Spirit has come upon you
[00:20:54.500 --> 00:20:56.500]  You will be my witnesses
[00:20:56.500 --> 00:20:58.500]  It's not a choice
[00:20:58.500 --> 00:21:00.500]  You're going to be my witnesses in Jerusalem
[00:21:00.500 --> 00:21:03.500]  You're going to be my witnesses in Judea
[00:21:03.500 --> 00:21:05.500]  You're going to be my witnesses in Samaria
[00:21:05.500 --> 00:21:07.500]  Samaria Jews don't go to Samaria
[00:21:07.500 --> 00:21:10.500]  You will be my witnesses
[00:21:10.500 --> 00:21:13.500]  In places that you don't want to be
[00:21:13.500 --> 00:21:16.500]  And you will be my witnesses
[00:21:16.500 --> 00:21:19.500]  To the end of the earth
[00:21:19.500 --> 00:21:23.500]  When we see it as just a declaration
[00:21:23.500 --> 00:21:25.500]  There is no choice
[00:21:25.500 --> 00:21:29.500]  There is an urgency for what we must do
[00:21:29.500 --> 00:21:31.500]  It changes our perspective
[00:21:31.500 --> 00:21:33.500]  It allows us to look at our life
[00:21:33.500 --> 00:21:36.500]  And what we're doing right now
[00:21:36.500 --> 00:21:38.500]  And realize the call of the Great Commission
[00:21:38.500 --> 00:21:40.500]  This declaration that Jesus is coming
[00:21:40.500 --> 00:21:44.500]  Means that the Holy Spirit is in each one of us
[00:21:44.500 --> 00:21:47.500]  And we are called to make a difference in our work
[00:21:47.500 --> 00:21:52.500]  In our family, in our community, in our church
[00:21:52.500 --> 00:21:56.500]  Not only from the outside, but from the inside
[00:21:56.500 --> 00:21:57.500]  It's how we live
[00:21:57.500 --> 00:21:58.500]  It's how we treat people
[00:21:58.500 --> 00:22:02.500]  It's how we think, all of it
[00:22:02.500 --> 00:22:03.500]  Because we are witnesses
[00:22:03.500 --> 00:22:07.500]  Because the Holy Spirit is upon us
[00:22:07.500 --> 00:22:10.500]  That's what we're supposed to be doing
[00:22:10.500 --> 00:22:12.500]  It means that we go into places
[00:22:12.500 --> 00:22:16.500]  Encounter people that aren't Chinese
[00:22:16.500 --> 00:22:18.500]  It means that we go to people
[00:22:18.500 --> 00:22:21.500]  Encounter people that are different than us
[00:22:21.500 --> 00:22:23.500]  In their skin color, in their beliefs
[00:22:23.500 --> 00:22:25.500]  In their sexual identity
[00:22:25.500 --> 00:22:29.500]  We engage all those issues
[00:22:29.500 --> 00:22:31.500]  Because we're Christ followers
[00:22:31.500 --> 00:22:34.500]  That's what it means to go and do
[00:22:34.500 --> 00:22:36.500]  That's what it means to be witnesses
[00:22:36.500 --> 00:22:38.500]  In everything that we do
[00:22:38.500 --> 00:22:41.500]  To go to places
[00:22:41.500 --> 00:22:44.500]  That are different than us
[00:22:44.500 --> 00:22:48.500]  My former boss
[00:22:48.500 --> 00:22:50.500]  The president of a major seminary
[00:22:50.500 --> 00:22:52.500]  Once said to me, "Tai
[00:22:52.500 --> 00:22:54.500]  All we need to do
[00:22:54.500 --> 00:22:57.500]  Is to teach people to study the Bible
[00:22:57.500 --> 00:22:58.500]  That's all you need to do
[00:22:58.500 --> 00:23:00.500]  That's it"
[00:23:00.500 --> 00:23:04.500]  And I once had to say to this guy, "I disagree with you"
[00:23:04.500 --> 00:23:05.500]  And I'd love to hear your thoughts later on
[00:23:05.500 --> 00:23:07.500]  I disagree with you
[00:23:07.500 --> 00:23:11.500]  Helping people studying the Bible is very key
[00:23:11.500 --> 00:23:12.500]  But I said to him, "A lot of times
[00:23:12.500 --> 00:23:14.500]  You have to understand this
[00:23:14.500 --> 00:23:18.500]  When I see you, you are a white Caucasian man
[00:23:18.500 --> 00:23:20.500]  President of a seminary
[00:23:20.500 --> 00:23:23.500]  Where you earn mid-six-figure salaries
[00:23:23.500 --> 00:23:26.500]  When you first started in a church
[00:23:26.500 --> 00:23:27.500]  You came into a big church
[00:23:27.500 --> 00:23:30.500]  Also earned six-digit salaries
[00:23:30.500 --> 00:23:33.500]  When you left the seminary and went to a church
[00:23:33.500 --> 00:23:35.500]  Another church hired you
[00:23:35.500 --> 00:23:38.500]  And gave you a big six-digit salary
[00:23:38.500 --> 00:23:40.500]  You never had to worry
[00:23:40.500 --> 00:23:43.500]  About racial discrimination
[00:23:43.500 --> 00:23:45.500]  You never had to worry about money
[00:23:45.500 --> 00:23:46.500]  You never had to worry about
[00:23:46.500 --> 00:23:48.500]  Any of those different things
[00:23:48.500 --> 00:23:50.500]  But some of us do
[00:23:50.500 --> 00:23:52.500]  Some of us have to deal
[00:23:52.500 --> 00:23:54.500]  Some of the issues in culture
[00:23:54.500 --> 00:23:55.500]  We're going to have to deal
[00:23:55.500 --> 00:23:57.500]  With racial discrimination
[00:23:57.500 --> 00:24:00.500]  We're going to have to deal with money
[00:24:00.500 --> 00:24:01.500]  And so a lot of times
[00:24:01.500 --> 00:24:02.500]  And for all of us
[00:24:02.500 --> 00:24:03.500]  As Christ followers
[00:24:03.500 --> 00:24:06.500]  Dealing with studying the Bible is great
[00:24:06.500 --> 00:24:08.500]  It's very great
[00:24:08.500 --> 00:24:10.500]  But we as Christians
[00:24:10.500 --> 00:24:14.500]  Have to learn how to engage the culture
[00:24:14.500 --> 00:24:17.500]  We have to learn to address the culture
[00:24:17.500 --> 00:24:18.500]  We have to learn to be
[00:24:18.500 --> 00:24:20.500]  What it means to really be able to be
[00:24:20.500 --> 00:24:23.500]  Engaging with the Christ-filled mind
[00:24:23.500 --> 00:24:26.500]  That's what it means to take the gospel
[00:24:26.500 --> 00:24:29.500]  To all the ends of the earth
[00:24:29.500 --> 00:24:30.500]  What does it not mean
[00:24:30.500 --> 00:24:32.500]  Here's what it does not mean
[00:24:32.500 --> 00:24:33.500]  It does not mean that you live
[00:24:33.500 --> 00:24:36.500]  Like a nomad like John the Baptist
[00:24:36.500 --> 00:24:38.500]  And be in need and give up everything
[00:24:38.500 --> 00:24:40.500]  Sometimes I think we as Christians
[00:24:40.500 --> 00:24:41.500]  Say, "I'm not dealing with this
[00:24:41.500 --> 00:24:43.500]  "Because it means that I live this poor life
[00:24:43.500 --> 00:24:45.500]  And it's like, no, it doesn't
[00:24:45.500 --> 00:24:47.500]  For some people, they've chosen to do it
[00:24:47.500 --> 00:24:48.500]  But for us as Christ followers
[00:24:48.500 --> 00:24:52.500]  It does not mean that we give up everything
[00:24:52.500 --> 00:24:54.500]  Like John the Baptist
[00:24:54.500 --> 00:24:56.500]  But here's what it does mean
[00:24:56.500 --> 00:24:59.500]  It means that you do not get to
[00:24:59.500 --> 00:25:05.500]  Pick and choose when to follow Jesus
[00:25:05.500 --> 00:25:07.500]  It does not mean that you get to
[00:25:07.500 --> 00:25:12.500]  Pick and choose when to follow Jesus
[00:25:12.500 --> 00:25:13.500]  We pick and choose
[00:25:13.500 --> 00:25:14.500]  When we pick and choose
[00:25:14.500 --> 00:25:16.500]  When to follow Jesus
[00:25:16.500 --> 00:25:21.500]  It doesn't lead to transformation
[00:25:21.500 --> 00:25:24.500]  That means that every single day
[00:25:24.500 --> 00:25:28.500]  When you and I wake up
[00:25:28.500 --> 00:25:30.500]  Our mentality is
[00:25:30.500 --> 00:25:33.500]  We are a steward of grace
[00:25:33.500 --> 00:25:34.500]  We are a steward of the grace
[00:25:34.500 --> 00:25:37.500]  That God has given us
[00:25:37.500 --> 00:25:40.500]  We are a steward of God's will in our lives
[00:25:40.500 --> 00:25:44.500]  And how do we use those talents and strengths
[00:25:44.500 --> 00:25:46.500]  To continue to make a difference
[00:25:46.500 --> 00:25:49.500]  To live a life that glorifies Him
[00:25:49.500 --> 00:25:51.500]  In every single way
[00:25:51.500 --> 00:25:53.500]  Luke 14, 26 tells us
[00:25:53.500 --> 00:25:55.500]  If anyone comes to me
[00:25:55.500 --> 00:25:59.500]  And does not hate his own father and mother
[00:25:59.500 --> 00:26:00.500]  And wife and children
[00:26:00.500 --> 00:26:02.500]  And brothers and sisters
[00:26:02.500 --> 00:26:05.500]  Yes, and even his own life
[00:26:05.500 --> 00:26:09.500]  He cannot be my disciple
[00:26:09.500 --> 00:26:10.500]  And as an Asian person
[00:26:10.500 --> 00:26:13.500]  A lot of times there's a lot of honor and respect
[00:26:13.500 --> 00:26:15.500]  That we have toward our family
[00:26:15.500 --> 00:26:16.500]  And when we read this, we say
[00:26:16.500 --> 00:26:20.500]  Whoa, whoa, whoa, you want me to hate my mom and dad
[00:26:20.500 --> 00:26:23.500]  That's not very nice
[00:26:23.500 --> 00:26:26.500]  What it means is that your dedication
[00:26:26.500 --> 00:26:29.500]  Your focus, your frame of mind
[00:26:29.500 --> 00:26:31.500]  Your focus of mind
[00:26:31.500 --> 00:26:35.500]  Is so strong every single day
[00:26:35.500 --> 00:26:37.500]  That when it is compared to your relation
[00:26:37.500 --> 00:26:40.500]  With anything else
[00:26:40.500 --> 00:26:42.500]  You are hating your mother
[00:26:42.500 --> 00:26:46.500]  You are hating your father, your wife, your children
[00:26:46.500 --> 00:26:48.500]  Your own brothers
[00:26:48.500 --> 00:26:51.500]  That's the focus that we need to have
[00:26:51.500 --> 00:26:54.500]  We don't need to pick and choose
[00:26:54.500 --> 00:26:56.500]  We don't even get to pick and choose
[00:26:56.500 --> 00:26:59.500]  It's our focus every single day
[00:26:59.500 --> 00:27:00.500]  Why?
[00:27:00.500 --> 00:27:03.500]  Because the Holy Spirit is within us
[00:27:03.500 --> 00:27:06.500]  And when the Holy Spirit is within us
[00:27:06.500 --> 00:27:09.500]  We are called to go and do
[00:27:09.500 --> 00:27:11.500]  When the Holy Spirit is within us
[00:27:11.500 --> 00:27:14.500]  We go and do to go to Samaria
[00:27:14.500 --> 00:27:16.500]  We go and do over in Jerusalem
[00:27:16.500 --> 00:27:19.500]  We go and do over in all the ends here
[00:27:19.500 --> 00:27:22.500]  That's what we're called to go and do
[00:27:22.500 --> 00:27:26.500]  And that means every single day
[00:27:26.500 --> 00:27:29.500]  We are light on the city of a hill
[00:27:29.500 --> 00:27:32.500]  To make a difference in our own lives
[00:27:32.500 --> 00:27:35.500]  In the lives of other people
[00:27:35.500 --> 00:27:40.500]  But the problem is in Christianity
[00:27:40.500 --> 00:27:42.500]  We've created a Christianity
[00:27:42.500 --> 00:27:44.500]  And I'm not sure for those who are watching
[00:27:44.500 --> 00:27:45.500]  We've created a Christianity
[00:27:45.500 --> 00:27:48.500]  Where no one wants to be part of us
[00:27:48.500 --> 00:27:49.500]  We've created a Christianity
[00:27:49.500 --> 00:27:52.500]  Where people are sick and tired of us
[00:27:52.500 --> 00:27:54.500]  We've gotten too cute
[00:27:54.500 --> 00:27:56.500]  Where we sit there and look at pastors
[00:27:56.500 --> 00:27:58.500]  These days who love their platforms
[00:27:58.500 --> 00:28:01.500]  I was literally on Facebook the other day
[00:28:01.500 --> 00:28:03.500]  And I came across these ads on
[00:28:03.500 --> 00:28:05.500]  How do you help your pastors in church
[00:28:05.500 --> 00:28:08.500]  Snippet their sermons
[00:28:08.500 --> 00:28:10.500]  And create instant reels
[00:28:10.500 --> 00:28:12.500]  And create their platform
[00:28:12.500 --> 00:28:14.500]  We've gotten to a point where we're too cute
[00:28:14.500 --> 00:28:16.500]  That we love to be influencers
[00:28:16.500 --> 00:28:19.500]  And we want to create these platforms
[00:28:19.500 --> 00:28:20.500]  We've gotten too cute
[00:28:20.500 --> 00:28:21.500]  In the sense that a lot of times
[00:28:21.500 --> 00:28:22.500]  Here in the US
[00:28:22.500 --> 00:28:25.500]  We've started fighting over dumb things
[00:28:25.500 --> 00:28:27.500]  We want to know who's right
[00:28:27.500 --> 00:28:29.500]  On the political spectrum
[00:28:29.500 --> 00:28:31.500]  We want to know who we're supporting
[00:28:31.500 --> 00:28:32.500]  And within the church
[00:28:32.500 --> 00:28:34.500]  That has completely divided us
[00:28:34.500 --> 00:28:36.500]  We want to know that we're right
[00:28:36.500 --> 00:28:37.500]  And you better believe
[00:28:37.500 --> 00:28:39.500]  There's no longer dialogue
[00:28:39.500 --> 00:28:41.500]  And conversations and arguments
[00:28:41.500 --> 00:28:42.500]  All of these things
[00:28:42.500 --> 00:28:45.500]  Because everybody wants to be right
[00:28:45.500 --> 00:28:47.500]  And the rest of the world
[00:28:47.500 --> 00:28:49.500]  Has been watching us
[00:28:49.500 --> 00:28:51.500]  And they are looking at us and say
[00:28:51.500 --> 00:28:54.500]  If that's the way the church is
[00:28:54.500 --> 00:28:55.500]  If that is the people
[00:28:55.500 --> 00:28:57.500]  And the leaders that we encounter
[00:28:57.500 --> 00:29:00.500]  If that is the hypocrisy that we see
[00:29:00.500 --> 00:29:02.500]  If that is what we're dealing with
[00:29:02.500 --> 00:29:04.500]  With pastors who want to create their platform
[00:29:04.500 --> 00:29:05.500]  With people using each other
[00:29:05.500 --> 00:29:07.500]  With people misspending money
[00:29:07.500 --> 00:29:08.500]  With people fighting all the time
[00:29:08.500 --> 00:29:10.500]  Then why in the world
[00:29:10.500 --> 00:29:13.500]  Do I want to be part of that church
[00:29:13.500 --> 00:29:16.500]  Because as Christ followers
[00:29:16.500 --> 00:29:18.500]  We do not have a singularity of mind
[00:29:18.500 --> 00:29:20.500]  To know that every single day
[00:29:20.500 --> 00:29:22.500]  We're going to deal with different people
[00:29:22.500 --> 00:29:23.500]  And every single day
[00:29:23.500 --> 00:29:26.500]  Through the power of the Holy Spirit
[00:29:26.500 --> 00:29:30.500]  We are called to take his gospel
[00:29:30.500 --> 00:29:32.500]  To every part
[00:29:32.500 --> 00:29:33.500]  And to encounter people
[00:29:33.500 --> 00:29:34.500]  Who are different to us
[00:29:34.500 --> 00:29:37.500]  That has different opinions
[00:29:37.500 --> 00:29:38.500]  And how do you show God
[00:29:38.500 --> 00:29:41.500]  In a loving way
[00:29:41.500 --> 00:29:43.500]  That's what we do
[00:29:43.500 --> 00:29:45.500]  So what do we do
[00:29:45.500 --> 00:29:47.500]  Couple of things as we wrap up
[00:29:47.500 --> 00:29:48.500]  Couple of things
[00:29:48.500 --> 00:29:50.500]  How has God designed you
[00:29:50.500 --> 00:29:52.500]  How has he gifted you
[00:29:52.500 --> 00:29:55.500]  What are the skills that he has given you
[00:29:55.500 --> 00:29:58.500]  We're not all called to do the same thing
[00:29:58.500 --> 00:30:00.500]  We're all called to have the same focus
[00:30:00.500 --> 00:30:03.500]  But we're not called to have to do the same thing
[00:30:03.500 --> 00:30:05.500]  Peter was not sent to the nations
[00:30:05.500 --> 00:30:07.500]  Paul was sent to the nations
[00:30:07.500 --> 00:30:08.500]  But did Peter have to learn
[00:30:08.500 --> 00:30:09.500]  The importance of what it meant
[00:30:09.500 --> 00:30:11.500]  To reach out to Gentiles
[00:30:11.500 --> 00:30:12.500]  He did
[00:30:12.500 --> 00:30:15.500]  Joseph was called to be a city official
[00:30:15.500 --> 00:30:17.500]  To be the chief of staff
[00:30:17.500 --> 00:30:18.500]  To really be able to nurture
[00:30:18.500 --> 00:30:19.500]  During that period of time
[00:30:19.500 --> 00:30:22.500]  Nehemiah was called to rebuild
[00:30:22.500 --> 00:30:23.500]  The walls of Jerusalem
[00:30:23.500 --> 00:30:25.500]  At a later age
[00:30:25.500 --> 00:30:26.500]  Before that he was called to be
[00:30:26.500 --> 00:30:29.500]  A faithful cupbearer to the king
[00:30:29.500 --> 00:30:31.500]  Zacchaeus of all of those guys
[00:30:31.500 --> 00:30:33.500]  Was not like Matthew
[00:30:33.500 --> 00:30:35.500]  Called to leave his role as a tax collector
[00:30:35.500 --> 00:30:36.500]  And follow Jesus
[00:30:36.500 --> 00:30:38.500]  And be one of his disciples
[00:30:38.500 --> 00:30:41.500]  He was called to be a chief tax collector
[00:30:41.500 --> 00:30:43.500]  And stay at his job
[00:30:43.500 --> 00:30:46.500]  And be faithful at his job
[00:30:46.500 --> 00:30:48.500]  What do we do
[00:30:48.500 --> 00:30:50.500]  It comes down to how God has created you
[00:30:50.500 --> 00:30:52.500]  And designed you to be
[00:30:52.500 --> 00:30:54.500]  It comes down to how God has gifted you
[00:30:54.500 --> 00:30:57.500]  And the passions that he has given in your heart
[00:30:57.500 --> 00:30:59.500]  We're all called to take the gospel
[00:30:59.500 --> 00:31:00.500]  To the ends of the earth
[00:31:00.500 --> 00:31:01.500]  We are not called to pick and choose
[00:31:01.500 --> 00:31:03.500]  When we follow God
[00:31:03.500 --> 00:31:04.500]  But how that looks like
[00:31:04.500 --> 00:31:06.500]  Is going to be different
[00:31:06.500 --> 00:31:09.500]  For each person
[00:31:09.500 --> 00:31:12.500]  And it's going to involve your time
[00:31:12.500 --> 00:31:14.500]  It's going to involve your outlook
[00:31:14.500 --> 00:31:16.500]  It's going to involve your motivation
[00:31:16.500 --> 00:31:19.500]  And it's going to involve your money
[00:31:19.500 --> 00:31:22.500]  It's going to involve all of those things
[00:31:22.500 --> 00:31:25.500]  As we seek to follow God
[00:31:25.500 --> 00:31:27.500]  In all that we do
[00:31:27.500 --> 00:31:28.500]  That's really what we're called
[00:31:28.500 --> 00:31:30.500]  When Elijah says to the widow
[00:31:30.500 --> 00:31:33.500]  Go and do
[00:31:33.500 --> 00:31:37.500]  God says the same thing for you
[00:31:37.500 --> 00:31:40.500]  Go and do
[00:31:40.500 --> 00:31:41.500]  Go and do
[00:31:41.500 --> 00:31:43.500]  Because if our motivation
[00:31:43.500 --> 00:31:47.500]  Is the grace of the cross
[00:31:47.500 --> 00:31:50.500]  What does it mean for you to go and do
[00:31:50.500 --> 00:31:53.500]  What does it mean for you to go and do in your work
[00:31:53.500 --> 00:31:56.500]  What does it mean to go and do in your family
[00:31:56.500 --> 00:31:58.500]  What does it mean to go and do
[00:31:58.500 --> 00:32:02.500]  To engage with people who are different than you
[00:32:02.500 --> 00:32:05.500]  We're called to go and do
[00:32:05.500 --> 00:32:08.500]  We're called to engage with people who are different
[00:32:08.500 --> 00:32:09.500]  Who think differently
[00:32:09.500 --> 00:32:13.500]  Who act differently than we are
[00:32:13.500 --> 00:32:15.500]  That's what we're called to do
[00:32:15.500 --> 00:32:16.500]  How that looks
[00:32:16.500 --> 00:32:22.500]  Is going to be different for each person
[00:32:22.500 --> 00:32:26.500]  Father, thank you for the words of Elijah
[00:32:26.500 --> 00:32:29.500]  You call us to go and do
[00:32:29.500 --> 00:32:32.500]  Where do we go and do
[00:32:32.500 --> 00:32:34.500]  How do we go and do
[00:32:34.500 --> 00:32:36.500]  We know one thing, Lord
[00:32:36.500 --> 00:32:41.500]  We don't get to pick and choose when we go and do
[00:32:41.500 --> 00:32:44.500]  But may we be aware of open doors
[00:32:44.500 --> 00:32:46.500]  And open opportunities
[00:32:46.500 --> 00:32:50.500]  May we be aware of how this affects all of our life
[00:32:50.500 --> 00:32:53.500]  Both our inner character and our outer lives
[00:32:53.500 --> 00:32:55.500]  How it affects our money, our calling
[00:32:55.500 --> 00:32:57.500]  Our decisions that we make
[00:32:57.500 --> 00:33:00.500]  Our motivation, Lord
[00:33:00.500 --> 00:33:03.500]  Help us to understand what that go and do means
[00:33:03.500 --> 00:33:06.500]  Help us as we reflect upon that phrase
[00:33:06.500 --> 00:33:09.500]  Wrestle with that word, those words
[00:33:09.500 --> 00:33:12.500]  And help us to see you in the midst of it
[00:33:12.500 --> 00:33:14.500]  Christ, we pray, amen

