
[00:00:00.000 --> 00:00:04.540]  好 今天我們繼續看第五章 創世紀第五章
[00:19:01.400 --> 00:19:02.400]  如何去解讀
[00:19:02.400 --> 00:19:05.400]  如何去詮釋這些數字
[00:19:05.400 --> 00:19:08.400]  現代人一打開聖經
[00:19:08.400 --> 00:19:10.400]  因為已經翻譯了給我們
[00:19:10.400 --> 00:19:14.400]  我們往往就用我們現代人的pre-supposition
[00:19:14.400 --> 00:19:16.400]  用我們現代人的預期
[00:19:16.400 --> 00:19:17.400]  預設
[00:19:17.400 --> 00:19:19.400]  我們套上去
[00:19:19.400 --> 00:19:21.400]  我們就說馬多薩拉就是969年
[00:19:21.400 --> 00:19:24.400]  他有這麼長的壽命
[00:19:24.400 --> 00:19:26.400]  這個就是我們現代人讀經
[00:19:26.400 --> 00:19:30.400]  很多時候會有的過程
[00:19:30.400 --> 00:19:32.400]  用我們現代人的concept
[00:19:32.400 --> 00:19:33.400]  我們對數字
[00:19:33.400 --> 00:19:35.400]  他說多少就是多少
[00:19:35.400 --> 00:19:36.400]  報實數
[00:19:36.400 --> 00:19:38.400]  聖經無五
[00:19:38.400 --> 00:19:42.400]  但是如果對一個近東人來說
[00:19:42.400 --> 00:19:45.400]  你看看剛才的Sumerian King list
[00:19:45.400 --> 00:19:48.400]  他們會不會是這樣理解呢
[00:19:48.400 --> 00:19:50.400]  可能未必會
[00:19:50.400 --> 00:19:51.400]  是吧
[00:19:51.400 --> 00:19:53.400]  再看下去
[00:19:53.400 --> 00:19:55.400]  除了機會率之外
[00:19:55.400 --> 00:19:57.400]  還有剛才那些
[00:19:57.400 --> 00:20:00.400]  隨機會產生的
[00:20:00.400 --> 00:20:03.400]  九代除60的餘數
[00:20:03.400 --> 00:20:05.400]  加起來是365
[00:20:06.400 --> 00:20:08.400]  如果你喜歡我們的YouTube頻道
[00:20:08.400 --> 00:20:11.400]  就記得Like, Comment和Subscribe

