
[00:00:00.000 --> 00:00:05.040]   All right, good morning.
[00:22:30.780 --> 00:22:34.300]   with you and doing the things that you want me to do, turning from the things that you
[00:22:34.300 --> 00:22:36.320]   want me to turn from."
[00:22:36.320 --> 00:22:41.460]   That is what it means to be a hearer of the word, is responding in such a way to the word
[00:22:41.460 --> 00:22:45.460]   of God, whether it's in your private time reading scripture, whether it's a sermon you
[00:22:45.460 --> 00:22:50.900]   heard, a podcast you heard, applying to the lessons and principles in such a way that
[00:22:50.900 --> 00:22:54.180]   Jesus Christ is glorified in the life you live.
[00:22:54.180 --> 00:22:59.260]   That's what it means to be a hearer and a doer of the word of God.
[00:22:59.260 --> 00:23:04.220]   So again, over and over and over again, I say this, I encourage you and I challenge
[00:23:04.220 --> 00:23:11.020]   you guys with two things here that we can evaluate for ourselves in being doers and
[00:23:11.020 --> 00:23:12.780]   hearers of the word.
[00:23:12.780 --> 00:23:19.060]   The first thing is this, ask yourself and be honest with yourself, how have I done this
[00:23:19.060 --> 00:23:25.220]   past month, the past two weeks with responding to the word of God, whether it was a sermon
[00:23:25.220 --> 00:23:31.940]   you heard here, a podcast clip, your own personal devotion time, scripture reading, how have
[00:23:31.940 --> 00:23:36.260]   I done in responding to what God was teaching me in that word?
[00:23:36.260 --> 00:23:38.180]   How have I responded?
[00:23:38.180 --> 00:23:39.420]   Did I simply hear it?
[00:23:39.420 --> 00:23:40.580]   Did I simply read it?
[00:23:40.580 --> 00:23:42.020]   Did it sound good to me?
[00:23:42.020 --> 00:23:46.820]   Did I just acknowledge the truthfulness that was in the word?
[00:23:46.820 --> 00:23:52.140]   Did I just gain knowledge about Jesus and his will for my life or did I act upon that
[00:23:52.140 --> 00:23:53.140]   knowledge?
[00:23:53.140 --> 00:23:57.980]   Did I step in alignment with the will of God for my life?
[00:23:57.980 --> 00:23:58.980]   Was I a doer?
[00:23:58.980 --> 00:23:59.980]   Did I act upon this word?
[00:23:59.980 --> 00:24:05.460]   Did I put any points of application into practice in my life?
[00:24:05.460 --> 00:24:09.940]   I'm sure you guys know all about, you know, the end of a sermon, three points of practical
[00:24:09.940 --> 00:24:11.220]   application.
[00:24:11.220 --> 00:24:15.500]   I told you I have a notebook full of them and I don't always go back and look at them
[00:24:15.500 --> 00:24:20.140]   and evaluate with myself or with others how I'm doing in applying those to my life and
[00:24:20.140 --> 00:24:25.940]   so that's my first encouragement is to just evaluate, you know, how have I been doing,
[00:24:25.940 --> 00:24:28.340]   putting God's word into practice in my life?
[00:24:28.340 --> 00:24:32.380]   Have I been humble in responding to the Holy Spirit's conviction?
[00:24:32.380 --> 00:24:37.420]   Did I follow the ways in which God prompted me to be more like his son and less like the
[00:24:37.420 --> 00:24:38.420]   world?
[00:24:38.420 --> 00:24:43.620]   And get honest, get brutally honest with yourself as you ask the question and regardless of
[00:24:43.620 --> 00:24:50.780]   how pretty the answer is or isn't, let's resolve and dedicate ourselves to be doers of the
[00:24:50.780 --> 00:24:53.100]   word and not just hearers.
[00:24:53.100 --> 00:24:59.700]   Again, I know personally how easy it is to live a life only being a hearer and being
[00:24:59.700 --> 00:25:01.460]   content with that.
[00:25:01.460 --> 00:25:05.340]   Let's challenge ourselves to be hearers and doers.
[00:25:05.340 --> 00:25:11.040]   And the second thing I ask, the second encouragement and the challenge is this, simply because
[00:25:11.040 --> 00:25:16.380]   I don't know a lot of you guys very well, I do know some of you, but from personal experience
[00:25:16.380 --> 00:25:23.580]   I know that you can never really be too sure, I ask this question.
[00:25:23.580 --> 00:25:28.380]   To everyone here, have you ever truly responded to the word of God?
[00:25:28.380 --> 00:25:34.980]   Have you ever truly been a doer of the word or are you merely a hearer?
[00:25:34.980 --> 00:25:38.300]   Church, please listen to me.
[00:25:38.300 --> 00:25:44.300]   Being a hearer, only hearing the word of God, it's possible that you could fool other people
[00:25:44.300 --> 00:25:47.660]   and have them thinking, "Man, you know, look at George.
[00:25:47.660 --> 00:25:52.540]   He sure knows his Bible and he really gets into the worship and he raises his hands and
[00:25:52.540 --> 00:25:55.140]   yeah, that's a great Christian there."
[00:25:55.140 --> 00:25:59.540]   But if I'm only a hearer, it doesn't matter what I know about God or what I can tell you
[00:25:59.540 --> 00:26:03.100]   about God if I don't act upon that.
[00:26:03.100 --> 00:26:10.180]   And so the truth of the matter is that there will be many, many hearers of the word of
[00:26:10.180 --> 00:26:12.260]   God in hell.
[00:26:12.260 --> 00:26:20.620]   There will be many church attenders in hell, many Bible memorizers, 10% tithers, worship
[00:26:20.620 --> 00:26:28.820]   leaders, pastors, kids, pastors in hell because not everyone who calls out, "Lord, Lord,"
[00:26:28.820 --> 00:26:31.380]   is truly doing the will of God.
[00:26:31.380 --> 00:26:36.900]   And what does Scripture teach us the will of God is to believe in his son, to trust
[00:26:36.900 --> 00:26:39.820]   in Jesus, to repent of our sin and turn to him.
[00:26:39.820 --> 00:26:49.460]   James puts it this way, "Therefore, put away all filthiness and rampant wickedness," that
[00:26:49.460 --> 00:26:55.060]   is repent, look at the sin in your heart, respond to the conviction that God is stirring
[00:26:55.060 --> 00:27:01.060]   up within you about the things in your life you know are wrong and turn from those sins.
[00:27:01.060 --> 00:27:08.180]   And then James says to do this, "Receive with meekness," that's to receive with humility
[00:27:08.180 --> 00:27:11.820]   the implanted word which is able to save your soul.
[00:27:11.820 --> 00:27:12.940]   And what is that?
[00:27:12.940 --> 00:27:17.220]   But the gospel of Jesus Christ, the gospel of grace that you're a sinner and there's
[00:27:17.220 --> 00:27:19.120]   nothing you can do to save yourself.
[00:27:19.120 --> 00:27:20.720]   So Christ did it all for you.
[00:27:20.720 --> 00:27:22.500]   He lived the perfect life.
[00:27:22.500 --> 00:27:26.900]   He truly was the son of God despite what his brothers might have at one time thought.
[00:27:26.900 --> 00:27:32.500]   And being the son of God, he went to the cross humbly, willingly, dying on the cross, paying
[00:27:32.500 --> 00:27:38.460]   the price of your sins, the price you couldn't pay so that by believing in him, trusting
[00:27:38.460 --> 00:27:43.380]   in him, turning from the world, turning from sin, turning to him, you would be saved, you
[00:27:43.380 --> 00:27:45.700]   would have a promise of eternal life.
[00:27:45.700 --> 00:27:47.140]   This is the word of God.
[00:27:47.140 --> 00:27:53.380]   This is the implanted word which when received with meekness and humility is able to save
[00:27:53.380 --> 00:27:56.520]   our souls.
[00:27:56.520 --> 00:28:04.800]   So again, in light of this, the question that stands is, are you, am I, are we doers of
[00:28:04.800 --> 00:28:14.380]   the word of God or are we hearers only?
[00:28:14.380 --> 00:28:19.540]   The last thought I want to leave you guys with is again, looking back to the example
[00:28:19.540 --> 00:28:24.980]   of James and even the example of Paul, if you're familiar with his transformation, their
[00:28:24.980 --> 00:28:33.260]   lives were undeniably radically impacted by the grace of God once they believed in the
[00:28:33.260 --> 00:28:34.580]   Lord Jesus Christ.
[00:28:34.580 --> 00:28:40.140]   And I'm not saying that all of us will have such a drastic conversion experience as Saul,
[00:28:40.140 --> 00:28:41.260]   as Paul.
[00:28:41.260 --> 00:28:45.180]   I personally don't know anybody who walked around blind for three days with scales on
[00:28:45.180 --> 00:28:50.700]   their face, but spiritually speaking, we will have that transformation because it's the
[00:28:50.700 --> 00:28:57.420]   same Holy Spirit that changed James' mind, the same Holy Spirit that changed Paul's mind.
[00:28:57.420 --> 00:29:02.340]   Scripture even says the same Holy Spirit which raised Christ from the dead lives inside of
[00:29:02.340 --> 00:29:07.860]   us and will cause transformation inside of us so that we can go from those who only hear
[00:29:07.860 --> 00:29:13.700]   the word and are unaffected at the core of our being to those who hear the word and humbly
[00:29:13.700 --> 00:29:17.580]   receive it and respond to it in our lives.
[00:29:17.580 --> 00:29:23.980]   James and Paul, their lives bore fruit which testified to the fact that they were not merely
[00:29:23.980 --> 00:29:29.620]   hearers of God's word but doers who acted and responded upon it.
[00:29:29.620 --> 00:29:35.780]   So the only answer, the only question that I can really leave you with is this, are you
[00:29:35.780 --> 00:29:38.860]   a doer of the word of God?
[00:29:38.860 --> 00:29:39.860]   Amen?
[00:29:39.860 --> 00:29:40.860]   Amen.
[00:29:40.860 --> 00:29:42.100]   Thank you.
[00:29:42.100 --> 00:29:42.940]   Thank you.
[00:29:42.940 --> 00:29:52.940]   [BLANK_AUDIO]

