
[00:00:00.000 --> 00:00:03.000]  今天我們繼續一個女子組加油的系列
[00:14:58.760 --> 00:15:00.240]  他們就在自言自語
[00:15:00.240 --> 00:15:01.320]  自言自語
[00:15:01.320 --> 00:15:03.560]  然後自己在講話
[00:15:03.560 --> 00:15:04.760]  直到牧師說
[00:15:04.760 --> 00:15:06.560]  女人請你安靜好不好?
[00:15:06.560 --> 00:15:09.200]  他們就靜了幾分鐘
[00:15:09.200 --> 00:15:10.720]  然後又開始自言自語
[00:15:10.720 --> 00:15:12.360]  又吵起來
[00:15:12.360 --> 00:15:14.000]  之後牧師或者就會說
[00:15:14.000 --> 00:15:15.280]  如果女人想講話
[00:15:15.280 --> 00:15:16.160]  想問話的話
[00:15:16.160 --> 00:15:18.080]  請你回去問你老公
[00:15:18.080 --> 00:15:21.000]  我覺得這麼多的解釋裡面
[00:15:21.000 --> 00:15:21.800]  這段經文
[00:15:21.960 --> 00:15:24.520]  是最切合當時的背景
[00:15:24.520 --> 00:15:28.760]  為什麼叫女人不要講話呢?
[00:15:28.760 --> 00:15:31.080]  因為講道的
[00:15:31.080 --> 00:15:34.960]  男人才聽得懂的語言
[00:15:34.960 --> 00:15:36.880]  或者 liturgical language
[00:15:36.880 --> 00:15:39.280]  其實跟今天大致上都相似的
[00:15:39.280 --> 00:15:41.920]  你不要覺得這些是很奇怪的東西
[00:15:41.920 --> 00:15:43.840]  你去戲院看戲
[00:15:43.840 --> 00:15:46.760]  有東西放出來叫你做什麼?
[00:15:46.760 --> 00:15:48.760]  叫你關掉手機
[00:15:48.760 --> 00:15:51.280]  叫你不要吵
[00:15:51.520 --> 00:15:53.720]  因為這樣會影響到其他人來聚會
[00:15:53.720 --> 00:15:54.600]  尊重其他人
[00:15:54.600 --> 00:15:55.520]  不就這麼簡單了嗎?
[00:15:55.520 --> 00:15:57.000]  其實教會也是一樣的
[00:15:57.000 --> 00:15:57.960]  你準時到
[00:15:57.960 --> 00:15:58.680]  是不是?
[00:15:58.680 --> 00:15:59.560]  小朋友
[00:15:59.560 --> 00:16:00.400]  It's okay
[00:16:00.400 --> 00:16:02.120]  你不放心放在那裡
[00:16:02.120 --> 00:16:03.880]  你可以帶他進來
[00:16:03.880 --> 00:16:05.200]  但是當他吵的時候
[00:16:05.200 --> 00:16:07.320]  你自然會帶他出去
[00:16:07.320 --> 00:16:08.760]  因為你不想影響其他人
[00:16:08.760 --> 00:16:12.560]  絕對保羅沒有針對女人
[00:16:12.560 --> 00:16:13.680]  或者看低她們
[00:16:13.680 --> 00:16:14.680]  不讓她們講話
[00:16:14.680 --> 00:16:15.760]  他關心的是什麼呢?
[00:16:15.760 --> 00:16:18.840]  他說上帝聚會的時候
[00:16:18.840 --> 00:16:20.000]  我們聚會的時候
[00:16:20.120 --> 00:16:21.600]  上帝不是叫我們混亂
[00:16:21.600 --> 00:16:23.800]  而是叫我們安靜
[00:16:23.800 --> 00:16:25.840]  其實叫做有 order(命令)的意思
[00:16:25.840 --> 00:16:28.040]  就是要井井有條
[00:16:28.040 --> 00:16:30.000]  因為很多時候聚會裡面
[00:16:30.000 --> 00:16:31.560]  有些微信主人進來的時候
[00:16:31.560 --> 00:16:32.080]  他會覺得
[00:16:32.080 --> 00:16:33.280]  為什麼這裡會這樣呢?
[00:16:33.280 --> 00:16:34.360]  好像街市一樣
[00:16:34.360 --> 00:16:35.680]  紙層層的女人在那裡
[00:16:35.680 --> 00:16:37.600]  保羅所關心的
[00:16:37.600 --> 00:16:39.080]  就是一個這樣的 situation(情況)
[00:16:39.080 --> 00:16:41.880]  所以有背景的時候
[00:16:41.880 --> 00:16:44.600]  我們就明白多一點
[00:16:44.600 --> 00:16:46.720]  《多瑪書》第十六章
[00:16:46.720 --> 00:16:49.640]  這是最後一段聖經我想講的
[00:16:50.240 --> 00:16:51.600]  為什麼會想起這段聖經呢?
[00:16:51.600 --> 00:16:52.520]  因為今天我們開始
[00:16:52.520 --> 00:16:55.120]  我們教會的獎執
[00:16:55.120 --> 00:16:56.120]  舉行一次
[00:16:56.120 --> 00:16:58.600]  我們會選舉
[00:16:58.600 --> 00:17:02.880]  我終於用了大概五天時間
[00:17:02.880 --> 00:17:05.640]  追趕每一個被提名的人
[00:17:05.640 --> 00:17:07.640]  他們回答我
[00:17:07.640 --> 00:17:10.480]  到底他們會不會 run(舉行)這個 election(選舉)
[00:17:10.480 --> 00:17:14.400]  有九位被提名出來的候選人
[00:17:14.400 --> 00:17:15.800]  出現了
[00:17:15.800 --> 00:17:18.560]  我們有六位女的
[00:17:18.800 --> 00:17:20.400]  有三位男的
[00:17:20.400 --> 00:17:21.480]  好不好?
[00:17:21.480 --> 00:17:24.320]  女子組加油!
[00:17:24.320 --> 00:17:25.200]  女子組加油!
[00:17:25.200 --> 00:17:28.000]  我還沒介紹他們之前
[00:17:28.000 --> 00:17:28.680]  我想告訴你
[00:17:28.680 --> 00:17:29.800]  我就想起這段聖經
[00:17:29.800 --> 00:17:31.840]  就是《羅馬書》最後一章
[00:17:31.840 --> 00:17:34.160]  我經常覺得《羅馬書》最後一章都是
[00:17:34.160 --> 00:17:35.840]  一些問安語
[00:17:35.840 --> 00:17:38.920]  最後好像寫信那樣
[00:17:38.920 --> 00:17:41.040]  sincerely
[00:17:41.040 --> 00:17:41.960]  regard(尊重)
[00:17:41.960 --> 00:17:42.880]  nobody cares(沒有人在乎)
[00:17:42.880 --> 00:17:43.560]  right?
[00:17:43.560 --> 00:17:45.800]  但是《羅馬書》第十六章不是這樣的
[00:17:45.800 --> 00:17:47.880]  《羅馬書》第十六章這裡
[00:17:48.360 --> 00:17:50.560]  保羅特別寫一封信收尾的時候
[00:17:50.560 --> 00:17:52.160]  就向羅馬教會
[00:17:52.160 --> 00:17:57.800]  或者對羅馬宣教有共識的二十六個人
[00:17:57.800 --> 00:18:01.480]  他提名來說出來
[00:18:01.480 --> 00:18:05.080]  其中有九位是女士
[00:18:05.080 --> 00:18:06.800]  受將第一節
[00:18:06.800 --> 00:18:11.480]  他說我對你們羅馬教會要舉薦我們的姐妹
[00:18:11.480 --> 00:18:13.120]  Phoebe
[00:18:14.160 --> 00:18:18.360]  她是堅格理教會的女執事
[00:18:18.360 --> 00:18:19.320]  他說她真的很堅
[00:18:19.320 --> 00:18:21.880]  堅格理教會的女執事
[00:18:21.880 --> 00:18:25.400]  請你為主來接待她
[00:18:25.400 --> 00:18:28.520]  合乎聖徒的體統
[00:18:28.520 --> 00:18:31.400]  她在何事上要你們幫助
[00:18:31.400 --> 00:18:33.160]  你們就幫助她
[00:18:33.160 --> 00:18:35.000]  因為她素來幫助很多人
[00:18:35.000 --> 00:18:36.280]  也幫助過我
[00:18:36.280 --> 00:18:40.520]  這是教會歷史裡面第一個女執事
[00:18:40.520 --> 00:18:43.160]  Phoebe
[00:18:43.960 --> 00:18:47.720]  也可能是帶著這封羅馬書
[00:18:47.720 --> 00:18:48.720]  這封信
[00:18:48.720 --> 00:18:51.880]  在堅格理的海港
[00:18:51.880 --> 00:18:53.680]  哥倫多的海港
[00:18:53.680 --> 00:18:58.360]  搭船送到羅馬的宗教會
[00:18:58.360 --> 00:19:01.000]  所以是一個很縱容的人
[00:19:01.000 --> 00:19:04.400]  是英文的servant
[00:19:04.400 --> 00:19:06.920]  我們很多時候英文翻譯為servant
[00:19:06.920 --> 00:19:09.480]  其實是一個女的執事
[00:19:13.320 --> 00:19:14.360]  她說又問安了
[00:19:14.360 --> 00:19:15.680]  問誰安呢?
[00:19:15.680 --> 00:19:18.040]  伯基拉與阿居拉
[00:19:18.040 --> 00:19:19.040]  哪個男哪個女
[00:19:19.040 --> 00:19:21.000]  Priscilla and Aquila
[00:19:21.000 --> 00:19:23.680]  Priscilla
[00:19:23.680 --> 00:19:26.440]  就是伯基拉是一個女孩的名字
[00:19:26.440 --> 00:19:29.640]  他們在基督耶穌裡面與我同工
[00:19:29.640 --> 00:19:31.200]  也為我的命
[00:19:31.200 --> 00:19:34.040]  將自己的頸項自之度外
[00:19:34.040 --> 00:19:36.400]  不但我感謝他們
[00:19:36.400 --> 00:19:39.720]  就是外邦宗教會也去感謝他們
[00:19:40.040 --> 00:19:43.560]  伯基拉與阿居拉是兩夫婦
[00:19:43.560 --> 00:19:45.480]  這裡特別的地方就是
[00:19:45.480 --> 00:19:47.680]  女人的名字是先行的
[00:19:47.680 --> 00:19:52.520]  過了陳三陳太
[00:19:52.520 --> 00:19:57.840]  我們介紹這個couple的時候
[00:19:57.840 --> 00:20:01.160]  有四次都是說到陳太陳三
[00:20:01.160 --> 00:20:04.080]  陳太先到陳三
[00:20:04.080 --> 00:20:08.800]  這裡本來也用了一個專用語來形容他們
[00:20:09.480 --> 00:20:10.680]  或者形容Priscilla
[00:20:10.680 --> 00:20:13.000]  Fellow workers
[00:20:13.000 --> 00:20:14.200]  Co-workers
[00:20:14.200 --> 00:20:17.600]  是一個title
[00:20:17.600 --> 00:20:20.120]  保羅尊稱教會領袖
[00:20:20.120 --> 00:20:23.000]  來做co-workers
[00:20:23.000 --> 00:20:24.600]  或者同工
[00:20:24.600 --> 00:20:26.840]  十六章第六節
[00:20:26.840 --> 00:20:29.360]  她說我又問馬利亞安
[00:20:29.360 --> 00:20:31.320]  馬利亞當然就是女性的名字
[00:20:31.320 --> 00:20:35.920]  她為你們多受勞苦
[00:20:35.920 --> 00:20:37.440]  又問我的親屬
[00:20:37.440 --> 00:20:38.560]  這裡很少說
[00:20:38.560 --> 00:20:40.000]  原來保羅有親戚
[00:20:40.000 --> 00:20:45.480]  與我同坐牢的安多尼古和尤利亞安
[00:20:45.480 --> 00:20:48.280]  他們在使徒裡面有名望
[00:20:48.280 --> 00:20:51.560]  也使比我先在基督裡面
[00:20:51.560 --> 00:20:53.920]  這裡就是陳三陳太
[00:20:53.920 --> 00:20:58.440]  因為陳太太是尤利亞安
[00:20:58.440 --> 00:21:01.480]  這裡說到他們是一個couple
[00:21:01.480 --> 00:21:02.840]  男與女
[00:21:02.840 --> 00:21:05.960]  是跟十二使徒來到同列的
[00:21:06.840 --> 00:21:08.760]  所以你這樣看的時候
[00:21:08.760 --> 00:21:12.680]  他們其實稱這個人叫做女使徒
[00:21:12.680 --> 00:21:15.000]  按照他們的名字
[00:21:15.000 --> 00:21:17.560]  當時人的名字不是很多變化的
[00:21:17.560 --> 00:21:18.360]  不是我們今天這樣
[00:21:18.360 --> 00:21:20.200]  我們生了孩子想名字想好一點
[00:21:20.200 --> 00:21:21.720]  想一些很丟臉的名字
[00:21:21.720 --> 00:21:25.960]  當時人人都叫陳大文就是陳大文
[00:21:25.960 --> 00:21:27.960]  整條街都是陳大文
[00:21:27.960 --> 00:21:32.000]  你問一下就知道他的鄉下
[00:21:32.000 --> 00:21:33.000]  是多少人
[00:21:33.000 --> 00:21:34.160]  或者他屬於什麼人
[00:21:34.760 --> 00:21:37.120]  他的名字尤利亞安
[00:21:37.120 --> 00:21:39.920]  應該是巴勒斯坦的猶太人
[00:21:39.920 --> 00:21:41.760]  他們
[00:21:41.760 --> 00:21:44.040]  不知道什麼原因
[00:21:44.040 --> 00:21:47.480]  他們就去了羅馬或者與保羅一起
[00:21:47.480 --> 00:21:50.080]  去了地中海的世界
[00:21:50.080 --> 00:21:52.600]  他們跟過耶穌
[00:21:52.600 --> 00:21:53.800]  作為使徒
[00:21:53.800 --> 00:21:55.200]  他們的使徒
[00:21:55.200 --> 00:21:57.920]  全部都是曾經親自跟過耶穌
[00:21:57.920 --> 00:22:02.000]  或者親自見證過耶穌基督的復活
[00:22:03.200 --> 00:22:07.040]  這裡是教會的第一個女使徒
[00:22:07.040 --> 00:22:08.040]  Female Apostle
[00:22:08.040 --> 00:22:11.200]  如果你這麼看的話
[00:22:11.200 --> 00:22:12.800]  你沒有時間看完
[00:22:12.800 --> 00:22:14.520]  這麼多個名字
[00:22:14.520 --> 00:22:16.200]  有男也有很多的女
[00:22:16.200 --> 00:22:19.720]  其實不只是一些問安語這麼簡單
[00:22:19.720 --> 00:22:22.760]  就是保羅的教會名人榜
[00:22:22.760 --> 00:22:24.920]  他的 Honor Roll
[00:22:24.920 --> 00:22:29.320]  在耶穌和保羅的眼中
[00:22:29.320 --> 00:22:31.640]  很可以肯定
[00:22:32.480 --> 00:22:35.640]  女性在神國的使宮裡面
[00:22:35.640 --> 00:22:37.240]  是有尊重的地位
[00:22:37.240 --> 00:22:39.880]  甚至是具有尊重
[00:22:39.880 --> 00:22:43.080]  我們有什麼可以 take away(拿走)呢?
[00:22:43.080 --> 00:22:45.520]  第一
[00:22:45.520 --> 00:22:46.880]  就是我上次提過的
[00:22:46.880 --> 00:22:49.680]  重男輕女的思想
[00:22:49.680 --> 00:22:52.960]  某一種重男輕女的思想
[00:22:52.960 --> 00:22:54.680]  我說過了
[00:22:54.680 --> 00:22:56.640]  不只是男人才會重男輕女
[00:22:56.640 --> 00:22:59.400]  各位女士可能會
[00:23:00.240 --> 00:23:02.320]  你們覺得我只不過是弱質的女子
[00:23:02.320 --> 00:23:03.320]  我能做什麼呢?
[00:23:03.320 --> 00:23:03.840]  是不是?
[00:23:03.840 --> 00:23:06.720]  但是請你用上帝的角度去看待自己
[00:23:06.720 --> 00:23:09.800]  特別是教會神的工作
[00:23:09.800 --> 00:23:11.480]  不是 gender-based(性別基礎)
[00:23:11.480 --> 00:23:13.840]  是 gift-based(禮物基礎)
[00:23:13.840 --> 00:23:18.760]  不是按照性別去劃分
[00:23:18.760 --> 00:23:23.080]  按照你的恩賜、你的才幹去劃分
[00:23:23.080 --> 00:23:24.360]  不是 gender-based(性別基礎)
[00:23:24.360 --> 00:23:28.000]  很清楚地讓我們看到
[00:23:28.000 --> 00:23:30.000]  從九曰到新曰
[00:23:30.000 --> 00:23:32.000]  一個這樣的角度
[00:23:32.000 --> 00:23:34.240]  你不要只顧自己
[00:23:34.240 --> 00:23:37.760]  不要把自己當成弱質女流
[00:23:37.760 --> 00:23:42.000]  上帝當然可以用男人
[00:23:42.000 --> 00:23:46.240]  但是上帝也可以同樣用女性
[00:23:46.240 --> 00:23:51.440]  我覺得新時代的教會就應該是這樣
[00:23:51.440 --> 00:23:52.480]  是不是?
[00:23:52.480 --> 00:23:54.640]  重男輕女
[00:23:54.640 --> 00:23:58.560]  男與女一起去配搭
[00:23:59.200 --> 00:23:59.800]  嗯
[00:23:59.800 --> 00:24:02.320]  我們衷心感謝你
[00:24:02.320 --> 00:24:06.360]  主,我們為了成會獻上感謝
[00:24:06.360 --> 00:24:09.600]  感謝祢給我們一個這麼好的文化
[00:24:09.600 --> 00:24:11.600]  我們很虛心地
[00:24:11.600 --> 00:24:14.000]  一起來服侍
[00:24:14.000 --> 00:24:17.800]  願意地一起去配搭
[00:24:17.800 --> 00:24:21.200]  神,我們親自來獻上感謝
[00:24:21.200 --> 00:24:23.280]  為了每一個我們能夠
[00:24:23.280 --> 00:24:25.160]  獻上感謝
[00:24:25.160 --> 00:24:27.320]  為了這九位
[00:24:27.760 --> 00:24:28.760]  最後
[00:24:28.760 --> 00:24:32.680]  能夠出來做候選人
[00:24:32.680 --> 00:24:36.280]  主,我們求祢在他們的生命當中
[00:24:36.280 --> 00:24:40.520]  在他們的信心裡面
[00:24:40.520 --> 00:24:43.360]  來成就你們的工作
[00:24:43.360 --> 00:24:46.120]  無論是姐妹還是弟兄
[00:24:46.120 --> 00:24:48.000]  讓我們經歷你的恩典
[00:24:48.000 --> 00:24:50.400]  在主的恩典當中我們去承載
[00:24:50.400 --> 00:24:53.720]  去領導、去侍奉、去學習
[00:24:53.720 --> 00:24:56.000]  就是主耶穌基督你怎樣去服侍我們
[00:24:57.120 --> 00:24:59.120]  讓這個教會能夠成為一個
[00:24:59.120 --> 00:25:01.120]  有主理形象的教會
[00:25:01.120 --> 00:25:02.960]  我們感激老方昌
[00:25:02.960 --> 00:25:04.960]  多謝各位收看,再見!

