
[00:00:00.000 --> 00:00:03.000]  UV的頂梓梅,平安!感謝神
[00:19:49.000 --> 00:19:51.000]  蘭生阿米拿達
[00:19:51.000 --> 00:19:52.000]  阿米拿達生拿遜
[00:19:52.000 --> 00:19:53.000]  拿遜生撒滿
[00:19:53.000 --> 00:19:55.000]  撒滿生波亞斯
[00:19:55.000 --> 00:19:56.000]  波亞斯生俄彼得
[00:19:56.000 --> 00:19:58.000]  俄彼得生耶西
[00:19:58.000 --> 00:20:00.000]  耶西生大衛」
[00:20:00.000 --> 00:20:02.000]  很多人會覺得這個家譜
[00:20:02.000 --> 00:20:04.000]  似乎是一個appendix
[00:20:04.000 --> 00:20:07.000]  是一個很多餘的東西
[00:20:07.000 --> 00:20:09.000]  只不過可能是正式的
[00:20:09.000 --> 00:20:13.000]  去介紹大衛的譜系
[00:20:13.000 --> 00:20:14.000]  其實不需要的
[00:20:14.000 --> 00:20:16.000]  因為十七節已經介紹了
[00:20:16.000 --> 00:20:18.000]  俄彼得和大衛的關係
[00:20:18.000 --> 00:20:20.000]  即是代表甚麼呢?
[00:20:20.000 --> 00:20:22.000]  路德和大衛的關係
[00:20:22.000 --> 00:20:25.000]  但為何最後要加這個家譜呢?
[00:20:25.000 --> 00:20:28.000]  原來最後十八到二十二節的家譜
[00:20:28.000 --> 00:20:33.000]  才是路德記裏面最重要的一部分
[00:20:33.000 --> 00:20:35.000]  他將路德記
[00:20:35.000 --> 00:20:38.000]  他把所有事物放在角度
[00:20:38.000 --> 00:20:40.000]  他將路德記
[00:20:40.000 --> 00:20:43.000]  告訴我們路德記要怎樣去解讀呢?
[00:20:43.000 --> 00:20:45.000]  原來要留意這個家譜
[00:20:45.000 --> 00:20:47.000]  家譜是怎樣開始的?
[00:20:47.000 --> 00:20:48.000]  十八節
[00:20:48.000 --> 00:20:49.000]  四章十八節
[00:20:49.000 --> 00:20:52.000]  「法勒斯的後代記載下面」
[00:20:52.000 --> 00:20:54.000]  「法勒斯生希斯律」
[00:20:54.000 --> 00:20:58.000]  為何這個家譜是從法勒斯開始的呢?
[00:20:58.000 --> 00:20:59.000]  如果我問
[00:20:59.000 --> 00:21:00.000]  就這樣問大家
[00:21:00.000 --> 00:21:01.000]  到底你們有多少人
[00:21:01.000 --> 00:21:03.000]  可以馬上說出法勒斯是誰呢?
[00:21:03.000 --> 00:21:05.000]  我懷疑不是很多
[00:21:05.000 --> 00:21:08.000]  因為法勒斯其實不是一個很出名
[00:21:08.000 --> 00:21:11.000]  在聖經裏面很重要的人物
[00:21:11.000 --> 00:21:14.000]  但他父親其實就是一個很重要的人物
[00:21:14.000 --> 00:21:15.000]  他父親是誰呢?
[00:21:15.000 --> 00:21:16.000]  猶大
[00:21:16.000 --> 00:21:21.000]  如果我要很荒謬地去介紹大衛的家譜
[00:21:21.000 --> 00:21:25.000]  想將一些重要的人物連繫在一起
[00:21:25.000 --> 00:21:27.000]  家譜的作用某程度上就是這樣
[00:21:27.000 --> 00:21:30.000]  我會不會從法勒斯開始?
[00:21:30.000 --> 00:21:32.000]  我會從猶大開始
[00:21:32.000 --> 00:21:35.000]  去強調大衛和猶大的連繫
[00:21:35.000 --> 00:21:37.000]  但不是的
[00:21:37.000 --> 00:21:39.000]  這裡提到法勒斯是怎樣解釋呢?
[00:21:39.000 --> 00:21:40.000]  還要怎樣呢?
[00:21:40.000 --> 00:21:44.000]  法勒斯不是在家譜裏面第一次出現
[00:21:44.000 --> 00:21:46.000]  法勒斯在路德記的前文
[00:21:46.000 --> 00:21:48.000]  在第四章已經出現了
[00:21:48.000 --> 00:21:50.000]  我們剛才也讀了
[00:21:50.000 --> 00:21:52.000]  不知道大家有沒有留意到
[00:21:52.000 --> 00:21:54.000]  在第四章十二節
[00:21:54.000 --> 00:21:58.000]  「冤爺和華從這少年女子賜你後裔
[00:21:58.000 --> 00:22:03.000]  使你的家將他媽從猶大所生」
[00:22:03.000 --> 00:22:05.000]  法勒斯的家一半
[00:22:05.000 --> 00:22:08.000]  所以前面已經提到法勒斯
[00:22:08.000 --> 00:22:11.000]  而且是婚禮的祝福
[00:22:11.000 --> 00:22:16.000]  所以法勒斯也說了是猶大所生
[00:22:16.000 --> 00:22:19.000]  但是有一個額外的資訊
[00:22:19.000 --> 00:22:23.000]  一個不需要的額外資訊是什麼呢?
[00:22:23.000 --> 00:22:29.000]  使你的家將他媽從猶大所生
[00:22:29.000 --> 00:22:31.000]  無端端提到他媽
[00:22:31.000 --> 00:22:34.000]  當然的確法勒斯是猶大和他媽所生
[00:22:34.000 --> 00:22:37.000]  但他媽如果大家有印象
[00:22:37.000 --> 00:22:40.000]  記得聖經在《創世紀》三十八章
[00:22:40.000 --> 00:22:42.000]  今天不會有時間去看
[00:22:42.000 --> 00:22:46.000]  他媽這段故事不是很光彩
[00:22:46.000 --> 00:22:47.000]  為什麼呢?
[00:22:47.000 --> 00:22:50.000]  因為他媽其實是猶大的媳婦
[00:22:50.000 --> 00:22:53.000]  某個程度上他們的結合
[00:22:53.000 --> 00:22:55.000]  媳婦和公公的結合
[00:22:55.000 --> 00:22:56.000]  生下法勒斯
[00:22:56.000 --> 00:23:00.000]  這樣的結合是有一些爭議的
[00:23:00.000 --> 00:23:05.000]  為什麼這群長老竟然在婚禮裡
[00:23:05.000 --> 00:23:08.000]  在城門口這樣祝福
[00:23:08.000 --> 00:23:10.000]  幫助斯和勒斯呢?
[00:23:10.000 --> 00:23:15.000]  你試試在婚禮上寫一個婚禮卡
[00:23:15.000 --> 00:23:17.000]  恭喜你的朋友
[00:23:17.000 --> 00:23:20.000]  希望你好像他媽一樣
[00:23:20.000 --> 00:23:22.000]  我懷疑你朋友也做不到
[00:23:22.000 --> 00:23:24.000]  所以很奇怪
[00:23:24.000 --> 00:23:27.000]  無端端提到他媽
[00:23:27.000 --> 00:23:29.000]  換言之他講了什麼呢?
[00:23:29.000 --> 00:23:32.000]  其實第十一節也有提到兩個女性
[00:23:32.000 --> 00:23:34.000]  就是拉潔和莉雅
[00:23:34.000 --> 00:23:36.000]  這個更容易理解
[00:23:36.000 --> 00:23:40.000]  因為拉潔和莉雅的確是十二支派的國母
[00:23:40.000 --> 00:23:42.000]  即以色列的國母
[00:23:42.000 --> 00:23:44.000]  十二支派是從他們兩個人而來的
[00:23:44.000 --> 00:23:46.000]  所以提到兩個女性我們明白
[00:23:46.000 --> 00:23:48.000]  但為什麼要提他媽呢?
[00:23:48.000 --> 00:23:52.000]  而且特別提到法勒斯是他媽所生
[00:23:52.000 --> 00:23:55.000]  然後家譜就從法勒斯開始
[00:23:55.000 --> 00:24:00.000]  其實就證明了張大衛
[00:24:00.000 --> 00:24:04.000]  證明了原來是他媽和路德的子孫
[00:24:04.000 --> 00:24:08.000]  將他媽和路德放在一起
[00:24:08.000 --> 00:24:10.000]  而聖經裏面
[00:24:10.000 --> 00:24:12.000]  只有兩處的聖經
[00:24:12.000 --> 00:24:14.000]  整本聖經不只是舊約
[00:24:14.000 --> 00:24:17.000]  整本聖經只有兩處的經文
[00:24:17.000 --> 00:24:21.000]  是同時提到他媽和路德
[00:24:21.000 --> 00:24:23.000]  另一處又是一個家譜
[00:24:23.000 --> 00:24:25.000]  不知道大家有沒有印象
[00:24:25.000 --> 00:24:27.000]  《馬太福音》第一章
[00:24:27.000 --> 00:24:29.000]  耶穌基督的家譜
[00:24:29.000 --> 00:24:31.000]  又再提到他媽
[00:24:31.000 --> 00:24:33.000]  又提到路德
[00:24:33.000 --> 00:24:35.000]  又提到大衛
[00:24:35.000 --> 00:24:37.000]  更重要的是耶穌基督
[00:24:37.000 --> 00:24:40.000]  就是這些人的後代
[00:24:40.000 --> 00:24:42.000]  所以原來這樣看的話
[00:24:42.000 --> 00:24:46.000]  我們就明白路德記不只是指向大衛
[00:24:46.000 --> 00:24:48.000]  其實路德記更加要
[00:24:48.000 --> 00:24:50.000]  那條線要一直畫
[00:24:50.000 --> 00:24:53.000]  一直畫到新約
[00:24:53.000 --> 00:24:55.000]  是指向耶穌基督的
[00:24:55.000 --> 00:24:58.000]  路德記發生在士司的時代
[00:24:58.000 --> 00:25:01.000]  按照基督教的聖經編排
[00:25:01.000 --> 00:25:06.000]  路德記在士司紀和撒姆爾紀上下的中間
[00:25:06.000 --> 00:25:10.000]  好像一個橋樑連接這兩段歷史
[00:25:10.000 --> 00:25:12.000]  當時路德記發生的背景
[00:25:12.000 --> 00:25:14.000]  是士司的年代
[00:25:14.000 --> 00:25:17.000]  如何是當時任意而行的國人
[00:25:17.000 --> 00:25:20.000]  沒有王管的一個很混亂的時代
[00:25:20.000 --> 00:25:22.000]  然後路德記記載了這些小人物
[00:25:22.000 --> 00:25:24.000]  路德、拿俄米、波瓦斯
[00:25:24.000 --> 00:25:28.000]  如何彼此恩代的一個事情
[00:25:28.000 --> 00:25:32.000]  原來就在不知不覺裏面
[00:25:32.000 --> 00:25:36.000]  他們就推動了歷史的軌跡
[00:25:36.000 --> 00:25:39.000]  當他們堅持為善彼此
[00:25:39.000 --> 00:25:42.000]  用實際行動彼此恩代的時候
[00:25:42.000 --> 00:25:44.000]  他們服侍了他們那一代的人
[00:25:44.000 --> 00:25:47.000]  亦為下一代人預備
[00:25:47.000 --> 00:25:48.000]  最後如何呢?
[00:25:48.000 --> 00:25:51.000]  在撒姆爾紀我們看到大衛的出現
[00:25:51.000 --> 00:25:56.000]  我們以為大衛的出現就是答案
[00:25:56.000 --> 00:25:58.000]  既然士司記說沒有王管
[00:25:58.000 --> 00:26:00.000]  大衛的出現
[00:26:00.000 --> 00:26:04.000]  而且撒姆爾記提到大衛是合神心意的王
[00:26:04.000 --> 00:26:08.000]  我們會以為終於解決方案出現了
[00:26:08.000 --> 00:26:10.000]  在大衛那裏
[00:26:10.000 --> 00:26:13.000]  但如果大家記得聖經
[00:26:13.000 --> 00:26:17.000]  撒姆爾紀裏面是充滿了大衛的缺失
[00:26:17.000 --> 00:26:20.000]  甚至最後到撒姆爾紀下二十四章
[00:26:20.000 --> 00:26:23.000]  是以大衛的缺失來終結
[00:26:23.000 --> 00:26:27.000]  即是說原來一個沒有王管的
[00:26:27.000 --> 00:26:29.000]  連一個大時代裏面
[00:26:29.000 --> 00:26:30.000]  一個混亂的時代
[00:26:30.000 --> 00:26:33.000]  我們以為一個屬靈的領袖
[00:26:33.000 --> 00:26:36.000]  一個合神心意的王出現
[00:26:36.000 --> 00:26:38.000]  就可以解決問題
[00:26:38.000 --> 00:26:41.000]  最後都是失望終結
[00:26:41.000 --> 00:26:43.000]  路德紀的答案
[00:26:43.000 --> 00:26:45.000]  或者這個時代的答案
[00:26:45.000 --> 00:26:48.000]  不是在於一個王的出現
[00:26:48.000 --> 00:26:50.000]  一個所謂合神心意
[00:26:50.000 --> 00:26:55.000]  但其實在他人生裏面仍然有很多缺失的王的出現
[00:26:55.000 --> 00:26:56.000]  更加重要的是甚麼呢?
[00:26:56.000 --> 00:27:00.000]  路德紀是指向新約的耶穌基督
[00:27:00.000 --> 00:27:03.000]  原來要解決那個時代
[00:27:03.000 --> 00:27:06.000]  混亂、各人任意而行
[00:27:06.000 --> 00:27:09.000]  沒有王管的年代
[00:27:09.000 --> 00:27:14.000]  不是任何一個我們覺得可以解決的領袖出現
[00:27:14.000 --> 00:27:17.000]  就可以解決這麼簡單
[00:27:17.000 --> 00:27:19.000]  是要等到耶穌基督
[00:27:19.000 --> 00:27:20.000]  去到新約
[00:27:20.000 --> 00:27:21.000]  耶穌基督的出現
[00:27:21.000 --> 00:27:24.000]  他的降生、受死、復活
[00:27:24.000 --> 00:27:27.000]  成就了神最大的恩慈
[00:27:27.000 --> 00:27:30.000]  就是袋屬的救恩
[00:27:30.000 --> 00:27:33.000]  成為了我們最近的親屬
[00:27:33.000 --> 00:27:39.000]  原來路德紀不是只連接兩段歷史這麼簡單
[00:27:39.000 --> 00:27:40.000]  他告訴我們
[00:27:40.000 --> 00:27:43.000]  有些事是可以盼望的
[00:27:43.000 --> 00:27:45.000]  不是盼望一個王的出現
[00:27:45.000 --> 00:27:48.000]  是盼望那個萬王之王
[00:27:48.000 --> 00:27:50.000]  耶穌基督的出現
[00:27:50.000 --> 00:27:54.000]  才可以解決人類的問題
[00:27:54.000 --> 00:27:57.000]  不知道大家有多久沒有回香港
[00:27:57.000 --> 00:27:59.000]  我相信起碼兩年
[00:27:59.000 --> 00:28:00.000]  因為疫情的期間
[00:28:00.000 --> 00:28:03.000]  自從我搬回香港之後
[00:28:03.000 --> 00:28:05.000]  我就住在長洲
[00:28:05.000 --> 00:28:07.000]  不知道你們有沒有多少人
[00:28:07.000 --> 00:28:10.000]  記得長洲或者去過長洲呢?
[00:28:10.000 --> 00:28:12.000]  長洲有兩樣東西很出名的
[00:28:12.000 --> 00:28:14.000]  兩樣東西很多的
[00:28:14.000 --> 00:28:16.000]  第一是單車很多
[00:28:16.000 --> 00:28:19.000]  第二是野狗或者狗很多
[00:28:19.000 --> 00:28:20.000]  而這兩樣東西
[00:28:20.000 --> 00:28:22.000]  我都害怕的
[00:28:22.000 --> 00:28:23.000]  狗當然
[00:28:23.000 --> 00:28:25.000]  特別是野狗
[00:28:25.000 --> 00:28:26.000]  牠會無視
[00:28:26.000 --> 00:28:28.000]  牠會突然在你旁邊出現
[00:28:28.000 --> 00:28:29.000]  我本身害怕狗
[00:28:29.000 --> 00:28:31.000]  就會很驚恐
[00:28:31.000 --> 00:28:34.000]  另一樣東西多的是單車
[00:28:34.000 --> 00:28:36.000]  因為長洲沒有車
[00:28:36.000 --> 00:28:39.000]  所以很多人是以單車代步
[00:28:39.000 --> 00:28:41.000]  在橫街閘巷裡
[00:28:41.000 --> 00:28:43.000]  單車通過的時候
[00:28:43.000 --> 00:28:45.000]  牠就會提醒你
[00:28:45.000 --> 00:28:48.000]  所以牠就會響鈴
[00:28:48.000 --> 00:28:49.000]  提醒你
[00:28:49.000 --> 00:28:50.000]  我在後面
[00:28:50.000 --> 00:28:51.000]  我要通過你
[00:28:51.000 --> 00:28:54.000]  但每一次聽到這些聲音的時候
[00:28:54.000 --> 00:28:55.000]  我就會害怕
[00:28:55.000 --> 00:28:56.000]  我就想避開牠
[00:28:56.000 --> 00:28:58.000]  我在想應該怎樣避開牠
[00:28:58.000 --> 00:29:00.000]  讓牠不要撞我呢?
[00:29:00.000 --> 00:29:02.000]  後來我發現
[00:29:02.000 --> 00:29:04.000]  秘訣是什麼呢?
[00:29:04.000 --> 00:29:06.000]  無論是對付單車
[00:29:06.000 --> 00:29:10.000]  特別是突然出現的響聲
[00:29:10.000 --> 00:29:14.000]  或者是突然出現的野狗
[00:29:14.000 --> 00:29:16.000]  其實秘訣都只有一樣
[00:29:16.000 --> 00:29:17.000]  只有一樣東西
[00:29:17.000 --> 00:29:20.000]  可以讓我避開這些煩惱
[00:29:20.000 --> 00:29:21.000]  不要理牠
[00:29:21.000 --> 00:29:23.000]  繼續走
[00:29:23.000 --> 00:29:24.000]  你試一下
[00:29:24.000 --> 00:29:26.000]  如果狗突然在你旁邊出現
[00:29:26.000 --> 00:29:28.000]  然後你反應得很快
[00:29:28.000 --> 00:29:29.000]  你彈開
[00:29:29.000 --> 00:29:32.000]  甚至想怎樣養的話
[00:29:32.000 --> 00:29:34.000]  想拿把傘出來等等
[00:29:34.000 --> 00:29:36.000]  保護自己等等
[00:29:36.000 --> 00:29:38.000]  你猜狗會怎樣呢?
[00:29:38.000 --> 00:29:39.000]  同樣道理
[00:29:39.000 --> 00:29:42.000]  你猜如果有單車在後面
[00:29:42.000 --> 00:29:44.000]  你又是想避開牠
[00:29:44.000 --> 00:29:46.000]  你就會動來動去
[00:29:46.000 --> 00:29:47.000]  移來移去
[00:29:47.000 --> 00:29:49.000]  這樣會更危險
[00:29:49.000 --> 00:29:51.000]  所以原來
[00:29:51.000 --> 00:29:54.000]  面對很多時代
[00:29:54.000 --> 00:29:56.000]  會擾亂我們的事情
[00:29:56.000 --> 00:29:58.000]  很多驚恐
[00:29:58.000 --> 00:29:59.000]  很多不安
[00:29:59.000 --> 00:30:01.000]  很多不確定
[00:30:01.000 --> 00:30:03.000]  我們需要做什麼呢?
[00:30:03.000 --> 00:30:06.000]  繼續走我們前面的路
[00:30:06.000 --> 00:30:08.000]  是
[00:30:08.000 --> 00:30:10.000]  身處在一個大時代裏面
[00:30:10.000 --> 00:30:11.000]  無論在香港
[00:30:11.000 --> 00:30:12.000]  無論在北美
[00:30:12.000 --> 00:30:15.000]  我們都不知道疫情沒完沒了
[00:30:15.000 --> 00:30:17.000]  我們看到整個世界的局勢
[00:30:17.000 --> 00:30:19.000]  無論是政治、經濟
[00:30:19.000 --> 00:30:21.000]  都有很多動盪
[00:30:21.000 --> 00:30:23.000]  都足以令到我們不安
[00:30:23.000 --> 00:30:26.000]  但我們都只是小人物
[00:30:26.000 --> 00:30:28.000]  我們都平凡如路德
[00:30:28.000 --> 00:30:30.000]  如波亞斯
[00:30:30.000 --> 00:30:32.000]  如納俄米
[00:30:32.000 --> 00:30:34.000]  但我們作為跟隨主的人
[00:30:34.000 --> 00:30:36.000]  透過路德記
[00:30:36.000 --> 00:30:38.000]  我們可以提醒這一點
[00:30:38.000 --> 00:30:41.000]  堅持為善
[00:30:41.000 --> 00:30:45.000]  堅持彼此恩待
[00:30:45.000 --> 00:30:47.000]  服侍這一代
[00:30:47.000 --> 00:30:49.000]  守護下一代
[00:30:49.000 --> 00:30:51.000]  有些事我們做了
[00:30:51.000 --> 00:30:53.000]  的確我們看不到後果
[00:30:53.000 --> 00:30:55.000]  就好像家抱
[00:30:55.000 --> 00:30:57.000]  路德可能都不知道
[00:30:57.000 --> 00:31:00.000]  大衛會成為他的兒孫
[00:31:00.000 --> 00:31:02.000]  或者大衛作王的時候
[00:31:02.000 --> 00:31:04.000]  路德可能都已經不在了
[00:31:04.000 --> 00:31:08.000]  更何況耶穌基督的出現
[00:31:08.000 --> 00:31:13.000]  所以我們不只是期望好人有好報
[00:31:13.000 --> 00:31:14.000]  因為的確
[00:31:14.000 --> 00:31:18.000]  好人我們未必看到好報
[00:31:18.000 --> 00:31:20.000]  但神知道
[00:31:20.000 --> 00:31:24.000]  我們堅信神仍然在工作
[00:31:24.000 --> 00:31:27.000]  堅持的成果交託給神
[00:31:27.000 --> 00:31:30.000]  盼望神的計劃
[00:31:30.000 --> 00:31:32.000]  終必成就
[00:31:32.000 --> 00:31:34.000]  在這個世上
[00:31:34.000 --> 00:31:36.000]  我們一起祈禱
[00:31:36.000 --> 00:31:38.000]  親愛的主我們感謝祢
[00:31:38.000 --> 00:31:40.000]  讓我們有這個機會
[00:31:40.000 --> 00:31:42.000]  一起來打開你的話語
[00:31:42.000 --> 00:31:45.000]  來看路德記這本有趣的書
[00:31:45.000 --> 00:31:47.000]  可能的確我們會覺得
[00:31:47.000 --> 00:31:52.000]  這本書只是一個有趣的故事來看
[00:31:52.000 --> 00:31:56.000]  但神透過這本書再一次提醒我們
[00:31:56.000 --> 00:31:58.000]  活在大時代裏
[00:31:58.000 --> 00:32:00.000]  主祢交託我們的責任
[00:32:00.000 --> 00:32:02.000]  就是堅持走在祢的路上
[00:32:02.000 --> 00:32:05.000]  彼此來到恩代
[00:32:05.000 --> 00:32:07.000]  默默的來到守候
[00:32:07.000 --> 00:32:10.000]  因為我們相信祢仍然在工作
[00:32:10.000 --> 00:32:13.000]  祢對這個世界的計劃仍然未完成
[00:32:13.000 --> 00:32:15.000]  主祢求祢幫助我們
[00:32:15.000 --> 00:32:18.000]  讓我們忠心的成為祢計劃的一部份
[00:32:18.000 --> 00:32:21.000]  以致有一天我們能夠見到
[00:32:21.000 --> 00:32:23.000]  祢自己公義的彰顯
[00:32:23.000 --> 00:32:25.000]  祢計劃的成就
[00:32:25.000 --> 00:32:27.000]  感謝祢聽我們的禱告
[00:32:27.000 --> 00:32:30.000]  祝福我們無論身處何方
[00:32:30.000 --> 00:32:32.000]  讓我們見到祢自己的恩惠
[00:32:32.000 --> 00:32:37.000]  見到彼此之間恩慈的結果
[00:32:37.000 --> 00:32:39.000]  禱告奉耶穌基督的聖名
[00:32:39.000 --> 00:32:41.000]  阿門

