
[00:00:00.000 --> 00:00:04.880]  各位我們又來到聖地這個地方了
[00:19:22.240 --> 00:19:25.680]  並且要洗他們的疾病存餘
[00:19:25.680 --> 00:19:26.720]  第十六節
[00:19:26.720 --> 00:19:30.080]  耶穌卻退到抗野去禱告
[00:19:30.080 --> 00:19:34.000]  有些人會因為宗教的建制很不滿或受傷
[00:19:34.000 --> 00:19:36.560]  一拼就跟上帝割席
[00:19:36.560 --> 00:19:38.160]  但你可能需要問
[00:19:38.160 --> 00:19:40.720]  會不會這樣是以偏概全
[00:19:40.720 --> 00:19:42.720]  會不會失去了很多東西
[00:19:42.720 --> 00:19:47.920]  修道主義修道院就是邀請我們退到抗野
[00:19:47.920 --> 00:19:51.360]  在那裡沒有任何令我們分心的東西
[00:19:51.360 --> 00:19:54.320]  沒有東西可以去怪責
[00:19:54.320 --> 00:19:56.320]  你單單去到抗野
[00:19:56.320 --> 00:20:00.640]  只有你和上帝單獨相遇
[00:20:00.640 --> 00:20:05.040]  這叫做搶不走靈魂的信仰生命
[00:20:05.040 --> 00:20:08.560]  在今天我們的世界很混亂很壓迫
[00:20:08.560 --> 00:20:10.000]  耶穌也是一樣
[00:20:10.000 --> 00:20:12.240]  所以跟隨他的教會
[00:20:12.240 --> 00:20:14.000]  跟隨耶穌的門徒
[00:20:14.000 --> 00:20:15.200]  都應該是這樣
[00:20:15.200 --> 00:20:17.200]  在你的生命裡面
[00:20:17.200 --> 00:20:19.200]  有沒有抗野的空間
[00:20:19.200 --> 00:20:22.480]  你能夠單獨和上帝相遇
[00:20:22.480 --> 00:20:26.320]  現在我想大家感受一下修道院是一個怎樣的氣氛
[00:20:26.320 --> 00:20:28.320]  我帶你去不同的地方
[00:20:28.320 --> 00:20:29.600]  看看不同的修道院
[00:20:29.600 --> 00:20:35.280]  還有背景音樂是一班東正教修士唱詩篇141篇
[00:20:35.360 --> 00:20:37.360]  修道院
[00:20:38.240 --> 00:20:40.240]  修道院
[00:20:40.240 --> 00:20:42.240]  修道院
[00:20:42.320 --> 00:20:44.320]  修道院
[00:20:44.480 --> 00:20:46.480]  修道院
[00:20:46.560 --> 00:20:48.560]  修道院
[00:20:49.520 --> 00:20:51.520]  修道院
[00:20:51.600 --> 00:20:53.600]  修道院
[00:20:53.600 --> 00:20:57.600]  大小姐,您是来自哪里的?
[00:20:57.600 --> 00:21:01.600]  我出国,访问寺庙的。
[00:21:01.600 --> 00:21:06.600]  你又回来,几年了?
[00:21:06.600 --> 00:21:10.600]  大小姐,您是来自哪里的?
[00:21:10.600 --> 00:21:14.600]  我出国,访问寺庙的。
[00:21:14.600 --> 00:21:18.600]  你又回来,几年了?
[00:21:18.600 --> 00:21:22.600]  我出国,访问寺庙的。
[00:21:22.600 --> 00:21:25.600]  你又回来,几年了?
[00:21:25.600 --> 00:21:29.600]  我出国,访问寺庙的。
[00:21:29.600 --> 00:21:33.600]  你又回来,几年了?
[00:21:33.600 --> 00:21:37.600]  我出国,访问寺庙的。
[00:21:37.600 --> 00:21:41.600]  你又回来,几年了?
[00:21:41.600 --> 00:21:45.600]  我出国,访问寺庙的。
[00:21:45.600 --> 00:21:49.600]  你又回来,几年了?
[00:21:50.600 --> 00:21:53.600]  我出国,访问寺庙的。
[00:21:53.600 --> 00:21:57.600]  你又回来,几年了?
[00:21:57.600 --> 00:22:01.600]  我出国,访问寺庙的。
[00:22:01.600 --> 00:22:05.600]  你又回来,几年了?
[00:22:05.600 --> 00:22:09.600]  我出国,访问寺庙的。
[00:22:09.600 --> 00:22:13.600]  你又回来,几年了?
[00:22:13.600 --> 00:22:17.600]  我出国,访问寺庙的。
[00:22:18.600 --> 00:22:21.600]  你又回来,几年了?
[00:22:21.600 --> 00:22:25.600]  我出国,访问寺庙的。
[00:22:25.600 --> 00:22:29.600]  你又回来,几年了?
[00:22:29.600 --> 00:22:33.600]  我出国,访问寺庙的。
[00:22:33.600 --> 00:22:37.600]  你又回来,几年了?
[00:22:37.600 --> 00:22:41.600]  我出国,访问寺庙的。
[00:22:41.600 --> 00:22:45.600]  你又回来,几年了?
[00:22:46.600 --> 00:22:49.600]  我出国,访问寺庙的。
[00:22:49.600 --> 00:22:53.600]  你又回来,几年了?
[00:22:53.600 --> 00:22:57.600]  我出国,访问寺庙的。
[00:22:57.600 --> 00:23:01.600]  你又回来,几年了?
[00:23:01.600 --> 00:23:05.600]  我出国,访问寺庙的。
[00:23:05.600 --> 00:23:09.600]  你又回来,几年了?
[00:23:09.600 --> 00:23:13.600]  我出国,访问寺庙的。
[00:23:14.600 --> 00:23:17.600]  你又回来,几年了?
[00:23:17.600 --> 00:23:21.600]  我出国,访问寺庙的。
[00:23:21.600 --> 00:23:25.600]  你又回来,几年了?
[00:23:25.600 --> 00:23:29.600]  我出国,访问寺庙的。
[00:23:29.600 --> 00:23:33.600]  你又回来,几年了?
[00:23:33.600 --> 00:23:37.600]  我出国,访问寺庙的。
[00:23:37.600 --> 00:23:41.600]  你又回来,几年了?
[00:23:42.600 --> 00:23:45.600]  我出国,访问寺庙的。
[00:23:45.600 --> 00:23:49.600]  你又回来,几年了?
[00:23:49.600 --> 00:23:53.600]  我出国,访问寺庙的。
[00:23:53.600 --> 00:23:57.600]  你又回来,几年了?
[00:23:57.600 --> 00:24:01.600]  我出国,访问寺庙的。
[00:24:01.600 --> 00:24:05.600]  你又回来,几年了?
[00:24:05.600 --> 00:24:09.600]  我出国,访问寺庙的。
[00:24:10.600 --> 00:24:13.600]  你又回来,几年了?
[00:24:13.600 --> 00:24:17.600]  我出国,访问寺庙的。
[00:24:17.600 --> 00:24:21.600]  你又回来,几年了?
[00:24:21.600 --> 00:24:25.600]  我出国,访问寺庙的。
[00:24:25.600 --> 00:24:29.600]  你又回来,几年了?
[00:24:29.600 --> 00:24:33.600]  我出国,访问寺庙的。
[00:24:33.600 --> 00:24:37.600]  你又回来,几年了?
[00:24:38.600 --> 00:24:41.600]  我出国,访问寺庙的。
[00:24:41.600 --> 00:24:45.600]  你又回来,几年了?
[00:24:45.600 --> 00:24:49.600]  我出国,访问寺庙的。
[00:24:49.600 --> 00:24:53.600]  你又回来,几年了?
[00:24:53.600 --> 00:24:57.600]  我出国,访问寺庙的。
[00:24:57.600 --> 00:25:01.600]  你又回来,几年了?
[00:25:01.600 --> 00:25:05.600]  我出国,访问寺庙的。
[00:25:06.600 --> 00:25:09.600]  你又回来,几年了?
[00:25:09.600 --> 00:25:13.600]  我出国,访问寺庙的。
[00:25:13.600 --> 00:25:17.600]  你又回来,几年了?
[00:25:17.600 --> 00:25:21.600]  我出国,访问寺庙的。
[00:25:21.600 --> 00:25:25.600]  你又回来,几年了?
[00:25:25.600 --> 00:25:29.600]  我出国,访问寺庙的。
[00:25:29.600 --> 00:25:33.600]  你又回来,几年了?
[00:25:34.600 --> 00:25:37.600]  我出国,访问寺庙的。
[00:25:37.600 --> 00:25:41.600]  你又回来,几年了?
[00:25:41.600 --> 00:25:45.600]  我出国,访问寺庙的。
[00:25:45.600 --> 00:25:49.600]  你又回来,几年了?
[00:25:49.600 --> 00:25:53.600]  我出国,访问寺庙的。
[00:25:53.600 --> 00:25:57.600]  你又回来,几年了?
[00:25:57.600 --> 00:26:01.600]  我出国,访问寺庙的。
[00:26:02.600 --> 00:26:05.600]  你又回来,几年了?
[00:26:05.600 --> 00:26:09.600]  我出国,访问寺庙的。
[00:26:09.600 --> 00:26:13.600]  你又回来,几年了?
[00:26:13.600 --> 00:26:17.600]  我出国,访问寺庙的。
[00:26:17.600 --> 00:26:21.600]  你又回来,几年了?
[00:26:21.600 --> 00:26:25.600]  我出国,访问寺庙的。
[00:26:25.600 --> 00:26:29.600]  你又回来,几年了?
[00:26:30.600 --> 00:26:33.600]  我出国,访问寺庙的。
[00:26:33.600 --> 00:26:37.600]  你又回来,几年了?
[00:26:37.600 --> 00:26:41.600]  我出国,访问寺庙的。
[00:26:41.600 --> 00:26:45.600]  你又回来,几年了?
[00:26:45.600 --> 00:26:49.600]  我出国,访问寺庙的。
[00:26:49.600 --> 00:26:53.600]  你又回来,几年了?
[00:26:53.600 --> 00:26:57.600]  我出国,访问寺庙的。
[00:26:58.600 --> 00:27:01.600]  你又回来,几年了?
[00:27:01.600 --> 00:27:05.600]  我出国,访问寺庙的。
[00:27:05.600 --> 00:27:09.600]  你又回来,几年了?
[00:27:09.600 --> 00:27:13.600]  我出国,访问寺庙的。
[00:27:13.600 --> 00:27:17.600]  你又回来,几年了?
[00:27:17.600 --> 00:27:21.600]  我出国,访问寺庙的。
[00:27:21.600 --> 00:27:25.600]  你又回来,几年了?
[00:27:26.600 --> 00:27:29.600]  我出国,访问寺庙的。
[00:27:29.600 --> 00:27:33.600]  你又回来,几年了?
[00:27:33.600 --> 00:27:37.600]  我出国,访问寺庙的。
[00:27:37.600 --> 00:27:41.600]  你又回来,几年了?
[00:27:41.600 --> 00:27:45.600]  我出国,访问寺庙的。
[00:27:45.600 --> 00:27:49.600]  你又回来,几年了?
[00:27:49.600 --> 00:27:53.600]  我出国,访问寺庙的。
[00:27:54.600 --> 00:27:57.600]  我出国,访问寺庙的。
[00:27:57.600 --> 00:28:01.600]  你又回来,几年了?
[00:28:01.600 --> 00:28:05.600]  我出国,访问寺庙的。
[00:28:05.600 --> 00:28:09.600]  你又回来,几年了?
[00:28:09.600 --> 00:28:13.600]  我出国,访问寺庙的。
[00:28:13.600 --> 00:28:17.600]  你又回来,几年了?
[00:28:17.600 --> 00:28:21.600]  我出国,访问寺庙的。
[00:28:22.600 --> 00:28:25.600]  你又回来,几年了?
[00:28:25.600 --> 00:28:29.600]  我出国,访问寺庙的。
[00:28:29.600 --> 00:28:33.600]  你又回来,几年了?
[00:28:33.600 --> 00:28:37.600]  我出国,访问寺庙的。
[00:28:37.600 --> 00:28:41.600]  你又回来,几年了?
[00:28:41.600 --> 00:28:45.600]  我出国,访问寺庙的。
[00:28:45.600 --> 00:28:49.600]  你又回来,几年了?
[00:28:50.600 --> 00:28:53.600]  我出国,访问寺庙的。
[00:28:53.600 --> 00:28:57.600]  你又回来,几年了?
[00:28:57.600 --> 00:29:01.600]  我出国,访问寺庙的。
[00:29:01.600 --> 00:29:05.600]  你又回来,几年了?
[00:29:05.600 --> 00:29:09.600]  我出国,访问寺庙的。
[00:29:09.600 --> 00:29:13.600]  你又回来,几年了?
[00:29:13.600 --> 00:29:17.600]  我出国,访问寺庙的。
[00:29:18.600 --> 00:29:21.600]  你又回来,几年了?
[00:29:21.600 --> 00:29:25.600]  我出国,访问寺庙的。
[00:29:25.600 --> 00:29:29.600]  你又回来,几年了?
[00:29:29.600 --> 00:29:33.600]  我出国,访问寺庙的。
[00:29:33.600 --> 00:29:37.600]  你又回来,几年了?
[00:29:37.600 --> 00:29:41.600]  我出国,访问寺庙的。
[00:29:41.600 --> 00:29:45.600]  你又回来,几年了?
[00:29:46.600 --> 00:29:49.600]  我出国,访问寺庙的。
[00:29:49.600 --> 00:29:53.600]  你又回来,几年了?
[00:29:53.600 --> 00:29:57.600]  我出国,访问寺庙的。
[00:29:57.600 --> 00:30:01.600]  你又回来,几年了?
[00:30:01.600 --> 00:30:05.600]  我出国,访问寺庙的。
[00:30:05.600 --> 00:30:09.600]  你又回来,几年了?
[00:30:09.600 --> 00:30:13.600]  我出国,访问寺庙的。
[00:30:14.600 --> 00:30:17.600]  你又回来,几年了?
[00:30:17.600 --> 00:30:21.600]  我出国,访问寺庙的。
[00:30:21.600 --> 00:30:25.600]  你又回来,几年了?
[00:30:25.600 --> 00:30:29.600]  我出国,访问寺庙的。
[00:30:29.600 --> 00:30:33.600]  你又回来,几年了?
[00:30:33.600 --> 00:30:37.600]  我出国,访问寺庙的。
[00:30:37.600 --> 00:30:41.600]  你又回来,几年了?
[00:30:42.600 --> 00:30:48.600]  Just give me Jesus
[00:30:49.600 --> 00:30:52.600]  《与生俱来》 作词:李宗盛 作曲:李宗盛
[00:30:52.600 --> 00:30:55.600]  演唱:李宗盛
[00:31:19.600 --> 00:31:24.600]  Give me Jesus
[00:31:24.600 --> 00:31:43.600]  当我安静在主前
[00:31:44.600 --> 00:31:49.600]  当我安静在主前
[00:31:49.600 --> 00:31:55.600]  心中唯一的思念
[00:31:55.600 --> 00:32:02.600]  只要耶稣
[00:32:02.600 --> 00:32:10.600]  只要耶稣
[00:32:11.600 --> 00:32:16.600]  只要耶稣
[00:32:16.600 --> 00:32:22.600]  拿走我的世界
[00:32:22.600 --> 00:32:31.600]  拿走我的世界
[00:32:31.600 --> 00:32:39.600]  拿走我的一切
[00:32:40.600 --> 00:32:46.600]  只要耶稣
[00:32:47.600 --> 00:32:51.600]  是
[00:32:51.600 --> 00:32:56.600]  是
[00:32:56.600 --> 00:32:58.600]  MING PAO CANADA | MING PAO TORONTO

