
[00:00:00.000 --> 00:00:01.480]   - Thank you everyone.
[00:21:43.520 --> 00:21:47.520]   And Jesus said, amazingly, he said, I am the way.
[00:21:47.520 --> 00:21:51.640]   I'm not pointing you the right way.
[00:21:51.640 --> 00:21:53.440]   I myself is the way.
[00:21:53.440 --> 00:21:58.440]   And Jesus said, he is the way, the only way we can go home.
[00:21:58.440 --> 00:22:07.880]   The teaching in the Bible concerning the future,
[00:22:09.640 --> 00:22:12.440]   concerning the new heaven and new earth,
[00:22:12.440 --> 00:22:17.120]   is for us so that we know where we're going.
[00:22:17.120 --> 00:22:19.600]   Imagine you're on the journey.
[00:22:19.600 --> 00:22:23.000]   If you don't know your destination,
[00:22:23.000 --> 00:22:25.560]   if you don't know where you're going,
[00:22:25.560 --> 00:22:27.640]   you're wasting your time, right?
[00:22:27.640 --> 00:22:32.560]   The more you know about your destination,
[00:22:32.560 --> 00:22:35.360]   the more you understand where you're going,
[00:22:35.360 --> 00:22:37.640]   will determine how you make choices today.
[00:22:39.320 --> 00:22:43.080]   That is the biblical teaching of the final things.
[00:22:43.080 --> 00:22:48.920]   Trying to reveal to us what our final destination is
[00:22:48.920 --> 00:22:52.560]   so that in the detour and the turns in our lives,
[00:22:52.560 --> 00:22:54.000]   we know we won't get lost.
[00:22:54.000 --> 00:22:58.400]   I remember some years ago, I was driving a Mini Cooper.
[00:22:58.400 --> 00:23:02.200]   I really like driving Mini Cooper.
[00:23:02.200 --> 00:23:06.840]   I sold it because of mechanical problems and all that stuff.
[00:23:06.840 --> 00:23:09.800]   So I had a Mini Cooper for about seven years.
[00:23:09.800 --> 00:23:10.760]   I really enjoyed it.
[00:23:10.760 --> 00:23:13.080]   Have you driven a Mini Cooper before?
[00:23:13.080 --> 00:23:15.080]   No? You should try it.
[00:23:15.080 --> 00:23:16.960]   It's like driving go-kart.
[00:23:16.960 --> 00:23:18.680]   It's like driving go-kart all the time.
[00:23:18.680 --> 00:23:20.000]   So I really enjoy it.
[00:23:20.000 --> 00:23:21.200]   So I remember one day,
[00:23:21.200 --> 00:23:25.600]   well, right after we bought the Mini Cooper,
[00:23:25.600 --> 00:23:29.600]   and we have to bring it back to the dealer,
[00:23:29.600 --> 00:23:32.600]   to the shop for oil change or something like that.
[00:23:32.600 --> 00:23:35.920]   And then it took about two days,
[00:23:35.920 --> 00:23:37.400]   the mechanic says,
[00:23:37.400 --> 00:23:39.440]   "It will take about two days for us to fix it
[00:23:39.440 --> 00:23:41.120]   "and get it ready for you."
[00:23:41.120 --> 00:23:43.000]   And then here's the loaner.
[00:23:43.000 --> 00:23:43.840]   The loaner.
[00:23:43.840 --> 00:23:46.240]   And I got a loaner from the car dealer.
[00:23:46.240 --> 00:23:47.480]   It's another Mini Cooper.
[00:23:47.480 --> 00:23:51.720]   No, it's brand new Mini Cooper with turbo.
[00:23:51.720 --> 00:23:55.440]   So as I said, I really like driving Mini Cooper.
[00:23:55.440 --> 00:23:59.920]   It's like you and the car, there's no distance.
[00:23:59.920 --> 00:24:02.320]   I am the Mini Cooper, right?
[00:24:02.320 --> 00:24:03.160]   You know, if you haven't,
[00:24:03.160 --> 00:24:05.840]   if you've never driven a Mini Cooper, you should try it.
[00:24:05.840 --> 00:24:07.120]   You know, it's really fun.
[00:24:07.120 --> 00:24:09.520]   So I drove that car, I was really excited.
[00:24:09.520 --> 00:24:13.000]   I got this loaner, I got this turbo, two-seaters,
[00:24:13.000 --> 00:24:16.880]   brand new Mini Cooper, and I drove home.
[00:24:16.880 --> 00:24:18.560]   And then I talked to my wife and said,
[00:24:18.560 --> 00:24:21.000]   "Hey, I got a new Mini Cooper for two days.
[00:24:21.000 --> 00:24:22.720]   "And let's go have some fun."
[00:24:22.720 --> 00:24:26.960]   So I drag her to the Mini Cooper and we drove off, right?
[00:24:26.960 --> 00:24:28.480]   I drove off, right?
[00:24:28.480 --> 00:24:29.760]   On the highway.
[00:24:29.760 --> 00:24:32.200]   So it's kind of like, it's like driving a bullet.
[00:24:32.200 --> 00:24:35.440]   So much fun.
[00:24:36.200 --> 00:24:38.800]   And then after three minutes, she asked me,
[00:24:38.800 --> 00:24:40.600]   "Where are we going?
[00:24:40.600 --> 00:24:41.960]   "Where's the destination?"
[00:24:41.960 --> 00:24:44.360]   I said, "I don't know."
[00:24:44.360 --> 00:24:48.080]   And then I thought to myself,
[00:24:48.080 --> 00:24:50.000]   "This is wasting gas."
[00:24:50.000 --> 00:24:51.080]   (audience laughing)
[00:24:51.080 --> 00:24:53.280]   "Wasting money, actually."
[00:24:53.280 --> 00:24:55.360]   So then we drove back home.
[00:24:55.360 --> 00:25:01.320]   Now, when you don't know where your destination is,
[00:25:01.320 --> 00:25:03.280]   it's no longer fun, right?
[00:25:03.280 --> 00:25:07.200]   Because your destination determines your decisions,
[00:25:07.200 --> 00:25:10.640]   determines the direction of your journey.
[00:25:10.640 --> 00:25:15.440]   The Bible reveals to us our final home.
[00:25:15.440 --> 00:25:19.360]   And we are all in Christ and heading that home.
[00:25:19.360 --> 00:25:23.920]   No matter how comfortable we are here,
[00:25:23.920 --> 00:25:27.280]   this is not our final resting place.
[00:25:27.280 --> 00:25:30.640]   Our final home is in heaven,
[00:25:30.640 --> 00:25:32.560]   in the new heaven and new earth.
[00:25:33.560 --> 00:25:38.400]   With that said, it should apply to us
[00:25:38.400 --> 00:25:40.320]   how we're gonna make choices,
[00:25:40.320 --> 00:25:44.640]   how we're going to make different arrangement in our lives,
[00:25:44.640 --> 00:25:49.560]   how we prioritize all these different choices in our lives.
[00:25:49.560 --> 00:25:51.920]   Going to a final home.
[00:25:51.920 --> 00:25:56.160]   I remember one day, many years ago,
[00:25:56.160 --> 00:25:58.360]   when I was early 30s,
[00:25:58.360 --> 00:26:01.680]   that's some years ago, not too many.
[00:26:02.200 --> 00:26:03.760]   (laughs)
[00:26:03.760 --> 00:26:06.440]   Remember, well, I told you before,
[00:26:06.440 --> 00:26:12.440]   in my previous church where I was serving,
[00:26:12.440 --> 00:26:16.360]   we had a lot of funerals every year.
[00:26:16.360 --> 00:26:21.360]   I remember one year I officiate 40 funerals, one year.
[00:26:21.360 --> 00:26:25.720]   Almost like every single week, sometimes two times a week.
[00:26:25.720 --> 00:26:27.800]   I was kind of tired
[00:26:29.040 --> 00:26:31.960]   because I have to do funerals all the time.
[00:26:31.960 --> 00:26:35.920]   And not only people from my church,
[00:26:35.920 --> 00:26:39.880]   but there were many different people I needed to help out
[00:26:39.880 --> 00:26:42.320]   and to serve, they live in the neighborhood.
[00:26:42.320 --> 00:26:43.240]   They live in the community
[00:26:43.240 --> 00:26:45.320]   and they want the pastor to help them out.
[00:26:45.320 --> 00:26:47.520]   So there was one year I just officiated
[00:26:47.520 --> 00:26:50.000]   so many different funerals.
[00:26:50.000 --> 00:26:53.840]   And you're just kind of numb at times.
[00:26:53.840 --> 00:26:57.160]   But I remember one day, this family walked into my office
[00:26:57.160 --> 00:26:59.920]   and they said, "Pastor, can you help us
[00:26:59.920 --> 00:27:04.920]   "to prepare this funeral and officiate this funeral?"
[00:27:04.920 --> 00:27:08.880]   I said, "Of course, of course, at your service."
[00:27:08.880 --> 00:27:11.160]   And then usually in the arrangement of funerals,
[00:27:11.160 --> 00:27:15.440]   I will ask the family to prepare eulogy.
[00:27:15.440 --> 00:27:17.160]   Do you know what eulogy is?
[00:27:17.160 --> 00:27:18.720]   It's a life story, right?
[00:27:18.720 --> 00:27:23.500]   A life story of the deceased.
[00:27:23.500 --> 00:27:24.920]   So I used to ask the family members,
[00:27:24.920 --> 00:27:26.320]   "Can you prepare the eulogy?"
[00:27:26.320 --> 00:27:29.160]   And you write it out and then I'll double check it
[00:27:29.160 --> 00:27:30.800]   and then we're good to go.
[00:27:30.800 --> 00:27:37.040]   So they did write down the eulogy for the deceased.
[00:27:37.040 --> 00:27:39.760]   And they hand it to me the next day.
[00:27:39.760 --> 00:27:42.960]   And I kind of check it, spell check and all that.
[00:27:42.960 --> 00:27:47.200]   And this struck me that I know the life story
[00:27:47.200 --> 00:27:50.200]   of this person I'm going to officiate a funeral for.
[00:27:50.200 --> 00:27:55.160]   He was born the same year as I was.
[00:27:56.160 --> 00:27:57.800]   Same birth year.
[00:27:57.800 --> 00:28:00.680]   I was in my early 30s.
[00:28:00.680 --> 00:28:06.280]   And it really impacted me because it was the moment
[00:28:06.280 --> 00:28:09.120]   for me to ask the ultimate question.
[00:28:09.120 --> 00:28:13.240]   What am I doing here, right?
[00:28:13.240 --> 00:28:14.920]   What am I doing?
[00:28:14.920 --> 00:28:19.140]   If I die today, where am I going?
[00:28:19.140 --> 00:28:23.000]   Am I sure where I'm going?
[00:28:24.760 --> 00:28:28.160]   Remember the funeral, the deceased was early 30s,
[00:28:28.160 --> 00:28:31.280]   same year, and read his life story
[00:28:31.280 --> 00:28:33.160]   and officiated the funeral.
[00:28:33.160 --> 00:28:36.320]   In that funeral, it was so sad
[00:28:36.320 --> 00:28:40.680]   because there were only two family members show up.
[00:28:40.680 --> 00:28:45.840]   Only a handful of people in the funeral.
[00:28:45.840 --> 00:28:49.000]   No one mourned for him, no one really cared.
[00:28:49.000 --> 00:28:53.420]   Even his daughter is not there.
[00:28:54.420 --> 00:28:58.820]   So I still remember that funeral happened
[00:28:58.820 --> 00:29:02.320]   in the harsh winter of Chicago.
[00:29:02.320 --> 00:29:08.260]   So we did the funeral and then we went out to the cemetery
[00:29:08.260 --> 00:29:12.400]   to perform the burial service.
[00:29:12.400 --> 00:29:14.420]   And it was a big snowstorm.
[00:29:14.420 --> 00:29:18.020]   And it was just crazy.
[00:29:18.020 --> 00:29:21.080]   You know how crazy the harsh winter in Chicago, right?
[00:29:21.080 --> 00:29:25.740]   It was snowing so much and then the workers, of course,
[00:29:25.740 --> 00:29:28.540]   stick the ground six feet below
[00:29:28.540 --> 00:29:32.820]   and prepared the place for his final burial.
[00:29:32.820 --> 00:29:37.820]   And then the workers had to lower the casket into the vault.
[00:29:37.820 --> 00:29:42.520]   And it was so windy and so much snow.
[00:29:42.520 --> 00:29:46.500]   And there was so much trouble trying to fit the casket
[00:29:46.500 --> 00:29:50.300]   into the vault, right?
[00:29:50.300 --> 00:29:52.780]   Even I and the funeral director have to help out.
[00:29:52.780 --> 00:29:55.540]   So we grab some two by four and try to make sure
[00:29:55.540 --> 00:29:58.540]   the casket will fit so they can close the lid.
[00:29:58.540 --> 00:30:01.580]   It was tough.
[00:30:01.580 --> 00:30:04.500]   It was so, so sad.
[00:30:04.500 --> 00:30:07.820]   And the grief of the family.
[00:30:07.820 --> 00:30:10.880]   I think the most important thing for me
[00:30:10.880 --> 00:30:14.820]   is that what am I doing here, right?
[00:30:14.820 --> 00:30:18.020]   Am I using my resources faithfully?
[00:30:19.340 --> 00:30:22.300]   Am I being faithful to the call of God?
[00:30:22.300 --> 00:30:25.820]   What is my vocation?
[00:30:25.820 --> 00:30:28.060]   What is God calling me to do?
[00:30:28.060 --> 00:30:31.340]   And with my limited time on earth,
[00:30:31.340 --> 00:30:34.120]   what am I doing with the resources he has given me,
[00:30:34.120 --> 00:30:38.820]   the gifts that he has granted to me?
[00:30:38.820 --> 00:30:43.060]   What am I doing with all this stuff, right?
[00:30:43.060 --> 00:30:45.180]   And someday I will be home.
[00:30:45.180 --> 00:30:47.600]   Someday I will see him again.
[00:30:47.600 --> 00:30:49.780]   I will see Jesus, our Lord again.
[00:30:49.780 --> 00:30:51.900]   And how can I answer?
[00:30:51.900 --> 00:30:55.700]   How can I reply to him?
[00:30:55.700 --> 00:30:57.900]   What have you done with your life?
[00:30:57.900 --> 00:31:00.540]   As I told you two weeks ago,
[00:31:00.540 --> 00:31:05.540]   we officiate a funeral for Leah, my dearest friend.
[00:31:05.540 --> 00:31:11.260]   I've known Leah for years, since she was in college.
[00:31:11.260 --> 00:31:14.280]   And it was just terrible suffering
[00:31:14.280 --> 00:31:19.280]   that she has gone through in the past three, four years.
[00:31:19.280 --> 00:31:21.940]   She was discovered with, diagnosed with
[00:31:21.940 --> 00:31:25.880]   a fairly aggressive form of brain tumor.
[00:31:25.880 --> 00:31:30.580]   And the last three and three plus years,
[00:31:30.580 --> 00:31:32.740]   she has been battling with cancer,
[00:31:32.740 --> 00:31:34.380]   you know, on and off, on and off.
[00:31:34.380 --> 00:31:40.200]   And it's just, can't imagine what she has been going through.
[00:31:42.020 --> 00:31:44.440]   But if you listen to her story,
[00:31:44.440 --> 00:31:51.560]   she actually prayed that, "God, can you use my suffering?
[00:31:51.560 --> 00:31:58.900]   "Can you use my suffering to tell your story,
[00:31:58.900 --> 00:32:02.760]   "to testify the goodness of God,
[00:32:02.760 --> 00:32:05.440]   "even in the midst of trouble?"
[00:32:05.440 --> 00:32:08.240]   Now that kind of prayer, I tell you,
[00:32:08.240 --> 00:32:11.560]   honestly, I cannot make that prayer, right?
[00:32:12.560 --> 00:32:15.080]   From where she get the strength, right?
[00:32:15.080 --> 00:32:18.820]   From where she get the strength to pray like that, right?
[00:32:18.820 --> 00:32:23.240]   It has to be a hope beyond death.
[00:32:23.240 --> 00:32:27.520]   Has to be the reality of the final home.
[00:32:27.520 --> 00:32:30.660]   She knows where she's going.
[00:32:30.660 --> 00:32:34.600]   And she has that hope anchor in her life.
[00:32:34.600 --> 00:32:36.740]   And she could pray like that,
[00:32:36.740 --> 00:32:39.360]   even in the midst of most difficult trouble.
[00:32:40.640 --> 00:32:45.040]   How can I use my time to witness to God?
[00:32:45.040 --> 00:32:49.340]   The future reality.
[00:32:49.340 --> 00:32:55.800]   A couple of weeks ago, it was on Monday, yeah.
[00:32:55.800 --> 00:32:57.480]   So I got a call that, you know,
[00:32:57.480 --> 00:33:01.440]   Leah in her final moment.
[00:33:01.440 --> 00:33:07.600]   So I got a call and I rushed to her home.
[00:33:07.960 --> 00:33:10.560]   And she passed away peacefully at home.
[00:33:10.560 --> 00:33:16.360]   And there were different brothers and sisters were there.
[00:33:16.360 --> 00:33:17.480]   We were with the parents,
[00:33:17.480 --> 00:33:20.840]   and actually the parents were here today, this morning,
[00:33:20.840 --> 00:33:22.720]   worshiping with us.
[00:33:22.720 --> 00:33:26.200]   Very difficult time for them.
[00:33:26.200 --> 00:33:30.660]   And that Monday morning when she passed away, we were there.
[00:33:30.660 --> 00:33:33.640]   And her body was there.
[00:33:33.640 --> 00:33:38.200]   And we wait for hours for the funeral workers
[00:33:38.200 --> 00:33:39.200]   to pick up the body.
[00:33:39.200 --> 00:33:43.280]   So very, very difficult.
[00:33:43.280 --> 00:33:48.700]   But we take comfort, the fact that she's now home.
[00:33:48.700 --> 00:33:52.780]   In her final home.
[00:33:52.780 --> 00:33:54.880]   And that's the home we are all heading to.
[00:33:54.880 --> 00:33:57.720]   And during those few hours we were waiting
[00:33:57.720 --> 00:34:00.080]   for the workers to pick up the body,
[00:34:00.080 --> 00:34:02.300]   one of the brothers who has been in contact
[00:34:02.300 --> 00:34:06.080]   with the funeral home, he was waiting outside.
[00:34:06.080 --> 00:34:08.680]   And he took this picture.
[00:34:08.680 --> 00:34:11.960]   It's actually the background of the PowerPoint.
[00:34:11.960 --> 00:34:15.600]   It's a beautiful picture.
[00:34:15.600 --> 00:34:20.080]   I'm sure the heavenly home is so much more beautiful
[00:34:20.080 --> 00:34:20.920]   than this.
[00:34:20.920 --> 00:34:24.480]   That's what Jesus is talking about.
[00:34:24.480 --> 00:34:27.780]   I prepare a home for you.
[00:34:27.780 --> 00:34:31.680]   And that's where your hope is.
[00:34:32.660 --> 00:34:35.740]   What we live according to this hope.
[00:34:35.740 --> 00:34:39.160]   We keep in mind we are heading there.
[00:34:39.160 --> 00:34:41.420]   And we are on our way.
[00:34:41.420 --> 00:34:46.680]   Every moment in this life counts.
[00:34:46.680 --> 00:34:52.100]   We are kept accountable before God.
[00:34:52.100 --> 00:34:56.220]   Use our time, use your resources, use your gifts and talents
[00:34:56.220 --> 00:34:59.560]   to serve God.
[00:35:00.380 --> 00:35:04.260]   Because someday we're gonna give an account.
[00:35:04.260 --> 00:35:05.660]   Someday we're gonna be home.
[00:35:05.660 --> 00:35:07.380]   Let's all pray.
[00:35:07.380 --> 00:35:09.260]   Let's all pray together.
[00:35:09.260 --> 00:35:17.780]   Father, we give you thanks because you prepare a home for us.
[00:35:17.780 --> 00:35:23.200]   That our Lord Jesus not only died for us on the cross,
[00:35:23.200 --> 00:35:24.400]   only rose from the dead.
[00:35:24.400 --> 00:35:27.700]   He triumphed over death.
[00:35:28.700 --> 00:35:31.280]   And he rose from the dead and give us this hope,
[00:35:31.280 --> 00:35:32.180]   this eternal hope.
[00:35:32.180 --> 00:35:35.400]   And we hear his promises today.
[00:35:35.400 --> 00:35:39.880]   That our Lord Jesus, you have prepared a home for us
[00:35:39.880 --> 00:35:41.460]   in heaven.
[00:35:41.460 --> 00:35:43.660]   And we're all heading there.
[00:35:43.660 --> 00:35:47.360]   And Father, may our desires and our direction
[00:35:47.360 --> 00:35:50.960]   are anchored toward that hope.
[00:35:50.960 --> 00:35:54.560]   And I pray that we'll build our lives
[00:35:55.600 --> 00:35:58.740]   according to this final destination we are heading to.
[00:35:58.740 --> 00:36:03.820]   And I pray that you will help us to live in wisdom,
[00:36:03.820 --> 00:36:05.740]   to use our resources faithfully,
[00:36:05.740 --> 00:36:12.180]   so that in our earthly period of time,
[00:36:12.180 --> 00:36:14.400]   we'll bring you honor.
[00:36:14.400 --> 00:36:17.180]   Use our lives to serve you.
[00:36:17.180 --> 00:36:22.800]   Good time or bad times, may you reign in us.
[00:36:22.800 --> 00:36:24.900]   In Christ, we pray.
[00:36:25.440 --> 00:36:28.020]   (gentle music)
[00:36:28.020 --> 00:36:29.800]   (upbeat music)

