
[00:00:00.000 --> 00:00:01.280]  各位大型姐妹
[00:18:00.360 --> 00:18:03.960]  馬太沒有在耶穌的出生裏面提及瑪利亞的名字
[00:18:03.960 --> 00:18:08.360]  而是用他這個關係代名詞去取代
[00:18:08.360 --> 00:18:13.560]  所以我們可以根據馬太的編排和句法
[00:18:13.560 --> 00:18:15.960]  將這五個女人分成兩組
[00:18:15.960 --> 00:18:18.560]  分別是他馬、拉合、魯德
[00:18:18.560 --> 00:18:20.760]  第二組是拔士巴
[00:18:20.760 --> 00:18:23.760]  即是烏尼亞的妻子和瑪利亞
[00:18:23.760 --> 00:18:25.960]  除了句法和編排之外
[00:18:25.960 --> 00:18:28.960]  這兩組女性各自有甚麼共通點呢
[00:18:28.960 --> 00:18:31.560]  我們一定要明白這些共通點
[00:18:31.560 --> 00:18:32.960]  我們才會明白
[00:18:32.960 --> 00:18:36.360]  為甚麼馬太要將她們放在家譜裏面
[00:18:36.360 --> 00:18:40.560]  我們首先看看他馬、拉合和魯德的共通點
[00:18:40.560 --> 00:18:42.160]  第一,我剛才已經說了
[00:18:42.160 --> 00:18:44.960]  她們都是外邦人
[00:18:44.960 --> 00:18:48.960]  第二,她們不單只是外邦人
[00:18:48.960 --> 00:18:52.560]  她們是一些主動行動的人
[00:18:52.560 --> 00:18:54.960]  在《創世紀》的38章裏面
[00:18:54.960 --> 00:18:57.960]  她說到她馬主動扮成妓女
[00:18:57.960 --> 00:19:00.560]  去毆打她的老爺尤大
[00:19:00.560 --> 00:19:01.960]  和尤大交合
[00:19:01.960 --> 00:19:03.960]  是為了為她死去的老公
[00:19:03.960 --> 00:19:06.560]  即是尤大的兒子去留後代
[00:19:06.560 --> 00:19:10.360]  而拉合和魯德的故事我們比較熟悉
[00:19:10.360 --> 00:19:14.160]  在《約書亞記》裏面
[00:19:14.160 --> 00:19:19.760]  拉合主動拯救了以色列派去耶利哥打探的探子
[00:19:19.760 --> 00:19:22.960]  而在《魯德記》裏面
[00:19:22.960 --> 00:19:27.360]  魯德主動陪伴他的奶奶娜娜
[00:19:27.360 --> 00:19:29.760]  並且主動接觸波亞斯
[00:19:29.760 --> 00:19:32.960]  以致後來成為波亞斯的老婆
[00:19:32.960 --> 00:19:36.160]  得以為她的老公留後代
[00:19:36.160 --> 00:19:41.360]  第三,這三個女人不單只是主動行動
[00:19:41.360 --> 00:19:42.360]  而且是甚麼
[00:19:42.360 --> 00:19:46.560]  而且展現出對上帝的信心和德行
[00:19:46.560 --> 00:19:50.960]  尤大知道了她馬是為了自己的兒子留後代
[00:19:50.960 --> 00:19:52.960]  才扮成妓女和她交合之後
[00:19:52.960 --> 00:19:55.960]  就讚揚她馬比自己更有義
[00:19:55.960 --> 00:19:59.560]  拉合表現出對以色列上帝的信心
[00:19:59.560 --> 00:20:02.960]  所以她才會選擇去救耶利哥的探子
[00:20:02.960 --> 00:20:10.760]  而魯德就展現了對他奶奶娜娜的不離不棄
[00:20:10.760 --> 00:20:14.160]  展現了對他奶奶娜娜的忠心
[00:20:14.160 --> 00:20:16.760]  和堅持地去照顧娜娜
[00:20:16.760 --> 00:20:21.160]  以致被讚揚有這個媳婦比有七個兒子更好
[00:20:21.160 --> 00:20:25.760]  說完塔瑪拉和魯德之後
[00:20:25.760 --> 00:20:29.160]  拔士巴和瑪利亞又有甚麼共通點呢
[00:20:29.160 --> 00:20:31.360]  最明顯的共通點就是
[00:20:31.360 --> 00:20:36.760]  他們的老公都不是他們兒子的親生父親
[00:20:36.760 --> 00:20:38.760]  瑪利亞的兒子就不用說了
[00:20:38.760 --> 00:20:42.160]  瑪利亞即是耶穌並不是約瑟的親生兒子
[00:20:42.160 --> 00:20:43.560]  大家都明白
[00:20:43.560 --> 00:20:45.560]  至於所羅門
[00:20:45.560 --> 00:20:50.560]  由於加普強調的是
[00:20:50.560 --> 00:20:54.560]  拔士巴是屬於烏尼亞的
[00:20:54.560 --> 00:20:57.160]  拔士巴是烏尼亞的妻子
[00:20:57.160 --> 00:21:00.160]  所以根據加普的寫法來說
[00:21:00.160 --> 00:21:04.360]  所羅門並不是拔士巴的老公的兒子
[00:21:04.360 --> 00:21:05.560]  即不是烏尼亞的兒子
[00:21:05.560 --> 00:21:07.160]  他是大衛的兒子
[00:21:07.160 --> 00:21:10.360]  所以根據加普無論耶穌還是所羅門
[00:21:10.360 --> 00:21:15.360]  都不是他們母親的老公的親生兒子
[00:21:15.360 --> 00:21:17.960]  明白我所說的吧
[00:21:17.960 --> 00:21:19.960]  說得有點蹺蹊
[00:21:19.960 --> 00:21:25.760]  第二個共通點是甚麼呢
[00:21:25.760 --> 00:21:28.760]  第二個共通點就是拔士巴和瑪利亞
[00:21:28.760 --> 00:21:31.760]  都是一個很被動的角色
[00:21:31.760 --> 00:21:33.760]  在聖經裏面提到
[00:21:33.760 --> 00:21:35.760]  在撒慕爾記下的十一章
[00:21:35.760 --> 00:21:42.760]  強調的是大衛和烏尼亞之間的互動
[00:21:42.760 --> 00:21:46.160]  和大衛主動和拔士巴通姦
[00:21:46.160 --> 00:21:48.560]  拔士巴被描述到只不過是
[00:21:48.560 --> 00:21:50.960]  在遵行大衛的命令
[00:21:50.960 --> 00:21:55.760]  所以拔士巴是一個很被動的角色
[00:21:55.760 --> 00:21:57.760]  在整個撒慕爾記下十一章
[00:21:57.760 --> 00:21:59.760]  拔士巴只有一句對白
[00:21:59.760 --> 00:22:03.160]  這句對白還要打發人和大衛說話
[00:22:03.160 --> 00:22:04.560]  所以如果你想像一下
[00:22:04.560 --> 00:22:05.760]  我們在看劇集
[00:22:05.760 --> 00:22:09.760]  這是一個非常沒有氣氛的角色
[00:22:09.760 --> 00:22:12.560]  至於瑪利亞
[00:22:12.560 --> 00:22:13.760]  在《馬太福音》裏面
[00:22:13.760 --> 00:22:15.760]  在耶穌出生的故事裏面
[00:22:15.760 --> 00:22:17.160]  如果大家有留心
[00:22:17.160 --> 00:22:20.160]  《馬太福音》和《路加福音》是非常不同的
[00:22:20.160 --> 00:22:22.360]  《路加福音》瑪利亞是很主動的
[00:22:22.360 --> 00:22:25.560]  《路加福音》裏面瑪利亞是一個很有氣氛的角色
[00:22:25.560 --> 00:22:27.160]  但在《馬太福音》裏面
[00:22:27.160 --> 00:22:29.360]  瑪利亞是一個沒有氣氛的角色
[00:22:29.360 --> 00:22:30.760]  為甚麼我這樣說呢
[00:22:30.760 --> 00:22:33.960]  就是因為如果你留意耶穌出生的記載的話
[00:22:33.960 --> 00:22:36.960]  天使說話的對象並不是瑪利亞
[00:22:36.960 --> 00:22:37.960]  而是弱失
[00:22:37.960 --> 00:22:38.760]  OK
[00:22:38.760 --> 00:22:43.160]  之後決定是否休瑪利亞的是弱失
[00:22:43.160 --> 00:22:45.160]  發夢的
[00:22:45.160 --> 00:22:47.760]  即是發異夢的是弱失
[00:22:47.760 --> 00:22:52.160]  但耶穌和瑪利亞去逃避希律追殺的那個人
[00:22:52.160 --> 00:22:53.160]  是弱失
[00:22:53.160 --> 00:22:55.160]  所以有氣氛的是弱失
[00:22:55.160 --> 00:22:56.360]  而不是瑪利亞
[00:22:56.360 --> 00:22:57.760]  瑪利亞和拔士巴一樣
[00:22:57.760 --> 00:22:59.960]  都是一個毫無氣氛的角色
[00:22:59.960 --> 00:23:01.760]  甚至比拔士巴更慘
[00:23:01.760 --> 00:23:02.960]  一句對白都沒有
[00:23:02.960 --> 00:23:05.960]  在耶穌出生的記載裏面
[00:23:05.960 --> 00:23:07.760]  除了這兩個共通點
[00:23:07.760 --> 00:23:09.160]  最後一個共通點是甚麼呢
[00:23:09.160 --> 00:23:11.360]  就是拔士巴和瑪利亞
[00:23:11.360 --> 00:23:12.960]  第三個共通點是
[00:23:12.960 --> 00:23:14.960]  上帝親自
[00:23:14.960 --> 00:23:18.360]  Sorry 我忘記了按PowerPoint
[00:23:18.360 --> 00:23:21.160]  上帝親自為他們的兒子去改名
[00:23:21.160 --> 00:23:23.360]  這一點我們很少留意
[00:23:23.360 --> 00:23:25.360]  如果我們去看
[00:23:25.360 --> 00:23:29.360]  撒慕爾記下的十二章二十五節
[00:23:29.360 --> 00:23:32.160]  我們很少知道所羅門其實有第二個名字
[00:23:32.160 --> 00:23:33.160]  大家是否不知道
[00:23:33.160 --> 00:23:34.160]  如果知道的話可以告訴我
[00:23:34.160 --> 00:23:35.360]  知道是甚麼名字嗎
[00:23:35.360 --> 00:23:36.760]  所羅門第二個名字
[00:23:36.760 --> 00:23:40.160]  我們看撒慕爾記下的十二章二十五節
[00:23:40.160 --> 00:23:41.160]  那裏就說到
[00:23:41.160 --> 00:23:44.960]  上帝藉著先知拿丹賜給所羅門一個名字
[00:23:44.960 --> 00:23:47.160]  叫做耶底底亞
[00:23:47.160 --> 00:23:49.160]  這個名字說出來都不知道是誰
[00:23:49.160 --> 00:23:51.160]  這個就是所羅門的第二個名字
[00:23:51.160 --> 00:23:52.160]  同樣地
[00:23:52.160 --> 00:23:55.760]  耶穌這個名字其實就是天使
[00:23:55.760 --> 00:23:58.760]  即是上帝差遣天使叫弱失去改的
[00:23:58.760 --> 00:24:01.760]  所以耶底底亞和耶穌這個名字
[00:24:01.760 --> 00:24:03.760]  都是上帝去改的
[00:24:03.760 --> 00:24:06.760]  第四個共通點就是
[00:24:06.760 --> 00:24:11.160]  上帝都很愛拔茲巴和瑪利亞的兒子
[00:24:11.160 --> 00:24:14.160]  在撒慕爾記下的十二章二十五節說到
[00:24:14.160 --> 00:24:15.760]  上帝喜愛所羅門
[00:24:15.760 --> 00:24:19.760]  同樣地在馬太福音的三章說到
[00:24:19.760 --> 00:24:22.360]  當耶穌受施洗的汗洗禮的時候
[00:24:22.360 --> 00:24:23.360]  天就開了
[00:24:23.360 --> 00:24:25.160]  就有聲音傳出來說
[00:24:25.160 --> 00:24:27.160]  這是我的愛子我喜愛他
[00:24:27.160 --> 00:24:28.760]  所以同樣地
[00:24:28.760 --> 00:24:31.760]  這兩個女人的兒子都是上帝所喜愛的
[00:24:31.760 --> 00:24:35.160]  好了我們說了這麼多經文的東西之後
[00:24:35.160 --> 00:24:38.760]  我們是時候去問我們一個很重要的問題
[00:24:38.760 --> 00:24:40.560]  說完這些共通點之後
[00:24:40.560 --> 00:24:41.760]  我們是時候問
[00:24:41.760 --> 00:24:44.760]  那馬太想說些什麼呢
[00:24:44.760 --> 00:24:46.760]  馬太想說些什麼呢
[00:24:46.760 --> 00:24:49.360]  我們先說拔茲巴和瑪利亞
[00:24:49.360 --> 00:24:51.360]  我們剛才說過
[00:24:51.360 --> 00:24:56.760]  大衛王朝是這個家譜不斷圍繞的重點
[00:24:56.760 --> 00:25:00.760]  拔茲巴生的是大衛王朝以色列歷史當中
[00:25:00.760 --> 00:25:03.360]  一個最偉大的君王所羅門
[00:25:03.360 --> 00:25:04.760]  他是起聖殿的
[00:25:04.760 --> 00:25:06.560]  所以他是一個最偉大的君王
[00:25:06.560 --> 00:25:08.960]  在他的在位的時間裏面
[00:25:08.960 --> 00:25:12.160]  以色列的疆土、疆界是最大的
[00:25:12.160 --> 00:25:16.760]  而瑪利亞生的是復興大衛王朝的尼塞亞耶穌
[00:25:16.760 --> 00:25:20.560]  為什麼上帝要揀選這兩個女人
[00:25:20.560 --> 00:25:25.160]  去生這兩個以色列歷史當中最偉大的君王呢
[00:25:25.760 --> 00:25:27.760]  是不是因為她們漂亮呢
[00:25:27.760 --> 00:25:29.360]  是不是因為她們聰明呢
[00:25:29.360 --> 00:25:31.760]  是不是因為她們是二人呢
[00:25:31.760 --> 00:25:34.360]  撒慕爾記下沒有說原因
[00:25:34.360 --> 00:25:37.360]  同樣地馬太福音也沒有說原因
[00:25:37.360 --> 00:25:41.360]  拔茲巴和瑪利亞在這兩本書中
[00:25:41.360 --> 00:25:43.360]  只不過是沒有什麼氣氛
[00:25:43.360 --> 00:25:45.360]  非常被動的角色
[00:25:45.360 --> 00:25:49.360]  古代的信徒就很好奇
[00:25:49.360 --> 00:25:52.360]  為什麼上帝要揀選瑪利亞生耶穌呢
[00:25:52.360 --> 00:25:53.960]  於是在公元二世紀
[00:25:53.960 --> 00:25:55.960]  就出現了一本典內文獻
[00:25:55.960 --> 00:25:58.360]  叫做《雅各原始福音》
[00:25:58.360 --> 00:26:00.760]  這本典內文獻就嘗試去解釋
[00:26:00.760 --> 00:26:02.760]  上帝去揀選瑪利亞
[00:26:02.760 --> 00:26:06.160]  是因為瑪利亞小時候就已經很聖潔
[00:26:06.160 --> 00:26:08.760]  這本書強調瑪利亞的聖潔
[00:26:08.760 --> 00:26:11.360]  衍生出後來天主教的一個
[00:26:11.360 --> 00:26:14.560]  叫做聖母無原罪的教義
[00:26:14.560 --> 00:26:17.560]  和聖母終身同征等等的教義
[00:26:17.560 --> 00:26:20.160]  我在這裏不是想批評天主教
[00:26:20.160 --> 00:26:22.360]  因為我覺得天主教和我們一樣
[00:26:22.360 --> 00:26:25.760]  都是基督信仰裏面的等子們
[00:26:25.760 --> 00:26:27.960]  不過我在這裏想說的是
[00:26:27.960 --> 00:26:30.560]  這個天主教的解釋
[00:26:30.560 --> 00:26:35.360]  是抓不到瑪太福音的重點
[00:26:35.360 --> 00:26:38.960]  瑪太並不是想說瑪利亞特別聖潔
[00:26:38.960 --> 00:26:42.360]  他不是想說瑪利亞特別的公義
[00:26:42.360 --> 00:26:44.960]  不是想說瑪利亞是一個好人
[00:26:44.960 --> 00:26:50.960]  在這裏上帝揀選拔士巴和瑪利亞
[00:26:50.960 --> 00:26:53.160]  去生所羅門和耶穌
[00:26:53.160 --> 00:26:55.360]  並不是因為他們漂亮
[00:26:55.360 --> 00:26:56.360]  並不是因為他們聰明
[00:26:56.360 --> 00:26:58.560]  並不是因為他們是好人
[00:26:58.560 --> 00:27:01.760]  上帝的揀選其實是不需要原因的
[00:27:01.760 --> 00:27:04.760]  沒有原因才是真正的重點
[00:27:04.760 --> 00:27:08.760]  就好像在撒慕爾記上十六章七節裏記載
[00:27:08.760 --> 00:27:12.360]  上帝是按著他自己的心意去揀選大位
[00:27:12.360 --> 00:27:16.960]  並不是因為大位的心有多純潔
[00:27:16.960 --> 00:27:20.360]  瑪太將拔士巴和瑪利亞放在這個家譜裏面
[00:27:20.360 --> 00:27:25.560]  是為了凸顯上帝對大位王朝的揀選
[00:27:25.560 --> 00:27:28.560]  所羅門和耶穌的誕生
[00:27:28.560 --> 00:27:33.160]  並不是靠著敬虔或者顯赫的母親
[00:27:33.160 --> 00:27:35.360]  而是上帝無條件的揀選
[00:27:35.360 --> 00:27:37.760]  今日上帝揀選你和我
[00:27:37.760 --> 00:27:39.760]  同樣都是無條件的揀選
[00:27:39.760 --> 00:27:43.160]  同樣都不是因為我們的背景有多好
[00:27:43.160 --> 00:27:45.560]  被揀選並不是靠父幹
[00:27:45.560 --> 00:27:48.760]  亦都不是靠母幹
[00:27:48.760 --> 00:27:52.360]  上帝揀選我們是沒有原因的
[00:27:52.360 --> 00:27:53.960]  其實我想說的是
[00:27:53.960 --> 00:27:56.760]  沒有原因的揀選才是因典
[00:27:56.760 --> 00:27:58.760]  不過做基督徒做得久
[00:27:58.760 --> 00:28:01.560]  我們很容易就會忘記了什麼是揀選
[00:28:01.560 --> 00:28:04.360]  什麼是因典
[00:28:04.360 --> 00:28:09.360]  今日拔士巴和瑪利亞在這個家譜裏面的存在
[00:28:09.360 --> 00:28:10.760]  提醒我們
[00:28:10.760 --> 00:28:14.160]  我們只不過是被上帝揀選和拯救的平凡人
[00:28:14.160 --> 00:28:18.160]  就好像上帝揀選兩個平平無奇的女子
[00:28:18.160 --> 00:28:20.960]  去生所羅門和耶穌一樣
[00:28:20.960 --> 00:28:21.960]  我們是平凡人
[00:28:21.960 --> 00:28:23.760]  我們沒有什麼可以誇口
[00:28:23.760 --> 00:28:25.960]  這種平凡才是重點
[00:28:25.960 --> 00:28:29.760]  馬太特登要凸顯這兩個女子的平凡
[00:28:29.760 --> 00:28:34.760]  就是為了襯托出上帝的揀選才是最重要
[00:28:34.760 --> 00:28:37.760]  沒有原因無條件的揀選
[00:28:37.760 --> 00:28:40.760]  才是真正的因典
[00:28:40.760 --> 00:28:42.360]  說完拔士巴和瑪利亞
[00:28:42.360 --> 00:28:43.560]  我們最後就要問
[00:28:43.760 --> 00:28:50.160]  為什麼他馬拉合和路德要出現在這個家譜裏面呢
[00:28:50.160 --> 00:28:51.560]  我們剛才說到
[00:28:51.560 --> 00:28:54.760]  猶大和他的兄弟代表的是以色列的建立
[00:28:54.760 --> 00:28:56.560]  而他馬拉合和路德
[00:28:56.560 --> 00:29:00.760]  正正就是出現在猶大和他的兄弟和大衛之間
[00:29:00.760 --> 00:29:02.560]  換句話說
[00:29:02.560 --> 00:29:06.760]  他馬拉合和路德這三個外邦女子的存在
[00:29:06.760 --> 00:29:07.960]  在說什麼
[00:29:07.960 --> 00:29:11.160]  在說以色列從建立開始
[00:29:11.160 --> 00:29:13.960]  就已經有外邦人的血統
[00:29:13.960 --> 00:29:18.760]  這個家譜呼應著馬太福音最後的大使命
[00:29:18.760 --> 00:29:23.560]  外邦人要加入成為耶穌重新定義的以色列的一份子
[00:29:23.560 --> 00:29:26.960]  這個英雄或者這個大使命並不是憑空出現
[00:29:26.960 --> 00:29:28.360]  而是基於這個家譜
[00:29:28.360 --> 00:29:30.560]  這個家譜已經埋下了伏筆
[00:29:30.560 --> 00:29:33.560]  外邦人要加入成為以色列的一份子
[00:29:33.560 --> 00:29:34.560]  並不是憑空出現
[00:29:34.560 --> 00:29:36.560]  而是基於以色列本身的歷史
[00:29:36.560 --> 00:29:40.960]  已經有這三個外邦女子在當中
[00:29:40.960 --> 00:29:42.760]  我想說的是
[00:29:42.760 --> 00:29:46.960]  馬太這個家譜對當時的猶太人來說是非常「撩交打」的
[00:29:46.960 --> 00:29:49.960]  是因為當時的猶太人普遍會覺得
[00:29:49.960 --> 00:29:52.160]  猶太這個民族
[00:29:52.160 --> 00:29:53.960]  才是上帝揀選的民族
[00:29:53.960 --> 00:29:56.360]  而上帝的揀選是基於他們的血統
[00:29:56.360 --> 00:29:59.360]  馬太竟然說以色列從一開始建立
[00:29:59.360 --> 00:30:01.360]  就已經有外邦人的血統
[00:30:01.360 --> 00:30:07.560]  你能想像到這個是多麼「撩交打」的信息
[00:30:07.560 --> 00:30:11.560]  而這三個女子另一個存在的目的
[00:30:11.560 --> 00:30:14.560]  是為了為馬太福音之後的
[00:30:14.560 --> 00:30:16.560]  外邦人的角色設定
[00:30:16.560 --> 00:30:17.960]  埋下了伏筆
[00:30:17.960 --> 00:30:19.360]  剛才我說過
[00:30:19.360 --> 00:30:22.560]  他馬拉合盧德都是主動表現出信心
[00:30:22.560 --> 00:30:26.360]  主動參與上帝救贖計劃的外邦人
[00:30:26.360 --> 00:30:28.760]  在馬太福音之後的序詞當中
[00:30:28.760 --> 00:30:33.360]  外邦人通常都是主動展現對耶穌和上帝的信心
[00:30:33.360 --> 00:30:36.560]  例如在十五章裡面說到的迦蘭婦人
[00:30:36.560 --> 00:30:39.160]  即使面對著耶穌的拒絕
[00:30:39.160 --> 00:30:42.160]  她仍然都展現出對耶穌的一個很堅持
[00:30:42.160 --> 00:30:44.160]  很堅決的信心
[00:30:44.160 --> 00:30:46.760]  相反在馬太福音當中
[00:30:46.760 --> 00:30:51.760]  猶太的領袖和群眾通常都是反對耶穌的
[00:30:51.760 --> 00:30:53.760]  今天我們作為外邦人
[00:30:53.760 --> 00:30:56.560]  我們很容易就會覺得猶太人拒絕耶穌
[00:30:56.560 --> 00:30:58.160]  活該他們死
[00:30:58.160 --> 00:31:00.360]  歷史上很多基督徒都是這樣想
[00:31:00.360 --> 00:31:02.360]  所以迫害猶太人
[00:31:02.360 --> 00:31:03.960]  而反猶主義就是這樣來的
[00:31:03.960 --> 00:31:06.760]  所以馬太福音在很長的一段時間裡面
[00:31:06.760 --> 00:31:09.760]  都被基督徒認為是一本反猶的
[00:31:09.760 --> 00:31:11.760]  針對猶太人的福音書
[00:31:11.760 --> 00:31:13.560]  但其實我想說的是
[00:31:13.560 --> 00:31:16.760]  馬太這樣寫不是想針對猶太人
[00:31:16.760 --> 00:31:18.160]  因為他自己也是猶太人
[00:31:18.160 --> 00:31:19.760]  他怎會針對自己呢
[00:31:19.760 --> 00:31:26.160]  馬太這樣寫其實是想針對那些自以為
[00:31:26.160 --> 00:31:28.760]  靠著種族 靠著血統
[00:31:28.760 --> 00:31:31.360]  就已經可以被上帝揀選的人
[00:31:31.360 --> 00:31:38.160]  其實今天可能我們才是馬太所針對的猶太人
[00:31:38.160 --> 00:31:40.160]  有時候做基督徒做得久
[00:31:40.160 --> 00:31:42.160]  可能我們都會好像那些猶太人一樣
[00:31:42.160 --> 00:31:45.760]  或者當時的一些馬太的猶太讀者一樣
[00:31:45.760 --> 00:31:48.560]  我們慢慢會覺得其他人是騎尾巴
[00:31:48.560 --> 00:31:51.360]  就好像猶太人覺得外邦人是騎尾巴一樣
[00:31:51.360 --> 00:31:52.960]  外邦人沒有好東西
[00:31:52.960 --> 00:31:55.560]  外邦人是不聖潔的
[00:31:55.560 --> 00:31:57.160]  外邦人是沒有好人的
[00:31:57.160 --> 00:31:59.360]  所以馬太在這裡特意強調的是什麼
[00:31:59.360 --> 00:32:03.560]  他馬拉合路德是好人
[00:32:03.560 --> 00:32:05.760]  他馬拉合路德是展現出敬虔
[00:32:05.760 --> 00:32:08.560]  展現出信心 展現出義恨的外邦人
[00:32:08.560 --> 00:32:11.760]  這是很顛覆當時猶太傳統
[00:32:11.760 --> 00:32:14.360]  對外邦人的一種黑板的印象
[00:32:14.360 --> 00:32:15.560]  一種Stereotype
[00:32:15.560 --> 00:32:16.760]  今天同樣地
[00:32:16.760 --> 00:32:17.960]  我們這些基督徒
[00:32:17.960 --> 00:32:20.360]  我們很容易成為了猶太人
[00:32:20.360 --> 00:32:23.360]  那種猶太人不是說血統上的猶太人
[00:32:23.360 --> 00:32:25.960]  我們都會好像那時的猶太人一樣
[00:32:25.960 --> 00:32:28.360]  對外面的人有一種Stereotype
[00:32:28.360 --> 00:32:29.560]  一種黑板的印象
[00:32:29.560 --> 00:32:30.760]  他們是騎尾巴
[00:32:30.760 --> 00:32:31.760]  我們是好人
[00:32:31.760 --> 00:32:32.560]  我們是被揀選
[00:32:32.560 --> 00:32:35.560]  他們是騎尾巴的
[00:32:35.560 --> 00:32:36.760]  回教會回得久
[00:32:36.760 --> 00:32:38.360]  我們慢慢都開始
[00:32:38.360 --> 00:32:39.560]  我們不會說出口
[00:32:39.560 --> 00:32:43.360]  但可能開始會有一種基督徒的優越感
[00:32:43.360 --> 00:32:46.360]  覺得其他人是騎尾巴
[00:32:46.360 --> 00:32:48.560]  我們才是被揀選
[00:32:48.560 --> 00:32:50.160]  就好像我們有時會覺得
[00:32:50.160 --> 00:32:51.760]  咦 你這些人
[00:32:51.760 --> 00:32:53.360]  原來你也是基督徒
[00:32:53.360 --> 00:32:55.560]  你這些人你都回教會
[00:32:55.560 --> 00:32:57.960]  會不會影衰基督徒
[00:32:57.960 --> 00:33:01.560]  我們內心很多時候都會有這些想法
[00:33:01.560 --> 00:33:04.360]  最後我想說一個例子
[00:33:04.360 --> 00:33:06.160]  去結束我今天的訊息
[00:33:06.160 --> 00:33:08.360]  就是我在香港侍奉的時候
[00:33:08.360 --> 00:33:10.560]  聽過一位牧者分享
[00:33:10.560 --> 00:33:13.160]  他說他會堅決地
[00:33:13.160 --> 00:33:17.760]  拒絕為一位變性人去施洗
[00:33:17.760 --> 00:33:21.960]  拒絕的原因是因為他做了變性手術
[00:33:21.960 --> 00:33:24.160]  這位牧者就很堅持
[00:33:24.160 --> 00:33:27.760]  除非這位變性人做一個逆向的變性手術
[00:33:27.760 --> 00:33:31.160]  否則教會是不會接納他成為教會的會友
[00:33:31.160 --> 00:33:32.960]  是不會為他施洗
[00:33:32.960 --> 00:33:37.760]  這位牧者覺得這樣做是在堅持真理
[00:33:37.760 --> 00:33:40.760]  他覺得這樣做是在捍衛福音
[00:33:40.760 --> 00:33:42.760]  可能我們在北美的橫教會
[00:33:42.760 --> 00:33:43.760]  我們都有這些想法
[00:33:43.760 --> 00:33:45.960]  覺得這樣就是堅持捍衛福音
[00:33:45.960 --> 00:33:47.160]  但我想說的是
[00:33:47.160 --> 00:33:49.360]  我不是想在這裡支持LGBT
[00:33:49.360 --> 00:33:51.960]  我不是要在這裡說一個絕對的答案
[00:33:51.960 --> 00:33:54.160]  不過我想帶出一個反思
[00:33:54.160 --> 00:33:56.560]  這個例子很值得我們反思
[00:33:56.560 --> 00:33:59.760]  就是什麼才是上帝的救恩呢?
[00:33:59.760 --> 00:34:03.160]  是不是變性人就不可以是異人呢?
[00:34:03.160 --> 00:34:06.760]  是不是變性人就等於騎呢?
[00:34:06.760 --> 00:34:08.560]  今天如果變性是罪
[00:34:08.560 --> 00:34:09.960]  貪心、說謊都是罪
[00:34:09.960 --> 00:34:11.560]  我們每一個都是罪人
[00:34:11.560 --> 00:34:13.360]  究竟哪個比較騎呢?
[00:34:13.360 --> 00:34:14.960]  是變性人比較騎呢?
[00:34:14.960 --> 00:34:20.360]  還是我們這群又貪心、又說謊的人比較騎呢?
[00:34:20.360 --> 00:34:24.360]  今天馬太這個騎呢加譜在提醒我們
[00:34:24.360 --> 00:34:25.960]  我們這群基督徒
[00:34:25.960 --> 00:34:30.360]  並不是一群以一個民族為中心的人
[00:34:30.360 --> 00:34:33.760]  並不是一個以血統來連繫的人
[00:34:33.760 --> 00:34:35.360]  我們這群基督徒
[00:34:35.360 --> 00:34:38.760]  是一群追隨耶穌教導的耶穌的兄弟
[00:34:38.760 --> 00:34:41.160]  我們所效忠的是耶穌基督
[00:34:41.160 --> 00:34:44.360]  這位大衛君王尼塞亞
[00:34:44.360 --> 00:34:48.160]  上帝的揀選不是因為我們的血統
[00:34:48.160 --> 00:34:48.960]  不是因為我們厲害
[00:34:48.960 --> 00:34:49.960]  不是因為我們的背景好
[00:34:49.960 --> 00:34:51.960]  不是因為我們富幹或者武幹
[00:34:51.960 --> 00:34:54.760]  不是因為我們有顯赫的背景
[00:34:54.760 --> 00:34:58.360]  上帝的揀選是沒有原因、沒有條件
[00:34:58.360 --> 00:34:59.960]  我們是一群平凡人
[00:34:59.960 --> 00:35:03.560]  但上帝正正是揀選我們這群平凡人
[00:35:03.560 --> 00:35:04.760]  他在告訴我們
[00:35:04.760 --> 00:35:07.760]  我們只不過是一個騎呢人
[00:35:07.760 --> 00:35:09.760]  我們和其他騎呢人一樣
[00:35:09.760 --> 00:35:11.760]  都需要上帝的救恩
[00:35:11.760 --> 00:35:14.160]  以至我們能夠繼續延續
[00:35:14.160 --> 00:35:18.560]  耶穌所重新定義的以色列的歷史
[00:35:18.560 --> 00:35:19.960]  讓我們一起去禱告
[00:35:19.960 --> 00:35:26.960]  親愛的天父多謝你
[00:35:26.960 --> 00:35:28.960]  讓我們今天有機會去
[00:35:28.960 --> 00:35:31.960]  細讀馬太福音的加譜
[00:35:31.960 --> 00:35:33.960]  主今日你提醒我們
[00:35:33.960 --> 00:35:36.960]  我們正在延續以色列的歷史
[00:35:36.960 --> 00:35:40.960]  我們延續的並不是由血統組成的民族
[00:35:40.960 --> 00:35:42.560]  我們延續的是
[00:35:42.560 --> 00:35:45.560]  由耶穌你所重新定義的以色列
[00:35:45.560 --> 00:35:49.760]  主你讓我們在這個時代的洪流當中
[00:35:49.760 --> 00:35:52.760]  仍然可以選擇去效忠基督
[00:35:52.760 --> 00:35:54.160]  去效忠你
[00:35:54.160 --> 00:35:56.160]  讓我們知道我們所效忠的
[00:35:56.160 --> 00:35:59.160]  並不是任何的民族主義的思潮
[00:35:59.160 --> 00:36:01.160]  不是任何愛國主義的思潮
