
[00:00:00.000 --> 00:00:14.000]  大家早安,冷了一陣子終於暖了一點,我已經很期待夏天的來臨,今年真的很冷。
[00:23:56.000 --> 00:23:59.000]  後來我回去想了一段時間,
[00:23:59.000 --> 00:24:02.000]  我才發現這是我的保護機制,
[00:24:02.000 --> 00:24:03.000]  原來我做了這麼多事,
[00:24:03.000 --> 00:24:04.000]  一直是我的生存機制,
[00:24:04.000 --> 00:24:06.000]  我一直的成長告訴我,
[00:24:06.000 --> 00:24:10.000]  我的動機是可以用我的表現去換取別人的接納,
[00:24:10.000 --> 00:24:14.000]  我內心有一個很深深處的渴望,
[00:24:14.000 --> 00:24:16.000]  還有一個恐懼就是說,
[00:24:16.000 --> 00:24:19.000]  我很怕上帝因為我做得不夠好,
[00:24:19.000 --> 00:24:21.000]  不夠多,
[00:24:21.000 --> 00:24:23.000]  而不接納我,
[00:24:23.000 --> 00:24:25.000]  就算信了主,
[00:24:25.000 --> 00:24:30.000]  也不代表我們從小到大的信念會自動被改變,
[00:24:30.000 --> 00:24:32.000]  當我很努力侍奉,
[00:24:32.000 --> 00:24:35.000]  以為我做這麼多事是為了上帝的時候,
[00:24:35.000 --> 00:24:37.000]  後來我才發現原來,
[00:24:37.000 --> 00:24:41.000]  我的自我價值很容易綁在我的成績,
[00:24:41.000 --> 00:24:43.000]  綁在我的工作表現,
[00:24:43.000 --> 00:24:45.000]  別人怎樣看我,
[00:24:45.000 --> 00:24:48.000]  我身邊的人有沒有接納我,
[00:24:48.000 --> 00:24:49.000]  原來我做這麼多事,
[00:24:49.000 --> 00:24:54.000]  其中一部份的動機是在換取別人對我的接納,
[00:24:54.000 --> 00:24:56.000]  看好我,
[00:24:56.000 --> 00:25:00.000]  於是結果是怎樣呢?
[00:25:00.000 --> 00:25:03.000]  你失敗的時候就會很容易自卑,
[00:25:03.000 --> 00:25:06.000]  很自責,
[00:25:06.000 --> 00:25:08.000]  做得成功的時候就很容易會驕傲,
[00:25:08.000 --> 00:25:10.000]  或者甚至會很害怕,
[00:25:10.000 --> 00:25:13.000]  會失去別人對你的一個好的印象,
[00:25:13.000 --> 00:25:16.000]  當我深入被神改變之後,
[00:25:16.000 --> 00:25:19.000]  還要在神學院才開始,
[00:25:19.000 --> 00:25:24.000]  被改變後我才發現我裏面很多堅持的信念,
[00:25:24.000 --> 00:25:28.000]  的動機都不是真理,
[00:25:28.000 --> 00:25:32.000]  只是我成長上的一些保護機制,
[00:25:32.000 --> 00:25:36.000]  或者我一些生存的狀態,
[00:25:36.000 --> 00:25:38.000]  以前我也很明白,
[00:25:38.000 --> 00:25:40.000]  我是按神的形象被造,
[00:25:40.000 --> 00:25:44.000]  神所愛我不是靠我多成功多有價值,
[00:25:44.000 --> 00:25:46.000]  上帝才會愛我,
[00:25:46.000 --> 00:25:48.000]  我一定很明白這些,
[00:25:48.000 --> 00:25:51.000]  但我裏面的前面式告訴我,
[00:25:51.000 --> 00:25:57.000]  我從小到大的生存模式建立了一套很牢不可破的信念,
[00:25:57.000 --> 00:26:04.000]  就好像有些人說江山易改,本性難移,
[00:26:04.000 --> 00:26:07.000]  但在基督裏面又不是那麼絕望,
[00:26:07.000 --> 00:26:10.000]  上帝是給人有機會改變的,
[00:26:10.000 --> 00:26:18.000]  他用了很多年去拆解我對於所謂敬拜要做很多事的想法,
[00:26:18.000 --> 00:26:24.000]  其實人活著本身和上帝建立關係就是敬拜,
[00:26:24.000 --> 00:26:27.000]  即是人本身的Being,那個存在,
[00:26:27.000 --> 00:26:31.000]  今天你可以呼吸,你和他有關係,
[00:26:31.000 --> 00:26:34.000]  那個就已經是一個敬拜,
[00:26:34.000 --> 00:26:37.000]  很感謝這個老師看穿我,
[00:26:37.000 --> 00:26:40.000]  亦都很直白地問我這個問題,
[00:26:40.000 --> 00:26:44.000]  令我當頭棒喝,重新審視我自己的動機,
[00:26:44.000 --> 00:26:46.000]  給上帝改變,
[00:26:46.000 --> 00:26:49.000]  所以來到總結,
[00:26:49.000 --> 00:26:52.000]  我們應該可以一起回答第一和第二個問題,
[00:26:52.000 --> 00:26:56.000]  就是當時的猶太人為什麼拒絕耶穌,
[00:26:56.000 --> 00:27:00.000]  十誡為什麼成為他們最大信耶穌的阻礙,
[00:27:00.000 --> 00:27:05.000]  就是因為世代的猶太傳統對於十誡有一個很堅持的理解,
[00:27:05.000 --> 00:27:08.000]  就是不可有別神,不可作偶像,
[00:27:08.000 --> 00:27:14.000]  就等於神不能夠成為肉身,成為人,
[00:27:14.000 --> 00:27:17.000]  這個東西到現在都在堅持,
[00:27:17.000 --> 00:27:21.000]  如果你去以色列短孫和傳福音的話,
[00:27:21.000 --> 00:27:23.000]  很多猶太拉比都這樣說,
[00:27:23.000 --> 00:27:26.000]  神不能夠成為人,
[00:27:26.000 --> 00:27:29.000]  這個其中一個他們拒絕耶穌的一個原因,
[00:27:29.000 --> 00:27:35.000]  而第三個,這樣會不會同樣地成為我們的阻礙,
[00:27:35.000 --> 00:27:38.000]  我猜這個要我們自己才回答得到,
[00:27:38.000 --> 00:27:45.000]  我鼓勵大家,第一就是主動檢視自己的堅持,
[00:27:45.000 --> 00:27:48.000]  究竟堅持什麼呢?
[00:27:48.000 --> 00:27:52.000]  我鼓勵大家在上帝面前安靜地問自己,
[00:27:52.000 --> 00:27:57.000]  你現在堅持的是什麼?
[00:27:57.000 --> 00:28:04.000]  是真理?是傳統?是習慣?還是自己的面子?
[00:28:04.000 --> 00:28:11.000]  我建議大家寫下一兩樣自己很不想被人挑戰的觀點,
[00:28:11.000 --> 00:28:13.000]  你帶入祈禱裡面,
[00:28:13.000 --> 00:28:15.000]  你看看上帝怎麼回應你,
[00:28:15.000 --> 00:28:22.000]  也可以在每天讀經裡面特別留意一下,
[00:28:22.000 --> 00:28:27.000]  有沒有聖經對你一些很新的衝擊呢?
[00:28:27.000 --> 00:28:32.000]  有時候,如果上帝透過聖經,
[00:28:32.000 --> 00:28:35.000]  透過祈禱給你一些新的衝擊的時候,
[00:28:35.000 --> 00:28:38.000]  我邀請你誠實地去面對,
[00:28:38.000 --> 00:28:43.000]  勇敢地去看看究竟這件事是不是真的要審時,
[00:28:43.000 --> 00:28:49.000]  第二,就是鼓勵大家聆聽不同的聲音,
[00:28:49.000 --> 00:28:54.000]  鼓勵大家刻意跟立場不同,背景不同的朋友聊天,
[00:28:54.000 --> 00:28:59.000]  不是為了辯論,是為了明白對方,
[00:28:59.000 --> 00:29:01.000]  也明白自己,
[00:29:01.000 --> 00:29:05.000]  最近Bella有幾個workshop幫助我們認識自己,
[00:29:05.000 --> 00:29:07.000]  也認識我們身邊的人,
[00:29:07.000 --> 00:29:09.000]  對我來說最大的得著就是,
[00:29:09.000 --> 00:29:14.000]  我能夠聽到別人眼中的我是怎樣,
[00:29:14.000 --> 00:29:17.000]  我帶給別人的感覺是怎樣,
[00:29:17.000 --> 00:29:19.000]  我帶給別人的動力是什麼,
[00:29:19.000 --> 00:29:22.000]  也讓我聽到不少令我成長的聲音,
[00:29:22.000 --> 00:29:25.000]  有時候那些成長的聲音對我來說,
[00:29:25.000 --> 00:29:29.000]  本身一些信念是一種挑戰,
[00:29:29.000 --> 00:29:33.000]  但同一時間也令我重新審視,
[00:29:33.000 --> 00:29:35.000]  我一直以來的一些信念,
[00:29:35.000 --> 00:29:39.000]  究竟那些東西是否符合聖經,
[00:29:39.000 --> 00:29:41.000]  是否一個真理,
[00:29:41.000 --> 00:29:44.000]  有時候我們跟朋友聊信仰傳福音,
[00:29:44.000 --> 00:29:49.000]  我們學習一下,聽聽別人關心什麼,
[00:29:49.000 --> 00:29:51.000]  我們有時候會覺得,
[00:29:51.000 --> 00:29:54.000]  將一套信仰的模式套在別人身上,
[00:29:54.000 --> 00:29:56.000]  他們就會接受,
[00:29:56.000 --> 00:29:58.000]  但我們回想一下,
[00:29:58.000 --> 00:30:01.000]  當你未信主的時候,
[00:30:01.000 --> 00:30:07.000]  你也不是一下子直接接受上帝所給我們的東西,
[00:30:07.000 --> 00:30:10.000]  心態上的改變,生命上的改變,
[00:30:10.000 --> 00:30:14.000]  是要時間和要關係,
[00:30:14.000 --> 00:30:16.000]  如果你將心比己,
[00:30:16.000 --> 00:30:18.000]  你看人家想一下,
[00:30:18.000 --> 00:30:22.000]  看這個世界怎樣理解這個世界,
[00:30:22.000 --> 00:30:24.000]  怎樣看身邊的人,
[00:30:24.000 --> 00:30:29.000]  我們才可以找到身邊跟人有關係的接點,
[00:30:29.000 --> 00:30:33.000]  我們一起祈禱。
[00:30:33.000 --> 00:30:43.000]  天父,多謝祢讓我們有這個時間,
[00:30:43.000 --> 00:30:47.000]  在Hailey的面前,
[00:30:47.000 --> 00:30:49.000]  就好像那個食物金字塔一樣,
[00:30:49.000 --> 00:30:54.000]  我們有時候都可能要重新審視一下,
[00:30:54.000 --> 00:30:58.000]  我們人生很多的信念,
[00:30:58.000 --> 00:31:00.000]  很多我們堅持著做的事情,
[00:31:00.000 --> 00:31:05.000]  道理是不是對的,
[00:31:05.000 --> 00:31:07.000]  給我們每一個人,
[00:31:07.000 --> 00:31:09.000]  無論是初信,
[00:31:09.000 --> 00:31:13.000]  還是我們已經跟從很久的弟兄姊妹,
[00:31:13.000 --> 00:31:18.000]  給我們每一個人都能夠看見我們裏面,
[00:31:18.000 --> 00:31:23.000]  內心深處的東西,
[00:31:23.000 --> 00:31:25.000]  也給我們互相幫助,
[00:31:25.000 --> 00:31:31.000]  去幫助弟兄姊妹可以成長,
[00:31:31.000 --> 00:31:33.000]  在裏面更加真實,
[00:31:33.000 --> 00:31:38.000]  在裏面更加看見主理的真理,
[00:31:38.000 --> 00:31:39.000]  我這樣禱告,
[00:31:39.000 --> 00:31:42.000]  奉靠耶穌得勝免疾,
[00:31:42.000 --> 00:31:43.000]  阿們。
[00:31:43.000 --> 00:31:45.000]  祝福大家。
