
[00:00:00.000 --> 00:00:03.320]  面對政局不安兵荒馬亂的時候
[00:21:36.320 --> 00:21:41.320]  一個暴君 欺壓神的子民
[00:21:41.320 --> 00:21:46.320]  當日埃及帝國的法老被剪除
[00:21:46.320 --> 00:21:52.320]  這裡亞述帝國的皇帝也被剪除
[00:21:52.320 --> 00:22:14.320]  我希望藉著這個技術給你和我一個鼓勵
[00:22:14.320 --> 00:22:18.320]  當時最大的鼓勵不一定是
[00:22:18.320 --> 00:22:21.320]  告訴你多祈禱
[00:22:21.320 --> 00:22:24.320]  不一定是告訴你不要害怕
[00:22:24.320 --> 00:22:28.320]  而是藉著一個技術 一個故事
[00:22:28.320 --> 00:22:31.320]  當你去細讀這個故事的時候
[00:22:31.320 --> 00:22:35.320]  上帝的話語帶領你進入這個技術當中
[00:22:35.320 --> 00:22:38.320]  你就好像身在其中一樣
[00:22:38.320 --> 00:22:40.320]  然後你出來的時候
[00:22:40.320 --> 00:22:45.320]  你的心境 你的角度會完全不同
[00:22:45.320 --> 00:22:46.320]  因為在技術裡面
[00:22:46.320 --> 00:22:49.320]  我們遇見一位行神跡的上帝
[00:22:49.320 --> 00:22:52.320]  一位在背後 執政掌權
[00:22:52.320 --> 00:22:57.320]  都是在祂手中的大能的神
[00:22:57.320 --> 00:23:01.320]  我們就能夠有信心在上帝面前禱告
[00:23:01.320 --> 00:23:03.320]  如果你去到一個地步
[00:23:03.320 --> 00:23:07.320]  你現在覺得很無助 很無能
[00:23:07.320 --> 00:23:09.320]  你什麼方法都試過
[00:23:09.320 --> 00:23:12.320]  我想給你一個邀請
[00:23:12.320 --> 00:23:15.320]  就好像這個故事所給我們邀請一樣
[00:23:15.320 --> 00:23:19.320]  來到上帝的面前禱告
[00:23:19.320 --> 00:23:23.320]  並且禱告的方向不是脫離苦難這麼簡單
[00:23:23.320 --> 00:23:26.320]  而是要讓萬國 讓身邊的人
[00:23:26.320 --> 00:23:31.320]  認定耶穌基督才是真正的神
[00:23:31.320 --> 00:23:35.320]  這就是希西加禱告的精髓的地方
[00:23:35.320 --> 00:23:37.320]  十九章第十九節
[00:23:37.320 --> 00:23:39.320]  那天耶和華說
[00:23:39.320 --> 00:23:44.320]  我們的神現在求祢救我們脫離亞述王的手
[00:23:44.320 --> 00:23:47.320]  使天下萬國都知道
[00:23:47.320 --> 00:23:49.320]  唯獨你耶和華是神
[00:23:49.320 --> 00:23:52.320]  不是單單我們脫離苦難
[00:23:52.320 --> 00:23:56.320]  而是在經歷當中
[00:23:56.320 --> 00:23:59.320]  最後人們知道 天下萬國知道
[00:23:59.320 --> 00:24:03.320]  唯獨耶和華才是神
[00:24:03.320 --> 00:24:05.320]  另外一方面
[00:24:05.320 --> 00:24:08.320]  很多時候我們留意地上的政局很混亂的時候
[00:24:08.320 --> 00:24:11.320]  我們就很關注一個問題
[00:24:11.320 --> 00:24:17.320]  到底哪一個國度 哪一個君主是最有權勢
[00:24:17.320 --> 00:24:20.320]  最有權勢的我們就想靠攏他
[00:24:20.320 --> 00:24:25.320]  但很多時候我們看見世界的政局發展的時候
[00:24:25.320 --> 00:24:27.320]  我們很少留意
[00:24:27.320 --> 00:24:33.320]  原來上帝其實是國際關係中的一個玩家
[00:24:33.320 --> 00:24:36.320]  並且他是最大的玩家
[00:24:36.320 --> 00:24:40.320]  這其實就是聶王記的信息
[00:24:40.320 --> 00:24:42.320]  聶王記告訴我們
[00:24:42.320 --> 00:24:45.320]  上帝才是最高的權力
[00:24:45.320 --> 00:24:48.320]  神要去到立王廢王的時候
[00:24:48.320 --> 00:24:52.320]  哪一個強國如果逆他意的話
[00:24:52.320 --> 00:24:56.320]  就必定會被打敗
[00:24:56.320 --> 00:25:00.320]  這其實就是聶王記提醒神的子民
[00:25:00.320 --> 00:25:03.320]  告訴他們 特別是猶大國
[00:25:03.320 --> 00:25:06.320]  很多時候他們陷入一個試探的當中
[00:25:06.320 --> 00:25:11.320]  特別是猶大國的結尾的時候
[00:25:11.320 --> 00:25:14.320]  他們就左望右望
[00:25:14.320 --> 00:25:17.320]  到底是否亞述是最強國
[00:25:17.320 --> 00:25:20.320]  如果亞述是最強國的話我們就侍奉他
[00:25:20.320 --> 00:25:23.320]  如果是巴比倫最強國的話我們就侍奉他
[00:25:23.320 --> 00:25:26.320]  如果是埃及最強國的話我們就侍奉他
[00:25:26.320 --> 00:25:28.320]  所以整個猶大的朝廷
[00:25:28.320 --> 00:25:33.320]  很多時候就是轉來轉去 擺來擺去
[00:25:33.320 --> 00:25:37.320]  哪一邊強我們就轉去那一邊
[00:25:37.320 --> 00:25:41.320]  聶王記是寫給已經流亡的猶太人
[00:25:41.320 --> 00:25:44.320]  主要是解答他們一個問題
[00:25:44.320 --> 00:25:47.320]  就是為什麼我們現在流亡被擄
[00:25:47.320 --> 00:25:50.320]  是不是因為上帝沒有能力
[00:25:50.320 --> 00:25:52.320]  聶王記就回答他們
[00:25:52.320 --> 00:25:55.320]  他說不是上帝沒有能力
[00:25:55.320 --> 00:25:59.320]  而是我們三心兩意
[00:25:59.320 --> 00:26:01.320]  上帝當然有能力
[00:26:01.320 --> 00:26:03.320]  他曾經救過希西加
[00:26:03.320 --> 00:26:07.320]  猶大國脫離亞述帝國
[00:26:07.320 --> 00:26:09.320]  但我們作為神的子民
[00:26:09.320 --> 00:26:12.320]  我們有沒有想過
[00:26:12.320 --> 00:26:15.320]  到底我們是否真的敬拜上帝
[00:26:15.320 --> 00:26:18.320]  還是我們仍然是三心兩意
[00:26:18.320 --> 00:26:21.320]  故事邀請我們專心地
[00:26:21.320 --> 00:26:24.320]  來敬拜侍奉耶和華
[00:26:24.320 --> 00:26:28.320]  行他的話語所吩咐的
[00:26:28.320 --> 00:26:32.320]  在地上我們作為天國的子民
[00:26:32.320 --> 00:26:35.320]  專心地去依靠他
[00:26:35.320 --> 00:26:37.320]  我們同心低頭祈禱
[00:26:37.320 --> 00:26:42.320]  神我們求你親自幫助我們
[00:26:42.320 --> 00:26:46.320]  讓我們專心去信靠你自己
[00:26:46.320 --> 00:26:49.320]  因為唯獨你才是真正的神
[00:26:49.320 --> 00:26:53.320]  唯獨你才是那位最有權柄的人
[00:26:53.320 --> 00:26:56.320]  主要這就是我們需要的宗教改革
[00:26:56.320 --> 00:27:00.320]  幫助我們專心一意尋求跟隨你
[00:27:00.320 --> 00:27:03.320]  讓你的教會讓熟你的子民
[00:27:03.320 --> 00:27:05.320]  專一敬拜
[00:27:05.320 --> 00:27:07.320]  專一去稱頌你
[00:27:07.320 --> 00:27:10.320]  以至於在我們的生活
[00:27:10.320 --> 00:27:12.320]  我們的生命當中
[00:27:12.320 --> 00:27:13.320]  能夠讓人知道
[00:27:13.320 --> 00:27:16.320]  唯獨耶和華你才是真神
[00:27:16.320 --> 00:27:18.320]  祈禱奉主命救
[00:27:18.320 --> 00:27:20.320]  (字幕製作:貝爾)

