
[00:00:00.000 --> 00:00:00.880]   Good morning, UV.
[00:21:35.420 --> 00:21:37.720]   in the way that it is supposed to function
[00:21:37.720 --> 00:21:40.020]   and that it is created to function,
[00:21:40.020 --> 00:21:43.800]   it can be considered as teleos and perfect as well.
[00:21:43.800 --> 00:21:48.280]   And when it comes to us as human,
[00:21:48.280 --> 00:21:49.600]   this begs the question,
[00:21:49.600 --> 00:21:53.940]   what purpose are we as humans created for?
[00:21:53.940 --> 00:21:57.800]   As you all know, we as human,
[00:21:57.800 --> 00:22:00.480]   we are made in the image of God.
[00:22:00.480 --> 00:22:04.640]   And as image bearer and ambassador of God's kingdom,
[00:22:04.640 --> 00:22:08.800]   we are to reflect the character of our heavenly father
[00:22:08.800 --> 00:22:11.160]   and represent him in this world,
[00:22:11.160 --> 00:22:13.160]   just as a diplomatic ambassador
[00:22:13.160 --> 00:22:15.260]   will represent his or her country, right?
[00:22:17.040 --> 00:22:19.080]   And as we have seen in our passage,
[00:22:19.080 --> 00:22:23.840]   our heavenly father is one who loves impartially
[00:22:23.840 --> 00:22:28.000]   by making his son rise to both the good and the evil
[00:22:28.000 --> 00:22:30.880]   and causing rain to fall on both the righteous
[00:22:30.880 --> 00:22:31.980]   and the unrighteous.
[00:22:31.980 --> 00:22:35.280]   And in Romans 5, we see that he is a God
[00:22:35.280 --> 00:22:38.360]   who loves radically and generously
[00:22:38.360 --> 00:22:43.280]   by sending his own son to die in our place for our good.
[00:22:46.060 --> 00:22:50.320]   All this while we're still sinners and enemies of the cross.
[00:22:50.320 --> 00:22:55.280]   So when we are able to reproduce this kind of life
[00:22:55.280 --> 00:22:59.120]   that fully exemplifies the character of our heavenly father,
[00:22:59.120 --> 00:23:01.280]   one that is marked by radical,
[00:23:01.280 --> 00:23:04.520]   self-sacrificing, cruciform love,
[00:23:04.520 --> 00:23:07.760]   we fulfill the purpose in which we are made for.
[00:23:07.760 --> 00:23:10.520]   And therefore, we can be considered perfect
[00:23:10.520 --> 00:23:12.420]   or teleos in that sense.
[00:23:13.320 --> 00:23:16.940]   So to be perfect as our heavenly father is perfect
[00:23:16.940 --> 00:23:20.340]   means that conformity to the character of our God
[00:23:20.340 --> 00:23:25.020]   and the image of Christ should be the goal of our words,
[00:23:25.020 --> 00:23:29.180]   the goal of our actions, our thoughts,
[00:23:29.180 --> 00:23:32.820]   and the way we relate to those that are around us,
[00:23:32.820 --> 00:23:34.540]   friends and foes alike.
[00:23:34.540 --> 00:23:40.020]   So if you're taking notes, you can write this down.
[00:23:41.100 --> 00:23:44.560]   The point of all of this is as the children of God,
[00:23:44.560 --> 00:23:47.480]   we are called to a lifelong journey
[00:23:47.480 --> 00:23:51.300]   of becoming more and more like our heavenly father.
[00:23:51.300 --> 00:23:55.280]   Notice that this is not an instantaneous thing,
[00:23:55.280 --> 00:23:57.800]   that when we put our faith in Jesus,
[00:23:57.800 --> 00:24:00.920]   we instantly become like our heavenly father.
[00:24:00.920 --> 00:24:02.620]   But this is a lifelong journey.
[00:24:02.620 --> 00:24:07.360]   And this includes the way we relate to other people
[00:24:07.360 --> 00:24:09.000]   made in his image.
[00:24:09.000 --> 00:24:12.480]   If you recall our passage on anger and contempt,
[00:24:12.480 --> 00:24:14.560]   as well as on adultery and lust.
[00:24:14.560 --> 00:24:19.400]   And this also includes the way we view marriage and divorce,
[00:24:19.400 --> 00:24:24.880]   the way we use our words, whether we speak truthfully,
[00:24:24.880 --> 00:24:28.720]   the way we respond to evil,
[00:24:28.720 --> 00:24:34.360]   and ultimately, in the way we love other people,
[00:24:34.360 --> 00:24:37.840]   especially those that we consider as our enemies.
[00:24:38.960 --> 00:24:42.240]   And church, this is the surpassing righteousness
[00:24:42.240 --> 00:24:44.520]   that Jesus is referring to,
[00:24:44.520 --> 00:24:46.860]   one that is in perfect alignment
[00:24:46.860 --> 00:24:48.960]   with the heart of our heavenly father.
[00:24:48.960 --> 00:24:53.080]   So again, as the children of God,
[00:24:53.080 --> 00:24:55.600]   our goal on this side of heaven
[00:24:55.600 --> 00:24:58.200]   is to continually work towards becoming
[00:24:58.200 --> 00:25:01.300]   more and more like our heavenly father.
[00:25:01.300 --> 00:25:08.080]   So I just want to end with this story.
[00:25:08.080 --> 00:25:11.240]   So last Sunday, after our general assembly,
[00:25:11.240 --> 00:25:12.960]   if you were here, you might remember
[00:25:12.960 --> 00:25:15.880]   that there was just a huge thunderstorm, right?
[00:25:15.880 --> 00:25:18.400]   So after that, I offered to drive
[00:25:18.400 --> 00:25:21.940]   one of the members from UV home.
[00:25:21.940 --> 00:25:24.520]   But sometime between dropping him off
[00:25:24.520 --> 00:25:26.680]   and getting home myself,
[00:25:26.680 --> 00:25:30.420]   I think my car probably ran over some nail at some point.
[00:25:30.420 --> 00:25:34.040]   Because later that evening, when I was driving again,
[00:25:34.040 --> 00:25:36.360]   I started to notice some weird noise
[00:25:36.360 --> 00:25:39.360]   coming out from behind my car.
[00:25:39.360 --> 00:25:41.520]   And when I stopped and take a look,
[00:25:41.520 --> 00:25:43.360]   this is what I see.
[00:25:43.360 --> 00:25:45.000]   I had a flat tire.
[00:25:45.000 --> 00:25:49.280]   And at that point, I was only about 10 minutes
[00:25:49.280 --> 00:25:50.800]   away from home, so I'm like,
[00:25:50.800 --> 00:25:54.400]   okay, I'm not gonna call a tow truck or trip away
[00:25:54.400 --> 00:25:56.120]   because it might take them a while.
[00:25:56.120 --> 00:25:57.960]   And I'm so close to home,
[00:25:57.960 --> 00:26:01.300]   I'm just gonna drive home with this flat tire.
[00:26:01.300 --> 00:26:05.420]   But as I was driving, the noise just keep getting
[00:26:05.420 --> 00:26:08.840]   weirder and weirder and louder and louder.
[00:26:08.840 --> 00:26:12.560]   And me personally, I also became more and more frustrated.
[00:26:12.560 --> 00:26:14.440]   And in my mind, I was like,
[00:26:14.440 --> 00:26:16.560]   whoever is responsible for that nail
[00:26:16.560 --> 00:26:19.160]   like dropping on the street, like screw you.
[00:26:19.160 --> 00:26:20.420]   I hope you had a bad day.
[00:26:20.420 --> 00:26:25.440]   Monday morning came, I brought my car to the shop
[00:26:25.440 --> 00:26:27.160]   to get it fixed.
[00:26:27.160 --> 00:26:28.800]   And the first thing in the morning,
[00:26:28.800 --> 00:26:30.320]   like the very first thing in the morning,
[00:26:30.320 --> 00:26:33.320]   so that I can pretty much spend the rest of my day
[00:26:33.320 --> 00:26:36.060]   to have some like focus time to prepare
[00:26:36.060 --> 00:26:37.200]   for my sermon today.
[00:26:37.200 --> 00:26:41.440]   But as I read through this passage from Matthew five,
[00:26:41.440 --> 00:26:44.020]   with the frustration that I had
[00:26:44.020 --> 00:26:47.100]   towards the flat tire situation still fresh in my mind,
[00:26:47.100 --> 00:26:50.500]   this word really just stood out to me,
[00:26:50.500 --> 00:26:54.360]   to love your enemies and pray for those who persecute you.
[00:26:54.360 --> 00:26:58.560]   And even though this is just such a small incident,
[00:26:58.560 --> 00:27:01.600]   I realized that for me to love and pray for whoever
[00:27:01.600 --> 00:27:03.880]   that is responsible for that nail,
[00:27:03.880 --> 00:27:05.680]   it doesn't come natural to me.
[00:27:05.680 --> 00:27:10.680]   I have to kind of like, in some ways, like humble myself
[00:27:10.680 --> 00:27:13.040]   and come before the Lord.
[00:27:13.040 --> 00:27:16.000]   It's like, okay, Lord, like that is not the way
[00:27:16.000 --> 00:27:17.680]   I should respond yesterday.
[00:27:17.680 --> 00:27:21.680]   And it takes a lot of intentionality out of me as well.
[00:27:21.680 --> 00:27:26.000]   So this call from Jesus to be perfect
[00:27:26.000 --> 00:27:28.520]   as our heavenly father is perfect,
[00:27:28.520 --> 00:27:31.080]   requires a lot of intentionality,
[00:27:31.080 --> 00:27:32.500]   as well as discipline.
[00:27:32.500 --> 00:27:35.620]   To understand our father's heart,
[00:27:35.620 --> 00:27:37.300]   we need to spend time with him.
[00:27:37.300 --> 00:27:40.980]   We need to immerse ourself in his words.
[00:27:40.980 --> 00:27:45.380]   And to become more like our father in heaven,
[00:27:45.380 --> 00:27:48.640]   we need to allow the Holy Spirit to work in our hearts
[00:27:48.640 --> 00:27:51.900]   and transform us from the inside out.
[00:27:51.900 --> 00:27:55.400]   The righteousness of Jesus
[00:27:55.400 --> 00:27:59.160]   is not about outward behavioral management,
[00:27:59.160 --> 00:28:02.000]   but it comes from a heart that is truly transformed
[00:28:02.000 --> 00:28:04.600]   by Jesus and his gospel.
[00:28:04.600 --> 00:28:07.760]   And this is a process that will last until the day
[00:28:07.760 --> 00:28:10.480]   that we're able to meet Jesus face-to-face.
[00:28:10.480 --> 00:28:14.600]   So it requires a posture of constant obedience
[00:28:14.600 --> 00:28:16.920]   and a process of constant surrendering
[00:28:16.920 --> 00:28:18.240]   in our day-to-day life.
[00:28:18.240 --> 00:28:22.280]   So I want to leave with these questions
[00:28:22.280 --> 00:28:23.640]   for us to reflect on.
[00:28:23.640 --> 00:28:28.240]   Who are some people whom you would consider
[00:28:28.240 --> 00:28:29.960]   as your enemies?
[00:28:29.960 --> 00:28:32.540]   Or who are some people who have wronged you?
[00:28:32.540 --> 00:28:37.140]   And in light of our passage this morning,
[00:28:37.140 --> 00:28:39.800]   how can you show the love of Christ to them
[00:28:39.800 --> 00:28:42.900]   in a way that reflect the love you have received
[00:28:42.900 --> 00:28:44.240]   from our heavenly father?
[00:28:44.240 --> 00:28:47.960]   So I'll have Amanda come up to
[00:28:47.960 --> 00:28:50.760]   play some background music
[00:28:50.760 --> 00:28:52.600]   and just take some time to reflect on it,
[00:28:52.600 --> 00:28:55.820]   and I will end this with a prayer in a couple of minutes.
[00:28:55.820 --> 00:28:58.400]   (gentle music)
[00:28:58.400 --> 00:29:01.820]   (gentle music continues)
[00:29:01.820 --> 00:29:05.240]   (gentle music continues)
[00:29:05.240 --> 00:29:08.660]   (gentle music continues)
[00:29:08.660 --> 00:29:12.080]   (gentle music continues)
[00:29:12.080 --> 00:29:15.500]   (gentle music continues)
[00:29:15.500 --> 00:29:18.920]   (gentle music continues)
[00:29:18.920 --> 00:29:22.340]   (gentle music continues)
[00:29:22.340 --> 00:29:25.760]   (gentle music continues)
[00:29:25.760 --> 00:29:45.260]   (baby crying)
[00:29:45.260 --> 00:29:48.680]   (gentle music continues)
[00:29:48.680 --> 00:29:52.100]   (gentle music continues)
[00:29:52.100 --> 00:29:55.520]   (gentle music continues)
[00:29:55.520 --> 00:29:58.940]   (gentle music continues)
[00:29:58.940 --> 00:30:02.360]   (gentle music continues)
[00:30:02.360 --> 00:30:28.660]   (thunder rumbling)
[00:30:28.660 --> 00:30:32.080]   (gentle music continues)
[00:30:32.080 --> 00:30:45.080]   Heavenly father,
[00:30:45.080 --> 00:30:50.800]   we thank you that while we were still sinners,
[00:30:50.800 --> 00:30:53.760]   while we were still enemies,
[00:30:54.940 --> 00:30:57.360]   you sent your son, Jesus Christ,
[00:30:57.360 --> 00:31:00.360]   to die on our behalf for our good.
[00:31:00.360 --> 00:31:05.600]   Help us, father, to be people
[00:31:05.600 --> 00:31:09.100]   that reflects your loving character to those around us.
[00:31:09.100 --> 00:31:13.700]   Help us to become people that love in a way
[00:31:13.700 --> 00:31:17.760]   that we're willing to sacrifice our own preference,
[00:31:17.760 --> 00:31:21.020]   our own comforts, our own conveniences.
[00:31:22.520 --> 00:31:26.240]   Help us to love in a way that when the world see us,
[00:31:26.240 --> 00:31:29.340]   that they will know that we belong to you,
[00:31:29.340 --> 00:31:32.440]   that we can bring glory and honor to your name.
[00:31:32.440 --> 00:31:36.940]   So again, father, thank you for your word this morning.
[00:31:36.940 --> 00:31:39.120]   We pray this in your son's name, amen.
[00:31:39.120 --> 00:31:44.560]   All right, thank you for joining us this morning.
[00:31:44.560 --> 00:31:47.320]   We will have some refreshment outside,
[00:31:47.320 --> 00:31:51.180]   so I encourage you all to stay after our service
[00:31:51.180 --> 00:31:54.240]   and just hang out, get to know some new people,
[00:31:54.240 --> 00:31:57.300]   and yeah, enjoy fellowship with one another.
[00:31:57.300 --> 00:31:59.360]   All right, go in peace, UV, your love.

