
[00:00:00.000 --> 00:00:05.760]  我們上幾次有講過聖經考古的背景
[00:20:57.960 --> 00:21:00.960]  也有這種類型的廟塔
[00:21:00.960 --> 00:21:02.960]  綠色的在這裏
[00:21:02.960 --> 00:21:04.960]  然後去到Old Babylon的時候
[00:21:04.960 --> 00:21:07.960]  舊巴比倫帝國的時候
[00:21:07.960 --> 00:21:11.960]  大概2000至1700年主前的時候
[00:21:11.960 --> 00:21:13.960]  有黃色的
[00:21:13.960 --> 00:21:15.960]  然後再繼續下去
[00:21:15.960 --> 00:21:17.960]  有伊蘭和Cassi
[00:21:17.960 --> 00:21:22.960]  這個大概是中亞述或中巴比倫的時間
[00:21:22.960 --> 00:21:24.960]  這個大概1400至2000年
[00:21:24.960 --> 00:21:27.960]  這段時間大概是出埃及的時候
[00:21:27.960 --> 00:21:30.960]  然後就是Late Assyrian
[00:21:30.960 --> 00:21:35.960]  就是後期的亞述帝國的時期
[00:21:35.960 --> 00:21:39.960]  也找到藍色的廟塔
[00:21:39.960 --> 00:21:41.960]  有好幾十個這樣的廟塔
[00:21:41.960 --> 00:21:43.960]  我們現在已經知道
[00:21:43.960 --> 00:21:45.960]  並且文獻去到表述
[00:21:45.960 --> 00:21:48.960]  描述這些廟塔是塔頂通天
[00:21:48.960 --> 00:21:52.960]  是天和地之間的匯點等等
[00:21:52.960 --> 00:21:54.960]  這些我們去到十一章的時候
[00:21:54.960 --> 00:21:56.960]  說到巴比塔就會多一點
[00:21:56.960 --> 00:21:58.960]  在這裏為甚麼提出這件事呢
[00:21:58.960 --> 00:22:00.960]  就是這個洪水的故事
[00:22:00.960 --> 00:22:03.960]  在Gilgamesh Epic裏面所描述的
[00:22:03.960 --> 00:22:05.960]  所謂的方舟
[00:22:05.960 --> 00:22:08.960]  就是一個距離近東的人
[00:22:08.960 --> 00:22:12.960]  所謂廟的建築
[00:22:12.960 --> 00:22:16.960]  用的尺碼或形狀都是這樣
[00:22:16.960 --> 00:22:17.960]  所以你會看到
[00:22:17.960 --> 00:22:20.960]  有不同近東的洪水的故事
[00:22:20.960 --> 00:22:23.960]  都是記載有方舟的尺碼
[00:22:23.960 --> 00:22:25.960]  而且那個尺碼
[00:22:25.960 --> 00:22:29.960]  本身是和米索不達米亞的文化有關
[00:22:29.960 --> 00:22:32.960]  你問為甚麼是120乘120乘120
[00:22:32.960 --> 00:22:34.960]  因為米索不達米亞
[00:22:34.960 --> 00:22:38.960]  那個完美的數目是60
[00:22:38.960 --> 00:22:42.960]  我們今天一分鐘有60秒
[00:22:42.960 --> 00:22:44.960]  等於60進制的東西
[00:22:44.960 --> 00:22:47.960]  是米索不達米亞人來發明的
[00:22:47.960 --> 00:22:50.960]  是他們用計算的方法
[00:22:50.960 --> 00:22:53.960]  計算時間等等
[00:22:53.960 --> 00:22:56.960]  60是他們想出來的
[00:22:56.960 --> 00:22:58.960]  所以以前的人都很聰明
[00:22:58.960 --> 00:23:01.960]  所以在米索不達米亞的文獻裏
[00:23:01.960 --> 00:23:07.960]  有60進制的數目
[00:23:07.960 --> 00:23:08.960]  所以你會看到
[00:23:08.960 --> 00:23:11.960]  這裡表達的廟塔
[00:23:11.960 --> 00:23:13.960]  方舟就像廟塔一樣
[00:23:13.960 --> 00:23:17.960]  方舟是一種完美的比例
[00:23:17.960 --> 00:23:19.960]  你再比較一下
[00:23:19.960 --> 00:23:22.960]  有一位最近的學者
[00:23:22.960 --> 00:23:26.960]  把幾個洪水的故事
[00:23:26.960 --> 00:23:33.960]  裡面講到方舟的平面面積
[00:23:33.960 --> 00:23:36.960]  去做一個比較
[00:23:36.960 --> 00:23:40.960]  第一個就是阿達哈斯史詩
[00:23:40.960 --> 00:23:41.960]  我們曾經提過
[00:23:41.960 --> 00:23:44.960]  裡面講到神創造人類等等
[00:23:44.960 --> 00:23:47.960]  有很多東西是和創世紀
[00:23:47.960 --> 00:23:51.960]  一字首一章是可以對比的
[00:23:51.960 --> 00:23:54.960]  裡面也提過一個洪水的故事
[00:23:54.960 --> 00:23:57.960]  這個洪水的故事裡面講到的方舟
[00:23:57.960 --> 00:24:00.960]  就是平面的面積
[00:24:00.960 --> 00:24:04.960]  是14400的平方爪
[00:24:04.960 --> 00:24:09.960]  形狀是圓形的
[00:24:09.960 --> 00:24:12.960]  然後是古格密斯時代
[00:24:12.960 --> 00:24:13.960]  剛才我們提過
[00:24:13.960 --> 00:24:15.960]  120乘120平方
[00:24:15.960 --> 00:24:19.960]  所以那個平方爪都是一模一樣的
[00:24:19.960 --> 00:24:20.960]  一樣的大
[00:24:20.960 --> 00:24:22.960]  不過形狀就不同了
[00:24:22.960 --> 00:24:26.960]  或者是一個廟塔形狀
[00:24:26.960 --> 00:24:28.960]  然後我們看創世紀
[00:24:28.960 --> 00:24:32.960]  裡面所提過的羅馬的方舟
[00:24:32.960 --> 00:24:35.960]  居然平面的面積
[00:24:35.960 --> 00:24:39.960]  是差不多的和另外那兩個
[00:24:39.960 --> 00:24:41.960]  這個不奇怪了
[00:24:41.960 --> 00:24:43.960]  因為我剛才講過
[00:24:43.960 --> 00:24:48.960]  記載這個洪水的災難的故事
[00:24:48.960 --> 00:24:52.960]  聖經不是唯一一個
[00:24:52.960 --> 00:24:57.960]  近東的文獻也有提過
[00:24:57.960 --> 00:25:02.960]  所以你看到有些東西是可以比對的
[00:25:02.960 --> 00:25:04.960]  或者很相似
[00:25:04.960 --> 00:25:06.960]  平面面積一樣
[00:25:06.960 --> 00:25:09.960]  只不過是長方形
[00:25:09.960 --> 00:25:14.960]  因為方舟的面積是300乘50爪
[00:25:14.960 --> 00:25:18.960]  我們來看看羅馬方舟
[00:25:18.960 --> 00:25:23.960]  長闊高是300乘50爪乘30爪
[00:25:23.960 --> 00:25:25.960]  如果在近東的背景裡
[00:25:25.960 --> 00:25:27.960]  你就會明白為什麼是300
[00:25:27.960 --> 00:25:28.960]  為什麼是50
[00:25:28.960 --> 00:25:29.960]  為什麼是30
[00:25:29.960 --> 00:25:30.960]  這個數字
[00:25:30.960 --> 00:25:33.960]  我們之前講的家譜
[00:25:33.960 --> 00:25:35.960]  或者壽數等等
[00:25:35.960 --> 00:25:37.960]  都應該不陌生了
[00:25:37.960 --> 00:25:41.960]  因為米索不達米亞是60進制
[00:25:41.960 --> 00:25:45.960]  所以300就是60乘5
[00:25:45.960 --> 00:25:51.960]  50就是300的長度除以6
[00:25:51.960 --> 00:25:53.960]  所以有6
[00:25:53.960 --> 00:25:54.960]  或者60
[00:25:54.960 --> 00:25:56.960]  高是30爪
[00:25:56.960 --> 00:25:59.960]  這個很明顯就是60爪除以2
[00:25:59.960 --> 00:26:03.960]  所以也是運用一些數字
[00:26:03.960 --> 00:26:07.960]  去表達理想或者ideal
[00:26:07.960 --> 00:26:14.960]  等於Gigamish Epic裡面的方舟是120乘120乘120
[00:26:14.960 --> 00:26:17.960]  這個可以讓我們想一想
[00:26:17.960 --> 00:26:21.960]  到底羅馬方舟想記載的是什麼
[00:26:21.960 --> 00:26:24.960]  我特別有一個構圖
[00:26:24.960 --> 00:26:28.960]  不用我們平常會看到的構圖
[00:26:28.960 --> 00:26:30.960]  因為平常看到的構圖
[00:26:30.960 --> 00:26:32.960]  是我們現代人扼了很多想像
[00:26:32.960 --> 00:26:34.960]  覺得是一艘船
[00:26:34.960 --> 00:26:37.960]  正如我說的Téva
[00:26:37.960 --> 00:26:40.960]  他不是真的想說那艘船
[00:26:40.960 --> 00:26:43.960]  有船這個詞為什麼不用
[00:26:43.960 --> 00:26:45.960]  到底他想說什麼
[00:26:45.960 --> 00:26:47.960]  想比對什麼
[00:26:47.960 --> 00:26:51.960]  很明顯他是想回應一些當時的
[00:26:51.960 --> 00:26:54.960]  洪水的故事
[00:26:54.960 --> 00:26:56.960]  這裡值得我們想一想
[00:26:57.960 --> 00:26:59.960]  如果你喜歡我們的影片
[00:26:59.960 --> 00:27:02.960]  就記得要Like, Comment和Share
[00:27:02.960 --> 00:27:03.960]  拜拜!
[00:27:03.960 --> 00:27:05.960]  (音樂停止)

