
[00:00:00.000 --> 00:00:07.000]  感恩節剛過去了,我想問你,回想起來,哪一餐吃得最好吃呢?
[00:22:06.000 --> 00:22:08.000]  我們也許應該這樣問
[00:22:08.000 --> 00:22:12.000]  與這位那麼愛我們、創造我們
[00:22:12.000 --> 00:22:16.000]  甚至受苦、受死、救贖我們的永生神同在
[00:22:16.000 --> 00:22:19.000]  我們能不能找到時間呢?
[00:22:19.000 --> 00:22:24.000]  弟兄姊妹,如果你一向與神有一個真誠親密的時刻
[00:22:24.000 --> 00:22:26.000]  我為你感到高興
[00:22:26.000 --> 00:22:31.000]  但是如果你一直覺得自己與神的關係很游離
[00:22:31.000 --> 00:22:34.000]  我很鼓勵你開始嘗試
[00:22:34.000 --> 00:22:36.000]  也歡迎你跟我分享
[00:22:36.000 --> 00:22:40.000]  你嘗試之後的成功和失敗經驗
[00:22:40.000 --> 00:22:44.000]  無論如何,感恩節很快就過去
[00:22:44.000 --> 00:22:48.000]  但是感恩這件事是永遠都不會過去的
[00:22:48.000 --> 00:22:51.000]  特別是對愛我們的家人、好朋友
[00:22:51.000 --> 00:22:56.000]  更加特別的就是對於這位愛我們的神
[00:22:56.000 --> 00:22:58.000]  讓我們一起努力
[00:22:58.000 --> 00:23:03.000]  開墾一個單獨與神的真誠親密的空間
[00:23:03.000 --> 00:23:08.000]  我很相信,這是神最喜悅的感恩
[00:23:08.000 --> 00:23:10.000]  願神的話,祝福你
[00:23:10.000 --> 00:23:12.000]  (音量注意)
[00:23:12.000 --> 00:23:15.000]  (字幕由 Amara.org 社群提供)

