
[00:00:00.000 --> 00:00:02.280]   - Thank you, Kelly.
[00:18:58.840 --> 00:19:00.960]   And the manner in which the hypocrites pray
[00:19:00.960 --> 00:19:03.000]   is to stand in the synagogues,
[00:19:03.000 --> 00:19:06.380]   which is the epicenter of all things Jewish life,
[00:19:06.380 --> 00:19:07.760]   or on the street corner,
[00:19:07.760 --> 00:19:11.280]   which is also a public space with high visibility.
[00:19:11.280 --> 00:19:12.640]   If you think of a corner,
[00:19:12.640 --> 00:19:15.480]   you can see through a corner, not just from one side,
[00:19:15.480 --> 00:19:17.360]   but from both ways as well.
[00:19:17.360 --> 00:19:19.520]   And usually the foot traffic around the corner
[00:19:19.520 --> 00:19:21.720]   will also be a little bit slow
[00:19:21.720 --> 00:19:22.920]   because people will slow down
[00:19:22.920 --> 00:19:24.660]   when they're trying to turn a corner.
[00:19:24.660 --> 00:19:26.800]   So the street corners are places
[00:19:26.800 --> 00:19:29.960]   with usually the highest visibilities that you can get.
[00:19:29.960 --> 00:19:34.840]   And the motivation of doing these things,
[00:19:34.840 --> 00:19:38.120]   once again, it is to be seen by other people.
[00:19:38.120 --> 00:19:41.440]   And to these hypocrites, Jesus once again say that
[00:19:41.440 --> 00:19:44.460]   they have received their reward in full
[00:19:44.460 --> 00:19:46.640]   in the here and now,
[00:19:46.640 --> 00:19:49.520]   the temporary and fleeting kind of reward
[00:19:49.520 --> 00:19:51.200]   that pretty much just goes away
[00:19:51.200 --> 00:19:52.920]   once your prayer is finished.
[00:19:52.920 --> 00:19:56.940]   But on the contrary, Jesus taught that when we pray,
[00:19:56.940 --> 00:19:59.840]   go into the room, and not only that,
[00:19:59.840 --> 00:20:02.140]   close the door and lock it up
[00:20:02.140 --> 00:20:06.660]   so that no one else except God alone can see us.
[00:20:06.660 --> 00:20:09.500]   This is because the goal of our personal prayer
[00:20:09.500 --> 00:20:13.580]   is to commune with our Father and to abide in Him,
[00:20:13.580 --> 00:20:15.540]   not to impress other people.
[00:20:15.540 --> 00:20:20.180]   And then Jesus continues with the same practice of prayer,
[00:20:20.180 --> 00:20:22.560]   but this time with a different kind of manner
[00:20:22.560 --> 00:20:24.740]   and also a different kind of motivation.
[00:20:24.740 --> 00:20:27.460]   So verse seven,
[00:20:27.460 --> 00:20:31.620]   "And when you pray, do not keep on babbling like the pagans,
[00:20:31.620 --> 00:20:33.300]   for they think that they will be heard
[00:20:33.300 --> 00:20:35.500]   because of their many words.
[00:20:35.500 --> 00:20:36.980]   Do not be like them,
[00:20:36.980 --> 00:20:41.420]   for your Father knows what you need before you ask Him."
[00:20:41.420 --> 00:20:43.860]   So besides praying in public places,
[00:20:43.860 --> 00:20:46.820]   another manner that we can be tempted to pray
[00:20:46.820 --> 00:20:51.620]   is to use fancy words or try to pray as long as we can
[00:20:51.620 --> 00:20:53.660]   without any actual content to it.
[00:20:53.660 --> 00:20:56.860]   Jesus compares this kind of prayer
[00:20:56.860 --> 00:21:00.060]   to the prayers of the Gentiles during their pagan worship,
[00:21:00.060 --> 00:21:02.260]   where they were pretty much like playing relate
[00:21:02.260 --> 00:21:04.300]   with the pantheon of gods,
[00:21:04.300 --> 00:21:05.940]   where they would repeatedly mention
[00:21:05.940 --> 00:21:08.240]   the names of different pagan gods
[00:21:08.240 --> 00:21:10.940]   with the hope that just maybe the right god
[00:21:10.940 --> 00:21:13.220]   would listen or hear their prayers
[00:21:13.220 --> 00:21:15.660]   and help them in their circumstances.
[00:21:15.660 --> 00:21:17.940]   In other words, they pray
[00:21:17.940 --> 00:21:20.060]   because they try to manipulate gods
[00:21:20.060 --> 00:21:22.200]   for their personal benefits.
[00:21:22.200 --> 00:21:28.220]   But as God's children, we do not have to pray like that
[00:21:28.220 --> 00:21:32.580]   because our Heavenly Father is a different kind of God.
[00:21:32.580 --> 00:21:36.260]   We don't need a secret passcode or say a certain phrase
[00:21:36.260 --> 00:21:39.860]   or special words for Him to hear our prayers,
[00:21:39.860 --> 00:21:43.560]   because He is a God who loves and cares for His people,
[00:21:43.560 --> 00:21:48.320]   one who knows our needs even before we bring it before Him.
[00:21:48.320 --> 00:21:53.220]   He is a God who is eager to respond to our requests,
[00:21:53.220 --> 00:21:56.880]   and He is a God who delight in His children
[00:21:56.880 --> 00:21:59.880]   when we come before Him with our prayers.
[00:21:59.880 --> 00:22:03.020]   And as we step into this new theme
[00:22:03.020 --> 00:22:05.620]   of crossing over at our church here,
[00:22:05.620 --> 00:22:07.620]   one of the aspects that we'll be focusing on,
[00:22:07.620 --> 00:22:09.600]   like Pastor Mark said earlier,
[00:22:09.600 --> 00:22:12.300]   is on our relationship with Him, with God.
[00:22:12.300 --> 00:22:15.180]   And so with that, I want to ask,
[00:22:15.180 --> 00:22:16.760]   how is your relationship with the Lord
[00:22:16.760 --> 00:22:18.580]   when it comes to your prayer life?
[00:22:18.580 --> 00:22:24.580]   On my trip back to Malaysia last October,
[00:22:24.580 --> 00:22:26.580]   I got to spend a lot of time just catching up
[00:22:26.580 --> 00:22:29.460]   and also hanging out with a lot of friends and family
[00:22:29.460 --> 00:22:31.980]   because I haven't been back for seven years.
[00:22:31.980 --> 00:22:33.860]   However, one thing that I quickly realized
[00:22:33.860 --> 00:22:37.500]   is that in most of these gatherings or hangouts,
[00:22:37.500 --> 00:22:39.300]   people would always ask me to pray
[00:22:39.300 --> 00:22:43.060]   because they know that I'm a pastor here in the US.
[00:22:43.060 --> 00:22:45.460]   And it got to the point where during dinner one night,
[00:22:45.460 --> 00:22:48.140]   it is just between me, my brother, and my mom.
[00:22:48.140 --> 00:22:50.020]   I had to stop and tell my mom,
[00:22:50.020 --> 00:22:52.900]   "Mom, can you stop asking me to pray every time?"
[00:22:52.900 --> 00:22:54.520]   Like people has been asking me to pray
[00:22:54.520 --> 00:22:57.640]   since I got back to my hometown pretty much.
[00:22:57.640 --> 00:23:01.020]   And this experience makes me realize two things.
[00:23:01.020 --> 00:23:04.740]   For one, for me personally,
[00:23:04.740 --> 00:23:07.700]   I feel the pressure to pray in a certain way
[00:23:07.700 --> 00:23:10.300]   to meet the expectation of people,
[00:23:10.300 --> 00:23:12.140]   especially with people acknowledging that,
[00:23:12.140 --> 00:23:13.400]   "Oh, he's a pastor."
[00:23:13.400 --> 00:23:16.620]   So I feel like I have to pray in a certain way.
[00:23:16.620 --> 00:23:18.860]   And so when I pray during those times,
[00:23:18.860 --> 00:23:20.100]   I feel like I'm praying more
[00:23:20.100 --> 00:23:22.580]   to meet the expectation of these people
[00:23:22.580 --> 00:23:24.960]   instead of genuinely praying to the Father.
[00:23:24.960 --> 00:23:29.720]   But secondly, I sense that for some people,
[00:23:29.720 --> 00:23:31.560]   they have these false ideas that,
[00:23:31.560 --> 00:23:34.680]   "Okay, if a pastor prays for them,
[00:23:34.680 --> 00:23:36.600]   they will be extra blessed,
[00:23:36.600 --> 00:23:40.540]   or that God will be more willing to answer the prayer."
[00:23:40.540 --> 00:23:41.660]   For these people,
[00:23:41.660 --> 00:23:44.080]   they might feel like they don't really know how to pray,
[00:23:44.080 --> 00:23:45.720]   or their prayer is less effective
[00:23:45.720 --> 00:23:47.480]   just because of the fact that
[00:23:47.480 --> 00:23:50.320]   they're not "professional Christian."
[00:23:52.120 --> 00:23:53.740]   But again, what we see right here
[00:23:53.740 --> 00:23:56.220]   is that this is not the case at all.
[00:23:56.220 --> 00:23:58.920]   God does not concern with what words we use,
[00:23:58.920 --> 00:24:00.660]   or how long our prayer is.
[00:24:00.660 --> 00:24:04.360]   In the following verse in Matthew 6,
[00:24:04.360 --> 00:24:08.720]   Jesus would go on to show us how we ought to pray.
[00:24:08.720 --> 00:24:12.020]   And this has become known as the Lord's Prayer.
[00:24:12.020 --> 00:24:14.220]   But for today, we'll skip over this portion first
[00:24:14.220 --> 00:24:16.900]   and come back to it later in my next sermon.
[00:24:16.900 --> 00:24:20.340]   And so, so far we have looked at the first two examples
[00:24:20.340 --> 00:24:23.460]   on giving to the poor and also on prayer.
[00:24:23.460 --> 00:24:27.020]   And now Jesus continues with his third practice
[00:24:27.020 --> 00:24:31.520]   of righteousness on fasting, beginning in verse 16.
[00:24:31.520 --> 00:24:38.740]   So when you fast, do not look somber as the hypocrites do,
[00:24:38.740 --> 00:24:40.460]   for they disfigure their face
[00:24:40.460 --> 00:24:43.820]   to show others that they are fasting.
[00:24:43.820 --> 00:24:47.640]   Truly, I tell you, they have received their reward in full.
[00:24:49.480 --> 00:24:53.880]   So the purpose of fasting is for us
[00:24:53.880 --> 00:24:56.780]   to kind of like have a heart of complete dependence
[00:24:56.780 --> 00:24:58.320]   on the Lord, right?
[00:24:58.320 --> 00:25:00.980]   And it's also usually also a way for us
[00:25:00.980 --> 00:25:03.080]   to kind of like practice humility,
[00:25:03.080 --> 00:25:06.700]   just knowing that we cannot depend on ourself.
[00:25:06.700 --> 00:25:09.300]   However, the hypocrites,
[00:25:09.300 --> 00:25:12.260]   they would intentionally disfigure their face
[00:25:12.260 --> 00:25:15.020]   and make themselves look gloomy and miserable
[00:25:15.020 --> 00:25:16.660]   when they fast.
[00:25:16.660 --> 00:25:18.260]   This is because in the Old Testament,
[00:25:18.260 --> 00:25:21.980]   fasting is often associated with repentance.
[00:25:21.980 --> 00:25:23.260]   And along with fasting,
[00:25:23.260 --> 00:25:26.560]   people will usually also put on ashes on their face
[00:25:26.560 --> 00:25:28.300]   and put on sackcloth
[00:25:28.300 --> 00:25:32.000]   in order to heighten the feeling of sin and mourning.
[00:25:32.000 --> 00:25:35.140]   But when these hypocrites fast,
[00:25:35.140 --> 00:25:36.460]   they put on a show
[00:25:36.460 --> 00:25:39.420]   so that they can be recognized as more religious
[00:25:39.420 --> 00:25:42.260]   instead of coming out from a heart
[00:25:42.260 --> 00:25:46.000]   of mourning over their sins or mourning over the brokenness.
[00:25:46.860 --> 00:25:49.700]   So instead of coming from a place of humility,
[00:25:49.700 --> 00:25:51.860]   this kind of performative fasting
[00:25:51.860 --> 00:25:54.220]   comes from a place of pride,
[00:25:54.220 --> 00:25:56.620]   of wanting to be recognized.
[00:25:56.620 --> 00:25:59.780]   And instead of an attitude of dependence on God,
[00:25:59.780 --> 00:26:01.580]   this kind of performative fasting
[00:26:01.580 --> 00:26:05.300]   comes from an attitude of dependence on yourself.
[00:26:05.300 --> 00:26:07.860]   Pretty much, look at how righteous I am.
[00:26:07.860 --> 00:26:09.340]   Look at how religious I am.
[00:26:09.340 --> 00:26:12.520]   And this kind of performative fasting
[00:26:12.520 --> 00:26:15.260]   is what Jesus is warning us against.
[00:26:15.260 --> 00:26:17.180]   And again, these hypocrites,
[00:26:17.180 --> 00:26:20.460]   Jesus say that they have received the full reward
[00:26:20.460 --> 00:26:22.140]   in the here and now.
[00:26:22.140 --> 00:26:27.100]   So how should we fast then?
[00:26:27.100 --> 00:26:30.100]   So this is what Jesus say, verse 17.
[00:26:30.100 --> 00:26:35.100]   "But when you fast, put oil on your head and wash your face
[00:26:35.100 --> 00:26:38.140]   "so that it will not be obvious to others
[00:26:38.140 --> 00:26:40.080]   "that you are fasting,
[00:26:40.080 --> 00:26:43.120]   "but only to your father who is unseen.
[00:26:43.120 --> 00:26:46.280]   "And your father who sees what is done in secret
[00:26:46.280 --> 00:26:48.000]   "will reward you."
[00:26:48.000 --> 00:26:51.580]   So what Jesus meant is this.
[00:26:51.580 --> 00:26:54.620]   When you fast, clean yourself up
[00:26:54.620 --> 00:26:57.220]   and make yourself look presentable.
[00:26:57.220 --> 00:27:01.020]   Go out of your way to make yourself look normal
[00:27:01.020 --> 00:27:05.200]   in order that no one will recognize that you are fasting,
[00:27:05.200 --> 00:27:07.540]   but only the Father alone.
[00:27:07.540 --> 00:27:12.540]   So I want to end my sermon with these stories of someone
[00:27:12.540 --> 00:27:15.100]   whom I have the privilege of meeting,
[00:27:15.100 --> 00:27:18.960]   who perfectly embodies this kind of heart posture
[00:27:18.960 --> 00:27:20.380]   in their love of God
[00:27:20.380 --> 00:27:22.900]   and also in their service for other people.
[00:27:24.100 --> 00:27:26.180]   In summer 2019, when I was still serving
[00:27:26.180 --> 00:27:27.660]   with another ministry,
[00:27:27.660 --> 00:27:31.040]   I spent the summer staffing a summer mission
[00:27:31.040 --> 00:27:33.080]   of about 20 plus college students
[00:27:33.080 --> 00:27:35.700]   from all across the United States.
[00:27:35.700 --> 00:27:38.140]   And we're having our summer mission here
[00:27:38.140 --> 00:27:39.840]   in the inner city of Chicago.
[00:27:39.840 --> 00:27:42.780]   And on our first Saturday,
[00:27:42.780 --> 00:27:46.100]   we partner with a pastor from South Side of Chicago
[00:27:46.100 --> 00:27:48.020]   to do a homeless outreach.
[00:27:48.020 --> 00:27:51.140]   So this pastor, his name is Pastor Burton.
[00:27:52.280 --> 00:27:54.240]   And he had been doing this homeless outreach
[00:27:54.240 --> 00:27:56.320]   for years already at that point.
[00:27:56.320 --> 00:27:57.760]   And every Saturday morning
[00:27:57.760 --> 00:28:00.520]   during the warmer months of the year,
[00:28:00.520 --> 00:28:03.320]   he would set up a table to give out lunches
[00:28:03.320 --> 00:28:05.920]   and essential supplies to the homeless person.
[00:28:05.920 --> 00:28:09.680]   So I have a few pictures from that summer.
[00:28:09.680 --> 00:28:13.720]   Can anyone recognize where the pictures on the top right is?
[00:28:13.720 --> 00:28:15.460]   Where is that at in Chicago?
[00:28:15.460 --> 00:28:19.440]   Yes, it is on Canal Street
[00:28:19.440 --> 00:28:22.260]   and it is right across Pacific Garden Mission,
[00:28:22.260 --> 00:28:24.520]   which is a homeless shelter.
[00:28:24.520 --> 00:28:28.160]   But why does he specifically set up a table
[00:28:28.160 --> 00:28:30.720]   to provide these essential supplies and food
[00:28:30.720 --> 00:28:33.160]   and lunches for the homeless people
[00:28:33.160 --> 00:28:34.720]   outside of a homeless shelter?
[00:28:34.720 --> 00:28:36.920]   Well, because there are people
[00:28:36.920 --> 00:28:38.400]   who are not being able to accept
[00:28:38.400 --> 00:28:40.920]   into the Pacific Gardens Mission programming
[00:28:40.920 --> 00:28:42.600]   for various reasons.
[00:28:42.600 --> 00:28:44.880]   And these are the people that Pastor Burton,
[00:28:44.880 --> 00:28:46.240]   he wanted to serve.
[00:28:47.600 --> 00:28:49.360]   And after a couple of hours,
[00:28:49.360 --> 00:28:52.160]   just kind of like setting up the table at Canal,
[00:28:52.160 --> 00:28:54.760]   he would then drive to Lower Wacker Drive
[00:28:54.760 --> 00:28:56.200]   to give out some supplies
[00:28:56.200 --> 00:28:59.100]   and also check in on the people who live in tents
[00:28:59.100 --> 00:29:01.120]   and some of the max-shift shelters there.
[00:29:01.120 --> 00:29:02.480]   So the picture on the lower left
[00:29:02.480 --> 00:29:05.920]   is actually at Lower Wacker.
[00:29:05.920 --> 00:29:08.200]   And if you have been to Lower Wacker before,
[00:29:08.200 --> 00:29:09.840]   you probably know that it is pretty much
[00:29:09.840 --> 00:29:11.920]   like a maze down there, right?
[00:29:11.920 --> 00:29:13.480]   It's not only is it dark
[00:29:13.480 --> 00:29:15.840]   and the street is a little complicated
[00:29:15.840 --> 00:29:18.400]   and your GPS like nine out of 10 times,
[00:29:18.400 --> 00:29:20.320]   it just doesn't work there.
[00:29:20.320 --> 00:29:22.680]   So I've personally driven through Lower Wacker
[00:29:22.680 --> 00:29:23.520]   countless times,
[00:29:23.520 --> 00:29:25.920]   but I actually never recognized anyone
[00:29:25.920 --> 00:29:27.440]   actually living down there.
[00:29:27.440 --> 00:29:30.200]   But the thing about Pastor Burton
[00:29:30.200 --> 00:29:31.980]   that really stood out to me,
[00:29:31.980 --> 00:29:33.600]   even until this day,
[00:29:33.600 --> 00:29:35.680]   is how he's able to remember
[00:29:35.680 --> 00:29:38.280]   where each of these individual lives.
[00:29:38.280 --> 00:29:41.020]   I remember that Saturday,
[00:29:41.020 --> 00:29:43.800]   we would just randomly stop at a spot
[00:29:43.800 --> 00:29:45.040]   like on Lower Wacker,
[00:29:45.040 --> 00:29:46.360]   and then he would just turn and tell us,
[00:29:46.360 --> 00:29:48.000]   "Okay, you guys can grab the supplies
[00:29:48.000 --> 00:29:49.560]   "and we're gonna head out now."
[00:29:49.560 --> 00:29:52.360]   And then he would lead us
[00:29:52.360 --> 00:29:54.800]   to all these different nooks and crannies
[00:29:54.800 --> 00:29:56.240]   on Lower Wacker,
[00:29:56.240 --> 00:29:57.740]   where all these people live.
[00:29:57.740 --> 00:30:00.760]   And so not only did he remember
[00:30:00.760 --> 00:30:02.720]   where each of these people live,
[00:30:02.720 --> 00:30:04.600]   he also know them by their name.
[00:30:04.600 --> 00:30:05.560]   He will call them,
[00:30:05.560 --> 00:30:06.640]   and these people will kind of like
[00:30:06.640 --> 00:30:08.520]   come out of the corners.
[00:30:08.520 --> 00:30:10.440]   And he also knew the specific needs
[00:30:10.440 --> 00:30:12.400]   of each of these individuals.
[00:30:12.400 --> 00:30:13.400]   If it is a guy,
[00:30:13.400 --> 00:30:15.880]   he have some specific supplies for a guy.
[00:30:15.880 --> 00:30:18.080]   If it is a mom with a few little kids,
[00:30:18.080 --> 00:30:20.640]   he also have some specific supplies
[00:30:20.640 --> 00:30:23.440]   for this mom and her kids.
[00:30:23.440 --> 00:30:26.700]   And the most important thing is,
[00:30:26.700 --> 00:30:28.200]   you would never see Pastor Burton
[00:30:28.200 --> 00:30:29.240]   being on the news,
[00:30:29.240 --> 00:30:30.960]   being recognized for the good work
[00:30:30.960 --> 00:30:31.900]   that he has done.
[00:30:31.900 --> 00:30:35.460]   And yet he show up week after week,
[00:30:35.460 --> 00:30:37.220]   because he knew that he was serving
[00:30:37.220 --> 00:30:39.320]   these people for the Lord.
[00:30:39.320 --> 00:30:42.880]   For him, he is just living out his faith
[00:30:42.880 --> 00:30:45.520]   and being obedient to Jesus.
[00:30:45.520 --> 00:30:47.360]   And even though I only get to spend a day
[00:30:47.360 --> 00:30:48.800]   with Pastor Burton,
[00:30:48.800 --> 00:30:51.200]   his example has left such a huge impact
[00:30:51.200 --> 00:30:52.860]   in my life that I think
[00:30:52.860 --> 00:30:54.620]   it will pretty much last forever.
[00:30:54.620 --> 00:30:56.200]   And that summary also changed
[00:30:56.200 --> 00:30:58.640]   a lot of my perspective of Chicago
[00:30:58.640 --> 00:30:59.960]   as a city as well.
[00:30:59.960 --> 00:31:02.100]   So before I end,
[00:31:02.100 --> 00:31:03.720]   I want to leave us with this question
[00:31:03.720 --> 00:31:04.780]   to reflect on.
[00:31:04.780 --> 00:31:09.520]   What motivations tend to drive
[00:31:09.520 --> 00:31:11.940]   your acts of worship and service?
[00:31:12.940 --> 00:31:15.060]   Is it the approval of God?
[00:31:15.060 --> 00:31:18.340]   Or the admiration of others?
[00:31:18.340 --> 00:31:25.260]   Again, a worldly disciple pursues
[00:31:25.260 --> 00:31:28.300]   right living for the applause of people.
[00:31:28.300 --> 00:31:30.900]   And a kingdom disciples,
[00:31:30.900 --> 00:31:31.740]   on the other hand,
[00:31:31.740 --> 00:31:34.820]   pursues right living for the affirmation
[00:31:34.820 --> 00:31:35.720]   of the Father.
[00:31:35.720 --> 00:31:38.300]   So let's spend some time
[00:31:38.300 --> 00:31:40.300]   just reflect on these questions
[00:31:40.300 --> 00:31:42.100]   and I would end this with a prayer.
[00:31:42.100 --> 00:31:50.280]   (soft music)
[00:31:50.280 --> 00:31:52.700]   (soft music)
[00:31:52.700 --> 00:31:55.120]   (soft music)
[00:31:55.120 --> 00:31:57.540]   (soft music)
[00:31:57.540 --> 00:31:59.960]   (soft music)
[00:31:59.960 --> 00:32:02.380]   (soft music)
[00:32:02.380 --> 00:32:04.800]   (soft music)
[00:32:04.800 --> 00:32:10.660]   (soft music)
[00:32:10.660 --> 00:32:16.680]   (soft music)
[00:32:16.680 --> 00:32:22.640]   (soft music)
[00:32:22.640 --> 00:32:28.800]   (soft music)
[00:32:28.800 --> 00:32:31.220]   (soft music)
[00:32:31.220 --> 00:32:37.080]   (soft music)
[00:32:37.080 --> 00:32:42.220]   (soft music)
[00:32:42.220 --> 00:32:48.000]   (soft music)
[00:32:48.000 --> 00:32:55.220]   (soft music)
[00:32:55.220 --> 00:32:57.640]   (soft music)
[00:32:57.640 --> 00:33:04.640]   (soft music)
[00:33:04.640 --> 00:33:14.640]   (soft music)
[00:33:14.640 --> 00:33:24.640]   (soft music)
[00:33:24.640 --> 00:33:27.060]   (soft music)
[00:33:27.060 --> 00:33:29.800]   - Heavenly Father,
[00:33:29.800 --> 00:33:34.560]   I ask that you would help us
[00:33:34.560 --> 00:33:37.800]   to be a church and be a people
[00:33:37.800 --> 00:33:40.320]   who loves you,
[00:33:40.320 --> 00:33:41.640]   who serve others,
[00:33:41.640 --> 00:33:45.380]   not for the praise of people
[00:33:45.380 --> 00:33:47.140]   or to be recognized by the world,
[00:33:47.140 --> 00:33:51.400]   but to do all these things of generosity,
[00:33:51.400 --> 00:33:53.260]   this act of kindness,
[00:33:53.260 --> 00:33:56.680]   out of a pure motives of just loving you
[00:33:56.680 --> 00:33:58.200]   and also loving your people.
[00:33:58.200 --> 00:34:02.240]   Help us to be a people
[00:34:02.240 --> 00:34:04.080]   who is able to love selflessly,
[00:34:04.080 --> 00:34:06.700]   who is able to serve selflessly,
[00:34:06.700 --> 00:34:11.000]   because we know that we belong to your kingdom.
[00:34:11.000 --> 00:34:14.080]   We know that we belong to you,
[00:34:14.080 --> 00:34:15.640]   our Heavenly Fathers,
[00:34:15.640 --> 00:34:18.200]   and that we're able to do all these things,
[00:34:18.200 --> 00:34:20.480]   not because of our own abilities,
[00:34:20.480 --> 00:34:23.200]   but because of the love that you have for us.
[00:34:23.200 --> 00:34:27.420]   So help us, Fathers,
[00:34:27.420 --> 00:34:31.640]   not to chase after the glory of man
[00:34:31.640 --> 00:34:33.600]   or the praise from the world,
[00:34:33.600 --> 00:34:37.620]   but to be your kingdom disciples
[00:34:37.620 --> 00:34:39.980]   who long for your affirmation
[00:34:39.980 --> 00:34:42.420]   and your approval alone.
[00:34:42.420 --> 00:34:43.700]   Help us to be people
[00:34:43.700 --> 00:34:45.900]   who loves you
[00:34:45.900 --> 00:34:48.020]   and love others in a way
[00:34:48.020 --> 00:34:50.080]   that shows our kingdom identity.
[00:34:50.900 --> 00:34:52.340]   (soft piano music)
[00:34:52.340 --> 00:34:56.900]   So Father, as we finish our service today
[00:34:56.900 --> 00:35:00.300]   and just go on for our week,
[00:35:00.300 --> 00:35:02.940]   I just ask that you will help us,
[00:35:02.940 --> 00:35:03.940]   even in this week,
[00:35:03.940 --> 00:35:07.520]   to have opportunity to serve and love others
[00:35:07.520 --> 00:35:10.220]   in the way that you have called us to.
[00:35:10.220 --> 00:35:12.360]   So I pray this in your Son's name, amen.
[00:35:12.360 --> 00:35:18.060]   Okay, thank you for joining us this morning.
[00:35:18.060 --> 00:35:23.060]   As Kelly said, we'll serve some lunch outside,
[00:35:23.060 --> 00:35:25.240]   so feel free to hang out
[00:35:25.240 --> 00:35:27.980]   and just fellowship with one another.
[00:35:27.980 --> 00:35:30.640]   Thank you.

