
[00:00:00.000 --> 00:00:02.640]  當我們看這些詩篇的時候,有一個問題可以問的
[00:17:42.400 --> 00:17:44.400]  oppressive
[00:17:44.400 --> 00:17:46.400]  不單止政權
[00:17:46.400 --> 00:17:48.400]  不單止那些狂妄的人
[00:17:48.400 --> 00:17:50.400]  令他很oppressive
[00:17:50.400 --> 00:17:52.400]  連他掙扎這個問題
[00:17:52.400 --> 00:17:54.400]  他都覺得很oppressive
[00:17:54.400 --> 00:17:56.400]  覺得很累
[00:17:56.400 --> 00:17:58.400]  詩人說
[00:17:58.400 --> 00:18:00.400]  他見到很多不公義的事
[00:18:00.400 --> 00:18:02.400]  甚至令到他
[00:18:02.400 --> 00:18:04.400]  甚至會失腳
[00:18:04.400 --> 00:18:06.400]  甚至會離開神殿
[00:18:06.400 --> 00:18:08.400]  整首詩篇由第一節到現在
[00:18:08.400 --> 00:18:10.400]  走下坡
[00:18:10.400 --> 00:18:12.400]  走下坡的意思就是說
[00:18:12.400 --> 00:18:14.400]  詩人見到世情
[00:18:14.400 --> 00:18:16.400]  社會裡面發生的事
[00:18:16.400 --> 00:18:18.400]  狂妄的人
[00:18:18.400 --> 00:18:20.400]  張牙舞爪
[00:18:20.400 --> 00:18:22.400]  然後他心懷不平
[00:18:22.400 --> 00:18:24.400]  他心裡面覺得很不舒服
[00:18:24.400 --> 00:18:26.400]  甚至到現在
[00:18:26.400 --> 00:18:28.400]  他說
[00:18:28.400 --> 00:18:30.400]  一切都是陶冶
[00:18:30.400 --> 00:18:32.400]  一切
[00:18:32.400 --> 00:18:34.400]  都是empty
[00:18:34.400 --> 00:18:36.400]  守住上帝的約
[00:18:36.400 --> 00:18:38.400]  原來是陶冶的
[00:18:38.400 --> 00:18:40.400]  他去到這個地步
[00:18:40.400 --> 00:18:42.400]  最低最低的地步
[00:18:42.400 --> 00:18:44.400]  我們人的傾向都是這樣
[00:18:44.400 --> 00:18:46.400]  We define God
[00:18:46.400 --> 00:18:48.400]  by our problems
[00:18:48.400 --> 00:18:50.400]  我們見到的問題
[00:18:50.400 --> 00:18:52.400]  我們會將上帝定義
[00:18:52.400 --> 00:18:54.400]  以我們見到的問題
[00:18:54.400 --> 00:18:56.400]  來定義上帝
[00:18:56.400 --> 00:18:58.400]  很少會相反
[00:18:58.400 --> 00:19:00.400]  讓上帝來定義我們的問題
[00:19:00.400 --> 00:19:02.400]  我們見到的問題
[00:19:02.400 --> 00:19:04.400]  我們會將上帝定義
[00:19:04.400 --> 00:19:06.400]  以我們見到的問題
[00:19:06.400 --> 00:19:08.400]  來定義我們的問題
[00:19:08.400 --> 00:19:10.400]  詩人似乎是想
[00:19:10.400 --> 00:19:12.400]  提出一個這樣的角度
[00:19:12.400 --> 00:19:14.400]  提出一個這樣的角度
[00:19:14.400 --> 00:19:16.400]  眼見惡人享福
[00:19:16.400 --> 00:19:18.400]  眼見惡人享福
[00:19:18.400 --> 00:19:20.400]  很多時候我們會定義上帝
[00:19:20.400 --> 00:19:22.400]  with our problems
[00:19:22.400 --> 00:19:24.400]  就是說
[00:19:24.400 --> 00:19:26.400]  見到這麼多不公義的事
[00:19:26.400 --> 00:19:28.400]  一是神不公義
[00:19:28.400 --> 00:19:30.400]  一是神不公義
[00:19:30.400 --> 00:19:32.400]  一是上帝無能
[00:19:32.400 --> 00:19:34.400]  這是很典型的
[00:19:34.400 --> 00:19:36.400]  problem of evil
[00:19:36.400 --> 00:19:38.400]  就是苦罪的原委
[00:19:38.400 --> 00:19:40.400]  就是苦罪的原委
[00:19:40.400 --> 00:19:42.400]  底線就是
[00:19:42.400 --> 00:19:46.400]  如果上帝不阻止這些事
[00:19:46.400 --> 00:19:48.400]  上帝就無能
[00:19:48.400 --> 00:19:50.400]  要麼上帝能夠阻止這些事
[00:19:50.400 --> 00:19:52.400]  但是他本性不是善的
[00:19:52.400 --> 00:19:54.400]  要麼上帝能夠阻止這些事
[00:19:54.400 --> 00:19:56.400]  但是他本性不是善的
[00:19:56.400 --> 00:19:58.400]  所以他容許一些不義的事來發生
[00:19:58.400 --> 00:20:00.400]  最後他掙扎的是什麼呢
[00:20:00.400 --> 00:20:02.400]  就是說如果我這樣說話的話
[00:20:02.400 --> 00:20:04.400]  我就會對不起
[00:20:04.400 --> 00:20:06.400]  你的兒女
[00:20:06.400 --> 00:20:08.400]  下一代的兒女
[00:20:08.400 --> 00:20:10.400]  下一代的教會會是怎樣呢
[00:20:10.400 --> 00:20:12.400]  如果我繼續這樣想下去
[00:20:12.400 --> 00:20:14.400]  但是這樣想下去的時候
[00:20:14.400 --> 00:20:16.400]  又很oppressive
[00:20:16.400 --> 00:20:18.400]  又很辛苦
[00:20:18.400 --> 00:20:20.400]  怎樣去守住約
[00:20:20.400 --> 00:20:22.400]  但是又見到
[00:20:22.400 --> 00:20:24.400]  世情是這麼不公義
[00:20:24.400 --> 00:20:26.400]  到第十七字
[00:20:26.400 --> 00:20:28.400]  直到
[00:20:28.400 --> 00:20:30.400]  我進了神的聖所
[00:20:30.400 --> 00:20:32.400]  才明白他們的結果
[00:20:32.400 --> 00:20:38.400]  他一直感覺到很oppressive
[00:20:38.400 --> 00:20:40.400]  直到他來到
[00:20:40.400 --> 00:20:42.400]  聖殿裡面去敬拜
[00:20:42.400 --> 00:20:44.400]  來到教會
[00:20:44.400 --> 00:20:46.400]  或者聽到一些的詩歌
[00:20:46.400 --> 00:20:48.400]  他才想起有
[00:20:48.400 --> 00:20:50.400]  另外一個的角度
[00:20:50.400 --> 00:20:52.400]  有些什麼他看到
[00:20:52.400 --> 00:20:54.400]  或者他進了上帝的聖所
[00:20:54.400 --> 00:20:56.400]  他明白到的
[00:20:56.400 --> 00:20:58.400]  會不會像
[00:20:58.400 --> 00:21:00.400]  先知以在亞
[00:21:00.400 --> 00:21:02.400]  去到
[00:21:02.400 --> 00:21:04.400]  聖殿敬拜的時候
[00:21:04.400 --> 00:21:06.400]  他看到高高在上有上帝
[00:21:06.400 --> 00:21:08.400]  坐在寶座上面
[00:21:08.400 --> 00:21:10.400]  所以他明白原來上帝仍然是
[00:21:10.400 --> 00:21:12.400]  掌權
[00:21:12.400 --> 00:21:14.400]  還是像以西傑去秘魯的時候
[00:21:14.400 --> 00:21:16.400]  流亡的時候
[00:21:16.400 --> 00:21:18.400]  他在河邊祈禱的時候
[00:21:18.400 --> 00:21:20.400]  他看到上帝的戰車
[00:21:20.400 --> 00:21:22.400]  有四活物
[00:21:22.400 --> 00:21:24.400]  有火有雷電的戰車
[00:21:24.400 --> 00:21:26.400]  上帝的座駕原來去到他們的那裡
[00:21:26.400 --> 00:21:28.400]  不是被困於聖殿
[00:21:28.400 --> 00:21:30.400]  我不知道他看到什麼
[00:21:30.400 --> 00:21:32.400]  但他明白了什麼
[00:21:32.400 --> 00:21:34.400]  他明白到有幾樣東西
[00:21:34.400 --> 00:21:36.400]  第一
[00:21:36.400 --> 00:21:38.400]  他在敬拜的裡面
[00:21:38.400 --> 00:21:40.400]  他明白到
[00:21:40.400 --> 00:21:42.400]  惡人的結局
[00:21:42.400 --> 00:21:44.400]  惡人將來
[00:21:44.400 --> 00:21:46.400]  會有什麼結局
[00:21:46.400 --> 00:21:48.400]  不是他現在看到的結局
[00:21:48.400 --> 00:21:50.400]  而是他明白將來
[00:21:50.400 --> 00:21:52.400]  會有一個結局
[00:21:52.400 --> 00:21:54.400]  第十八至第二十節
[00:21:54.400 --> 00:21:56.400]  他說你上帝
[00:21:56.400 --> 00:21:58.400]  實在將這些惡人放在
[00:21:58.400 --> 00:22:00.400]  滑地
[00:22:00.400 --> 00:22:02.400]  使他們倒下滅亡
[00:22:02.400 --> 00:22:04.400]  他們忽然之間
[00:22:04.400 --> 00:22:06.400]  就會成為多麼荒謬
[00:22:06.400 --> 00:22:08.400]  被突然的驚鴻
[00:22:08.400 --> 00:22:10.400]  完全消滅
[00:22:10.400 --> 00:22:12.400]  人睡醒了
[00:22:12.400 --> 00:22:14.400]  怎樣看夢
[00:22:14.400 --> 00:22:16.400]  主日你睡醒也照樣
[00:22:16.400 --> 00:22:18.400]  興翰他們如幻形
[00:22:18.400 --> 00:22:20.400]  他看到惡人的結局
[00:22:20.400 --> 00:22:22.400]  我覺得這個幻形
[00:22:22.400 --> 00:22:24.400]  這個我翻譯的
[00:22:24.400 --> 00:22:26.400]  我跟ESV翻譯的
[00:22:26.400 --> 00:22:28.400]  ESV翻譯叫做Phantoms
[00:22:28.400 --> 00:22:30.400]  即是說這些惡人
[00:22:30.400 --> 00:22:32.400]  他們多囂張也好
[00:22:32.400 --> 00:22:34.400]  終有一天他們會滅亡
[00:22:34.400 --> 00:22:36.400]  終有一天
[00:22:36.400 --> 00:22:38.400]  好像這些Phantoms一樣
[00:22:38.400 --> 00:22:40.400]  這些鬼影一樣
[00:22:40.400 --> 00:22:42.400]  一過了
[00:22:42.400 --> 00:22:44.400]  就不再有
[00:22:44.400 --> 00:22:46.400]  他在聖所裡面了解這件事
[00:22:46.400 --> 00:22:48.400]  就是上帝
[00:22:48.400 --> 00:22:50.400]  現在不施行審判
[00:22:50.400 --> 00:22:52.400]  不等於他永遠不施行審判
[00:22:52.400 --> 00:22:54.400]  就是上帝將來
[00:22:54.400 --> 00:22:56.400]  一定會施行審判
[00:22:56.400 --> 00:22:58.400]  上個星期度假的時候
[00:22:58.400 --> 00:23:00.400]  我們住的那間屋
[00:23:00.400 --> 00:23:02.400]  我們就有TV
[00:23:02.400 --> 00:23:04.400]  那間大屋
[00:23:04.400 --> 00:23:06.400]  Airbnb
[00:23:06.400 --> 00:23:08.400]  我們有時候看電影
[00:23:08.400 --> 00:23:10.400]  我記得看一套
[00:23:10.400 --> 00:23:12.400]  就是Mission Impossible
[00:23:12.400 --> 00:23:14.400]  Fallout
[00:23:14.400 --> 00:23:16.400]  即是最近那套
[00:23:16.400 --> 00:23:18.400]  劇情當然很緊張
[00:23:18.400 --> 00:23:20.400]  但因為我看過這套電影
[00:23:20.400 --> 00:23:22.400]  所以我看到中間的時候
[00:23:22.400 --> 00:23:24.400]  那些令人很害怕的東西
[00:23:24.400 --> 00:23:26.400]  所謂的
[00:23:26.400 --> 00:23:28.400]  劇情很緊湊
[00:23:28.400 --> 00:23:30.400]  當我明白結局是怎樣的時候
[00:23:30.400 --> 00:23:32.400]  令我看這一段
[00:23:32.400 --> 00:23:34.400]  是完全不同的
[00:23:34.400 --> 00:23:36.400]  私人似乎就是在說這件事
[00:23:36.400 --> 00:23:38.400]  就是看一些
[00:23:38.400 --> 00:23:40.400]  譬如長篇劇
[00:23:40.400 --> 00:23:42.400]  其中一集
[00:23:42.400 --> 00:23:44.400]  有一個人
[00:23:44.400 --> 00:23:46.400]  其中一集
[00:23:46.400 --> 00:23:48.400]  那個惡人是令你很不舒服的
[00:23:48.400 --> 00:23:50.400]  但你留意
[00:23:50.400 --> 00:23:52.400]  你只是在看其中一集
[00:23:52.400 --> 00:23:54.400]  大結局還未到
[00:23:54.400 --> 00:23:56.400]  私人就是說
[00:23:56.400 --> 00:23:58.400]  現在很生氣
[00:23:58.400 --> 00:24:00.400]  但他知道編劇是誰
[00:24:00.400 --> 00:24:02.400]  將來會有大結局
[00:24:02.400 --> 00:24:04.400]  是直至到他入聖所的時候
[00:24:04.400 --> 00:24:06.400]  他才看到
[00:24:06.400 --> 00:24:08.400]  就是這位永恆的主
[00:24:08.400 --> 00:24:10.400]  原來一定會有
[00:24:10.400 --> 00:24:12.400]  將來私人審判
[00:24:12.400 --> 00:24:14.400]  所以他了解到惡人的結局
[00:24:14.400 --> 00:24:16.400]  並且
[00:24:16.400 --> 00:24:18.400]  他了解到自己是無知的
[00:24:18.400 --> 00:24:20.400]  二十一節
[00:24:20.400 --> 00:24:22.400]  我心中酸苦我的肺腑
[00:24:22.400 --> 00:24:24.400]  刺痛的時候
[00:24:24.400 --> 00:24:26.400]  我是愚昧無知的
[00:24:26.400 --> 00:24:28.400]  我在你面前
[00:24:28.400 --> 00:24:30.400]  就好像畜類一樣
[00:24:30.400 --> 00:24:32.400]  畜類一樣
[00:24:32.400 --> 00:24:34.400]  他自知什麼呢
[00:24:34.400 --> 00:24:36.400]  就自己
[00:24:36.400 --> 00:24:38.400]  自知自己是無知的
[00:24:38.400 --> 00:24:40.400]  自知什麼呢
[00:24:40.400 --> 00:24:42.400]  就自己好像畜生一樣
[00:24:42.400 --> 00:24:44.400]  英文有個翻譯
[00:24:44.400 --> 00:24:46.400]  英文有個翻譯
[00:24:46.400 --> 00:24:48.400]  Dumbass
[00:24:48.400 --> 00:24:50.400]  我就是Dumbass
[00:24:50.400 --> 00:24:54.400]  我在酸苦的當中
[00:24:54.400 --> 00:24:56.400]  原來我是一個
[00:24:56.400 --> 00:24:58.400]  Dumbass
[00:24:58.400 --> 00:25:00.400]  我是一個畜類一樣
[00:25:00.400 --> 00:25:02.400]  大家知道
[00:25:02.400 --> 00:25:04.400]  井底之蛙
[00:25:04.400 --> 00:25:06.400]  井底之蛙
[00:25:06.400 --> 00:25:08.400]  在井底
[00:25:08.400 --> 00:25:10.400]  看上去的時候
[00:25:10.400 --> 00:25:12.400]  你只會看到一個很狹窄的視角
[00:25:12.400 --> 00:25:14.400]  你的視野
[00:25:14.400 --> 00:25:16.400]  是非常狹窄的
[00:25:16.400 --> 00:25:18.400]  你會看到
[00:25:18.400 --> 00:25:20.400]  一些狂傲的人
[00:25:20.400 --> 00:25:22.400]  他們是在欺壓
[00:25:22.400 --> 00:25:24.400]  日光之下的平民百姓
[00:25:24.400 --> 00:25:26.400]  但只不過你在井底看
[00:25:26.400 --> 00:25:28.400]  在進到聖所的時候
[00:25:28.400 --> 00:25:30.400]  他忽然好像
[00:25:30.400 --> 00:25:32.400]  從井底再上來
[00:25:32.400 --> 00:25:34.400]  他看到有永恆
[00:25:34.400 --> 00:25:36.400]  有永恆
[00:25:36.400 --> 00:25:38.400]  如果只有井底的話
[00:25:38.400 --> 00:25:40.400]  這個世界就沒有公義
[00:25:40.400 --> 00:25:42.400]  一切都是徒然
[00:25:42.400 --> 00:25:44.400]  守約也是徒然
[00:25:44.400 --> 00:25:46.400]  走得正站得正也是徒然
[00:25:46.400 --> 00:25:48.400]  但施人說
[00:25:48.400 --> 00:25:50.400]  他從井底上來的時候
[00:25:50.400 --> 00:25:52.400]  他就看到永恆的角度
[00:25:52.400 --> 00:25:54.400]  永恆的視角
[00:25:54.400 --> 00:25:56.400]  讓他看到上帝原來是有
[00:25:56.400 --> 00:25:58.400]  公義的
[00:25:58.400 --> 00:26:00.400]  將來一定會有結果
[00:26:00.400 --> 00:26:02.400]  現在他就知道
[00:26:02.400 --> 00:26:04.400]  我是無知的
[00:26:04.400 --> 00:26:06.400]  因為我只不過是
[00:26:06.400 --> 00:26:08.400]  such a dumb ass
[00:26:08.400 --> 00:26:10.400]  我只是一個井底
[00:26:10.400 --> 00:26:12.400]  只能看到的東西
[00:26:12.400 --> 00:26:14.400]  是好笑的
[00:26:14.400 --> 00:26:16.400]  23節
[00:26:16.400 --> 00:26:18.400]  但是我仍與你同在
[00:26:18.400 --> 00:26:20.400]  你緊握著我的右手
[00:26:20.400 --> 00:26:22.400]  你以你的奮然
[00:26:22.400 --> 00:26:24.400]  引領我
[00:26:24.400 --> 00:26:26.400]  以後還要接我到榮耀裡去
[00:26:26.400 --> 00:26:28.400]  除你以外在天上
[00:26:28.400 --> 00:26:30.400]  我還有誰
[00:26:30.400 --> 00:26:32.400]  除你以外在地上
[00:26:32.400 --> 00:26:34.400]  我又沒所愛慕的
[00:26:34.400 --> 00:26:36.400]  我的肉身
[00:26:36.400 --> 00:26:38.400]  我的內心雖然漸漸衰弱
[00:26:38.400 --> 00:26:40.400]  神卻永遠
[00:26:40.400 --> 00:26:42.400]  是我心裡的盤石
[00:26:42.400 --> 00:26:44.400]  是我的業份
[00:26:44.400 --> 00:26:46.400]  看那遠離你的
[00:26:46.400 --> 00:26:48.400]  必定滅亡
[00:26:48.400 --> 00:26:50.400]  凡是對你不徵的
[00:26:50.400 --> 00:26:52.400]  你都要滅絕
[00:26:52.400 --> 00:26:54.400]  對我來說
[00:26:54.400 --> 00:26:56.400]  親近神是好的
[00:26:56.400 --> 00:26:58.400]  我以主耶和華
[00:26:58.400 --> 00:27:00.400]  為我的避難所
[00:27:00.400 --> 00:27:02.400]  我要述說
[00:27:02.400 --> 00:27:04.400]  你一切的行為
[00:27:04.400 --> 00:27:06.400]  整篇詩篇
[00:27:06.400 --> 00:27:08.400]  你畫個V字
[00:27:08.400 --> 00:27:10.400]  你就明白整篇詩篇想說什麼
[00:27:10.400 --> 00:27:12.400]  他由開始
[00:27:12.400 --> 00:27:14.400]  他看到狂傲人
[00:27:14.400 --> 00:27:16.400]  然後他心懷不平
[00:27:16.400 --> 00:27:18.400]  覺得每樣東西都是陶然
[00:27:18.400 --> 00:27:20.400]  他非常酸苦的時候
[00:27:20.400 --> 00:27:22.400]  直到他
[00:27:22.400 --> 00:27:24.400]  進了上帝的聖所
[00:27:24.400 --> 00:27:26.400]  他就明白惡人的結局
[00:27:26.400 --> 00:27:28.400]  明白自己無知
[00:27:28.400 --> 00:27:30.400]  明白上帝的同在
[00:27:30.400 --> 00:27:32.400]  他又再回到上帝
[00:27:32.400 --> 00:27:34.400]  28節最後
[00:27:34.400 --> 00:27:36.400]  他又用同樣的字
[00:27:36.400 --> 00:27:38.400]  第一節就是這樣說
[00:27:38.400 --> 00:27:40.400]  他說神善待以色列
[00:27:40.400 --> 00:27:42.400]  God is good
[00:27:42.400 --> 00:27:44.400]  28節
[00:27:44.400 --> 00:27:46.400]  他說親近上帝是美好的
[00:27:46.400 --> 00:27:48.400]  Good
[00:27:48.400 --> 00:27:50.400]  回到上帝
[00:27:50.400 --> 00:27:52.400]  是一個信心的階梯
[00:27:52.400 --> 00:27:54.400]  下樓梯
[00:27:54.400 --> 00:27:56.400]  然後再上樓梯
[00:27:56.400 --> 00:27:58.400]  整個的轉捩點
[00:27:58.400 --> 00:28:00.400]  整個的轉捩點
[00:28:00.400 --> 00:28:02.400]  整個的轉捩點
[00:28:02.400 --> 00:28:04.400]  那個轉折在哪裡
[00:28:04.400 --> 00:28:06.400]  就是他肯來到上帝的聖所
[00:28:06.400 --> 00:28:08.400]  就是他肯來到上帝的聖所
[00:28:08.400 --> 00:28:10.400]  很多時候我們
[00:28:10.400 --> 00:28:12.400]  過我們人生
[00:28:12.400 --> 00:28:14.400]  我們可以很酸苦的
[00:28:14.400 --> 00:28:16.400]  我們可以很苦澀
[00:28:16.400 --> 00:28:18.400]  但我們又不願意
[00:28:18.400 --> 00:28:20.400]  讓上帝來對我們說話
[00:28:20.400 --> 00:28:22.400]  但我們又不願意
[00:28:22.400 --> 00:28:24.400]  讓上帝來對我們說話
[00:28:24.400 --> 00:28:26.400]  我們只有
[00:28:26.400 --> 00:28:28.400]  C邊73邊的頭那一段
[00:28:28.400 --> 00:28:30.400]  總之我們就很酸苦
[00:28:30.400 --> 00:28:32.400]  每樣東西都覺得很徒然
[00:28:32.400 --> 00:28:34.400]  沒有的,什麼都沒有
[00:28:34.400 --> 00:28:36.400]  詩人說
[00:28:36.400 --> 00:28:38.400]  不要做井底子話
[00:28:38.400 --> 00:28:40.400]  進到上帝的聖所
[00:28:40.400 --> 00:28:42.400]  讓上帝
[00:28:42.400 --> 00:28:44.400]  給我們一個新的角度
[00:28:44.400 --> 00:28:46.400]  舊約裡面的聖殿官
[00:28:46.400 --> 00:28:48.400]  Temple
[00:28:48.400 --> 00:28:50.400]  是有兩方面的
[00:28:50.400 --> 00:28:52.400]  第一,上帝的Temple
[00:28:52.400 --> 00:28:54.400]  在耶路撒冷的Temple
[00:28:54.400 --> 00:28:56.400]  就是一個Copy
[00:28:56.400 --> 00:28:58.400]  Copy of what?
[00:28:58.400 --> 00:29:00.400]  Copy of Heaven
[00:29:00.400 --> 00:29:02.400]  Copy of Heaven
[00:29:02.400 --> 00:29:04.400]  就是天上的寶座
[00:29:04.400 --> 00:29:06.400]  給一個Copy給你
[00:29:06.400 --> 00:29:08.400]  讓你在地下能夠看到
[00:29:08.400 --> 00:29:10.400]  原來上帝在天上仍然掌權
[00:29:10.400 --> 00:29:12.400]  所以他進到上帝的聖所的時候
[00:29:12.400 --> 00:29:14.400]  他就明白
[00:29:14.400 --> 00:29:16.400]  原來上帝仍然在天上掌權
[00:29:16.400 --> 00:29:18.400]  另一方面
[00:29:18.400 --> 00:29:20.400]  聖殿的Temple
[00:29:20.400 --> 00:29:22.400]  也是一個路標
[00:29:22.400 --> 00:29:24.400]  你開車的時候
[00:29:24.400 --> 00:29:26.400]  你會看到
[00:29:26.400 --> 00:29:28.400]  How many miles away
[00:29:28.400 --> 00:29:30.400]  就有Exit
[00:29:30.400 --> 00:29:32.400]  或者目的地是
[00:29:32.400 --> 00:29:34.400]  多少里以外
[00:29:34.400 --> 00:29:36.400]  那個Temple
[00:29:36.400 --> 00:29:38.400]  就是那個路標
[00:29:38.400 --> 00:29:40.400]  就是告訴你將來
[00:29:40.400 --> 00:29:42.400]  原來天國會降臨
[00:29:42.400 --> 00:29:44.400]  你從舊約的整個歷史
[00:29:44.400 --> 00:29:46.400]  從阿巴拉罕的時候
[00:29:46.400 --> 00:29:48.400]  在祭壇
[00:29:48.400 --> 00:29:50.400]  到摩西大連的意識人
[00:29:50.400 --> 00:29:52.400]  出埃及
[00:29:52.400 --> 00:29:54.400]  在西大山底下
[00:29:54.400 --> 00:29:56.400]  他們建造會幕
[00:29:56.400 --> 00:29:58.400]  是一個portable的Temple
[00:29:58.400 --> 00:30:00.400]  帶著他們在曠野裡面
[00:30:00.400 --> 00:30:02.400]  牽著他們的右手一路走
[00:30:02.400 --> 00:30:04.400]  到他們入主了迦南
[00:30:04.400 --> 00:30:06.400]  就在耶路撒冷建一個聖殿
[00:30:06.400 --> 00:30:08.400]  一個石造的聖殿
[00:30:08.400 --> 00:30:10.400]  是一個所謂Permanent
[00:30:10.400 --> 00:30:12.400]  的標記
[00:30:12.400 --> 00:30:14.400]  然後到了耶穌的時候
[00:30:14.400 --> 00:30:16.400]  這個聖殿會過去
[00:30:16.400 --> 00:30:18.400]  真正的聖殿在哪裏
[00:30:18.400 --> 00:30:20.400]  在我這裏
[00:30:20.400 --> 00:30:22.400]  在我死而復活
[00:30:22.400 --> 00:30:24.400]  一個活著的主
[00:30:24.400 --> 00:30:26.400]  一個信仰的裏面
[00:30:26.400 --> 00:30:28.400]  在福音裏面
[00:30:28.400 --> 00:30:30.400]  所以現在不需要一定要去地圖的那一點
[00:30:30.400 --> 00:30:32.400]  去敬拜神
[00:30:32.400 --> 00:30:34.400]  在基督裏面
[00:30:34.400 --> 00:30:36.400]  不再在地圖的某一點裏面
[00:30:36.400 --> 00:30:38.400]  某一個Building裏面
[00:30:38.400 --> 00:30:40.400]  而在基督的信仰裏面
[00:30:40.400 --> 00:30:42.400]  基督的福音裏面
[00:30:42.400 --> 00:30:44.400]  天王並且將來
[00:30:44.400 --> 00:30:46.400]  也會有新天新地
[00:30:46.400 --> 00:30:48.400]  聖經沒有用一些很哲學的
[00:30:48.400 --> 00:30:50.400]  抽象的
[00:30:50.400 --> 00:30:52.400]  1234第一點第二點第三點
[00:30:52.400 --> 00:30:54.400]  用Logic來解決這個
[00:30:54.400 --> 00:30:56.400]  Problem of evil
[00:30:56.400 --> 00:30:58.400]  聖經不用這個方法
[00:30:58.400 --> 00:31:00.400]  聖經用一個故事的方法
[00:31:00.400 --> 00:31:02.400]  整個大歷史的敘事
[00:31:02.400 --> 00:31:04.400]  就應該是這樣
[00:31:04.400 --> 00:31:06.400]  基督已經第一次來了
[00:31:06.400 --> 00:31:08.400]  並且他會再回來
[00:31:08.400 --> 00:31:10.400]  我們現在就在中間
[00:31:10.400 --> 00:31:12.400]  原來這些Evil
[00:31:12.400 --> 00:31:14.400]  這些惡事
[00:31:14.400 --> 00:31:16.400]  狂傲的人
[00:31:16.400 --> 00:31:18.400]  有一天將會有結果
[00:31:18.400 --> 00:31:20.400]  上帝在天上仍然是掌權
[00:31:20.400 --> 00:31:24.400]  你就要明白
[00:31:24.400 --> 00:31:26.400]  你信耶穌
[00:31:26.400 --> 00:31:28.400]  不是要上帝Fit在你的故事裏
[00:31:28.400 --> 00:31:32.400]  我人生裏面在搞什麼
[00:31:32.400 --> 00:31:34.400]  上帝一定要幫我
[00:31:34.400 --> 00:31:36.400]  而是相反的
[00:31:36.400 --> 00:31:38.400]  上帝有一個大的故事
[00:31:38.400 --> 00:31:40.400]  是一個Narrative
[00:31:40.400 --> 00:31:42.400]  是我怎樣Fit在那個Narrative
[00:31:42.400 --> 00:31:44.400]  我已經被上帝所愛
[00:31:44.400 --> 00:31:46.400]  得到上帝的恩典
[00:31:46.400 --> 00:31:48.400]  我自己現在的人生
[00:31:48.400 --> 00:31:50.400]  我怎樣改寫
[00:31:50.400 --> 00:31:52.400]  應該Fit在上帝這個大故事裏
[00:31:52.400 --> 00:31:54.400]  可以和上帝同工
[00:31:54.400 --> 00:31:56.400]  上帝是公義的
[00:31:56.400 --> 00:31:58.400]  我仍然為公義說話
[00:31:58.400 --> 00:32:00.400]  上帝是真理的我仍然傳真理
[00:32:00.400 --> 00:32:02.400]  上帝是一個有盼望的神
[00:32:02.400 --> 00:32:04.400]  我因為基於耶穌基督死而復活
[00:32:04.400 --> 00:32:06.400]  這個盼望我能夠活著
[00:32:06.400 --> 00:32:10.400]  是我怎樣Fit在上帝的故事裏
[00:32:10.400 --> 00:32:12.400]  不是上帝怎樣Fit在我的故事裏
[00:32:12.400 --> 00:32:16.400]  我們結束的時候會守聖餐
[00:32:16.400 --> 00:32:18.400]  我不知道私人
[00:32:18.400 --> 00:32:20.400]  他說進到聖所看到什麼
[00:32:20.400 --> 00:32:22.400]  可能是一句詩歌
[00:32:22.400 --> 00:32:24.400]  給他一個新的體會
[00:32:24.400 --> 00:32:26.400]  可能是
[00:32:26.400 --> 00:32:28.400]  其他
[00:32:28.400 --> 00:32:30.400]  兄弟姐妹對他說的話
[00:32:30.400 --> 00:32:32.400]  給他一些鼓勵
[00:32:32.400 --> 00:32:34.400]  或是可能他宣佈的時候
[00:32:34.400 --> 00:32:36.400]  他來到上帝面前祈禱
[00:32:36.400 --> 00:32:38.400]  他發現上帝仍然聽他禱告
[00:32:38.400 --> 00:32:42.400]  可能他拿起一些
[00:32:42.400 --> 00:32:44.400]  實物
[00:32:44.400 --> 00:32:46.400]  一些標記
[00:32:46.400 --> 00:32:50.400]  他了解原來天上上帝仍然掌權
[00:32:50.400 --> 00:32:52.400]  並且一個大的
[00:32:52.400 --> 00:32:54.400]  Narrative告訴他
[00:32:54.400 --> 00:32:56.400]  原來我現在正在看的
[00:32:56.400 --> 00:32:58.400]  只不過很多集裏
[00:32:58.400 --> 00:33:00.400]  長篇劇集裏其中一集
[00:33:02.400 --> 00:33:04.400]  結局是上帝掌管
[00:33:04.400 --> 00:33:10.400]  可能他看到聖所裏面的一些雕刻
[00:33:10.400 --> 00:33:12.400]  可能看到祭壇
[00:33:12.400 --> 00:33:14.400]  他可能聞到
[00:33:14.400 --> 00:33:16.400]  上帝
[00:33:16.400 --> 00:33:18.400]  給上帝的祭物
[00:33:18.400 --> 00:33:20.400]  那些味道
[00:33:20.400 --> 00:33:22.400]  可能看到
[00:33:22.400 --> 00:33:24.400]  聖所裏面侍奉的祭司
[00:33:24.400 --> 00:33:26.400]  等等
[00:33:26.400 --> 00:33:28.400]  讓他了解到原來
[00:33:30.400 --> 00:33:32.400]  上帝仍然掌權
[00:33:32.400 --> 00:33:34.400]  今天我們來到教會也是一樣
[00:33:34.400 --> 00:33:38.400]  可能你聞到是咖啡味
[00:33:38.400 --> 00:33:40.400]  可能你聽到的是
