
[00:00:00.000 --> 00:00:05.000]  謝謝 各位早安
[00:19:22.000 --> 00:19:25.000]  如果我們天天拿著這個水桶
[00:19:25.000 --> 00:19:27.000]  以為那些裝回來的水
[00:19:27.000 --> 00:19:33.000]  就可以滿足我們內心深處的需要
[00:19:33.000 --> 00:19:34.000]  但我們最終會發現
[00:19:34.000 --> 00:19:36.000]  真正的滿足
[00:19:36.000 --> 00:19:38.000]  在耶穌裡面才找到
[00:19:38.000 --> 00:19:45.000]  所以第28節的動作
[00:19:45.000 --> 00:19:48.000]  成為了整段經文最美的鏡頭
[00:19:48.000 --> 00:19:52.000]  就是這個婦人放下水桶
[00:19:52.000 --> 00:19:54.000]  進入了城裡
[00:19:54.000 --> 00:19:55.000]  她放下水桶是
[00:19:55.000 --> 00:19:56.000]  你想想
[00:19:56.000 --> 00:19:58.000]  一個中午熱騰騰的時候
[00:19:58.000 --> 00:20:00.000]  特意拿著水桶來打水
[00:20:00.000 --> 00:20:02.000]  但沒有打到水
[00:20:02.000 --> 00:20:03.000]  她放下水桶
[00:20:03.000 --> 00:20:06.000]  然後她不要了
[00:20:06.000 --> 00:20:07.000]  因為她已經找到傳源了
[00:20:07.000 --> 00:20:11.000]  她已經找到真正滿足她生命需要的位置
[00:20:11.000 --> 00:20:16.000]  所以她不需要水桶
[00:20:16.000 --> 00:20:20.000]  所以來個總結
[00:20:20.000 --> 00:20:23.000]  說回剛剛開頭的三條問題
[00:20:23.000 --> 00:20:26.000]  我猜我們都應該回答得到
[00:20:26.000 --> 00:20:29.000]  耶穌為什麼要經過撒瑪利亞
[00:20:29.000 --> 00:20:33.000]  就是因為祂知道人最深層的需要
[00:20:33.000 --> 00:20:37.000]  是耶穌親自跨越界限
[00:20:37.000 --> 00:20:44.000]  去到井旁婦人當中尋找她
[00:20:44.000 --> 00:20:45.000]  祂說
[00:20:45.000 --> 00:20:46.000]  先生
[00:20:46.000 --> 00:20:49.000]  我看得出你是先知的
[00:20:49.000 --> 00:20:53.000]  祂是一個真正敬拜的人
[00:20:53.000 --> 00:20:54.000]  第二
[00:20:54.000 --> 00:20:56.000]  為什麼耶穌要開口借水喝
[00:20:56.000 --> 00:21:00.000]  這個問題其實是在引導人
[00:21:00.000 --> 00:21:03.000]  人以為真正的需要
[00:21:03.000 --> 00:21:05.000]  是我面前的水
[00:21:05.000 --> 00:21:07.000]  是我們面前的電子世界
[00:21:07.000 --> 00:21:09.000]  是我面前的關係
[00:21:09.000 --> 00:21:10.000]  是我的事業
[00:21:10.000 --> 00:21:13.000]  是我賺到多少錢
[00:21:13.000 --> 00:21:15.000]  水桶就是我們天天以為
[00:21:15.000 --> 00:21:18.000]  我們可以滿足到自己的倚靠
[00:21:18.000 --> 00:21:22.000]  耶穌問這條問題
[00:21:22.000 --> 00:21:24.000]  就是令我們覺醒
[00:21:24.000 --> 00:21:27.000]  真正滿足人生命的需要
[00:21:27.000 --> 00:21:31.000]  就是面前這位彌賽亞
[00:21:31.000 --> 00:21:32.000]  第三
[00:21:32.000 --> 00:21:34.000]  什麼是活水
[00:21:34.000 --> 00:21:35.000]  活水就是聖靈
[00:21:35.000 --> 00:21:39.000]  是在我們裡面擁留著的生命泉源
[00:21:39.000 --> 00:21:41.000]  水桶是我們天天以為
[00:21:41.000 --> 00:21:43.000]  可以滿足到我們的倚靠
[00:21:43.000 --> 00:21:47.000]  耶穌就要邀請我們今天
[00:21:47.000 --> 00:21:52.000]  放下這些虛假的倚靠
[00:21:52.000 --> 00:21:54.000]  面對這個主動越界
[00:21:54.000 --> 00:21:57.000]  似活水的耶穌
[00:21:57.000 --> 00:22:00.000]  我們可以怎樣回應呢
[00:22:00.000 --> 00:22:05.000]  放下我們手上的水桶
[00:22:05.000 --> 00:22:08.000]  是一些我們以為
[00:22:08.000 --> 00:22:13.000]  可以滿足到我們心靈最深處的倚靠
[00:22:13.000 --> 00:22:17.000]  這個世界不斷地說服你
[00:22:17.000 --> 00:22:19.000]  那件事很重要
[00:22:19.000 --> 00:22:21.000]  這件事很重要
[00:22:21.000 --> 00:22:24.000]  這個世界的敘事非常之強大
[00:22:24.000 --> 00:22:27.000]  令我們從心裡面相信
[00:22:27.000 --> 00:22:29.000]  我們休息是怎樣
[00:22:29.000 --> 00:22:31.000]  休息時間就要看電話
[00:22:31.000 --> 00:22:33.000]  看短片
[00:22:33.000 --> 00:22:35.000]  Netflix and chill
[00:22:35.000 --> 00:22:37.000]  令我們覺得
[00:22:37.000 --> 00:22:39.000]  我們心裡面最需要的就是
[00:22:39.000 --> 00:22:41.000]  電子世界帶給我們的安慰
[00:22:41.000 --> 00:22:42.000]  給我們的感官刺激
[00:22:42.000 --> 00:22:44.000]  是一些現實世界裡面
[00:22:44.000 --> 00:22:45.000]  給不到我們的東西
[00:22:45.000 --> 00:22:47.000]  但最後其實你聽一聽
[00:22:47.000 --> 00:22:50.000]  你內心深處你的身體
[00:22:50.000 --> 00:22:51.000]  告訴你
[00:22:51.000 --> 00:22:54.000]  這些東西從來都滿足不到你
[00:22:54.000 --> 00:22:56.000]  我們可以做的事
[00:22:56.000 --> 00:22:59.000]  是我們回到聖經裡面的敘事
[00:22:59.000 --> 00:23:01.000]  約翰剛剛就跟你說
[00:23:01.000 --> 00:23:03.000]  從來滿足我們心靈的東西
[00:23:03.000 --> 00:23:04.000]  就唯有是活水
[00:23:04.000 --> 00:23:05.000]  唯有是聖靈
[00:23:05.000 --> 00:23:07.000]  唯有是耶穌自己
[00:23:07.000 --> 00:23:10.000]  換言之
[00:23:10.000 --> 00:23:13.000]  這個世界都不單止跟你說
[00:23:13.000 --> 00:23:15.000]  電子世界才滿足到你
[00:23:15.000 --> 00:23:17.000]  還有其他東西
[00:23:17.000 --> 00:23:20.000]  關係 成就 期望
[00:23:20.000 --> 00:23:23.000]  別人的認同
[00:23:23.000 --> 00:23:26.000]  不要誤會我的意思
[00:23:26.000 --> 00:23:28.000]  我不是說那些東西不好
[00:23:28.000 --> 00:23:30.000]  我是說
[00:23:30.000 --> 00:23:33.000]  如果我們將人生的剛確
[00:23:33.000 --> 00:23:35.000]  將我們的人生
[00:23:35.000 --> 00:23:38.000]  完全依賴在這些東西身上的時候
[00:23:38.000 --> 00:23:42.000]  我們就會成為一個有洞的水桶
[00:23:42.000 --> 00:23:44.000]  裝多少都不夠
[00:23:44.000 --> 00:23:47.000]  飲多少都不夠
[00:23:47.000 --> 00:23:51.000]  所以這個星期
[00:23:51.000 --> 00:23:55.000]  希望大家找一個安靜的時間問問自己
[00:23:55.000 --> 00:23:57.000]  究竟我現在
[00:23:57.000 --> 00:24:01.000]  我的人生最渴望的是什麼
[00:24:01.000 --> 00:24:04.000]  然後呢
[00:24:04.000 --> 00:24:10.000]  我想很誠實地跟大家說一句
[00:24:10.000 --> 00:24:13.000]  沒了那句 不要緊
[00:24:13.000 --> 00:24:19.000]  就是耶穌請你把水賜給我
[00:24:19.000 --> 00:24:22.000]  耶穌請把這水賜給我
[00:24:22.000 --> 00:24:24.000]  可不可以大家跟我說一句
[00:24:24.000 --> 00:24:26.000]  我們一二三說一句
[00:24:26.000 --> 00:24:27.000]  一二三
[00:24:27.000 --> 00:24:32.000]  耶穌請把這水賜給我
[00:24:32.000 --> 00:24:35.000]  我希望這一句成為我們這個星期的祈禱
[00:24:35.000 --> 00:24:36.000]  好嗎
[00:24:36.000 --> 00:24:40.000]  第二 就是面對著活水的上帝
[00:24:40.000 --> 00:24:45.000]  我們可以走到我們經常避開的人那裡
[00:24:45.000 --> 00:24:48.000]  耶穌必須經過撒瑪利亞
[00:24:48.000 --> 00:24:50.000]  其實我們人生裡面
[00:24:50.000 --> 00:24:52.000]  有沒有一些撒瑪利亞
[00:24:52.000 --> 00:24:54.000]  有沒有一些地區
[00:24:54.000 --> 00:24:56.000]  有沒有一些人我們在避開
[00:24:56.000 --> 00:24:59.000]  可能是一些很久沒有跟祂說話的家人
[00:24:59.000 --> 00:25:03.000]  或者在教會裡曾經跟祂吵過架
[00:25:03.000 --> 00:25:05.000]  不是很合口味的一些肢體
[00:25:05.000 --> 00:25:08.000]  可能是一些你心靈裡已經認定
[00:25:08.000 --> 00:25:11.000]  這個人應該不會相信
[00:25:11.000 --> 00:25:13.000]  那些朋友
[00:25:13.000 --> 00:25:18.000]  這個月可不可以選一個你一直避開的人
[00:25:18.000 --> 00:25:22.000]  你問他主動借一口水來喝
[00:25:22.000 --> 00:25:25.000]  我的意思不是真的借一口水
[00:25:25.000 --> 00:25:27.000]  一個訊息 一頓飯
[00:25:27.000 --> 00:25:29.000]  一個問候
[00:25:29.000 --> 00:25:32.000]  從一件最小的事開始
[00:25:32.000 --> 00:25:39.000]  第三 就是由拿水的人變成分享傳言的人
[00:25:39.000 --> 00:25:43.000]  這個婦人的報道很簡單
[00:25:43.000 --> 00:25:45.000]  她沒有讀過神學
[00:25:45.000 --> 00:25:46.000]  她只說你們看吧
[00:25:46.000 --> 00:25:50.000]  這個人將我之前所行的事一切都說出來
[00:25:50.000 --> 00:25:52.000]  她得到活水她沒有自己享受
[00:25:52.000 --> 00:25:55.000]  她馬上走進城裡跟一群人說
[00:25:55.000 --> 00:25:56.000]  你看看
[00:25:56.000 --> 00:26:00.000]  誰知道整個撒瑪利亞城都相信了
[00:26:00.000 --> 00:26:03.000]  活水的特性就是湧出來的
[00:26:03.000 --> 00:26:04.000]  是收不住的
[00:26:04.000 --> 00:26:07.000]  當你從你心裡相信
[00:26:07.000 --> 00:26:09.000]  耶穌才是你最需要的那個位置
[00:26:09.000 --> 00:26:10.000]  你就會很自然跟別人說
[00:26:10.000 --> 00:26:12.000]  耶穌在你生命有多重要
[00:26:12.000 --> 00:26:13.000]  有多滿足
[00:26:13.000 --> 00:26:15.000]  你的故事 你的以往
[00:26:15.000 --> 00:26:18.000]  你被尋找的經歷是你最有力的見證
[00:26:18.000 --> 00:26:23.000]  我們希望在這個最撕裂的世代
[00:26:23.000 --> 00:26:26.000]  如果我們肯成為跨族群
[00:26:26.000 --> 00:26:30.000]  跨階層跨立場的教會
[00:26:30.000 --> 00:26:34.000]  我們教會就會成為一個井旁的教會
[00:26:34.000 --> 00:26:39.000]  讓那些乾渴的人在這裡感受到活水的真實
[00:26:39.000 --> 00:26:43.000]  最後思考的是
[00:26:43.000 --> 00:26:46.000]  你的水桶是什麼呢
[00:26:46.000 --> 00:26:49.000]  你願意放下它嗎
[00:26:49.000 --> 00:26:53.000]  你的撒瑪利亞在哪裡呢
[00:26:53.000 --> 00:26:55.000]  當我們思考下一步的時候
[00:26:55.000 --> 00:26:58.000]  下一步的時候我們想
[00:26:58.000 --> 00:27:00.000]  是怎樣呢
[00:27:00.000 --> 00:27:03.000]  我想我們可以從第一步開始
[00:27:03.000 --> 00:27:07.000]  就是由我們睡醒 張開眼睛那一刻開始
[00:27:07.000 --> 00:27:11.000]  我們就問耶穌
[00:27:11.000 --> 00:27:13.000]  可不可以賜活水給我
[00:27:13.000 --> 00:27:14.000]  我們問一下耶穌
[00:27:14.000 --> 00:27:19.000]  今天我們的生命最需要的是什麼
[00:27:19.000 --> 00:27:21.000]  我很希望你的答案是
[00:27:21.000 --> 00:27:26.000]  原來我最需要的是你 耶穌
[00:27:26.000 --> 00:27:32.000]  我們一起祈禱
[00:27:32.000 --> 00:27:34.000]  耶穌多謝你
[00:27:34.000 --> 00:27:38.000]  多謝你必須經過我們的撒瑪利亞
[00:27:38.000 --> 00:27:42.000]  在我們最乾渴 最避開人的時刻
[00:27:42.000 --> 00:27:45.000]  你坐在井旁等我們
[00:27:45.000 --> 00:27:48.000]  你把你的活水賜給我們
[00:27:48.000 --> 00:27:53.000]  讓我們放開我們手上的水桶
[00:27:53.000 --> 00:28:00.000]  讓你的靈成為我們生命中永留的泉源
[00:28:00.000 --> 00:28:05.000]  帶領我們 讓我們走進我們一直避開的人
[00:28:05.000 --> 00:28:10.000]  讓我們教會成為一個井旁的教會
[00:28:10.000 --> 00:28:15.000]  讓一些乾渴的人在這裡遇見你
[00:28:15.000 --> 00:28:18.000]  我想是祈禱奉耶穌的聖典禮物
