
[00:00:00.000 --> 00:00:03.000]  各位電子妹你好
[00:17:42.000 --> 00:17:44.000]  永遠都不可以在他們身上
[00:17:44.000 --> 00:17:46.000]  報答他們的人的時候
[00:17:46.000 --> 00:17:48.000]  神體在眼內
[00:17:48.000 --> 00:17:51.000]  就在二人復活的時候
[00:17:51.000 --> 00:17:54.000]  就會得到神親自的報答
[00:17:54.000 --> 00:17:57.000]  要知道
[00:17:57.000 --> 00:18:00.000]  作為賢直主人的法利賽人的領袖
[00:18:00.000 --> 00:18:03.000]  在他們信仰的圈裏面
[00:18:03.000 --> 00:18:06.000]  他們是深信神會回來審判世界的
[00:18:06.000 --> 00:18:07.000]  審判人
[00:18:07.000 --> 00:18:09.000]  死人要復活
[00:18:09.000 --> 00:18:11.000]  要得著神審判的
[00:18:11.000 --> 00:18:13.000]  耶穌是指出當日
[00:18:13.000 --> 00:18:16.000]  當他願意放下身段
[00:18:16.000 --> 00:18:18.000]  而用他的資材
[00:18:18.000 --> 00:18:21.000]  能力去幫助一些最軟弱
[00:18:21.000 --> 00:18:23.000]  最弱勢的人的時候
[00:18:23.000 --> 00:18:25.000]  上帝就會按著
[00:18:25.000 --> 00:18:28.000]  他所行的美事來獎賞他
[00:18:28.000 --> 00:18:30.000]  要記住一件事
[00:18:30.000 --> 00:18:34.000]  這不是透過接待這些軟弱的人
[00:18:34.000 --> 00:18:36.000]  來換取任何利益
[00:18:36.000 --> 00:18:38.000]  這不是這個意思
[00:18:38.000 --> 00:18:40.000]  可能你初聽的時候有個感覺
[00:18:40.000 --> 00:18:42.000]  因為上帝在這裡是不用回禮的
[00:18:42.000 --> 00:18:45.000]  就不是像我剛才說的賢直那些人
[00:18:45.000 --> 00:18:46.000]  我貧窮一點
[00:18:46.000 --> 00:18:48.000]  我來回禮給主人
[00:18:48.000 --> 00:18:49.000]  沒有的
[00:18:49.000 --> 00:18:50.000]  在上帝眼中
[00:18:50.000 --> 00:18:54.000]  上帝是不需要回禮的
[00:18:54.000 --> 00:18:59.000]  他只是按著人有沒有私行憐憫
[00:18:59.000 --> 00:19:04.000]  而得到神的賞賜和應分
[00:19:04.000 --> 00:19:09.000]  上帝是有絕對的權力去做事的
[00:19:09.000 --> 00:19:11.000]  同一時間作為花曆初日
[00:19:11.000 --> 00:19:14.000]  一個在生命當中追求
[00:19:14.000 --> 00:19:16.000]  走在神的律法
[00:19:16.000 --> 00:19:19.000]  和在人面前對神的律法
[00:19:19.000 --> 00:19:21.000]  有一個正確解釋的人
[00:19:21.000 --> 00:19:23.000]  他的思想是要做神要做的
[00:19:23.000 --> 00:19:24.000]  覺得是對的事
[00:19:24.000 --> 00:19:25.000]  他覺得要做一些
[00:19:25.000 --> 00:19:28.000]  他解釋的舊約聖經
[00:19:28.000 --> 00:19:31.000]  是按著他認為最對的方法去解釋
[00:19:31.000 --> 00:19:33.000]  這是他的思維
[00:19:33.000 --> 00:19:34.000]  這種賢直主人
[00:19:34.000 --> 00:19:37.000]  必定看重他們自己所做的事情
[00:19:37.000 --> 00:19:40.000]  是不是得神喜悅
[00:19:40.000 --> 00:19:41.000]  耶穌指出
[00:19:41.000 --> 00:19:44.000]  若果是要得到上帝的喜悅的時候
[00:19:44.000 --> 00:19:47.000]  他的生命必須要離開罪惡
[00:19:47.000 --> 00:19:49.000]  去約聖的人
[00:19:49.000 --> 00:19:52.000]  施行幫助和接待人
[00:19:52.000 --> 00:19:54.000]  或許新約有另一段經文
[00:19:54.000 --> 00:19:58.000]  是特別將這個訊息凸顯出來
[00:19:58.000 --> 00:20:01.000]  就是《雅各書》第一章第27節
[00:20:01.000 --> 00:20:03.000]  說得很清楚
[00:20:03.000 --> 00:20:06.000]  在神我們的父面前
[00:20:06.000 --> 00:20:10.000]  那稱見沒有尖烏的地的賢成
[00:20:10.000 --> 00:20:14.000]  就是看顧在患眼中的孤兒寡婦
[00:20:14.000 --> 00:20:18.000]  並且保守自己不沾染世俗
[00:20:18.000 --> 00:20:22.000]  所以耶穌在鼓勵賢直主人
[00:20:22.000 --> 00:20:26.000]  要善用資源和放下身段
[00:20:26.000 --> 00:20:29.000]  來幫助在弱勢當中的人
[00:20:29.000 --> 00:20:32.000]  說完之後對我們有什麼意義呢
[00:20:32.000 --> 00:20:36.000]  其實耶穌對賢直主人所說的
[00:20:36.000 --> 00:20:40.000]  這番說話和教導對我們來說
[00:20:40.000 --> 00:20:41.000]  是很重要
[00:20:41.000 --> 00:20:43.000]  因為對我們來說
[00:20:43.000 --> 00:20:44.000]  作為教會
[00:20:44.000 --> 00:20:45.000]  很有趣的
[00:20:45.000 --> 00:20:50.000]  教會其實有著金錢、人力、物資
[00:20:50.000 --> 00:20:52.000]  甚至建築物的資源
[00:20:52.000 --> 00:20:54.000]  我們沒有想過
[00:20:54.000 --> 00:20:56.000]  我們有沒有想過
[00:20:56.000 --> 00:21:00.000]  每一個星期都會有人奉獻金錢
[00:21:00.000 --> 00:21:02.000]  當你在現在的視像上
[00:21:02.000 --> 00:21:04.000]  和我一起去敬拜的時候
[00:21:04.000 --> 00:21:05.000]  有一班人在這裡
[00:21:05.000 --> 00:21:07.000]  做完這些視頻
[00:21:07.000 --> 00:21:11.000]  你才可以看到我來去敬拜
[00:21:11.000 --> 00:21:14.000]  或者做很多工作
[00:21:14.000 --> 00:21:16.000]  就有人來參加
[00:21:16.000 --> 00:21:17.000]  物資
[00:21:17.000 --> 00:21:19.000]  其實教會有很多物資
[00:21:19.000 --> 00:21:20.000]  你試一下
[00:21:20.000 --> 00:21:21.000]  有哪個人生病了
[00:21:21.000 --> 00:21:23.000]  可以幫忙煮飯呢
[00:21:23.000 --> 00:21:25.000]  我相信教會總有幾個太太
[00:21:25.000 --> 00:21:26.000]  可能馬上說
[00:21:26.000 --> 00:21:27.000]  等我來
[00:21:27.000 --> 00:21:28.000]  我煮
[00:21:28.000 --> 00:21:29.000]  又或者說
[00:21:29.000 --> 00:21:30.000]  我車子有事
[00:21:30.000 --> 00:21:31.000]  有沒有人幫忙
[00:21:31.000 --> 00:21:32.000]  看看
[00:21:32.000 --> 00:21:33.000]  可能有一兩個人說
[00:21:33.000 --> 00:21:35.000]  我知道誰可以幫你
[00:21:35.000 --> 00:21:38.000]  你想想這些常生活中的小事情
[00:21:38.000 --> 00:21:40.000]  其實對很多人來說
[00:21:40.000 --> 00:21:42.000]  那麼多人可以幫忙
[00:21:42.000 --> 00:21:43.000]  是的
[00:21:43.000 --> 00:21:44.000]  因為我有群體力量
[00:21:44.000 --> 00:21:45.000]  還有
[00:21:45.000 --> 00:21:46.000]  你說我要租建築物
[00:21:46.000 --> 00:21:47.000]  是你租建築物
[00:21:47.000 --> 00:21:48.000]  但是你有一個建築物
[00:21:48.000 --> 00:21:50.000]  可以相聚
[00:21:50.000 --> 00:21:52.000]  可以聚集
[00:21:52.000 --> 00:21:55.000]  可以用來做很多工作
[00:21:55.000 --> 00:21:57.000]  我自己教會有一個建築物
[00:21:57.000 --> 00:21:59.000]  現在其實我是教會圖書館
[00:21:59.000 --> 00:22:00.000]  就是在當中
[00:22:00.000 --> 00:22:01.000]  我教會有建築物
[00:22:01.000 --> 00:22:03.000]  可以做很多事
[00:22:03.000 --> 00:22:04.000]  一樣
[00:22:04.000 --> 00:22:05.000]  那些都是什麼
[00:22:05.000 --> 00:22:09.000]  物資都是資源
[00:22:09.000 --> 00:22:10.000]  作為建築圖
[00:22:10.000 --> 00:22:11.000]  就算是貨物也好
[00:22:11.000 --> 00:22:12.000]  金錢上
[00:22:12.000 --> 00:22:13.000]  時間上
[00:22:13.000 --> 00:22:14.000]  人力上
[00:22:14.000 --> 00:22:15.000]  資訊上
[00:22:15.000 --> 00:22:17.000]  都有各種資源
[00:22:17.000 --> 00:22:18.000]  有的
[00:22:18.000 --> 00:22:20.000]  我們每一個人都有資源
[00:22:20.000 --> 00:22:22.000]  剛才我提到的資源很少
[00:22:22.000 --> 00:22:23.000]  就算簡單到
[00:22:23.000 --> 00:22:24.000]  我病了
[00:22:24.000 --> 00:22:28.000]  你幫忙煮粥給我吃
[00:22:28.000 --> 00:22:29.000]  可能在底層
[00:22:29.000 --> 00:22:30.000]  煮東西給你吃
[00:22:30.000 --> 00:22:32.000]  這個都是技能
[00:22:32.000 --> 00:22:33.000]  又或者說
[00:22:33.000 --> 00:22:34.000]  我不懂報稅
[00:22:34.000 --> 00:22:35.000]  你教我
[00:22:35.000 --> 00:22:36.000]  教會當中
[00:22:36.000 --> 00:22:37.000]  我懂報稅
[00:22:37.000 --> 00:22:38.000]  我教你
[00:22:38.000 --> 00:22:39.000]  技巧
[00:22:39.000 --> 00:22:40.000]  金錢上
[00:22:40.000 --> 00:22:41.000]  時間上
[00:22:41.000 --> 00:22:42.000]  可能有些時間收入
[00:22:42.000 --> 00:22:43.000]  都可以有些時間
[00:22:43.000 --> 00:22:45.000]  轉到出來幫忙
[00:22:45.000 --> 00:22:47.000]  所以你這樣看的時候
[00:22:47.000 --> 00:22:52.000]  其實每個人都有一些資源
[00:22:52.000 --> 00:22:54.000]  我們當然可以
[00:22:54.000 --> 00:22:56.000]  按不同的情況之下
[00:22:56.000 --> 00:22:57.000]  運用這些資源
[00:22:57.000 --> 00:22:59.000]  每一個人都可以用
[00:22:59.000 --> 00:23:00.000]  各用在自己身上
[00:23:00.000 --> 00:23:01.000]  用在教會身上
[00:23:01.000 --> 00:23:02.000]  沒問題
[00:23:02.000 --> 00:23:04.000]  不是錯事
[00:23:04.000 --> 00:23:06.000]  是正常事
[00:23:06.000 --> 00:23:09.000]  但是我們要十分留意
[00:23:09.000 --> 00:23:12.000]  我們怎樣運用這些資源
[00:23:12.000 --> 00:23:15.000]  這裡不是指我們
[00:23:15.000 --> 00:23:18.000]  對自己的資源不作出安排
[00:23:18.000 --> 00:23:19.000]  我們每個人都會安排
[00:23:19.000 --> 00:23:20.000]  我們的時間
[00:23:20.000 --> 00:23:21.000]  金錢
[00:23:21.000 --> 00:23:22.000]  教會都會計算
[00:23:22.000 --> 00:23:25.000]  都會有財政報告
[00:23:25.000 --> 00:23:26.000]  預算
[00:23:26.000 --> 00:23:27.000]  教會的事工
[00:23:27.000 --> 00:23:28.000]  我們都會做安排
[00:23:28.000 --> 00:23:30.000]  安排不是問題
[00:23:30.000 --> 00:23:32.000]  需要安排
[00:23:32.000 --> 00:23:33.000]  問題就是
[00:23:33.000 --> 00:23:36.000]  我們帶出什麼心態和動機
[00:23:36.000 --> 00:23:37.000]  去安排
[00:23:37.000 --> 00:23:39.000]  去運用這些資源
[00:23:39.000 --> 00:23:42.000]  我們是不是只用資源
[00:23:42.000 --> 00:23:44.000]  來幫助得到自己的要求
[00:23:44.000 --> 00:23:47.000]  又或者我們做一些工作
[00:23:47.000 --> 00:23:48.000]  是自己得到要求
[00:23:48.000 --> 00:23:50.000]  或者是透過做一些工作
[00:23:50.000 --> 00:23:52.000]  在當中循序取利
[00:23:52.000 --> 00:23:54.000]  利益不一定是錢
[00:23:54.000 --> 00:23:55.000]  可以各方面
[00:23:55.000 --> 00:24:00.000]  還是我們願意放下自己的利益
[00:24:00.000 --> 00:24:01.000]  和身段
[00:24:01.000 --> 00:24:04.000]  來幫助一些有需要
[00:24:04.000 --> 00:24:06.000]  弱勢的社群
[00:24:06.000 --> 00:24:09.000]  知道他們實際上除了說一句
[00:24:09.000 --> 00:24:10.000]  Thank you 多謝之外
[00:24:10.000 --> 00:24:14.000]  可能他們什麼回報都給不了我們
[00:24:14.000 --> 00:24:17.000]  尤其是當我們服務一些弱勢的群體
[00:24:17.000 --> 00:24:20.000]  服務一些有困難的社區的人
[00:24:20.000 --> 00:24:22.000]  可能真的最多
[00:24:22.000 --> 00:24:24.000]  他可以說一句Thank you
[00:24:24.000 --> 00:24:27.000]  那我們幫不幫他們
[00:24:27.000 --> 00:24:29.000]  耶穌在這裡提醒我們
[00:24:29.000 --> 00:24:33.000]  當我們和人建立關係
[00:24:33.000 --> 00:24:35.000]  接待幫助人的時候
[00:24:35.000 --> 00:24:37.000]  我們不要整天想著
[00:24:37.000 --> 00:24:40.000]  在腦裡有算盤和計算機
[00:24:40.000 --> 00:24:41.000]  整天計算著
[00:24:41.000 --> 00:24:42.000]  我付出多少
[00:24:42.000 --> 00:24:44.000]  我就可以得到多少
[00:24:44.000 --> 00:24:48.000]  但我們也有時會犯同樣的毛病
[00:24:48.000 --> 00:24:49.000]  我們會想
[00:24:49.000 --> 00:24:50.000]  我要做多少
[00:24:50.000 --> 00:24:52.000]  我就要得到多少
[00:24:52.000 --> 00:24:56.000]  我們要反過來留心
[00:24:56.000 --> 00:25:01.000]  我們是不是不求個人或教會的榮辱
[00:25:01.000 --> 00:25:04.000]  只是甘心付出來幫助有需要的人
[00:25:04.000 --> 00:25:06.000]  知道在上帝的眼裡
[00:25:06.000 --> 00:25:09.000]  在將來十幾日子回來的時候
[00:25:09.000 --> 00:25:13.000]  祂看到我們對祂的敬潔
[00:25:13.000 --> 00:25:15.000]  不是一把口說的
[00:25:15.000 --> 00:25:17.000]  而是在行動上表現的
[00:25:17.000 --> 00:25:20.000]  將來要得到祂的尊敬
[00:25:20.000 --> 00:25:21.000]  其實各位
[00:25:21.000 --> 00:25:23.000]  當我們接待別人
[00:25:23.000 --> 00:25:25.000]  幫助別人的時候
[00:25:25.000 --> 00:25:29.000]  不論是別人是從世界不同地方來的新移民
[00:25:29.000 --> 00:25:31.000]  甚至是難民
[00:25:31.000 --> 00:25:33.000]  又或者是社區當中
[00:25:33.000 --> 00:25:37.000]  特別病病的軟弱的朋友
[00:25:37.000 --> 00:25:39.000]  這些朋友我們幫了他
[00:25:39.000 --> 00:25:41.000]  他也沒辦法幫我們
[00:25:41.000 --> 00:25:43.000]  真的只能再說一句
[00:25:43.000 --> 00:25:44.000]  多謝
[00:25:44.000 --> 00:25:45.000]  Thank you God
[00:25:45.000 --> 00:25:46.000]  You help me
[00:25:46.000 --> 00:25:47.000]  幫我們說這幾句
[00:25:47.000 --> 00:25:49.000]  多謝
[00:25:49.000 --> 00:25:53.000]  但我們願不願意放下
[00:25:53.000 --> 00:25:58.000]  要得著自己利益的心態去幫助他們
[00:25:58.000 --> 00:25:59.000]  各位
[00:25:59.000 --> 00:26:07.000]  我相信耶穌希望我們的教會和我們的生活
[00:26:07.000 --> 00:26:10.000]  就是見識出
[00:26:10.000 --> 00:26:14.000]  神就是愛而出於我們的生命
[00:26:14.000 --> 00:26:18.000]  神就是愛的生命不是一把口說的
[00:26:18.000 --> 00:26:19.000]  神就是愛的生命
[00:26:19.000 --> 00:26:22.000]  本身就是一個需要付出
[00:26:22.000 --> 00:26:24.000]  但是默默的付出
[00:26:24.000 --> 00:26:28.000]  不是為了要求別人的讚賞和掌聲
[00:26:28.000 --> 00:26:30.000]  不是為了要求讚賞
[00:26:30.000 --> 00:26:34.000]  在社區當中得到一個名分和名號
[00:26:34.000 --> 00:26:38.000]  而是真心的
[00:26:38.000 --> 00:26:40.000]  不是為了那些利益
[00:26:40.000 --> 00:26:42.000]  而是為了我
[00:26:42.000 --> 00:26:44.000]  為了上帝的恩典
[00:26:44.000 --> 00:26:46.000]  而幫助他人
[00:26:46.000 --> 00:26:48.000]  耶誓幫助我們
[00:26:48.000 --> 00:26:50.000]  讓耶誓教導我們
[00:26:50.000 --> 00:26:51.000]  教導我們
[00:26:51.000 --> 00:26:52.000]  教訓我們的心
[00:26:52.000 --> 00:26:57.000]  帶著一顆願意的心去服侍
[00:26:57.000 --> 00:26:59.000]  令社區當中
[00:26:59.000 --> 00:27:04.000]  貧寒困難有需要的人
[00:27:04.000 --> 00:27:06.000]  耶誓賜福給大家

