
[00:00:00.000 --> 00:00:01.400]   email, so yeah.
[00:22:37.020 --> 00:22:40.500]   they would lift up or exalt
[00:22:40.500 --> 00:22:44.060]   the great things they have done.
[00:22:44.060 --> 00:22:47.780]   Here, second Kings has done something totally different.
[00:22:47.780 --> 00:22:51.980]   The greatest project, yeah, I'll mention it,
[00:22:51.980 --> 00:22:54.740]   but it's the rest of the archive.
[00:22:54.740 --> 00:22:56.220]   You can dig it up, right?
[00:22:56.220 --> 00:22:58.640]   I save it on another hard drive, right?
[00:22:58.640 --> 00:23:00.420]   But you can reshift the data if you want,
[00:23:00.420 --> 00:23:01.760]   if you're interested.
[00:23:01.760 --> 00:23:04.460]   But I'm not interested in it, right?
[00:23:04.460 --> 00:23:07.500]   It's in the rest of his deeds,
[00:23:07.500 --> 00:23:11.900]   the rest of his achievement is recorded in the other book.
[00:23:11.900 --> 00:23:14.260]   That's what I'm talking about.
[00:23:14.260 --> 00:23:16.600]   I wanna talk about not his great achievement.
[00:23:16.600 --> 00:23:20.820]   I wanna talk about something else.
[00:23:20.820 --> 00:23:23.940]   Now, this is the biblical perspective on someone's life.
[00:23:23.940 --> 00:23:26.160]   Think about your life.
[00:23:26.160 --> 00:23:29.060]   If you're gonna write a book,
[00:23:29.060 --> 00:23:33.260]   a biography of yourself, your history,
[00:23:33.260 --> 00:23:35.580]   what would you put in it?
[00:23:35.580 --> 00:23:38.780]   You probably would think, naturally,
[00:23:38.780 --> 00:23:42.080]   we would think that we'll put our great achievement, right?
[00:23:42.080 --> 00:23:45.300]   Which school I went to, I went to Harvard,
[00:23:45.300 --> 00:23:47.480]   I went to the best school of the world,
[00:23:47.480 --> 00:23:49.740]   I got the best education, right?
[00:23:49.740 --> 00:23:54.740]   I graduated with, I don't know, straight A, 4.0, right?
[00:23:54.740 --> 00:23:58.540]   And I went to this company or that company,
[00:23:58.540 --> 00:24:02.300]   Fortune 500 company, I got so much achievement.
[00:24:02.300 --> 00:24:05.800]   And I'm gonna put it in my book, my reign.
[00:24:05.800 --> 00:24:10.540]   But that is not the perspective of the Bible.
[00:24:10.540 --> 00:24:14.340]   The Bible pay attention to something else.
[00:24:14.340 --> 00:24:17.060]   Yeah, you have your own achievement, that's fine.
[00:24:17.060 --> 00:24:19.900]   I'm gonna talk about it in one verse.
[00:24:19.900 --> 00:24:25.340]   The rest of the chapters from 2 Kings 18 to 20,
[00:24:25.340 --> 00:24:28.000]   what does the book of Kings talk about?
[00:24:28.000 --> 00:24:30.900]   And think about it.
[00:24:30.900 --> 00:24:32.600]   If you understand the perspective,
[00:24:32.600 --> 00:24:37.320]   how would the Bible, how would God sees your life?
[00:24:37.320 --> 00:24:39.220]   How would God evaluates your life?
[00:24:39.220 --> 00:24:45.220]   The rest of his deeds, mentioned somewhere else.
[00:24:45.220 --> 00:24:47.020]   But what I wanna focus on,
[00:24:47.020 --> 00:24:51.120]   what the Bible wants to emphasize is this.
[00:24:51.120 --> 00:24:55.460]   At the beginning of Hezekiah's reign, his record,
[00:24:55.460 --> 00:24:58.060]   18 verse three,
[00:24:58.060 --> 00:25:03.660]   Hezekiah did what was pleasing in the Lord's sight.
[00:25:03.660 --> 00:25:06.740]   Just as his ancestor, his father David, had done.
[00:25:06.740 --> 00:25:11.540]   He removed the pagan shrines, smashed the sacred pillars,
[00:25:11.540 --> 00:25:13.340]   and cut down Asherah posts.
[00:25:13.340 --> 00:25:17.620]   Those are the pagan idols across his country.
[00:25:17.620 --> 00:25:20.720]   He broke them and he removed them.
[00:25:20.720 --> 00:25:24.620]   Hezekiah trust in the Lord God of Israel.
[00:25:24.620 --> 00:25:28.140]   There was no one like him among all the kings of Judah,
[00:25:28.140 --> 00:25:30.420]   either before or after his time.
[00:25:30.420 --> 00:25:33.580]   He remained faithful to the Lord in everything.
[00:25:33.580 --> 00:25:36.740]   And he carefully obey all the commands
[00:25:36.740 --> 00:25:40.500]   of the Lord had given Moses.
[00:25:40.500 --> 00:25:42.260]   So the Lord was with him.
[00:25:43.260 --> 00:25:47.380]   What the Bible sees is his faith,
[00:25:47.380 --> 00:25:52.100]   his spiritual life, his relationship with God.
[00:25:52.100 --> 00:25:58.020]   When things are going right in his life, God walks with him.
[00:25:58.020 --> 00:26:02.180]   When he faces crisis, a Syrian crisis,
[00:26:02.180 --> 00:26:04.700]   or whatever crisis you are facing,
[00:26:04.700 --> 00:26:07.180]   he depend on the Lord, he trust in the Lord.
[00:26:07.180 --> 00:26:11.780]   That goes into the record of first and second kings.
[00:26:11.780 --> 00:26:14.340]   That's what God wants to see.
[00:26:14.340 --> 00:26:16.140]   That's what God want to focus on.
[00:26:16.140 --> 00:26:18.740]   You see what I'm saying?
[00:26:18.740 --> 00:26:24.980]   Your construction, your achievements,
[00:26:24.980 --> 00:26:26.860]   maybe they are important.
[00:26:26.860 --> 00:26:28.460]   You know, in Hezekiah's day,
[00:26:28.460 --> 00:26:32.500]   he had to devise some political strategy.
[00:26:32.500 --> 00:26:36.460]   He has to achieve something in order to defend the city.
[00:26:36.460 --> 00:26:38.500]   But at the end of the day, who save him?
[00:26:39.780 --> 00:26:42.060]   Yahweh save him, God save him.
[00:26:42.060 --> 00:26:47.180]   When crisis hits you, you can do all the preparation.
[00:26:47.180 --> 00:26:50.660]   This is part of our faithful stewardship, right?
[00:26:50.660 --> 00:26:52.060]   We have to be responsible.
[00:26:52.060 --> 00:26:53.940]   We have to go to a doctor.
[00:26:53.940 --> 00:26:56.420]   We have to find the best medical treatment.
[00:26:56.420 --> 00:27:00.140]   We have to find the best way to manage our lives.
[00:27:00.140 --> 00:27:02.500]   But the end of the day, do not forget
[00:27:02.500 --> 00:27:05.580]   as what happened to Hezekiah.
[00:27:05.580 --> 00:27:09.460]   He did not save himself.
[00:27:10.060 --> 00:27:14.220]   The water tunnel, as mighty as it was, did not save him.
[00:27:14.220 --> 00:27:17.700]   At the end of the day, he went to the temple
[00:27:17.700 --> 00:27:20.580]   and prayed for salvation.
[00:27:20.580 --> 00:27:23.140]   Prayed that God will help him.
[00:27:23.140 --> 00:27:25.700]   And then God help him.
[00:27:25.700 --> 00:27:29.700]   At the end of the day, the credit goes to the creator,
[00:27:29.700 --> 00:27:32.860]   his Lord and savior, no one else.
[00:27:32.860 --> 00:27:35.940]   You see what I mean?
[00:27:35.940 --> 00:27:39.060]   You can manage your life.
[00:27:39.060 --> 00:27:39.900]   You should.
[00:27:39.900 --> 00:27:44.020]   You may have a little bit achievement here and there,
[00:27:44.020 --> 00:27:46.620]   here and there, and maybe those are important.
[00:27:46.620 --> 00:27:51.060]   But when God sees your life, okay,
[00:27:51.060 --> 00:27:53.220]   I put one verse, summarize it.
[00:27:53.220 --> 00:27:57.140]   All your achievement are becoming footnotes.
[00:27:57.140 --> 00:28:01.580]   The main content of your life is your spiritual life.
[00:28:01.580 --> 00:28:04.260]   It's your faith.
[00:28:04.260 --> 00:28:07.460]   Whether you are depending on God in times of crisis,
[00:28:08.460 --> 00:28:12.020]   whether you do not forget God in times of blessing,
[00:28:12.020 --> 00:28:14.260]   it's your relationship with God.
[00:28:14.260 --> 00:28:18.540]   That is all that matters at the end of the day.
[00:28:18.540 --> 00:28:20.660]   That is God's perspective seeing you.
[00:28:20.660 --> 00:28:24.940]   Not how the culture sees you, not how the world sees you,
[00:28:24.940 --> 00:28:26.620]   not how you see yourself.
[00:28:26.620 --> 00:28:29.820]   It's how the Bible sees you.
[00:28:29.820 --> 00:28:36.020]   That brings to my third point, it's the call for stewardship.
[00:28:37.100 --> 00:28:41.700]   God has entrusted us with different things,
[00:28:41.700 --> 00:28:46.580]   resources, time, our money, all kinds of resources
[00:28:46.580 --> 00:28:48.660]   He has entrusted to us.
[00:28:48.660 --> 00:28:53.580]   That's why we have this word, theological word, stewardship.
[00:28:53.580 --> 00:28:57.540]   Comes from an old English word, steward.
[00:28:57.540 --> 00:29:00.820]   A steward is a manager of the house.
[00:29:00.820 --> 00:29:05.300]   To use a modern analogy, it's kind of like a bank manager.
[00:29:06.380 --> 00:29:08.860]   When you go to the bank, you deposit your money
[00:29:08.860 --> 00:29:11.420]   into your bank account.
[00:29:11.420 --> 00:29:14.260]   And the bank is entrusted with your money,
[00:29:14.260 --> 00:29:18.100]   and the bank, hopefully, the bank will faithfully
[00:29:18.100 --> 00:29:21.460]   and wisely manage your money.
[00:29:21.460 --> 00:29:23.420]   In times of need, you go to the bank
[00:29:23.420 --> 00:29:26.100]   and you withdraw some money, right?
[00:29:26.100 --> 00:29:28.820]   It really does not belong to the bank manager.
[00:29:28.820 --> 00:29:32.900]   The bank manager is managing someone else's resource,
[00:29:32.900 --> 00:29:34.740]   your resource.
[00:29:34.740 --> 00:29:38.660]   This is the same way our relationship with God and you.
[00:29:38.660 --> 00:29:43.660]   God entrusts something in you, in your life.
[00:29:43.660 --> 00:29:45.980]   And you're kind of like a bank manager.
[00:29:45.980 --> 00:29:47.540]   You're a steward.
[00:29:47.540 --> 00:29:52.540]   And the only thing required for you is faithfulness.
[00:29:52.540 --> 00:29:57.020]   Whether you're using all the resources as much as possible
[00:29:57.020 --> 00:29:59.420]   to serve God and to worship Him.
[00:29:59.420 --> 00:30:02.660]   That is biblical stewardship.
[00:30:03.540 --> 00:30:04.820]   And do not forget that.
[00:30:04.820 --> 00:30:08.580]   And that's what Hezekiah's story is all about.
[00:30:08.580 --> 00:30:11.140]   Why didn't the Bible, I actually want the Bible
[00:30:11.140 --> 00:30:16.140]   to talk more about the Hezekiah tunnel, right?
[00:30:16.140 --> 00:30:20.780]   I want a whole chapter talking about it.
[00:30:20.780 --> 00:30:25.100]   However, the biblical author did not care.
[00:30:25.100 --> 00:30:27.860]   And think about it.
[00:30:27.860 --> 00:30:30.180]   In the great scheme of things,
[00:30:30.180 --> 00:30:35.180]   God does not really care about your earthly achievement.
[00:30:35.180 --> 00:30:40.060]   What He cares is how you manage it to glorify Him.
[00:30:40.060 --> 00:30:43.440]   How you build your life on the word of God,
[00:30:43.440 --> 00:30:44.780]   in obedience to Him.
[00:30:44.780 --> 00:30:47.760]   That is what matters at the end of the day.
[00:30:47.760 --> 00:30:54.380]   You are God's steward and trusted with all sorts of things.
[00:30:54.380 --> 00:30:58.220]   How are you managing it?
[00:30:59.500 --> 00:31:03.180]   If God calls you to give an account today,
[00:31:03.180 --> 00:31:07.100]   how would you respond?
[00:31:07.100 --> 00:31:07.940]   Today.
[00:31:07.940 --> 00:31:12.780]   Will God seize your life saying,
[00:31:12.780 --> 00:31:15.060]   "Hey, you are being faithful.
[00:31:15.060 --> 00:31:18.660]   "You're a good and faithful servant.
[00:31:18.660 --> 00:31:20.360]   "And you're coming to my kingdom."
[00:31:20.360 --> 00:31:25.500]   Or maybe God will see you, you are wicked.
[00:31:26.380 --> 00:31:30.020]   You wasted all of my resources.
[00:31:30.020 --> 00:31:32.140]   You are not a faithful manager.
[00:31:32.140 --> 00:31:33.580]   That is biblical stewardship.
[00:31:33.580 --> 00:31:40.100]   I officiate a lot of funerals.
[00:31:40.100 --> 00:31:42.100]   I've served in the pastoral role
[00:31:42.100 --> 00:31:45.900]   for probably close to 30 years.
[00:31:45.900 --> 00:31:49.420]   And I have done so many, so many funerals.
[00:31:49.420 --> 00:31:52.380]   I remember one year, in my early year,
[00:31:54.060 --> 00:31:57.200]   I have to officiate 40 funerals in a year.
[00:31:57.200 --> 00:32:00.540]   40 funerals.
[00:32:00.540 --> 00:32:03.300]   Sometimes two funerals a week.
[00:32:03.300 --> 00:32:05.540]   Especially in winter time in Chicago.
[00:32:05.540 --> 00:32:08.300]   More people die in the depressing time.
[00:32:08.300 --> 00:32:12.200]   If you go to a funeral, if you go to a funeral,
[00:32:12.200 --> 00:32:15.320]   well, I mean, it's not a nice thing to say,
[00:32:15.320 --> 00:32:17.620]   but you should go to funerals more.
[00:32:17.620 --> 00:32:20.300]   At 10 funerals.
[00:32:20.300 --> 00:32:22.180]   You know why?
[00:32:22.180 --> 00:32:26.500]   Because there's a part in the funeral service,
[00:32:26.500 --> 00:32:29.300]   there's a part called eulogy.
[00:32:29.300 --> 00:32:33.100]   Eulogy means speak good, right?
[00:32:33.100 --> 00:32:34.920]   Speak good, it's a Greek word.
[00:32:34.920 --> 00:32:37.620]   Speak good of a person, right?
[00:32:37.620 --> 00:32:41.040]   Eulogy is, you know, reciting the history
[00:32:41.040 --> 00:32:43.320]   or remembering the history of someone,
[00:32:43.320 --> 00:32:46.440]   the deceased family member.
[00:32:46.440 --> 00:32:49.300]   All the eulogies I've heard
[00:32:51.260 --> 00:32:56.260]   have nothing to do with the deceased achievements.
[00:32:56.260 --> 00:33:00.820]   Nobody will come up to the podium in the funeral service
[00:33:00.820 --> 00:33:04.300]   and say, "Oh, he got a lot of money, you know what?
[00:33:04.300 --> 00:33:05.700]   "He got a lot of investment.
[00:33:05.700 --> 00:33:08.580]   "He's so great in terms of money.
[00:33:08.580 --> 00:33:12.340]   "Look at how many figures he has in the bank account."
[00:33:12.340 --> 00:33:14.260]   Nobody will say anything like that.
[00:33:14.260 --> 00:33:17.140]   Most of the eulogies will talk about
[00:33:17.140 --> 00:33:18.540]   the character of the person.
[00:33:19.820 --> 00:33:23.060]   How he has been a blessing to other people.
[00:33:23.060 --> 00:33:28.620]   The family, the community, the neighborhood, right?
[00:33:28.620 --> 00:33:31.500]   The church, his spiritual life.
[00:33:31.500 --> 00:33:36.200]   Most of the things mentioned in the eulogies
[00:33:36.200 --> 00:33:39.520]   are those things, the spiritual things, so to speak.
[00:33:39.520 --> 00:33:42.100]   Your relationship with God
[00:33:42.100 --> 00:33:45.100]   and your relationship with other people.
[00:33:45.100 --> 00:33:47.820]   Whether you are walking in the way of God
[00:33:47.820 --> 00:33:52.780]   or you are loving other people just as God loves them
[00:33:52.780 --> 00:33:54.380]   and you try your best to do it,
[00:33:54.380 --> 00:33:57.500]   those are the things going to the account.
[00:33:57.500 --> 00:34:03.060]   Those are the things going to God's record of your life.
[00:34:03.060 --> 00:34:06.220]   Don't lose that focus.
[00:34:06.220 --> 00:34:08.480]   Let's pray.
[00:34:08.480 --> 00:34:15.420]   Father, we wanna build our lives on your grace
[00:34:15.420 --> 00:34:16.980]   and thank you for calling us.
[00:34:17.980 --> 00:34:21.460]   Thank you for entrusting so many wonderful,
[00:34:21.460 --> 00:34:23.140]   great things in our lives.
[00:34:23.140 --> 00:34:26.100]   Yes, we do have some achievements.
[00:34:26.100 --> 00:34:31.760]   We exert great efforts in building our lives,
[00:34:31.760 --> 00:34:34.260]   but we pause right now
[00:34:34.260 --> 00:34:41.220]   and ask you to help us see our lives in your perspective,
[00:34:43.460 --> 00:34:48.340]   to evaluate all our doings, all our efforts
[00:34:48.340 --> 00:34:50.380]   in light of your eternal kingdom.
[00:34:50.380 --> 00:34:56.580]   And I pray, I pray that in times of blessing,
[00:34:56.580 --> 00:34:57.700]   we do not forget you.
[00:34:57.700 --> 00:35:01.900]   We thank you, we praise you.
[00:35:01.900 --> 00:35:06.340]   And in times of crisis, we don't forget you,
[00:35:06.340 --> 00:35:11.680]   knowing that you are our rock and you are our salvation.
[00:35:13.020 --> 00:35:16.580]   Thank you for your deliverance, thank you for your healing,
[00:35:16.580 --> 00:35:21.540]   thank you for your blessing that we enjoy.
[00:35:21.540 --> 00:35:26.540]   So in times of crisis, help us to focus on you
[00:35:26.540 --> 00:35:29.180]   because in the end of the days,
[00:35:29.180 --> 00:35:33.620]   it's our faith in you that matters.
[00:35:33.620 --> 00:35:38.400]   Pray that you will help us to focus on your kingdom.

