
[00:00:00.000 --> 00:00:08.000]  好 我們繼續講背景 或者比對研究的發展
[00:22:32.000 --> 00:22:35.000]  就是經常去找相似的地方
[00:22:35.000 --> 00:22:37.000]  找到相似的地方就是
[00:22:37.000 --> 00:22:39.000]  就是犯了巴別論主義
[00:22:39.000 --> 00:22:42.000]  巴別論是先行的
[00:22:42.000 --> 00:22:45.000]  所以以色列就抄襲他們
[00:22:45.000 --> 00:22:48.000]  另一個就是一班
[00:22:48.000 --> 00:22:52.000]  當時可以叫他們做confessional scholars
[00:22:52.000 --> 00:22:55.000]  即是那些本身已經是信聖經
[00:22:55.000 --> 00:23:00.000]  或者本身是研究聖經
[00:23:00.000 --> 00:23:03.000]  或者好像Frederick Dillard的爸爸
[00:23:03.000 --> 00:23:04.000]  Franz Dillard
[00:23:04.000 --> 00:23:05.000]  他信聖經
[00:23:05.000 --> 00:23:08.000]  他發現有些相似的地方
[00:23:08.000 --> 00:23:09.000]  其實都不行
[00:23:09.000 --> 00:23:15.000]  他應該有些不想去看相似的地方
[00:23:15.000 --> 00:23:18.000]  所以就形成了另一個趨勢
[00:23:18.000 --> 00:23:20.000]  就是parallelophobia
[00:23:20.000 --> 00:23:23.000]  會見到相似的地方
[00:23:23.000 --> 00:23:24.000]  我們就很怕
[00:23:24.000 --> 00:23:28.000]  因為這樣好像以色列的文獻
[00:23:28.000 --> 00:23:32.000]  是去拿走了它的獨特性
[00:23:32.000 --> 00:23:36.000]  即是見到聖經裏面的描述
[00:23:36.000 --> 00:23:38.000]  創世也好 洪水也好
[00:23:38.000 --> 00:23:40.000]  或者講到其他文明等等
[00:23:40.000 --> 00:23:42.000]  就會覺得很敏感
[00:23:42.000 --> 00:23:44.000]  就不想碰這件事
[00:23:44.000 --> 00:23:46.000]  所以這個比對研究
[00:23:46.000 --> 00:23:49.000]  由1902年開始就造成了兩個
[00:23:49.000 --> 00:23:52.000]  不需要有的對立
[00:23:52.000 --> 00:23:54.000]  那些critical scholarship
[00:23:54.000 --> 00:23:56.000]  就是一味去找相似的地方
[00:23:56.000 --> 00:23:58.000]  那些confessional scholarship
[00:23:58.000 --> 00:24:00.000]  或者信聖經的
[00:24:00.000 --> 00:24:03.000]  以聖經前設為先行
[00:24:03.000 --> 00:24:06.000]  他們就很怕這些東西
[00:24:06.000 --> 00:24:10.000]  所以就形成了兩種對立
[00:24:10.000 --> 00:24:16.000]  其實在今天我們看聖經的傳統
[00:24:16.000 --> 00:24:18.000]  講到教會
[00:24:18.000 --> 00:24:22.000]  很多時候都是偏向這種phobia
[00:24:22.000 --> 00:24:27.000]  這種畏懼狂 畏懼症
[00:24:27.000 --> 00:24:30.000]  很怕看到有這麼相似
[00:24:30.000 --> 00:24:34.000]  希伯來聖經就很不獨特
[00:24:34.000 --> 00:24:36.000]  上帝的啟示怎麼會是這樣
[00:24:36.000 --> 00:24:39.000]  並且上帝的啟示怎麼會遲一點
[00:24:39.000 --> 00:24:42.000]  為什麼先過他的外邦
[00:24:42.000 --> 00:24:46.000]  一些虛神的宗教
[00:24:46.000 --> 00:24:50.000]  或者文明留下來的文獻呢
[00:24:50.000 --> 00:24:54.000]  你記得我們講到洪水的故事
[00:24:54.000 --> 00:24:58.000]  就是Gilgamesh epic裡面第十一塊的禮版
[00:24:58.000 --> 00:25:00.000]  有17個地方是相似的
[00:25:00.000 --> 00:25:04.000]  並且故事的脈絡是差不多一樣的
[00:25:04.000 --> 00:25:06.000]  所以為什麼呢
[00:25:06.000 --> 00:25:09.000]  講到比對研究的時候
[00:25:09.000 --> 00:25:11.000]  很多時候我們不敢看這件事
[00:25:11.000 --> 00:25:13.000]  因為一比較的時候
[00:25:13.000 --> 00:25:15.000]  你會發現為什麼會這麼相似呢
[00:25:15.000 --> 00:25:19.000]  會不會聖經抄襲別人等等
[00:25:19.000 --> 00:25:23.000]  我們如果這樣看的時候
[00:25:23.000 --> 00:25:28.000]  你會發現好像Frederick Delage
[00:25:28.000 --> 00:25:30.000]  他的lecture裡面所講
[00:25:30.000 --> 00:25:35.000]  他說如果把兩件事比較有相似的地方
[00:25:35.000 --> 00:25:37.000]  就代表什麼呢
[00:25:37.000 --> 00:25:41.000]  代表以色列一定是抄襲巴比倫
[00:25:41.000 --> 00:25:43.000]  以色列一定是抄襲別神
[00:25:43.000 --> 00:25:47.000]  別邦 外邦的文獻
[00:25:47.000 --> 00:25:49.000]  就沒有了他們的獨特性
[00:25:49.000 --> 00:25:51.000]  變成了泛巴比倫主義
[00:25:51.000 --> 00:25:54.000]  通常都是這樣看法
[00:25:54.000 --> 00:25:59.000]  而且今天你可能會遇到一些人
[00:25:59.000 --> 00:26:02.000]  他們會說因為聖經洪水的故事
[00:26:02.000 --> 00:26:05.000]  跟近東的洪水故事很相似
[00:26:05.000 --> 00:26:07.000]  因為這個緣故
[00:26:07.000 --> 00:26:09.000]  所以一定是聖經抄襲他們
[00:26:09.000 --> 00:26:14.000]  今天坊間都經常聽到有些人這樣講
[00:26:14.000 --> 00:26:16.000]  是不是這麼簡單呢
[00:26:16.000 --> 00:26:20.000]  背後到底這些文學作品
[00:26:20.000 --> 00:26:22.000]  這些近東的資料
[00:26:22.000 --> 00:26:26.000]  跟聖經相比和比對的時候
[00:26:26.000 --> 00:26:30.000]  是不是背後的處境
[00:26:30.000 --> 00:26:32.000]  背後的關係
[00:26:32.000 --> 00:26:34.000]  是不是就是這麼簡單呢
[00:26:34.000 --> 00:26:39.000]  這個就下一次我們會繼續解答
[00:26:39.000 --> 00:26:41.000]  但是我們需要一點耐性
[00:26:41.000 --> 00:26:43.000]  是不是一定要這樣看呢
[00:26:43.000 --> 00:26:47.000]  找到A然後聖經代為B
[00:26:47.000 --> 00:26:50.000]  就一定是B抄A
[00:26:50.000 --> 00:26:53.000]  一定是A高過B
[00:26:53.000 --> 00:26:56.000]  文化是不是這樣的動態呢
[00:26:56.000 --> 00:27:00.000]  所以我們希望能夠繼續去解答這方面
[00:27:00.000 --> 00:27:03.000]  以致我們繼續看《創世紀》1至11章的時候
[00:27:03.000 --> 00:27:06.000]  我們看到有很多相似的地方
[00:27:06.000 --> 00:27:07.000]  也有差別的地方
[00:27:07.000 --> 00:27:09.000]  應該怎樣去衡量呢
[00:27:10.000 --> 00:27:12.000]  如果你喜歡我們的YouTube頻道
[00:27:12.000 --> 00:27:15.000]  就記得Like, Comment和Subscribe
[00:27:15.000 --> 00:27:16.000]  拜拜!
[00:27:16.000 --> 00:27:19.000]  (字幕由 Amara.org 社群提供)

