
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[00:23:41.780 --> 00:23:46.780]   to the anxieties spawned during the Enlightenment by science,
[00:23:46.780 --> 00:23:50.260]   to the realities of world wars,
[00:23:50.260 --> 00:23:52.940]   to the impact of pandemics,
[00:23:52.940 --> 00:23:56.620]   to the growing impact of higher education.
[00:23:56.620 --> 00:23:59.180]   It claimed a spiritual, theological,
[00:23:59.180 --> 00:24:02.340]   and experiential legitimacy
[00:24:02.340 --> 00:24:04.900]   more than an intellectual, denominational,
[00:24:04.900 --> 00:24:06.500]   or formal identity.
[00:24:06.500 --> 00:24:08.060]   It was a movement
[00:24:08.060 --> 00:24:11.220]   more than it was an institution or an organization.
[00:24:11.220 --> 00:24:15.500]   And therefore, it was adaptable to the East Coast,
[00:24:15.500 --> 00:24:17.940]   but it was highly flexible enough
[00:24:17.940 --> 00:24:21.140]   as the westward expansion in the United States occurred.
[00:24:21.140 --> 00:24:24.260]   In the 1920s,
[00:24:24.260 --> 00:24:26.900]   the fundamentalist modernist controversy
[00:24:26.900 --> 00:24:29.260]   drew and debated lines
[00:24:29.260 --> 00:24:31.540]   that were the fruit of this long history
[00:24:31.540 --> 00:24:34.540]   that had already been developed over that period of time.
[00:24:34.540 --> 00:24:37.140]   By the middle of the 20th century,
[00:24:37.140 --> 00:24:38.940]   when Fuller Theological Seminary
[00:24:38.940 --> 00:24:41.700]   and many other evangelical organizations
[00:24:41.700 --> 00:24:44.060]   and institutions were founded,
[00:24:44.060 --> 00:24:46.380]   evangelicalism had become a word
[00:24:46.380 --> 00:24:50.780]   that could serve as a pathway between two extremes.
[00:24:50.780 --> 00:24:53.140]   In the case of Fuller Theological Seminary,
[00:24:53.140 --> 00:24:56.140]   it was a way between fundamentalism
[00:24:56.140 --> 00:24:58.820]   and a wooden understanding of the Bible
[00:24:58.820 --> 00:25:01.140]   and its interpretation.
[00:25:01.140 --> 00:25:02.340]   And modernism,
[00:25:02.340 --> 00:25:07.620]   namely, potentially at least an adaptation,
[00:25:07.620 --> 00:25:10.980]   if not an abandonment of orthodoxy at times
[00:25:10.980 --> 00:25:13.380]   for the sake of being quote, "modern."
[00:25:13.380 --> 00:25:18.020]   Evangelicalism, as Fuller saw it,
[00:25:18.020 --> 00:25:21.020]   was an embrace of Christian orthodoxy
[00:25:21.020 --> 00:25:26.020]   that was open to more critical study of the scriptures
[00:25:26.260 --> 00:25:31.260]   and more open to engagement with realities around us
[00:25:31.260 --> 00:25:34.220]   in context and in culture
[00:25:34.220 --> 00:25:36.620]   than was typically true of fundamentalists
[00:25:36.620 --> 00:25:40.780]   or wholeheartedly true of modernists.
[00:25:40.780 --> 00:25:44.540]   So evangelicalism quietly and broadly
[00:25:44.540 --> 00:25:48.420]   remained in this position until the late 1970s,
[00:25:48.420 --> 00:25:51.860]   to which we will comment to the 2000s,
[00:25:51.860 --> 00:25:53.980]   including the last four years
[00:25:53.980 --> 00:25:56.900]   in the national and political life of the United States.
[00:25:56.900 --> 00:26:00.500]   Please note, again, several things.
[00:26:00.500 --> 00:26:04.340]   The lack of institutional or organizational center,
[00:26:04.340 --> 00:26:08.780]   the lack of a defining or controlling role
[00:26:08.780 --> 00:26:13.780]   or set of voices for what was in fact
[00:26:13.780 --> 00:26:18.820]   a diffuse and multiply defined and growing movement.
[00:26:18.820 --> 00:26:23.540]   The claim to knowledge that can and must define
[00:26:23.540 --> 00:26:28.540]   what is true and good was clarified by evangelicalism,
[00:26:28.540 --> 00:26:33.380]   but not with the emphatic certainty of fundamentalism.
[00:26:33.380 --> 00:26:36.380]   It had an orientation towards who is in
[00:26:36.380 --> 00:26:39.220]   and who is out in fundamentalism,
[00:26:39.220 --> 00:26:42.100]   whereas in growing evangelicalism,
[00:26:42.100 --> 00:26:45.420]   it was a sense that it was the center that was primary
[00:26:45.420 --> 00:26:47.060]   and not the boundaries.
[00:26:47.060 --> 00:26:49.940]   We'll return to this as well.
[00:26:53.100 --> 00:26:54.700]   We turn next to the complicity.
[00:26:54.700 --> 00:27:00.180]   Here is complicity in a number of social realities,
[00:27:00.180 --> 00:27:03.380]   which create a major problem for evangelicalism in America.
[00:27:03.380 --> 00:27:08.620]   From the earliest days in North America,
[00:27:08.620 --> 00:27:11.300]   Native American tribes were being displaced
[00:27:11.300 --> 00:27:13.420]   by formal and informal versions
[00:27:13.420 --> 00:27:15.900]   of the so-called doctrine of discovery,
[00:27:15.900 --> 00:27:19.500]   in which lands and peoples could be claimed
[00:27:19.500 --> 00:27:22.260]   under the authority of various European countries.
[00:27:23.100 --> 00:27:26.780]   The majority of this was theologically justified
[00:27:26.780 --> 00:27:29.180]   as part of a sense of the mission of God
[00:27:29.180 --> 00:27:31.620]   that reigned over all.
[00:27:31.620 --> 00:27:35.340]   The presumption was that this was legitimate legally,
[00:27:35.340 --> 00:27:37.460]   that it was morally right,
[00:27:37.460 --> 00:27:39.780]   that it was socially beneficial,
[00:27:39.780 --> 00:27:43.380]   and that it was most importantly, spiritually redemptive
[00:27:43.380 --> 00:27:46.780]   for those whose lives were now held inside
[00:27:46.780 --> 00:27:50.580]   and under Christian and European authority.
[00:27:50.580 --> 00:27:55.020]   The Christian church was manifest in a European defined
[00:27:55.020 --> 00:27:56.860]   and embodied set of terms.
[00:27:56.860 --> 00:28:00.060]   This meant that there were Roman Catholics
[00:28:00.060 --> 00:28:02.180]   and various Protestant churches as well,
[00:28:02.180 --> 00:28:04.060]   Anglican and Puritan in particular,
[00:28:04.060 --> 00:28:07.620]   that were involved in these matters.
[00:28:07.620 --> 00:28:11.780]   The church in America imitated the church in Europe,
[00:28:11.780 --> 00:28:13.700]   while it also opened the way for many
[00:28:13.700 --> 00:28:16.460]   who were defining religious persecution in Europe
[00:28:16.460 --> 00:28:19.820]   to be a motivation for immigrants to the colonies.
[00:28:19.820 --> 00:28:21.900]   Regional plots along the East Coast
[00:28:21.900 --> 00:28:24.180]   tagged with different primary European
[00:28:24.180 --> 00:28:25.660]   and Christian identities.
[00:28:25.660 --> 00:28:28.300]   From this intertwined connection
[00:28:28.300 --> 00:28:32.380]   between the doctrine of discovery and Native Americans,
[00:28:32.380 --> 00:28:36.620]   that is the readiness to dominate Native peoples,
[00:28:36.620 --> 00:28:39.500]   there developed an abominable extension.
[00:28:39.500 --> 00:28:42.500]   An intertwined connection between white Christians
[00:28:42.500 --> 00:28:46.460]   and African slavery was early and well-established
[00:28:46.460 --> 00:28:48.300]   in the United States.
[00:28:48.300 --> 00:28:53.300]   The doctrine of discovery established by the Pope in 1493
[00:28:53.300 --> 00:28:56.700]   created the legal, political and religious claim
[00:28:56.700 --> 00:28:59.940]   of land and people that were not Christian.
[00:28:59.940 --> 00:29:02.820]   This plain and historic doctrine
[00:29:02.820 --> 00:29:06.620]   became the driving theological and missiological force
[00:29:06.620 --> 00:29:10.580]   underpinning colonialism and its mutating motives
[00:29:10.580 --> 00:29:12.700]   and expressions to this very day.
[00:29:12.700 --> 00:29:15.540]   What was fundamentally a political
[00:29:15.540 --> 00:29:19.060]   and economic vision initially was justified
[00:29:19.060 --> 00:29:24.060]   and defended even more passionately as a theological one,
[00:29:24.060 --> 00:29:29.300]   trumping and masking the political and economic benefits.
[00:29:29.300 --> 00:29:33.820]   The doctrine of discovery provided the theological cover
[00:29:33.820 --> 00:29:38.060]   and the unlimited possibilities for economic expansion
[00:29:38.060 --> 00:29:40.260]   that were simply too much to resist.
[00:29:40.260 --> 00:29:44.820]   Colonialist condescension and rationalization
[00:29:44.820 --> 00:29:47.700]   looked away from and denied the horror
[00:29:47.700 --> 00:29:49.980]   of the transatlantic slave trade
[00:29:49.980 --> 00:29:53.420]   and the practice that denigrated and dehumanized
[00:29:53.420 --> 00:29:57.300]   African men, women and children by the millions,
[00:29:57.300 --> 00:30:00.620]   all to satisfy the greed of colonial
[00:30:00.620 --> 00:30:05.260]   and post-colonial families in the name of the gospel.
[00:30:05.260 --> 00:30:08.740]   The unpaid labor of black Africans
[00:30:08.740 --> 00:30:13.100]   was the workforce that built America.
[00:30:13.100 --> 00:30:16.460]   Christians saw the expansion of agricultural
[00:30:16.460 --> 00:30:20.380]   and manufacturing capacity as it was neutrally called
[00:30:20.380 --> 00:30:22.140]   as the blessing of God.
[00:30:22.140 --> 00:30:27.060]   There are reports, as you probably know, in West Africa
[00:30:27.060 --> 00:30:30.060]   where kidnapped Africans were imprisoned
[00:30:30.060 --> 00:30:33.060]   after being taken in horrific conditions,
[00:30:33.060 --> 00:30:35.900]   before rather being taken in horrific conditions
[00:30:35.900 --> 00:30:39.020]   across the Atlantic Ocean, the Middle Passage,
[00:30:39.020 --> 00:30:42.860]   for sale in the Caribbean and in the colonies.
[00:30:42.860 --> 00:30:46.740]   In those ports, Christian worship happened
[00:30:46.740 --> 00:30:48.820]   to ask for God's blessing
[00:30:48.820 --> 00:30:50.620]   in the so-called Middle Passageway.
[00:30:50.620 --> 00:30:54.900]   One such chapel in Ghana, for example,
[00:30:54.900 --> 00:30:57.740]   was built across the bridge,
[00:30:57.740 --> 00:31:02.060]   upon which manacled slaves would later walk
[00:31:02.060 --> 00:31:05.340]   to the place where they would be tied and bound
[00:31:05.340 --> 00:31:07.820]   for the cross-Atlantic trip.
[00:31:07.820 --> 00:31:10.980]   In the chapel, above this gangplank,
[00:31:10.980 --> 00:31:13.620]   taking slaves on board the ship,
[00:31:13.620 --> 00:31:17.100]   would be the captors, the slave masters,
[00:31:17.100 --> 00:31:19.780]   the ship's captains and crew,
[00:31:19.780 --> 00:31:23.380]   singing hymns still familiar today.
[00:31:23.380 --> 00:31:26.900]   They would read the scriptures.
[00:31:26.900 --> 00:31:30.020]   They would pray for safety for all the crew
[00:31:30.020 --> 00:31:31.900]   and for the trip to be successful
[00:31:31.900 --> 00:31:35.700]   in the eventual sale of fellow human beings.
[00:31:36.740 --> 00:31:39.220]   For the servitude that would define them
[00:31:39.220 --> 00:31:41.140]   for the rest of their lives
[00:31:41.140 --> 00:31:44.300]   and the lives of generations and generations
[00:31:44.300 --> 00:31:47.420]   of slaves and slave families to come.
[00:31:47.420 --> 00:31:51.820]   All this being done in the name of Jesus Christ,
[00:31:51.820 --> 00:31:56.100]   as they would say, the Lord and Savior of the world.
[00:31:56.100 --> 00:32:00.740]   Among the perpetrators on both sides of the Atlantic
[00:32:00.740 --> 00:32:04.260]   were American white evangelicals.
[00:32:05.700 --> 00:32:07.700]   The convergence of the psychological
[00:32:07.700 --> 00:32:10.220]   and spiritual readiness of colonials
[00:32:10.220 --> 00:32:11.700]   in relation to this narrative
[00:32:11.700 --> 00:32:16.620]   of America's original sin is hard to trace.
[00:32:16.620 --> 00:32:19.340]   The ability to claim to love God
[00:32:19.340 --> 00:32:22.020]   while so obviously hating their neighbors
[00:32:22.020 --> 00:32:27.420]   was of course not invented in the Atlantic slave trade,
[00:32:27.420 --> 00:32:31.460]   but it was destructively and politically practiced
[00:32:31.460 --> 00:32:33.620]   for over 250 years.
[00:32:34.660 --> 00:32:37.500]   This practice involved the death of 2 million lives
[00:32:37.500 --> 00:32:39.580]   in the Atlantic crossing,
[00:32:39.580 --> 00:32:43.820]   the deaths of millions en route to their plantations
[00:32:43.820 --> 00:32:47.260]   and the sale of 12 to 14 million human lives.
[00:32:47.260 --> 00:32:51.100]   These are the ones who carried out the nation building
[00:32:51.100 --> 00:32:53.900]   that was the growing, emerging, uniting
[00:32:53.900 --> 00:32:57.380]   and Christian reality that became the United States.
[00:32:57.380 --> 00:33:01.220]   In the constitution of the United States,
[00:33:01.220 --> 00:33:06.220]   the phrase, we the people meant white land owning men.
[00:33:06.220 --> 00:33:12.540]   We the people are the people that are referred to
[00:33:12.540 --> 00:33:16.180]   in our constitution, not the slaves.
[00:33:16.180 --> 00:33:20.740]   African slaves were in fact classed by our constitution
[00:33:20.740 --> 00:33:22.500]   as three fifths human.
[00:33:22.500 --> 00:33:26.940]   All this brought the United States to war
[00:33:26.940 --> 00:33:29.100]   in the mid 19th century
[00:33:29.100 --> 00:33:32.540]   and the death of more than 650,000 lives
[00:33:32.540 --> 00:33:34.780]   during that civil war period.
[00:33:34.780 --> 00:33:38.740]   The war divided families and friends
[00:33:38.740 --> 00:33:41.980]   and congregations and denominations
[00:33:41.980 --> 00:33:45.860]   and continues to this very week to define
[00:33:45.860 --> 00:33:48.140]   and explain the American church
[00:33:48.140 --> 00:33:50.820]   and political rallies realities.
[00:33:50.820 --> 00:33:54.100]   The interwovenness for many evangelicals of faith
[00:33:54.100 --> 00:33:56.940]   and slavery now seems like an unbelievable aberration
[00:33:57.820 --> 00:34:01.060]   and yet it reveals the ways that culture
[00:34:01.060 --> 00:34:05.860]   and economics speak more loudly than our theology and faith
[00:34:05.860 --> 00:34:08.700]   and that we are more capable than we might imagine
[00:34:08.700 --> 00:34:13.700]   of wrapping desire with faith and calling it God's gift.
[00:34:13.700 --> 00:34:16.900]   The economic labor engine that built the United States
[00:34:16.900 --> 00:34:21.900]   was unpaid labor, unpaid labor for 250 years of slavery.
[00:34:23.900 --> 00:34:28.340]   It was claimed to be God's blessing for the owner
[00:34:28.340 --> 00:34:32.300]   and God's blessing for the uncivilized slave and family
[00:34:32.300 --> 00:34:34.300]   who because of having been taken captive
[00:34:34.300 --> 00:34:38.900]   and now "employed" as a slave,
[00:34:38.900 --> 00:34:41.060]   giving them the opportunity and privilege
[00:34:41.060 --> 00:34:44.420]   to live in a "Christian nation."
[00:34:44.420 --> 00:34:48.180]   The cruelty and sin that was right in front of them
[00:34:48.180 --> 00:34:49.860]   was apparently invisible.
[00:34:51.100 --> 00:34:56.100]   In other words, many, by no means all, white evangelicals
[00:34:56.100 --> 00:34:59.620]   were seamlessly in the church community
[00:34:59.620 --> 00:35:03.580]   and fully complicit in 250 years of slavery
[00:35:03.580 --> 00:35:07.220]   followed by 100 more years of extended slavery
[00:35:07.220 --> 00:35:09.700]   and depression into the assumptions of culture,
[00:35:09.700 --> 00:35:12.820]   economics, and evangelical faith.
[00:35:12.820 --> 00:35:14.140]   Debates continue to this day
[00:35:14.140 --> 00:35:19.140]   about the cause of the American Civil War from 1861 to '65.
[00:35:19.300 --> 00:35:22.020]   As a central matter, the main point of concern
[00:35:22.020 --> 00:35:23.300]   was however slavery.
[00:35:23.300 --> 00:35:27.980]   In Romans 1, Paul talks about our human capacity
[00:35:27.980 --> 00:35:32.580]   to hold down or to suppress the truth in unrighteousness.
[00:35:32.580 --> 00:35:34.980]   We do this in our own lives
[00:35:34.980 --> 00:35:37.620]   and the culture of Christian churches and congregations
[00:35:37.620 --> 00:35:42.380]   and institutions reflects this in various ways.
[00:35:42.380 --> 00:35:45.300]   But for a very large and focal part
[00:35:45.300 --> 00:35:47.420]   of white evangelical church in America,
[00:35:47.420 --> 00:35:52.420]   this habit became deep, multi-generationally ingrained
[00:35:52.420 --> 00:35:56.380]   and the white evangelical movement has at times challenged
[00:35:56.380 --> 00:36:00.100]   and at some times completely conceded
[00:36:00.100 --> 00:36:03.940]   to this kind of vision.
[00:36:03.940 --> 00:36:07.020]   There were of course in the 18th and 19th century
[00:36:07.020 --> 00:36:09.380]   white evangelical public leaders
[00:36:09.380 --> 00:36:14.380]   who spoke and acted loudly and sustainably against slavery.
[00:36:15.820 --> 00:36:18.020]   But the lowest baseline associated with
[00:36:18.020 --> 00:36:23.020]   and defended in Christian terms was the defense of slavery.
[00:36:23.020 --> 00:36:26.300]   Evangelical complicity with slavery,
[00:36:26.300 --> 00:36:29.180]   with reconstruction following the Civil War,
[00:36:29.180 --> 00:36:33.660]   with imprisoned and indentured labor, with Jim Crow,
[00:36:33.660 --> 00:36:36.700]   with bank control of real estate and money
[00:36:36.700 --> 00:36:39.460]   erupted in periodic riots and protests.
[00:36:39.460 --> 00:36:43.620]   As an example, 100 years ago this very year
[00:36:43.620 --> 00:36:48.620]   in Tulsa, Oklahoma, in the heart of Southern America
[00:36:48.620 --> 00:36:53.180]   and South, Southern American white evangelicalism,
[00:36:53.180 --> 00:36:57.460]   the most thriving black community in the whole country
[00:36:57.460 --> 00:37:01.540]   was decimated and 300 black lives were slaughtered
[00:37:01.540 --> 00:37:05.100]   because a black man was alleged to try
[00:37:05.100 --> 00:37:07.980]   and kiss a white Christian woman.
[00:37:07.980 --> 00:37:10.740]   The most economically thriving black community
[00:37:10.740 --> 00:37:13.380]   was burned to the ground.
[00:37:13.380 --> 00:37:15.580]   Wiping out an entire community
[00:37:15.580 --> 00:37:17.980]   who confessed that Jesus Christ is Lord.
[00:37:17.980 --> 00:37:22.580]   Only this year will this be fully faced,
[00:37:22.580 --> 00:37:25.420]   lamented and recognized.
[00:37:25.420 --> 00:37:28.580]   In different but parallel ways,
[00:37:28.580 --> 00:37:31.860]   this black narrative is not only the Native American story,
[00:37:31.860 --> 00:37:35.780]   but also in the United States, the Latin American story
[00:37:35.780 --> 00:37:39.240]   and the Asian story as well.
[00:37:39.240 --> 00:37:42.980]   In all these instances and many others besides,
[00:37:42.980 --> 00:37:47.660]   many in the evangelical church confessing Christ
[00:37:47.660 --> 00:37:51.060]   were also participating supportive or passive
[00:37:51.060 --> 00:37:53.820]   about these abuses, cruelties and injustices.
[00:37:53.820 --> 00:37:58.780]   Being perpetrated by those our Bible calls
[00:37:58.780 --> 00:38:01.180]   are made in the image of God,
[00:38:01.180 --> 00:38:03.380]   knit together in their mother's wounds,
[00:38:03.380 --> 00:38:07.340]   fearfully and wonderfully made.
[00:38:07.340 --> 00:38:11.740]   Complicity is too mild a word.
[00:38:11.740 --> 00:38:14.420]   It showed that many evangelical Christians
[00:38:14.420 --> 00:38:18.380]   had enslaved themselves to the injustice and abuse
[00:38:18.380 --> 00:38:21.580]   of fellow human beings for centuries.
[00:38:21.580 --> 00:38:25.980]   People ask, where was the church in Nazi Germany?
[00:38:25.980 --> 00:38:27.900]   The answer is the same place
[00:38:27.900 --> 00:38:30.620]   that many white evangelical Christians in North America
[00:38:30.620 --> 00:38:35.220]   have been during the past 400 years, right here,
[00:38:35.220 --> 00:38:38.340]   right in the midst of mainstream culture.
[00:38:40.700 --> 00:38:43.700]   This needs to be kept in mind, I might add as a footnote
[00:38:43.700 --> 00:38:45.980]   in understanding the events of the United States
[00:38:45.980 --> 00:38:47.020]   in the last week.
[00:38:47.020 --> 00:38:50.140]   We move next to the tsunami.
[00:38:50.140 --> 00:38:52.500]   The civil rights movement in America
[00:38:52.500 --> 00:38:56.020]   was primarily led by the black church in America.
[00:38:56.020 --> 00:38:59.500]   It has evangelical theology and doctrine,
[00:38:59.500 --> 00:39:01.300]   but did not choose for the most part
[00:39:01.300 --> 00:39:05.020]   to identify as evangelical because they were not white.
[00:39:05.020 --> 00:39:07.300]   And because the white evangelical narrative
[00:39:07.300 --> 00:39:10.660]   excluded black and brown people.
[00:39:10.660 --> 00:39:13.220]   The narrative the black church knew
[00:39:13.220 --> 00:39:16.260]   was the God who knew how to set his people free.
[00:39:16.260 --> 00:39:20.460]   And that narrative led by exceptional black Christian leaders
[00:39:20.460 --> 00:39:22.340]   and pastors was the narrative
[00:39:22.340 --> 00:39:25.260]   to which their civil rights movement was committed.
[00:39:25.260 --> 00:39:27.580]   Enormous and positive changes occurred.
[00:39:27.580 --> 00:39:31.660]   But in symbol and in reality,
[00:39:31.660 --> 00:39:34.820]   the murder of the Reverend Dr. Martin Luther King Jr.
[00:39:34.820 --> 00:39:36.860]   slowed and diverted the narrative,
[00:39:37.740 --> 00:39:40.900]   along with the sacrifice of many others as well.
[00:39:40.900 --> 00:39:44.900]   For evangelicals, King was too liberal.
[00:39:44.900 --> 00:39:49.140]   And only very gradually as the black Christian critique
[00:39:49.140 --> 00:39:51.980]   of the white story of America became domesticated enough
[00:39:51.980 --> 00:39:55.020]   to accept Dr. King into some white Christian
[00:39:55.020 --> 00:39:57.940]   evangelical narratives,
[00:39:57.940 --> 00:40:02.380]   but only some and only relatively recently.
[00:40:02.380 --> 00:40:06.660]   By the late 1960s, the election of Jimmy Carter
[00:40:06.660 --> 00:40:08.900]   as a quote, born again, Christian,
[00:40:08.900 --> 00:40:12.500]   evangelicalism began to quickly step into the public light
[00:40:12.500 --> 00:40:14.900]   in a different way than before.
[00:40:14.900 --> 00:40:18.100]   By the 1980s, we have the birth of a movement
[00:40:18.100 --> 00:40:19.220]   called the moral majority
[00:40:19.220 --> 00:40:21.860]   and the rise of various media ministries
[00:40:21.860 --> 00:40:24.660]   that can propagate arguments of faith
[00:40:24.660 --> 00:40:26.900]   in continuous feeds of ideas.
[00:40:26.900 --> 00:40:30.820]   Simultaneously cable television news channels
[00:40:30.820 --> 00:40:34.100]   are developing and growing in passive popularity.
[00:40:34.100 --> 00:40:35.860]   And this development mixes together
[00:40:35.860 --> 00:40:39.460]   in a thick media presence of culture and religion.
[00:40:39.460 --> 00:40:41.060]   It's all presented as real,
[00:40:41.060 --> 00:40:44.140]   but what emerges is closer to reality TV.
[00:40:44.140 --> 00:40:47.420]   That is not so much an expression of Christian faith,
[00:40:47.420 --> 00:40:50.860]   as much as a combination of entertainment and production.
[00:40:50.860 --> 00:40:54.740]   Audience ratings are the most important measure of success.
[00:40:54.740 --> 00:40:59.300]   This becomes a globally spreading reality and infection.
[00:40:59.300 --> 00:41:03.260]   The experience of popular cable religious programs,
[00:41:03.260 --> 00:41:05.900]   most of them fundamentalist and Pentecostal,
[00:41:05.900 --> 00:41:08.500]   hosted by many different TV evangelists,
[00:41:08.500 --> 00:41:11.140]   turned to the political sphere in the '80s
[00:41:11.140 --> 00:41:15.500]   and unleashed a tsunami that flooded the religious airwaves.
[00:41:15.500 --> 00:41:18.820]   This went on for some time during the '80s and early '90s
[00:41:18.820 --> 00:41:21.260]   and increasingly addressed politics,
[00:41:21.260 --> 00:41:24.980]   especially related to abortion and sexuality debates
[00:41:24.980 --> 00:41:29.060]   and claimed an enormous, both American and global audience.
[00:41:29.900 --> 00:41:33.580]   In 1996, Fox News was established by Robert Murdoch,
[00:41:33.580 --> 00:41:37.500]   Rupert Murdoch, and further amplified the voices
[00:41:37.500 --> 00:41:41.220]   of popular fundamentalist, conservative pastors,
[00:41:41.220 --> 00:41:43.940]   TV evangelists, organizations, churches,
[00:41:43.940 --> 00:41:45.700]   and political groups.
[00:41:45.700 --> 00:41:47.660]   Along the way, these became known
[00:41:47.660 --> 00:41:50.260]   as the evangelicals by the media.
[00:41:50.260 --> 00:41:53.780]   It was a title claimed by those that the media amplified
[00:41:53.780 --> 00:41:56.460]   and made more culturally acceptable
[00:41:56.460 --> 00:41:59.940]   than the tag that had been used as fundamentalist
[00:41:59.940 --> 00:42:03.780]   or Pentecostals, who were seen more to be
[00:42:03.780 --> 00:42:05.500]   at the margins of culture,
[00:42:05.500 --> 00:42:09.180]   whereas evangelicals became a more acceptable
[00:42:09.180 --> 00:42:11.220]   mainstream term.
[00:42:11.220 --> 00:42:14.460]   This was the tsunami that took over the term evangelical
[00:42:14.460 --> 00:42:17.140]   in the United States, and it remained so
[00:42:17.140 --> 00:42:20.100]   through the late '90s and certainly
[00:42:20.100 --> 00:42:23.420]   during the first two decades of the 2000s.
[00:42:23.420 --> 00:42:26.020]   This all happened as the growth of megachurches
[00:42:26.020 --> 00:42:29.820]   in the United States also expanded from a few hundred
[00:42:29.820 --> 00:42:32.540]   to thousands of such congregations.
[00:42:32.540 --> 00:42:35.620]   The pervasive lack or minimalization
[00:42:35.620 --> 00:42:39.020]   of theological education in most of these movements
[00:42:39.020 --> 00:42:40.900]   was quite appalling.
[00:42:40.900 --> 00:42:44.500]   It created a large collection of communicators
[00:42:44.500 --> 00:42:49.340]   who were not marked by careful thought or by accountability.
[00:42:49.340 --> 00:42:51.900]   It became a tribe of its own with its own regard
[00:42:51.900 --> 00:42:53.500]   and disregard for boundaries.
[00:42:54.500 --> 00:42:58.620]   Effect, popularity, emotion all dominated
[00:42:58.620 --> 00:43:02.020]   with a popular unselfcritical frame and attitude.
[00:43:02.020 --> 00:43:05.700]   Typically a single personality and voice
[00:43:05.700 --> 00:43:08.460]   dominated the message.
[00:43:08.460 --> 00:43:12.900]   But all this is too simplistic.
[00:43:12.900 --> 00:43:15.220]   Two parallel narratives or realities
[00:43:15.220 --> 00:43:16.540]   also need to be acknowledged.
[00:43:16.540 --> 00:43:20.100]   First, the media prominence of white evangelicalism
[00:43:20.100 --> 00:43:23.900]   was similar, but always distinct from the rise
[00:43:23.900 --> 00:43:26.700]   and growth and development of the black church.
[00:43:26.700 --> 00:43:29.420]   Some, if not all of the same theological markers
[00:43:29.420 --> 00:43:31.500]   describe the rise of the black church,
[00:43:31.500 --> 00:43:33.700]   but the social associations do not,
[00:43:33.700 --> 00:43:35.700]   quite the opposite in fact.
[00:43:35.700 --> 00:43:38.540]   The white evangelical church and the black church
[00:43:38.540 --> 00:43:40.300]   were distinct, separate,
[00:43:40.300 --> 00:43:42.900]   and had very different characteristics.
[00:43:42.900 --> 00:43:45.820]   The most important one might be assumed
[00:43:45.820 --> 00:43:49.060]   to be integration of faith and context of the love of God
[00:43:49.060 --> 00:43:52.100]   and the justice of God in Jesus Christ.
[00:43:52.100 --> 00:43:55.860]   And the suffering of blacks, including black Christians,
[00:43:55.860 --> 00:43:58.020]   who suffered from the brutal racism
[00:43:58.020 --> 00:44:00.500]   and the white supremacy and normativity
[00:44:00.500 --> 00:44:02.860]   that pervaded the American landscape.
[00:44:02.860 --> 00:44:04.660]   More on this in our next lecture.
[00:44:04.660 --> 00:44:07.260]   The second layer that needs to be acknowledged
[00:44:07.260 --> 00:44:10.860]   is a smaller reactive movement of neo-evangelicals
[00:44:10.860 --> 00:44:13.380]   who specifically and stridently rejected
[00:44:13.380 --> 00:44:15.860]   the sociology, policy, and politics
[00:44:15.860 --> 00:44:19.820]   of conservative Republican white American evangelicals.
[00:44:19.820 --> 00:44:22.020]   This cross current is essential
[00:44:22.020 --> 00:44:24.900]   to understand the state of affairs today
[00:44:24.900 --> 00:44:26.980]   in the US evangelical landscape.
[00:44:26.980 --> 00:44:31.380]   The rabid condemning response of conservative evangelicals
[00:44:31.380 --> 00:44:34.540]   to the HIV/AIDS crisis in the 80s and 90s
[00:44:34.540 --> 00:44:36.980]   added another layer of judgmentalism
[00:44:36.980 --> 00:44:39.660]   and cultural division and separation,
[00:44:39.660 --> 00:44:43.020]   all justified by quote, "The good news of the gospel."
[00:44:43.020 --> 00:44:44.180]   Unquote.
[00:44:44.180 --> 00:44:48.060]   The crisis of today has a long development that precedes it.
[00:44:49.340 --> 00:44:50.500]   So finally, today.
[00:44:50.500 --> 00:44:53.420]   Today, American white evangelicalism
[00:44:53.420 --> 00:44:57.980]   is publicly and privately in a shambles and in confusion.
[00:44:57.980 --> 00:45:01.180]   Publicly and broadly,
[00:45:01.180 --> 00:45:04.340]   the identification of evangelicalism with Trumpism
[00:45:04.340 --> 00:45:06.900]   and the loss of the 2020 election
[00:45:06.900 --> 00:45:09.100]   was a resounding repudiation
[00:45:09.100 --> 00:45:10.940]   of American white evangelicalism
[00:45:10.940 --> 00:45:13.140]   by the broad American public.
[00:45:13.140 --> 00:45:18.020]   Not least by African-Americans, but also by many whites.
[00:45:19.140 --> 00:45:20.940]   Many up to this point,
[00:45:20.940 --> 00:45:24.980]   evangelicals were silent or deflective of the racial issues
[00:45:24.980 --> 00:45:27.900]   and associated with the appointment under Trump
[00:45:27.900 --> 00:45:30.100]   of conservative judges at all levels
[00:45:30.100 --> 00:45:33.260]   and the dismantling of various social safeguards.
[00:45:33.260 --> 00:45:37.020]   The aggressive politics and policies of America first.
[00:45:37.020 --> 00:45:40.140]   The anti-immigration and anti-LGBT,
[00:45:40.140 --> 00:45:42.820]   anti-abortion, anti-racial justice,
[00:45:42.820 --> 00:45:44.740]   and anti-science stances
[00:45:44.740 --> 00:45:47.940]   that have all been part of the Trump administration.
