
[00:00:00.000 --> 00:00:09.000]  感謝洪亮博士為我們清晰地重構了海德堡論綱當中所蘊含的十價神學
[00:21:03.000 --> 00:21:05.000]  繼續向教會說話
[00:21:05.000 --> 00:21:08.000]  所以你剛才聽到的是馬丁路德
[00:21:08.000 --> 00:21:09.000]  是巴特
[00:21:09.000 --> 00:21:10.000]  是潘佛華
[00:21:10.000 --> 00:21:11.000]  是莫頓曼
[00:21:11.000 --> 00:21:12.000]  是Velker
[00:21:12.000 --> 00:21:14.000]  是洪亮
[00:21:14.000 --> 00:21:17.000]  和在座每一位
[00:21:17.000 --> 00:21:20.000]  繼續透過這個經典的文本
[00:21:20.000 --> 00:21:21.000]  不斷的思考
[00:21:21.000 --> 00:21:24.000]  既是承傳
[00:21:24.000 --> 00:21:26.000]  也都是繼續批判
[00:21:26.000 --> 00:21:28.000]  在上帝的聖言之下
[00:21:28.000 --> 00:21:29.000]  繼續去批判
[00:21:29.000 --> 00:21:32.000]  去看當中所蘊含的
[00:21:32.000 --> 00:21:34.000]  那個深廣的
[00:21:34.000 --> 00:21:37.000]  上帝的真理的豐富
[00:21:37.000 --> 00:21:39.000]  謝謝
[00:21:39.000 --> 00:21:41.000]  謝謝
[00:21:41.000 --> 00:21:43.000]  謝謝
[00:21:43.000 --> 00:21:45.000]  謝謝
[00:21:45.000 --> 00:21:48.000]  (字幕由 Amara.org 社群提供)

