
[00:00:00.000 --> 00:00:01.120]   Hello, welcome.
[00:22:47.080 --> 00:22:50.880]   and the focus for her work has been very much
[00:22:50.880 --> 00:22:53.160]   around poetry and theology.
[00:22:53.160 --> 00:22:56.680]   And so her doctoral thesis published by Brill
[00:22:56.680 --> 00:22:59.560]   sets up a dialogue between the poetry
[00:22:59.560 --> 00:23:04.040]   of a particular well-known poet from mainland China
[00:23:04.040 --> 00:23:05.480]   and the Gospel of Luke.
[00:23:06.560 --> 00:23:11.560]   And in her work, she engages with this self-awareness
[00:23:11.560 --> 00:23:14.960]   of being migrant, of being in diaspora,
[00:23:14.960 --> 00:23:19.960]   of being away from a homeland which is no longer home,
[00:23:19.960 --> 00:23:25.640]   but equally being in a home that isn't describable
[00:23:25.640 --> 00:23:29.240]   as a homeland.
[00:23:29.240 --> 00:23:34.240]   So she lives this somewhat tensive experience.
[00:23:35.920 --> 00:23:39.400]   And in recognizing who she is, she comes to elements
[00:23:39.400 --> 00:23:41.840]   of what it meant to have a homeland
[00:23:41.840 --> 00:23:46.280]   and engages as a migrant Chinese theologian
[00:23:46.280 --> 00:23:48.880]   in a certain level of soul-searching
[00:23:48.880 --> 00:23:51.600]   as she engages with the Gospel of Jesus
[00:23:51.600 --> 00:23:55.800]   through this contextual poetic lens as she describes it.
[00:23:55.800 --> 00:23:58.960]   Themes of home and homelessness are central to her work.
[00:23:58.960 --> 00:24:00.600]   It's expressed poetically.
[00:24:00.600 --> 00:24:03.080]   Much of her theology is done poetically.
[00:24:04.320 --> 00:24:07.320]   And it reflects on a journey that begins in lament,
[00:24:07.320 --> 00:24:09.240]   is followed by soul-searching,
[00:24:09.240 --> 00:24:11.840]   and culminates in a return that, quotes,
[00:24:11.840 --> 00:24:14.080]   "integrates Chinese poetic tradition
[00:24:14.080 --> 00:24:15.520]   "and Christian theology."
[00:24:15.520 --> 00:24:21.800]   Poetry enables Yang to express her lived human experience
[00:24:21.800 --> 00:24:27.520]   in a way that frequently alludes the rational capture
[00:24:27.520 --> 00:24:30.880]   or expression of some of the theological formulation
[00:24:30.880 --> 00:24:32.320]   that she's also working with.
[00:24:33.360 --> 00:24:37.720]   More significantly for Yang, her poetry and theology
[00:24:37.720 --> 00:24:42.320]   present an epistemological pathway towards God.
[00:24:42.320 --> 00:24:46.520]   God can be encountered, expressed, understood,
[00:24:46.520 --> 00:24:48.800]   not just theologically, but through poetry.
[00:24:48.800 --> 00:24:57.280]   Significantly for Yang, this enables her
[00:24:57.280 --> 00:25:01.440]   to abandon self to the everyday experience
[00:25:01.440 --> 00:25:04.720]   of what she describes as the eschatological reality
[00:25:04.720 --> 00:25:06.960]   of God's presence in the new creation.
[00:25:06.960 --> 00:25:12.480]   She signals her appreciation of the characterization
[00:25:12.480 --> 00:25:15.680]   of a scholar called Marcel that human beings
[00:25:15.680 --> 00:25:20.680]   are homo viator, human beings on the road, on the journey.
[00:25:20.680 --> 00:25:25.520]   Yet nevertheless, she shares her pain of dislocation
[00:25:25.520 --> 00:25:29.400]   from her homeless homeland and to finding her place
[00:25:29.400 --> 00:25:33.320]   with the displaced identity of the diaspora community
[00:25:33.320 --> 00:25:35.360]   in which she now lives in Melbourne.
[00:25:35.360 --> 00:25:38.200]   Her journey suggests a trajectory
[00:25:38.200 --> 00:25:41.880]   for a Chinese poetic theology of displacement
[00:25:41.880 --> 00:25:45.520]   in which discipleship becomes a letting go of the past
[00:25:45.520 --> 00:25:48.080]   and a moving towards the future.
[00:25:48.080 --> 00:25:51.400]   Now, perhaps more prosaically,
[00:25:51.400 --> 00:25:55.800]   Yang also makes use of the steamboat in one of her works
[00:25:55.800 --> 00:25:58.520]   as not just a metaphor, but as a resource
[00:25:58.520 --> 00:26:02.000]   for understanding theologically who she is
[00:26:02.000 --> 00:26:06.120]   and her place in the traditional family and community,
[00:26:06.120 --> 00:26:07.400]   but also in the new community
[00:26:07.400 --> 00:26:09.040]   which she now finds herself in.
[00:26:09.040 --> 00:26:15.760]   So Yang harnesses the value of the steamboat meal
[00:26:15.760 --> 00:26:20.080]   to explore genealogy, family relationships, status,
[00:26:20.080 --> 00:26:21.800]   the place in the community, home,
[00:26:21.800 --> 00:26:24.000]   and harmony, and hospitality.
[00:26:24.000 --> 00:26:27.560]   Yang suggests that the sharing of the steamboat meal
[00:26:27.560 --> 00:26:30.480]   is a quote, "A return to the place of home."
[00:26:30.480 --> 00:26:36.440]   However, she lives in this tensive moment.
[00:26:36.440 --> 00:26:41.000]   She appreciates so much of what the steamboat signifies
[00:26:41.000 --> 00:26:43.320]   and reminds her of and the traditions
[00:26:43.320 --> 00:26:45.320]   that it calls her back to.
[00:26:45.320 --> 00:26:48.880]   And yet, she is a theologian in dialogue
[00:26:48.880 --> 00:26:51.040]   with the Gospel of Luke.
[00:26:51.040 --> 00:26:52.840]   And in the Gospel of Luke,
[00:26:52.840 --> 00:26:55.720]   she encounters a different kind of feast
[00:26:56.840 --> 00:26:59.160]   which challenges some of the ways
[00:26:59.160 --> 00:27:03.200]   in which the steamboat excludes some and includes others.
[00:27:03.200 --> 00:27:07.000]   The way in which the steamboat reinforces traditions
[00:27:07.000 --> 00:27:10.960]   which can sometimes become oppressive and abusive.
[00:27:10.960 --> 00:27:15.680]   And she challenges this from the perspective of the feast,
[00:27:15.680 --> 00:27:19.720]   the kingdom feast that she reads about in Luke's Gospel.
[00:27:19.720 --> 00:27:22.880]   Luke who describes a Jesus who foresees a table
[00:27:22.880 --> 00:27:26.400]   of the kingdom of God that calls everybody home.
[00:27:27.200 --> 00:27:29.360]   The lost, the marginalized,
[00:27:29.360 --> 00:27:32.160]   even those who don't understand our table rules.
[00:27:32.160 --> 00:27:37.040]   Who knew that there are two sets of chopsticks
[00:27:37.040 --> 00:27:39.000]   to accompany every meal?
[00:27:39.000 --> 00:27:41.520]   And I was told that's somewhat unique to Hong Kong,
[00:27:41.520 --> 00:27:42.360]   I believe.
[00:27:42.360 --> 00:27:48.560]   I'm familiar with using one set, but to use two,
[00:27:48.560 --> 00:27:51.280]   thankfully not at the same time, that was a challenge.
[00:27:55.520 --> 00:27:57.720]   Yang suggests that the table of the kingdom
[00:27:57.720 --> 00:28:00.520]   is a table for all, a home for all.
[00:28:00.520 --> 00:28:08.160]   Let me turn to the work of a Samoan Australian
[00:28:08.160 --> 00:28:11.480]   who reads the Book of Ecclesiastes
[00:28:11.480 --> 00:28:15.880]   the work of a skeptical diasporan.
[00:28:15.880 --> 00:28:18.120]   And let me say more about that immediately.
[00:28:18.120 --> 00:28:23.120]   Brian Collier is a second generation Australian Samoan.
[00:28:24.040 --> 00:28:29.040]   His diaspora theology informs his 2021 PhD,
[00:28:29.040 --> 00:28:32.280]   which is a reading of Ecclesiastes
[00:28:32.280 --> 00:28:34.920]   from his diasporic location.
[00:28:34.920 --> 00:28:41.040]   For the Samoan, the concept of the ma'ota tau ave
[00:28:41.040 --> 00:28:47.000]   captures the idea that the Samoan is part of a culture
[00:28:47.000 --> 00:28:50.760]   that takes his or her house with them.
[00:28:50.760 --> 00:28:52.480]   That's what this word means,
[00:28:52.480 --> 00:28:54.320]   the house that you take with you.
[00:28:54.320 --> 00:28:58.840]   And so the Samoan driven,
[00:28:58.840 --> 00:29:05.960]   indeed driving on the moana, the sea, the ocean,
[00:29:05.960 --> 00:29:09.560]   uses the sea and the ocean not as a barrier,
[00:29:09.560 --> 00:29:12.360]   but as a way to do the journeying.
[00:29:12.360 --> 00:29:15.160]   For the Samoan, for the Pacific Islander,
[00:29:15.160 --> 00:29:16.840]   the sea is not the barrier,
[00:29:16.840 --> 00:29:21.840]   but it's the invitation to journey, to cross the waves.
[00:29:21.840 --> 00:29:26.720]   And Collier takes this idea of moving with the sense
[00:29:26.720 --> 00:29:31.120]   of this home, this house that's being carried
[00:29:31.120 --> 00:29:34.400]   to a new place, and in that place,
[00:29:34.400 --> 00:29:39.400]   having to negotiate this, again, deeply tensive experience
[00:29:39.400 --> 00:29:45.480]   of being in critical dialogue, skeptical dialogue
[00:29:45.480 --> 00:29:49.520]   with the inherited tradition that has shaped him,
[00:29:49.520 --> 00:29:52.320]   his heritage, but also equally skeptical
[00:29:52.320 --> 00:29:56.040]   about what the modern Australian context offers,
[00:29:56.040 --> 00:29:58.240]   never fully accepting of either,
[00:29:58.240 --> 00:30:00.120]   critical of each and of both.
[00:30:00.120 --> 00:30:05.720]   And he allows this skepticism to rest and to sit with him.
[00:30:05.720 --> 00:30:10.280]   And in doing so, he asks the question,
[00:30:10.280 --> 00:30:12.880]   as we read the book of Ecclesiastes,
[00:30:12.880 --> 00:30:15.800]   the work of Koholet, its supposed author,
[00:30:16.960 --> 00:30:21.880]   we find a certain level of skepticism about much of life.
[00:30:21.880 --> 00:30:25.240]   And Brian Collier says, isn't this the very lot
[00:30:25.240 --> 00:30:27.880]   of the theologian in exile?
[00:30:27.880 --> 00:30:32.280]   And it allows him to suggest that the work of Ecclesiastes,
[00:30:32.280 --> 00:30:35.480]   the work of Koholet, is indeed a work written
[00:30:35.480 --> 00:30:38.920]   from the context of exile, of diaspora
[00:30:38.920 --> 00:30:40.800]   with his Jewish people.
[00:30:40.800 --> 00:30:43.720]   And Brian Collier does this
[00:30:43.720 --> 00:30:46.600]   because of his own lived experience
[00:30:46.600 --> 00:30:50.840]   as a theologian in diaspora, in migration,
[00:30:50.840 --> 00:30:54.720]   experiencing this skepticism towards those things
[00:30:54.720 --> 00:30:56.240]   that have both shaped him
[00:30:56.240 --> 00:30:59.000]   and also which he encounters anew and afresh.
[00:30:59.000 --> 00:31:04.280]   Collier must fit his ma'odha, his house,
[00:31:04.280 --> 00:31:06.640]   into the new homeland.
[00:31:06.640 --> 00:31:11.040]   Koholet must seek wisdom in his new place.
[00:31:11.040 --> 00:31:15.040]   However, it calls for a reimagining of cultural mandates
[00:31:15.040 --> 00:31:19.560]   in the new land, a fact that Collier is very aware of
[00:31:19.560 --> 00:31:23.080]   in the face of significant Pacific theologians,
[00:31:23.080 --> 00:31:26.360]   Pacifica theologians, who call their communities
[00:31:26.360 --> 00:31:28.840]   to think as islanders.
[00:31:28.840 --> 00:31:34.880]   And Collier resists that initial tendency to do so
[00:31:34.880 --> 00:31:37.280]   because he's in a new location.
[00:31:37.280 --> 00:31:40.080]   His ma'odha is in a different place.
[00:31:40.080 --> 00:31:43.560]   And he must do his theology in that new place.
[00:31:43.560 --> 00:31:48.560]   Recognizing, cognizant of his Pacific heritage,
[00:31:48.560 --> 00:31:50.120]   but in this new place.
[00:31:50.120 --> 00:31:53.320]   He lives in this new Australian context.
[00:31:53.320 --> 00:31:56.520]   How this is done is important.
[00:31:56.520 --> 00:32:00.160]   Collier cannot simply import an immutable,
[00:32:00.160 --> 00:32:04.160]   essentialist version of the ma'odha.
[00:32:04.160 --> 00:32:08.760]   Through the Samoan conversational practice of Talanoa,
[00:32:08.760 --> 00:32:13.120]   he is able to disrupt the traditional ma'odha
[00:32:13.120 --> 00:32:16.640]   and critique potential corruptions of ma'odha
[00:32:16.640 --> 00:32:18.560]   in the diaspora.
[00:32:18.560 --> 00:32:22.560]   Now, Talanoa is a particularly Samoan form of dialogue.
[00:32:22.560 --> 00:32:24.520]   It's done in community.
[00:32:24.520 --> 00:32:28.480]   It involves, as other forms of narrative involve,
[00:32:28.480 --> 00:32:33.360]   a story, the telling of a story, the sharing of the story,
[00:32:33.360 --> 00:32:35.080]   and then the subsequent conversation.
[00:32:35.080 --> 00:32:37.800]   It could take days, it could take weeks.
[00:32:37.800 --> 00:32:42.280]   But this is how, gradually, the diasporan theologian
[00:32:42.280 --> 00:32:46.440]   begins to make sense of where, of that particular place
[00:32:46.440 --> 00:32:50.040]   that their ma'odha, their house, is now located.
[00:32:50.040 --> 00:32:56.480]   And so, Talanoa, for Collier, has the power to disrupt,
[00:32:56.480 --> 00:33:01.080]   both to dislocate and to relocate the authority,
[00:33:01.080 --> 00:33:03.560]   the status, and the power that is part of
[00:33:03.560 --> 00:33:05.880]   his inherited Ireland heritage.
[00:33:05.880 --> 00:33:10.320]   His thinking reshapes and critiques land,
[00:33:10.320 --> 00:33:12.800]   normative theological metaphors,
[00:33:12.800 --> 00:33:16.600]   in which oceans are chaotic, with no intrinsic value.
[00:33:16.600 --> 00:33:18.440]   They're dangerous places.
[00:33:18.440 --> 00:33:20.120]   Those of you who are biblical theologians
[00:33:20.120 --> 00:33:24.160]   might recall the Germanic notions of chaos, kamph,
[00:33:24.160 --> 00:33:26.720]   that sense that the ocean is chaotic.
[00:33:26.720 --> 00:33:29.840]   These are the primal images that we read about
[00:33:29.840 --> 00:33:34.240]   and are captured by books such as the Book of Genesis,
[00:33:34.240 --> 00:33:36.560]   perhaps even the Book of Jonah.
[00:33:37.680 --> 00:33:42.200]   But these experiences for the Pacific Islander
[00:33:42.200 --> 00:33:45.720]   seem very foreign, because for them, the ocean is friend.
[00:33:45.720 --> 00:33:47.240]   The ocean is the highway.
[00:33:47.240 --> 00:33:48.680]   The ocean is the journey.
[00:33:48.680 --> 00:33:53.320]   And this is a fascinating reversal
[00:33:53.320 --> 00:33:57.280]   of some of our inherited notions of reading scripture.
[00:33:57.280 --> 00:33:59.600]   And it's an interesting reminder
[00:33:59.600 --> 00:34:01.520]   that there is something about oceans
[00:34:01.520 --> 00:34:04.960]   that sit within the creative purposes of God
[00:34:04.960 --> 00:34:07.160]   that cannot simply be dismissed
[00:34:07.160 --> 00:34:09.160]   as those things to be subdued.
[00:34:09.160 --> 00:34:18.040]   My third migrant theologian is indeed the work
[00:34:18.040 --> 00:34:22.000]   of one of my PhD students, Kamal Weerakoon.
[00:34:22.000 --> 00:34:25.520]   Kamal is a first-generation Sri Lankan migrant
[00:34:25.520 --> 00:34:28.960]   with mixed Tamil and Sinhalese parentage.
[00:34:28.960 --> 00:34:31.880]   And it's always amused me somewhat
[00:34:31.880 --> 00:34:33.880]   that as a younger Christian,
[00:34:33.880 --> 00:34:36.800]   kind of around about the age of five or six,
[00:34:36.800 --> 00:34:40.600]   he moved to Australia with his parents
[00:34:40.600 --> 00:34:44.200]   and has subsequently become Presbyterian.
[00:34:44.200 --> 00:34:45.760]   I don't, I'm a Baptist.
[00:34:45.760 --> 00:34:48.680]   I don't understand how a Sri Lankan becomes a Presbyterian.
[00:34:48.680 --> 00:34:53.680]   It seems, it just crashes all of my boxes.
[00:34:53.680 --> 00:34:58.840]   But Kamal has begun to own this identity.
[00:34:58.840 --> 00:35:00.160]   And then as he looks around
[00:35:00.160 --> 00:35:02.920]   at other Sri Lankan Christians,
[00:35:02.920 --> 00:35:07.040]   his interest grew in terms of how do we,
[00:35:07.040 --> 00:35:10.600]   how do we position ourselves as Sri Lankan Christians
[00:35:10.600 --> 00:35:13.440]   from these four different Christian traditions
[00:35:13.440 --> 00:35:16.680]   which were first brought to Sri Lanka
[00:35:16.680 --> 00:35:21.360]   and then were exported from Sri Lanka then to Australia.
[00:35:21.360 --> 00:35:23.320]   And so he was fascinated to talk
[00:35:23.320 --> 00:35:28.120]   to young Christian adults from these four Christian groups.
[00:35:28.120 --> 00:35:30.760]   One of them was an AFES related group.
[00:35:30.760 --> 00:35:33.840]   So the Australian Fellowship of Evangelical Students.
[00:35:33.840 --> 00:35:38.320]   There was an Anglican parish and several others.
[00:35:38.320 --> 00:35:40.600]   And through his doctoral studies,
[00:35:40.600 --> 00:35:45.600]   he actually wished to remain maximally theological
[00:35:45.600 --> 00:35:50.360]   and yet maximally practical.
[00:35:50.360 --> 00:35:52.200]   Now that might sound a little unusual
[00:35:52.200 --> 00:35:54.200]   for some reform scholars,
[00:35:54.200 --> 00:35:57.360]   but that was key to his PhD project.
[00:35:57.360 --> 00:36:00.480]   He wanted to be attentive to the lived experience
[00:36:00.480 --> 00:36:02.920]   of Sri Lankans who were navigating
[00:36:02.920 --> 00:36:05.240]   their Christian identity in Australia,
[00:36:05.240 --> 00:36:08.720]   but also wanted to do this as a reform theologian.
[00:36:08.720 --> 00:36:12.200]   That's not my tradition, but I said to him,
[00:36:12.200 --> 00:36:14.320]   "Kamal, to be of any use
[00:36:14.320 --> 00:36:17.160]   "to your Presbyterian reformed community,
[00:36:17.160 --> 00:36:22.160]   "you must think, study, and work as a reform scholar."
[00:36:22.160 --> 00:36:23.160]   He did.
[00:36:25.040 --> 00:36:27.640]   Kamal is interested in how Christian traditions
[00:36:27.640 --> 00:36:31.320]   from Europe took root in India initially, then Sri Lanka,
[00:36:31.320 --> 00:36:34.960]   and have been subsequently transplanted into Australia.
[00:36:34.960 --> 00:36:37.800]   He talks about the ways
[00:36:37.800 --> 00:36:40.640]   that these transplanted Christian communities
[00:36:40.640 --> 00:36:44.240]   are an expression of the way that contemporary globalization
[00:36:44.240 --> 00:36:47.160]   makes diversity, consequently hybridization,
[00:36:47.160 --> 00:36:48.880]   normal in his view.
[00:36:48.880 --> 00:36:53.600]   He interviewed Sri Lankan and some Indians
[00:36:53.600 --> 00:36:57.280]   who identified as Tamil in Australia,
[00:36:57.280 --> 00:37:00.120]   and spent a long while trying to understand
[00:37:00.120 --> 00:37:02.440]   how they position themselves.
[00:37:02.440 --> 00:37:03.760]   You know, they'll say things like,
[00:37:03.760 --> 00:37:04.920]   "Well, you know I'm Sri Lankan,
[00:37:04.920 --> 00:37:08.200]   "but I'm not like the rest of the people of church."
[00:37:08.200 --> 00:37:12.200]   Or, "They're very aware that they're Sri Lankan
[00:37:12.200 --> 00:37:14.880]   "when they go to school or university.
[00:37:14.880 --> 00:37:17.080]   "I know I'm different, I feel different."
[00:37:17.080 --> 00:37:20.400]   So he was interested in the maneuvers,
[00:37:20.400 --> 00:37:23.960]   the linguistic maneuvers that the Sri Lankan people
[00:37:23.960 --> 00:37:26.800]   he was talking to were putting in place
[00:37:26.800 --> 00:37:29.360]   to describe how they understood themselves
[00:37:29.360 --> 00:37:32.120]   in contrast or alongside and with others.
[00:37:32.120 --> 00:37:37.080]   And Wirakun used this to better understand
[00:37:37.080 --> 00:37:39.800]   how people position themselves.
[00:37:39.800 --> 00:37:43.760]   And he says, "Look, whilst their reported acts
[00:37:43.760 --> 00:37:47.280]   "and statements of identification or alienation
[00:37:47.280 --> 00:37:49.800]   "in the migrant context of Australia
[00:37:49.800 --> 00:37:53.000]   "might not be as predictable as they might be
[00:37:53.000 --> 00:37:54.840]   "in their traditional homelands."
[00:37:54.840 --> 00:37:57.160]   So Sri Lankans in Sri Lanka,
[00:37:57.160 --> 00:38:01.840]   Lankans, Sinhalese, Tamils, very clear about who they are.
[00:38:01.840 --> 00:38:05.800]   The way that the community represents itself
[00:38:05.800 --> 00:38:09.160]   has a high degree of homogeneity.
[00:38:09.160 --> 00:38:12.280]   He says, "In the migrant context,
[00:38:12.280 --> 00:38:15.280]   "whilst they may not be as predictable as they might be,
[00:38:15.280 --> 00:38:19.320]   "their acts of self-identification are still patternable."
[00:38:19.320 --> 00:38:21.000]   We can still see patterns
[00:38:21.000 --> 00:38:23.440]   to the way they describe themselves,
[00:38:23.440 --> 00:38:26.600]   to the way they position themselves over and against
[00:38:26.600 --> 00:38:31.200]   alongside with others in the Australian community.
[00:38:31.200 --> 00:38:34.560]   He says, "Cultural hybridity does not liquidate
[00:38:34.560 --> 00:38:37.480]   "the reality or value of knowing oneself
[00:38:37.480 --> 00:38:41.280]   "as a member of a community with a traditioned identity."
[00:38:41.280 --> 00:38:45.880]   Now, his interview subjects position themselves
[00:38:45.880 --> 00:38:49.120]   relative to other, quote, South Asians.
[00:38:49.120 --> 00:38:50.240]   Thank you, Daniel.
[00:38:50.240 --> 00:38:52.640]   And other Australians.
[00:38:52.640 --> 00:38:55.080]   He suggests that their reported statements
[00:38:55.080 --> 00:38:57.240]   of alienation and identification
[00:38:57.240 --> 00:39:00.200]   are hybridizing manoeuvres
[00:39:00.200 --> 00:39:02.880]   that reveal commonly occurring patterns
[00:39:02.880 --> 00:39:05.440]   used by his interviewees to position themselves
[00:39:05.440 --> 00:39:07.880]   in the migrant context of Australia.
[00:39:07.880 --> 00:39:13.520]   He used the particular work of a group of theorists
[00:39:13.520 --> 00:39:14.640]   called Slocum,
[00:39:14.640 --> 00:39:18.040]   captured by these two researchers called Slocum Bradley,
[00:39:18.040 --> 00:39:23.040]   who identify four classic ways or classic axes,
[00:39:23.040 --> 00:39:26.800]   points of axes that people use to describe themselves
[00:39:26.800 --> 00:39:29.320]   as they position themselves vis-a-vis others.
[00:39:29.320 --> 00:39:31.440]   Oh, you know, I'm a Sri Lankan,
[00:39:31.440 --> 00:39:34.600]   and I feel the sense of family obligation,
[00:39:34.600 --> 00:39:37.720]   but I know that my friends back at the university
[00:39:37.720 --> 00:39:39.200]   don't anymore.
[00:39:39.200 --> 00:39:40.760]   That's a positioning manoeuvre.
[00:39:40.760 --> 00:39:45.040]   And this is the positioning diamond
[00:39:45.040 --> 00:39:46.320]   as used by Slocum Bradley
[00:39:46.600 --> 00:39:49.240]   that Kamal used to better understand
[00:39:49.240 --> 00:39:52.480]   how his Sri Lankan interviewees
[00:39:52.480 --> 00:39:54.000]   were positioning themselves
[00:39:54.000 --> 00:39:57.520]   and using this type of narrative to do so.
[00:39:57.520 --> 00:40:01.080]   Now, Kamal's a reformed theologian,
[00:40:01.080 --> 00:40:06.000]   and Patrick Fung will be happy to hear
[00:40:06.000 --> 00:40:08.480]   that covenant was very important to his work.
[00:40:08.480 --> 00:40:12.280]   Another theme that's coming out in the work
[00:40:12.280 --> 00:40:14.280]   of a few of those who've been speaking here
[00:40:14.280 --> 00:40:16.080]   over these days,
[00:40:16.080 --> 00:40:21.400]   he argues that if hybridity is normative,
[00:40:21.400 --> 00:40:26.160]   and if it's habitual in migrant or diaspora contexts,
[00:40:26.160 --> 00:40:31.200]   then a missiology that is informed by Jesus' command
[00:40:31.200 --> 00:40:33.320]   to love God and to love neighbor
[00:40:33.320 --> 00:40:37.840]   must imagine the possibility of locating oneself
[00:40:37.840 --> 00:40:40.080]   in relationship with others,
[00:40:40.080 --> 00:40:42.080]   and not just against others.
[00:40:42.960 --> 00:40:45.520]   Now, what does that mean for a reformed theologian?
[00:40:45.520 --> 00:40:51.560]   He responds that by using his reformed missiology
[00:40:51.560 --> 00:40:55.960]   as a means of evaluating these habitual hybridization
[00:40:55.960 --> 00:40:58.240]   and their respective maneuvers,
[00:40:58.240 --> 00:41:00.200]   which are narrative, which are story-based,
[00:41:00.200 --> 00:41:02.600]   which are reported in accounts of I did this,
[00:41:02.600 --> 00:41:05.000]   I felt this, I saw that.
[00:41:05.000 --> 00:41:07.720]   He does so by suggesting
[00:41:07.720 --> 00:41:10.840]   that reformed covenantal theology
[00:41:10.840 --> 00:41:13.880]   has to be an integrative theology,
[00:41:13.880 --> 00:41:17.800]   which creates fellowship between difference,
[00:41:17.800 --> 00:41:20.360]   and which catalyzes intercultural
[00:41:20.360 --> 00:41:23.760]   and interethnic fellowship in these contexts.
[00:41:23.760 --> 00:41:28.920]   He eventually arrives at some fascinating language,
[00:41:28.920 --> 00:41:31.360]   which I think sits at the center
[00:41:31.360 --> 00:41:33.960]   of his original contribution to scholarship,
[00:41:33.960 --> 00:41:36.720]   where he develops his covenant,
[00:41:36.720 --> 00:41:40.120]   reformed covenant language,
[00:41:40.120 --> 00:41:42.920]   particularly as it deals with ethnicity,
[00:41:42.920 --> 00:41:45.520]   with the concept of what he goes on to describe
[00:41:45.520 --> 00:41:50.520]   as covenantal extroversion, covenantal extroversion,
[00:41:50.520 --> 00:41:54.280]   covenantal theology that is outward-focused,
[00:41:54.280 --> 00:41:57.440]   outward-oriented, and as a Baptist
[00:41:57.440 --> 00:41:58.640]   who's had to deal with covenant,
[00:41:58.640 --> 00:42:00.640]   I've seen some of the dark side of covenant,
[00:42:00.640 --> 00:42:03.720]   what it excludes, who are left outside,
[00:42:03.720 --> 00:42:06.760]   but this notion of the covenantal extroversion
[00:42:06.760 --> 00:42:08.720]   I find highly suggestive.
[00:42:09.720 --> 00:42:14.000]   In doing so, he rejects any notion
[00:42:14.000 --> 00:42:16.920]   that covenant is identified as a Christian people
[00:42:16.920 --> 00:42:19.320]   with a nation, the nation.
[00:42:19.320 --> 00:42:26.600]   He seeks to relativize the implicit ethnicity,
[00:42:26.600 --> 00:42:30.720]   ethnic superiority that often accompanies
[00:42:30.720 --> 00:42:35.240]   these types of ethnic claims to being special.
[00:42:37.040 --> 00:42:39.880]   And in doing so, implicitly also critiques
[00:42:39.880 --> 00:42:42.520]   European normativity, because of course,
[00:42:42.520 --> 00:42:46.040]   Europeans have had their own sense of ethnic superiority,
[00:42:46.040 --> 00:42:49.880]   often bound up in this sense of we are taking the gospel.
[00:42:49.880 --> 00:42:54.320]   Carries a certain sense of privilege,
[00:42:54.320 --> 00:42:57.920]   the white man's burden to civilize and to evangelize.
[00:42:57.920 --> 00:43:00.200]   And we need to relativize that and ask questions
[00:43:00.200 --> 00:43:02.920]   about what was really happening here at times.
[00:43:02.920 --> 00:43:06.760]   If you wish to explore that with me later,
[00:43:06.760 --> 00:43:09.760]   I'm happy to share stories from my own home island
[00:43:09.760 --> 00:43:11.640]   that point to some of the challenges
[00:43:11.640 --> 00:43:13.000]   that are implicit in that.
[00:43:13.000 --> 00:43:16.600]   At the center of Kamal's vision
[00:43:16.600 --> 00:43:18.600]   for this covenantal extroversion
[00:43:18.600 --> 00:43:22.600]   is the relativization of home and homeland.
[00:43:22.600 --> 00:43:26.320]   And through a turn to the ultimate other, God,
[00:43:26.320 --> 00:43:27.720]   he names the ultimate pattern
[00:43:27.720 --> 00:43:29.760]   for forms of Christian community,
[00:43:29.760 --> 00:43:33.280]   situating ethnicity and identitively,
[00:43:33.280 --> 00:43:36.240]   extensively between the lived experience
[00:43:36.240 --> 00:43:38.360]   of his South Asian Australians
[00:43:38.360 --> 00:43:40.720]   and the theological normativity
[00:43:40.720 --> 00:43:43.880]   of the reformed covenantal theology that shapes him
[00:43:43.880 --> 00:43:45.560]   and which he continues to explore.
[00:43:45.560 --> 00:43:51.720]   My fourth migrant theologian is a European theologian.
[00:43:51.720 --> 00:43:55.000]   And he does his work in the face of these indigenous claims
[00:43:55.000 --> 00:43:56.680]   as I've already suggested,
[00:43:56.680 --> 00:44:00.680]   to the sense that all theology done in Australia
[00:44:00.680 --> 00:44:04.360]   is done in the face of the claims of first peoples.
[00:44:04.360 --> 00:44:07.040]   And Chris Budden owns this language
[00:44:07.040 --> 00:44:10.360]   that in doing theology on aboriginal land,
[00:44:10.360 --> 00:44:13.680]   all migrant theologians are undertaking
[00:44:13.680 --> 00:44:16.680]   what he calls second peoples theology.
[00:44:16.680 --> 00:44:22.560]   He also clearly critiques, self critiques
[00:44:22.560 --> 00:44:25.480]   some of the work that is often been seen
[00:44:25.480 --> 00:44:27.480]   to take place in Australia.
[00:44:29.760 --> 00:44:32.720]   Now of the four migrant theologies outlined
[00:44:32.720 --> 00:44:33.560]   that I outlined here,
[00:44:33.560 --> 00:44:36.480]   Budden's is the only theology that decenters
[00:44:36.480 --> 00:44:38.640]   and dislocates each of them.
[00:44:38.640 --> 00:44:43.680]   So he's very aware that these other three voices
[00:44:43.680 --> 00:44:47.240]   are also the voices of migrant theologians as is his.
[00:44:47.240 --> 00:44:50.600]   And though they are Chinese, and though they are Samoan,
[00:44:50.600 --> 00:44:55.240]   little bit closer perhaps, and though they are Sri Lankan,
[00:44:55.240 --> 00:44:57.320]   they are also migrant theologies
[00:44:57.320 --> 00:44:59.280]   and they are migrant theologians.
[00:44:59.280 --> 00:45:01.280]   So they are located in some respects
[00:45:01.280 --> 00:45:03.720]   in the same kind of place as he is.
[00:45:03.720 --> 00:45:07.560]   And so he relocates all of their theologies
[00:45:07.560 --> 00:45:10.480]   as guest theologies that must reckon
[00:45:10.480 --> 00:45:12.960]   with host indigenous communities
