
[00:00:00.000 --> 00:00:04.000]  今天這個導引我想講故事
[00:15:35.000 --> 00:15:37.000]  要再走前一步
[00:15:37.000 --> 00:15:39.000]  所以我想新的牧者
[00:15:39.000 --> 00:15:40.000]  應該在這方面
[00:15:40.000 --> 00:15:42.000]  有些新的理解
[00:15:42.000 --> 00:15:43.000]  於是我就反省
[00:15:43.000 --> 00:15:46.000]  原來社會的參與是一個光譜
[00:15:46.000 --> 00:15:47.000]  社會參與不是只有一點
[00:15:47.000 --> 00:15:49.000]  做這件事就等於社會參與了
[00:15:49.000 --> 00:15:50.000]  做了一點就是了
[00:15:50.000 --> 00:15:52.000]  不是的,可能有個光譜在這裡
[00:15:52.000 --> 00:15:54.000]  我自己就不斷地反思
[00:15:54.000 --> 00:15:57.000]  一代只能夠服侍他一代
[00:15:57.000 --> 00:15:58.000]  其實下一代
[00:15:58.000 --> 00:16:00.000]  是讓下一代繼續牧養
[00:16:00.000 --> 00:16:03.000]  和帶領教會向前走
[00:16:03.000 --> 00:16:05.000]  所以這令我自己不斷地思想
[00:16:05.000 --> 00:16:08.000]  其實真正的接棒
[00:16:08.000 --> 00:16:10.000]  所謂交棒
[00:16:10.000 --> 00:16:12.000]  其實是相信他們
[00:16:12.000 --> 00:16:14.000]  有更大的能力
[00:16:14.000 --> 00:16:16.000]  去服侍他們這一代
[00:16:16.000 --> 00:16:17.000]  不過下一代
[00:16:17.000 --> 00:16:18.000]  很多人都覺得
[00:16:18.000 --> 00:16:20.000]  嘩,這麼難
[00:16:20.000 --> 00:16:22.000]  我記得楊茂公牧師給了我一句說話
[00:16:22.000 --> 00:16:24.000]  我經常提醒自己
[00:16:24.000 --> 00:16:25.000]  他說這個世界容易做的事
[00:16:25.000 --> 00:16:26.000]  都被人做了
[00:16:26.000 --> 00:16:28.000]  剩下的都是難的
[00:16:28.000 --> 00:16:29.000]  所以你不要想著
[00:16:29.000 --> 00:16:30.000]  這世界這麼容易做
[00:16:30.000 --> 00:16:32.000]  你做的事一定是難的
[00:16:32.000 --> 00:16:33.000]  所以我很接受
[00:16:33.000 --> 00:16:35.000]  我所做的事都是難的
[00:16:35.000 --> 00:16:38.000]  所做的事都是新的挑戰
[00:16:38.000 --> 00:16:39.000]  當你這樣想的時候
[00:16:39.000 --> 00:16:40.000]  新的一代
[00:16:40.000 --> 00:16:42.000]  就有另一種很不同的態度
[00:16:42.000 --> 00:16:44.000]  是呀,你現在處境很難
[00:16:44.000 --> 00:16:46.000]  你的處境很複雜
[00:16:46.000 --> 00:16:47.000]  沒有人做過
[00:16:47.000 --> 00:16:48.000]  誰會做呢
[00:16:48.000 --> 00:16:50.000]  所以是你們一起去砌神學做出來的
[00:16:50.000 --> 00:16:51.000]  所以這件事
[00:16:51.000 --> 00:16:54.000]  也是給我自己一個很大的提醒
[00:16:54.000 --> 00:16:56.000]  我覺得教會應該展現一個
[00:16:56.000 --> 00:17:00.000]  更加廣闊的一種對社會的回應
[00:17:00.000 --> 00:17:03.000]  不應該只有一邊或另一邊
[00:17:03.000 --> 00:17:04.000]  其實應該廣闊一點
[00:17:04.000 --> 00:17:08.000]  再看看教會如何去回應這一代
[00:17:08.000 --> 00:17:09.000]  這個留給你們
[00:17:09.000 --> 00:17:12.000]  等你們分組的時候再談
[00:17:12.000 --> 00:17:15.000]  所以我只是想和大家分享一下
[00:17:15.000 --> 00:17:16.000]  我自己幾個
[00:17:16.000 --> 00:17:19.000]  見證著世代更替的故事
[00:17:19.000 --> 00:17:22.000]  希望可以引發大家繼續去想想
[00:17:22.000 --> 00:17:25.000]  所以不單是聖靈領導的教會
[00:17:25.000 --> 00:17:27.000]  不單是內裡要繼續成熟的教會
[00:17:27.000 --> 00:17:30.000]  更加是一個向外見證基督的教會
[00:17:30.000 --> 00:17:31.000]  我希望見到教會
[00:17:31.000 --> 00:17:34.000]  是越來越能夠做回教會
[00:17:34.000 --> 00:17:37.000]  這是我自己一個很大的心願
[00:17:37.000 --> 00:17:38.000]  好了,我們現在差不多完結了
[00:17:38.000 --> 00:17:40.000]  我們就要預備去分組了
[00:17:40.000 --> 00:17:42.000]  拜拜
[00:17:42.000 --> 00:17:44.000]  (字幕製作:貝爾)
[00:17:45.000 --> 00:17:47.000]  (字幕製作:貝爾)
[00:17:48.000 --> 00:17:50.000]  (字幕製作:貝爾)
[00:17:50.000 --> 00:17:53.000]  (字幕由 Amara.org 社群提供)

