
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:19:58.920 --> 00:20:01.200]   generates the mission of God's people
[00:20:01.200 --> 00:20:03.120]   to the ends of the earth.
[00:20:03.120 --> 00:20:05.040]   And of course, we think more about that
[00:20:05.040 --> 00:20:09.000]   in the next lecture later this afternoon,
[00:20:09.000 --> 00:20:11.700]   when we're thinking about the mission of God's people.
[00:20:12.600 --> 00:20:15.680]   So to summarize then this part of our lecture,
[00:20:15.680 --> 00:20:19.280]   the church, when we trace our roots back to God's call
[00:20:19.280 --> 00:20:21.000]   and promise to Abraham,
[00:20:21.000 --> 00:20:26.000]   finds here some key identity marks or markers
[00:20:26.000 --> 00:20:28.400]   that are established right there at the beginning
[00:20:28.400 --> 00:20:30.880]   of the story in the book of Genesis.
[00:20:30.880 --> 00:20:33.000]   As the seed of Abraham,
[00:20:33.000 --> 00:20:35.480]   we are a community that not only experiences
[00:20:35.480 --> 00:20:37.180]   the blessing of God,
[00:20:37.180 --> 00:20:40.100]   but are commissioned to be the means of blessing others.
[00:20:40.100 --> 00:20:42.380]   We are a community that live by faith
[00:20:42.380 --> 00:20:44.380]   in the promises of God,
[00:20:44.380 --> 00:20:47.580]   and prove that faith by practical
[00:20:47.580 --> 00:20:50.960]   and sometimes sacrificial obedience to God.
[00:20:50.960 --> 00:20:53.100]   And it is a community of hope,
[00:20:53.100 --> 00:20:54.660]   a hope for the future,
[00:20:54.660 --> 00:20:57.100]   which is guaranteed because God is sovereign
[00:20:57.100 --> 00:20:58.880]   and will always keep his word.
[00:20:58.880 --> 00:21:01.660]   So that's something that we learn
[00:21:01.660 --> 00:21:03.740]   simply from the book of Genesis,
[00:21:03.740 --> 00:21:07.260]   and the way it is then applied in the New Testament.
[00:21:07.260 --> 00:21:08.980]   But I wanted to move on secondly,
[00:21:08.980 --> 00:21:10.540]   on the screen as you can see,
[00:21:10.540 --> 00:21:12.420]   to Israel's story,
[00:21:12.420 --> 00:21:15.660]   the ongoing story of the Old Testament.
[00:21:15.660 --> 00:21:18.100]   Because if the church as the biblical people of God
[00:21:18.100 --> 00:21:20.660]   began really with Abraham, as we did,
[00:21:20.660 --> 00:21:22.260]   then we need to give some attention
[00:21:22.260 --> 00:21:27.220]   to the rest of that Old Testament part of our story.
[00:21:27.220 --> 00:21:30.780]   And to look at some of the significant moments
[00:21:30.780 --> 00:21:32.700]   in that story of Israel,
[00:21:32.700 --> 00:21:34.740]   and the theological inferences
[00:21:34.740 --> 00:21:38.460]   that are then drawn from that story and those events
[00:21:38.460 --> 00:21:40.460]   in terms of the relationship with God,
[00:21:40.460 --> 00:21:42.780]   and then how they are reflected
[00:21:42.780 --> 00:21:44.940]   in what the New Testament says
[00:21:44.940 --> 00:21:46.860]   about the Christian church's existence
[00:21:46.860 --> 00:21:49.100]   and our mission in the world.
[00:21:49.100 --> 00:21:52.180]   Now, just at this point as a slightly as an aside,
[00:21:52.180 --> 00:21:54.020]   but I think a quite an important one.
[00:21:54.020 --> 00:21:58.340]   I want to be very clear that this is not as
[00:21:58.340 --> 00:22:02.060]   I'm sometimes accused of a super sessionist argument,
[00:22:02.060 --> 00:22:04.580]   that is a replacement theology,
[00:22:04.580 --> 00:22:07.580]   as if to say that the Christian church
[00:22:07.580 --> 00:22:11.540]   has simply replaced the Jews in the plan of God.
[00:22:11.540 --> 00:22:14.020]   As some people say, well, God had the Jews up to here,
[00:22:14.020 --> 00:22:16.300]   got fed up with them, now he's got the Christians.
[00:22:16.300 --> 00:22:19.540]   That kind of very simplistic super sessionism
[00:22:19.540 --> 00:22:22.260]   is not what I'm saying.
[00:22:22.260 --> 00:22:25.340]   Rather, what the New Testament does affirm
[00:22:25.340 --> 00:22:27.820]   is that that Old Testament, as we call it,
[00:22:27.820 --> 00:22:31.140]   that scriptural story of Israel
[00:22:31.140 --> 00:22:35.340]   has found its climax, its life, and its fulfillment
[00:22:35.340 --> 00:22:40.140]   in the life and death and resurrection of Israel's Messiah,
[00:22:40.140 --> 00:22:44.140]   Jesus of Nazareth, and that through the Messiah,
[00:22:44.140 --> 00:22:48.860]   Israel's story, Israel's reality continues, grows,
[00:22:48.860 --> 00:22:52.660]   is fulfilled in the identity and mission of God
[00:22:52.660 --> 00:22:55.060]   through this multinational community of people,
[00:22:55.060 --> 00:22:59.500]   including believing Jews and Gentiles in Christ,
[00:22:59.500 --> 00:23:03.140]   as Paul puts it in Romans and Galatians.
[00:23:03.140 --> 00:23:07.860]   In other words, it's not that the church replaces the Jews,
[00:23:07.860 --> 00:23:11.540]   but that Israel expands to include the Gentiles
[00:23:11.540 --> 00:23:15.020]   in God's fulfillment, as he always said they would.
[00:23:15.020 --> 00:23:16.660]   So I just wanted to get that point in
[00:23:16.660 --> 00:23:18.660]   in order to try to at least clarify
[00:23:18.660 --> 00:23:22.180]   and defend myself against that accusation.
[00:23:22.180 --> 00:23:25.140]   So here are, again, just three main points,
[00:23:25.140 --> 00:23:28.140]   and one at the end of the story of Israel.
[00:23:28.140 --> 00:23:30.460]   First of all, of course, election.
[00:23:30.460 --> 00:23:32.020]   The foundation of Israel's faith
[00:23:32.020 --> 00:23:36.980]   was that God had chosen them as his own people
[00:23:36.980 --> 00:23:39.780]   through the historic act of calling Abraham
[00:23:39.780 --> 00:23:41.740]   out of Ur of the Chaldees,
[00:23:41.740 --> 00:23:44.100]   and then making those remarkable promises
[00:23:44.100 --> 00:23:45.780]   to Abraham and Sarah.
[00:23:45.780 --> 00:23:48.660]   So Israel knew that they were not a nation
[00:23:48.660 --> 00:23:53.300]   who happened to have chosen to worship this particular God,
[00:23:53.300 --> 00:23:56.380]   but rather this God, Yahweh God,
[00:23:56.380 --> 00:24:00.100]   had chosen them as a particular people.
[00:24:00.100 --> 00:24:02.540]   They would not exist on the planet
[00:24:02.540 --> 00:24:04.980]   apart from God's choice and God's calling
[00:24:04.980 --> 00:24:06.900]   and God's creation.
[00:24:06.900 --> 00:24:09.900]   And so two things need to be said immediately about that,
[00:24:09.900 --> 00:24:14.620]   which also apply to us as their followers.
[00:24:14.620 --> 00:24:16.940]   First of all, that Israel were not to imagine
[00:24:16.940 --> 00:24:20.900]   that their election by God, that is God's choice of them,
[00:24:20.900 --> 00:24:23.820]   owed anything to their greatness,
[00:24:23.820 --> 00:24:26.900]   numerical or moral superiority.
[00:24:26.900 --> 00:24:29.540]   Far from it, they are told in the book of Deuteronomy
[00:24:29.540 --> 00:24:31.700]   several times, they were a tiny nation,
[00:24:31.700 --> 00:24:33.580]   they were an insignificant people,
[00:24:33.580 --> 00:24:35.540]   and they were certainly no more righteous
[00:24:35.540 --> 00:24:36.820]   than other nations.
[00:24:36.820 --> 00:24:40.380]   No, the roots of their election lay exclusively
[00:24:40.380 --> 00:24:44.140]   in the love and the grace of God.
[00:24:44.140 --> 00:24:46.780]   He loved them because he loved them.
[00:24:46.780 --> 00:24:50.060]   And that's axiomatic, you can't get behind that.
[00:24:50.060 --> 00:24:52.700]   There's no other reason given among them.
[00:24:52.700 --> 00:24:54.540]   So it's based on the grace and love of God.
[00:24:54.540 --> 00:24:57.100]   And secondly, that they had been chosen
[00:24:57.100 --> 00:25:00.540]   for the sake of the rest of the nations.
[00:25:00.540 --> 00:25:03.860]   So blessing choosing Abraham and his descendants
[00:25:03.860 --> 00:25:07.020]   was God's intended means of bringing blessing
[00:25:07.020 --> 00:25:08.900]   to all the nations that were there
[00:25:08.900 --> 00:25:11.500]   in Genesis chapter 10 especially.
[00:25:11.500 --> 00:25:15.580]   So election then means being chosen for that task,
[00:25:15.580 --> 00:25:20.180]   to be the means by which God will fulfill his mission.
[00:25:20.180 --> 00:25:23.060]   And what then of the church in the light of this?
[00:25:23.060 --> 00:25:27.620]   Well, you said Peter to the Christians
[00:25:27.620 --> 00:25:30.380]   that he was writing to in his letter, 1 Peter,
[00:25:30.380 --> 00:25:34.900]   you he said, you are that chosen people.
[00:25:34.900 --> 00:25:37.740]   In other words, he takes that language of the Old Testament
[00:25:37.740 --> 00:25:41.060]   and he applies it to this multinational community
[00:25:41.060 --> 00:25:44.660]   of believers in Jesus the Messiah, Jews and Gentiles,
[00:25:44.660 --> 00:25:47.580]   who are standing then in organic continuity
[00:25:47.580 --> 00:25:51.460]   with Old Testament Israel as the elect people of God,
[00:25:51.460 --> 00:25:54.340]   which is the language he uses in his first chapter.
[00:25:54.340 --> 00:25:57.620]   And so the same two points apply to us
[00:25:57.620 --> 00:26:01.940]   if we want to think about election as part of our identity
[00:26:01.940 --> 00:26:03.140]   as the people of God.
[00:26:03.140 --> 00:26:06.740]   First of all, that it's entirely by God's grace.
[00:26:06.740 --> 00:26:09.020]   There is nothing at all about us
[00:26:09.020 --> 00:26:12.580]   that made us worthy of God choosing us.
[00:26:12.580 --> 00:26:13.980]   It's by God's grace.
[00:26:13.980 --> 00:26:18.940]   And secondly, that it is fundamentally missional in purpose.
[00:26:18.940 --> 00:26:21.980]   That's to say our election being chosen by God
[00:26:21.980 --> 00:26:24.260]   is not so that we would be the only ones
[00:26:24.260 --> 00:26:26.540]   who would ever enjoy salvation,
[00:26:26.540 --> 00:26:27.940]   but that we would be the means
[00:26:27.940 --> 00:26:30.940]   by which God will bring salvation to others,
[00:26:30.940 --> 00:26:33.220]   which is what Peter goes on to emphasize
[00:26:33.220 --> 00:26:35.940]   immediately after that in chapter two,
[00:26:35.940 --> 00:26:38.740]   that we're to live such godly lives among the nations
[00:26:38.740 --> 00:26:41.700]   that they will see something of the glory of God
[00:26:41.700 --> 00:26:43.580]   and come to praise our God.
[00:26:43.580 --> 00:26:45.780]   So the church then exists in the world
[00:26:45.780 --> 00:26:48.540]   just as Israel did in the Old Testament
[00:26:48.540 --> 00:26:52.420]   as a community that God has chosen and called
[00:26:52.420 --> 00:26:54.900]   in order to serve God's mission
[00:26:54.900 --> 00:26:57.820]   of bringing the nations of the world ultimately
[00:26:57.820 --> 00:27:01.220]   from their condition in Genesis four to 11
[00:27:01.220 --> 00:27:03.460]   in rebellion against God
[00:27:03.460 --> 00:27:06.220]   to that portrayed in Revelation seven
[00:27:06.220 --> 00:27:09.820]   as a community of nations in worship and praise
[00:27:09.820 --> 00:27:11.860]   of the God as their redeemer.
[00:27:11.860 --> 00:27:14.540]   And we'll talk a bit more about that in the next lecture.
[00:27:14.540 --> 00:27:15.620]   So that's election.
[00:27:15.660 --> 00:27:19.860]   Secondly, redemption is a word that is used,
[00:27:19.860 --> 00:27:22.020]   first of all, in the Old Testament about Israel.
[00:27:22.020 --> 00:27:25.980]   They were a people whom God had redeemed.
[00:27:25.980 --> 00:27:27.820]   And the language of redemption, of course,
[00:27:27.820 --> 00:27:29.460]   goes back to the Exodus, doesn't it?
[00:27:29.460 --> 00:27:31.820]   To that great historical deliverance
[00:27:31.820 --> 00:27:34.980]   of their ancestors from slavery in Egypt.
[00:27:34.980 --> 00:27:39.140]   And they saw that Exodus as proof of God's love
[00:27:39.140 --> 00:27:42.300]   and God's justice and God's power and greatness.
[00:27:42.300 --> 00:27:43.620]   That's why they could sing about it
[00:27:43.620 --> 00:27:46.460]   and celebrate it as they did in Exodus 15,
[00:27:46.460 --> 00:27:49.020]   but also, of course, in many of the Psalms.
[00:27:49.020 --> 00:27:51.580]   And so there's a huge range of vocabulary
[00:27:51.580 --> 00:27:54.780]   of words and concepts that are linked to the Exodus.
[00:27:54.780 --> 00:27:59.780]   Redemption, salvation, mighty acts, justice, and so on.
[00:27:59.780 --> 00:28:02.100]   And then, of course, it leads through
[00:28:02.100 --> 00:28:04.660]   into the law and the covenant and the worship
[00:28:04.660 --> 00:28:07.940]   that they had in the book of Psalms and elsewhere.
[00:28:07.940 --> 00:28:10.740]   And this memory of the Exodus was kept alive
[00:28:10.740 --> 00:28:13.420]   through the annual Passover salvation
[00:28:13.420 --> 00:28:15.780]   because Israel was a people who remembered
[00:28:15.780 --> 00:28:19.420]   and renewed and refreshed their historical memory
[00:28:19.420 --> 00:28:20.900]   year after year after year.
[00:28:20.900 --> 00:28:24.980]   They knew their God, Yahweh, above all
[00:28:24.980 --> 00:28:27.540]   as their saving redeemer God.
[00:28:27.540 --> 00:28:29.940]   That's the language of Exodus.
[00:28:29.940 --> 00:28:31.740]   Now, when we come to the New Testament,
[00:28:31.740 --> 00:28:34.220]   of course, it's very clear that the New Testament
[00:28:34.220 --> 00:28:39.220]   sees the cross of Christ through the lens of the Exodus.
[00:28:39.220 --> 00:28:42.180]   In fact, on the Mount of Transfiguration,
[00:28:42.180 --> 00:28:45.660]   we read, Luke tells us in Luke 9, verse 31,
[00:28:45.660 --> 00:28:49.220]   that when the disciples saw Jesus in his glory
[00:28:49.220 --> 00:28:51.620]   on the Mount of Transfiguration
[00:28:51.620 --> 00:28:54.500]   conversing with Moses and Elijah,
[00:28:54.500 --> 00:28:57.880]   and what they were talking about was, says Luke,
[00:28:57.880 --> 00:29:02.880]   the Exodus that Jesus was going to accomplish in Jerusalem.
[00:29:02.880 --> 00:29:06.020]   It's usually translated as his departure,
[00:29:06.020 --> 00:29:08.700]   which is a sort of airport term,
[00:29:08.700 --> 00:29:11.220]   which is not really the way in which we usually speak
[00:29:11.220 --> 00:29:13.620]   about our death, and we don't usually speak
[00:29:13.620 --> 00:29:16.660]   about our death as something we accomplish.
[00:29:16.660 --> 00:29:18.020]   Did you accomplish dying?
[00:29:18.020 --> 00:29:19.980]   No, no, you just die.
[00:29:19.980 --> 00:29:23.340]   But these are discussing the Exodus
[00:29:23.340 --> 00:29:26.260]   that Jesus would accomplish in Jerusalem,
[00:29:26.260 --> 00:29:28.540]   speaking, of course, of the cross.
[00:29:28.540 --> 00:29:30.300]   Because it was at the cross, wasn't it,
[00:29:30.300 --> 00:29:33.840]   that God achieved, accomplished the redemption of the world,
[00:29:33.840 --> 00:29:37.140]   defeated the force of evil, liberated his people.
[00:29:37.140 --> 00:29:40.060]   And so we as Christians, we look back to Calvary
[00:29:40.060 --> 00:29:42.260]   and to the cross, and through the cross,
[00:29:42.260 --> 00:29:44.860]   back with Israel to the Exodus.
[00:29:44.860 --> 00:29:47.740]   Because as Paul puts it, Christ, our Passover lamb,
[00:29:47.740 --> 00:29:51.220]   has been sacrificed for us, and therefore,
[00:29:51.220 --> 00:29:55.440]   we have had our Exodus experience when God brought us,
[00:29:55.440 --> 00:29:57.580]   as Peter would say, out of darkness
[00:29:57.580 --> 00:29:59.580]   into his marvelous light.
[00:29:59.580 --> 00:30:02.380]   So we too are a people who have experienced
[00:30:02.380 --> 00:30:06.660]   the redeeming, delivering power of God through the cross.
[00:30:06.660 --> 00:30:09.220]   That means that we too, like Israel,
[00:30:09.220 --> 00:30:12.620]   are a people of memory and of hope.
[00:30:12.620 --> 00:30:15.300]   We look back and we look forward.
[00:30:15.300 --> 00:30:19.540]   And we do both also through a meal, the Passover meal having,
[00:30:19.540 --> 00:30:23.180]   in a sense, been absorbed into the Eucharist, the Lord's
[00:30:23.180 --> 00:30:27.500]   Supper, which was significantly instituted in the Passover meal
[00:30:27.500 --> 00:30:30.580]   immediately before Jesus died on the cross.
[00:30:30.580 --> 00:30:32.660]   So again, we see that the church stands
[00:30:32.660 --> 00:30:37.540]   in this organic, spiritual, theological continuity
[00:30:37.540 --> 00:30:40.780]   with God's people, Israel, in the Old Testament.
[00:30:40.780 --> 00:30:45.140]   So election, redemption, and then thirdly, covenant.
[00:30:45.140 --> 00:30:47.900]   This is another, of course, dominant concept
[00:30:47.900 --> 00:30:51.860]   in Israel's theology, this covenant relationship with God.
[00:30:51.860 --> 00:30:54.340]   Goes back originally to Abraham, where
[00:30:54.340 --> 00:30:59.860]   it involves a combination of promise and response.
[00:30:59.860 --> 00:31:03.020]   There's a promise and a commitment made by God.
[00:31:03.020 --> 00:31:05.460]   God says, this is what I'm going to do.
[00:31:05.460 --> 00:31:07.980]   And then there's a required response for Abraham,
[00:31:07.980 --> 00:31:12.060]   walk before me in obedience, trust and obey.
[00:31:12.060 --> 00:31:15.140]   God promised Abraham, and Abraham's response
[00:31:15.140 --> 00:31:16.140]   is faith and obedience.
[00:31:16.140 --> 00:31:18.740]   That's the essence of the covenant.
[00:31:18.740 --> 00:31:21.660]   And then, of course, shortly after that in the Bible,
[00:31:21.660 --> 00:31:23.340]   you get to the book of Exodus.
[00:31:23.340 --> 00:31:25.780]   You arrive at Mount Sinai with the Israelites
[00:31:25.780 --> 00:31:28.100]   after they've been redeemed out of Egypt.
[00:31:28.100 --> 00:31:31.460]   And the covenant-making ceremony takes place there
[00:31:31.460 --> 00:31:34.940]   in Exodus chapters 19 to 24.
[00:31:34.940 --> 00:31:38.340]   And within that context, God makes known his personal name,
[00:31:38.340 --> 00:31:41.460]   Yahweh, the name which is then associated forever
[00:31:41.460 --> 00:31:45.980]   after with the Exodus and with God's saving power.
[00:31:45.980 --> 00:31:50.060]   God redeems his name, his character, his law.
[00:31:50.060 --> 00:31:52.340]   His covenant is made with Israel.
[00:31:52.340 --> 00:31:56.100]   He's committed to them in salvation and protection
[00:31:56.100 --> 00:31:57.220]   and blessing.
[00:31:57.220 --> 00:31:59.940]   And he calls them to be committed to him
[00:31:59.940 --> 00:32:04.100]   in covenantal obedience and worship exclusively of God,
[00:32:04.100 --> 00:32:05.900]   Yahweh God alone.
[00:32:05.900 --> 00:32:10.500]   And so the law of Israel, which then follows in Exodus
[00:32:10.500 --> 00:32:13.140]   and then also, of course, in Leviticus and Deuteronomy,
[00:32:13.140 --> 00:32:16.340]   the gift of God's law comes in that context.
[00:32:16.340 --> 00:32:18.500]   This is so important to grasp this,
[00:32:18.500 --> 00:32:22.980]   that God gives his law to people whom he has already redeemed.
[00:32:22.980 --> 00:32:26.460]   The covenant is made on the basis of the grace
[00:32:26.460 --> 00:32:28.860]   and the redemption of God.
[00:32:28.860 --> 00:32:31.900]   And we'll think a bit more about that in the third lecture
[00:32:31.900 --> 00:32:34.860]   when we're looking at the ethics of Israel.
[00:32:34.860 --> 00:32:37.820]   So here again, we find just as with election
[00:32:37.820 --> 00:32:42.020]   and with redemption, we find this organic theological
[00:32:42.020 --> 00:32:45.500]   continuity because the church is the people
[00:32:45.500 --> 00:32:49.300]   of the new covenant, which is foretold in the Old Testament
[00:32:49.300 --> 00:32:52.900]   explicitly by Jeremiah, but referred to in other ways
[00:32:52.900 --> 00:32:54.260]   by other prophets.
[00:32:54.260 --> 00:32:57.700]   And the new covenant is inaugurated quite explicitly
[00:32:57.700 --> 00:33:01.100]   by Jesus Christ just before his death.
[00:33:01.100 --> 00:33:03.740]   In fact, in the context of his death.
[00:33:03.740 --> 00:33:06.940]   And those words of Jesus at the Last Supper
[00:33:06.940 --> 00:33:10.780]   where he uses the words which we use again and again
[00:33:10.780 --> 00:33:13.580]   in the Lord's Supper or the Holy Communion
[00:33:13.580 --> 00:33:15.980]   echo these Old Testament texts.
[00:33:15.980 --> 00:33:19.260]   Jesus says, "This is the blood of the covenant,"
[00:33:19.260 --> 00:33:21.140]   which echoes Exodus 24.
[00:33:21.140 --> 00:33:23.980]   He said, "Which has been poured out for many,"
[00:33:23.980 --> 00:33:26.500]   which is an echo of Isaiah 53.
[00:33:26.500 --> 00:33:28.900]   "For the forgiveness of sins,"
[00:33:28.900 --> 00:33:31.460]   which is an echo of Jeremiah 31.
[00:33:31.460 --> 00:33:35.540]   So in so many ways, the deepest moment
[00:33:35.540 --> 00:33:38.260]   of our Christian identity in the Holy Communion
[00:33:38.260 --> 00:33:41.060]   is saturated with words and language
[00:33:41.060 --> 00:33:43.820]   which come from the Old Testament itself.
[00:33:43.820 --> 00:33:46.380]   So here we are then, we are a community
[00:33:46.380 --> 00:33:49.620]   of experience of God's election and God's redemption
[00:33:49.620 --> 00:33:52.820]   and God's covenant united to the Lord Jesus Christ
[00:33:52.820 --> 00:33:54.820]   through faith in his blood.
[00:33:56.020 --> 00:33:59.660]   But the last word on that page,
[00:33:59.660 --> 00:34:03.900]   these were the great foundational truths of Israel.
[00:34:03.900 --> 00:34:07.660]   These were the great, in a sense, historical realities
[00:34:07.660 --> 00:34:11.100]   of their existence and their theology.
[00:34:11.100 --> 00:34:15.500]   But we know that they struggled with all of these
[00:34:15.500 --> 00:34:20.500]   as a human nation in the midst of a world of nations
[00:34:20.500 --> 00:34:24.500]   all just as fallen and sinful as one another.
[00:34:24.500 --> 00:34:26.340]   Indeed, the prophets tell Israel
[00:34:26.340 --> 00:34:28.500]   that they become even more wicked
[00:34:28.500 --> 00:34:30.340]   than the surrounding nations.
[00:34:30.340 --> 00:34:34.020]   And so the Old Testament records honestly and painfully
[00:34:34.020 --> 00:34:36.940]   and surprisingly, given that this is
[00:34:36.940 --> 00:34:39.080]   the national literature of the nation,
[00:34:39.080 --> 00:34:42.500]   the Old Testament records Israel's failures
[00:34:42.500 --> 00:34:45.260]   alongside the affirmations of their faith
[00:34:45.260 --> 00:34:46.460]   and their aspirations.
[00:34:46.460 --> 00:34:50.820]   This is who they knew they were and what they wanted to be,
[00:34:50.820 --> 00:34:52.740]   but this is how they actually failed.
[00:34:52.740 --> 00:34:56.780]   They sinned, they suffered, they fail internally,
[00:34:56.780 --> 00:34:58.920]   they are attacked externally.
[00:34:58.920 --> 00:35:00.660]   And their whole history of Israel,
[00:35:00.660 --> 00:35:02.820]   as we know in the Old Testament,
[00:35:02.820 --> 00:35:06.520]   is just one long catalog of struggle
[00:35:06.520 --> 00:35:09.700]   between those who brought the word of God to them,
[00:35:09.700 --> 00:35:11.420]   taught them what they needed to believe,
[00:35:11.420 --> 00:35:14.340]   the prophets, the psalmists, Moses, and so on,
[00:35:14.340 --> 00:35:17.900]   and those who at street level, as we might say,
[00:35:17.900 --> 00:35:20.040]   were determined to resist the will of God
[00:35:20.040 --> 00:35:21.460]   and the ways of God.
[00:35:21.460 --> 00:35:25.260]   And yet, of course, the apostle Paul
[00:35:25.260 --> 00:35:30.260]   discerns and realizes this enormous paradox
[00:35:30.260 --> 00:35:33.420]   that it was through that failure of Israel,
[00:35:33.420 --> 00:35:36.700]   even to the point of rejecting their own Messiah
[00:35:36.700 --> 00:35:38.240]   and putting him to death,
[00:35:38.240 --> 00:35:43.220]   which in God's foreknowledge and God's sovereignty
[00:35:43.220 --> 00:35:46.440]   would be the means by which God would bring redemption,
[00:35:46.440 --> 00:35:48.500]   not only to the Jews, the Israelites,
[00:35:48.500 --> 00:35:50.940]   who would believe in Christ and accepted him
[00:35:50.940 --> 00:35:54.020]   as Messiah, but also to those from any nation
[00:35:54.020 --> 00:35:55.900]   and every nation, the Gentiles,
[00:35:55.900 --> 00:35:58.260]   who would come through faith in Jesus
[00:35:58.260 --> 00:36:00.800]   into the blessing of Abraham, as he explained.
[00:36:00.800 --> 00:36:04.540]   So there then, in all those ways,
[00:36:04.540 --> 00:36:07.820]   to get this sort of, so it's more than halfway through,
[00:36:07.820 --> 00:36:10.140]   this first part, that we are a people
[00:36:10.140 --> 00:36:12.520]   who stand in organic continuity,
[00:36:12.520 --> 00:36:14.220]   I've used that word several times,
[00:36:14.220 --> 00:36:17.260]   with Old Testament reason, with Old Testament Israel,
[00:36:17.260 --> 00:36:20.460]   because, in a sense, we share the same story.
[00:36:20.460 --> 00:36:23.220]   The people of God, we are the people
[00:36:23.220 --> 00:36:25.940]   who are chosen and called by God
[00:36:25.940 --> 00:36:28.440]   for his purpose of blessing the nations.
[00:36:28.440 --> 00:36:31.280]   We are also, like them, people who have experienced
[00:36:31.280 --> 00:36:34.500]   the redeeming grace and power of God in history,
[00:36:34.500 --> 00:36:36.660]   for them through the Exodus, ultimately, of course,
[00:36:36.660 --> 00:36:39.100]   for all people through Christ on the cross.
[00:36:39.100 --> 00:36:41.460]   We are people who stand in a committed,
[00:36:41.460 --> 00:36:43.820]   covenant relationship with God
[00:36:43.820 --> 00:36:45.700]   through the Lord Jesus Christ,
[00:36:45.700 --> 00:36:48.260]   enjoying the security of his promises
[00:36:48.260 --> 00:36:51.620]   and responding with exclusive loyalty and obedience.
[00:36:51.620 --> 00:36:54.660]   We are a people who have been set apart by him
[00:36:54.660 --> 00:36:58.600]   to live in distinct, holy ways in the world,
[00:36:58.600 --> 00:37:00.320]   as we'll think about later.
[00:37:00.320 --> 00:37:03.400]   And we are a people who, like them,
[00:37:03.400 --> 00:37:07.000]   show this, as it were, this tension
[00:37:07.000 --> 00:37:09.000]   between knowing the God we worship
[00:37:09.000 --> 00:37:11.040]   and wanting to live for him,
[00:37:11.040 --> 00:37:14.120]   and yet struggling with all the ambiguities
[00:37:14.120 --> 00:37:18.400]   and pain and struggle of historical life on this planet,
[00:37:18.400 --> 00:37:21.920]   in which nothing is perfect, especially ourselves,
[00:37:21.920 --> 00:37:23.480]   that we also struggle.
[00:37:23.480 --> 00:37:25.300]   So in all these ways, it seems,
[00:37:25.300 --> 00:37:28.000]   the church stands in continuity with Israel,
[00:37:28.000 --> 00:37:30.320]   the same promise, the same inheritance,
[00:37:30.320 --> 00:37:32.000]   the same ultimate gospel.
[00:37:32.000 --> 00:37:34.640]   Their story is our story.
[00:37:34.640 --> 00:37:36.660]   It's one story, the story of God.
[00:37:36.660 --> 00:37:39.920]   That leads to the second big area
[00:37:39.920 --> 00:37:40.960]   that I wanted to bring to us,
[00:37:40.960 --> 00:37:43.420]   not only a people formed by God's story,
[00:37:43.420 --> 00:37:46.900]   but a people created for God's glory.
[00:37:46.900 --> 00:37:50.220]   Now that phrase itself, of course,
[00:37:50.220 --> 00:37:52.320]   comes from the Old Testament,
[00:37:52.320 --> 00:37:54.160]   from what God says through Isaiah.
[00:37:54.160 --> 00:37:57.080]   This is Isaiah 43, verses six and seven.
[00:37:57.080 --> 00:37:59.280]   "Bring my sons from afar and my daughters
[00:37:59.280 --> 00:38:00.680]   "from the ends of the earth,
[00:38:00.680 --> 00:38:03.040]   "everyone who is called by my name,
[00:38:03.040 --> 00:38:06.360]   "whom I created for my glory,
[00:38:06.360 --> 00:38:08.420]   "whom I formed and made," says God.
[00:38:08.420 --> 00:38:13.180]   "My people, my chosen, the people I formed for myself,
[00:38:13.180 --> 00:38:16.120]   "that they may proclaim my praise,
[00:38:16.120 --> 00:38:20.800]   "created for my glory, created to proclaim my praise."
[00:38:20.800 --> 00:38:22.360]   That's the language of Isaiah.
[00:38:22.360 --> 00:38:26.880]   Now, Jeremiah provides an interesting metaphor
[00:38:26.880 --> 00:38:29.960]   for this particular purpose of God
[00:38:29.960 --> 00:38:32.080]   in creating his people, to create somebody
[00:38:32.080 --> 00:38:35.440]   that would be glorifying and praising to him.
[00:38:35.440 --> 00:38:37.720]   It comes in Jeremiah chapter 13.
[00:38:37.720 --> 00:38:41.720]   It's a kind of acted prophecy, one of several.
[00:38:41.720 --> 00:38:43.660]   You remember, well, I don't know if you remember it,
[00:38:43.660 --> 00:38:44.780]   but I'll tell you anyway.
[00:38:44.780 --> 00:38:47.780]   In Jeremiah chapter 13, God tells Jeremiah
[00:38:47.780 --> 00:38:52.420]   to go and buy a brand new linen waistband.
[00:38:52.420 --> 00:38:54.140]   Our Bibles often say just belt,
[00:38:54.140 --> 00:38:55.220]   but it's more than just a belt.
[00:38:55.220 --> 00:38:57.340]   It would be a whole band around his waist
[00:38:57.340 --> 00:39:00.500]   of lovely, bright, clean, white linen,
[00:39:00.500 --> 00:39:02.780]   such as the priests would wear.
[00:39:02.780 --> 00:39:05.540]   And so he wears this for a while around Jerusalem.
[00:39:05.540 --> 00:39:08.020]   Imagine people, "Oh, nice, nice, nice clothes, Jeremiah.
[00:39:08.020 --> 00:39:10.740]   "Very, very smart," you know, that they'd be saying to him.
[00:39:10.740 --> 00:39:15.740]   But then God tells him to go and bury it in some wet soil.
[00:39:15.740 --> 00:39:17.820]   It says by the river Euphrates.
[00:39:17.820 --> 00:39:19.240]   He won't be going quite that far,
