
[00:00:00.000 --> 00:00:03.000]  歡迎大家回來我們的第二部分
[00:20:21.000 --> 00:20:22.000]  這兩樣東西
[00:20:22.000 --> 00:20:26.000]  其實健康界線令我們覺得可以共存
[00:20:26.000 --> 00:20:29.000]  可以很和諧和自然
[00:20:29.000 --> 00:20:35.000]  很多人都想聘請優秀的教務
[00:20:35.000 --> 00:20:38.000]  我自己承認無論我多麼的尊重
[00:20:38.000 --> 00:20:42.000]  我都可能不會成為別人眼中的優秀人選
[00:20:42.000 --> 00:20:46.000]  所以不太成功
[00:20:46.000 --> 00:20:51.000]  是我可以放心和專心去服務的基礎
[00:20:51.000 --> 00:20:54.000]  因為尊重是由得我的
[00:20:54.000 --> 00:20:57.000]  成功是由不得我的
[00:20:57.000 --> 00:21:01.000]  我很明白我能做的事情很少
[00:21:01.000 --> 00:21:04.000]  剛剛馬思武說的
[00:21:04.000 --> 00:21:08.000]  要分得清主要責任和次要責任
[00:21:08.000 --> 00:21:13.000]  所以我基本上是專心做大專生
[00:21:13.000 --> 00:21:17.000]  再多時間就參與中學生
[00:21:17.000 --> 00:21:20.000]  我都參與小學升中
[00:21:20.000 --> 00:21:23.000]  但專心做大專生
[00:21:23.000 --> 00:21:26.000]  我跟公公分享
[00:21:26.000 --> 00:21:29.000]  我們星期二有雙周祈禱會
[00:21:29.000 --> 00:21:30.000]  我很少參加
[00:21:30.000 --> 00:21:34.000]  我一星期四晚都在教會
[00:21:34.000 --> 00:21:38.000]  再加上星期二晚的祈禱會
[00:21:38.000 --> 00:21:41.000]  基本上和教會所想的不同
[00:21:41.000 --> 00:21:44.000]  教會希望我們多點回家
[00:21:44.000 --> 00:21:46.000]  但你不參與這些事情
[00:21:46.000 --> 00:21:49.000]  就會被很多人疑惑你不夠尊重
[00:21:49.000 --> 00:21:51.000]  只有你自己知道
[00:21:51.000 --> 00:21:56.000]  我覺得有時自限都頗重要
[00:21:56.000 --> 00:21:58.000]  因為我知道有限制
[00:21:58.000 --> 00:22:00.000]  不一定很多人明白
[00:22:00.000 --> 00:22:02.000]  我想回應一件事
[00:22:02.000 --> 00:22:05.000]  怎樣衡量自己應該怎樣做
[00:22:05.000 --> 00:22:08.000]  我不可以告訴你我有多盡力
[00:22:08.000 --> 00:22:11.000]  但我可以去檢視自己有多盡忠
[00:22:11.000 --> 00:22:12.000]  當我盡忠的時候
[00:22:12.000 --> 00:22:14.000]  我就覺得已經盡力了
[00:22:14.000 --> 00:22:15.000]  但我這多盡力
[00:22:15.000 --> 00:22:17.000]  別人不一定明白
[00:22:17.000 --> 00:22:21.000]  我想這是我的界線
[00:22:21.000 --> 00:22:25.000]  或回應教務與輔導之間的關係
[00:22:25.000 --> 00:22:27.000]  可否在這裡問你一個問題
[00:22:27.000 --> 00:22:28.000]  好啊
[00:22:28.000 --> 00:22:32.000]  這是你定的界線很清晰
[00:22:32.000 --> 00:22:34.000]  但別人不明白的時候
[00:22:34.000 --> 00:22:40.000]  我試想像你和教會的唐朱欽
[00:22:40.000 --> 00:22:42.000]  或執掌他們的期望
[00:22:42.000 --> 00:22:43.000]  是很不同的
[00:22:43.000 --> 00:22:45.000]  你怎樣在這裡
[00:22:45.000 --> 00:22:49.000]  我現在是侍奉教會
[00:22:49.000 --> 00:22:54.000]  其實我學這套都是教會給空間
[00:22:54.000 --> 00:22:58.000]  因為我來靈雷堂之前
[00:22:58.000 --> 00:23:00.000]  教會沒有大專士工
[00:23:00.000 --> 00:23:03.000]  他們當然知道大專士工很重要
[00:23:03.000 --> 00:23:05.000]  但他們沒有適合的人
[00:23:05.000 --> 00:23:08.000]  於是就沒有請
[00:23:08.000 --> 00:23:09.000]  當我來的時候
[00:23:09.000 --> 00:23:11.000]  我只想做大專士工
[00:23:11.000 --> 00:23:13.000]  然後他請我來
[00:23:13.000 --> 00:23:15.000]  我最大的感受是
[00:23:15.000 --> 00:23:19.000]  原來他們對於侍奉的態度
[00:23:19.000 --> 00:23:22.000]  不是說我想做什麼
[00:23:22.000 --> 00:23:24.000]  而是當你有恩賜的時候
[00:23:24.000 --> 00:23:25.000]  或神允許的時候
[00:23:25.000 --> 00:23:27.000]  你就做什麼
[00:23:27.000 --> 00:23:31.000]  我覺得這是健康的侍奉環境
[00:23:31.000 --> 00:23:33.000]  大家覺得自己很幸運
[00:23:33.000 --> 00:23:36.000]  我覺得這是健康的侍奉環境
[00:23:36.000 --> 00:23:38.000]  是應該有界線的
[00:23:38.000 --> 00:23:42.000]  所以你不能在扭曲當中扭曲自己
[00:23:42.000 --> 00:23:44.000]  而是你知道什麼叫健康的界線
[00:23:44.000 --> 00:23:46.000]  而建立健康的界線
[00:23:46.000 --> 00:23:49.000]  我在自己的門訓當中
[00:23:49.000 --> 00:23:51.000]  我在教導他們什麼叫界線
[00:23:51.000 --> 00:23:53.000]  懂得界線的時候
[00:23:53.000 --> 00:23:55.000]  他們可以活出好的生命
[00:23:55.000 --> 00:23:56.000]  這個我暫時覺得是
[00:23:56.000 --> 00:23:58.000]  不一定是這麼行
[00:23:58.000 --> 00:24:00.000]  但我比較幸運
[00:24:00.000 --> 00:24:02.000]  非常幸運
[00:24:02.000 --> 00:24:06.000]  我想我們的分享會影到這裡
[00:24:06.000 --> 00:24:07.000]  還有沒有補充
[00:24:07.000 --> 00:24:09.000]  我很同意你所說
[00:24:09.000 --> 00:24:12.000]  我們要訂立健康的界線
[00:24:12.000 --> 00:24:13.000]  不是死咕咕的
[00:24:13.000 --> 00:24:14.000]  我剛才聽你這樣說
[00:24:14.000 --> 00:24:16.000]  是要坦誠地去分享
[00:24:16.000 --> 00:24:18.000]  其實每個人都有不同的界線
[00:24:18.000 --> 00:24:20.000]  只不過是我們為了愛緣故
[00:24:20.000 --> 00:24:23.000]  可以分享你的界線和我的界線
[00:24:23.000 --> 00:24:25.000]  以致我們可以建立一個
[00:24:25.000 --> 00:24:28.000]  能夠大家都舒服的界線
[00:24:28.000 --> 00:24:30.000]  我甚至覺得你剛才所說
[00:24:30.000 --> 00:24:32.000]  教會有願意聆聽
[00:24:32.000 --> 00:24:36.000]  即是上級或領袖願意聆聽
[00:24:36.000 --> 00:24:38.000]  也有空間去聽上帝的聲音
[00:24:38.000 --> 00:24:40.000]  聖靈去帶領合適的人
[00:24:40.000 --> 00:24:42.000]  才會落到這個崗位
[00:24:42.000 --> 00:24:45.000]  而不是覺得教會一向
[00:24:45.000 --> 00:24:47.000]  做了這麼多的事工
[00:24:47.000 --> 00:24:48.000]  沒有這個事工
[00:24:48.000 --> 00:24:51.000]  我一定要找些東西塞進去
[00:24:51.000 --> 00:24:53.000]  以致很多錯配
[00:24:53.000 --> 00:24:55.000]  甚至令到很多的
[00:24:55.000 --> 00:24:58.000]  很容易燒掉的狀況出現
[00:24:58.000 --> 00:25:00.000]  我想最後那句就是
[00:25:00.000 --> 00:25:03.000]  界線不是自己設定的
[00:25:03.000 --> 00:25:05.000]  你剛才說有承諾
[00:25:05.000 --> 00:25:07.000]  其實你的老闆會提醒你
[00:25:07.000 --> 00:25:10.000]  現在是在自限還是健康的界線
[00:25:10.000 --> 00:25:12.000]  我想這也是很多的反省
[00:25:12.000 --> 00:25:13.000]  好啊 謝謝
[00:25:13.000 --> 00:25:15.000]  我們今天的分享就這麼多
[00:25:15.000 --> 00:25:17.000]  謝謝大家
[00:25:17.000 --> 00:25:19.000]  謝謝大家
[00:25:19.000 --> 00:25:21.000]  (CC字幕製作:貝爾)
[00:25:22.000 --> 00:25:24.000]  (CC字幕製作:貝爾)
[00:25:25.000 --> 00:25:27.000]  (CC字幕製作:貝爾)
[00:25:27.000 --> 00:25:29.000]  (CC字幕製作:貝爾)
[00:25:29.000 --> 00:25:31.000]  MING PAO CANADA | MING PAO TORONTO

