
[00:00:00.000 --> 00:00:03.520]  [音乐]
[00:24:16.800 --> 00:24:22.840]  但执行这些功能的组织和结构
[00:24:22.840 --> 00:24:24.080]  功能是恆常
[00:24:24.080 --> 00:24:26.800]  但执行这些功能的组织和结构
[00:24:26.800 --> 00:24:30.000]  是需要因时制宜地演变的
[00:24:30.000 --> 00:24:33.560]  今天的教会是以堂会形式
[00:24:33.560 --> 00:24:36.040]  在多元世界存在
[00:24:36.040 --> 00:24:38.000]  我们不能期望
[00:24:38.000 --> 00:24:41.440]  像Calvin日内瓦教会那样
[00:24:41.440 --> 00:24:44.520]  去施行这些教导功能
[00:24:44.520 --> 00:24:45.920]  所以
[00:24:45.920 --> 00:24:47.680]  奥斯马建议
[00:24:47.680 --> 00:24:52.000]  我们需要以实践神学的反思模式
[00:24:52.000 --> 00:24:57.360]  重建我们今天现代的教导功绩
[00:24:57.360 --> 00:25:03.760]  他建议重建一个有三个中心的教会教导体制
[00:25:03.760 --> 00:25:06.320]  包括C-Congregation
[00:25:06.320 --> 00:25:07.440]  堂会
[00:25:07.440 --> 00:25:09.720]  D-Denominations
[00:25:09.720 --> 00:25:10.800]  宗派
[00:25:10.800 --> 00:25:12.840]  S-Seminaries
[00:25:12.840 --> 00:25:14.240]  神学院
[00:25:14.240 --> 00:25:15.560]  三个中心
[00:25:15.560 --> 00:25:17.440]  共同发展教导
[00:25:17.440 --> 00:25:20.440]  刚才所说的教导三个功能
[00:25:20.440 --> 00:25:23.200]  恢复路德的主张
[00:25:23.200 --> 00:25:24.600]  路德主张
[00:25:24.600 --> 00:25:29.760]  不同的教导中心所属于的单位
[00:25:29.760 --> 00:25:33.560]  是需要在十字架之下复印的
[00:25:33.560 --> 00:25:36.160]  就是复印的权柄
[00:25:36.160 --> 00:25:38.320]  而这个权柄是ultimate
[00:25:38.320 --> 00:25:40.320]  是终极的
[00:25:40.320 --> 00:25:45.600]  而三个中心里面不同的单位
[00:25:45.600 --> 00:25:47.480]  它的教导权柄
[00:25:47.480 --> 00:25:49.080]  是次终极
[00:25:49.080 --> 00:25:51.240]  是penultimate的
[00:25:51.240 --> 00:25:53.400]  各人地位平等
[00:25:53.400 --> 00:25:55.640]  是以劝说非暴力
[00:25:55.640 --> 00:25:59.400]  为教会教导的权柄
[00:25:59.400 --> 00:26:03.800]  堂会教育在这里的位置相当重要
[00:26:03.800 --> 00:26:09.160]  它的任务是透过持续不断建立和更新
[00:26:09.160 --> 00:26:12.880]  全息事物的框架和伦理原则
[00:26:12.880 --> 00:26:15.800]  帮助普罗大众的信徒
[00:26:15.800 --> 00:26:18.720]  知道他们日常生活的意义
[00:26:18.720 --> 00:26:24.040]  收服支离破碎的思维和伦理的格局
[00:26:24.040 --> 00:26:26.680]  总结
[00:26:26.680 --> 00:26:30.520]  教会对职场的缜密
[00:26:30.520 --> 00:26:34.720]  其实反映现代人割裂生活的模式
[00:26:34.720 --> 00:26:39.360]  这是现代化的成果的结果
[00:26:39.360 --> 00:26:42.240]  问题是教会有没有把握
[00:26:42.240 --> 00:26:46.120]  机遇面对这个时代的挑战
[00:26:46.120 --> 00:26:48.920]  回到新教的传统
[00:26:48.920 --> 00:26:51.200]  在多元的社会里面
[00:26:51.200 --> 00:26:53.840]  重拾教会的身份
[00:26:53.840 --> 00:26:56.440]  振兴教导的功绩
[00:26:56.440 --> 00:26:59.080]  恢复它全面的功能
[00:26:59.080 --> 00:27:01.880]  帮助信徒在不同的领域
[00:27:01.880 --> 00:27:03.680]  在挣扎中
[00:27:03.680 --> 00:27:07.320]  沉没生活和工作的意义
[00:27:07.320 --> 00:27:10.280]  打破职场的沉默
[00:27:10.280 --> 00:27:11.280]  多谢各位
[00:27:11.840 --> 00:27:14.840]  字幕志愿者:刘文英
[00:27:14.840 --> 00:27:17.840]  优优独播剧场——YoYo Television Series Exclusive
[00:27:17.840 --> 00:27:20.840]  全片以Google Pixel 4拍摄
[00:27:20.840 --> 00:27:23.840]  (字幕由 Amara.org 社群提供)

