
[00:00:00.000 --> 00:00:04.000]  各位主內鼎姊妹,平安!
[00:23:33.000 --> 00:23:39.000]  不同的群體彼此結連呢?
[00:23:39.000 --> 00:23:43.000]  很想分享這對夫婦的見證
[00:23:43.000 --> 00:23:46.000]  在美國有機會認識了一位神學院的聖經教授
[00:23:46.000 --> 00:23:50.000]  Dr.Kinner和他的太太Madeen
[00:23:50.000 --> 00:23:52.000]  我在他們身上
[00:23:52.000 --> 00:23:57.000]  真的看到兩人如何跨越了各種不同的阻隔
[00:23:57.000 --> 00:23:58.000]  走在一起
[00:23:58.000 --> 00:24:02.000]  一起建立一個共融的群體
[00:24:02.000 --> 00:24:05.000]  他們都很喜歡分享自己的故事
[00:24:05.000 --> 00:24:06.000]  他們都會提到
[00:24:06.000 --> 00:24:08.000]  其實他們兩人真的很不同
[00:24:08.000 --> 00:24:10.000]  性格也很不同
[00:24:10.000 --> 00:24:15.000]  而且兩人的膚色、背景、文化、生活的經歷
[00:24:15.000 --> 00:24:17.000]  都有很大的差異
[00:24:17.000 --> 00:24:23.000]  一個在美國的城鎮過著穩定、小康的生活
[00:24:23.000 --> 00:24:27.000]  而另一位卻是在非洲的剛果
[00:24:27.000 --> 00:24:34.000]  在一個充滿種族仇恨、戰火貧窮的地方成長
[00:24:34.000 --> 00:24:36.000]  而他們之所以相遇
[00:24:36.000 --> 00:24:41.000]  是因為剛剛Madeen有機會到美國進修
[00:24:41.000 --> 00:24:43.000]  就認識了Kinner
[00:24:43.000 --> 00:24:47.000]  他們相遇之後互相對對方有好感
[00:24:47.000 --> 00:24:50.000]  不過最初Kinner說
[00:24:50.000 --> 00:24:54.000]  他因為一些侍奉的考慮和種種各樣的原因
[00:24:54.000 --> 00:24:58.000]  他婉拒了Madeen的好意
[00:24:58.000 --> 00:25:02.000]  所以當時Madeen帶著少許失望
[00:25:02.000 --> 00:25:05.000]  回到家鄉
[00:25:05.000 --> 00:25:10.000]  她就經歷了一段帶給她很多創傷的婚姻
[00:25:10.000 --> 00:25:11.000]  亦很不幸
[00:25:11.000 --> 00:25:15.000]  Madeen回到家鄉的時候又遇上了內戰
[00:25:15.000 --> 00:25:19.000]  她的一家在戰爭裏面成為了戰爭難民
[00:25:19.000 --> 00:25:22.000]  足足18個月
[00:25:22.000 --> 00:25:26.000]  這18個月她完全和外界失去聯絡
[00:25:26.000 --> 00:25:29.000]  她有親人被槍殺
[00:25:29.000 --> 00:25:31.000]  在聖誕節的時候被槍殺
[00:25:31.000 --> 00:25:36.000]  亦曾經面臨過一些敵人強攻入屋
[00:25:36.000 --> 00:25:42.000]  她要在槍林彈雨之下和家人逃命
[00:25:42.000 --> 00:25:45.000]  後來Madeen終於幾經辛苦
[00:25:45.000 --> 00:25:47.000]  在苦口餘生之後
[00:25:47.000 --> 00:25:48.000]  她寫了一封信
[00:25:48.000 --> 00:25:51.000]  找到一個機會寫一封信給Kinner
[00:25:51.000 --> 00:25:54.000]  這封信的第一句是
[00:25:54.000 --> 00:25:56.000]  I'm still alive
[00:25:56.000 --> 00:25:58.000]  我仍然活著
[00:25:58.000 --> 00:26:00.000]  這句很重要
[00:26:00.000 --> 00:26:04.000]  原來當Kinner收到這封信
[00:26:04.000 --> 00:26:05.000]  她很震撼
[00:26:05.000 --> 00:26:08.000]  因為Kinner和Madeen失聯了18個月
[00:26:08.000 --> 00:26:11.000]  其實她也每天掛念她
[00:26:11.000 --> 00:26:16.000]  她也很擔心Madeen到底還在不在世上
[00:26:16.000 --> 00:26:20.000]  18個月每天為Madeen祈禱
[00:26:20.000 --> 00:26:22.000]  所以當她終於收到
[00:26:22.000 --> 00:26:23.000]  I'm still alive
[00:26:23.000 --> 00:26:26.000]  這句說話
[00:26:26.000 --> 00:26:28.000]  Kinner很興奮
[00:26:28.000 --> 00:26:29.000]  亦是那一刻她發現
[00:26:29.000 --> 00:26:32.000]  原來真是生命
[00:26:32.000 --> 00:26:34.000]  最重要的是生命
[00:26:34.000 --> 00:26:36.000]  她也確定了自己的心意
[00:26:36.000 --> 00:26:40.000]  於是她放下過去很多種種的考慮
[00:26:40.000 --> 00:26:42.000]  她決定無論如何
[00:26:42.000 --> 00:26:44.000]  靠著神的愛
[00:26:44.000 --> 00:26:45.000]  靠著神的恩典
[00:26:45.000 --> 00:26:47.000]  也因著耶穌基督十字架的愛
[00:26:47.000 --> 00:26:51.000]  她決定要跨越一切的差異和阻隔
[00:26:51.000 --> 00:26:53.000]  於是她也很努力做了很多事情
[00:26:53.000 --> 00:26:56.000]  去協助Madeen離開南極家鄉
[00:26:56.000 --> 00:26:59.000]  這種困苦的情境
[00:26:59.000 --> 00:27:00.000]  長話短說
[00:27:00.000 --> 00:27:02.000]  他們經歷了重重的波折
[00:27:02.000 --> 00:27:07.000]  兩個人終於可以終成眷屬結婚
[00:27:07.000 --> 00:27:09.000]  Madeen也分享
[00:27:09.000 --> 00:27:14.000]  其實經歷了各樣很創傷的經歷之後
[00:27:14.000 --> 00:27:16.000]  她很體會
[00:27:16.000 --> 00:27:19.000]  丈夫對她的接納和顧恤
[00:27:19.000 --> 00:27:21.000]  帶給她很大的意志
[00:27:21.000 --> 00:27:25.000]  亦當然在裏面深深經歷神的愛
[00:27:25.000 --> 00:27:27.000]  她們覺得這一段的關係
[00:27:27.000 --> 00:27:29.000]  她們的經歷
[00:27:29.000 --> 00:27:31.000]  是一個不可能的愛
[00:27:31.000 --> 00:27:34.000]  所以她們也寫了這本書
[00:27:34.000 --> 00:27:35.000]  《不可能的愛》
[00:27:35.000 --> 00:27:38.000]  去分享她們的故事
[00:27:38.000 --> 00:27:40.000]  不過她裏面有一點也強調
[00:27:40.000 --> 00:27:42.000]  她們說她們的經歷
[00:27:42.000 --> 00:27:45.000]  是,也好像大團圓結局
[00:27:45.000 --> 00:27:48.000]  但是她說其實在非洲
[00:27:48.000 --> 00:27:51.000]  在世界很多的角落
[00:27:51.000 --> 00:27:52.000]  還是戰火瀕營
[00:27:52.000 --> 00:27:55.000]  仍然有很多因為差異而對立
[00:27:55.000 --> 00:27:57.000]  和仇恨的地方
[00:27:57.000 --> 00:28:00.000]  彼此去做很多傷害的事
[00:28:00.000 --> 00:28:03.000]  所以她們夫婦二人如今
[00:28:03.000 --> 00:28:05.000]  其實一直很努力去做一些
[00:28:05.000 --> 00:28:07.000]  種族復和的事工
[00:28:07.000 --> 00:28:11.000]  亦都很希望去到鼓勵更加多的人
[00:28:11.000 --> 00:28:13.000]  可以跨越那種阻隔
[00:28:13.000 --> 00:28:15.000]  重建關係
[00:28:15.000 --> 00:28:18.000]  活出真正有愛的群體
[00:28:18.000 --> 00:28:21.000]  我深深體會她們的生命
[00:28:21.000 --> 00:28:23.000]  那種感染力
[00:28:23.000 --> 00:28:27.000]  就是因為她們可以跨越一切的阻隔
[00:28:27.000 --> 00:28:29.000]  去到彼此結連
[00:28:29.000 --> 00:28:31.000]  在艱難的日子
[00:28:31.000 --> 00:28:32.000]  我們都會更加體會
[00:28:32.000 --> 00:28:34.000]  其實愛的關係
[00:28:34.000 --> 00:28:36.000]  愛的群體
[00:28:36.000 --> 00:28:38.000]  可能是比更多物質
[00:28:38.000 --> 00:28:41.000]  生活更加重要和珍貴
[00:28:41.000 --> 00:28:43.000]  頂姐妹
[00:28:43.000 --> 00:28:45.000]  可能在這一年
[00:28:45.000 --> 00:28:47.000]  是因為疫情
[00:28:47.000 --> 00:28:49.000]  因為政局
[00:28:49.000 --> 00:28:50.000]  我們人和人之間
[00:28:50.000 --> 00:28:53.000]  都經歷很多的疏離
[00:28:53.000 --> 00:28:57.000]  很多時候我們的關係有了阻隔
[00:28:57.000 --> 00:28:59.000]  有時真是物理的距離
[00:28:59.000 --> 00:29:01.000]  我們有社交距離
[00:29:01.000 --> 00:29:03.000]  但可能有時更多的
[00:29:03.000 --> 00:29:05.000]  是因為我們的背景
[00:29:05.000 --> 00:29:08.000]  種族身份甚至政見等等
[00:29:08.000 --> 00:29:12.000]  令到我們產生疏離
[00:29:12.000 --> 00:29:14.000]  在這樣的日子
[00:29:14.000 --> 00:29:18.000]  我們可以怎樣做呢
[00:29:18.000 --> 00:29:21.000]  我們願不願意都多走一步
[00:29:21.000 --> 00:29:24.000]  去到和一些我們可能體會
[00:29:24.000 --> 00:29:26.000]  是非我族類的人
[00:29:26.000 --> 00:29:29.000]  去到重新連繫上
[00:29:29.000 --> 00:29:32.000]  重新建立這份關係
[00:29:32.000 --> 00:29:33.000]  可能這一刻
[00:29:33.000 --> 00:29:34.000]  大家可以想想
[00:29:34.000 --> 00:29:35.000]  在我們身邊
[00:29:35.000 --> 00:29:38.000]  有沒有一些我們忽略了的人
[00:29:38.000 --> 00:29:39.000]  在我們身邊有沒有一些
[00:29:39.000 --> 00:29:43.000]  我們平時覺得和我們很不同的人
[00:29:43.000 --> 00:29:45.000]  我們可不可以透過言語
[00:29:45.000 --> 00:29:46.000]  或者簡單的行動
[00:29:46.000 --> 00:29:48.000]  甚至一兩句說話
[00:29:48.000 --> 00:29:51.000]  或者好像麥甸那樣寫一封信
[00:29:51.000 --> 00:29:54.000]  我們去重新連繫上
[00:29:54.000 --> 00:29:55.000]  突破那些物理上
[00:29:55.000 --> 00:29:57.000]  或者心理上的距離
[00:29:57.000 --> 00:29:59.000]  重新建立一個
[00:29:59.000 --> 00:30:00.000]  可以互相結連
[00:30:00.000 --> 00:30:05.000]  接納和固縮的群體呢
[00:30:05.000 --> 00:30:07.000]  最後第三點
[00:30:07.000 --> 00:30:12.000]  也是路德去第三次提到蒙恩的
[00:30:12.000 --> 00:30:15.000]  就是在二章十三節
[00:30:15.000 --> 00:30:17.000]  路德說
[00:30:17.000 --> 00:30:18.000]  向博亞斯說
[00:30:18.000 --> 00:30:20.000]  主一願我在你眼前蒙恩
[00:30:20.000 --> 00:30:23.000]  我雖然不及你一個侍女
[00:30:23.000 --> 00:30:25.000]  你還用慈愛的話
[00:30:25.000 --> 00:30:27.000]  安慰我的心
[00:30:27.000 --> 00:30:28.000]  在這一句
[00:30:28.000 --> 00:30:33.000]  蒙恩就以一個祈願的方式去表達
[00:30:33.000 --> 00:30:35.000]  原文其實是一個未完成式
[00:30:35.000 --> 00:30:37.000]  也可以理解為
[00:30:37.000 --> 00:30:40.000]  路德正正都是在感受
[00:30:40.000 --> 00:30:44.000]  博亞斯對他的那份恩情
[00:30:44.000 --> 00:30:47.000]  就好像英文聖經ESV或者NASB的翻譯
[00:30:47.000 --> 00:30:48.000]  也會說
[00:30:48.000 --> 00:30:52.000]  I have found favour in your eyes
[00:30:52.000 --> 00:30:55.000]  在這裡關於蒙恩的描述
[00:30:55.000 --> 00:30:57.000]  其實對於路德來說
[00:30:57.000 --> 00:30:59.000]  又是一件什麼事呢
[00:30:59.000 --> 00:31:00.000]  在這裡說
[00:31:00.000 --> 00:31:04.000]  他感受到博亞斯對他說出安慰的話
[00:31:04.000 --> 00:31:05.000]  原文的意思是
[00:31:05.000 --> 00:31:07.000]  因你安慰我
[00:31:07.000 --> 00:31:09.000]  你的話到我的心
[00:31:09.000 --> 00:31:11.000]  是很貼心的說話
[00:31:11.000 --> 00:31:15.000]  這個表達可以說比前兩次更加強烈
[00:31:15.000 --> 00:31:17.000]  到底博亞斯說了什麼
[00:31:17.000 --> 00:31:23.000]  令到路德的心靈得到這麼大的安慰呢
[00:31:23.000 --> 00:31:27.000]  我們去看第十一和第十二節
[00:31:27.000 --> 00:31:29.000]  其實博亞斯說了什麼呢
[00:31:29.000 --> 00:31:33.000]  就是說路德發生過的事
[00:31:33.000 --> 00:31:35.000]  他說路德
[00:31:35.000 --> 00:31:36.000]  你
[00:31:36.000 --> 00:31:38.000]  為什麼我會這麼固恤你
[00:31:38.000 --> 00:31:40.000]  就是因為自從你的丈夫死了之後
[00:31:40.000 --> 00:31:43.000]  凡你向你婆婆拿我米所做過的事
[00:31:43.000 --> 00:31:46.000]  是你離開了父母和本地
[00:31:46.000 --> 00:31:48.000]  來到猶大的伯尼罕
[00:31:48.000 --> 00:31:51.000]  來到一個你不認識的民族裏
[00:31:51.000 --> 00:31:54.000]  這些事他都知道
[00:31:54.000 --> 00:31:55.000]  在這番話裏
[00:31:55.000 --> 00:31:57.000]  你們都應該可以感受到
[00:31:57.000 --> 00:32:02.000]  博亞斯表達的那種肯定和欣賞
[00:32:02.000 --> 00:32:03.000]  我都會去想
[00:32:03.000 --> 00:32:05.000]  這番話只是平鋪直述
[00:32:05.000 --> 00:32:07.000]  可以有多安慰呢
[00:32:07.000 --> 00:32:12.000]  其實關於路德對拿我米的忠誠和照顧
[00:32:12.000 --> 00:32:14.000]  都不用多說了
[00:32:14.000 --> 00:32:16.000]  我們看經文第十八節
[00:32:16.000 --> 00:32:19.000]  往後他都很照顧婆婆
[00:32:19.000 --> 00:32:21.000]  他有得執了墨水
[00:32:21.000 --> 00:32:22.000]  有得吃吃飽
[00:32:22.000 --> 00:32:24.000]  他都會帶回去給婆婆
[00:32:24.000 --> 00:32:26.000]  所謂見微知著
[00:32:26.000 --> 00:32:30.000]  就知道路德絕對是一個好媳婦
[00:32:30.000 --> 00:32:34.000]  不過路德過去有沒有得到這麼大的肯定呢
[00:32:34.000 --> 00:32:36.000]  就著路德離鄉別井
[00:32:36.000 --> 00:32:38.000]  跟拿我米回伯尼罕的時候
[00:32:38.000 --> 00:32:39.000]  其實又真的
[00:32:39.000 --> 00:32:43.000]  拿我米都好像沒說過半句肯定的話
[00:32:43.000 --> 00:32:47.000]  就算之後路德執完墨水回家
[00:32:47.000 --> 00:32:50.000]  拿我米的反應是怎樣呢
[00:32:50.000 --> 00:32:52.000]  拿我米最大的感激
[00:32:52.000 --> 00:32:54.000]  主要是博亞斯
[00:32:54.000 --> 00:32:57.000]  願那個顧恤你的人得福
[00:32:57.000 --> 00:33:00.000]  願神賜福給那個人
[00:33:00.000 --> 00:33:04.000]  似乎都沒有特別提到路德
[00:33:04.000 --> 00:33:08.000]  或者對路德表達那份感激之情
[00:33:08.000 --> 00:33:10.000]  當然我也覺得
[00:33:10.000 --> 00:33:13.000]  路德也未必真的一定是
[00:33:13.000 --> 00:33:17.000]  很想聽到這些讚他的說話
[00:33:17.000 --> 00:33:19.000]  但是你明白
[00:33:19.000 --> 00:33:22.000]  當路德一直默默耕耘去做的事
[00:33:22.000 --> 00:33:25.000]  原來有人知道
[00:33:25.000 --> 00:33:26.000]  博亞斯他知道
[00:33:26.000 --> 00:33:29.000]  並且表達那個肯定和欣賞的時候
[00:33:29.000 --> 00:33:33.000]  我想心裡面自然都會感到很安慰
[00:33:33.000 --> 00:33:36.000]  而且他很感受到博亞斯體會
[00:33:36.000 --> 00:33:38.000]  他那個離鄉別井
[00:33:38.000 --> 00:33:42.000]  他那個來到不認識的民裡面的處境
[00:33:42.000 --> 00:33:45.000]  心裡面覺得安慰
[00:33:45.000 --> 00:33:50.000]  這番話說到他的心坎裡
[00:33:50.000 --> 00:33:53.000]  我相信更重要的是
[00:33:53.000 --> 00:33:57.000]  在第十二節中間的部分
[00:33:57.000 --> 00:33:59.000]  第十二節的部分
[00:33:59.000 --> 00:34:02.000]  願耶和華照你所行的賞賜你
[00:34:02.000 --> 00:34:07.000]  你來投靠耶和華以色列神的賜婆
[00:34:07.000 --> 00:34:11.000]  願你滿得祂的賞賜
[00:34:11.000 --> 00:34:13.000]  這番話並不是單單說
[00:34:13.000 --> 00:34:16.000]  博亞斯對路德的肯定
[00:34:16.000 --> 00:34:18.000]  而是博亞斯更加重複祈願
[00:34:18.000 --> 00:34:25.000]  耶和華要按路德所做的去賞賜他
[00:34:25.000 --> 00:34:28.000]  這番話對於路德來說
[00:34:28.000 --> 00:34:31.000]  可能是另一個的震撼
[00:34:31.000 --> 00:34:33.000]  因為其實對於一個摩訝女子
[00:34:33.000 --> 00:34:37.000]  耶和華對她來說有什麼意思
[00:34:37.000 --> 00:34:38.000]  有什麼意義
[00:34:38.000 --> 00:34:41.000]  她對耶和華有什麼認識呢
[00:34:41.000 --> 00:34:43.000]  我們回顧一下
[00:34:43.000 --> 00:34:48.000]  如果他從婆婆口中聽到關於耶和華的說話
[00:34:48.000 --> 00:34:50.000]  是什麼呢
[00:34:50.000 --> 00:34:52.000]  第十三節說
[00:34:52.000 --> 00:34:55.000]  耶和華伸手攻擊我
[00:34:55.000 --> 00:34:56.000]  第十節說
[00:34:56.000 --> 00:34:59.000]  傳靈者使我受了大苦
[00:34:59.000 --> 00:35:01.000]  耶和華使我空空的回來
[00:35:01.000 --> 00:35:03.000]  耶和華降禍
[00:35:03.000 --> 00:35:06.000]  傳靈者使我受苦
[00:35:06.000 --> 00:35:08.000]  路德聽了這麼多
[00:35:08.000 --> 00:35:09.000]  可能在他心中
[00:35:09.000 --> 00:35:17.000]  耶和華彷彿和受苦降禍有關聯
[00:35:17.000 --> 00:35:19.000]  所以就連路德自己發誓
[00:35:19.000 --> 00:35:21.000]  在一章十七節我們都很熟悉
[00:35:21.000 --> 00:35:23.000]  他的起誓都是
[00:35:23.000 --> 00:35:26.000]  除非死靈使你我相離
[00:35:26.000 --> 00:35:27.000]  他和萊奧米發誓的時候
[00:35:27.000 --> 00:35:32.000]  不然願耶和華重重降佛給我
[00:35:32.000 --> 00:35:34.000]  路德自己去許願
[00:35:34.000 --> 00:35:38.000]  都是說到耶和華要降佛給他
[00:35:38.000 --> 00:35:39.000]  所以在這一刻
[00:35:39.000 --> 00:35:42.000]  剛才我們讀的經文裡
[00:35:42.000 --> 00:35:44.000]  去說波亞斯說
[00:35:44.000 --> 00:35:48.000]  耶和華會按著他的善行賞賜他的時候
[00:35:48.000 --> 00:35:51.000]  我相信這個就是對路德來說
[00:35:51.000 --> 00:35:54.000]  很獨特的一個表達
[00:35:54.000 --> 00:35:58.000]  而且他邀請路德去投靠
[00:35:58.000 --> 00:36:02.000]  在耶和華以色列的神的賜旁下
[00:36:02.000 --> 00:36:06.000]  這句話正正夾在賞賜的中間
[00:36:06.000 --> 00:36:08.000]  很重要的一段經文
[00:36:08.000 --> 00:36:09.000]  賜旁
[00:36:09.000 --> 00:36:10.000]  看到賜旁
[00:36:10.000 --> 00:36:14.000]  賜旁這個意象在古晉東其實也常見
[00:36:14.000 --> 00:36:16.000]  在古晉東裡面
[00:36:16.000 --> 00:36:20.000]  賜旁很多時候是表達神明的庇護
[00:36:20.000 --> 00:36:21.000]  那種的隱蔽
[00:36:21.000 --> 00:36:23.000]  而投靠的意思
[00:36:23.000 --> 00:36:26.000]  就是說你去敬拜這個神
[00:36:26.000 --> 00:36:29.000]  也可以理解為你將自己交託給神明
[00:36:29.000 --> 00:36:34.000]  你願意跟神明的群體結連的意思
[00:36:34.000 --> 00:36:36.000]  而在《證券的路德記》裡面
[00:36:36.000 --> 00:36:41.000]  這一次可以說是第一次正式有人向
[00:36:41.000 --> 00:36:44.000]  愛邦女子路德發出邀請
[00:36:44.000 --> 00:36:49.000]  投靠以色列的神的賜旁下
[00:36:49.000 --> 00:36:52.000]  我可以想如果這一幕要拍成電影
[00:36:52.000 --> 00:36:54.000]  其實也會很感動
[00:36:54.000 --> 00:36:56.000]  因為我也代入路德
[00:36:56.000 --> 00:36:59.000]  默默的辛勞
[00:36:59.000 --> 00:37:00.000]  默默的付出
[00:37:00.000 --> 00:37:03.000]  原來邦亞斯知道
[00:37:03.000 --> 00:37:06.000]  原來耶和華會知道
[00:37:06.000 --> 00:37:10.000]  而且說會有賞賜
[00:37:10.000 --> 00:37:14.000]  原來即使路德是一個魔壓的女子
[00:37:14.000 --> 00:37:20.000]  也可以投靠在以色列神的賜旁下
[00:37:20.000 --> 00:37:23.000]  所以對一個困苦的路德來說
[00:37:23.000 --> 00:37:25.000]  他所經歷的蒙恩
[00:37:25.000 --> 00:37:27.000]  不再單單是物質上
[00:37:27.000 --> 00:37:29.000]  關係上
[00:37:29.000 --> 00:37:31.000]  而更加是在屬靈上
[00:37:31.000 --> 00:37:34.000]  他可以體會神的賜旁
[00:37:34.000 --> 00:37:35.000]  耶和華的賜旁
[00:37:35.000 --> 00:37:37.000]  以色列神的賜旁
[00:37:37.000 --> 00:37:41.000]  都要成為路德的隱蔽
[00:37:41.000 --> 00:37:43.000]  賜旁的隱蔽
[00:37:43.000 --> 00:37:46.000]  我不知道大家小時候有沒有玩過一個遊戲
[00:37:46.000 --> 00:37:49.000]  叫做「麻鷹捉雞仔」
[00:37:49.000 --> 00:37:50.000]  簡單來說
[00:37:50.000 --> 00:37:52.000]  有一個人扮麻鷹
[00:37:52.000 --> 00:37:54.000]  有一個人扮母雞
[00:37:54.000 --> 00:37:56.000]  而其他人扮雞仔
[00:37:56.000 --> 00:38:00.000]  通常躲在母雞的後面
[00:38:00.000 --> 00:38:03.000]  當麻鷹要捉雞仔的時候
[00:38:03.000 --> 00:38:07.000]  母雞就會在前面張開雙手
[00:38:07.000 --> 00:38:10.000]  像翅膀般掩護
[00:38:10.000 --> 00:38:12.000]  如果你是做小雞的話
[00:38:12.000 --> 00:38:14.000]  會玩的話會怎樣玩呢
[00:38:14.000 --> 00:38:18.000]  你會捉緊母雞
[00:38:18.000 --> 00:38:20.000]  因為你知道如果一脫手
[00:38:20.000 --> 00:38:22.000]  或者你嘗試靠自己能力
[00:38:22.000 --> 00:38:23.000]  到處走的時候
[00:38:23.000 --> 00:38:26.000]  你離開了母雞的賜旁保護
[00:38:26.000 --> 00:38:28.000]  你就很容易被麻鷹捉到
[00:38:28.000 --> 00:38:30.000]  這樣你就輸了
[00:38:30.000 --> 00:38:33.000]  在這個遊戲裡面我們看到的關鍵就是
[00:38:33.000 --> 00:38:37.000]  原來我們的雙眼不是注目在那隻麻鷹上面
[00:38:37.000 --> 00:38:42.000]  我們最重要的是注目在母雞和他的賜旁
[00:38:42.000 --> 00:38:44.000]  在他的隱蔽下面
[00:38:44.000 --> 00:38:46.000]  就好像我們有時候
[00:38:46.000 --> 00:38:49.000]  人生都會面對各樣的難處
[00:38:49.000 --> 00:38:53.000]  就好像面對著來勢洶洶的麻鷹一樣
[00:38:53.000 --> 00:38:56.000]  嚇得我們有時候會亂走一通
[00:38:56.000 --> 00:38:59.000]  但其實這樣反而更加危險
[00:38:59.000 --> 00:39:02.000]  因為最穩當的就是我們可以投靠
[00:39:02.000 --> 00:39:08.000]  我們投靠在神的賜旁之下
[00:39:08.000 --> 00:39:11.000]  關於神的賜旁
[00:39:11.000 --> 00:39:15.000]  有一位美國靈修學的導師David Muskins
[00:39:15.000 --> 00:39:18.000]  在一個著作裡面分享他的經歷
[00:39:18.000 --> 00:39:20.000]  他的經歷是怎樣呢?
[00:39:20.000 --> 00:39:24.000]  他說他的媳婦,他的媳婦患了敗血病
[00:39:24.000 --> 00:39:29.000]  一個星期就突然離世
[00:39:29.000 --> 00:39:30.000]  病患死亡
[00:39:30.000 --> 00:39:34.000]  我想這段日子我們都有很多的感受
[00:39:34.000 --> 00:39:36.000]  這位靈修學的導師
[00:39:36.000 --> 00:39:38.000]  他說其實他在過程裡面很希望什麼呢?
[00:39:38.000 --> 00:39:40.000]  很希望神蹟出現
[00:39:40.000 --> 00:39:44.000]  很希望他的媳婦可以神蹟地康復
[00:39:44.000 --> 00:39:46.000]  但是事與願違
[00:39:46.000 --> 00:39:48.000]  一個星期他的媳婦就死了
[00:39:48.000 --> 00:39:51.000]  當時他只有46歲
[00:39:51.000 --> 00:39:58.000]  他的媳婦就留下了丈夫和三個年幼的孩子
[00:39:58.000 --> 00:40:01.000]  他們一家都非常之傷痛
[00:40:01.000 --> 00:40:04.000]  就算這位靈修學的導師
[00:40:04.000 --> 00:40:07.000]  他和上帝都有很親密的關係
[00:40:07.000 --> 00:40:09.000]  但他那一刻都會問
[00:40:09.000 --> 00:40:13.000]  上帝你怎麼可以容許這樣的事情發生呢?
[00:40:13.000 --> 00:40:16.000]  他都找不到答案
[00:40:16.000 --> 00:40:20.000]  他覺得很難去解釋
[00:40:20.000 --> 00:40:24.000]  直到他在媳婦的追思禮拜裡面
[00:40:24.000 --> 00:40:26.000]  他聽到師班的獻詩
[00:40:26.000 --> 00:40:31.000]  一首詩歌叫做《成英翅膀》
[00:40:31.000 --> 00:40:35.000]  我在這裡找了中文的歌詞給大家聽
[00:40:35.000 --> 00:40:38.000]  裡面其中的歌詞就是說
[00:40:38.000 --> 00:40:45.000]  「投靠在主翅膀下,主信實是臀牌」
[00:40:45.000 --> 00:40:47.000]  最後他說
[00:40:47.000 --> 00:40:52.000]  「因他要為你吩咐他眾使者在你的道路上保護
[00:40:52.000 --> 00:40:56.000]  他們必定用手托著你」
[00:40:56.000 --> 00:40:59.000]  這位靈修學的導師Munskins
[00:40:59.000 --> 00:41:01.000]  他體會神的愛
[00:41:01.000 --> 00:41:05.000]  原來就是藉著眾多信徒的關懷
[00:41:05.000 --> 00:41:08.000]  去托著他一家
[00:41:08.000 --> 00:41:13.000]  在這個對他來說是悲情的時刻
[00:41:13.000 --> 00:41:17.000]  他描述他經歷的是基督的肢體
[00:41:17.000 --> 00:41:24.000]  用憐憫的蚌蜜擁抱著悲動的我們
[00:41:24.000 --> 00:41:27.000]  上帝就是藉著信徒群體
[00:41:27.000 --> 00:41:31.000]  去展示他的保護和承托
[00:41:31.000 --> 00:41:36.000]  去展示他的翅膀
[00:41:36.000 --> 00:41:40.000]  所以「投靠在神的翅膀下」
[00:41:40.000 --> 00:41:41.000]  弟兄姊妹學
[00:41:41.000 --> 00:41:46.000]  我想我們都會面對不同的危難和困苦
[00:41:46.000 --> 00:41:48.000]  或者這一刻我們已經在面對
[00:41:48.000 --> 00:41:51.000]  我們都未必真的看到神跡的出現
[00:41:51.000 --> 00:41:52.000]  我們可能會問
[00:41:52.000 --> 00:41:56.000]  「神為什麼你會容許這些事發生?」
[00:41:56.000 --> 00:41:58.000]  我們心裡面都有很多的不解
[00:41:58.000 --> 00:41:59.000]  驚惶
[00:41:59.000 --> 00:42:02.000]  驚惶 甚至疑惑
[00:42:02.000 --> 00:42:06.000]  但是就讓我們思想
[00:42:06.000 --> 00:42:07.000]  我們不要忘記
[00:42:07.000 --> 00:42:12.000]  神願意張開他的翅膀去保護我們
[00:42:12.000 --> 00:42:15.000]  他的翅膀是藉著他的教會
[00:42:15.000 --> 00:42:19.000]  藉著耶穌基督的群體來承托和安慰我們
[00:42:19.000 --> 00:42:26.000]  就好像神也藉著波亞斯成為路德的蔭鼻
[00:42:26.000 --> 00:42:30.000]  在這段經文第三章第九節
[00:42:30.000 --> 00:42:35.000]  其實也提到當路德再去找波亞斯的時候
[00:42:35.000 --> 00:42:40.000]  他請求波亞斯要以「依冚」去遮蓋他
[00:42:40.000 --> 00:42:42.000]  「依冚」這個字
[00:42:42.000 --> 00:42:45.000]  原文其實就是翅膀
[00:42:45.000 --> 00:42:50.000]  神就是讓路德投靠在他的翅膀之下
[00:42:50.000 --> 00:42:56.000]  在困苦裡面去經歷蒙恩
[00:42:56.000 --> 00:42:58.000]  頂姐妹
[00:42:58.000 --> 00:43:00.000]  我們從路德的經文去看見
[00:43:00.000 --> 00:43:02.000]  特別是第二章
[00:43:02.000 --> 00:43:05.000]  看到是如何由困苦到蒙恩
[00:43:05.000 --> 00:43:07.000]  在這個情況下
[00:43:07.000 --> 00:43:10.000]  真的未必大環境有什麼改變
[00:43:10.000 --> 00:43:14.000]  甚至困難的日子其實依然繼續
[00:43:14.000 --> 00:43:18.000]  路德仍然是經濟困難
[00:43:18.000 --> 00:43:22.000]  就好像我們仍然面對著一開始說的
[00:43:22.000 --> 00:43:26.000]  經濟上、關係上、心靈上的困局
[00:43:26.000 --> 00:43:29.000]  甚至現在我們經常面對著
[00:43:29.000 --> 00:43:33.000]  疫情、病患、死亡的陰影
[00:43:33.000 --> 00:43:35.000]  可能家人有病
