
[00:00:00.000 --> 00:00:07.000]  唯獨聖經之後,所有的言說都是註腳的,
[00:30:22.000 --> 00:30:27.000]  如果上帝將創造以身體,身體以性,
[00:30:27.000 --> 00:30:29.000]  性以男女,男女以人,
[00:30:29.000 --> 00:30:32.000]  人以創造,簡簡單單的環繞在一起,
[00:30:32.000 --> 00:30:35.000]  我們怎麼可以將他們分開來認識呢?
[00:30:35.000 --> 00:30:38.000]  如果上帝是真理和實在,
[00:30:38.000 --> 00:30:42.000]  我們只可以在上帝的光中證得見光,
[00:30:42.000 --> 00:30:45.000]  當然我們有權有自由選擇
[00:30:45.000 --> 00:30:49.000]  不依從上帝的啟示和創造的秩序,
[00:30:49.000 --> 00:30:53.000]  來認識男女之間的性和人的本性,
[00:30:53.000 --> 00:30:56.000]  但最終我們只有性形,
[00:30:56.000 --> 00:31:00.000]  我們知道更少的關於性的事,
[00:31:00.000 --> 00:31:02.000]  因為我們所理解所看見的,
[00:31:02.000 --> 00:31:06.000]  不過是一個扭曲的圖像,
[00:31:06.000 --> 00:31:11.000]  今天下現代世界將性和愛,
[00:31:11.000 --> 00:31:13.000]  性和身體,
[00:31:13.000 --> 00:31:15.000]  性和家庭,
[00:31:15.000 --> 00:31:17.000]  性和外甥,
[00:31:17.000 --> 00:31:19.000]  性和孕育,
[00:31:19.000 --> 00:31:21.000]  性和性別,
[00:31:21.000 --> 00:31:24.000]  甚至性和人,
[00:31:24.000 --> 00:31:26.000]  切割,
[00:31:26.000 --> 00:31:30.000]  最終性只是空虛混沌,
[00:31:30.000 --> 00:31:33.000]  失去生命力和意義,
[00:31:33.000 --> 00:31:38.000]  上帝配合的性是整體性,
[00:31:38.000 --> 00:31:43.000]  不是一塊切片的性,
[00:31:43.000 --> 00:31:45.000]  我們不可以任意地將性切割,
[00:31:45.000 --> 00:31:47.000]  只是取我們所喜歡的,
[00:31:47.000 --> 00:31:48.000]  需要的,
[00:31:48.000 --> 00:31:50.000]  政治正確的一片,
[00:31:50.000 --> 00:31:55.000]  卻將上帝所做的男女性別生態,
[00:31:55.000 --> 00:31:56.000]  劈在一邊,
[00:31:56.000 --> 00:31:58.000]  而必須是整全的,
[00:31:58.000 --> 00:32:00.000]  性的整全意義,
[00:32:00.000 --> 00:32:03.000]  只有在福音的啟示當中,
[00:32:03.000 --> 00:32:06.000]  正可以確立,
[00:32:06.000 --> 00:32:10.000]  性從聖經的信仰來看,
[00:32:10.000 --> 00:32:13.000]  性不單是上帝所創造的,
[00:32:13.000 --> 00:32:16.000]  並且是上帝所創造的,
[00:32:16.000 --> 00:32:21.000]  男女生態關係當中的性,
[00:32:21.000 --> 00:32:22.000]  講聖經,
[00:32:22.000 --> 00:32:24.000]  講神學,
[00:32:24.000 --> 00:32:27.000]  是為了講真理,
[00:32:27.000 --> 00:32:30.000]  為真理作見證,
[00:32:30.000 --> 00:32:33.000]  但講真理不是扔石頭,
[00:32:33.000 --> 00:32:38.000]  而是為了活出真理當中的因點,
[00:32:38.000 --> 00:32:41.000]  這是第三講的題目。

