
[00:00:00.000 --> 00:00:03.400]  在今晚去到以下的環節
[00:21:23.440 --> 00:21:25.440]  (我們現在不用去做什麼)
[00:21:25.440 --> 00:21:27.440]  (第二個問題就更加難答)
[00:21:27.440 --> 00:21:29.440]  (我覺得)
[00:21:29.440 --> 00:21:31.440]  (對我來說)
[00:21:31.440 --> 00:21:32.440]  (就算是)
[00:21:32.440 --> 00:21:34.440]  (特在美國)
[00:21:34.440 --> 00:21:39.440]  (所以就算在現在)
[00:21:39.440 --> 00:21:41.440]  (在美國)
[00:21:41.440 --> 00:21:43.440]  (民主黨)
[00:21:43.440 --> 00:21:45.440]  (在民主黨)
[00:21:45.440 --> 00:21:48.440]  (雖然他們可能比共和黨)
[00:21:48.440 --> 00:21:51.440]  (更加貼近氣候變化)
[00:21:51.440 --> 00:21:55.440]  (等等的事情)
[00:21:55.440 --> 00:21:58.440]  (比共和黨更加上進)
[00:21:58.440 --> 00:21:59.440]  (但對我們來說)
[00:21:59.440 --> 00:22:01.440]  (其實沒有一個的)
[00:22:01.440 --> 00:22:04.440]  (政黨是完全能代表你的)
[00:22:04.440 --> 00:22:06.440]  (因為基督徒其實是)
[00:22:06.440 --> 00:22:07.440]  (不會是)
[00:22:07.440 --> 00:22:10.440]  (對我們的文化來說)
[00:22:10.440 --> 00:22:11.440]  (基督徒永遠都是)
[00:22:11.440 --> 00:22:13.440]  (抗衡著)
[00:22:13.440 --> 00:22:16.440]  (這個世界裏面的文化)
[00:22:16.440 --> 00:22:18.440]  (所以有時候可能是)
[00:22:18.440 --> 00:22:21.440]  (去跟別人聊天)
[00:22:21.440 --> 00:22:23.440]  (讓他們來聽)
[00:22:23.440 --> 00:22:25.440]  (給自己來傾聽)
[00:22:25.440 --> 00:22:27.440]  (已經是一個回到)
[00:22:27.440 --> 00:22:28.440]  (聖經裏面所說)
[00:22:28.440 --> 00:22:31.440]  (我們應該有的)
[00:22:31.440 --> 00:22:33.440]  (文化是怎樣的)
[00:22:33.440 --> 00:22:37.440]  (對我來說)
[00:22:37.440 --> 00:22:39.440]  (在一個這麼基本上)
[00:22:39.440 --> 00:22:40.440]  (看到我的學生)
[00:22:40.440 --> 00:22:43.440]  (發現這些事情的時候)
[00:22:43.440 --> 00:22:45.440]  (他們跟他們的父母)
[00:22:45.440 --> 00:22:47.440]  (想的事情很不一樣)
[00:22:47.440 --> 00:22:48.440]  (對於他們未來想的事情)
[00:22:48.440 --> 00:22:49.440]  (很不一樣)
[00:22:49.440 --> 00:22:51.440]  (我已經覺得很受鼓舞)
[00:22:51.440 --> 00:22:52.440]  (對他們來說)
[00:22:52.440 --> 00:22:54.440]  (能夠去改變這個世界)
[00:22:54.440 --> 00:22:56.440]  (甚至是改變他們父母的想法)
[00:22:56.440 --> 00:22:57.440]  (是一個非常令我)
[00:22:57.440 --> 00:22:59.440]  (雀躍的想法)
[00:22:59.440 --> 00:23:00.440]  (有時候可能離不開)
[00:23:00.440 --> 00:23:01.440]  (關於政治)
[00:23:01.440 --> 00:23:02.440]  (各方面的社會考慮)
[00:23:02.440 --> 00:23:03.440]  (時間關係)
[00:23:03.440 --> 00:23:05.440]  (我想最後一兩個問題)
[00:23:05.440 --> 00:23:07.440]  (問完我們就一次過回應)
[00:23:07.440 --> 00:23:08.440]  (如果有的話)
[00:23:08.440 --> 00:23:16.440]  (有沒有問題?)
[00:23:16.440 --> 00:23:18.440]  (或者最後一個問題)
[00:23:18.440 --> 00:23:24.440]  (請出來)
[00:23:24.440 --> 00:23:25.440]  (最後一個問題)
[00:23:25.440 --> 00:23:30.440]  既然說到政治
[00:23:30.440 --> 00:23:33.440]  不如我也說一下政治
[00:23:33.440 --> 00:23:35.440]  如果你們有看報紙的話
[00:23:35.440 --> 00:23:45.440]  最近有些報紙說香港的教會
[00:23:45.440 --> 00:23:47.440]  因為有些教會是開門
[00:23:47.440 --> 00:23:51.440]  讓示威者進去避難
[00:23:51.440 --> 00:23:57.440]  《人民日報》的紙媒報
[00:23:57.440 --> 00:23:58.440]  叫什麼名字?
[00:23:58.440 --> 00:24:00.440]  《環球時報》
[00:24:00.440 --> 00:24:07.440]  它說美國的勢力滲透到香港的教會
[00:24:07.440 --> 00:24:11.440]  變成有幕後黑手
[00:24:11.440 --> 00:24:14.440]  變成很多這些都是一些
[00:24:14.440 --> 00:24:17.440]  conspiracy theory
[00:24:17.440 --> 00:24:19.440]  都是政治的
[00:24:19.440 --> 00:24:21.440]  我覺得他們主要的指責
[00:24:21.440 --> 00:24:26.440]  就是一個美國的宗教右派
[00:24:26.440 --> 00:24:30.440]  因為我在外國住
[00:24:30.440 --> 00:24:34.440]  我接觸過一些比較右派的人
[00:24:34.440 --> 00:24:36.440]  被他們歧視過
[00:24:36.440 --> 00:24:42.440]  我領教過他們的東西
[00:24:42.440 --> 00:24:44.440]  我也不喜歡他們這些
[00:24:44.440 --> 00:24:48.440]  所以我不斷地在香港
[00:24:48.440 --> 00:24:52.440]  為什麼我們的教會
[00:24:52.440 --> 00:24:58.440]  很多地方都太像基要派
[00:24:58.440 --> 00:25:02.440]  很多東西都很基要
[00:25:02.440 --> 00:25:05.440]  我一提出來就被人罵
[00:25:05.440 --> 00:25:08.440]  吵架吵到幾乎拍桌子
[00:25:08.440 --> 00:25:12.440]  我都想藉此機會
[00:25:12.440 --> 00:25:18.440]  不要再瓜田李下
[00:25:18.440 --> 00:25:21.440]  被人說我們不是我們
[00:25:21.440 --> 00:25:26.440]  總之教會和美國人有關係的時候
[00:25:26.440 --> 00:25:32.440]  我都很贊成你推動環保
[00:25:32.440 --> 00:25:38.440]  因為美國的宗教右派是不講環保的
[00:25:38.440 --> 00:25:42.440]  其實我在教會推動環保
[00:25:42.440 --> 00:25:44.440]  推動了十幾年
[00:25:44.440 --> 00:25:46.440]  被人罵了十幾年
[00:25:46.440 --> 00:25:49.440]  吵架也吵了很多
[00:25:49.440 --> 00:25:53.440]  被人罵我什麼都不知道
[00:25:53.440 --> 00:25:55.440]  社會福音什麼的
[00:25:55.440 --> 00:25:59.440]  我覺得真的很冤枉
[00:25:59.440 --> 00:26:01.440]  我都藉此機會
[00:26:01.440 --> 00:26:06.440]  快點不要再瓜田李下
[00:26:06.440 --> 00:26:12.440]  讓人覺得有基要
[00:26:12.440 --> 00:26:14.440]  多謝你的分享
[00:26:14.440 --> 00:26:16.440]  也算是提醒
[00:26:16.440 --> 00:26:18.440]  最後這個時間看看
[00:26:18.440 --> 00:26:21.440]  關牧師和黃國偉博士
[00:26:21.440 --> 00:26:23.440]  和Dr. Jonathan Wolf
[00:26:23.440 --> 00:26:26.440]  有沒有補充最後的回應等等
[00:26:34.440 --> 00:26:39.440]  其實在座大部分人
[00:26:39.440 --> 00:26:43.440]  來得都很明白大家說什麼
[00:26:43.440 --> 00:26:49.440]  不過我想要有說服力在教會裏面
[00:26:49.440 --> 00:26:53.440]  其實現在香港的教會生態是很好的
[00:26:53.440 --> 00:26:55.440]  也是我們的困難
[00:26:55.440 --> 00:26:58.440]  好的生態其實香港教會是很
[00:26:58.440 --> 00:27:00.440]  說自己很信聖經
[00:27:00.440 --> 00:27:02.440]  也都真的很信聖經
[00:27:02.440 --> 00:27:04.440]  要說聖經的
[00:27:04.440 --> 00:27:10.440]  不過也都有一種很強的框架去讀那本聖經
[00:27:10.440 --> 00:27:12.440]  所以我想我鼓勵
[00:27:12.440 --> 00:27:15.440]  我感覺到大家來到
[00:27:15.440 --> 00:27:18.440]  其實很有心的在Christian Catholic議題裏面
[00:27:18.440 --> 00:27:20.440]  我就鼓勵我們能夠做些什麼呢
[00:27:20.440 --> 00:27:23.440]  就是很有說服力的讀本聖經
[00:27:23.440 --> 00:27:26.440]  讓人看得到其實福音是什麼
[00:27:26.440 --> 00:27:27.440]  我們不經過那套徑
[00:27:27.440 --> 00:27:29.440]  其實沒有人理我們
[00:27:29.440 --> 00:27:31.440]  真的沒有人理我們
[00:27:31.440 --> 00:27:36.440]  其實今天Professor Wu提出那種嚴謹的解讀
[00:27:36.440 --> 00:27:38.440]  他還有書在下面買
[00:27:38.440 --> 00:27:41.440]  有些書其實是很好的
[00:27:41.440 --> 00:27:44.440]  幫我們不偏頗地去讀聖經
[00:27:44.440 --> 00:27:46.440]  去看整傳福音
[00:27:46.440 --> 00:27:48.440]  看關於受罪世界
[00:27:48.440 --> 00:27:50.440]  有什麼聖經神學上的支持
[00:27:50.440 --> 00:27:53.440]  我想這個對我們來講在教會裏面是很重要的
[00:27:53.440 --> 00:27:55.440]  我覺得是關牧師
[00:27:55.440 --> 00:27:57.440]  關牧師有沒有
[00:27:57.440 --> 00:28:03.440]  香港人加油
[00:28:03.440 --> 00:28:08.440]  關牧師真是
[00:28:08.440 --> 00:28:20.440]  我想加很多東西
[00:28:20.440 --> 00:28:21.440]  或者再補充
[00:28:21.440 --> 00:28:23.440]  今天很高興和大家一起
[00:28:23.440 --> 00:28:25.440]  我覺得很受鼓舞
[00:28:25.440 --> 00:28:27.440]  就像剛剛說的
[00:28:27.440 --> 00:28:31.440]  很多人都已經為身在關牧世界
[00:28:31.440 --> 00:28:33.440]  本身有很多人已經這麼做
[00:28:33.440 --> 00:28:37.440]  今天大家不要用一些限制
[00:28:37.440 --> 00:28:41.440]  或者說一些其他挑戰的不好
[00:28:41.440 --> 00:28:45.440]  有時候在很多前書
[00:28:45.440 --> 00:28:47.440]  最尾的部分說
[00:28:47.440 --> 00:28:50.440]  我們所做人會徒勞的主義
[00:28:50.440 --> 00:28:52.440]  就算現在的事情
[00:28:52.440 --> 00:28:54.440]  看上來可能現在
[00:28:54.440 --> 00:29:01.440]  我們知道上帝的力量多數是在我們老虎的腳裏面
[00:29:01.440 --> 00:29:03.440]  而不是在桃園裏面
[00:29:03.440 --> 00:29:05.440]  所以請大家繼續努力
[00:29:05.440 --> 00:29:07.440]  謝謝你站在這裏
[00:29:07.440 --> 00:29:09.440]  就是Be Water
[00:29:09.440 --> 00:29:11.440]  接下來也要Be Water
[00:29:11.440 --> 00:29:13.440]  我們今天很高興
[00:29:13.440 --> 00:29:15.440]  由下午到晚上
[00:29:15.440 --> 00:29:17.440]  特別是Dr. Jonathan Wu給我們一些分享
[00:29:17.440 --> 00:29:19.440]  給我們一點掌聲
[00:29:20.440 --> 00:29:27.440]  也謝謝黃國偉博士和關浩然牧師的精彩回應
[00:29:27.440 --> 00:29:29.440]  謝謝大家來到這個會議
[00:29:29.440 --> 00:29:31.440]  有三本書推介給大家
[00:29:31.440 --> 00:29:33.440]  一本是《起初關愛受造世界》
[00:29:33.440 --> 00:29:35.440]  有很多很好的文章
[00:29:35.440 --> 00:29:37.440]  特別是入門有很好的讀本
[00:29:37.440 --> 00:29:39.440]  另一本比較新出版的
[00:29:39.440 --> 00:29:41.440]  《耶穌的環保學》
[00:29:41.440 --> 00:29:43.440]  第三本是《關愛受造世界》
[00:29:43.440 --> 00:29:45.440]  在門口有一個書攤
[00:29:45.440 --> 00:29:47.440]  大家爭取機會購買書本
[00:29:47.440 --> 00:29:49.440]  最後時間要預告
[00:29:49.440 --> 00:29:53.440]  明早我們有六個工作坊
[00:29:53.440 --> 00:29:55.440]  歡迎大家Walk-in報名
[00:29:55.440 --> 00:29:57.440]  我們已經預備了
[00:29:57.440 --> 00:29:59.440]  題目不詳細在這裏講解
[00:29:59.440 --> 00:30:01.440]  大家上網可以看到
[00:30:01.440 --> 00:30:03.440]  希望我們最後的時候有一個結束
[00:30:03.440 --> 00:30:05.440]  將我們整晚的聚會
[00:30:05.440 --> 00:30:07.440]  我們所得著的交託給上帝
[00:30:07.440 --> 00:30:09.440]  我們請關浩然牧師
[00:30:09.440 --> 00:30:13.440]  我們同心的祈禱
[00:30:13.440 --> 00:30:15.440]  創造天地的主
[00:30:15.440 --> 00:30:17.440]  我們感謝祢的創造
[00:30:17.440 --> 00:30:19.440]  我們的呼吸
[00:30:19.440 --> 00:30:21.440]  我們的生活
[00:30:21.440 --> 00:30:23.440]  全流動作
[00:30:23.440 --> 00:30:25.440]  一切都是祢的恩典
[00:30:25.440 --> 00:30:27.440]  祢的權能的托住
[00:30:27.440 --> 00:30:29.440]  我們為整個世界
[00:30:29.440 --> 00:30:31.440]  陷在虛空敗壞當中
[00:30:31.440 --> 00:30:33.440]  我們求主
[00:30:33.440 --> 00:30:35.440]  藉著今天聖經的說話
[00:30:35.440 --> 00:30:37.440]  透過聖靈的根深
[00:30:37.440 --> 00:30:39.440]  轉化我們
[00:30:39.440 --> 00:30:41.440]  透過教會的根深
[00:30:41.440 --> 00:30:43.440]  世界得以轉化
[00:30:43.440 --> 00:30:45.440]  我們求主
[00:30:45.440 --> 00:30:47.440]  給我們信心
[00:30:47.440 --> 00:30:49.440]  我們不是靠自己
[00:30:49.440 --> 00:30:51.440]  因為我們相信是主你自己的工作
[00:30:51.440 --> 00:30:53.440]  是你的感動
[00:30:53.440 --> 00:30:55.440]  臨到這個世界
[00:30:55.440 --> 00:30:57.440]  臨到香港
[00:30:57.440 --> 00:30:59.440]  我們為自己去禱告
[00:30:59.440 --> 00:31:01.440]  因為我們都在經歷那種軟弱
[00:31:01.440 --> 00:31:03.440]  經歷那種困乏
[00:31:03.440 --> 00:31:05.440]  但我們相信你是我們的力量
[00:31:05.440 --> 00:31:07.440]  你是我們的盾牌
[00:31:07.440 --> 00:31:09.440]  我們就勇敢的
[00:31:09.440 --> 00:31:11.440]  為你去作供
[00:31:11.440 --> 00:31:13.440]  我們感謝你今天
[00:31:13.440 --> 00:31:15.440]  給我們的訊息
[00:31:15.440 --> 00:31:17.440]  願主在宗教會當中
[00:31:17.440 --> 00:31:19.440]  將你自己的話語
[00:31:19.440 --> 00:31:21.440]  將你的恩典
[00:31:21.440 --> 00:31:23.440]  去作出影響
[00:31:23.440 --> 00:31:25.440]  願教會走在你的道裡面
[00:31:25.440 --> 00:31:27.440]  我們同心的祈禱
[00:31:27.440 --> 00:31:29.440]  奉耶穌的名求
[00:31:29.440 --> 00:31:31.440]  好,今晚的聚會完滿結束
[00:31:31.440 --> 00:31:33.440]  大家可以隨意離開
[00:31:33.440 --> 00:31:37.440]  (字幕由Amara.org社區提供)
[00:31:37.440 --> 00:31:47.440]  (感謝支持Amara.org社區的支持)

