
[00:00:00.000 --> 00:00:07.000]  鄧博士 胡博士 各位弟兄姊妹 晚安
[00:35:11.000 --> 00:35:13.000]  人性一點
[00:35:13.000 --> 00:35:15.000]  來代替的話
[00:35:15.000 --> 00:35:17.000]  可能裡面很難按捺得住
[00:35:17.000 --> 00:35:19.000]  以致他最終都要開口
[00:35:19.000 --> 00:35:21.000]  某程度上他要開口可能都是因為
[00:35:21.000 --> 00:35:23.000]  這三位朋友提供了一個情緒安全的空間
[00:35:23.000 --> 00:35:25.000]  是一個
[00:35:25.000 --> 00:35:27.000]  和你的同在
[00:35:27.000 --> 00:35:29.000]  默然無聲
[00:35:29.000 --> 00:35:31.000]  無言的空間
[00:35:31.000 --> 00:35:33.000]  他能夠開始
[00:35:33.000 --> 00:35:35.000]  說到
[00:35:35.000 --> 00:35:37.000]  這裡是約白的咒咒
[00:35:37.000 --> 00:35:39.000]  咒咒這句詞上一次其實是約白妻子
[00:35:39.000 --> 00:35:41.000]  所說的
[00:35:41.000 --> 00:35:43.000]  你去咒罵神
[00:35:43.000 --> 00:35:45.000]  死了吧
[00:35:45.000 --> 00:35:47.000]  或者可能正因為約白妻子
[00:35:47.000 --> 00:35:49.000]  他這句說話
[00:35:49.000 --> 00:35:51.000]  讓他開始正視
[00:35:51.000 --> 00:35:53.000]  自己的創傷
[00:35:53.000 --> 00:35:55.000]  當然我們去看的時候
[00:35:55.000 --> 00:35:57.000]  我們的看法
[00:35:57.000 --> 00:35:59.000]  可能咒咒
[00:35:59.000 --> 00:36:01.000]  或者可能我們今天未必多說咒咒
[00:36:01.000 --> 00:36:03.000]  但可能說一些不好聽的話
[00:36:03.000 --> 00:36:05.000]  說一些顛覆既有
[00:36:05.000 --> 00:36:07.000]  信仰傳統
[00:36:07.000 --> 00:36:09.000]  認知信念的一些說話
[00:36:09.000 --> 00:36:11.000]  可能覺得不要這樣說
[00:36:11.000 --> 00:36:13.000]  這樣說不是很好
[00:36:13.000 --> 00:36:15.000]  約白第一句開口的說話
[00:36:15.000 --> 00:36:17.000]  都說得很準確是一句咒咒
[00:36:17.000 --> 00:36:19.000]  當然不是咒罵神
[00:36:19.000 --> 00:36:21.000]  他也有他的底線
[00:36:21.000 --> 00:36:23.000]  但似乎
[00:36:23.000 --> 00:36:25.000]  當一個人很哀傷
[00:36:25.000 --> 00:36:27.000]  痛苦的時候
[00:36:27.000 --> 00:36:29.000]  咒咒成為了他可以用
[00:36:29.000 --> 00:36:31.000]  最盡的語言
[00:36:31.000 --> 00:36:33.000]  去表達他的痛苦
[00:36:33.000 --> 00:36:35.000]  這裡所說的其實是他的咒咒
[00:36:35.000 --> 00:36:37.000]  其實是反映他的內在
[00:36:37.000 --> 00:36:39.000]  我們提過他人人有外在
[00:36:39.000 --> 00:36:41.000]  還有裡面的現實
[00:36:41.000 --> 00:36:43.000]  某程度上他不是咒咒任何東西
[00:36:43.000 --> 00:36:45.000]  他是反映他裡面的現實
[00:36:45.000 --> 00:36:47.000]  這裡是反映
[00:36:47.000 --> 00:36:49.000]  他的創傷是撼動了
[00:36:49.000 --> 00:36:51.000]  他裡面的信念
[00:36:51.000 --> 00:36:53.000]  反創造成
[00:36:53.000 --> 00:36:55.000]  舊約的信仰傳統
[00:36:55.000 --> 00:36:57.000]  是以創造神學
[00:36:57.000 --> 00:36:59.000]  為根基
[00:36:59.000 --> 00:37:01.000]  這裡所說的話
[00:37:01.000 --> 00:37:03.000]  是顛覆
[00:37:03.000 --> 00:37:05.000]  創世紀
[00:37:05.000 --> 00:37:07.000]  那一日願到時黑暗
[00:37:07.000 --> 00:37:09.000]  還有最後的第七節
[00:37:09.000 --> 00:37:11.000]  那一夜願他時不辱
[00:37:11.000 --> 00:37:13.000]  我們想起創世紀第一章說什麼
[00:37:13.000 --> 00:37:15.000]  是有光
[00:37:15.000 --> 00:37:17.000]  還有什麼?有生命
[00:37:17.000 --> 00:37:19.000]  光和生命就是兩個創造
[00:37:19.000 --> 00:37:21.000]  最基本的基石
[00:37:21.000 --> 00:37:23.000]  黑暗
[00:37:23.000 --> 00:37:25.000]  和不辱
[00:37:25.000 --> 00:37:27.000]  就好像一個相對
[00:37:27.000 --> 00:37:29.000]  願到時黑暗其實寫法
[00:37:29.000 --> 00:37:31.000]  跟願有光就有光是一樣的
[00:37:31.000 --> 00:37:33.000]  Let there be darkness
[00:37:33.000 --> 00:37:35.000]  行動一開始
[00:37:35.000 --> 00:37:37.000]  Let there be light
[00:37:37.000 --> 00:37:39.000]  光是代表什麼?
[00:37:39.000 --> 00:37:41.000]  光是代表盼望
[00:37:41.000 --> 00:37:43.000]  我們今天說的光也是
[00:37:43.000 --> 00:37:45.000]  我們怎樣上光?我們象徵盼望
[00:37:45.000 --> 00:37:47.000]  人可以有未來
[00:37:47.000 --> 00:37:49.000]  人可以有明天,有盼望
[00:37:49.000 --> 00:37:51.000]  光是象徵盼望
[00:37:51.000 --> 00:37:53.000]  不辱
[00:37:53.000 --> 00:37:55.000]  生命是什麼?
[00:37:55.000 --> 00:37:57.000]  生命是象徵美善
[00:37:57.000 --> 00:37:59.000]  創世紀第一章說
[00:37:59.000 --> 00:38:01.000]  神所造的生命
[00:38:01.000 --> 00:38:03.000]  要看為好
[00:38:03.000 --> 00:38:05.000]  但是對於一個受創傷的人
[00:38:05.000 --> 00:38:07.000]  一個苦難的人
[00:38:07.000 --> 00:38:09.000]  看不到明天有盼望
[00:38:09.000 --> 00:38:11.000]  也看不到當下生命有好
[00:38:11.000 --> 00:38:13.000]  希伯來文是
[00:38:13.000 --> 00:38:15.000]  Taufe
[00:38:15.000 --> 00:38:17.000]  既看不到面前有美善
[00:38:17.000 --> 00:38:19.000]  又看不到明天有盼望
[00:38:19.000 --> 00:38:21.000]  世界好像
[00:38:21.000 --> 00:38:23.000]  陷於黑暗、混亂
[00:38:23.000 --> 00:38:25.000]  失序和沒有明天
[00:38:25.000 --> 00:38:27.000]  的一種狀態
[00:38:27.000 --> 00:38:29.000]  約伯的奏作
[00:38:29.000 --> 00:38:31.000]  是這樣的意思
[00:38:31.000 --> 00:38:33.000]  反映的是受創者當下裡面的現實
[00:38:33.000 --> 00:38:37.000]  哀歌是第二段
[00:38:37.000 --> 00:38:39.000]  十一節至二十三節
[00:38:39.000 --> 00:38:41.000]  說的是一種
[00:38:41.000 --> 00:38:43.000]  存在痛苦的呼喊
[00:38:43.000 --> 00:38:47.000]  哀歌也是很多詩篇的題材
[00:38:47.000 --> 00:38:49.000]  哀歌是表達一種情感
[00:38:49.000 --> 00:38:51.000]  如果說剛才的奏作
[00:38:51.000 --> 00:38:53.000]  是給大家一種世界觀認知的
[00:38:53.000 --> 00:38:55.000]  一種崩塌
[00:38:55.000 --> 00:38:57.000]  哀歌就是表達情感的崩塌
[00:38:57.000 --> 00:38:59.000]  情緒倒下
[00:38:59.000 --> 00:39:01.000]  所謂的
[00:39:01.000 --> 00:39:03.000]  情緒不濟
[00:39:03.000 --> 00:39:05.000]  所以這裡說的是悲苦
[00:39:05.000 --> 00:39:07.000]  心靈受苦
[00:39:07.000 --> 00:39:09.000]  甚至約伯這裡所說
[00:39:09.000 --> 00:39:11.000]  是切忘死
[00:39:11.000 --> 00:39:13.000]  切忘死
[00:39:13.000 --> 00:39:15.000]  痛不欲生的一種情感
[00:39:15.000 --> 00:39:17.000]  情緒
[00:39:17.000 --> 00:39:19.000]  當苦痛去到很盡
[00:39:19.000 --> 00:39:21.000]  很overwhelming的時候
[00:39:21.000 --> 00:39:23.000]  人真的會痛不欲生
[00:39:23.000 --> 00:39:25.000]  可能我們又會覺得
[00:39:25.000 --> 00:39:27.000]  不要這樣說
[00:39:27.000 --> 00:39:29.000]  我們生命要有
[00:39:29.000 --> 00:39:31.000]  盼望的、有明天的
[00:39:31.000 --> 00:39:33.000]  每天只能夠存活
[00:39:33.000 --> 00:39:35.000]  當然是真的,我們也需要的
[00:39:35.000 --> 00:39:37.000]  不過在苦難者當下的時候
[00:39:37.000 --> 00:39:39.000]  我們仍然處於消化的狀態
[00:39:39.000 --> 00:39:41.000]  能夠言說出來
[00:39:41.000 --> 00:39:43.000]  也是一種消化創傷的歷程
[00:39:43.000 --> 00:39:45.000]  所以為何有光
[00:39:45.000 --> 00:39:47.000]  這裡說的光和生命
[00:39:47.000 --> 00:39:49.000]  回應剛才的奏作
[00:39:49.000 --> 00:39:51.000]  黑暗和生命
[00:39:51.000 --> 00:39:53.000]  光和生命的主題
[00:39:53.000 --> 00:39:55.000]  對於在創傷裡面的人
[00:39:55.000 --> 00:39:57.000]  我們跟他們說
[00:39:57.000 --> 00:39:59.000]  有光、有生命的時候
[00:39:59.000 --> 00:40:01.000]  未必是那麼容易
[00:40:01.000 --> 00:40:03.000]  未必是那麼能夠
[00:40:03.000 --> 00:40:05.000]  帶來幫助
[00:40:05.000 --> 00:40:07.000]  但令他覺得
[00:40:07.000 --> 00:40:09.000]  凸顯他所處的黑暗
[00:40:09.000 --> 00:40:11.000]  和受苦
[00:40:11.000 --> 00:40:13.000]  人的道路被遮掩
[00:40:13.000 --> 00:40:15.000]  神八他四面圍住
[00:40:15.000 --> 00:40:17.000]  感到沒有出路,走不了的意思
[00:40:17.000 --> 00:40:19.000]  沒有way out
[00:40:19.000 --> 00:40:21.000]  這裡是約伯第一次
[00:40:21.000 --> 00:40:23.000]  可以說是第一次
[00:40:23.000 --> 00:40:25.000]  對神的一種控訴、一種陳述
[00:40:25.000 --> 00:40:29.000]  第三章可以說是
[00:40:29.000 --> 00:40:31.000]  作為一個引子
[00:40:31.000 --> 00:40:33.000]  其實都涵蓋了他之後所說的話
[00:40:33.000 --> 00:40:35.000]  奏作表達一種
[00:40:35.000 --> 00:40:37.000]  認知的失調、認知的失衡
[00:40:37.000 --> 00:40:39.000]  哀歌表達一種
[00:40:39.000 --> 00:40:41.000]  情緒的崩塌
[00:40:41.000 --> 00:40:43.000]  情感的顛覆
[00:40:43.000 --> 00:40:45.000]  最後的幾節
[00:40:45.000 --> 00:40:47.000]  是說一種
[00:40:47.000 --> 00:40:49.000]  創傷的後遺
[00:40:49.000 --> 00:40:51.000]  纏繞的
[00:40:51.000 --> 00:40:53.000]  驚懼的心緒
[00:40:53.000 --> 00:40:55.000]  創傷研究
[00:40:55.000 --> 00:40:57.000]  告訴我們
[00:40:57.000 --> 00:40:59.000]  收創的人
[00:40:59.000 --> 00:41:01.000]  之後會陷入一種
[00:41:01.000 --> 00:41:03.000]  不是一種
[00:41:03.000 --> 00:41:05.000]  一段時間仍然受創傷事件
[00:41:05.000 --> 00:41:07.000]  所影響的情緒狀態
[00:41:07.000 --> 00:41:11.000]  大埔火災當中
[00:41:11.000 --> 00:41:13.000]  可能有
[00:41:13.000 --> 00:41:15.000]  傳播
[00:41:15.000 --> 00:41:17.000]  但可能再一次走火警
[00:41:17.000 --> 00:41:19.000]  聽到火警的時候
[00:41:19.000 --> 00:41:21.000]  那些畫面都回來了
[00:41:21.000 --> 00:41:23.000]  那些煙味
[00:41:23.000 --> 00:41:25.000]  就算沒有都可能會聞到
[00:41:25.000 --> 00:41:27.000]  心跳突然加速
[00:41:27.000 --> 00:41:29.000]  突然會想起
[00:41:29.000 --> 00:41:31.000]  很多的情緒
[00:41:31.000 --> 00:41:33.000]  湧現很多情緒
[00:41:33.000 --> 00:41:35.000]  就像若白在這裡
[00:41:35.000 --> 00:41:37.000]  在我的食物面前
[00:41:37.000 --> 00:41:39.000]  我有探釋、我有哀慨
[00:41:39.000 --> 00:41:41.000]  在我的食物面前是什麼意思呢?
[00:41:41.000 --> 00:41:43.000]  回到日常生活很難
[00:41:43.000 --> 00:41:45.000]  就算回到所謂的日常生活
[00:41:45.000 --> 00:41:47.000]  吃一頓飯
[00:41:47.000 --> 00:41:49.000]  都可能突然
[00:41:49.000 --> 00:41:51.000]  又會有重傷和哀愁
[00:41:51.000 --> 00:41:53.000]  出來
[00:41:53.000 --> 00:41:55.000]  未吃之前
[00:41:55.000 --> 00:41:57.000]  好像裡面已經有水想湧出來
[00:41:57.000 --> 00:41:59.000]  我恐懼
[00:41:59.000 --> 00:42:01.000]  我懼怕
[00:42:01.000 --> 00:42:03.000]  我不得安逸、不得安然、不得安息
[00:42:03.000 --> 00:42:05.000]  第三章的結尾
[00:42:05.000 --> 00:42:07.000]  應該是結尾
[00:42:07.000 --> 00:42:09.000]  是終結
[00:42:09.000 --> 00:42:11.000]  不過有學者都留意到
[00:42:11.000 --> 00:42:13.000]  若白這裡好像是一個
[00:42:13.000 --> 00:42:15.000]  non-closing closure
[00:42:15.000 --> 00:42:17.000]  不能終結的結語
[00:42:17.000 --> 00:42:19.000]  好像就反映了受創者的狀態
[00:42:19.000 --> 00:42:21.000]  想終結
[00:42:21.000 --> 00:42:23.000]  想結束
[00:42:23.000 --> 00:42:25.000]  不是那麼容易
[00:42:25.000 --> 00:42:27.000]  有些內在的現實
[00:42:27.000 --> 00:42:29.000]  滾動、驚恐
[00:42:29.000 --> 00:42:31.000]  仍然是他
[00:42:31.000 --> 00:42:33.000]  好像是ongoing、持續、不斷面對的情況
[00:42:33.000 --> 00:42:35.000]  創傷的研究說
[00:42:35.000 --> 00:42:37.000]  這是一種
[00:42:37.000 --> 00:42:39.000]  創傷後壓力
[00:42:39.000 --> 00:42:41.000]  PTSD
[00:42:41.000 --> 00:42:43.000]  Post Traumatic Stress Disorder
[00:42:43.000 --> 00:42:45.000]  或者是創傷後遺
[00:42:45.000 --> 00:42:47.000]  這個都是
[00:42:47.000 --> 00:42:49.000]  很多面對
[00:42:49.000 --> 00:42:51.000]  特別是親歷其境
[00:42:51.000 --> 00:42:53.000]  親身面對創傷的人
[00:42:53.000 --> 00:42:55.000]  可能很長的時間
[00:42:55.000 --> 00:42:57.000]  都仍然在這個狀態
[00:42:57.000 --> 00:42:59.000]  創傷的撼動和消化
[00:42:59.000 --> 00:43:01.000]  反映在若白記中間
[00:43:01.000 --> 00:43:03.000]  最長的部分
[00:43:03.000 --> 00:43:05.000]  由第四章到第31章
[00:43:05.000 --> 00:43:07.000]  若白的說話
[00:43:07.000 --> 00:43:09.000]  第三章是一個
[00:43:09.000 --> 00:43:11.000]  可以說是統攝性
[00:43:11.000 --> 00:43:13.000]  然後之後是延展不斷
[00:43:13.000 --> 00:43:15.000]  有時候我們看若白記
[00:43:15.000 --> 00:43:17.000]  可能我們都覺得很長
[00:43:17.000 --> 00:43:19.000]  那麼長
[00:43:19.000 --> 00:43:21.000]  如果我們代入若白作為一個受創者的處境
[00:43:21.000 --> 00:43:23.000]  我們未必會覺得長
[00:43:23.000 --> 00:43:25.000]  因為事實上是需要消化
[00:43:25.000 --> 00:43:27.000]  大埔火災
[00:43:27.000 --> 00:43:29.000]  的存活者
[00:43:29.000 --> 00:43:31.000]  或者受影響的家人
[00:43:31.000 --> 00:43:33.000]  親友朋友
[00:43:33.000 --> 00:43:35.000]  同樣都是很長的復瑜
[00:43:35.000 --> 00:43:37.000]  要復瑜不是那麼容易
[00:43:37.000 --> 00:43:39.000]  這裡所說的是
[00:43:39.000 --> 00:43:41.000]  不能言說
[00:43:41.000 --> 00:43:43.000]  創傷撼動了整個人
[00:43:43.000 --> 00:43:45.000]  不能言說
[00:43:45.000 --> 00:43:47.000]  但是當若白能夠
[00:43:47.000 --> 00:43:49.000]  慢慢言說出來的時候
[00:43:49.000 --> 00:43:51.000]  亦都是在說一種
[00:43:51.000 --> 00:43:53.000]  對創傷的消化
[00:43:53.000 --> 00:43:55.000]  所說的東西既是表達創傷的撼動
[00:43:55.000 --> 00:43:57.000]  但是所說的東西
[00:43:57.000 --> 00:43:59.000]  同一時間亦都是在說一個療癒
[00:43:59.000 --> 00:44:01.000]  回答了一個療癒
[00:44:01.000 --> 00:44:03.000]  這裡有幾個方面
[00:44:03.000 --> 00:44:05.000]  歸納為四個方面
[00:44:05.000 --> 00:44:07.000]  就是在創傷後仍然會有持續的
[00:44:07.000 --> 00:44:09.000]  一種內在現實
[00:44:09.000 --> 00:44:11.000]  第一個受創的情景
[00:44:11.000 --> 00:44:13.000]  可能會繼續出現
[00:44:13.000 --> 00:44:15.000]  這裡說到若白提到
[00:44:15.000 --> 00:44:17.000]  一些情景
[00:44:17.000 --> 00:44:19.000]  令到他感到苦澀
[00:44:19.000 --> 00:44:21.000]  就像有一個軍隊
[00:44:21.000 --> 00:44:23.000]  攻陷他的帳篷
[00:44:23.000 --> 00:44:25.000]  甚至有些很個人的
[00:44:25.000 --> 00:44:27.000]  甚至有些很暴力的畫面
[00:44:27.000 --> 00:44:29.000]  就像有個勇士
[00:44:29.000 --> 00:44:31.000]  攻破他
[00:44:31.000 --> 00:44:33.000]  破裂破裂
[00:44:33.000 --> 00:44:35.000]  再破裂
[00:44:35.000 --> 00:44:37.000]  三個破裂
[00:44:37.000 --> 00:44:39.000]  其實亦都說到創傷的破裂
[00:44:39.000 --> 00:44:41.000]  對人的破裂
[00:44:41.000 --> 00:44:43.000]  當然可能你看的時候
[00:44:43.000 --> 00:44:45.000]  其實和頭兩章的語言不同
[00:44:45.000 --> 00:44:47.000]  記載
[00:44:47.000 --> 00:44:49.000]  我們知道這是一個
[00:44:49.000 --> 00:44:51.000]  詩歌題材的表達
[00:44:51.000 --> 00:44:53.000]  但這裡有意思
[00:44:53.000 --> 00:44:55.000]  受創傷的人
[00:44:55.000 --> 00:44:57.000]  說出那件事
[00:44:57.000 --> 00:44:59.000]  不是一種
[00:44:59.000 --> 00:45:01.000]  Factual Report
[00:45:01.000 --> 00:45:03.000]  不是一種純事實回報
[00:45:03.000 --> 00:45:05.000]  而是必然帶有一種主觀經驗
[00:45:05.000 --> 00:45:07.000]  用的是一種經驗語言
[00:45:07.000 --> 00:45:09.000]  當一個受創傷的人
[00:45:09.000 --> 00:45:11.000]  說的時候
[00:45:11.000 --> 00:45:13.000]  他是用他
[00:45:13.000 --> 00:45:15.000]  經驗的事物
[00:45:15.000 --> 00:45:17.000]  來表達他所經驗
[00:45:17.000 --> 00:45:19.000]  所以當我們聽
[00:45:19.000 --> 00:45:21.000]  一些在創傷經驗
[00:45:21.000 --> 00:45:23.000]  走出來的人說的時候
[00:45:23.000 --> 00:45:25.000]  或者我們都
[00:45:25.000 --> 00:45:27.000]  避免太快地去有一個判斷
[00:45:27.000 --> 00:45:29.000]  你這樣說不合事實
[00:45:29.000 --> 00:45:31.000]  不是這樣的
[00:45:31.000 --> 00:45:33.000]  而是他在用他的方式去表達
[00:45:33.000 --> 00:45:35.000]  甚至有些學者
[00:45:35.000 --> 00:45:37.000]  會看受創傷的人
[00:45:37.000 --> 00:45:39.000]  是需要一些可能像徵的
[00:45:39.000 --> 00:45:41.000]  語言來表達
[00:45:41.000 --> 00:45:43.000]  所以這裡當約伯
[00:45:43.000 --> 00:45:45.000]  他用一段很長的篇幅
[00:45:45.000 --> 00:45:47.000]  去說的當中有很多
[00:45:47.000 --> 00:45:49.000]  是他的一些
[00:45:49.000 --> 00:45:51.000]  的意象
[00:45:51.000 --> 00:45:53.000]  語言圖像
[00:45:53.000 --> 00:45:55.000]  來表達
[00:45:55.000 --> 00:45:57.000]  今天我們面對創傷
[00:45:57.000 --> 00:45:59.000]  可能我們不能夠直白地去說
[00:45:59.000 --> 00:46:01.000]  太難了
[00:46:01.000 --> 00:46:03.000]  可能是一個畫面
[00:46:03.000 --> 00:46:05.000]  一個影像一幅圖畫
[00:46:05.000 --> 00:46:07.000]  譬如我們今次
[00:46:07.000 --> 00:46:09.000]  這個火災事件之後
[00:46:09.000 --> 00:46:11.000]  可能我們有很多人
[00:46:11.000 --> 00:46:13.000]  去摺一些紙
[00:46:13.000 --> 00:46:15.000]  去畫一些東西
[00:46:15.000 --> 00:46:17.000]  去寫一些東西
[00:46:17.000 --> 00:46:19.000]  其實可能都能夠帶給他們一些安慰
[00:46:19.000 --> 00:46:21.000]  文學
[00:46:21.000 --> 00:46:23.000]  或者藝術都可能有一個
[00:46:23.000 --> 00:46:25.000]  療癒進一個空間
[00:46:25.000 --> 00:46:27.000]  讓我們去處理
[00:46:27.000 --> 00:46:29.000]  受創的情景會再一次出現
[00:46:29.000 --> 00:46:31.000]  第二
[00:46:31.000 --> 00:46:33.000]  是營會的情緒
[00:46:33.000 --> 00:46:35.000]  受創傷的人
[00:46:35.000 --> 00:46:37.000]  可能會想起就會驚惶
[00:46:37.000 --> 00:46:39.000]  甚至會找著
[00:46:39.000 --> 00:46:41.000]  我的肉身
[00:46:41.000 --> 00:46:43.000]  打箭
[00:46:43.000 --> 00:46:45.000]  想起就會害怕
[00:46:45.000 --> 00:46:47.000]  很多哀傷
[00:46:47.000 --> 00:46:49.000]  眼淚有時候會不期然流出來
[00:46:49.000 --> 00:46:51.000]  甚至第七章
[00:46:51.000 --> 00:46:53.000]  約伯所說
[00:46:53.000 --> 00:46:55.000]  當他想睡在他可以很安樂的床
[00:46:55.000 --> 00:46:57.000]  床榻的時候
[00:46:57.000 --> 00:46:59.000]  有夢驚擾
[00:46:59.000 --> 00:47:01.000]  有異象驚嚇他
[00:47:01.000 --> 00:47:03.000]  受創傷的人
[00:47:03.000 --> 00:47:05.000]  可能沒有睡好
[00:47:05.000 --> 00:47:07.000]  睡到睡覺可能又會發惡夢
[00:47:07.000 --> 00:47:09.000]  創傷研究告訴你
[00:47:09.000 --> 00:47:11.000]  受創傷的人
[00:47:11.000 --> 00:47:13.000]  可能會活在蒙煙
[00:47:13.000 --> 00:47:15.000]  或者是一些閃回
[00:47:15.000 --> 00:47:17.000]  突然間會有一些Flashback
[00:47:17.000 --> 00:47:19.000]  想起某些情景
[00:47:19.000 --> 00:47:21.000]  想起某些畫面
[00:47:21.000 --> 00:47:23.000]  記起某些感覺
[00:47:23.000 --> 00:47:27.000]  心靈的傷
[00:47:27.000 --> 00:47:29.000]  身體會記住
[00:47:29.000 --> 00:47:31.000]  同樣身體的傷
[00:47:31.000 --> 00:47:33.000]  心靈都會記住
[00:47:33.000 --> 00:47:35.000]  刻骨銘心的經歷
[00:47:35.000 --> 00:47:37.000]  不容易揮之而去
[00:47:37.000 --> 00:47:39.000]  第三
[00:47:39.000 --> 00:47:41.000]  自我觀的破碎
[00:47:41.000 --> 00:47:43.000]  約伯提到
[00:47:43.000 --> 00:47:45.000]  我不認識自己
[00:47:45.000 --> 00:47:47.000]  創傷被人的行動
[00:47:47.000 --> 00:47:49.000]  令人對自己好像分裂了
[00:47:49.000 --> 00:47:51.000]  這是基於創傷的
[00:47:51.000 --> 00:47:53.000]  很大的壓倒性
[00:47:53.000 --> 00:47:55.000]  一種對人的行動
[00:47:55.000 --> 00:47:57.000]  以致人可能
[00:47:57.000 --> 00:47:59.000]  在意識層面
[00:47:59.000 --> 00:48:01.000]  不想提起他
[00:48:01.000 --> 00:48:03.000]  甚至可能壓抑了
[00:48:03.000 --> 00:48:05.000]  但有時反而會讓人覺得
[00:48:05.000 --> 00:48:07.000]  自己存在的
[00:48:07.000 --> 00:48:09.000]  本體
[00:48:09.000 --> 00:48:11.000]  主體好像是很分裂的狀態
[00:48:11.000 --> 00:48:13.000]  我不認識自己
[00:48:13.000 --> 00:48:15.000]  甚至
[00:48:15.000 --> 00:48:17.000]  有創傷研究會看
[00:48:17.000 --> 00:48:19.000]  人有時會抽離
[00:48:19.000 --> 00:48:21.000]  看自己,以致看自己看得不真實
[00:48:21.000 --> 00:48:23.000]  或者看外在的世界不真實
[00:48:23.000 --> 00:48:25.000]  約伯提到
[00:48:25.000 --> 00:48:27.000]  第十三章二十八節
[00:48:27.000 --> 00:48:29.000]  他就像腐化的爛文
[00:48:29.000 --> 00:48:31.000]  創傷的研究
[00:48:31.000 --> 00:48:33.000]  提到受創者
[00:48:33.000 --> 00:48:35.000]  會解離自己
[00:48:35.000 --> 00:48:37.000]  因為那個情感
[00:48:37.000 --> 00:48:39.000]  太深濃
[00:48:39.000 --> 00:48:41.000]  太壓抑了
[00:48:41.000 --> 00:48:43.000]  但可能有時會彈出來
[00:48:43.000 --> 00:48:45.000]  以致人好像有
[00:48:45.000 --> 00:48:47.000]  一種分裂的狀態
[00:48:47.000 --> 00:48:49.000]  回到日常生活時,做回一個認知上正確的人
[00:48:49.000 --> 00:48:51.000]  但當有時
[00:48:51.000 --> 00:48:53.000]  又會發現自己不是這樣的人
[00:48:53.000 --> 00:48:55.000]  自己很想做一個
[00:48:55.000 --> 00:48:57.000]  是
[00:48:57.000 --> 00:48:59.000]  有價值的人
[00:48:59.000 --> 00:49:01.000]  但可能
[00:49:01.000 --> 00:49:03.000]  裡面受到創傷的行動
[00:49:03.000 --> 00:49:05.000]  有時會讓他覺得自己
[00:49:05.000 --> 00:49:07.000]  沒有價值的狀態
[00:49:07.000 --> 00:49:09.000]  甚至約伯提
[00:49:09.000 --> 00:49:11.000]  自己像洋海和海怪
[00:49:11.000 --> 00:49:13.000]  一種非人化的存在
[00:49:13.000 --> 00:49:15.000]  野狗的兄弟
[00:49:15.000 --> 00:49:17.000]  和他的同伴
[00:49:17.000 --> 00:49:19.000]  甚至在社群裡
[00:49:19.000 --> 00:49:21.000]  感覺到不能夠復育
[00:49:21.000 --> 00:49:23.000]  不能夠重新回歸
[00:49:23.000 --> 00:49:25.000]  投入一個
[00:49:25.000 --> 00:49:27.000]  很正常的狀態
[00:49:27.000 --> 00:49:29.000]  的存在
[00:49:29.000 --> 00:49:31.000]  最後是認知信念的顛覆
[00:49:31.000 --> 00:49:33.000]  人算什麼
[00:49:33.000 --> 00:49:35.000]  你竟看他為大
[00:49:35.000 --> 00:49:37.000]  我們很熟悉,這些是來自詩篇
[00:49:37.000 --> 00:49:39.000]  但在約伯所說的話裡
[00:49:39.000 --> 00:49:41.000]  顛覆了
[00:49:41.000 --> 00:49:43.000]  詩篇所說的是
[00:49:43.000 --> 00:49:45.000]  讚揚神對人的照顧
[00:49:45.000 --> 00:49:47.000]  無微不至,人算什麼
[00:49:47.000 --> 00:49:49.000]  但在約伯的
[00:49:49.000 --> 00:49:51.000]  當下
[00:49:51.000 --> 00:49:53.000]  覺得人算什麼
[00:49:53.000 --> 00:49:55.000]  你竟看他為大
[00:49:55.000 --> 00:49:57.000]  以致降災給我
[00:49:57.000 --> 00:49:59.000]  恨歧視不可測度
[00:49:59.000 --> 00:50:01.000]  恨大事,恨歧視不可成數
[00:50:01.000 --> 00:50:03.000]  恨歧視,恨大事
[00:50:03.000 --> 00:50:05.000]  在詩篇裡說的
[00:50:05.000 --> 00:50:07.000]  是舊俗的
[00:50:07.000 --> 00:50:09.000]  但在約伯所說的時候
[00:50:09.000 --> 00:50:11.000]  他用恨大事,恨歧視
[00:50:11.000 --> 00:50:13.000]  去表達
[00:50:13.000 --> 00:50:15.000]  恨在他身上的歧視
[00:50:15.000 --> 00:50:17.000]  在我身上行出歧視
[00:50:17.000 --> 00:50:19.000]  就是令他無辜受苦的歧視
[00:50:19.000 --> 00:50:21.000]  你向我變為殘忍
[00:50:21.000 --> 00:50:23.000]  甚至第三章
[00:50:23.000 --> 00:50:25.000]  用殘忍來形容神
[00:50:25.000 --> 00:50:27.000]  是絕無僅有的
[00:50:27.000 --> 00:50:29.000]  在舊約裡
[00:50:29.000 --> 00:50:31.000]  認知信念會顛覆
[00:50:31.000 --> 00:50:33.000]  整個世界
[00:50:33.000 --> 00:50:35.000]  turn upside down
[00:50:35.000 --> 00:50:37.000]  這是受創傷的人
[00:50:37.000 --> 00:50:39.000]  會面對的掙扎
[00:50:39.000 --> 00:50:41.000]  我們不能夠說
[00:50:41.000 --> 00:50:43.000]  你
[00:50:43.000 --> 00:50:45.000]  去查多點經
[00:50:45.000 --> 00:50:47.000]  去看多點聖經
[00:50:47.000 --> 00:50:49.000]  祈多點禱
[00:50:49.000 --> 00:50:51.000]  但我們不能期望
