
[00:00:00.000 --> 00:00:06.000]  多謝Dr. Mool和胡牧師
[00:22:28.000 --> 00:22:31.000]  不要說1.5度
[00:22:31.000 --> 00:22:36.000]  可能很快超過2度、3度
[00:22:36.000 --> 00:22:38.000]  科學家計算
[00:22:38.000 --> 00:22:44.000]  如果我們平均氣候溫度增加2度的話
[00:22:44.000 --> 00:22:46.000]  所帶來的經濟損失
[00:22:46.000 --> 00:22:48.000]  大概是15%
[00:22:48.000 --> 00:22:52.000]  而增加3度是25%
[00:22:52.000 --> 00:22:54.000]  25%是多少呢?
[00:22:54.000 --> 00:22:56.000]  如果大家讀歷史就知道
[00:22:56.000 --> 00:22:59.000]  美國經濟大蕭條的時候
[00:22:59.000 --> 00:23:02.000]  就是25%
[00:23:02.000 --> 00:23:05.000]  我們可以想像到全世界大蕭條
[00:23:05.000 --> 00:23:08.000]  只要全世界的溫度提升3度
[00:23:08.000 --> 00:23:10.000]  我們就全世界大蕭條
[00:23:10.000 --> 00:23:14.000]  到時都不知道情況是怎樣
[00:23:14.000 --> 00:23:22.000]  從這些角度去看
[00:23:22.000 --> 00:23:26.000]  我們去實踐關愛受眾世界
[00:23:26.000 --> 00:23:29.000]  去學習愛護這個世界
[00:23:29.000 --> 00:23:31.000]  去保護這個世界的時候
[00:23:31.000 --> 00:23:37.000]  其實它不單止是一個福音的使命
[00:23:37.000 --> 00:23:39.000]  我會加上
[00:23:39.000 --> 00:23:44.000]  它是一個跨文化的福音使命
[00:23:44.000 --> 00:23:47.000]  因為我們要跨越我們今天
[00:23:47.000 --> 00:23:49.000]  慣常主流的文化
[00:23:49.000 --> 00:23:51.000]  是不容易的
[00:23:51.000 --> 00:23:58.000]  我們說門徒生活、門徒生命、門徒訓練
[00:23:58.000 --> 00:24:03.000]  很多教會都有去做扶貧的工作
[00:24:03.000 --> 00:24:05.000]  我們奉獻
[00:24:05.000 --> 00:24:07.000]  我們可能去派飯
[00:24:07.000 --> 00:24:11.000]  我們去做很多的服事
[00:24:11.000 --> 00:24:17.000]  但其實在同一個時刻
[00:24:17.000 --> 00:24:22.000]  我們去學習實踐關愛這個世界的時候
[00:24:22.000 --> 00:24:24.000]  其實我們就已經是
[00:24:24.000 --> 00:24:27.000]  因為我們不會每一分每一秒都要奉獻
[00:24:27.000 --> 00:24:30.000]  我們都會有一個時間
[00:24:30.000 --> 00:24:36.000]  我們不是每一分每一秒都去服事有困難的人
[00:24:36.000 --> 00:24:42.000]  但原來我們去實踐關愛環境的時候
[00:24:42.000 --> 00:24:48.000]  我們是每一分每一秒都在間接服事貧窮的人
[00:24:48.000 --> 00:24:53.000]  而這個服事正正就是我們基督徒
[00:24:53.000 --> 00:24:57.000]  我們的信仰裡其中一個很重要的特點
[00:24:57.000 --> 00:25:05.000]  其實我們常常是一個跨越主流文化的服事
[00:25:05.000 --> 00:25:08.000]  我的總結就是
[00:25:08.000 --> 00:25:11.000]  我們在這個地方香港
[00:25:11.000 --> 00:25:13.000]  其實我很感恩
[00:25:13.000 --> 00:25:15.000]  大家可能想像不到
[00:25:15.000 --> 00:25:18.000]  世界上有很多地方的人
[00:25:18.000 --> 00:25:20.000]  他們有海就沒有山
[00:25:20.000 --> 00:25:22.000]  有山就沒有海
[00:25:22.000 --> 00:25:24.000]  或者兩樣都沒有
[00:25:24.000 --> 00:25:28.000]  只有沙或者只有雪只有冰
[00:25:28.000 --> 00:25:29.000]  我們很好
[00:25:29.000 --> 00:25:33.000]  我們有山又被海包圍著我們
[00:25:33.000 --> 00:25:37.000]  也有四季我們可以去體會上帝的創造
[00:25:37.000 --> 00:25:41.000]  但我們同時也有一個很現代化的城市
[00:25:41.000 --> 00:25:44.000]  但我們可能一般一個多小時車
[00:25:44.000 --> 00:25:47.000]  我們已經可以接觸到山和海
[00:25:47.000 --> 00:25:49.000]  但我們有沒有珍惜
[00:25:49.000 --> 00:25:51.000]  有沒有去享受上帝的創造
[00:25:51.000 --> 00:25:53.000]  正如剛才牧師提到
[00:25:53.000 --> 00:25:54.000]  我們去慶祝的時候
[00:25:54.000 --> 00:25:57.000]  我們有沒有去慶祝呢
[00:25:58.000 --> 00:26:03.000]  我自己覺得很簡單的事情已經可以做到
[00:26:03.000 --> 00:26:07.000]  首先我們去享受和珍惜我們的大自然
[00:26:07.000 --> 00:26:11.000]  我們也要去保護它
[00:26:11.000 --> 00:26:13.000]  我們知道接下來的填海計劃
[00:26:13.000 --> 00:26:16.000]  各方面其實都有很大的影響
[00:26:16.000 --> 00:26:18.000]  我們怎樣去調節我們的發展步伐
[00:26:18.000 --> 00:26:20.000]  生活步伐呢
[00:26:20.000 --> 00:26:22.000]  值得我們去反思
[00:26:22.000 --> 00:26:25.000]  值得我們去鼓勵弟兄姊妹去反思
[00:26:25.000 --> 00:26:29.000]  最後其實是很挑戰我們每一個人
[00:26:29.000 --> 00:26:35.000]  我們能不能控制自己對舒適方便
[00:26:35.000 --> 00:26:38.000]  甚至物質上的追求
[00:26:38.000 --> 00:26:45.000]  我不夠膽從元朗跑出來九龍塘
[00:26:45.000 --> 00:26:51.000]  但我通常因為施達的辦公室就在佐敦
[00:26:51.000 --> 00:26:56.000]  我坐地鐵就會經過荃灣線的油麻地
[00:26:56.000 --> 00:26:58.000]  有時候我會在旺角出
[00:26:58.000 --> 00:26:59.000]  有時候會在油麻地出
[00:26:59.000 --> 00:27:01.000]  我就會走回去
[00:27:01.000 --> 00:27:05.000]  我們去學習去訓練自己
[00:27:05.000 --> 00:27:10.000]  減低我們對舒適方便的需求
[00:27:10.000 --> 00:27:12.000]  今天就到這裡
[00:27:12.000 --> 00:27:14.000]  謝謝
[00:27:14.000 --> 00:27:16.000]  謝謝大家
[00:27:16.000 --> 00:27:18.000]  謝謝大家
[00:27:18.000 --> 00:27:20.000]  謝謝大家
[00:27:20.000 --> 00:27:22.000]  謝謝大家
[00:27:22.000 --> 00:27:25.000]  (字幕由 Amara.org 社群提供)

