
[00:00:00.000 --> 00:00:04.800]  我們會有一些問答的時間
[00:20:18.800 --> 00:20:20.800]  例如葛培莉說
[00:20:20.800 --> 00:20:23.800]  在聖經裡沒有「退休」這個字
[00:20:23.800 --> 00:20:26.800]  利未人是50歲退下來
[00:20:26.800 --> 00:20:29.800]  其實他背後做導師
[00:20:29.800 --> 00:20:31.800]  是年青的利未人
[00:20:31.800 --> 00:20:33.800]  保羅說是整個人生
[00:20:33.800 --> 00:20:35.800]  基督徒人生是賽跑
[00:20:35.800 --> 00:20:37.800]  不是老的時候
[00:20:37.800 --> 00:20:38.800]  所以佩卡說到
[00:20:38.800 --> 00:20:40.800]  《Finished A Course With Joy》
[00:20:40.800 --> 00:20:43.800]  不是說到年長的時候
[00:20:43.800 --> 00:20:45.800]  我就睡步、逛街
[00:20:45.800 --> 00:20:49.800]  例如休斯敦的金陵教會的願望
[00:20:49.800 --> 00:20:51.800]  他罵得很厲害
[00:20:51.800 --> 00:20:53.800]  外國很多教會
[00:20:53.800 --> 00:20:54.800]  年長後
[00:20:54.800 --> 00:20:56.800]  聖經教會比較淺
[00:20:56.800 --> 00:20:59.800]  很多時活動去宅度假
[00:20:59.800 --> 00:21:02.800]  總之很輕鬆
[00:21:02.800 --> 00:21:05.800]  有人見到佩卡
[00:21:05.800 --> 00:21:07.800]  那位姐妹是65歲
[00:21:07.800 --> 00:21:10.800]  你猜佩卡怎樣跟他說呢?
[00:21:10.800 --> 00:21:11.800]  你想想餘下的40年
[00:21:11.800 --> 00:21:13.800]  怎樣去侍奉神
[00:21:13.800 --> 00:21:18.800]  我想是加強對於年長後的使命感
[00:21:18.800 --> 00:21:21.800]  不要說對年長後的姐妹
[00:21:21.800 --> 00:21:23.800]  對整個教會都有益
[00:21:23.800 --> 00:21:26.800]  會不會在教會方面需要加強呢?
[00:21:26.800 --> 00:21:27.800]  謝謝
[00:21:27.800 --> 00:21:30.800]  教會嗎?
[00:21:30.800 --> 00:21:31.800]  (教會)
[00:21:31.800 --> 00:21:36.800]  你問會不會當然會
[00:21:36.800 --> 00:21:42.800]  我覺得我們讀書的時候
[00:21:42.800 --> 00:21:43.800]  有些少見識
[00:21:43.800 --> 00:21:46.800]  其實我有時要多想一兩步
[00:21:46.800 --> 00:21:49.800]  不單是想我自己
[00:21:49.800 --> 00:21:51.800]  例如我60歲的時候
[00:21:51.800 --> 00:21:53.800]  我不是想我60歲的時候應該怎樣做
[00:21:53.800 --> 00:21:56.800]  我想63歲、65歲的時候
[00:21:56.800 --> 00:21:57.800]  我應該做什麼
[00:21:57.800 --> 00:22:00.800]  當然未必知道很遠很遠的
[00:22:00.800 --> 00:22:02.800]  但最低限度想到五年後
[00:22:02.800 --> 00:22:03.800]  大概要做什麼
[00:22:03.800 --> 00:22:05.800]  那已經幫到我們
[00:22:05.800 --> 00:22:08.800]  當我們懂得這樣想像的時候
[00:22:08.800 --> 00:22:12.800]  其實就是我們可以摸索
[00:22:12.800 --> 00:22:14.800]  為我們身邊的人一起摸索
[00:22:14.800 --> 00:22:16.800]  下一步我們可以怎樣做呢?
[00:22:16.800 --> 00:22:18.800]  我記得有人問過我
[00:22:18.800 --> 00:22:21.800]  「朱牧師你都年過60了」
[00:22:21.800 --> 00:22:25.800]  「我原本過去25年在澳洲募會」
[00:22:25.800 --> 00:22:28.800]  「年過60你回來香港做什麼?」
[00:22:28.800 --> 00:22:33.800]  意思是你都過頭了
[00:22:33.800 --> 00:22:36.800]  還多移民一次
[00:22:36.800 --> 00:22:40.800]  我就說「是的,因為我年過60了」
[00:22:40.800 --> 00:22:43.800]  「我回來忠臣,我重新開始」
[00:22:43.800 --> 00:22:47.800]  「廢物回收」
[00:22:47.800 --> 00:22:49.800]  當然是開玩笑
[00:22:49.800 --> 00:22:52.800]  但我想究竟我想怎樣善用
[00:22:52.800 --> 00:22:55.800]  接下來的五年、十年呢?
[00:22:55.800 --> 00:22:59.800]  我覺得我過去25年或30年
[00:22:59.800 --> 00:23:01.800]  在教會裡侍奉或牧養等工作
[00:23:01.800 --> 00:23:05.800]  有很多經驗可以傳遞給下一代
[00:23:05.800 --> 00:23:07.800]  我以信徒的身份是否可以呢?
[00:23:07.800 --> 00:23:09.800]  可以,不幸有機會
[00:23:09.800 --> 00:23:11.800]  我可以在自己的母校
[00:23:11.800 --> 00:23:14.800]  做一個老師、做一個校務
[00:23:14.800 --> 00:23:18.800]  我覺得是一個很有意思的侍奉
[00:23:18.800 --> 00:23:21.800]  我就在這個地方牧養
[00:23:21.800 --> 00:23:25.800]  牧養學生,幫助年輕傳道人
[00:23:25.800 --> 00:23:27.800]  以致他們能夠面對新的一代
[00:23:27.800 --> 00:23:29.800]  或新的世代
[00:23:29.800 --> 00:23:31.800]  應該怎樣去牧養
[00:23:31.800 --> 00:23:33.800]  我是牧師,我就這樣想
[00:23:33.800 --> 00:23:36.800]  你不是牧師,或你是信徒領袖
[00:23:36.800 --> 00:23:39.800]  你怎樣想呢?
[00:23:39.800 --> 00:23:40.800]  有些人問我
[00:23:40.800 --> 00:23:43.800]  朱牧師,你老了之後,你怎樣過日子?
[00:23:43.800 --> 00:23:46.800]  老實說,我也不太清楚
[00:23:46.800 --> 00:23:52.800]  他們問我,你不是有甚麼公積金、強積金嗎?
[00:23:52.800 --> 00:23:55.800]  我說是,不過按我現在的計算
[00:23:55.800 --> 00:23:58.800]  我三年左右就已經吃光了
[00:23:58.800 --> 00:24:01.800]  接下來怎麼辦?我也不太清楚
[00:24:01.800 --> 00:24:03.800]  坦白說,我真的不知道
[00:24:03.800 --> 00:24:07.800]  但接下來怎麼辦呢?
[00:24:07.800 --> 00:24:09.800]  真的要憑信心
[00:24:09.800 --> 00:24:14.800]  但我在想,我可不可以仰望上帝
[00:24:14.800 --> 00:24:18.800]  感動有錢的信徒領袖
[00:24:18.800 --> 00:24:21.800]  養活我呢?
[00:24:21.800 --> 00:24:23.800]  養不活也不要緊
[00:24:23.800 --> 00:24:25.800]  其實我也不想太長命
[00:24:25.800 --> 00:24:27.800]  很有趣吧?
[00:24:27.800 --> 00:24:30.800]  我心裡想了很多很多這些東西
[00:24:30.800 --> 00:24:34.800]  不過其實甚麼都沒有計劃
[00:24:34.800 --> 00:24:38.800]  我最單獨知道,我現在眼前五年、十年
[00:24:38.800 --> 00:24:41.800]  我想怎樣去活出一個照明呢?
[00:24:41.800 --> 00:24:43.800]  這個就是我的照明
[00:24:43.800 --> 00:24:45.800]  你的照明會是甚麼呢?
[00:24:45.800 --> 00:24:47.800]  大家一起想吧
[00:24:47.800 --> 00:24:51.800]  如果大家不趕著走,大家多聊兩句
[00:24:51.800 --> 00:24:54.800]  我們大家想五年後怎樣過活
[00:24:54.800 --> 00:24:57.800]  怎樣活得有意義
[00:24:57.800 --> 00:24:59.800]  其實是值得去想的
[00:24:59.800 --> 00:25:01.800]  我相信我們在座很多弟兄姊妹
[00:25:01.800 --> 00:25:05.800]  我們對腦這個課題有心的時候
[00:25:05.800 --> 00:25:07.800]  值得不同教會的人
[00:25:07.800 --> 00:25:11.800]  大家打招呼,彼此聊天
[00:25:11.800 --> 00:25:16.800]  我真的鼓勵大家這樣做
[00:25:16.800 --> 00:25:19.800]  補充一點,退休這件事
[00:25:19.800 --> 00:25:22.800]  當然有社會制度的原因
[00:25:22.800 --> 00:25:25.800]  古代的社會也沒有退休這件事
[00:25:25.800 --> 00:25:27.800]  退休這個概念
[00:25:27.800 --> 00:25:29.800]  技術上是頗為近代
[00:25:29.800 --> 00:25:32.800]  例如美國開始有社會安全系統
[00:25:32.800 --> 00:25:34.800]  有退休這件事
[00:25:34.800 --> 00:25:36.800]  中國立國的時候
[00:25:36.800 --> 00:25:40.800]  其實那個理念是國家會養老人家
[00:25:40.800 --> 00:25:42.800]  60歲以後國家就養你
[00:25:42.800 --> 00:25:44.800]  不過現在中國政府又改口
[00:25:44.800 --> 00:25:46.800]  因為老人家太多
[00:25:46.800 --> 00:25:49.800]  不過退休是社會制度
[00:25:49.800 --> 00:25:53.800]  應該是工作到60歲或65歲
[00:25:53.800 --> 00:25:56.800]  你是儲錢也好,政府給你津貼
[00:25:56.800 --> 00:26:00.800]  65歲以後就不需要為了那兩餐
[00:26:00.800 --> 00:26:04.800]  而去做一些賺錢的工作
[00:26:04.800 --> 00:26:07.800]  你也能生活
[00:26:07.800 --> 00:26:10.800]  退休的構思應該是這樣
[00:26:10.800 --> 00:26:12.800]  不需要為了那兩餐
[00:26:12.800 --> 00:26:15.800]  繼續賺錢來過活
[00:26:15.800 --> 00:26:17.800]  所以第一我們要繼續去想
[00:26:17.800 --> 00:26:19.800]  剛才Daniel也提及過
[00:26:19.800 --> 00:26:22.800]  現在香港很多情況不是這樣的
[00:26:22.800 --> 00:26:24.800]  你做到七十多歲
[00:26:24.800 --> 00:26:26.800]  不工作就餓死了
[00:26:26.800 --> 00:26:28.800]  所以我們要問
[00:26:28.800 --> 00:26:30.800]  社會制度是怎樣
[00:26:30.800 --> 00:26:32.800]  多少歲?這個可以再討論
[00:26:32.800 --> 00:26:34.800]  65或70歲,現在人健康
[00:26:34.800 --> 00:26:38.800]  至少到了某一個年紀的時候
[00:26:38.800 --> 00:26:41.800]  人是不需要為了那兩餐
[00:26:41.800 --> 00:26:43.800]  而拼命工作
[00:26:43.800 --> 00:26:45.800]  這是退休制度要想的事
[00:26:45.800 --> 00:26:47.800]  第二件事
[00:26:47.800 --> 00:26:49.800]  剛才Wendy提及也是一個很好的問題
[00:26:49.800 --> 00:26:51.800]  但我覺得從另一個角度去看
[00:26:51.800 --> 00:26:54.800]  其實問題是我們要再想想
[00:26:54.800 --> 00:26:56.800]  甚麼是工作
[00:26:56.800 --> 00:26:58.800]  我們通常會聯繫
[00:26:58.800 --> 00:27:02.800]  工作就是賺到收入的工作
[00:27:02.800 --> 00:27:05.800]  當然,例如我現在還要
[00:27:05.800 --> 00:27:09.800]  上有母親,下有中年人
[00:27:09.800 --> 00:27:11.800]  下有女兒
[00:27:11.800 --> 00:27:12.800]  我要養人
[00:27:12.800 --> 00:27:15.800]  我當然要找一些市場性的工作
[00:27:15.800 --> 00:27:16.800]  即是有薪金的工作
[00:27:16.800 --> 00:27:18.800]  很感謝忠臣
[00:27:18.800 --> 00:27:19.800]  我喜歡吹牛
[00:27:19.800 --> 00:27:20.800]  忠臣又給我錢吹牛
[00:27:20.800 --> 00:27:22.800]  這簡直是天作之合
[00:27:22.800 --> 00:27:23.800]  感謝上主
[00:27:23.800 --> 00:27:26.800]  但在我的情況下
[00:27:26.800 --> 00:27:32.800]  我現在還需要一些有薪金的工作
[00:27:32.800 --> 00:27:35.800]  但工作的一般來說
[00:27:35.800 --> 00:27:37.800]  我覺得是沒有退休的
[00:27:37.800 --> 00:27:39.800]  你有能力的話
[00:27:39.800 --> 00:27:41.800]  就工作到你死那一天
[00:27:41.800 --> 00:27:44.800]  當然,按照你的能力的轉變
[00:27:44.800 --> 00:27:46.800]  你就會做不同的工作
[00:27:46.800 --> 00:27:48.800]  你年輕一點,受到壓力
[00:27:48.800 --> 00:27:51.800]  你做忠臣老師也會有很多壓力
[00:27:51.800 --> 00:27:54.800]  忽然又要說這個話題
[00:27:54.800 --> 00:27:55.800]  很多壓力
[00:27:55.800 --> 00:27:58.800]  我現在勉強也能夠忍受
[00:27:58.800 --> 00:28:01.800]  可能再過十年就不行了
[00:28:01.800 --> 00:28:02.800]  我會死的
[00:28:02.800 --> 00:28:03.800]  會胃潰瘍
[00:28:03.800 --> 00:28:04.800]  再去忠臣教書
[00:28:04.800 --> 00:28:06.800]  我受不了這些工作壓力
[00:28:06.800 --> 00:28:08.800]  我就找一份工作
[00:28:08.800 --> 00:28:11.800]  一個星期降一千度就算了
[00:28:11.800 --> 00:28:12.800]  其他就受不了
[00:28:12.800 --> 00:28:14.800]  要行山,要欣賞風景
[00:28:14.800 --> 00:28:16.800]  養胃
[00:28:16.800 --> 00:28:18.800]  按照我的工作能力
[00:28:18.800 --> 00:28:22.800]  按照我有多少能力
[00:28:22.800 --> 00:28:23.800]  有什麼能力
[00:28:23.800 --> 00:28:25.800]  我就繼續工作
[00:28:25.800 --> 00:28:27.800]  一直工作到死
[00:28:27.800 --> 00:28:30.800]  在這個意義上,Wendy說得對
[00:28:30.800 --> 00:28:32.800]  我們應該要重新思考
[00:28:32.800 --> 00:28:34.800]  什麼叫做工作
[00:28:34.800 --> 00:28:35.800]  每一個階段
[00:28:35.800 --> 00:28:38.800]  其實我們為了神,為了社群
[00:28:38.800 --> 00:28:40.800]  我們有什麼是工作
[00:28:40.800 --> 00:28:42.800]  我們在這個階段是做得到的
[00:28:42.800 --> 00:28:44.800]  要不斷地去想
[00:28:45.800 --> 00:28:52.800]  有沒有其他弟姐妹有問題?
[00:28:52.800 --> 00:29:09.800]  聽到剛才說人口
[00:29:09.800 --> 00:29:11.800]  其實現在很多教會
[00:29:11.800 --> 00:29:13.800]  我自己的教會也是
[00:29:13.800 --> 00:29:17.800]  三分之二都是老人
[00:29:17.800 --> 00:29:19.800]  只剩三分之一是年輕人
[00:29:19.800 --> 00:29:21.800]  剛才下午我有聽說
[00:29:21.800 --> 00:29:24.800]  有些人搞老人團契
[00:29:24.800 --> 00:29:26.800]  老人和老人傳福音
[00:29:26.800 --> 00:29:29.800]  或者教會也有很多老人
[00:29:29.800 --> 00:29:32.800]  但是教會不是老人團契
[00:29:32.800 --> 00:29:34.800]  變成老人教會
[00:29:34.800 --> 00:29:37.800]  好像看不到明天
[00:29:37.800 --> 00:29:40.800]  今天我聽顛覆腦的想像
[00:29:40.800 --> 00:29:44.800]  如果三分之二的老人
[00:29:44.800 --> 00:29:46.800]  三分之一的年輕人
[00:29:46.800 --> 00:29:47.800]  進來後
[00:29:47.800 --> 00:29:53.800]  全部銀髮金髮都在一起
[00:29:53.800 --> 00:29:54.800]  那怎麼辦呢?
[00:29:54.800 --> 00:29:58.800]  我聽了這麼久
[00:29:58.800 --> 00:30:01.800]  如果我整頓一下
[00:30:01.800 --> 00:30:02.800]  教會的人看到這樣
[00:30:02.800 --> 00:30:04.800]  那怎麼辦呢?
[00:30:04.800 --> 00:30:07.800]  就好像教會不是老人團契
[00:30:07.800 --> 00:30:08.800]  變成老人教會的時候
[00:30:08.800 --> 00:30:11.800]  我們好像沒什麼出路
[00:30:11.800 --> 00:30:13.800]  因為現在教會的年輕人
[00:30:13.800 --> 00:30:15.800]  已經進來
[00:30:15.800 --> 00:30:19.800]  有個老人家跟我說
[00:30:19.800 --> 00:30:21.800]  你回到第一課
[00:30:21.800 --> 00:30:23.800]  他說今早六點鐘起床
[00:30:23.800 --> 00:30:24.800]  我說六點鐘?
[00:30:24.800 --> 00:30:26.800]  我還沒回到家
[00:30:26.800 --> 00:30:27.800]  那怎麼辦呢?
[00:30:27.800 --> 00:30:29.800]  教會就變成
[00:30:29.800 --> 00:30:31.800]  我們的想像
[00:30:31.800 --> 00:30:32.800]  變成我的教會
[00:30:32.800 --> 00:30:34.800]  就這樣萎縮
[00:30:34.800 --> 00:30:36.800]  其實做年輕人的工作
[00:30:36.800 --> 00:30:38.800]  是比較開心的
[00:30:38.800 --> 00:30:39.800]  可以說
[00:30:39.800 --> 00:30:40.800]  有生孫子
[00:30:40.800 --> 00:30:41.800]  有生兒子
[00:30:41.800 --> 00:30:43.800]  教會好像很興奮
[00:30:43.800 --> 00:30:45.800]  如果搞成老人教會
[00:30:45.800 --> 00:30:47.800]  就好像
[00:30:47.800 --> 00:30:49.800]  今天的話題就對了
[00:30:49.800 --> 00:30:52.800]  就變成萎縮了
[00:30:52.800 --> 00:30:54.800]  我聽完今早
[00:30:54.800 --> 00:30:56.800]  從下午聽到現在
[00:30:56.800 --> 00:30:59.800]  我覺得好像沒什麼出路
[00:30:59.800 --> 00:31:05.800]  我猜沒出路是兩個意思
[00:31:05.800 --> 00:31:07.800]  一個意思就是
[00:31:07.800 --> 00:31:08.800]  當整個教會
[00:31:08.800 --> 00:31:13.800]  每個人都白發或灰發的時候
[00:31:13.800 --> 00:31:15.800]  是對年輕人
[00:31:15.800 --> 00:31:17.800]  他們不太想
[00:31:17.800 --> 00:31:19.800]  走進這樣的教會
[00:31:19.800 --> 00:31:21.800]  或跟一群這樣的會眾一起
[00:31:21.800 --> 00:31:23.800]  這是第一個意思
[00:31:23.800 --> 00:31:24.800]  第二就是說
[00:31:24.800 --> 00:31:27.800]  當教會有很多老人家的時候
[00:31:27.800 --> 00:31:29.800]  奉獻數字或財政上
[00:31:29.800 --> 00:31:31.800]  奉獻數字可能會下降
[00:31:31.800 --> 00:31:34.800]  變成教會在財政上
[00:31:34.800 --> 00:31:37.800]  未必能夠持續
[00:31:37.800 --> 00:31:42.800]  我沒什麼特別的解決辦法
[00:31:42.800 --> 00:31:46.800]  我不是財經專家
[00:31:46.800 --> 00:31:49.800]  不過我想指出一件事
[00:31:49.800 --> 00:31:52.800]  教會多老人家
[00:31:52.800 --> 00:31:54.800]  不代表教會沒錢
[00:31:54.800 --> 00:31:57.800]  老實說
[00:31:57.800 --> 00:31:59.800]  在座的當中
[00:31:59.800 --> 00:32:00.800]  我看上去
[00:32:00.800 --> 00:32:03.800]  你也不算是衣衫藍柳
[00:32:03.800 --> 00:32:07.800]  你也可能
[00:32:07.800 --> 00:32:11.800]  有些身家吧
[00:32:11.800 --> 00:32:13.800]  我常常想到一件事
[00:32:13.800 --> 00:32:15.800]  在座當中
[00:32:15.800 --> 00:32:18.800]  有三分一的會眾
[00:32:18.800 --> 00:32:20.800]  有身家
[00:32:20.800 --> 00:32:23.800]  你過身的時候
[00:32:23.800 --> 00:32:25.800]  遺產給誰呢?
[00:32:25.800 --> 00:32:29.800]  譬如你住的房子
[00:32:29.800 --> 00:32:30.800]  嘩!你開玩笑嗎?
[00:32:30.800 --> 00:32:32.800]  你把房子賣掉
[00:32:32.800 --> 00:32:34.800]  這是好法
[00:32:34.800 --> 00:32:37.800]  那可不可以給教會呢?
[00:32:37.800 --> 00:32:41.800]  讓教會的財政上能夠持續
[00:32:41.800 --> 00:32:45.800]  在外國就比較流行這個做法
[00:32:45.800 --> 00:32:49.800]  是不是把全部的錢都給教會
[00:32:49.800 --> 00:32:50.800]  另一件事
[00:32:50.800 --> 00:32:51.800]  不聚丹道
[00:32:51.800 --> 00:32:54.800]  會不會有某個提案
[00:32:54.800 --> 00:32:56.800]  來奉獻給教會
[00:32:56.800 --> 00:32:58.800]  以至教會的財政上
[00:32:58.800 --> 00:33:04.800]  能夠讓主事的執事或牧師
[00:33:04.800 --> 00:33:07.800]  知道如何安排財務上的問題
[00:33:07.800 --> 00:33:10.800]  這是第一個考慮
[00:33:10.800 --> 00:33:12.800]  第二個考慮就是
[00:33:12.800 --> 00:33:16.800]  有時我們年紀大不敢奉獻
[00:33:16.800 --> 00:33:17.800]  因為怕
[00:33:17.800 --> 00:33:18.800]  因為我沒有入蝕
[00:33:18.800 --> 00:33:21.800]  所以就多留錢在我身上
[00:33:21.800 --> 00:33:25.800]  但其實
[00:33:25.800 --> 00:33:27.800]  變成我們少了奉獻
[00:33:27.800 --> 00:33:29.800]  並不是因為我們入蝕少了
[00:33:29.800 --> 00:33:30.800]  我們沒有上班
[00:33:30.800 --> 00:33:33.800]  我們沒有一份有入蝕的工作
[00:33:33.800 --> 00:33:35.800]  不代表我們沒有收入
[00:33:35.800 --> 00:33:38.800]  我們的收入可能仍然相當充裕
[00:33:38.800 --> 00:33:43.800]  那些可不可以作為我們繼續奉獻的條件呢?
[00:33:43.800 --> 00:33:45.800]  我從這個角度來說
[00:33:45.800 --> 00:33:47.800]  錢的問題
[00:33:47.800 --> 00:33:49.800]  至於教會裡面
[00:33:49.800 --> 00:33:52.800]  每個人都灰白的頭髮
[00:33:52.800 --> 00:33:55.800]  老太太的龍鐘
[00:33:55.800 --> 00:33:57.800]  嚇怕年青人
[00:33:57.800 --> 00:33:59.800]  物以類聚
[00:33:59.800 --> 00:34:01.800]  教會沒有青年人
[00:34:01.800 --> 00:34:03.800]  所以不太多青年人願意入蝕
[00:34:03.800 --> 00:34:06.800]  趁現在趕快
[00:34:06.800 --> 00:34:08.800]  多做些青年工作
[00:34:08.800 --> 00:34:09.800]  我意思是
[00:34:09.800 --> 00:34:12.800]  雖然今晚是說顛覆老的想像
[00:34:12.800 --> 00:34:17.800]  我們要關注老齡的回眾的牧羊工作
[00:34:17.800 --> 00:34:18.800]  這是對的
[00:34:18.800 --> 00:34:19.800]  是應該的
[00:34:19.800 --> 00:34:21.800]  我非常支持
[00:34:21.800 --> 00:34:22.800]  但同一時間
[00:34:22.800 --> 00:34:24.800]  我們不應該忽略青年工作
[00:34:24.800 --> 00:34:27.800]  我記得我在澳洲牧會的時候
[00:34:27.800 --> 00:34:30.800]  25年前我去到的時候
[00:34:30.800 --> 00:34:33.800]  教會全部都是中年人
[00:34:33.800 --> 00:34:35.800]  即是30-40歲
[00:34:35.800 --> 00:34:37.800]  當時就說
[00:34:37.800 --> 00:34:39.800]  「用心牧養這班人」
[00:34:39.800 --> 00:34:40.800]  我不是
[00:34:40.800 --> 00:34:42.800]  我除了用心牧養這班30-40歲的人
[00:34:42.800 --> 00:34:44.800]  我同一時間
[00:34:44.800 --> 00:34:48.800]  我堅持要繼續做那班10-20歲的那班人
[00:34:48.800 --> 00:34:50.800]  那班人25年之後
[00:34:50.800 --> 00:34:53.800]  全部30元40元
[00:34:53.800 --> 00:34:57.800]  成為了教會的中堅分子
[00:34:57.800 --> 00:34:59.800]  當其他教會不做
[00:34:59.800 --> 00:35:01.800]  而我們教會做的時候
[00:35:01.800 --> 00:35:03.800]  我們教會的30-40歲
[00:35:03.800 --> 00:35:06.800]  現在30-40歲那班回眾的群體
[00:35:06.800 --> 00:35:08.800]  越來越多人
[00:35:08.800 --> 00:35:11.800]  而且越來越興旺
[00:35:11.800 --> 00:35:14.800]  所以其他教會可能不太多年青人
[00:35:14.800 --> 00:35:16.800]  我們教會來說
[00:35:16.800 --> 00:35:18.800]  30-40歲的人大有人在
[00:35:18.800 --> 00:35:20.800]  因為有30-40歲的人
[00:35:20.800 --> 00:35:22.800]  我牧養不到的10-20歲的人
[00:35:22.800 --> 00:35:24.800]  他們牧養到
[00:35:24.800 --> 00:35:27.800]  30-40歲的人牧養到10-20歲的那些
[00:35:27.800 --> 00:35:29.800]  或者再小一點的那些
[00:35:29.800 --> 00:35:32.800]  這就是教會一代一代地承傳
[00:35:32.800 --> 00:35:35.800]  我去牧養30-40歲的
[00:35:35.800 --> 00:35:37.800]  30-40歲牧養10-20歲的
[00:35:37.800 --> 00:35:38.800]  如此類推
[00:35:38.800 --> 00:35:41.800]  教會就可以延續得到
[00:35:41.800 --> 00:35:44.800]  不是因為出於危機
[00:35:44.800 --> 00:35:46.800]  年紀越來越大
[00:35:46.800 --> 00:35:47.800]  我要老化了
[00:35:47.800 --> 00:35:49.800]  所以要馬上做回青年人去補充
[00:35:49.800 --> 00:35:51.800]  如果有這樣的心態
[00:35:51.800 --> 00:35:52.800]  你會解決問題
[00:35:52.800 --> 00:35:54.800]  你不是為了教會
[00:35:54.800 --> 00:35:59.800]  而是為教會摸索福音使命
[00:35:59.800 --> 00:36:01.800]  我看到你拿著咪高峰
[00:36:01.800 --> 00:36:03.800]  我想顛覆一下
[00:36:03.800 --> 00:36:04.800]  第一
[00:36:04.800 --> 00:36:06.800]  為什麼你覺得做老人就沒有前途
[00:36:06.800 --> 00:36:08.800]  這個社會的人一直在老
[00:36:08.800 --> 00:36:10.800]  那班80歲死了
[00:36:10.800 --> 00:36:12.800]  我們是新的60歲出現
[00:36:12.800 --> 00:36:14.800]  我們一直在排隊
[00:36:14.800 --> 00:36:16.800]  所以你可以不斷有個老人教會
[00:36:16.800 --> 00:36:17.800]  也可以的
[00:36:17.800 --> 00:36:19.800]  一邊有人死一邊有人活
[00:36:19.800 --> 00:36:20.800]  第二
[00:36:20.800 --> 00:36:22.800]  你做老人家
[00:36:22.800 --> 00:36:25.800]  其實很視乎你的社區
[00:36:25.800 --> 00:36:27.800]  例如你在黃大仙區
[00:36:27.800 --> 00:36:28.800]  竹園村
[00:36:28.800 --> 00:36:30.800]  可能真的沒有年輕人
[00:36:30.800 --> 00:36:33.800]  無論如何你都是幾丁的
[00:36:33.800 --> 00:36:35.800]  幾丁來到是很辛苦的
[00:36:35.800 --> 00:36:38.800]  不如他就去北宣的青少年團體
[00:36:38.800 --> 00:36:39.800]  海海森森算了
[00:36:39.800 --> 00:36:41.800]  那裡不知道有多少人
[00:36:41.800 --> 00:36:42.800]  來到你幾丁
[00:36:42.800 --> 00:36:43.800]  你做來做去都是幾丁
[00:36:43.800 --> 00:36:45.800]  因為社區是這樣
[00:36:45.800 --> 00:36:49.800]  不過你做老人不代表沒有前途
[00:36:49.800 --> 00:36:51.800]  因為老人
[00:36:51.800 --> 00:36:53.800]  例如你真的做到福音工作
[00:36:53.800 --> 00:36:57.800]  你跟那班70、80歲的人傳到福音
[00:36:57.800 --> 00:37:00.800]  那個父母說他要回教會
[00:37:00.800 --> 00:37:01.800]  那怎麼回
[00:37:01.800 --> 00:37:04.800]  當然要兒子和女兒陪他
[00:37:04.800 --> 00:37:06.800]  於是那個70歲的老人家
[00:37:06.800 --> 00:37:08.800]  就帶30歲的兒子和女兒
[00:37:08.800 --> 00:37:10.800]  一起來你教會
[00:37:10.800 --> 00:37:12.800]  那個30歲的兒子和女兒
[00:37:12.800 --> 00:37:15.800]  就會生幾個月大的嬰兒
[00:37:15.800 --> 00:37:18.800]  所以一樣可以由那個結束
[00:37:18.800 --> 00:37:20.800]  做回頭
[00:37:20.800 --> 00:37:22.800]  問題是你是不是真的跟
[00:37:22.800 --> 00:37:25.800]  如果你保持只是基督徒老人家
[00:37:25.800 --> 00:37:28.800]  死了就走了
[00:37:28.800 --> 00:37:30.800]  如果你傳到福音的話
[00:37:30.800 --> 00:37:32.800]  一樣可以下一代走出來
[00:37:32.800 --> 00:37:34.800]  再極端的情況
[00:37:34.800 --> 00:37:36.800]  你又傳不到福音
[00:37:36.800 --> 00:37:38.800]  又收錢又沒有
[00:37:38.800 --> 00:37:39.800]  這裡一個個死
[00:37:39.800 --> 00:37:41.800]  教會就倒閉就算了
[00:37:41.800 --> 00:37:43.800]  香港的堂會太多
[00:37:43.800 --> 00:37:46.800]  我覺得有一個堂會倒閉
[00:37:46.800 --> 00:37:47.800]  不是一定壞事
[00:37:47.800 --> 00:37:50.800]  最重要是走了回天家
[00:37:50.800 --> 00:37:51.800]  留在這裡的
[00:37:51.800 --> 00:37:52.800]  就算教會倒閉
[00:37:52.800 --> 00:37:54.800]  他也找到另一間教會
[00:37:54.800 --> 00:37:56.800]  牧養他開開心心回天家
[00:37:56.800 --> 00:37:58.800]  少選一間堂會
[00:37:58.800 --> 00:38:00.800]  不一定壞事
[00:38:00.800 --> 00:38:05.800]  所以我想承接小雷牧師最後那一句
[00:38:05.800 --> 00:38:07.800]  其實會不會最後
[00:38:07.800 --> 00:38:09.800]  我們經常要想萬世長存
[00:38:09.800 --> 00:38:11.800]  我們自己的堂會萬世長存
[00:38:11.800 --> 00:38:13.800]  但其實會不會最終來說
[00:38:13.800 --> 00:38:17.800]  教會是很需要有一個天國觀
[00:38:17.800 --> 00:38:19.800]  某一間堂會
[00:38:19.800 --> 00:38:21.800]  就算是因著種種原因
[00:38:21.800 --> 00:38:24.800]  消失在地上
[00:38:24.800 --> 00:38:26.800]  不代表耶穌基督的國度
[00:38:26.800 --> 00:38:28.800]  是在這裡消失
[00:38:28.800 --> 00:38:29.800]  我覺得這一點
[00:38:29.800 --> 00:38:32.800]  特別是提到奉獻
[00:38:32.800 --> 00:38:35.800]  和財政上高
[00:38:35.800 --> 00:38:37.800]  又讓我想起
