
[00:00:00.000 --> 00:00:07.600]  新博士將新約對於權柄和信服
[00:21:13.800 --> 00:21:16.800]  彼得將他放在最先
[00:21:16.800 --> 00:21:19.800]  不是先過君王
[00:21:19.800 --> 00:21:22.800]  但是放在相當前的位置
[00:21:22.800 --> 00:21:26.800]  主要是因為他要說的是
[00:21:26.800 --> 00:21:29.800]  我們其實是上帝的僕人
[00:21:29.800 --> 00:21:34.800]  如果我們看之前第二章第16節
[00:21:34.800 --> 00:21:36.800]  之前那兩節
[00:21:36.800 --> 00:21:39.800]  說總要作神的僕人
[00:21:39.800 --> 00:21:44.800]  所以就用了僕人這個表達
[00:21:44.800 --> 00:21:48.800]  來作為信徒有的一種典模
[00:21:48.800 --> 00:21:51.800]  同時基督作為榜樣
[00:21:51.800 --> 00:21:56.800]  也是用以塞亞書所說的僕人
[00:21:56.800 --> 00:21:59.800]  來描述基督的工作和身份
[00:21:59.800 --> 00:22:08.800]  而彼得的重點不是說人要怎樣和政權作對
[00:22:08.800 --> 00:22:13.800]  他的強調點是人行善的見證作用
[00:22:13.800 --> 00:22:17.800]  而信服正是其中一種的善行
[00:22:18.800 --> 00:22:25.800]  這是當時我們找到的壁畫
[00:22:25.800 --> 00:22:29.800]  當時作為奴隸的生活
[00:22:29.800 --> 00:22:34.800]  在左邊那幅
[00:22:34.800 --> 00:22:40.800]  主人基本上是用一條打過奴隸的布
[00:22:43.800 --> 00:22:45.800]  18-24說
[00:22:45.800 --> 00:22:49.800]  作奴僕的凡事要傳敬畏的心信服主人
[00:22:49.800 --> 00:22:51.800]  不但信服善良溫和的
[00:22:51.800 --> 00:22:53.800]  就是乖僻的也要信服
[00:22:53.800 --> 00:22:57.800]  倘若你們為使良心對得起上帝
[00:22:57.800 --> 00:22:59.800]  忍受冤屈的痛苦
[00:22:59.800 --> 00:23:01.800]  則是可讚許的
[00:23:01.800 --> 00:23:03.800]  你們若因犯罪受責打
[00:23:03.800 --> 00:23:06.800]  而忍耐有什麼可稱讚的呢
[00:23:06.800 --> 00:23:09.800]  但你們若因行善受苦而忍耐
[00:23:09.800 --> 00:23:12.800]  這在神看來是可讚許的
[00:23:14.800 --> 00:23:17.800]  這裡先告訴我們我們要傳敬畏的心
[00:23:17.800 --> 00:23:23.800]  從第一章開始說到我們要敬畏審判人的主為父
[00:23:23.800 --> 00:23:27.800]  到二章十七才說到我們要敬畏上帝
[00:23:27.800 --> 00:23:30.800]  很明顯這裡所說的敬畏的心
[00:23:30.800 --> 00:23:32.800]  是對上帝的敬畏
[00:23:32.800 --> 00:23:38.800]  這裡描述到幾種情況
[00:23:38.800 --> 00:23:40.800]  第一就是敬畏
[00:23:40.800 --> 00:23:42.800]  是向上主而不是主人
[00:23:42.800 --> 00:23:45.800]  第二是家主當中
[00:23:45.800 --> 00:23:46.800]  有好有壞
[00:23:46.800 --> 00:23:49.800]  有好的脾氣的也有壞脾氣的
[00:23:49.800 --> 00:23:51.800]  有賞善罰惡的
[00:23:51.800 --> 00:23:54.800]  但也同樣有還還無理的
[00:23:54.800 --> 00:23:56.800]  因為有不同的情況
[00:23:56.800 --> 00:24:01.800]  所以彼得在說三種可能的情形
[00:24:01.800 --> 00:24:06.800]  第一種就是為良心的緣故而忍受冤屈
[00:24:06.800 --> 00:24:08.800]  這是可稱讚的
[00:24:08.800 --> 00:24:11.800]  第二就是因犯罪而受責打
[00:24:11.800 --> 00:24:14.800]  這樣就沒有什麼可以稱讚
[00:24:14.800 --> 00:24:17.800]  第三就是因行善而受苦
[00:24:17.800 --> 00:24:20.800]  這是可稱讚的
[00:24:20.800 --> 00:24:23.800]  稱讚這個字其實是可以拿到credit
[00:24:23.800 --> 00:24:27.800]  在上帝的面前是有credit的
[00:24:27.800 --> 00:24:30.800]  這種描述只是告訴我們
[00:24:30.800 --> 00:24:35.800]  有可能主人是很無理的
[00:24:35.800 --> 00:24:38.800]  如果他很無理
[00:24:38.800 --> 00:24:39.800]  要你做一件事
[00:24:39.800 --> 00:24:41.800]  要你殺了另一個人
[00:24:41.800 --> 00:24:45.800]  當時的奴隸
[00:24:45.800 --> 00:24:47.800]  現在不是說你打了一份工
[00:24:47.800 --> 00:24:50.800]  當時的奴隸你可以做的選擇是什麼呢?
[00:24:50.800 --> 00:24:52.800]  你又不可以辭了一份工
[00:24:52.800 --> 00:24:56.800]  這裡是告訴我們
[00:24:56.800 --> 00:24:59.800]  當主人吩咐我們做那件事
[00:24:59.800 --> 00:25:00.800]  是沒有理由的
[00:25:00.800 --> 00:25:03.800]  或者是違背了良心
[00:25:03.800 --> 00:25:05.800]  這裡特別是說到
[00:25:05.800 --> 00:25:08.800]  叫你們的良心對得起上帝
[00:25:08.800 --> 00:25:10.800]  就忍受冤屈的苦楚
[00:25:10.800 --> 00:25:12.800]  意思是我們在上帝的面前
[00:25:12.800 --> 00:25:13.800]  我們意識到
[00:25:13.800 --> 00:25:15.800]  我們最終是要服從上帝
[00:25:15.800 --> 00:25:17.800]  我們有這種意識的良心
[00:25:17.800 --> 00:25:18.800]  就是一種意識
[00:25:18.800 --> 00:25:19.800]  對上帝的意識
[00:25:19.800 --> 00:25:21.800]  因為這個緣故
[00:25:21.800 --> 00:25:23.800]  我們不去做
[00:25:23.800 --> 00:25:24.800]  因為不去做
[00:25:24.800 --> 00:25:28.800]  就要忍受冤屈的苦楚
[00:25:28.800 --> 00:25:34.800]  這個包括可能奴隸主要你敬拜君王
[00:25:34.800 --> 00:25:36.800]  或者敬拜他們的神明
[00:25:36.800 --> 00:25:37.800]  你不願意做
[00:25:37.800 --> 00:25:39.800]  那結果要怎樣呢?
[00:25:39.800 --> 00:25:40.800]  可能要被打
[00:25:40.800 --> 00:25:41.800]  要被鞭
[00:25:41.800 --> 00:25:45.800]  可能要被關在監牢裡
[00:25:45.800 --> 00:25:49.800]  但當這樣做的時候
[00:25:49.800 --> 00:25:51.800]  彼得說是可稱讚的
[00:25:51.800 --> 00:25:53.800]  於是在這裡讓我們看到
[00:25:53.800 --> 00:25:55.800]  行善本身
[00:25:55.800 --> 00:26:02.800]  最終不是由奴隸主來做決定的
[00:26:02.800 --> 00:26:05.800]  行善本身最終是來自
[00:26:05.800 --> 00:26:07.800]  我們對上帝的意識
[00:26:07.800 --> 00:26:09.800]  我們要服從上帝
[00:26:09.800 --> 00:26:14.800]  善的標準不是由人來決定的
[00:26:14.800 --> 00:26:19.800]  在這裡你就看到
[00:26:19.800 --> 00:26:21.800]  有一個抗命的空間
[00:26:21.800 --> 00:26:23.800]  我不用公文
[00:26:23.800 --> 00:26:25.800]  但你見到是有一個抗命的空間
[00:26:25.800 --> 00:26:28.800]  就是當那個人吩咐你所做的事
[00:26:28.800 --> 00:26:31.800]  是違背上帝的旨意
[00:26:31.800 --> 00:26:33.800]  這個也是彼得前書常用
[00:26:33.800 --> 00:26:35.800]  就是違背上帝的旨意
[00:26:35.800 --> 00:26:38.800]  違背上帝所定出來的什麼叫善
[00:26:38.800 --> 00:26:40.800]  這樣的時候
[00:26:40.800 --> 00:26:44.800]  我們會因為這樣而受苦
[00:26:44.800 --> 00:26:49.800]  但這個是上帝所喜悅的
[00:26:49.800 --> 00:26:55.800]  就正如三章十四節說
[00:26:55.800 --> 00:26:57.800]  即使你們為義受苦
[00:26:57.800 --> 00:26:58.800]  也是有福的
[00:26:58.800 --> 00:27:01.800]  不要怕人的威嚇
[00:27:01.800 --> 00:27:03.800]  或者不要怕人所怕
[00:27:03.800 --> 00:27:06.800]  也不要驚慌
[00:27:06.800 --> 00:27:08.800]  其實在所有的制度裡面
[00:27:08.800 --> 00:27:14.800]  其中一樣會令我們屈服的是什麼呢
[00:27:14.800 --> 00:27:16.800]  是怕
[00:27:16.800 --> 00:27:19.800]  所有的極權的政權
[00:27:19.800 --> 00:27:22.800]  它想要在整個社會裡面
[00:27:22.800 --> 00:27:25.800]  所製造出來的一種感覺是什麼呢
[00:27:25.800 --> 00:27:27.800]  是懼怕
[00:27:27.800 --> 00:27:28.800]  你怕了它
[00:27:28.800 --> 00:27:31.800]  你屈服在它的淫威底下
[00:27:31.800 --> 00:27:33.800]  是fear
[00:27:33.800 --> 00:27:34.800]  在這裡
[00:27:34.800 --> 00:27:37.800]  它說就算我們為義受苦
[00:27:37.800 --> 00:27:38.800]  也是有福的
[00:27:38.800 --> 00:27:41.800]  不要怕人所怕的
[00:27:41.800 --> 00:27:42.800]  沒錯
[00:27:42.800 --> 00:27:43.800]  那些是人所怕的
[00:27:43.800 --> 00:27:45.800]  但我們所怕的不好
[00:27:45.800 --> 00:27:49.800]  是他們所要怕的那些東西
[00:27:49.800 --> 00:27:52.800]  也都不需要驚慌
[00:27:52.800 --> 00:27:53.800]  所以在這裡你可以說
[00:27:53.800 --> 00:27:55.800]  它做了一個對比
[00:27:55.800 --> 00:27:57.800]  就是我們對上帝的敬畏是絕對的
[00:27:57.800 --> 00:27:59.800]  對人的懼怕
[00:27:59.800 --> 00:28:03.800]  我們要將它放下
[00:28:03.800 --> 00:28:06.800]  然後要我們的良心對得起上帝
[00:28:06.800 --> 00:28:10.800]  行善最終的標準是來自上帝的
[00:28:10.800 --> 00:28:13.800]  我們的良心是由上帝所決定的
[00:28:13.800 --> 00:28:15.800]  所塑造的
[00:28:15.800 --> 00:28:17.800]  然後接著說因行善受苦
[00:28:17.800 --> 00:28:20.800]  是完成他們的照明
[00:28:20.800 --> 00:28:24.800]  是完成我們作為信徒的照明
[00:28:24.800 --> 00:28:26.800]  第二章二十四這樣說
[00:28:26.800 --> 00:28:29.800]  你們若因行善受苦而忍耐
[00:28:29.800 --> 00:28:32.800]  只在臣看是可讚許的
[00:28:32.800 --> 00:28:37.800]  你們蒙召原是為此
[00:28:37.800 --> 00:28:40.800]  我們蒙召就是為了要行善
[00:28:40.800 --> 00:28:44.800]  縱然因為這樣的緣故而受苦
[00:28:44.800 --> 00:28:47.800]  這個正是我們的照明
[00:28:47.800 --> 00:28:50.800]  當然基督就成為那個榜樣
[00:28:50.800 --> 00:28:53.800]  信徒的受苦和基督
[00:28:53.800 --> 00:28:56.800]  他們有的經歷是雷同的
[00:28:56.800 --> 00:28:59.800]  二章說到基督的榜樣
[00:28:59.800 --> 00:29:02.800]  因為基督也為你們受過苦
[00:29:02.800 --> 00:29:03.800]  給你們留下榜樣
[00:29:03.800 --> 00:29:06.800]  為使你們跟隨他的腳蹤
[00:29:06.800 --> 00:29:07.800]  他並沒有犯罪
[00:29:07.800 --> 00:29:08.800]  口裡沒有詭詐
[00:29:08.800 --> 00:29:10.800]  他被辱罵不還口
[00:29:10.800 --> 00:29:11.800]  受害不恕威嚇的話
[00:29:11.800 --> 00:29:15.800]  只將自己交託給那位公義的審判者
[00:29:15.800 --> 00:29:16.800]  他被掛在木頭上
[00:29:16.800 --> 00:29:18.800]  親身擔當了我們的罪
[00:29:18.800 --> 00:29:20.800]  使我們既然在罪上死
[00:29:20.800 --> 00:29:22.800]  就得以在以上活
[00:29:22.800 --> 00:29:25.800]  因他受的鞭傷你們就得到醫治
[00:29:25.800 --> 00:29:27.800]  你們從前好像迷路的羊
[00:29:27.800 --> 00:29:32.800]  如今卻歸回你們靈魂的牧人和監督鳥
[00:29:32.800 --> 00:29:34.800]  這裡說到基督
[00:29:34.800 --> 00:29:38.800]  他同樣是行善而受苦
[00:29:38.800 --> 00:29:41.800]  這個說法後面第三章同樣說到
[00:29:41.800 --> 00:29:45.800]  神的旨意若是叫你們因行善受苦
[00:29:45.800 --> 00:29:47.800]  總強如因行惡受苦
[00:29:47.800 --> 00:29:52.800]  因為基督也曾一次為罪受苦
[00:29:52.800 --> 00:29:56.800]  基督是為了我們的罪而受苦
[00:29:56.800 --> 00:29:59.800]  而某種程度上當行義受苦的時候
[00:29:59.800 --> 00:30:02.800]  同樣是為了其他人的罪而受苦
[00:30:02.800 --> 00:30:04.800]  當我們這樣做的時候
[00:30:04.800 --> 00:30:08.800]  我們其實就是報基督的後塵
[00:30:08.800 --> 00:30:13.800]  不要怕那些人的威嚇
[00:30:13.800 --> 00:30:16.800]  我們也不應該說威嚇的話
[00:30:16.800 --> 00:30:19.800]  因為公義在上帝的手上
[00:30:19.800 --> 00:30:21.800]  這樣的一個目的是什麼呢?
[00:30:21.800 --> 00:30:24.800]  基督犧牲的目的是要我們行義
[00:30:24.800 --> 00:30:27.800]  要我們在義上面活
[00:30:27.800 --> 00:30:31.800]  同時他在說不是我們自己可以做得到
[00:30:31.800 --> 00:30:36.800]  其實是因為我們是在靈魂的牧人和監督
[00:30:36.800 --> 00:30:40.800]  在耶穌基督的牧羊底下
[00:30:40.800 --> 00:30:47.800]  因此我們能夠承受他曾經所承受的
[00:30:47.800 --> 00:30:51.800]  《彼得前書》另一個很重要的主題
[00:30:51.800 --> 00:30:53.800]  是說到受苦
[00:30:53.800 --> 00:30:57.800]  在新約裏面「受苦」這個字用了42次
[00:30:57.800 --> 00:31:02.800]  《彼得前書》這麼短的一本書就用了12次
[00:31:02.800 --> 00:31:05.800]  更加特別的就是往往
[00:31:05.800 --> 00:31:10.800]  《彼得前書》將苦難和榮耀這兩個字連在一起
[00:31:10.800 --> 00:31:12.800]  基督的樣式表明
[00:31:12.800 --> 00:31:16.800]  信徒在苦難當中應該好像基督一樣
[00:31:16.800 --> 00:31:19.800]  有更高的道德情操
[00:31:19.800 --> 00:31:24.800]  而且是要以信心來服從上帝
[00:31:24.800 --> 00:31:26.800]  就像第一章所說
[00:31:26.800 --> 00:31:29.800]  我們的信心經過考驗的時候
[00:31:29.800 --> 00:31:32.800]  到基督展現的時候
[00:31:32.800 --> 00:31:38.800]  就可以得到稱讚、榮耀和尊貴
[00:31:38.800 --> 00:31:40.800]  將來基督顯現的時候
[00:31:40.800 --> 00:31:41.800]  必定得到平反
[00:31:41.800 --> 00:31:44.800]  叫信徒分享基督的榮耀
[00:31:44.800 --> 00:31:49.800]  這也是信徒所有的終極的盼望
[00:31:49.800 --> 00:31:53.800]  當然最終其實不是我們可以做些甚麼
[00:31:53.800 --> 00:31:59.800]  而是上帝以他的恩典承托著我們
[00:31:59.800 --> 00:32:04.800]  所以《彼得前書》最後說的是恩典
[00:32:04.800 --> 00:32:08.800]  大家出去多看幾眼那個牌
[00:32:08.800 --> 00:32:13.800]  「但一切恩典的神曾在基督裡面照你們
[00:32:13.800 --> 00:32:16.800]  得享他們永遠的榮耀
[00:32:16.800 --> 00:32:19.800]  在你們暫受苦難之後
[00:32:19.800 --> 00:32:21.800]  必親自承傳你們
[00:32:21.800 --> 00:32:22.800]  堅固你們
[00:32:22.800 --> 00:32:23.800]  賜力量給你們
[00:32:23.800 --> 00:32:25.800]  建立你們
[00:32:25.800 --> 00:32:30.800]  你們無要在這個恩典上面站立得穩
[00:32:30.800 --> 00:32:35.800]  最終是上帝的恩典承托著我們
[00:32:35.800 --> 00:32:38.800]  就算我們面對著苦難
[00:32:38.800 --> 00:32:44.800]  仍然能夠得以堅固、得以建立」
[00:32:44.800 --> 00:32:46.800]  分享到這裡
[00:32:46.800 --> 00:32:48.800]  多謝大家
[00:32:48.800 --> 00:32:50.800]  字幕:J Chong
[00:32:50.800 --> 00:32:52.800]  (字幕製作:貝爾)
[00:32:52.800 --> 00:32:55.800]  (字幕由 Amara.org 社群提供)
[00:32:55.800 --> 00:32:58.800]  (字幕由 Amara.org 社群提供)

